year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
2004,"This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will.",Appeal to Emotion,BUSH,30 9 2004,T55,5650 5733,"This is a group of killers who will not only kill here, but kill children in Russia",29_2004,Premise,"No, I don't believe it's going to happen. I believe I'm going to win, because the American people know I know how to lead. I've shown the American people I know how to lead. I have -- I understand everybody in this country doesn't agree with the decisions I've made. And I made some tough decisions. But people know where I stand. People out there listening know what I believe. And that's how best it is to keep the peace. This nation of ours has got a solemn duty to defeat this ideology of hate. And that's what they are. This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will. We have a duty to defeat this enemy. We have a duty to protect our children and grandchildren. The best way to defeat them is to never waver, to be strong, to use every asset at our disposal, is to constantly stay on the offensive and, at the same time, spread liberty. And that's what people are seeing now is happening in Afghanistan. Ten million citizens have registered to vote. It's a phenomenal statistic. That if given a chance to be free, they will show up at the polls. Forty-one percent of those 10 million are women. In Iraq, no doubt about it, it's tough. It's hard work. It's incredibly hard. You know why? Because an enemy realizes the stakes. The enemy understands a free Iraq will be a major defeat in their ideology of hatred. That's why they're fighting so vociferously. They showed up in Afghanistan when they were there, because they tried to beat us and they didn't. And they're showing up in Iraq for the same reason. They're trying to defeat us. And if we lose our will, we lose. But if we remain strong and resolute, we will defeat this enemy."
2004,Osama bin Laden uses the invasion of Iraq in order to go out to people and say that America has declared war on Islam.,Appeal to Emotion,KERRY,30 9 2004,T459,36590 36707,Osama bin Laden uses the invasion of Iraq in order to go out to people and say that America has declared war on Islam,29_2004,Premise,"Well, I've never, ever used the harshest word, as you did just then. And I try not to. I've been -- but I'll nevertheless tell you that I think he has not been candid with the American people. And I'll tell you exactly how. First of all, we all know that in his state of the union message, he told Congress about nuclear materials that didn't exist. We know that he promised America that he was going to build this coalition. I just described the coalition. It is not the kind of coalition we were described when we were talking about voting for this. The president said he would exhaust the remedies of the United Nations and go through that full process. He didn't. He cut if off, sort of arbitrarily. And we know that there were further diplomatic efforts under way. They just decided the time for diplomacy is over and rushed to war without planning for what happens afterwards. Now, he misled the American people in his speech when he said we will plan carefully. They obviously didn't. He misled the American people when he said we'd go to war as a last resort. We did not go as a last resort. And most Americans know the difference. Now, this has cost us deeply in the world. I believe that it is important to tell the truth to the American people. I've worked with those leaders the president talks about, I've worked with them for 20 years, for longer than this president. And I know what many of them say today, and I know how to bring them back to the table. And I believe that a fresh start, new credibility, a president who can understand what we have to do to reach out to the Muslim world to make it clear that this is not, you know -- Osama bin Laden uses the invasion of Iraq in order to go out to people and say that America has declared war on Islam. We need to be smarter about now we wage a war on terror. We need to deny them the recruits. We need to deny them the safe havens. We need to rebuild our alliances. I believe that Ronald Reagan, John Kennedy, and the others did that more effectively, and I'm going to try to follow in their footsteps."
2004,"Now, Prime Minister Allawi came here, and he said the terrorists are pouring over the border. That's Allawi's assessment.",Appeal to Emotion,KERRY,30 9 2004,T578,47602 47689,"Prime Minister Allawi came here, and he said the terrorists are pouring over the border",29_2004,Premise,"I couldn't agree more that the Iraqis want to be free and that they could be free. But I think the president, again, still hasn't shown how he's going to go about it the right way. He has more of the same. Now, Prime Minister Allawi came here, and he said the terrorists are pouring over the border. That's Allawi's assessment. The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war. I can do better."
2004,"The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war.",Appeal to Emotion,KERRY,30 9 2004,T580,47719 47891,"The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war",29_2004,Premise,"I couldn't agree more that the Iraqis want to be free and that they could be free. But I think the president, again, still hasn't shown how he's going to go about it the right way. He has more of the same. Now, Prime Minister Allawi came here, and he said the terrorists are pouring over the border. That's Allawi's assessment. The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war. I can do better."
2004,Ask the people in the armed forces today.,Appeal to Authority,KERRY,30 9 2004,T873,62469 62509,Ask the people in the armed forces today,29_2004,Premise,"Well, I'll tell you exactly why not, but I first want to say something about those sanctions on Iran. Only the United States put the sanctions on alone, and that's exactly what I'm talking about. In order for the sanctions to be effective, we should have been working with the British, French and Germans and other countries. And that's the difference between the president and me. And there, again, he sort of slid by the question. Now, with respect to Darfur, yes, it is a genocide. And months ago, many of us were pressing for action. I think the reason that we're not saying send American troops in at this point is severalfold. Number one, we can do this through the African Union, providing we give them the logistical support. Right now all the president is providing is humanitarian support. We need to do more than that. They've got to have the logistical capacity to go in and stop the killing. And that's going to require more than is on the table today. I also believe that it is -- one of the reasons we can't do it is we're overextended. Ask the people in the armed forces today. We've got Guards and Reserves who are doing double duties. We've got a backdoor draft taking place in America today: people with stop-loss programs where they're told you can't get out of the military; nine out of our 10 active duty divisions committed to Iraq one way or the other, either going, coming or preparing. So this is the way the president has overextended the United States. That's why, in my plan, I add two active duty divisions to the United States Army, not for Iraq, but for our general demands across the globe. I also intend to double the number of special forces so that we can do the job we need to do with respect fighting the terrorists around the world. And if we do that, then we have the ability to be able to respond more rapidly. But I'll tell you this, as president, if it took American forces to some degree to coalesce the African Union, I'd be prepared to do it because we could never allow another Rwanda. It's a moral responsibility for us and the world."
2004,It's not what the American people thought they were getting when they voted.,Appeal to Authority,KERRY,30 9 2004,T866,78367 78442,It's not what the American people thought they were getting when they voted,29_2004,Claim,"It was a threat. That's not the issue. The issue is what you do about it. The president said he was going to build a true coalition, exhaust the remedies of the U.N. and go to war as a last resort. Those words really have to mean something. And, unfortunately, he didn't go to war as a last resort. Now we have this incredible mess in Iraq -- $200 billion. It's not what the American people thought they were getting when they voted."
2004,What I think troubles a lot of people in our country is that the president has just sort of described one kind of mistake.,Appeal to Authority,KERRY,30 9 2004,T412,33184 33300,I think troubles a lot of people in our country is that the president has just sort of described one kind of mistake,29_2004,Claim,"What I think troubles a lot of people in our country is that the president has just sort of described one kind of mistake. But what he has said is that, even knowing there were no weapons of mass destruction, even knowing there was no imminent threat, even knowing there was no connection with Al Qaida, he would still have done everything the same way. Those are his words. Now, I would not. So what I'm trying to do is just talk the truth to the American people and to the world. The truth is what good policy is based on. It's what leadership is based on. The president says that I'm denigrating these troops. I have nothing but respect for the British, Tony Blair, and for what they've been willing to do. But you can't tell me that when the most troops any other country has on the ground is Great Britain, with 8,300, and below that the four others are below 4,000, and below that, there isn't anybody out of the hundreds, that we have a genuine coalition to get this job done. You can't tell me that on the day that we went into that war and it started -- it was principally the United States, the America and Great Britain and one or two others. That's it. And today, we are 90 percent of the casualties and 90 percent of the costs. And meanwhile, North Korea has got nuclear weapons. Talk about mixed messages. The president is the one that said, ""We can't allow countries to get nuclear weapons."" They have. I'll change that."
2004,"I believe I'm going to win, because the American people know I know how to lead.",Appeal to Authority,BUSH,30 9 2004,T34,5167 5194,"I believe I'm going to win,",29_2004,Claim,"No, I don't believe it's going to happen. I believe I'm going to win, because the American people know I know how to lead. I've shown the American people I know how to lead. I have -- I understand everybody in this country doesn't agree with the decisions I've made. And I made some tough decisions. But people know where I stand. People out there listening know what I believe. And that's how best it is to keep the peace. This nation of ours has got a solemn duty to defeat this ideology of hate. And that's what they are. This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will. We have a duty to defeat this enemy. We have a duty to protect our children and grandchildren. The best way to defeat them is to never waver, to be strong, to use every asset at our disposal, is to constantly stay on the offensive and, at the same time, spread liberty. And that's what people are seeing now is happening in Afghanistan. Ten million citizens have registered to vote. It's a phenomenal statistic. That if given a chance to be free, they will show up at the polls. Forty-one percent of those 10 million are women. In Iraq, no doubt about it, it's tough. It's hard work. It's incredibly hard. You know why? Because an enemy realizes the stakes. The enemy understands a free Iraq will be a major defeat in their ideology of hatred. That's why they're fighting so vociferously. They showed up in Afghanistan when they were there, because they tried to beat us and they didn't. And they're showing up in Iraq for the same reason. They're trying to defeat us. And if we lose our will, we lose. But if we remain strong and resolute, we will defeat this enemy."
2004,But people know where I stand.,Appeal to Authority,BUSH,30 9 2004,T39,5429 5454,people know where I stand,29_2004,Premise,"No, I don't believe it's going to happen. I believe I'm going to win, because the American people know I know how to lead. I've shown the American people I know how to lead. I have -- I understand everybody in this country doesn't agree with the decisions I've made. And I made some tough decisions. But people know where I stand. People out there listening know what I believe. And that's how best it is to keep the peace. This nation of ours has got a solemn duty to defeat this ideology of hate. And that's what they are. This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will. We have a duty to defeat this enemy. We have a duty to protect our children and grandchildren. The best way to defeat them is to never waver, to be strong, to use every asset at our disposal, is to constantly stay on the offensive and, at the same time, spread liberty. And that's what people are seeing now is happening in Afghanistan. Ten million citizens have registered to vote. It's a phenomenal statistic. That if given a chance to be free, they will show up at the polls. Forty-one percent of those 10 million are women. In Iraq, no doubt about it, it's tough. It's hard work. It's incredibly hard. You know why? Because an enemy realizes the stakes. The enemy understands a free Iraq will be a major defeat in their ideology of hatred. That's why they're fighting so vociferously. They showed up in Afghanistan when they were there, because they tried to beat us and they didn't. And they're showing up in Iraq for the same reason. They're trying to defeat us. And if we lose our will, we lose. But if we remain strong and resolute, we will defeat this enemy."
2004,People out there listening know what I believe.,Appeal to Authority,BUSH,30 9 2004,T40,5456 5502,People out there listening know what I believe,29_2004,Premise,"No, I don't believe it's going to happen. I believe I'm going to win, because the American people know I know how to lead. I've shown the American people I know how to lead. I have -- I understand everybody in this country doesn't agree with the decisions I've made. And I made some tough decisions. But people know where I stand. People out there listening know what I believe. And that's how best it is to keep the peace. This nation of ours has got a solemn duty to defeat this ideology of hate. And that's what they are. This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will. We have a duty to defeat this enemy. We have a duty to protect our children and grandchildren. The best way to defeat them is to never waver, to be strong, to use every asset at our disposal, is to constantly stay on the offensive and, at the same time, spread liberty. And that's what people are seeing now is happening in Afghanistan. Ten million citizens have registered to vote. It's a phenomenal statistic. That if given a chance to be free, they will show up at the polls. Forty-one percent of those 10 million are women. In Iraq, no doubt about it, it's tough. It's hard work. It's incredibly hard. You know why? Because an enemy realizes the stakes. The enemy understands a free Iraq will be a major defeat in their ideology of hatred. That's why they're fighting so vociferously. They showed up in Afghanistan when they were there, because they tried to beat us and they didn't. And they're showing up in Iraq for the same reason. They're trying to defeat us. And if we lose our will, we lose. But if we remain strong and resolute, we will defeat this enemy."
2004,And Colin Powell so stated.,Appeal to Authority,BUSH,30 9 2004,T760,63727 63749,Colin Powell so stated,29_2004,Premise,"Back to Iran, just for a second. It was not my administration that put the sanctions on Iran. That happened long before I arrived in Washington, D.C. In terms of Darfur, I agree it's genocide. And Colin Powell so stated. We have committed $200 million worth of aid. We're the leading donor in the world to help the suffering people there. We will commit more over time to help. We were very much involved at the U.N. on the sanction policy of the Bashir government in the Sudan. Prior to Darfur, Ambassador Jack Danforth had been negotiating a north-south agreement that we would have hoped would have brought peace to the Sudan. I agree with my opponent that we shouldn't be committing troops. We ought to be working with the African Union to do so -- precisely what we did in Liberia. We helped stabilize the situation with some troops, and when the African Union came, we moved them out. My hope is that the African Union moves rapidly to help save lives. And fortunately the rainy season will be ending shortly, which will make it easier to get aid there and help the long-suffering people there."
2004,"As George Will said the other day, ""Freedom on the march; not in Russia right now.""",Appeal to Authority,KERRY,30 9 2004,T859,76619 76699,"George Will said the other day, ""Freedom on the march; not in Russia right now.""",29_2004,Premise,"Well, let me just say quickly that I've had an extraordinary experience of watching up close and personal that transition in Russia, because I was there right after the transformation. And I was probably one of the first senators, along with Senator Bob Smith of New Hampshire, a former senator, to go down into the KGB underneath Treblinka Square and see reams of files with names in them. It sort of brought home the transition to democracy that Russia was trying to make. I regret what's happened in these past months. And I think it goes beyond just the response to terror. Mr. Putin now controls all the television stations. His political opposition is being put in jail. And I think it's very important to the United States, obviously, to have a working relationship that is good. This is a very important country to us. We want a partnership. But we always have to stand up for democracy. As George Will said the other day, ""Freedom on the march; not in Russia right now."" Now, I'd like to come back for a quick moment, if I can, to that issue about China and the talks. Because that's one of the most critical issues here: North Korea. Just because the president says it can't be done, that you'd lose China, doesn't mean it can't be done. I mean, this is the president who said ""There were weapons of mass destruction,"" said ""Mission accomplished,"" said we could fight the war on the cheap -- none of which were true. We could have bilateral talks with Kim Jong Il. And we can get those weapons at the same time as we get China. Because China has an interest in the outcome, too."
2004,Prime Minister Allawi believes they want to.,Appeal to Authority,BUSH,30 9 2004,T272,22088 22131,Prime Minister Allawi believes they want to,29_2004,Premise,"Let me first tell you that the best way for Iraq to be safe and secure is for Iraqi citizens to be trained to do the job. And that's what we're doing. We've got 100,000 trained now, 125,000 by the end of this year, 200,000 by the end of next year. That is the best way. We'll never succeed in Iraq if the Iraqi citizens do not want to take matters into their own hands to protect themselves. I believe they want to. Prime Minister Allawi believes they want to. And so the best indication about when we can bring our troops home -- which I really want to do, but I don't want to do so for the sake of bringing them home; I want to do so because we've achieved an objective -- is to see the Iraqis perform and to see the Iraqis step up and take responsibility. And so, the answer to your question is: When our general is on the ground and Ambassador Negroponte tells me that Iraq is ready to defend herself from these terrorists, that elections will have been held by then, that their stability and that they're on their way to, you know, a nation that's free; that's when. And I hope it's as soon as possible. But I know putting artificial deadlines won't work. My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months."" You can't do that and expect to win the war on terror. My message to our troops is, ""Thank you for what you're doing. We're standing with you strong. We'll give you all the equipment you need. And we'll get you home as soon as the mission's done, because this is a vital mission."" A free Iraq will be an ally in the war on terror, and that's essential. A free Iraq will set a powerful example in the part of the world that is desperate for freedom. A free Iraq will help secure Israel. A free Iraq will enforce the hopes and aspirations of the reformers in places like Iran. A free Iraq is essential for the security of this country."
2004,"The terrorism czar, who has worked for every president since Ronald Reagan, said, ""Invading Iraq in response to 9/11 would be like Franklin Roosevelt invading Mexico in response to Pearl Harbor.""",Appeal to Authority,KERRY,30 9 2004,T336,27581 27776,"The terrorism czar, who has worked for every president since Ronald Reagan, said, ""Invading Iraq in response to 9/11 would be like Franklin Roosevelt invading Mexico in response to Pearl Harbor.""",29_2004,Premise,"No, and they don't have to, providing we have the leadership that we put -- that I'm offering. I believe that we have to win this. The president and I have always agreed on that. And from the beginning, I did vote to give the authority, because I thought Saddam Hussein was a threat, and I did accept that intelligence. But I also laid out a very strict series of things we needed to do in order to proceed from a position of strength. Then the president, in fact, promised them. He went to Cincinnati and he gave a speech in which he said, ""We will plan carefully. We will proceed cautiously. We will not make war inevitable. We will go with our allies."" He didn't do any of those things. They didn't do the planning. They left the planning of the State Department in the State Department desks. They avoided even the advice of their own general. General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops. Instead of listening to him, they retired him. The terrorism czar, who has worked for every president since Ronald Reagan, said, ""Invading Iraq in response to 9/11 would be like Franklin Roosevelt invading Mexico in response to Pearl Harbor."" That's what we have here. And what we need now is a president who understands how to bring these other countries together to recognize their stakes in this. They do have stakes in it. They've always had stakes in it. The Arab countries have a stake in not having a civil war. The European countries have a stake in not having total disorder on their doorstep. But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states. In fact, he's done the opposite. He pushed them away. When the Secretary General Kofi Annan offered the United Nations, he said, ""No, no, we'll go do this alone."" To save for Halliburton the spoils of the war, they actually issued a memorandum from the Defense Department saying, ""If you weren't with us in the war, don't bother applying for any construction."" That's not a way to invite people."
2004,"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief.",Appeal to Authority,KERRY,30 9 2004,T85,7568 7898,"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father",29_2004,Premise,"I believe in being strong and resolute and determined. And I will hunt down and kill the terrorists, wherever they are. But we also have to be smart, Jim. And smart means not diverting your attention from the real war on terror in Afghanistan against Osama bin Laden and taking if off to Iraq where the 9/11 Commission confirms there was no connection to 9/11 itself and Saddam Hussein, and where the reason for going to war was weapons of mass destruction, not the removal of Saddam Hussein. This president has made, I regret to say, a colossal error of judgment. And judgment is what we look for in the president of the United States of America. I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief. And they believe it because they know I would not take my eye off of the goal: Osama bin Laden. Unfortunately, he escaped in the mountains of Tora Bora. We had him surrounded. But we didn't use American forces, the best trained in the world, to go kill him. The president relied on Afghan warlords and he outsourced that job too. That's wrong."
