year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
1984,And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life.,Appeal to Emotion,MONDALE,7 10 1984,T79,10182 10318,there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life,10_1984,Premise,"Absolutely, and I proposed over a hundred billion dollars in cuts in Federal spending over 4 years, but I am not going to cut it out of Social Security and Medicare and student assistance and things -- [applause] -- that people need. These people depend upon all of us for the little security that they have, and I'm not going to do it that way. The rate of defense spending increase can be slowed. Certainly we can find a coffeepot that costs something less than $7,000. And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life. And that's why the Congress, including the Republicans, have not gone along with the President's recommendations."
1984,"Absolutely, and I proposed over a hundred billion dollars in cuts in Federal spending over 4 years, but I am not going to cut it out of Social Security and Medicare and student assistance and things -- [applause] -- that people need.",Appeal to Emotion,MONDALE,7 10 1984,T33,9722 9804,I proposed over a hundred billion dollars in cuts in Federal spending over 4 years,10_1984,Claim,"Absolutely, and I proposed over a hundred billion dollars in cuts in Federal spending over 4 years, but I am not going to cut it out of Social Security and Medicare and student assistance and things -- [applause] -- that people need. These people depend upon all of us for the little security that they have, and I'm not going to do it that way. The rate of defense spending increase can be slowed. Certainly we can find a coffeepot that costs something less than $7,000. And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life. And that's why the Congress, including the Republicans, have not gone along with the President's recommendations."
1984,lopsided,Appeal to Emotion,MONDALE,7 10 1984,T473,67394 67459,"There's another part of the lopsided economy that we're in today,",10_1984,Claim,"Number one, we've got to get the debt down to get the interest rates down so the economy will grow and people will be employed. Number two, we have to work with cities and others to help generate economic growth in those communities -- through the Urban Development Action Grant Program. I don't mind those enterprise zones; let's try them, but not as a substitute for the others. Certainly education and training is crucial. If these young Americans don't have the skills that make them attractive to employees, they're not going to get jobs. The next thing is to try to get more entrepreneurship in business within the reach of minorities so that these businesses are located in the communities in which they're found. The other thing is, we need the business community as well as government heavily involved in these communities to try to get economic growth. There is no question that the poor are worse off. I think the President genuinely believes that they're better off. But the figures show that about 8 million more people are below the poverty line than 4 years ago. How you can cut school lunches, how you can cut student assistance, how you can cut housing, how you can cut disability benefits, how you can do all of these things and then the people receiving them -- for example, the disabled, who have no alternative -- how they're going to do better, I don't know. Now, we need a tight budget, but there's no question that this administration has singled out things that affect the most vulnerable in American life, and they're hurting. One final point if I might. There's another part of the lopsided economy that we're in today, and that is that these heavy deficits have killed exports and are swamping the Nation with cheap imports. We are now $120 billion of imports, 3 million jobs lost, and farmers are having their worst year. That's another reason to get the deficit down."
1984,killed,Appeal to Emotion,MONDALE,7 10 1984,T339,46973 47019,Somebody went to a woman and nearly killed her,10_1984,Premise,"This is one of the most emotional and difficult issues that could possibly be debated. I think your questions, however, underscore the fact there is probably no way that government should or could answer this question in every individual case and in the private lives of the American people. The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest. Is it really the view of the American people, however you feel on the question of abortion, that government ought to be reaching into your livingrooms and making choices like this? I think it cannot work, won't work, and will lead to all kinds of cynical evasions of the law. Those who can afford to have them will continue to have them. The disadvantaged will go out in the back alley as they used to do. I think these questions are inherently personal and moral, and every individual instance is different. Every American should be aware of the seriousness of the step. But there are some things that government can do and some things they cannot do. Now, the example that the President cites has nothing to do with abortion. Somebody went to a woman and nearly killed her. That's always been a serious crime and always should be a serious crime. But how does that compare with the problem of a woman who is raped? Do we really want those decisions made by judges who've been picked because they will agree to find the person guilty? I don't think so, and I think it's going in exactly the wrong direction. In America, on basic moral questions we have always let the people decide in their own personal lives. We haven't felt so insecure that we've reached for the club of state to have our point of view. It's been a good instinct. And we're the most religious people on Earth. One final point: President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union."
1984,swamping,Appeal to Emotion,MONDALE,7 10 1984,T255,32311 32430,They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs,10_1984,Premise,"My answer is that this campaign isn't over yet. And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about. The American people want arms control. They don't want this arms race. And they don't want this deadly new effort to bring weapons into the heavens. And they want an American foreign policy that leads toward a safer world. The American people see this debt, and they know it's got to come down. And if it won't come down, the economy's going to slow down, maybe go into a recession. They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs, given farmers the worst year in American history. And they know this debt must come down as well, because it's unfair to our children. The American people want this environment protected. They know that these toxic waste dumps should have been cleaned up a long time ago, and they know that people's lives and health are being risked, because we've had an administration that has been totally insensitive to the law and the demand for the protection of the environment. The American people want their children educated. They want to get our edge back in science, and they want a policy headed by the President that helps close this gap that's widening between the United States and Europe and Japan. The American people want to keep opening doors. They want those civil rights laws enforced. They want the equal rights amendment ratified. They want equal pay for comparable effort for women. And they want it because they've understood from the beginning that when we open doors, we're all stronger, just as we were at the Olympics. I think as you make the case, the American people will increasingly come to our cause."
1984,ruining,Appeal to Emotion,MONDALE,7 10 1984,T534,70874 70898,It's ruining us in trade,10_1984,Premise,"Mr. President, if I heard you correctly, you said that these deficits don't have anything to do with interest rates. I will grant you that interest rates were too high in 1980, and we can have another debate as to why -- energy prices and so on. There's no way of glossing around that. But when these huge deficits went in place in 1981, what's called the real interest rates -- the spread between inflation and what a loan costs you doubled -- and that's still the case today. And the result is interest costs that have never been seen before in terms of real charges, and it's attributable to the deficit. Everybody -- every economist, every businessman -- believes that. Your own Council of Economic Advisers -- Mr. Feldstein in his report told you that. Every chairman of the Finance and Ways and Means Committee, Republican leaders in the Senate and the House are telling you that. That deficit is ruining the long-term hopes for this economy. It's causing high interest rates. It's ruining us in trade. It's given us the highest small business failure in 50 years. The economy is starting downhill with housing failure -- --"
1984,insensitive,Appeal to Emotion,MONDALE,7 10 1984,T276,32775 32900,we've had an administration that has been totally insensitive to the law and the demand for the protection of the environment,10_1984,Premise,"My answer is that this campaign isn't over yet. And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about. The American people want arms control. They don't want this arms race. And they don't want this deadly new effort to bring weapons into the heavens. And they want an American foreign policy that leads toward a safer world. The American people see this debt, and they know it's got to come down. And if it won't come down, the economy's going to slow down, maybe go into a recession. They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs, given farmers the worst year in American history. And they know this debt must come down as well, because it's unfair to our children. The American people want this environment protected. They know that these toxic waste dumps should have been cleaned up a long time ago, and they know that people's lives and health are being risked, because we've had an administration that has been totally insensitive to the law and the demand for the protection of the environment. The American people want their children educated. They want to get our edge back in science, and they want a policy headed by the President that helps close this gap that's widening between the United States and Europe and Japan. The American people want to keep opening doors. They want those civil rights laws enforced. They want the equal rights amendment ratified. They want equal pay for comparable effort for women. And they want it because they've understood from the beginning that when we open doors, we're all stronger, just as we were at the Olympics. I think as you make the case, the American people will increasingly come to our cause."
1984,voodoo economics,Appeal to Emotion,MONDALE,7 10 1984,T546,73049 73084,It was once called voodoo economics,10_1984,Premise,"Without any doubt, I have stood up and told the American people that that $263 billion deficit must come down. And I've done what no candidate for President has ever done, I told you before the election what I'd do. Mr. Reagan, as you saw tonight -- President Reagan takes the position it will disappear by magic. It was once called voodoo economics. I wish the President would say: Yes, the CBO is right. Yes, we have a $263 billion deficit. This is how I'm going to get it done. Don't talk about growth, because even though we need growth, that's not helping. It's going to go in the other direction, as they've estimated. And give us a plan. What will you cut? Whose taxes will you raise? Will you finally touch that defense budget? Are you going to go after Social Security and Medicare and student assistance and the handicapped again as you did last time? If you'd just tell us what you're going to do, then the American people could compare my plan for the future with your plan. And that's the way it should be. The American people would be in charge."
1984,villain,Appeal to Emotion,REAGAN,7 10 1984,T548,74096 74264,that is the continued discussion and claim that somehow I am the villain who is going to pull the Social Security checks out from those people who are dependent on them,10_1984,Claim,"Well, now, I have to start with a smile, since his kind words to me. I'll tell you what I think has been the most outrageous thing in political dialog, both in this campaign and the one in '82. And that is the continued discussion and claim that somehow I am the villain who is going to pull the Social Security checks out from those people who are dependent on them. And why I think it is outrageous -- first of all, it isn't true. But why it is outrageous is because, for political advantage, every time they do that, they scare millions of senior citizens who are totally dependent on Social Security, have no place else to turn. And they have to live and go to bed at night thinking, ""Is this true? Is someone going to take our check away from us and leave us destitute?'' And I don't think that that should be a part of political dialog. Now, to -- I still -- I just have a minute here?"
1984,nitpicking,Appeal to Emotion,REAGAN,7 10 1984,T132,17722 17807,not looking over their shoulder and nitpicking the manner in which they go at the job,10_1984,Claim,"Well, whether he does or not, let me suggest my own idea about the leadership factor, since you've asked it. And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916. Now, leadership. First of all, I think you must have some principles you believe in. In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society. Now, having that, I think also that in leadership -- well, I believe that you find people, positions such as I'm in who have the talent and ability to do the things that are needed in the various departments of government. I don't believe that a leader should be spending his time in the Oval Office deciding who's going to play tennis on the White House court. And you let those people go with the guidelines of overall policy, not looking over their shoulder and nitpicking the manner in which they go at the job. You are ultimately responsible, however, for that job. But I also believe something else about that. I believe that -- and when I became Governor of California, I started this, and I continue it in this office -- that any issue that comes before me, I have instructed Cabinet members and staff they are not to bring up any of the political ramifications that might surround the issue. I don't want to hear them. I want to hear only arguments as to whether it is good or bad for the people -- is it morally right? And on that basis and that basis alone, we make a decision on every issue. Now, with regard to my feeling about why I thought that his record bespoke his possible taking us back to the same things that we knew under the previous administration, his record is that he spoke in praise of deficits several times, said they weren't to be abhorred -- that, as a matter of fact, he at one time said he wished the deficit could be doubled, because they stimulate the economy and helped reduce unemployment."
1984,shameful,Appeal to Emotion,MONDALE,7 10 1984,T615,84339 84412,I think their record on the environment is inexcusable and often shameful,10_1984,Claim,"I want to thank the League of Women Voters and the city of Louisville for hosting this evening's debate. I want to thank President Reagan for agreeing to debate. He didn't have to, and he did, and we all appreciate it. The President's favorite question is: Are you better off? Well, if you're wealthy, you're better off. If you're middle income, you're about where you were. And if you're modest income, you're worse off. That's what the economists tell us. But is that really the question that should be asked? Isn't the real question is will we be better off? Will our children be better off? Are we building the future that this nation needs? I believe that if we ask those questions that bear on our future, not just congratulate ourselves but challenge us to solve those problems, you'll see that we need new leadership. Are we better of with this arms race? Will we be better off if we start this star wars escalation into the heavens? Are we better off when we deemphasize our values in human rights? Are we better off when we load our children with this fantastic debt? Would fathers and mothers feel proud of themselves if they loaded their children with debts like this nation is now -- over a trillion dollars on the shoulders of our children? Can we say, really say that we will be better off when we pull away from sort of that basic American instinct of decency and fairness? I would rather lose a campaign about decency than win a campaign about self-interest. I don't think this nation is composed of people who care only for themselves. And when we sought to assault Social Security and Medicare, as the record shows we did, I think that was mean-spirited. When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about. America is a fair society, and it is not right that Vice President Bush pays less in taxes than the janitor who helps him. I believe there's fundamental fairness crying out that needs to be achieved in our tax system. I believe that we will be better off if we protect this environment. And contrary to what the President says, I think their record on the environment is inexcusable and often shameful. These laws are not being enforced, have not been enforced, and the public health and the air and the water are paying the price. That's not fair for our future. I think our future requires a President to lead us in an all-out search to advance our education, our learning, and our science and training, because this world is more complex and we're being pressed harder all the time. I believe in opening doors. We won the Olympics, in part, because we've had civil rights laws and the laws that prohibit discrimination against women. I have been for those efforts all my life. The President's record is quite different. The question is our future. President Kennedy once said in response to similar arguments, ""We are great, but we can be greater.'' We can be better if we face our future, rejoice in our strengths, face our problems, and by solving them, build a better society for our children. Thank you."
1984,pure,Appeal to Emotion,MONDALE,7 10 1984,T106,19915 20056,it has been pure demagoguery that we have in some way shut off all the charitable programs or many of them for the people who have real need.,10_1984,Claim,"Our policy was not to cut subsidies. We have believed in partnership, and that was an example of a partnership between, not only local government and the Federal Government but also between the private sector that built that particular structure. And this is what we've been trying to do, is involve the Federal Government in such partnerships. We are today subsidizing housing for more than 10 million people, and we're going to continue along that line. We have no thought of throwing people out into the snow, whether because of age or need. We have preserved the safety net for the people with true need in this country, and it has been pure demagoguery that we have in some way shut off all the charitable programs or many of them for the people who have real need. The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
1984,unpolluted,Appeal to Emotion,MONDALE,7 10 1984,T185,26894 26978,faith in the United States is pure and unpolluted by the intervention of politicians,10_1984,Claim,"First of all, I accept President Reagan's affirmation of faith. I'm sure that we all accept and admire his commitment to his faith, and we are strengthened, all of us, by that fact. I am a son of a Methodist minister. My wife is the daughter of a Presbyterian minister. And I don't know if I've been born again, but I know I was born into a Christian family. And I believe I have sung at more weddings and more funerals than anybody ever to seek the Presidency. Whether that helps or not, I don't know. I have a deep religious faith. Our family does. It is fundamental. It's probably the reason that I'm in politics. I think our faith tells us, instructs us, about the moral life that we should lead. And I think we're all together on that. What bothers me is this growing tendency to try to use one's own personal interpretation of faith politically, to question others' faith, and to try to use the instrumentalities of government to impose those views on others. All history tells us that that's a mistake. When the Republican platform says that from here on out, we're going to have a religious test for judges before they're selected for the Federal court, and then Jerry Falwell announces that that means they get at least two Justices of the Supreme Court, I think that's an abuse of faith in our country. This nation is the most religious nation on Earth -- more people go to church and synagogues than any other nation on Earth -- and it's because we kept the politicians and the state out of the personal exercise of our faith. That's why faith in the United States is pure and unpolluted by the intervention of politicians. And I think if we want to continue -- as I do -- to have a religious nation, lets keep that line and never cross it."
