year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
2016,And she lied. But she’s lied about a lot of things.I,Ad Hominem,TRUMP,9 10 2016,T371,44994 45002,she lied,42_2016,Claim,"Well, I think I should respond, because—so ridiculous. Look, now she's blaming—she got caught in a total lie. Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things—WikiLeaks that just came out. And she lied. Now she's blaming the lie on the late, great Abraham Lincoln. That's one that I haven't…[laughter] OK, Honest Abe, Honest Abe never lied. That's the good thing. That's the big difference between Abraham Lincoln and you. That's a big, big difference. We're talking about some difference. But as far as other elements of what she was saying, I don't know Putin. I think it would be great if we got along with Russia because we could fight ISIS together, as an example. But I don't know Putin. But I notice, anytime anything wrong happens, they like to say the Russians are—she doesn't know if it's the Russians doing the hacking. Maybe there is no hacking. But they always blame Russia. And the reason they blame Russia because they think they're trying to tarnish me with Russia. I know nothing about Russia. I know—I know about Russia, but I know nothing about the inner workings of Russia. I don't deal there. I have no businesses there. I have no loans from Russia. I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office. One of the primary things, in fact, perhaps the primary thing was balance sheet. But I have no loans with Russia. You could go to the United States government, and they would probably tell you that, because they know my sheet very well in order to get that development I had to have. Now, the taxes are a very simple thing. As soon as I have—first of all, I pay hundreds of millions of dollars in taxes. Many of her friends took bigger deductions. Warren Buffett took a massive deduction. Soros, who's a friend of hers, took a massive deduction. Many of the people that are giving her all this money that she can do many more commercials than me gave her—took massive deductions. I pay hundreds of millions of dollars in taxes. But—but as soon as my routine audit is finished, I'll release my returns. I'll be very proud to. They're actually quite great."
2016,"We have a divided nation, because people like her—and believe me, she has tremendous hate in her heart.",Ad Hominem,TRUMP,9 10 2016,T740,75234 75258,We have a divided nation,42_2016,Claim,"We have a divided nation. We have a very divided nation. You look at Charlotte. You look at Baltimore. You look at the violence that's taking place in the inner cities, Chicago, you take a look at Washington, D.C. We have a increase in murder within our cities, the biggest in 45 years. We have a divided nation, because people like her—and believe me, she has tremendous hate in her heart. And when she said deplorables, she meant it. And when she said irredeemable, they're irredeemable, you didn't mention that, but when she said they're irredeemable, to me that might have been even worse."
2016,She’s got tremendous—she’s got tremendous hatred.,Ad Hominem,TRUMP,9 10 2016,T660,75617 75644,she's got tremendous hatred,42_2016,Premise,"She's got tremendous—she's got tremendous hatred. And this country cannot take another four years of Barack Obama, and that's what you're getting with her."
2016,It was just take a look at the person that she built up to be this wonderful Girl Scout who was no Girl Scout.,Ad Hominem,TRUMP,9 10 2016,T666,76229 76338,It was just take a look at the person that she built up to be this wonderful Girl Scout who was no Girl Scout,42_2016,Premise,"No, there wasn't check out a sex tape. It was just take a look at the person that she built up to be this wonderful Girl Scout who was no Girl Scout."
2016,"And the only one she talked to was Sidney Blumenthal, who’s her friend and not a good guy, by the way.",Ad Hominem,TRUMP,9 10 2016,T668,77091 77188,"the only one she talked to was Sidney Blumenthal, who's her friend and not a good guy, by the way",42_2016,Premise,"… 600—wait a minute, Anderson, 600 times. Well, she said she was awake at 3 o'clock in the morning, and she also sent a tweet out at 3 o'clock in the morning, but I won't even mention that. But she said she'll be awake. Who's going—the famous thing, we're going to answer our call at 3 o'clock in the morning. Guess what happened? Ambassador Stevens—Ambassador Stevens sent 600 requests for help. And the only one she talked to was Sidney Blumenthal, who's her friend and not a good guy, by the way. So, you know, she shouldn't be talking about that. Now, tweeting happens to be a modern day form of communication. I mean, you can like it or not like it. I have, between Facebook and Twitter, I have almost 25 million people. It's a very effective way of communication. So you can put it down, but it is a very effective form of communication. I'm not un-proud of it, to be honest with you."
2016,he lives in an alternative reality,Ad Hominem,CLINTON,9 10 2016,T413,50111 50145,he lives in an alternative reality,42_2016,Premise,"Well, everything you've heard just now from Donald is not true. I'm sorry I have to keep saying this, but he lives in an alternative reality. And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do. But I'll tell you what he's going to do. His plan will give the wealthy and corporations the biggest tax cuts they've ever had, more than the Bush tax cuts by at least a factor of two. Donald always takes care of Donald and people like Donald, and this would be a massive gift. And, indeed, the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families. Now, here's what I want to do. I have said nobody who makes less than $250,000 a year—and that's the vast majority of Americans as you know—will have their taxes raised, because I think we've got to go where the money is. And the money is with people who have taken advantage of every single break in the tax code. And, yes, when I was a senator, I did vote to close corporate loopholes. I voted to close, I think, one of the loopholes he took advantage of when he claimed a billion-dollar loss that enabled him to avoid paying taxes. I want to have a tax on people who are making a million dollars. It's called the Buffett rule. Yes, Warren Buffett is the one who's gone out and said somebody like him should not be paying a lower tax rate than his secretary. I want to have a surcharge on incomes above $5 million. We have to make up for lost times, because I want to invest in you. I want to invest in hard-working families. And I think it's been unfortunate, but it's happened, that since the Great Recession, the gains have all gone to the top. And we need to reverse that. People like Donald, who paid zero in taxes, zero for our vets, zero for our military, zero for health and education, that is wrong."
2016,"Look, now she’s blaming—she got caught in a total lie.",Ad Hominem,TRUMP,9 10 2016,T372,44822 44851,she got caught in a total lie,42_2016,Claim,"Well, I think I should respond, because—so ridiculous. Look, now she's blaming—she got caught in a total lie. Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things—WikiLeaks that just came out. And she lied. Now she's blaming the lie on the late, great Abraham Lincoln. That's one that I haven't…[laughter] OK, Honest Abe, Honest Abe never lied. That's the good thing. That's the big difference between Abraham Lincoln and you. That's a big, big difference. We're talking about some difference. But as far as other elements of what she was saying, I don't know Putin. I think it would be great if we got along with Russia because we could fight ISIS together, as an example. But I don't know Putin. But I notice, anytime anything wrong happens, they like to say the Russians are—she doesn't know if it's the Russians doing the hacking. Maybe there is no hacking. But they always blame Russia. And the reason they blame Russia because they think they're trying to tarnish me with Russia. I know nothing about Russia. I know—I know about Russia, but I know nothing about the inner workings of Russia. I don't deal there. I have no businesses there. I have no loans from Russia. I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office. One of the primary things, in fact, perhaps the primary thing was balance sheet. But I have no loans with Russia. You could go to the United States government, and they would probably tell you that, because they know my sheet very well in order to get that development I had to have. Now, the taxes are a very simple thing. As soon as I have—first of all, I pay hundreds of millions of dollars in taxes. Many of her friends took bigger deductions. Warren Buffett took a massive deduction. Soros, who's a friend of hers, took a massive deduction. Many of the people that are giving her all this money that she can do many more commercials than me gave her—took massive deductions. I pay hundreds of millions of dollars in taxes. But—but as soon as my routine audit is finished, I'll release my returns. I'll be very proud to. They're actually quite great."
2016,And she lied.,Ad Hominem,TRUMP,9 10 2016,T371,44994 45002,she lied,42_2016,Claim,"Well, I think I should respond, because—so ridiculous. Look, now she's blaming—she got caught in a total lie. Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things—WikiLeaks that just came out. And she lied. Now she's blaming the lie on the late, great Abraham Lincoln. That's one that I haven't…[laughter] OK, Honest Abe, Honest Abe never lied. That's the good thing. That's the big difference between Abraham Lincoln and you. That's a big, big difference. We're talking about some difference. But as far as other elements of what she was saying, I don't know Putin. I think it would be great if we got along with Russia because we could fight ISIS together, as an example. But I don't know Putin. But I notice, anytime anything wrong happens, they like to say the Russians are—she doesn't know if it's the Russians doing the hacking. Maybe there is no hacking. But they always blame Russia. And the reason they blame Russia because they think they're trying to tarnish me with Russia. I know nothing about Russia. I know—I know about Russia, but I know nothing about the inner workings of Russia. I don't deal there. I have no businesses there. I have no loans from Russia. I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office. One of the primary things, in fact, perhaps the primary thing was balance sheet. But I have no loans with Russia. You could go to the United States government, and they would probably tell you that, because they know my sheet very well in order to get that development I had to have. Now, the taxes are a very simple thing. As soon as I have—first of all, I pay hundreds of millions of dollars in taxes. Many of her friends took bigger deductions. Warren Buffett took a massive deduction. Soros, who's a friend of hers, took a massive deduction. Many of the people that are giving her all this money that she can do many more commercials than me gave her—took massive deductions. I pay hundreds of millions of dollars in taxes. But—but as soon as my routine audit is finished, I'll release my returns. I'll be very proud to. They're actually quite great."
2016,Bernie Sanders said that Hillary Clinton has very bad judgment.,Ad Hominem,TRUMP,9 10 2016,T223,30726 30788,Bernie Sanders said that Hillary Clinton has very bad judgment,42_2016,Premise,"Well, I just want—just one thing. First of all, Hillary, everything's broken about it. Everything. Number two, Bernie Sanders said that Hillary Clinton has very bad judgment. This is a perfect example of it, trying to save Obamacare, which is a disaster."
2020,he doesn’t know how to do that,Ad Hominem,,29 9 2020,T306,41920 41930,he doesn't,42_2016,Claim,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens. When we want to send them back to their country, their country says we don't want them. In some cases, they're murderers, drug lords, drug problems. And they don't want them. And Hillary Clinton, when she was secretary of state, said that's OK, we can't force it into their country. Let me tell you, I'm going to force them right back into their country. They're murderers and some very bad people. And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you've never seen. We're also letting drugs pour through our southern border at a record clip. At a record clip. And it shouldn't be allowed to happen. ICE just endorsed me. They've never endorsed a presidential candidate. The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border. She doesn't. She wants amnesty for everybody. Come right in. Come right over. It's a horrible thing she's doing. She's got bad judgment, and honestly, so bad that she should never be president of the United States. That I can tell you."
2016,"And indeed, you can look at the propaganda on a lot of the terrorist sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us.And",Ad Hominem,CLINTON,9 10 2016,T347,39885 40064,"you can look at the propaganda on a lot of the terrorist sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us.",42_2016,Claim,"Well, first of all, I will not let anyone into our country that I think poses a risk to us. But there are a lot of refugees, women and children—think of that picture we all saw of that 4-year-old boy with the blood on his forehead because he'd been bombed by the Russian and Syrian air forces. There are children suffering in this catastrophic war, largely, I believe, because of Russian aggression. And we need to do our part. We by no means are carrying anywhere near the load that Europe and others are. But we will have vetting that is as tough as it needs to be from our professionals, our intelligence experts and others. But it is important for us as a policy, you know, not to say, as Donald has said, we're going to ban people based on a religion. How do you do that? We are a country founded on religious freedom and liberty. How do we do what he has advocated without causing great distress within our own county? Are we going to have religious tests when people fly into our country? And how do we expect to be able to implement those? So I thought that what he said was extremely unwise and even dangerous. And indeed, you can look at the propaganda on a lot of the terrorist sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us. And the final thing I would say, this is the 10th or 12th time that he's denied being for the war in Iraq. We have it on tape. The entire press corps has looked at it. It's been debunked, but it never stops him from saying whatever he wants to say."
2016,"She’s got bad judgment, and honestly, so bad that she should never be president of the United States.",Ad Hominem,TRUMP,9 10 2016,T364,42032 42132,"She's got bad judgment, and honestly, so bad that she should never be president of the United States",42_2016,Claim,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens. When we want to send them back to their country, their country says we don't want them. In some cases, they're murderers, drug lords, drug problems. And they don't want them. And Hillary Clinton, when she was secretary of state, said that's OK, we can't force it into their country. Let me tell you, I'm going to force them right back into their country. They're murderers and some very bad people. And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you've never seen. We're also letting drugs pour through our southern border at a record clip. At a record clip. And it shouldn't be allowed to happen. ICE just endorsed me. They've never endorsed a presidential candidate. The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border. She doesn't. She wants amnesty for everybody. Come right in. Come right over. It's a horrible thing she's doing. She's got bad judgment, and honestly, so bad that she should never be president of the United States. That I can tell you."
2016,She never changed. And she never will change. She never will change.We,Ad Hominem,TRUMP,9 10 2016,T458,48431 48449,She never changed.,42_2016,Claim,"Well, one thing I'd do is get rid of carried interest. One of the greatest provisions for people like me, to be honest with you, I give up a lot when I run, because I knock out the tax code. And she could have done this years ago, by the way. She's a United States—she was a United States senator. She complains that Donald Trump took advantage of the tax code. Well, why didn't she change it? Why didn't you change it when you were a senator? The reason you didn't is that all your friends take the same advantage that I do. And I do. You have provisions in the tax code that, frankly, we could change. But you wouldn't change it, because all of these people give you the money so you can take negative ads on Donald Trump. But—and I say that about a lot of things. You know, I've heard Hillary complaining about so many different things over the years. “I wish you would have done this.” But she's been there for 30 years she's been doing this stuff. She never changed. And she never will change. She never will change. We're getting rid of carried interest provisions. I'm lowering taxes actually, because I think it's so important for corporations, because we have corporations leaving—massive corporations and little ones, little ones can't form. We're getting rid of regulations which goes hand in hand with the lowering of the taxes. But we're bringing the tax rate down from 35 percent to 15 percent. We're cutting taxes for the middle class. And I will tell you, we are cutting them big league for the middle class. And I will tell you, Hillary Clinton is raising your taxes, folks. You can look at me. She's raising your taxes really high. And what that's going to do is a disaster for the country. But she is raising your taxes and I'm lowering your taxes. That in itself is a big difference. We are going to be thriving again. We have no growth in this country. There's no growth. If China has a GDP of 7 percent, it's like a national catastrophe. We're down at 1 percent. And that's, like, no growth. And we're going lower, in my opinion. And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world. And I'm bringing them down to one of the lower in the world. And I think it's so important—one of the most important things we can do. But she is raising everybody's taxes massively."
2016,many criminal illegal aliens,Ad Hominem,TRUMP,9 10 2016,T351,40888 40973,"in terms of having people come into our country, we have many criminal illegal aliens",42_2016,Claim,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens. When we want to send them back to their country, their country says we don't want them. In some cases, they're murderers, drug lords, drug problems. And they don't want them. And Hillary Clinton, when she was secretary of state, said that's OK, we can't force it into their country. Let me tell you, I'm going to force them right back into their country. They're murderers and some very bad people. And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you've never seen. We're also letting drugs pour through our southern border at a record clip. At a record clip. And it shouldn't be allowed to happen. ICE just endorsed me. They've never endorsed a presidential candidate. The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border. She doesn't. She wants amnesty for everybody. Come right in. Come right over. It's a horrible thing she's doing. She's got bad judgment, and honestly, so bad that she should never be president of the United States. That I can tell you."
