year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type
2000,That a lot of your good friends like Bill Bennett and others of us who had admired your firmness of purpose over the years have felt that you're not quite the crusader for that cause that you once were.,Appeal to Emotion,CHENEY,5 10 2000,T204,74179 74366,your good friends like Bill Bennett and others of us who had admired your firmness of purpose over the years have felt that you're not quite the crusader for that cause that you once were,26_2000,Claim
2000,People are fed up. They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.,Appeal to Emotion,CHENEY,5 10 2000,T72,56944 56961,People are fed up,26_2000,Claim
2000,The fact is the Medicare problems have not been addressed. We have had eight years of problems with prescription drugs not being addressed. Social Security problem  's not been addressed. The educational problem has not been addressed. We  've had eight years of talk but no action.,Appeal to Emotion,CHENEY,5 10 2000,T99,60582 60623,Medicare problems have not been addressed,26_2000,Premise
2000,"We are supporting them in their efforts and will continue to support them until the Iraqi people rise up and do what the people of Serbia have done in the last few days, get rid of a despot. We'll welcome you back into the family of nations where you belong.",Appeal to Emotion,LIEBERMAN,5 10 2000,T634,43517 43583,We'll welcome you back into the family of nations where you belong,26_2000,Claim
2000,"I had a friend a while ago who works in the government, works at the White House, African-American, stopped, surrounded by police for no other cause that anyone can determine than the color of his skin. That can't be in America anymore.",Appeal to Emotion,LIEBERMAN,5 10 2000,T132,64400 64432,That can't be in America anymore,26_2000,Claim
2000,I think this is an opportunity for the United States to test President Putin of Russia.,Appeal to Emotion,CHENEY,5 10 2000,T454,26934 27020,I think this is an opportunity for the United States to test President Putin of Russia,26_2000,Claim
2000,a significant bread earner,Appeal to Emotion,LIEBERMAN,5 10 2000,T359,14699 14780,In so many families women are a significant bread earner or the only bread earner,26_2000,Premise
2000,the only bread earner,Appeal to Emotion,LIEBERMAN,5 10 2000,T359,14699 14780,In so many families women are a significant bread earner or the only bread earner,26_2000,Premise
2000,to fish in troubled waters,Appeal to Emotion,CHENEY,5 10 2000,T594,38373 38462,They used to fish in troubled waters whenever they had the opportunity in the Middle East,26_2000,Premise
2000,pretty well decimated,Appeal to Emotion,CHENEY,5 10 2000,T614,40150 40215,at the end of the war we had pretty well decimated their military,26_2000,Claim
2000,a good job of stripping out the capacity,Appeal to Emotion,CHENEY,5 10 2000,T610,40429 40659,"it was able to do a good job of stripping out the capacity to build weapons of mass destruction, the work he had been doing that had not been destroyed during the war in biological and chemical agents, as well as a nuclear program",26_2000,Claim
2000,"if we had evidence, credible evidence",Appeal to Emotion,LIEBERMAN,5 10 2000,T621,41868 41969,"if we had evidence, credible evidence, that Saddam Hussein was developing weapons of mass destruction",26_2000,Premise
2000,a fantastic program,Appeal to Emotion,CHENEY,5 10 2000,T762,54074 54207,It's been a fantastic program and has been there for 65 years that has provided benefits for senior citizens over that period of time,26_2000,Premise
2000,an extraordinarily important decision,Appeal to Emotion,CHENEY,5 10 2000,T4,3567 3647,I think this is an extraordinarily important decision we'll make on November 7th,26_2000,Claim
2000,crumbling classrooms,Appeal to Emotion,LIEBERMAN,5 10 2000,T44,8299 8406,To help local school districts build new buildings so our children are not learning in crumbling classrooms,26_2000,Premise
2000,a tremendous life-saving change,Appeal to Emotion,LIEBERMAN,5 10 2000,T53,8584 8671,that is a tremendous life-saving change which will help people carry on their education,26_2000,Premise
2000,It is unAmerican,Appeal to Emotion,LIEBERMAN,5 10 2000,T121,63854 63870,It is unAmerican,26_2000,Claim
2000,very distasteful,Appeal to Emotion,LIEBERMAN,5 10 2000,T222,74443 74515,et me talk about that joke about religion which I found very distasteful,26_2000,Premise
2000,a consistent crusader,Appeal to Emotion,LIEBERMAN,5 10 2000,T212,75201 75247,I've been a consistent crusader on that behalf,26_2000,Claim
2000,more crude available,Appeal to Emotion,CHENEY,5 10 2000,T731,46732 46762,Even with more crude available,26_2000,Premise
2000,a million acres of wilderness,Appeal to Emotion,CHENEY,5 10 2000,T734,48420 48605,"I worked on that with my good friend Al Simpson for about four years. We set aside a part of Wyoming, nearly a million acres of wilderness that ought to be separate and not be developed",26_2000,Premise
2000,so tremendously impressed,Appeal to Emotion,CHENEY,5 10 2000,T58,57286 57366,I've been so tremendously impressed with what he's done as the Governor of Texas,26_2000,Premise
2000,the finger of blame looking for scapegoats,Appeal to Emotion,CHENEY,5 10 2000,T63,57626 57717,he didn't point the finger of blame looking for scapegoats he was quick to share the credit,26_2000,Premise
2000,That is a very happy ending to a terrible story. It's the end of a reign of terror.,Appeal to Emotion,LIEBERMAN,5 10 2000,T441,23914 23947,It's the end of a reign of terror,26_2000,Claim
2000,reign of terror,Appeal to Emotion,LIEBERMAN,5 10 2000,T436,24000 24230,"I think the United States, with its European allies, ought to do everything we can to encourage the people of Serbia to do exactly what they've been doing over the last few days to rise up and end this reign of terror by Milosevic",26_2000,Claim
2000,the old guard,Appeal to Emotion,CHENEY,5 10 2000,T477,27240 27315,it's a test for him whether he represents the old guard in the Soviet Union,26_2000,Premise
2000,enormous regard,Appeal to Emotion,CHENEY,5 10 2000,T514,31591 31656,I have enormous regard for the men and women of the U.S. military,26_2000,Premise
2020,absolutely wrong,Appeal to Emotion,BIDEN,29 9 2020,T383,17218 17313,the number of 50 million Americans not benefitting from our tax cut program is absolutely wrong,26_2000,Claim
2000,"After all, the Welfare Reform Act, which Al Gore promised to lead the effort on to get people off of welfare to set time limits, to get people to enjoy the dignity of work. That was a bipartisan act that was adopted. The Anti-Crime Act that has helped to lower crime more than 20% in our country was also bipartisan. The Balanced Budget Act of 1997 which was critical to getting our economy to the point and our government to the point of unprecedented surplus we enjoy today also was bipartisan, and Al Gore was involved.",False Cause,LIEBERMAN,5 10 2000,T90,59779 59939,"the Welfare Reform Act, which Al Gore promised to lead the effort on to get people off of welfare to set time limits, to get people to enjoy the dignity of work",26_2000,Premise
2000,Numerous administrations going back certainly to World War II have had to wrestle with the problem of what should happen to the Middle East.,Slippery Slope,CHENEY,5 10 2000,T586,37899 38038,Numerous administrations going back certainly to World War II have had to wrestle with the problem of what should happen to the Middle East,26_2000,Premise
2000,"There's still fewer people in uniform today, but person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military, not only in the world today, but in the history of the world.",Slippery Slope,LIEBERMAN,5 10 2000,T555,35596 35694,"person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military",26_2000,Claim
2000,"person-to-person, person-by-person, unit-by-unit",Slogans,LIEBERMAN,5 10 2000,T555,35596 35694,"person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military",26_2000,Claim
