year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
2004,The 9/11 Commission put out a report that said America is safer but not yet safe.,Appeal to Emotion,BUSH,8 10 2004,T438,90290 90370,The 9/11 Commission put out a report that said America is safer but not yet safe,31_2004,Premise,"Charlie, thanks. Thank you all very much. It's been enjoyable. The great contest for the presidency is about the future, who can lead, who can get things done. We've been through a lot together as a country -- been through a recession, corporate scandals, war. And yet think about where we are: Added 1.9 million new jobs over the past 13 months. The farm income in America is high. Small businesses are flourishing. Homeownership rate is at an all-time high in America. We're on the move. Tonight I had a chance to discuss with you what to do to keep this economy going: keep the taxes low, don't increase the scope of the federal government, keep regulations down, legal reform, a health- care policy that does not empower the federal government but empowers individuals, and an energy plan that will help us become less dependent on foreign sources of energy. And abroad, we're at war. And it requires a president who is steadfast and strong and determined. I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe. The 9/11 Commission put out a report that said America is safer but not yet safe. There is more work to be done. We'll stay on the hunt on Al Qaida. We'll deny sanctuary to these terrorists. We'll make sure they do not end up with weapons of mass destruction. It's the great nexus. The great threat to our country is that these haters end up with weapons of mass destruction. But our long-term security depends on our deep faith in liberty. And we'll continue to promote freedom around the world. Freedom is on the march. Tomorrow, Afghanistan will be voting for a president. In Iraq, we'll be having free elections, and a free society will make this world more peaceful. God bless."
2004,The great threat to our country is that these haters end up with weapons of mass destruction.,Appeal to Emotion,BUSH,8 10 2004,T444,90572 90664,The great threat to our country is that these haters end up with weapons of mass destruction,31_2004,Premise,"Charlie, thanks. Thank you all very much. It's been enjoyable. The great contest for the presidency is about the future, who can lead, who can get things done. We've been through a lot together as a country -- been through a recession, corporate scandals, war. And yet think about where we are: Added 1.9 million new jobs over the past 13 months. The farm income in America is high. Small businesses are flourishing. Homeownership rate is at an all-time high in America. We're on the move. Tonight I had a chance to discuss with you what to do to keep this economy going: keep the taxes low, don't increase the scope of the federal government, keep regulations down, legal reform, a health- care policy that does not empower the federal government but empowers individuals, and an energy plan that will help us become less dependent on foreign sources of energy. And abroad, we're at war. And it requires a president who is steadfast and strong and determined. I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe. The 9/11 Commission put out a report that said America is safer but not yet safe. There is more work to be done. We'll stay on the hunt on Al Qaida. We'll deny sanctuary to these terrorists. We'll make sure they do not end up with weapons of mass destruction. It's the great nexus. The great threat to our country is that these haters end up with weapons of mass destruction. But our long-term security depends on our deep faith in liberty. And we'll continue to promote freedom around the world. Freedom is on the march. Tomorrow, Afghanistan will be voting for a president. In Iraq, we'll be having free elections, and a free society will make this world more peaceful. God bless."
2004,"He's just not credible when he talks about being fiscally conservative. He's just not credible. If you look at his record in the Senate, he voted to break the caps -- the spending caps -- over 200 times. And here he says he's going to be a fiscal conservative, all of a sudden. It's just not credible. You cannot believe it.  And of course he's going to raise your taxes.",Appeal to Authority,BUSH,8 10 2004,T1059,53310 53380,He's just not credible when he talks about being fiscally conservative,31_2004,Claim,"He's just not credible when he talks about being fiscally conservative. He's just not credible. If you look at his record in the Senate, he voted to break the caps -- the spending caps -- over 200 times. And here he says he's going to be a fiscal conservative, all of a sudden. It's just not credible. You cannot believe it. And of course he's going to raise your taxes. You see, he's proposed $2.2 trillion of new spending. And you say: Well, how are you going to pay for it? He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets. That raises, he says $800 billion; we say $600 billion. We've got battling green eye shades. Somewhere in between those numbers -- and so there's a difference, what he's promised and what he can raise. Now, either he's going to break all these wonderful promises he's told you about or he's going to raise taxes. And I suspect, given his record, he's going to raise taxes. Is my time up yet?"
2004,He's talking about his plan to keep jobs here. You know he calls it an outsourcing to keep -- stop outsourcing.,Appeal to Authority,BUSH,8 10 2004,T150,64331 64376,He's talking about his plan to keep jobs here,31_2004,Premise,"Let me start with how to control the cost of health care: medical liability reform, for starters, which he's opposed. Secondly, allow small businesses to pool together so they can share risk and buy insurance at the same discounts big businesses get to do. Thirdly, spread what's called health savings accounts. It's good for small businesses, good for owners. You own your own account. You can save tax-free. You get a catastrophic plan to help you on it. This is different from saying, ""OK, let me incent you to go on the government."" He's talking about his plan to keep jobs here. You know he calls it an outsourcing to keep -- stop outsourcing. Robert Rubin looked at his plan and said it won't work. The best way to keep jobs here in America is, one, have an energy plan. I proposed one to the Congress two years ago, encourages conservation, encourages technology to explore for environmentally friendly ways for coal -- to use coal and gas. It encourages the use of renewables like ethanol and biodiesel. It's stuck in the Senate. He and his running-mate didn't show up to vote when they could have got it going in the Senate. Less regulations if we want jobs here; legal reform if we want jobs here; and we've got to keep taxes low. Now, he says he's only going to tax the rich. Do you realize, 900,000 small businesses will be taxed under his plan because most small businesses are Subchapter S corps or limited partnerships, and they pay tax at the individual income tax level. And so when you're running up the taxes like that, you're taxing job creators, and that's not how you keep jobs here."
2004,"There is no bigger judgment for a president of the United states than how you take a nation to war. And you can't say, because Saddam might have done it 10 years from now, that's a reason; that's an excuse.",Appeal to Authority,KERRY,8 10 2004,T384,85472 85570,There is no bigger judgment for a president of the United states than how you take a nation to war,31_2004,Claim,"I believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the U.N. process to its end and go to war as a last resort. I ask each of you just to look into your hearts, look into your guts. Gut-check time. Was this really going to war as a last resort? The president rushed our nation to war without a plan to win the peace. And simple things weren't done. That's why Senator Lugar says: incompetent in the delivery of services. That's why Senator Hagel, Republican, says, you know: beyond pitiful, beyond embarrassing, in the zone of dangerous. We didn't guard 850,000 tons of ammo. That ammo is now being used against our kids. Ten thousand out of 12,000 Humvees aren't armored. I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles. They didn't have the right body armor. I've met parents who've on the Internet gotten the armor to send their kids. There is no bigger judgment for a president of the United states than how you take a nation to war. And you can't say, because Saddam might have done it 10 years from now, that's a reason; that's an excuse."
2004,"For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor.",Appeal to Authority,KERRY,8 10 2004,T670,22448 22712,"For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor",31_2004,Premise,"I don't think you can just rely on U.N. sanctions, Randee. But you're absolutely correct, it is a threat, it's a huge threat. And what's interesting is, it's a threat that has grown while the president has been preoccupied with Iraq, where there wasn't a threat. If he'd let the inspectors do their job and go on, we wouldn't have 10 times the numbers of forces in Iraq that we have in Afghanistan chasing Osama bin Laden. Meanwhile, while Iran is moving toward nuclear weapons, some 37 tons of what they called yellow cake, the stuff they use to make enriched uranium, while they're doing that, North Korea has moved from one bomb maybe, maybe, to four to seven bombs. For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor. We were safer before President Bush came to office. Now they have the bombs and we're less safe. So what do we do? We've got to join with the British and the French, with the Germans, who've been involved, in their initiative. We've got to lead the world now to crack down on proliferation as a whole. But the president's been slow to do that, even in Russia. At his pace, it's going to take 13 years to reduce and get ahold of all the loose nuclear material in the former Soviet Union. I've proposed a plan that can capture it and contain it and clean it within four years. And the president is moving to the creation of our own bunker- busting nuclear weapon. It's very hard to get other countries to give up their weapons when you're busy developing a new one. I'm going to lead the world in the greatest counterproliferation effort. And if we have to get tough with Iran, believe me, we will get tough."
2004,"beyond pitiful, beyond embarrassing, in the zone of dangerous",Appeal to Emotion,KERRY,8 10 2004,T377,85000 85115,"That's why Senator Hagel, Republican, says, you know: beyond pitiful, beyond embarrassing, in the zone of dangerous",31_2004,Premise,"I believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the U.N. process to its end and go to war as a last resort. I ask each of you just to look into your hearts, look into your guts. Gut-check time. Was this really going to war as a last resort? The president rushed our nation to war without a plan to win the peace. And simple things weren't done. That's why Senator Lugar says: incompetent in the delivery of services. That's why Senator Hagel, Republican, says, you know: beyond pitiful, beyond embarrassing, in the zone of dangerous. We didn't guard 850,000 tons of ammo. That ammo is now being used against our kids. Ten thousand out of 12,000 Humvees aren't armored. I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles. They didn't have the right body armor. I've met parents who've on the Internet gotten the armor to send their kids. There is no bigger judgment for a president of the United states than how you take a nation to war. And you can't say, because Saddam might have done it 10 years from now, that's a reason; that's an excuse."
2004,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles. They didn't have the right body armor.",Appeal to Emotion,KERRY,8 10 2004,T381,85252 85354,"I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles",31_2004,Premise,"I believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the U.N. process to its end and go to war as a last resort. I ask each of you just to look into your hearts, look into your guts. Gut-check time. Was this really going to war as a last resort? The president rushed our nation to war without a plan to win the peace. And simple things weren't done. That's why Senator Lugar says: incompetent in the delivery of services. That's why Senator Hagel, Republican, says, you know: beyond pitiful, beyond embarrassing, in the zone of dangerous. We didn't guard 850,000 tons of ammo. That ammo is now being used against our kids. Ten thousand out of 12,000 Humvees aren't armored. I visited some of those kids with no limbs today, because they didn't have the armor on those vehicles. They didn't have the right body armor. I've met parents who've on the Internet gotten the armor to send their kids. There is no bigger judgment for a president of the United states than how you take a nation to war. And you can't say, because Saddam might have done it 10 years from now, that's a reason; that's an excuse."
2020,"we have to protect our seniors, we have to protect our elderly, we have to protect, especially, our seniors with heart problems and diabetes problems, and we will protect them.",Appeal to Emotion,TRUMP,22 10 2020,T248,15371 15381,we have to,31_2004,Premise,"Yes, sir, please. Ladies and gentlemen, the right war was Osama bin Laden and Afghanistan. That was the right place. And the right time was Tora Bora, when we had him cornered in the mountains. Now, everyone in the world knows that there were no weapons of mass destruction. That was the reason Congress gave him the authority to use force, not after excuse to get rid of the regime. Now we have to succeed. I've always said that. I have been consistent. Yes, we have to succeed, and I have a better plan to help us do it."
2016,"I will defend Planned Parenthood .  I will defend Roe v .  Wade, and I will defend women's rights to make their own health care decisions .",Appeal to Emotion,TRUMP,19 10 2016,T109,5608 5614,I will,31_2004,Claim,"Mr. President, I would follow up, but we have a series of questions on Iraq, and so I will turn to the next questioner. The question is for President Bush, and the questioner is Robin Dahle."
2004,"The future of things that matter to you -- in terms of civil rights, what kind of Justice Department you'll have, whether we'll enforce the law. Will we have equal opportunity? Will women's rights be protected? Will we have equal pay for women, which is going backwards? Will a woman's right to choose be protected?",Appeal to Emotion,KERRY,8 10 2004,T291,77273 77416,"The future of things that matter to you -- in terms of civil rights, what kind of Justice Department you'll have, whether we'll enforce the law",31_2004,Claim,"Thank you, Charlie. A few years ago when he came to office, the president said -- these are his words -- ""What we need are some good conservative judges on the courts."" And he said also that his two favorite justices are Justice Scalia and Justice Thomas. So you get a pretty good sense of where he's heading if he were to appoint somebody. Now, here's what I believe. I don't believe we need a good conservative judge, and I don't believe we need a good liberal judge. I don't believe we need a good judge of that kind of definition on either side. I subscribe to the Justice Potter Stewart standard. He was a justice on the Supreme Court of the United States. And he said the mark of a good judge, good justice, is that when you're reading their decision, their opinion, you can't tell if it's written by a man or woman, a liberal or a conservative, a Muslim, a Jew or a Christian. You just know you're reading a good judicial decision. What I want to find, if I am privileged to have the opportunity to do it -- and the Supreme Court of the United States is at stake in this race, ladies and gentlemen. The future of things that matter to you -- in terms of civil rights, what kind of Justice Department you'll have, whether we'll enforce the law. Will we have equal opportunity? Will women's rights be protected? Will we have equal pay for women, which is going backwards? Will a woman's right to choose be protected? These are constitutional rights, and I want to make sure we have judges who interpret the Constitution of the United States according to the law."
2004,"But I can't take what is an article of faith for me and legislate it for someone who doesn't share that article of faith, whether they be agnostic, atheist, Jew, Protestant, whatever. I can't do that.",Appeal to Emotion,KERRY,8 10 2004,T302,78599 78614,I can't do that,31_2004,Claim,"I would say to that person exactly what I will say to you right now. First of all, I cannot tell you how deeply I respect the belief about life and when it begins. I'm a Catholic, raised a Catholic. I was an altar boy. Religion has been a huge part of my life. It helped lead me through a war, leads me today. But I can't take what is an article of faith for me and legislate it for someone who doesn't share that article of faith, whether they be agnostic, atheist, Jew, Protestant, whatever. I can't do that. But I can counsel people. I can talk reasonably about life and about responsibility. I can talk to people, as my wife Teresa does, about making other choices, and about abstinence, and about all these other things that we ought to do as a responsible society. But as a president, I have to represent all the people in the nation. And I have to make that judgment. Now, I believe that you can take that position and not be pro- abortion, but you have to afford people their constitutional rights. And that means being smart about allowing people to be fully educated, to know what their options are in life, and making certain that you don't deny a poor person the right to be able to have whatever the constitution affords them if they can't afford it otherwise. That's why I think it's important. That's why I think it's important for the United States, for instance, not to have this rigid ideological restriction on helping families around the world to be able to make a smart decision about family planning. You'll help prevent AIDS. You'll help prevent unwanted children, unwanted pregnancies. You'll actually do a better job, I think, of passing on the moral responsibility that is expressed in your question. And I truly respect it."
2004,"I believe America's best days are ahead of us. I'm an optimist, but we have to make the right choices, to be fiscally responsible and to create the new jobs of the future.",Appeal to Emotion,KERRY,8 10 2004,T248,15371 15381,we have to,31_2004,Premise,"Yes, sir, please. Ladies and gentlemen, the right war was Osama bin Laden and Afghanistan. That was the right place. And the right time was Tora Bora, when we had him cornered in the mountains. Now, everyone in the world knows that there were no weapons of mass destruction. That was the reason Congress gave him the authority to use force, not after excuse to get rid of the regime. Now we have to succeed. I've always said that. I have been consistent. Yes, we have to succeed, and I have a better plan to help us do it."
2004,We're on the move.,Appeal to Emotion,BUSH,8 10 2004,T424,89674 89691,We're on the move,31_2004,Claim,"Charlie, thanks. Thank you all very much. It's been enjoyable. The great contest for the presidency is about the future, who can lead, who can get things done. We've been through a lot together as a country -- been through a recession, corporate scandals, war. And yet think about where we are: Added 1.9 million new jobs over the past 13 months. The farm income in America is high. Small businesses are flourishing. Homeownership rate is at an all-time high in America. We're on the move. Tonight I had a chance to discuss with you what to do to keep this economy going: keep the taxes low, don't increase the scope of the federal government, keep regulations down, legal reform, a health- care policy that does not empower the federal government but empowers individuals, and an energy plan that will help us become less dependent on foreign sources of energy. And abroad, we're at war. And it requires a president who is steadfast and strong and determined. I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe. The 9/11 Commission put out a report that said America is safer but not yet safe. There is more work to be done. We'll stay on the hunt on Al Qaida. We'll deny sanctuary to these terrorists. We'll make sure they do not end up with weapons of mass destruction. It's the great nexus. The great threat to our country is that these haters end up with weapons of mass destruction. But our long-term security depends on our deep faith in liberty. And we'll continue to promote freedom around the world. Freedom is on the march. Tomorrow, Afghanistan will be voting for a president. In Iraq, we'll be having free elections, and a free society will make this world more peaceful. God bless."
2004,a catastrophic plan,Appeal to Emotion,BUSH,8 10 2004,T147,64204 64249,You get a catastrophic plan to help you on it,31_2004,Premise,"Let me start with how to control the cost of health care: medical liability reform, for starters, which he's opposed. Secondly, allow small businesses to pool together so they can share risk and buy insurance at the same discounts big businesses get to do. Thirdly, spread what's called health savings accounts. It's good for small businesses, good for owners. You own your own account. You can save tax-free. You get a catastrophic plan to help you on it. This is different from saying, ""OK, let me incent you to go on the government."" He's talking about his plan to keep jobs here. You know he calls it an outsourcing to keep -- stop outsourcing. Robert Rubin looked at his plan and said it won't work. The best way to keep jobs here in America is, one, have an energy plan. I proposed one to the Congress two years ago, encourages conservation, encourages technology to explore for environmentally friendly ways for coal -- to use coal and gas. It encourages the use of renewables like ethanol and biodiesel. It's stuck in the Senate. He and his running-mate didn't show up to vote when they could have got it going in the Senate. Less regulations if we want jobs here; legal reform if we want jobs here; and we've got to keep taxes low. Now, he says he's only going to tax the rich. Do you realize, 900,000 small businesses will be taxed under his plan because most small businesses are Subchapter S corps or limited partnerships, and they pay tax at the individual income tax level. And so when you're running up the taxes like that, you're taxing job creators, and that's not how you keep jobs here."
2004,be pandering,Appeal to Emotion,KERRY,8 10 2004,T168,65742 65765,that would be pandering,31_2004,Premise,"You can't stop all outsourcing, Charlie. I've never promised that. I'm not going to, because that would be pandering. You can't. But what you can do is create a fair playing field, and that's what I'm talking about. But let me just address what the president just said. Ladies and gentlemen, that's just not true what he said. The Wall Street Journal said 96 percent of small businesses are not affected at all by my plan. And you know why he gets that count? The president got $84 from a timber company that owns, and he's counted as a small business. Dick Cheney's counted as a small business. That's how they do things. That's just not right."
