year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
2000,"I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training.",Appeal to Authority,GORE,11 10 2000,T482,39820 40011,"I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training",27_2000,Premise,"I would agree. And I also agree that most police officers, of course, are doing a good job and hate this practice also. I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training. And not only the training in police procedures, but human relations. And I think that racial profiling is part of a larger issue of how we deal with race in America. And as for singling people out because of race, you know, James Byrd was singled out because of his race in Texas. And other Americans have been singled out because of their race or ethnicity. And that's why I think we can embody our values by passing a hate crimes law. I think these crimes are different. I think they're different because they're based on prejudice and hatred, which gives rise to crimes that have not just a single victim, but they're intended to stigmatize and dehumanize a whole group of people."
2000,"And the ""Los Angeles Times"" spent a lot of ink going into that.",Appeal to Authority,GORE,11 10 2000,T641,54405 54463,"the ""Los Angeles Times"" spent a lot of ink going into that",27_2000,Premise,"The state. The state. I think states should do that for new handguns, because too many criminals are getting guns. There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records. And the ""Los Angeles Times"" spent a lot of ink going into that. But I am not for doing anything that would affect hunters or sportsmen, rifles, shotguns, existing handguns. I do think that sensible gun safety measures are warranted now. Look, this is the year -- this is in the aftermath of Columbine, and Paducah, and all the places in our country where the nation has been shocked by these weapons in the hands of the wrong people. The woman who bought the guns for the two boys who did that killing at Columbine said that if she had had to give her name and fill out a form there, she would not have bought those guns. That conceivably could have prevented that tragedy."
2000,"But I think that we should find a way to allow some kind of civic unions, and I basically agree with Dick Cheney and Joe Lieberman.",Appeal to Authority,GORE,11 10 2000,T567,47730 47798,I think that we should find a way to allow some kind of civic unions,27_2000,Claim,"I agree with that, and I did support that law. But I think that we should find a way to allow some kind of civic unions, and I basically agree with Dick Cheney and Joe Lieberman. And I think the three of us have one view and the Governor has another view."
2000,"And the budget plan that I've put out, according to the ""Los Angeles Times"" again, the way these things are typically measured as a percentage of the GDP, will bring government spending down to the lowest level in 50 years.",Appeal to Authority,GORE,11 10 2000,T722,61179 61397,"the budget plan that I've put out, according to the ""Los Angeles Times"" again, the way these things are typically measured as a percentage of the GDP, will bring government spending down to the lowest level in 50 years",27_2000,Premise,"It's one of my top priorities, Jim, to give every single child in the United States affordable health care within the next four years. I would like to see eventually in this country some form of universal health care, but I'm not for a government-run system. In fact, I'm for shrinking the size of government. I want a smaller and smarter government. I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years. And the budget plan that I've put out, according to the ""Los Angeles Times"" again, the way these things are typically measured as a percentage of the GDP, will bring government spending down to the lowest level in 50 years. So I want to proceed carefully to cover more people. But I think we should start by greatly expanding the so-called child health insurance or CHIP program to give health insurance to every single child in this country. I think it's intolerable that we have so many millions of children without any health insurance. So it's one of my top priorities. Now, I know that we have some disagreements on this. And I'm sorry to tell you that, you know, there is a record here. And Texas ranks 49th out of the 50 states in health care -- in children with health care. 49th for women with health care, and 50th for families with health care. So it is a priority for me. I guarantee you. I'm not aware of any program -- well, I'll just leave it at that. I think it ought to be a top priority."
2000,There is now a federal judge's opinion about the current management of this program ordering the State of Texas to do -- you should read that judge's language about this.,Appeal to Authority,GORE,11 10 2000,T752,64466 64583,There is now a federal judge's opinion about the current management of this program ordering the State of Texas to do,27_2000,Premise,"Well, I don't know about all these percentages that he throws out, but I do know that -- I speculate that the reason why he didn't answer your question directly as to whether my numbers were right, the facts were right about Texas ranking dead last in families with health insurance and 49th out of 50 for both children and women, is because those facts are correct. And as for why it happened, I'm no expert on the Texas procedures, but what my friends there tell me is that the governor opposed a measure put forward by Democrats in the legislature to expand the number of children that would be covered. And instead directed the money toward a tax cut, a significant part of which went to wealthy interests. He declared the need for a new tax cut for the oil companies in Texas an emergency need, and so the money was taken away from the CHIP program. There's -- you don't have to take my word for this. There is now a federal judge's opinion about the current management of this program ordering the State of Texas to do -- you should read that judge's language about this. I believe there are 1.4 million children in Texas who do not have health insurance. 600,000 of whom, and maybe some of those have since gotten it, but as of a year ago 600,000 of them were actually eligible for it but they couldn't sign up for it because of the barriers that they had set up."
2000,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person.",Appeal to Authority,BUSH,11 10 2000,T764,66060 66124,people know I'm a conservative person and a compassionate person,27_2000,Claim,"If he's trying to allege that I'm a hard-hearted person and I don't care about children, he's absolutely wrong. We've spent $4.7 billion a year in the State of Texas for uninsured people. And they get health care. Now, it's not the most efficient way to get people health care. But I want to remind you, the number of uninsured in America during their watch has increased. He can make any excuse he wants, but the facts are that we're reducing the number of uninsured percentage of our population. And as the percentage of the population is increasing nationally, somehow the allegation that we don't care and we're going to give money for this interest or that interest and not for children in the State of Texas is totally absurd. Let me just tell you who the jury is. The people of Texas. There's only been one governor ever elected to back-to-back four-year terms, and that was me. And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person. So he can throw all the kinds of numbers around. I'm just telling you our state comes together to do what is right. We come together both Republicans and Democrats."
2016,"to sign immigration reform, and George W .  Bush supported it, as well .",Appeal to Authority,TRUMP,19 10 2016,T260,20382 20394,supported it,27_2000,Claim,"Yes, I voted for it, supported it."
2000,"I read a report, or a memo, from somebody in his 1988 campaign -- I forgot the fellow's name -- warning then Senator Gore to be careful about exaggerating claims. I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.",Appeal to Authority,BUSH,11 10 2000,T918,80854 81015,"I read a report, or a memo, from somebody in his 1988 campaign -- I forgot the fellow's name -- warning then Senator Gore to be careful about exaggerating claims",27_2000,Premise,"Well, we all make mistakes. I've been known to mangle a syl-a-ble or two myself, you know, if you know what I mean. I think credibility is important. It is going to be important for the president to be credible with Congress, important for the president to be credible with foreign nations. And yes, I think it's something that people need to consider. This isn't something new. I read a report, or a memo, from somebody in his 1988 campaign -- I forgot the fellow's name -- warning then Senator Gore to be careful about exaggerating claims. I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen. I mention the last debate --"
2000,"And as for singling people out because of race, you know, James Byrd was singled out because of his race in Texas.",Appeal to Emotion,GORE,11 10 2000,T485,40237 40292,James Byrd was singled out because of his race in Texas,27_2000,Premise,"I would agree. And I also agree that most police officers, of course, are doing a good job and hate this practice also. I talked to an African-American police officer in Springfield, Massachusetts not long ago who raised this question and said that in his opinion one of the biggest solutions is in the training. And not only the training in police procedures, but human relations. And I think that racial profiling is part of a larger issue of how we deal with race in America. And as for singling people out because of race, you know, James Byrd was singled out because of his race in Texas. And other Americans have been singled out because of their race or ethnicity. And that's why I think we can embody our values by passing a hate crimes law. I think these crimes are different. I think they're different because they're based on prejudice and hatred, which gives rise to crimes that have not just a single victim, but they're intended to stigmatize and dehumanize a whole group of people."
2000,"The woman who bought the guns for the two boys who did that killing at Columbine said that if she had had to give her name and fill out a form there, she would not have bought those guns.",Appeal to Emotion,GORE,11 10 2000,T644,54835 55021,"The woman who bought the guns for the two boys who did that killing at Columbine said that if she had had to give her name and fill out a form there, she would not have bought those guns",27_2000,Premise,"The state. The state. I think states should do that for new handguns, because too many criminals are getting guns. There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records. And the ""Los Angeles Times"" spent a lot of ink going into that. But I am not for doing anything that would affect hunters or sportsmen, rifles, shotguns, existing handguns. I do think that sensible gun safety measures are warranted now. Look, this is the year -- this is in the aftermath of Columbine, and Paducah, and all the places in our country where the nation has been shocked by these weapons in the hands of the wrong people. The woman who bought the guns for the two boys who did that killing at Columbine said that if she had had to give her name and fill out a form there, she would not have bought those guns. That conceivably could have prevented that tragedy."
2000,"Some desperate child needs to have somebody put their arm around them and say, we love you.",Appeal to Emotion,BUSH,11 10 2000,T660,56037 56127,"Some desperate child needs to have somebody put their arm around them and say, we love you",27_2000,Premise,"Well, I'm not for photo licensing. Let me say something about Columbine. Listen, we've got gun laws. He says we ought to have gun-free schools. Everybody believes that. I'm sure every state in the union has got them. You can't carry a gun into a school. And there ought to be a consequence when you do carry a gun into a school. But Columbine spoke to a larger issue. It's really a matter of culture. It's a culture that somewhere along the line we've begun to disrespect life. Where a child can walk in and have their heart turned dark as a result of being on the Internet and walk in and decide to take somebody else's life? So gun laws are important, no question about it, but so is loving children, and character education classes, and faith-based programs being a part of after-school programs. Some desperate child needs to have somebody put their arm around them and say, we love you. So there's a -- this is a society that -- of ours that's got to do a better job of teaching children right from wrong. And we can enforce law. But there seems to be a lot of preoccupation on -- not certainly only in this debate, but just in general on law. But there's a larger law. Love your neighbor like you would like to be loved yourself. And that's where our society must head if we're going to be a peaceful and prosperous society."
2000,"I believe, though -- I believe, as sure as I'm sitting here, that most Americans really care. They're tolerant people. They're good, tolerant people.",Appeal to Emotion,BUSH,11 10 2000,T507,41658 41729,"I believe, as sure as I'm sitting here, that most Americans really care",27_2000,Claim,"No. We've got one in Texas. And guess what? The three men who murdered James Byrd, guess what's going to happen to them? They're going to be put to death. A jury found them guilty. It's going to be hard to punish them any worse after they get put to death. And it's the right cause. It's the right decision. Secondly, there is other forms of racial profiling that goes on in America. Arab-Americans are racially profiled in what is called secret evidence. People are stopped, and we have to do something about that. My friend, Senator Spencer Abraham of Michigan, is pushing a law to make sure that Arab-Americans are treated with respect. So racial profiling isn't just an issue at local police forces. It's an issue throughout our society. And as we become a diverse society, we're going to have to deal with it more and more. I believe, though -- I believe, as sure as I'm sitting here, that most Americans really care. They're tolerant people. They're good, tolerant people. It's the very few that create most of the crises, and we just have to find them and deal with them."
2000,Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives.,Appeal to Emotion,GORE,11 10 2000,T136,9150 9257,Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives,27_2000,Claim,"The first priority has to be on ending the violence, dampening down the tensions that have arisen there. We need to call upon Syria to release the three Israeli soldiers who have been captured. We need to insist that Arafat send out instructions to halt some of the provocative acts of violence that have been going on. I think that we also have to keep a weather eye toward Saddam Hussein because he is taking advantage of this situation to once again make threats, and he needs to understand that he's not only dealing with Israel, he is dealing -- he's dealing with us if he is making the kind of threats that he's talking about there. The use of diplomacy in this situation has already, well, it goes hour-by-hour and day-by-day now. It's a very tense situation there. But in the last 24 hours there has been some subsiding of the violence there. It's too much to hope that this is going to continue, but I do hope that it will continue. Our country has been very active with regular conversations with the leaders there. And we just have to take it day-to-day right now. But one thing I would say where diplomacy is concerned, Israel should feel absolutely secure about one thing. Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives. They are historic, they are strong, and they are enduring. And our ability to serve as an honest broker is something that we need to shepherd."
2000,"They are historic, they are strong, and they are enduring.",Appeal to Emotion,GORE,11 10 2000,T137,9259 9276,They are historic,27_2000,Premise,"The first priority has to be on ending the violence, dampening down the tensions that have arisen there. We need to call upon Syria to release the three Israeli soldiers who have been captured. We need to insist that Arafat send out instructions to halt some of the provocative acts of violence that have been going on. I think that we also have to keep a weather eye toward Saddam Hussein because he is taking advantage of this situation to once again make threats, and he needs to understand that he's not only dealing with Israel, he is dealing -- he's dealing with us if he is making the kind of threats that he's talking about there. The use of diplomacy in this situation has already, well, it goes hour-by-hour and day-by-day now. It's a very tense situation there. But in the last 24 hours there has been some subsiding of the violence there. It's too much to hope that this is going to continue, but I do hope that it will continue. Our country has been very active with regular conversations with the leaders there. And we just have to take it day-to-day right now. But one thing I would say where diplomacy is concerned, Israel should feel absolutely secure about one thing. Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives. They are historic, they are strong, and they are enduring. And our ability to serve as an honest broker is something that we need to shepherd."
2000,I want everybody to know should I be the president Israel's going to be our friend.,Appeal to Emotion,BUSH,11 10 2000,T147,9841 9898,should I be the president Israel's going to be our friend,27_2000,Claim,"Well, I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice, and I appreciate the way the administration has worked hard to calm the tensions. Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace. I think credibility is going to be very important in the future in the Middle East. I want everybody to know should I be the president Israel's going to be our friend. I'm going to stand by Israel. Secondly, that I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait. It's important to be friends with people when you don't need each other so that when you do there's a strong bond of friendship. And that's going to be particularly important in dealing not only with situations such as now occurring in Israel, but with Saddam Hussein. The coalition against Saddam has fallen apart or it's unraveling, let's put it that way. The sanctions are being violated. We don't know whether he's developing weapons of mass destruction. He better not be or there's going to be a consequence should I be the president. But it's important to have credibility and credibility is formed by being strong with your friends and resolute in your determination. One of the reasons why I think it's important for this nation to develop an anti-ballistic missile system that we can share with our allies in the Middle East if need be to keep the peace to be able to say to the Saddam Hussein's of the world or the Iranians, don't dare threaten our friends. It's also important to keep strong ties in the Middle East, credible ties, because of the energy crisis we're now in. After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing. I hope to get a sense of should I be fortunate to be the president how my administration will react to the Middle East."
2000,I'm going to stand by Israel,Appeal to Emotion,BUSH,11 10 2000,T148,9900 9928,I'm going to stand by Israel,27_2000,Claim,"Well, I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice, and I appreciate the way the administration has worked hard to calm the tensions. Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace. I think credibility is going to be very important in the future in the Middle East. I want everybody to know should I be the president Israel's going to be our friend. I'm going to stand by Israel. Secondly, that I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait. It's important to be friends with people when you don't need each other so that when you do there's a strong bond of friendship. And that's going to be particularly important in dealing not only with situations such as now occurring in Israel, but with Saddam Hussein. The coalition against Saddam has fallen apart or it's unraveling, let's put it that way. The sanctions are being violated. We don't know whether he's developing weapons of mass destruction. He better not be or there's going to be a consequence should I be the president. But it's important to have credibility and credibility is formed by being strong with your friends and resolute in your determination. One of the reasons why I think it's important for this nation to develop an anti-ballistic missile system that we can share with our allies in the Middle East if need be to keep the peace to be able to say to the Saddam Hussein's of the world or the Iranians, don't dare threaten our friends. It's also important to keep strong ties in the Middle East, credible ties, because of the energy crisis we're now in. After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing. I hope to get a sense of should I be fortunate to be the president how my administration will react to the Middle East."
2000,I want everybody to know should I be the president Israel's going to be our friend. I'm going to stand by Israel.,Appeal to Emotion,BUSH,11 10 2000,T147,9841 9898,should I be the president Israel's going to be our friend,27_2000,Claim,"Well, I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice, and I appreciate the way the administration has worked hard to calm the tensions. Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace. I think credibility is going to be very important in the future in the Middle East. I want everybody to know should I be the president Israel's going to be our friend. I'm going to stand by Israel. Secondly, that I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait. It's important to be friends with people when you don't need each other so that when you do there's a strong bond of friendship. And that's going to be particularly important in dealing not only with situations such as now occurring in Israel, but with Saddam Hussein. The coalition against Saddam has fallen apart or it's unraveling, let's put it that way. The sanctions are being violated. We don't know whether he's developing weapons of mass destruction. He better not be or there's going to be a consequence should I be the president. But it's important to have credibility and credibility is formed by being strong with your friends and resolute in your determination. One of the reasons why I think it's important for this nation to develop an anti-ballistic missile system that we can share with our allies in the Middle East if need be to keep the peace to be able to say to the Saddam Hussein's of the world or the Iranians, don't dare threaten our friends. It's also important to keep strong ties in the Middle East, credible ties, because of the energy crisis we're now in. After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing. I hope to get a sense of should I be fortunate to be the president how my administration will react to the Middle East."
