year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type
2020,"America, you deserve better",Appeal to Emotion,HARRIS,7 10 2020,,74212 74244,"And America, you deserve better.",45_2020,unknown
2020,xenophobic and hysterical,Appeal to Emotion,PENCE,7 10 2020,,5894 6143,"He said it was xenophobic and hysterical, but I can tell you, having led the White House Coronavirus Task Force, that that decision alone by President Trump bought us invaluable time to stand up the greatest national mobilization since World War II.",45_2020,unknown
2020,hundreds of thousands,Appeal to Emotion,PENCE,7 10 2020,T9,6148 6208,I believe it's saved hundreds of thousands of American lives,45_2020,Claim
2020,plagiarism,Appeal to Emotion,PENCE,7 10 2020,,6941 7160,"And quite frankly, when I look at their plan that talks about advancing testing, creating new PPE, developing a vaccine, umm, it looks a little bit like plagiarism, which is something Joe Biden knows a little bit about.",45_2020,unknown
2020,record time,Appeal to Emotion,PENCE,7 10 2020,,15803 15927,"Because the reality is that we're going to have a vaccine, Senator, in record time, in unheard of time, in less than a year.",45_2020,unknown
2020,in unheard of time,Appeal to Emotion,PENCE,7 10 2020,,15803 15927,"Because the reality is that we're going to have a vaccine, Senator, in record time, in unheard of time, in less than a year.",45_2020,unknown
2020,tens of millions,Appeal to Emotion,PENCE,7 10 2020,T29,23692 23770,"He's paid tens of millions of dollars in taxes, payroll taxes, property taxes.",45_2020,Premise
2020,most memorable,Appeal to Emotion,HARRIS,7 10 2020,,18130 18343,"So let me tell you first of all, on the day I got the call from Joe Biden, it was actually a Zoom call, asking me to serve with him on this ticket was probably one of the most memorable, memorable days of my life.",45_2020,unknown
2020,Communist,Appeal to Emotion,PENCE,7 10 2020,T75,43452 43542,Joe Biden has been a cheerleader for Communist China through over the last several decades,45_2020,Claim
2020,isolationism,Appeal to Emotion,HARRIS,7 10 2020,,51169 51424,"We were in that deal, guys, we were in the Iran nuclear deal with friends, with allies around the country, and because of Donald Trump's unilateral approach to foreign policy, coupled with his isolationism, he pulled us out and has made America less safe.",45_2020,unknown
2020,brilliant woman,Appeal to Emotion,PENCE,7 10 2020,,59175 59317,"She's a brilliant woman, and she will bring a lifetime of experience and a sizable American family, to the Supreme Court of the United States.",45_2020,unknown
2020,insulting,Appeal to Emotion,PENCE,7 10 2020,,60733 60914,"And it's insulting to suggest that we would knock anyone for their faith, and in fact, Joe if elected will be only the second practicing Catholic, as President of the United States.",45_2020,unknown
2020,unjustifiably and tragically and violently,Appeal to Emotion,HARRIS,7 10 2020,,69074 69141,"And her life was taken, unjustifiably and tragically and violently.",45_2020,unknown
2020,"armed, uniformed",Appeal to Emotion,HARRIS,7 10 2020,,69142 69345,"And it just, it brings me to, you know, the eight minutes and 46 seconds that America witnessed, during which an American man was tortured and killed under the knee of an armed, uniformed police officer.",45_2020,unknown
2020,great insult,Appeal to Emotion,PENCE,7 10 2020,,71681 71852,"That as Joe Biden said, that he believes that law enforcement has an implicit bias against minorities, is a great insult to the men and women who serve in law enforcement.",45_2020,unknown
2020,freest,Appeal to Emotion,PENCE,7 10 2020,T123,83962 84061,it's how we've created literally the freest and most prosperous nation in the history of the world.,45_2020,Premise
2020,most prosperous,Appeal to Emotion,PENCE,7 10 2020,T123,83962 84061,it's how we've created literally the freest and most prosperous nation in the history of the world.,45_2020,Premise
2020,"They’d impose the Green New Deal, which would crush American energy, would increase the energy cost of American families in their homes and literally would crush American jobs",Slippery Slope,PENCE,7 10 2020,,35671 35927,"Now Joe Biden and Kamala Harris, would put us back in the Paris Climate Accord. They'd impose the Green New Deal, which would crush American energy, would increase the energy cost of American families in their homes and literally would crush American jobs.",45_2020,unknown
