year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
2004,We need to battle them overseas so we don't have to battle them here at home.,Appeal to Emotion,CHENEY,5 10 2004,T446,22439 22470,We need to battle them overseas,30_2004,Premise,"I'm saying specifically that I don't believe he has the qualities we need in a commander in chief because I don't think, based on his record, that he would pursue the kind of aggressive policies that need to be pursued if we're going to defeat these terrorists. We need to battle them overseas so we don't have to battle them here at home. I'm not challenging John Kerry's patriotism. I said in my acceptance speech in New York City at the Republican convention that we respected his service in Vietnam, and I got applause for that. We've never criticized his patriotism. What we've questioned is his judgment. And his judgment's flawed, and the record's there for anybody who wants to look at it. In 1984, when he ran for the Senate he opposed, or called for the elimination of a great many major weapons systems that were crucial to winning the Cold War and are important today to our overall forces. When Saddam Hussein invaded Kuwait and occupied it in 1990 and '91, he stood up on the floor of the Senate and voted against going in to liberate Kuwait and push Saddam Hussein back to Iraq. The problem we have is that, if you look at his record, he doesn't display the qualities of somebody who has conviction. And with respect to this particular operation, we've seen a situation in which, first, they voted to commit the troops, to send them to war, John Edwards and John Kerry, then they came back and when the question was whether or not you provide them with the resources they needed -- body armor, spare parts, ammunition -- they voted against it. I couldn't figure out why that happened initially. And then I looked and figured out that what was happening was Howard Dean was making major progress in the Democratic primaries, running away with the primaries based on an anti-war record. So they, in effect, decided they would cast an anti-war vote and they voted against the troops. Now if they couldn't stand up to the pressures that Howard Dean represented, how can we expect them to stand up to Al Qaida?"
2004,He is responsible for most of the major car bombings that have killed or maimed thousands of people.,Appeal to Emotion,CHENEY,5 10 2004,T558,36203 36302,He is responsible for most of the major car bombings that have killed or maimed thousands of people,30_2004,Claim,"Gwen, the story that appeared today about this report is one I asked for. I ask an awful lot of questions as part of my job as vice president. A CIA spokesman was quoted in that story as saying they had not yet reached the bottom line and there is still debate over this question of the relationship between Zarqawi and Saddam Hussein. The report also points out that at one point some of Zarqawi's people were arrested. Saddam personally intervened to have them released, supposedly at the request of Zarqawi But let's look at what we know about Mr. Zarqawi. We know he was running a terrorist camp, training terrorists in Afghanistan prior to 9/11. We know that when we went into Afghanistan that he then migrated to Baghdad. He set up shop in Baghdad, where he oversaw the poisons facility up at Khurmal (ph), where the terrorists were developing ricin and other deadly substances to use. We know he's still in Baghdad today. He is responsible for most of the major car bombings that have killed or maimed thousands of people. He's the one you will see on the evening news beheading hostages. He is, without question, a bad guy. He is, without question, a terrorist. He was, in fact, in Baghdad before the war, and he's in Baghdad now after the war. The fact of the matter is that this is exactly the kind of track record we've seen over the years. We have to deal with Zarqawi by taking him out, and that's exactly what we'll do."
2004,He's the one you will see on the evening news beheading hostages.,Appeal to Emotion,CHENEY,5 10 2004,T614,36304 36368,He's the one you will see on the evening news beheading hostages,30_2004,Premise,"Gwen, the story that appeared today about this report is one I asked for. I ask an awful lot of questions as part of my job as vice president. A CIA spokesman was quoted in that story as saying they had not yet reached the bottom line and there is still debate over this question of the relationship between Zarqawi and Saddam Hussein. The report also points out that at one point some of Zarqawi's people were arrested. Saddam personally intervened to have them released, supposedly at the request of Zarqawi But let's look at what we know about Mr. Zarqawi. We know he was running a terrorist camp, training terrorists in Afghanistan prior to 9/11. We know that when we went into Afghanistan that he then migrated to Baghdad. He set up shop in Baghdad, where he oversaw the poisons facility up at Khurmal (ph), where the terrorists were developing ricin and other deadly substances to use. We know he's still in Baghdad today. He is responsible for most of the major car bombings that have killed or maimed thousands of people. He's the one you will see on the evening news beheading hostages. He is, without question, a bad guy. He is, without question, a terrorist. He was, in fact, in Baghdad before the war, and he's in Baghdad now after the war. The fact of the matter is that this is exactly the kind of track record we've seen over the years. We have to deal with Zarqawi by taking him out, and that's exactly what we'll do."
2004,The biggest threat we faced today is the possibility of terrorists smuggling a nuclear weapon or a biological agent into one of our own cities and threatening the lives of hundreds of thousands of Americans.,Appeal to Emotion,CHENEY,5 10 2004,T200,3637 3843,The biggest threat we faced today is the possibility of terrorists smuggling a nuclear weapon or a biological agent into one of our own cities and threatening the lives of hundreds of thousands of Americans,30_2004,Premise,"Gwen, I want to thank you, and I want to thank the folks here at Case Western Reserve for hosting this tonight. It's a very important event, and they've done a superb job of putting it together. It's important to look at all of our developments in Iraq within the broader context of the global war on terror. And, after 9/11, it became clear that we had to do several things to have a successful strategy to win the global war on terror, specifically that we had to go after the terrorists wherever we might find them, that we also had to go after state sponsors of terror, those who might provide sanctuary or safe harbor for terror. And we also then finally had to stand up democracies in their stead afterwards, because that was the only way to guarantee that these states would not again become safe harbors for terror or for the development of deadly weapons. Concern about Iraq specifically focused on the fact that Saddam Hussein had been, for years, listed on the state sponsor of terror, that they he had established relationships with Abu Nidal, who operated out of Baghdad; he paid $25,000 to the families of suicide bombers; and he had an established relationship with Al Qaida. Specifically, look at George Tenet, the CIA director's testimony before the Committee on Foreign Relations two years ago when he talked about a 10-year relationship. The effort that we've mounted with respect to Iraq focused specifically on the possibility that this was the most likely nexus between the terrorists and weapons of mass destruction. The biggest threat we faced today is the possibility of terrorists smuggling a nuclear weapon or a biological agent into one of our own cities and threatening the lives of hundreds of thousands of Americans. What we did in Iraq was exactly the right thing to do. If I had it to recommend all over again, I would recommend exactly the same course of action. The world is far safer today because Saddam Hussein is in jail, his government is no longer in power. And we did exactly the right thing."
2004,this is the man who masterminded the greatest mass murder and terrorist attack in American history.,Appeal to Emotion,EDWARDS,5 10 2004,T60,8212 8323,We turned -- this is the man who masterminded the greatest mass murder and terrorist attack in American history,30_2004,Claim,"Here's what it means: It means that Saddam Hussein needed to be confronted. John Kerry and I have consistently said that. That's why we voted for the resolution. But it also means it needed to be done the right way. And doing it the right way meant that we were prepared; that we gave the weapons inspectors time to find out what we now know, that in fact there were no weapons of mass destruction; that we didn't take our eye off the ball, which are Al Qaida, Osama bin Laden, the people who attacked us on September the 11th. Now, remember, we went into Afghanistan, which, by the way, was the right thing to do. That was the right decision. And our military performed terrifically there. But we had Osama bin Laden cornered at Tora Bora. We had the 10th Mountain Division up in Uzbekistan available. We had the finest military in the world on the ground. And what did we do? We turned -- this is the man who masterminded the greatest mass murder and terrorist attack in American history. And what did the administration decide to do? They gave the responsibility of capturing and/or killing Saddam -- I mean Osama bin Laden to Afghan warlords who, just a few weeks before, had been working with Osama bin Laden. Our point in this is not complicated: We were attacked by Al Qaida and Osama bin Laden. We went into Afghanistan and very quickly the administration made a decision to divert attention from that and instead began to plan for the invasion of Iraq. And these connections -- I want the American people to hear this very clearly. Listen carefully to what the vice president is saying. Because there is no connection between Saddam Hussein and the attacks of September 11th -- period. The 9/11 Commission has said that's true. Colin Powell has said it's true. But the vice president keeps suggesting that there is. There is not. And, in fact, any connection with Al Qaida is tenuous at best."
2004,"And the point is that that's the place where you're most likely to see the terrorists come together with weapons of mass destruction, the deadly technologies that Saddam Hussein had developed and used over the years.",Appeal to Emotion,CHENEY,5 10 2004,T73,9476 9687,"the point is that that's the place where you're most likely to see the terrorists come together with weapons of mass destruction, the deadly technologies that Saddam Hussein had developed and used over the years",30_2004,Premise,"The senator has got his facts wrong. I have not suggested there's a connection between Iraq and 9/11, but there's clearly an established Iraqi track record with terror. And the point is that that's the place where you're most likely to see the terrorists come together with weapons of mass destruction, the deadly technologies that Saddam Hussein had developed and used over the years. Now, the fact of the matter is, the big difference here, Gwen, is they are not prepared to deal with states that sponsor terror. They've got a very limited view about how to use U.S. military forces to defend America. We heard Senator Kerry say the other night that there ought to be some kind of global test before U.S. troops are deployed preemptively to protect the United States. That's part of a track record that goes back to the 1970s when he ran for Congress the first time and said troops should not be deployed without U.N. approval. Then, in the mid-'80s, he ran on the basis of cutting most of our major defense programs. In 1991, he voted against Desert Storm. It's a consistent pattern over time of always being on the wrong side of defense issues. A little tough talk in the midst of a campaign or as part of a presidential debate cannot obscure a record of 30 years of being on the wrong side of defense issues. And they give absolutely no indication, based on that record, of being wiling to go forward and aggressively pursue the war on terror with a kind of strategy that will work, that will defeat our enemies and will guarantee that the United States doesn't again get attacked by the likes of Al Qaida."
2004,They're more dangerous today than they were four years ago.,Appeal to Emotion,EDWARDS,5 10 2004,T131,15906 15964,They're more dangerous today than they were four years ago,30_2004,Premise,"The vice president just said that we should focus on state sponsors of terrorism. Iran has moved forward with its nuclear weapons program. They're more dangerous today than they were four years ago. North Korea has moved forward with their nuclear weapons program, gone from one to two nuclear weapons to six to eight nuclear weapons. This vice president has been an advocate for over a decade for lifting sanctions against Iran, the largest state sponsor of terrorism on the planet. It's a mistake. We should not only not lift them, we should strengthen those sanctions."
2004,"This vice president has been an advocate for over a decade for lifting sanctions against Iran, the largest state sponsor of terrorism on the planet.",Appeal to Emotion,EDWARDS,5 10 2004,T135,16102 16195,This vice president has been an advocate for over a decade for lifting sanctions against Iran,30_2004,Premise,"The vice president just said that we should focus on state sponsors of terrorism. Iran has moved forward with its nuclear weapons program. They're more dangerous today than they were four years ago. North Korea has moved forward with their nuclear weapons program, gone from one to two nuclear weapons to six to eight nuclear weapons. This vice president has been an advocate for over a decade for lifting sanctions against Iran, the largest state sponsor of terrorism on the planet. It's a mistake. We should not only not lift them, we should strengthen those sanctions."
2004,"They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe.",Appeal to Authority,EDWARDS,5 10 2004,T177,20981 21010,They saw a man who was strong,30_2004,Premise,"May I respond briefly? What the vice president has just said is just a complete distortion. The American people saw John Kerry on Thursday night. They don't need the vice president or the president to tell them what they saw. They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe. He laid out his plan for success in Iraq, made it clear that we were committed to success in Iraq. We have to be, because we have troops on the ground there and because they have created a haven for terrorists."
2004,"And the vice president didn't say much about it in your earlier question, but Paul Bremer has now made clear that they didn't have enough troops and they didn't have a plan.",Appeal to Authority,EDWARDS,5 10 2004,T304,84696 84764,the vice president didn't say much about it in your earlier question,30_2004,Premise,"OK. John Kerry has been, as have I, been completely consistent about Iraq. We've made very clear from the beginning -- and not an afterthought; we said it at the time -- that we had to confront Saddam Hussein and that we had to have a coalition and a plan to be successful. And the vice president didn't say much about it in your earlier question, but Paul Bremer has now made clear that they didn't have enough troops and they didn't have a plan. And the American people are seeing the results of that every single day, in spite of the proud and courageous service of our men and women in uniform. Now, flip-flops: They should know something about flip-flops. They've seen a lot of it during their administration. They were first against the 9/11 Commission; then they were for it. They were for a department of homeland security -- I mean, they were against the Department of Homeland Security; then they were for it. They said they were going to put $2 trillion of the surplus when they came into office aside to protect Social Security; then they changed their minds. They said that they supported the troops; and then while our troops were on the ground in Iraq and Afghanistan, they went to the Congress and lobbied to have their combat pay cut. They said that they were going to do something about health care in this country. And they've done something: They've made it worse. They said that they were going to fund their No Child Left Behind; $27 billion short today. Over and over, this administration has said one thing and done another. This president said -- I listened to him the other night at his 2000 debate saying: I'm for a national patients' bill of rights. I know something about this. John McCain and Senator Kennedy and I wrote it, got it passed in the Senate. We don't have a patients' bill of rights because of one man today, the president of the United States. They've gone back and forth."
2004,"Specifically, look at George Tenet, the CIA director's testimony before the Committee on Foreign Relations two years ago when he talked about a 10-year relationship.",Appeal to Authority,CHENEY,5 10 2004,T198,3288 3452,"Specifically, look at George Tenet, the CIA director's testimony before the Committee on Foreign Relations two years ago when he talked about a 10-year relationship",30_2004,Premise,"Gwen, I want to thank you, and I want to thank the folks here at Case Western Reserve for hosting this tonight. It's a very important event, and they've done a superb job of putting it together. It's important to look at all of our developments in Iraq within the broader context of the global war on terror. And, after 9/11, it became clear that we had to do several things to have a successful strategy to win the global war on terror, specifically that we had to go after the terrorists wherever we might find them, that we also had to go after state sponsors of terror, those who might provide sanctuary or safe harbor for terror. And we also then finally had to stand up democracies in their stead afterwards, because that was the only way to guarantee that these states would not again become safe harbors for terror or for the development of deadly weapons. Concern about Iraq specifically focused on the fact that Saddam Hussein had been, for years, listed on the state sponsor of terror, that they he had established relationships with Abu Nidal, who operated out of Baghdad; he paid $25,000 to the families of suicide bombers; and he had an established relationship with Al Qaida. Specifically, look at George Tenet, the CIA director's testimony before the Committee on Foreign Relations two years ago when he talked about a 10-year relationship. The effort that we've mounted with respect to Iraq focused specifically on the possibility that this was the most likely nexus between the terrorists and weapons of mass destruction. The biggest threat we faced today is the possibility of terrorists smuggling a nuclear weapon or a biological agent into one of our own cities and threatening the lives of hundreds of thousands of Americans. What we did in Iraq was exactly the right thing to do. If I had it to recommend all over again, I would recommend exactly the same course of action. The world is far safer today because Saddam Hussein is in jail, his government is no longer in power. And we did exactly the right thing."
2004,"There are Republican leaders, like John McCain, like Richard Lugar, like Chuck Hagel, who have said Iraq is a mess and it's getting worse.",Appeal to Authority,EDWARDS,5 10 2004,T23,4945 5082,"There are Republican leaders, like John McCain, like Richard Lugar, like Chuck Hagel, who have said Iraq is a mess and it's getting worse",30_2004,Premise,"Thank you. Thank you, Gwen, for moderating this debate. Thank you to the folks of Case Western and all the people in Ohio for having us here. Mr. Vice President, you are still not being straight with the American people. I mean, the reality you and George Bush continue to tell people, first, that things are going well in Iraq -- the American people don't need us to explain this to them, they see it on their television every single day. We lost more troops in September than we lost in August; lost more in August than we lost in July; lost more in July than we lost in June. The truth is, our men and women in uniform have been heroic. Our military has done everything they've been asked to do. And it's not just me that sees the mess in Iraq. There are Republican leaders, like John McCain, like Richard Lugar, like Chuck Hagel, who have said Iraq is a mess and it's getting worse. And when they were asked why, Richard Lugar said because of the incompetence of the administration. What Paul Bremer said yesterday is they didn't have enough troops to secure the country. They also didn't have a plan to win the peace. They also didn't put the alliances together to make this successful. We need a fresh start. We need a president who will speed up the training of the Iraqis, get more staff in for doing that. We need to speed up the reconstruction so the Iraqis see some tangible benefit. We need a new president who has the credibility, which John Kerry has, to bring others into this effort."
2004,"How can they continue to watch Israeli children killed by suicide bombers, killed by terrorists?",Appeal to Emotion,EDWARDS,5 10 2004,T660,43143 43663,"I was in Jerusalem a couple of years ago, actually three years ago, in August of 2001, staying at the King David Hotel. We left in the morning, headed to the airport to leave, and later in the day I found out that that same day, not far from where we were staying, the Sbarro Pizzeria was hit by a suicide bomber in Jerusalem. Fifteen people were killed. Six children were killed. What are the Israeli people supposed to do? How can they continue to watch Israeli children killed by suicide bombers, killed by terrorists",30_2004,Premise,"Well, first of all, I do agree that we've been largely absent, not entirely absent, but largely absent from the peace-making process over the last four years. And let me just say a couple of preliminary things and then talk about where we are now. First, the Israeli people not only have the right to defend themselves, they should defend themselves. They have an obligation to defend themselves. I mean, if I can, just for a moment, tell you a personal story. I was in Jerusalem a couple of years ago, actually three years ago, in August of 2001, staying at the King David Hotel. We left in the morning, headed to the airport to leave, and later in the day I found out that that same day, not far from where we were staying, the Sbarro Pizzeria was hit by a suicide bomber in Jerusalem. Fifteen people were killed. Six children were killed. What are the Israeli people supposed to do? How can they continue to watch Israeli children killed by suicide bombers, killed by terrorists? They have not only the right but the obligation to defend themselves. Now, we know that the prime minister has made a decision, a historic decision, to unilaterally withdraw from Gaza. It's important for America to participate in helping with that process. Now, if Gaza's being used as a platform for attacking the Israeli people, that has to be stopped. And Israel has a right to defend itself. They don't have a partner for peace right now. They certainly don't have a partner in Arafat, and they need a legitimate partner for peace. And I might add, it is very important for America to crack down on the Saudis who have not had a public prosecution for financing terrorism since 9/11. And it's important for America to confront the situation in Iran, because Iran is an enormous threat to Israel and to the Israeli people."
2004,One out of almost two children in Cleveland are now living in poverty.,Appeal to Emotion,EDWARDS,5 10 2004,T695,50612 50681,One out of almost two children in Cleveland are now living in poverty,30_2004,Premise,"I thought it was about jobs and poverty. I hope we get a chance to talk about education, but that's what the vice president talked about. Here's what's happened: In the time that they have been in office, in the last four years, 1.6 million private sector jobs have been lost, 2.7 million manufacturing jobs have been lost. And it's had real consequences in places like Cleveland. Cleveland is a wonderful, distinguished city that's done a lot of great things, but it has the highest poverty rate in the country. One out of almost two children in Cleveland are now living in poverty. During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty. During the time that the vice president and the president have been in office, 4 million more Americans have fallen into poverty. And what the most striking and startling thing is, they are the first presidency in 70 years -- and I'm talking Democrats, Republican, presidents who led us through World War, through the Korean War, the Vietnam War, Cold War -- every one of them created jobs until this president. We have to do better. We have a plan. We're going to get rid of -- by the way, they're for outsourcing jobs. I want to make sure people hear that, the fundamental difference with us. The administration says over and over that the outsourcing of millions of American jobs is good. We're against it. We want to get rid of tax cuts for companies sending jobs overseas. We want to balance this budget, get back to fiscal responsibility. And we want to invest in the creative, innovative jobs of the future."
2004,John Kerry and I will always fight for the American people.,Appeal to Emotion,EDWARDS,5 10 2004,T387,94955 95013,John Kerry and I will always fight for the American people,30_2004,Claim,"They had a choice on allowing prescription drugs into this country from Canada, of being with the American people or with the drug companies. They were with the drug companies. They had a choice on negotiating discounts in the Medicare prescription drug bill of being with the American people or with the drug companies. They were with the drug companies. They had a choice on the patients' bill of rights, allowing people to make their own health care decisions and not having insurance companies make them, be with the American people, be with the big insurance companies. They're with the insurance companies. John Kerry and I will always fight for the American people."
2004,marriage penalty,Appeal to Emotion,CHENEY,5 10 2004,T772,57689 57853,"Yesterday, the president signed an extension of middle- class tax cuts, the 10 percent bracket, the marriage penalty relief and the increase in the child tax credit",30_2004,Premise,"Yesterday, the president signed an extension of middle- class tax cuts, the 10 percent bracket, the marriage penalty relief and the increase in the child tax credit. Senators Kerry and Edwards weren't even there to vote for it when it came to final passage."
