year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
2012,What I will do as president is make sure it's more attractive to come to America again.,Appeal to Emotion,ROMNEY,16 10 2012,T107,88064 88150,What I will do as president is make sure it's more attractive to come to America again,39_2012,Claim,"Boy, great question and important question, because you're absolutely right. The place where we've seen manufacturing go has been China. China is now the largest manufacturer in the world. It used to be the United States of America. A lot of good people have lost jobs. A half a million manufacturing jobs have been lost in the last four years. That's total over the last four years. One of the reasons for that is that people think it's more attractive in some cases to go offshore than to stay here. We have made it less attractive for enterprises to stay here than to go offshore from time to time. What I will do as president is make sure it's more attractive to come to America again. This is the way we're going to create jobs in this country. It's not by trickle-down government, saying we're going to take more money from people and hire more government workers, raise more taxes, put in place more regulations. Trickle-down government has never worked here, has never worked anywhere. I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America. Now, we're going to have to make sure that as we trade with other nations that they play by the rules. And China hasn't. One of the reasons -- or one of the ways they don't play by the rules is artificially holding down the value of their currency. Because if they put their currency down low, that means their prices on their goods are low. And that makes them advantageous in the marketplace. We lose sales. And manufacturers here in the U.S. making the same products can't compete. China has been a currency manipulator for years and years and years. And the president has a regular opportunity to label them as a currency manipulator, but refuses to do so. On day one, I will label China a currency manipulator, which will allow me as president to be able to put in place, if necessary, tariffs where I believe that they are taking unfair advantage of our manufacturers. So we're going to make sure that people we trade with around the world play by the rules. But let me -- let me not just stop there. Don't forget, what's key to bringing back jobs here is not just finding someone else to punish, and I'm going to be strict with people who we trade with to make sure they -- they follow the law and play by the rules, but it's also to make America the most attractive place in the world for businesses of all kinds. That's why I want to down the tax rates on small employers, big employers, so they want to be here. Canada's tax rate on companies is now 15 percent. Ours is 35 percent. So if you're starting a business, where would you rather start it? We have to be competitive if we're going to create more jobs here. Regulations have quadrupled. The rate of regulations quadrupled under this president. I talk to small businesses across the country. They say, ""We feel like we're under attack from our own government."" I want to make sure that regulators see their job as encouraging small business, not crushing it. And there's no question but that Obamacare has been an extraordinary deterrent to enterprises of all kinds hiring people. My priority is making sure that we get more people hired. If we have more people hired, if we get back manufacturing jobs, if we get back all kinds of jobs into this country, then you're going to see rising incomes again. The reason incomes are down is because unemployment is so high. I know what it takes to get this to happen, and my plan will do that, and one part of it is to make sure that we keep China playing by the rules."
2012,"I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America.",Appeal to Emotion,ROMNEY,16 10 2012,T111,88456 88604,"I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America",39_2012,Claim,"Boy, great question and important question, because you're absolutely right. The place where we've seen manufacturing go has been China. China is now the largest manufacturer in the world. It used to be the United States of America. A lot of good people have lost jobs. A half a million manufacturing jobs have been lost in the last four years. That's total over the last four years. One of the reasons for that is that people think it's more attractive in some cases to go offshore than to stay here. We have made it less attractive for enterprises to stay here than to go offshore from time to time. What I will do as president is make sure it's more attractive to come to America again. This is the way we're going to create jobs in this country. It's not by trickle-down government, saying we're going to take more money from people and hire more government workers, raise more taxes, put in place more regulations. Trickle-down government has never worked here, has never worked anywhere. I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America. Now, we're going to have to make sure that as we trade with other nations that they play by the rules. And China hasn't. One of the reasons -- or one of the ways they don't play by the rules is artificially holding down the value of their currency. Because if they put their currency down low, that means their prices on their goods are low. And that makes them advantageous in the marketplace. We lose sales. And manufacturers here in the U.S. making the same products can't compete. China has been a currency manipulator for years and years and years. And the president has a regular opportunity to label them as a currency manipulator, but refuses to do so. On day one, I will label China a currency manipulator, which will allow me as president to be able to put in place, if necessary, tariffs where I believe that they are taking unfair advantage of our manufacturers. So we're going to make sure that people we trade with around the world play by the rules. But let me -- let me not just stop there. Don't forget, what's key to bringing back jobs here is not just finding someone else to punish, and I'm going to be strict with people who we trade with to make sure they -- they follow the law and play by the rules, but it's also to make America the most attractive place in the world for businesses of all kinds. That's why I want to down the tax rates on small employers, big employers, so they want to be here. Canada's tax rate on companies is now 15 percent. Ours is 35 percent. So if you're starting a business, where would you rather start it? We have to be competitive if we're going to create more jobs here. Regulations have quadrupled. The rate of regulations quadrupled under this president. I talk to small businesses across the country. They say, ""We feel like we're under attack from our own government."" I want to make sure that regulators see their job as encouraging small business, not crushing it. And there's no question but that Obamacare has been an extraordinary deterrent to enterprises of all kinds hiring people. My priority is making sure that we get more people hired. If we have more people hired, if we get back manufacturing jobs, if we get back all kinds of jobs into this country, then you're going to see rising incomes again. The reason incomes are down is because unemployment is so high. I know what it takes to get this to happen, and my plan will do that, and one part of it is to make sure that we keep China playing by the rules."
2020,"the American people, I’m gonna say again, can be proud of what we have done",Appeal to Emotion,,7 10 2020,T851,2493 2500,we have,39_2012,Claim,"Thank you, Jeremy. I appreciate your -- your question, and thank you for being here this evening and to all of those from Nassau County that have come, thank you for your time. Thank you to Hofstra University and to Candy Crowley for organizing and leading this -- this event. Thank you, Mr. President, also for being part of this -- this debate. Your question -- your question is one that's being asked by college kids all over this country. I was in Pennsylvania with someone who had just graduated -- this was in Philadelphia -- and she said, ""I've got my degree. I can't find a job. I've got three part- time jobs. They're just barely enough to pay for my food and pay for an apartment. I can't begin to pay back my student loans."" So what we have to do is two things. We have to make sure that we make it easier for kids to afford college."
2012,those terrible things,Appeal to Emotion,ROMNEY,16 10 2012,T861,72111 72166,those terrible things may well happen from time to time,39_2012,Premise,"Thank you Kerry for your question, it's an important one. And -- and I -- I think the president just said correctly that the buck does stop at his desk and -- and he takes responsibility for -- for that -- for the failure in providing those security resources, and -- and those terrible things may well happen from time to time. I -- I'm -- I feel very deeply sympathetic for the families of those who lost loved ones. And today there's a memorial service for one of those that was lost in this tragedy. We -- we think of their families and care for them deeply. There were other issues associated with this -- with this tragedy. There were many days that passed before we knew whether this was a spontaneous demonstration, or actually whether it was a terrorist attack."
2012,the greatest failure,Appeal to Emotion,ROMNEY,16 10 2012,T949,82155 82282,the greatest failure we've had with regards to -- to gun violence in some respects is what -- what is known as Fast and Furious,39_2012,Claim,"Yeah, I'm not in favor of new pieces of legislation on -- on guns and taking guns away or making certain guns illegal. We, of course, don't want to have automatic weapons, and that's already illegal in this country to have automatic weapons. What I believe is we have to do, as the president mentioned towards the end of his remarks there, which is to make enormous efforts to enforce the gun laws that we have, and to change the culture of violence that we have. And you ask how -- how are we going to do that? And there are a number of things. He mentioned good schools. I totally agree. We were able to drive our schools to be number one in the nation in my state. And I believe if we do a better job in education, we'll -- we'll give people the -- the hope and opportunity they deserve and perhaps less violence from that. But let me mention another thing. And that is parents. We need moms and dads, helping to raise kids. Wherever possible the -- the benefit of having two parents in the home, and that's not always possible. A lot of great single moms, single dads. But gosh to tell our kids that before they have babies, they ought to think about getting married to someone, that's a great idea. Because if there's a two parent family, the prospect of living in poverty goes down dramatically. The opportunities that the child will -- will be able to achieve increase dramatically. So we can make changes in the way our culture works to help bring people away from violence and give them opportunity, and bring them in the American system. The -- the greatest failure we've had with regards to -- to gun violence in some respects is what -- what is known as Fast and Furious. Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords. They used those weapons against -- against their own citizens and killed Americans with them. And this was a -- this was a program of the government. For what purpose it was put in place, I can't imagine. But it's one of the great tragedies related to violence in our society which has occurred during this administration. Which I think the American people would like to understand fully, it's been investigated to a degree, but -- but the administration has carried out executive privilege to prevent all of the information from coming out. I'd like to understand who it was that did this, what the idea was behind it, why it led to the violence, thousands of guns going to Mexican drug lords. OBAMA: Candy?"
2012,the greatest engine of prosperity the world's ever known,Appeal to Emotion,OBAMA,16 10 2012,T227,98666 98767,I believe that the free enterprise system is the greatest engine of prosperity the world's ever known,39_2012,Claim,"Barry, I think a lot of this campaign, maybe over the last four years, has been devoted to this nation that I think government creates jobs, that that somehow is the answer. That's not what I believe. I believe that the free enterprise system is the greatest engine of prosperity the world's ever known. I believe in self-reliance and individual initiative and risk takers being rewarded. But I also believe that everybody should have a fair shot and everybody should do their fair share and everybody should play by the same rules, because that's how our economy's grown. That's how we built the world's greatest middle class. And -- and that is part of what's at stake in this election. There's a fundamentally different vision about how we move our country forward. I believe Governor Romney is a good man. Loves his family, cares about his faith. But I also believe that when he said behind closed doors that 47 percent of the country considered themselves victims who refuse personal responsibility, think about who he was talking about. Folks on Social Security who've worked all their lives. Veterans who've sacrificed for this country. Students who are out there trying to hopefully advance their own dreams, but also this country's dreams. Soldiers who are overseas fighting for us right now. People who are working hard every day, paying payroll tax, gas taxes, but don't make enough income. And I want to fight for them. That's what I've been doing for the last four years. Because if they succeed, I believe the country succeeds. When my grandfather fought in World War II and he came back and he got a G.I. Bill and that allowed him to go to college, that wasn't a handout. That was something that advanced the entire country. And I want to make sure that the next generation has those same opportunities. That's why I'm asking for your vote and that's why I'm asking for another four years."
2016,"Our country is so, so—it's just so imperative that we have the right justices.",Appeal to Emotion,WALLACE,19 10 2016,T851,2493 2500,we have,39_2012,Claim,"Thank you, Jeremy. I appreciate your -- your question, and thank you for being here this evening and to all of those from Nassau County that have come, thank you for your time. Thank you to Hofstra University and to Candy Crowley for organizing and leading this -- this event. Thank you, Mr. President, also for being part of this -- this debate. Your question -- your question is one that's being asked by college kids all over this country. I was in Pennsylvania with someone who had just graduated -- this was in Philadelphia -- and she said, ""I've got my degree. I can't find a job. I've got three part- time jobs. They're just barely enough to pay for my food and pay for an apartment. I can't begin to pay back my student loans."" So what we have to do is two things. We have to make sure that we make it easier for kids to afford college."
2012,outrageous,Appeal to Emotion,ROMNEY,16 10 2012,T616,47101 47233,"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years",39_2012,Premise,"Let me come back and -- and answer your question. President Bush and I are -- are different people and these are different times and that's why my five point plan is so different than what he would have done. I mean for instance, we can now, by virtue of new technology actually get all the energy we need in North America without having to go to the -- the Arabs or the Venezuelans or anyone else. That wasn't true in his time, that's why my policy starts with a very robust policy to get all that energy in North America -- become energy secure. Number two, trade -- I'll crack down on China, President Bush didn't. I'm also going to dramatically expand trade in Latin America. It's been growing about 12 percent per year over a long period of time. I want to add more free trade agreements so we'll have more trade. Number three, I'm going to get us to a balanced budget. President Bush didn't. President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years. He was right, but then he put in place deficits twice that size for every one of his four years. And his forecast for the next four years is more deficits, almost that large. So that's the next area I'm different than President Bush. And then let's take the last one, championing small business. Our party has been focused too long. I came through small business. I understand how hard it is to start a small business. That's why everything I'll do is designed to help small businesses grow and add jobs. I want to keep their taxes down on small business. I want regulators to see their job as encouraging small enterprise, not crushing it. And the thing I find the most troubling about Obama Care, well it's a long list, but one of the things I find most troubling is that when you go out and talk to small businesses and ask them what they think about it, they tell you it keeps them from hiring more people. My priority is jobs. I know how to make that happen. And President Bush has a very different path for a very different time. My path is designed in getting small businesses to grow and hire people."
2012,such a sketchy deal,Appeal to Emotion,OBAMA,16 10 2012,T491,33738 33819,"you wouldn't take such a sketchy deal and neither should you, the American people",39_2012,Claim,"No, it's not settled. Look, the cost of lowering rates for everybody across the board, 20 percent. Along with what he also wants to do in terms of eliminating the estate tax, along what he wants to do in terms of corporates, changes in the tax code, it costs about $5 trillion. Governor Romney then also wants to spend $2 trillion on additional military programs even though the military's not asking for them. That's $7 trillion. He also wants to continue the Bush tax cuts for the wealthiest Americans. That's another trillion dollars -- that's $8 trillion. Now, what he says is he's going to make sure that this doesn't add to the deficit and he's going to cut middleclass taxes. But when he's asked, how are you going to do it, which deductions, which loopholes are you going to close? He can't tell you. The -- the fact that he only has to pay 14 percent on his taxes when a lot of you are paying much higher. He's already taken that off the board, capital gains are going to continue to be at a low rate so we -- we're not going to get money that way. We haven't heard from the governor any specifics beyond Big Bird and eliminating funding for Planned Parenthood in terms of how he pays for that. Now, Governor Romney was a very successful investor. If somebody came to you, Governor, with a plan that said, here, I want to spend $7 or $8 trillion, and then we're going to pay for it, but we can't tell you until maybe after the election how we're going to do it, you wouldn't take such a sketchy deal and neither should you, the American people, because the math doesn't add up. And -- and what's at stake here is one of two things, either Candy -- this blows up the deficit because keep in mind, this is just to pay for the additional spending that he's talking about, $7 trillion - $8 trillion before we even get to the deficit we already have. Or, alternatively, it's got to be paid for, not only by closing deductions for wealthy individuals, that -- that will pay for about 4 percent reduction in tax rates. You're going to be paying for it. You're going to lose some deductions, and you can't buy the sales pitch. Nobody who's looked at it that's serious, actually believes it adds up."
2012,"Five million jobs doesn't even keep up with our population growth. And the only reason the unemployment rate seems a little lower today is because of all the people that have dropped out of the workforce.  The president has tried, but his policies haven't worked.",False Cause,ROMNEY,16 10 2012,T705,57005 57028,The president has tried,39_2012,Premise,"The middle class is getting crushed under the policies of a president who has not understood what it takes to get the economy working again. He keeps saying, ""Look, I've created 5 million jobs."" That's after losing 5 million jobs. The entire record is such that the unemployment has not been reduced in this country. The unemployment, the number of people who are still looking for work, is still 23 million Americans. There are more people in poverty, one out of six people in poverty. How about food stamps? When he took office, 32 million people were on food stamps. Today, 47 million people are on food stamps. How about the growth of the economy? It's growing more slowly this year than last year, and more slowly last year than the year before. The president wants to do well. I understand. But the policies he's put in place from Obamacare to Dodd-Frank to his tax policies to his regulatory policies, these policies combined have not let this economy take off and grow like it could have. You might say, ""Well, you got an example of one that worked better?"" Yeah, in the Reagan recession where unemployment hit 10.8 percent, between that period -- the end of that recession and the equivalent of time to today, Ronald Reagan's recovery created twice as many jobs as this president's recovery. Five million jobs doesn't even keep up with our population growth. And the only reason the unemployment rate seems a little lower today is because of all the people that have dropped out of the workforce. The president has tried, but his policies haven't worked. He's great as a -- as a -- as a speaker and describing his plans and his vision. That's wonderful, except we have a record to look at. And that record shows he just hasn't been able to cut the deficit, to put in place reforms for Medicare and Social Security to preserve them, to get us the rising incomes we need. Median income is down $4,300 a family and 23 million Americans out of work. That's what this election is about. It's about who can get the middle class in this country a bright and prosperous future and assure our kids the kind of hope and optimism they deserve."
