year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type
2020,"people that would not be necessarily on my side said that, “President Trump did a phenomenal job.”",Appeal to Authority,TRUMP,29 9 2020,,22905 23020,"In fact, people that would not be necessarily on my side said that, ""President Trump did a phenomenal job."" We did.",44_2020,unknown
2020,"you folks at home, you folks living in Scranton and Claymont and all the small towns and working class towns in America, how well are you doing",Appeal to Authority,BIDEN,29 9 2020,T121,24236 24253,you folks at home,44_2020,Premise
2020,people of Ohio are very proud of me.,Appeal to Authority,TRUMP,29 9 2020,,42816 42856,and people of Ohio are very proud of me.,44_2020,unknown
2020,And I’m proud of him. I’m proud of my son,Appeal to Emotion,,29 9 2020,T401,82289 82306,I'm proud of him.,44_2020,Claim
2020,"My son was in Iraq. He spent a year there. He got, he got the Bronze Star. He got the Conspicuous Service Medal. He was not a loser.",Appeal to Emotion,BIDEN,29 9 2020,,81206 81338,"My son was in Iraq. He spent a year there. He got, he got the Bronze Star. He got the Conspicuous Service Medal. He was not a loser.",44_2020,unknown
2020,"They came after me spying on my campaign. They started from the day I won, and even before I won.",Appeal to Emotion,TRUMP,29 9 2020,T472,98566 98607,They came after me spying on my campaign.,44_2020,Claim
2020,The American people have a right to have a say in who the Supreme Court nominee is and that say occurs when they vote for United States Senators and when they vote for the President of United States.,Appeal to Emotion,,29 9 2020,,3781 3980,The American people have a right to have a say in who the Supreme Court nominee is and that say occurs when they vote for United States Senators and when they vote for the President of United States.,44_2020,unknown
2020,American people should speak. You should go out and vote. You’re voting now. Vote and let your Senators know how strongly you feel.,Appeal to Emotion,,29 9 2020,,17997 18145,The issue is the American people should speak. You should go out and vote. You're voting now. Vote and let your Senators know how strongly you feel.,44_2020,unknown
2020,"It’s about your family, the American people",Appeal to Emotion,BIDEN,29 9 2020,T274,55213 55228,It's about you.,44_2020,Claim
2020,"You, the American people. It’s about you. That’s what we’re talking about here.",Appeal to Emotion,BIDEN,29 9 2020,T274,55213 55228,It's about you.,44_2020,Claim
2020,"people left behind, there, were heroes.",Appeal to Emotion,,29 9 2020,,81339 81403,"He was a patriot and the people left behind, there, were heroes.",44_2020,unknown
2020,dying.,Appeal to Emotion,TRUMP,22 10 2020,T26,8044 8084,"you've had 308,000 military people dying",44_2020,Claim
2020,"very powerfully, very strongly",Appeal to Emotion,TRUMP,29 9 2020,,5843 6048,"Okay, Justice Ginsburg said very powerfully, very strongly, at some point 10 years ago or so, she said a President and the Senate is elected for a period of time, but a President is elected for four years.",44_2020,unknown
2020,sad thing,Appeal to Emotion,TRUMP,29 9 2020,T181,39294 39322,"It's a very, very sad thing.",44_2020,Claim
2020,ghost town,Appeal to Emotion,TRUMP,29 9 2020,,42356 42454,"It's almost like a ghost town, and I'm not sure it can ever recover what they've done to New York.",44_2020,unknown
2020,art of the deal,Appeal to Emotion,BIDEN,29 9 2020,T248,51174 51209,He talks about the art of the deal.,44_2020,Premise
2020,art of the steal,Appeal to Emotion,BIDEN,29 9 2020,,51210 51249,China's perfected the art of the steal.,44_2020,unknown
2020,dog whistle,Appeal to Emotion,BIDEN,29 9 2020,T280,58591 58703,"This is a president who has used everything as a dog whistle, to try to generate racist hatred, racist division.",44_2020,Claim
2020,racist hatred,Appeal to Emotion,BIDEN,29 9 2020,T280,58591 58703,"This is a president who has used everything as a dog whistle, to try to generate racist hatred, racist division.",44_2020,Claim
2020,racist division,Appeal to Emotion,BIDEN,29 9 2020,T280,58591 58703,"This is a president who has used everything as a dog whistle, to try to generate racist hatred, racist division.",44_2020,Claim
2020,"good, decent, honorable men and women",Appeal to Emotion,BIDEN,29 9 2020,T301,62152 62231,"the vast majority of police officers are good, decent, honorable men and women.",44_2020,Claim
2020,very bad ideas,Appeal to Emotion,TRUMP,29 9 2020,,64455 64592,"And if you look at the people, we would pay people hundreds of thousands of dollars to teach very bad ideas and frankly, very sick ideas.",44_2020,unknown
2020,very sick ideas,Appeal to Emotion,TRUMP,29 9 2020,,64455 64592,"And if you look at the people, we would pay people hundreds of thousands of dollars to teach very bad ideas and frankly, very sick ideas.",44_2020,unknown
2020,horrible place,Appeal to Emotion,TRUMP,29 9 2020,,64781 64844,They were teaching people that our country is a horrible place.,44_2020,unknown
2020,racist place,Appeal to Emotion,TRUMP,29 9 2020,,64845 64865,It's a racist place.,44_2020,unknown
2020,hatred,Appeal to Emotion,TRUMP,29 9 2020,T280,58591 58703,"This is a president who has used everything as a dog whistle, to try to generate racist hatred, racist division.",44_2020,Claim
2020,ridiculous,Appeal to Emotion,,29 9 2020,T329,66619 66638,This is ridiculous.,44_2020,Claim
2020,Absolutely ridiculous,Appeal to Emotion,,29 9 2020,T330,66702 66724,Absolutely ridiculous.,44_2020,Claim
2020,Violent crime,Appeal to Emotion,,29 9 2020,,66794 66808,Violent crime.,44_2020,unknown
2020,whole big con job,Appeal to Emotion,TRUMP,29 9 2020,T378,77453 77576,"that's despite the impeachment hoax and you saw what happened today with Hillary Clinton, where it was a whole big con job.",44_2020,Premise
2020,"weaker, sicker, poorer, more divided and more violent",Appeal to Emotion,BIDEN,29 9 2020,,79522 79608,"Under this President, we become weaker, sicker, poorer, more divided and more violent.",44_2020,unknown
2020,dishonorably discharged,Appeal to Emotion,,29 9 2020,,81655 81697,He was thrown out dishonorably discharged.,44_2020,unknown
2020,crystal clean,Appeal to Emotion,TRUMP,29 9 2020,,83815 83850,I want crystal clean water and air.,44_2020,unknown
2020,beautiful clean,Appeal to Emotion,TRUMP,29 9 2020,,83851 83878,I want beautiful clean air.,44_2020,unknown
2020,much safer,Appeal to Emotion,TRUMP,29 9 2020,T435,92216 92258,It's going to make the economy much safer.,44_2020,Claim
2020,most ridiculous,Appeal to Emotion,TRUMP,29 9 2020,T329,66619 66638,This is ridiculous.,44_2020,Claim
2020,much safer,Appeal to Emotion,BIDEN,29 9 2020,T435,92216 92258,It's going to make the economy much safer.,44_2020,Claim
2020,"hard, hard, good jobs",Appeal to Emotion,BIDEN,29 9 2020,T439,92622 92768,"we're going to be in a position where we can create hard, hard, good jobs by making sure the environment is clean, and we all are in better shape.",44_2020,Premise
2020,solicited ballot,Appeal to Emotion,TRUMP,29 9 2020,,99181 99226,"A solicited ballot, okay, solicited, is okay.",44_2020,unknown
2020,fraud,Appeal to Emotion,TRUMP,29 9 2020,T527,108050 108172,"No one has established at all that there is fraud related to mail-in ballots, that the, somehow it's a fraudulent process.",44_2020,Claim
2020,"very safe, very nice thing",Appeal to Emotion,TRUMP,29 9 2020,T512,106176 106235,"They're called poll watchers, a very safe, very nice thing.",44_2020,Premise
2020,bad things,Appeal to Emotion,TRUMP,29 9 2020,T515,106311 106345,bad things happen in Philadelphia.,44_2020,Claim
2020,Bad things,Appeal to Emotion,TRUMP,29 9 2020,,106303 106345,Because bad things happen in Philadelphia.,44_2020,unknown
2020,fraudulent election,Appeal to Emotion,TRUMP,29 9 2020,,106889 106929,It means you have a fraudulent election.,44_2020,unknown
2020,fraudulent,Appeal to Emotion,BIDEN,29 9 2020,T527,108050 108172,"No one has established at all that there is fraud related to mail-in ballots, that the, somehow it's a fraudulent process.",44_2020,Claim
2020,fraudulent process,Appeal to Emotion,,29 9 2020,T527,108050 108172,"No one has established at all that there is fraud related to mail-in ballots, that the, somehow it's a fraudulent process.",44_2020,Claim
2020,honest ballot count,Appeal to Emotion,,29 9 2020,T536,108939 108980,I want to see an honest ballot count. . .,44_2020,Claim
2020,greatest,Appeal to Emotion,PENCE,7 10 2020,T139,30208 30273,I had to close the greatest economy in the history of our country,44_2020,Claim
2020,disaster,Appeal to Emotion,PENCE,7 10 2020,T409,84093 84131,it was a disaster from our standpoint.,44_2020,Claim
2020,great,Appeal to Emotion,HARRIS,7 10 2020,T139,30208 30273,I had to close the greatest economy in the history of our country,44_2020,Claim
2020,Show up and vote,Slogans,BIDEN,29 9 2020,,97265 97282,Show up and vote.,44_2020,unknown
