year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type
2004,"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.",Appeal to Authority,KERRY,13 10 2004,T541,21831 21883,I broke with my party in order to balance the budget,32_2004,Premise
2004,"And I think if you were to talk to Dick Cheney's daughter, who is a lesbian, she would tell you that she's being who she was, she's being who she was born as.",Appeal to Authority,KERRY,13 10 2004,T589,24673 24818,"if you were to talk to Dick Cheney's daughter, who is a lesbian, she would tell you that she's being who she was, she's being who she was born as",32_2004,Premise
2004,"But I know this, that President Kennedy in his inaugural address told all of us that here on Earth, God's work must truly be our own.",Appeal to Authority,KERRY,13 10 2004,T627,28056 28166,"President Kennedy in his inaugural address told all of us that here on Earth, God's work must truly be our own",32_2004,Premise
2004,John McCain is for me for president because he understands I have the right view in winning the war on terror and that my plan will succeed in Iraq.,Appeal to Authority,BUSH,13 10 2004,T299,78781 78816,John McCain is for me for president,32_2004,Claim
2004,"I remember a lady in Houston, Texas, told me, ""Reading is the new civil right,"" and she's right.",Appeal to Authority,BUSH,13 10 2004,T134,56304 56399,"I remember a lady in Houston, Texas, told me, ""Reading is the new civil right,"" and she's right",32_2004,Premise
2004,"The CBO said very clearly that if you were to adopt the president's plan, there would be a $2 trillion hole in Social Security, because today's workers pay in to the system for today's retirees. And the CBO said -- that's the Congressional Budget Office; it's bipartisan -- they said that there would have to be a cut in benefits of 25 percent to 40 percent.",Appeal to Authority,KERRY,13 10 2004,T790,42443 42538,"if you were to adopt the president's plan, there would be a $2 trillion hole in Social Security",32_2004,Claim
2004,"He's already got $3 trillion, according to The Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for. Not one of them are paid for.",Appeal to Authority,KERRY,13 10 2004,T794,42916 43099,"He's already got $3 trillion, according to The Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for",32_2004,Premise
2004,"People tell me that when the health-care field is fully integrated with information technology, it'll wring some 20 percent of the cost out of the system.",Appeal to Authority,BUSH,13 10 2004,T670,31741 31894,"People tell me that when the health-care field is fully integrated with information technology, it'll wring some 20 percent of the cost out of the system",32_2004,Premise
2004,"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect. One called it fiction. The other called it untrue.",Appeal to Authority,KERRY,13 10 2004,T708,35285 35403,two leading national news networks have both said the president's characterization of my health-care plan is incorrect,32_2004,Claim
2004,I'm tired of politicians who talk about family values and don't value families.,Appeal to Emotion,KERRY,13 10 2004,T62,54358 54436,I'm tired of politicians who talk about family values and don't value families,32_2004,Claim
2004,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,Appeal to Emotion,KERRY,13 10 2004,T411,11379 11403,President Bush has taken,32_2004,Premise
2004,"I've met people who struggled with this for years, people who were in a marriage because they were living a sort of convention, and they struggled with it.",Appeal to Emotion,KERRY,13 10 2004,T590,24958 24995,they were living a sort of convention,32_2004,Premise
2004,"And I've met wives who are supportive of their husbands or vice versa when they finally sort of broke out and allowed themselves to live who they were, who they felt God had made them.",Appeal to Emotion,KERRY,13 10 2004,T596,25029 25208,"I've met wives who are supportive of their husbands or vice versa when they finally sort of broke out and allowed themselves to live who they were, who they felt God had made them",32_2004,Premise
2004,"But I also believe that because we are the United States of America, we're a country with a great, unbelievable Constitution, with rights that we afford people, that you can't discriminate in the workplace.",Appeal to Emotion,KERRY,13 10 2004,T594,25421 25594,"we are the United States of America, we're a country with a great, unbelievable Constitution, with rights that we afford people, that you can't discriminate in the workplace",32_2004,Premise
2004,We got to have health care for all Americans.,Appeal to Emotion,KERRY,13 10 2004,T683,33512 33556,We got to have health care for all Americans,32_2004,Claim
2004,"I regret to say that the president who called himself a uniter, not a divider, is now presiding over the most divided America in the recent memory of our country.",Appeal to Emotion,KERRY,13 10 2004,T282,76127 76267,"the president who called himself a uniter, not a divider, is now presiding over the most divided America in the recent memory of our country",32_2004,Claim
2004,I've never seen such ideological squabbles in the Congress of the United States. I've never seen members of a party locked out of meetings the way they're locked out today.,Appeal to Emotion,KERRY,13 10 2004,T283,76269 76348,I've never seen such ideological squabbles in the Congress of the United States,32_2004,Claim
2004,the most significant effort,Appeal to Emotion,KERRY,13 10 2004,T293,76909 77013,"if Americans trust me with the presidency, I can pledge to you, we will have the most significant effort",32_2004,Claim
2004,My biggest disappointment in Washington is how partisan the town is.,Appeal to Emotion,BUSH,13 10 2004,T298,77569 77636,My biggest disappointment in Washington is how partisan the town is,32_2004,Claim
2004,incredibly enough,Appeal to Emotion,BUSH,13 10 2004,T302,77809 77940,"The No Child Left Behind Act, incredibly enough, was good work between me and my administration and people like Senator Ted Kennedy",32_2004,Premise
2004,"And, as a result, America is now bearing this extraordinary burden where we are not as safe as we ought to be.",Appeal to Emotion,KERRY,13 10 2004,T5,2452 2543,America is now bearing this extraordinary burden where we are not as safe as we ought to be,32_2004,Claim
2004,an aggressive effort,Appeal to Emotion,BUSH,13 10 2004,T245,70494 70564,we ought to have an aggressive effort to make sure people are educated,32_2004,Claim
2004,"And that's hopeful, and that's positive.",Appeal to Emotion,BUSH,13 10 2004,T249,71656 71670,that's hopeful,32_2004,Premise
2004,They've cut it off. They've stopped it. They don't enforce these kinds of things.,Appeal to Emotion,KERRY,13 10 2004,T69,54691 54709,They've cut it off,32_2004,Claim
2004,I will fight tooth and nail to pass the minimum wage.,Appeal to Emotion,KERRY,13 10 2004,T74,55159 55211,I will fight tooth and nail to pass the minimum wage,32_2004,Claim
2004,"You see, we'll never be able to compete in the 21st century unless we have an education system that doesn't quit on children, an education system that raises standards, an education that makes sure there's excellence in every classroom.",Appeal to Emotion,BUSH,13 10 2004,T76,56583 56698,we'll never be able to compete in the 21st century unless we have an education system that doesn't quit on children,32_2004,Claim
2004,"I don't know how you can govern in this country when you look at New York City and you see that 50 percent of the black males there are unemployed, when you see 40 percent of Hispanic children -- of black children in some cities -- dropping out of high school.",Appeal to Emotion,KERRY,13 10 2004,T111,58184 58330,I don't know how you can govern in this country when you look at New York City and you see that 50 percent of the black males there are unemployed,32_2004,Premise
2004,"And secondly, only a liberal senator from Massachusetts would say that a 49 percent increase in funding for education was not enough.",Appeal to Emotion,BUSH,13 10 2004,T119,59177 59295,only a liberal senator from Massachusetts would say that a 49 percent increase in funding for education was not enough,32_2004,Premise
2004,I believe it was a failure of presidential leadership not to reauthorize the assault weapons ban.,Appeal to Emotion,KERRY,13 10 2004,T197,66261 66357,I believe it was a failure of presidential leadership not to reauthorize the assault weapons ban,32_2004,Claim
2004,"And when I'm president, we're going to shut that loophole in a nanosecond and we're going to use that money to lower corporate tax rates in America for all corporations, 5 percent.",Appeal to Emotion,KERRY,13 10 2004,T498,19231 19280,we're going to shut that loophole in a nanosecond,32_2004,Claim
2004,"a great, unbelievable Constitution",Appeal to Emotion,KERRY,13 10 2004,T594,25421 25594,"we are the United States of America, we're a country with a great, unbelievable Constitution, with rights that we afford people, that you can't discriminate in the workplace",32_2004,Premise
2004,"Now, my fellow Americans, that's an invitation to disaster.",Appeal to Emotion,KERRY,13 10 2004,T789,42378 42410,that's an invitation to disaster,32_2004,Claim
2004,The fact is that the president is driving the largest deficits in American history.,Appeal to Emotion,KERRY,13 10 2004,T795,43148 43213,the president is driving the largest deficits in American history,32_2004,Claim
2004,"And this is the first president in 72 years to preside over an economy in America that has lost jobs, 1. 6 million jobs.  Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has.",Appeal to Emotion,KERRY,13 10 2004,T828,45975 46088,"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties",32_2004,Premise
2004,"He just doesn't understand how the borders work, evidently, to say that. That is an outrageous claim.",Appeal to Emotion,BUSH,13 10 2004,T923,52322 52369,He just doesn't understand how the borders work,32_2004,Premise
2004,"But the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that America is strongest when we are working with real alliances, when we are sharing the burdens of the world by working through our statesmanship at the highest levels and our diplomacy to bring other nations to our side.",Appeal to Emotion,KERRY,13 10 2004,T147,61953 62145,the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that America is strongest when we are working with real alliances,32_2004,Claim
2004,But I'll never fail to protect the United States of America.,Appeal to Emotion,KERRY,13 10 2004,T178,64598 64653,I'll never fail to protect the United States of America,32_2004,Claim
2016,"And I believe that's very, very important.",Appeal to Emotion,TRUMP,19 10 2016,T588,2308 2322,I believe that,32_2004,Claim
2004,"It's like if you looked at the -- it's the equivalent of the buggy and horse days, compared to other industries here in America.",Appeal to Emotion,BUSH,13 10 2004,T669,31433 31526,"it's the equivalent of the buggy and horse days, compared to other industries here in America",32_2004,Premise
2004,Medicare belongs to you.,Appeal to Emotion,KERRY,13 10 2004,T689,32746 32769,Medicare belongs to you,32_2004,Claim
2004,"Once again, the president is misleading America.",Appeal to Emotion,KERRY,13 10 2004,T703,34141 34176,the president is misleading America,32_2004,Claim
2004,So the president's wrong.,Appeal to Emotion,KERRY,13 10 2004,T704,34611 34632,the president's wrong,32_2004,Claim
2004,"Our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation's capital.",Appeal to Emotion,BUSH,13 10 2004,T751,38635 38682,Our health-care system is the envy of the world,32_2004,Claim
2004,This president has never once vetoed one bill; the first president in a hundred years not to do that.,Appeal to Emotion,KERRY,13 10 2004,T421,12995 13040,This president has never once vetoed one bill,32_2004,Premise
2004,"82,000 Arizonians lost their health insurance under President Bush's watch.",Appeal to Emotion,KERRY,13 10 2004,T403,8414 8488,"82,000 Arizonians lost their health insurance under President Bush's watch",32_2004,Premise
2004,This president has turned his back on the wellness of America.,Appeal to Emotion,KERRY,13 10 2004,T372,8740 8801,This president has turned his back on the wellness of America,32_2004,Claim
2004,"We're the richest country on the face of the planet, the only industrialized nation in the world not to do it.",Appeal to Emotion,KERRY,13 10 2004,T376,9088 9197,"We're the richest country on the face of the planet, the only industrialized nation in the world not to do it",32_2004,Claim
2004,"If every family in America signed up, like the senator suggested, if would cost us $5 trillion over 10 years.  It's an empty promise. It's called bait and switch.",Appeal to Emotion,BUSH,13 10 2004,T387,9775 9883,"If every family in America signed up, like the senator suggested, if would cost us $5 trillion over 10 years",32_2004,Premise
2004,"I think the greatest possibilities of our country, our dreams and our hopes, are out there just waiting for us to grab onto them.",Appeal to Emotion,KERRY,13 10 2004,T325,82767 82895,"I think the greatest possibilities of our country, our dreams and our hopes, are out there just waiting for us to grab onto them",32_2004,Claim
2004,"Because of the president's decision today, law enforcement officers will walk into a place that will be more dangerous.",False Cause,KERRY,13 10 2004,T198,67232 67339,"the president's decision today, law enforcement officers will walk into a place that will be more dangerous",32_2004,Premise
2004,"But you know why the Pell Grants have gone up in their numbers? Because more people qualify for them because they don't have money.  But they're not getting the $5,100 the president promised them. They're getting less money.",False Cause,KERRY,13 10 2004,T545,22017 22075,you know why the Pell Grants have gone up in their numbers,32_2004,Claim
2004,And just look at other countries that have tried to have federally controlled health care. They have poor-quality health care.,False Cause,BUSH,13 10 2004,T749,38512 38597,just look at other countries that have tried to have federally controlled health care,32_2004,Premise
2004,"In fact, it's starting to fall apart not because of lawsuits -- though they are a problem, and John Edwards and I are committed to fixing them -- but because of the larger issue that we don't cover Americans.",False Cause,KERRY,13 10 2004,T373,8836 8887,it's starting to fall apart not because of lawsuits,32_2004,Claim
2004,"And if we don't act today, the problem will be valued in the trillions.",Slippery Slope,BUSH,13 10 2004,T779,40838 40904,"if we don't act today, the problem will be valued in the trillions",32_2004,Premise
