relation_type,source_argument_id,target_argument_id
Support,ARG-41_2016-T522,ARG-41_2016-T521
Support,ARG-41_2016-T529,ARG-41_2016-T528
Support,ARG-41_2016-T530,ARG-41_2016-T528
Support,ARG-41_2016-T531,ARG-41_2016-T529
Support,ARG-41_2016-T532,ARG-41_2016-T522
Support,ARG-41_2016-T536,ARG-41_2016-T537
Support,ARG-41_2016-T539,ARG-41_2016-T528
Support,ARG-41_2016-T544,ARG-41_2016-T543
Support,ARG-41_2016-T55,ARG-41_2016-T56
Support,ARG-41_2016-T556,ARG-41_2016-T565
Support,ARG-41_2016-T56,ARG-41_2016-T53
Support,ARG-41_2016-T570,ARG-41_2016-T567
Support,ARG-41_2016-T58,ARG-41_2016-T57
Support,ARG-41_2016-T59,ARG-41_2016-T57
Support,ARG-41_2016-T592,ARG-41_2016-T665
Support,ARG-41_2016-T60,ARG-41_2016-T57
Support,ARG-41_2016-T61,ARG-41_2016-T57
Support,ARG-41_2016-T610,ARG-41_2016-T668
Support,ARG-41_2016-T611,ARG-41_2016-T668
Support,ARG-41_2016-T612,ARG-41_2016-T668
Support,ARG-41_2016-T613,ARG-41_2016-T668
Support,ARG-41_2016-T62,ARG-41_2016-T53
Support,ARG-41_2016-T63,ARG-41_2016-T62
Support,ARG-41_2016-T639,ARG-41_2016-T671
Support,ARG-41_2016-T64,ARG-41_2016-T67
Support,ARG-41_2016-T642,ARG-41_2016-T644
Support,ARG-41_2016-T644,ARG-41_2016-T645
Support,ARG-41_2016-T652,ARG-41_2016-T656
Support,ARG-41_2016-T653,ARG-41_2016-T652
Support,ARG-41_2016-T659,ARG-41_2016-T452
Support,ARG-41_2016-T661,ARG-41_2016-T660
Support,ARG-41_2016-T664,ARG-41_2016-T528
Support,ARG-41_2016-T664,ARG-41_2016-T529
Support,ARG-41_2016-T686,ARG-41_2016-T680
Support,ARG-41_2016-T692,ARG-41_2016-T693
Support,ARG-41_2016-T694,ARG-41_2016-T693
Support,ARG-41_2016-T697,ARG-41_2016-T878
Support,ARG-41_2016-T698,ARG-41_2016-T878
Support,ARG-41_2016-T699,ARG-41_2016-T698
Support,ARG-41_2016-T70,ARG-41_2016-T69
Support,ARG-41_2016-T705,ARG-41_2016-T706
Support,ARG-41_2016-T706,ARG-41_2016-T877
Support,ARG-41_2016-T713,ARG-41_2016-T884
Support,ARG-41_2016-T714,ARG-41_2016-T713
Support,ARG-41_2016-T722,ARG-41_2016-T716
Support,ARG-41_2016-T723,ARG-41_2016-T716
Support,ARG-41_2016-T724,ARG-41_2016-T723
Support,ARG-41_2016-T725,ARG-41_2016-T723
Support,ARG-41_2016-T726,ARG-41_2016-T725
Support,ARG-41_2016-T729,ARG-41_2016-T725
Support,ARG-41_2016-T730,ARG-41_2016-T735
Support,ARG-41_2016-T738,ARG-41_2016-T737
Support,ARG-41_2016-T739,ARG-41_2016-T737
Support,ARG-41_2016-T74,ARG-41_2016-T69
Support,ARG-41_2016-T740,ARG-41_2016-T885
Support,ARG-41_2016-T748,ARG-41_2016-T747
Support,ARG-41_2016-T75,ARG-41_2016-T79
Support,ARG-41_2016-T752,ARG-41_2016-T751
Support,ARG-41_2016-T761,ARG-41_2016-T764
Support,ARG-41_2016-T764,ARG-41_2016-T765
Support,ARG-41_2016-T773,ARG-41_2016-T769
Support,ARG-41_2016-T790,ARG-41_2016-T789
Support,ARG-41_2016-T791,ARG-41_2016-T789
Support,ARG-41_2016-T8,ARG-41_2016-T6
Support,ARG-41_2016-T805,ARG-41_2016-T804
Support,ARG-41_2016-T808,ARG-41_2016-T806
Support,ARG-41_2016-T809,ARG-41_2016-T808
Support,ARG-41_2016-T829,ARG-41_2016-T828
Support,ARG-41_2016-T830,ARG-41_2016-T828
Support,ARG-41_2016-T831,ARG-41_2016-T830
Support,ARG-41_2016-T835,ARG-41_2016-T836
Support,ARG-41_2016-T836,ARG-41_2016-T834
Support,ARG-41_2016-T84,ARG-41_2016-T79
Support,ARG-41_2016-T84,ARG-41_2016-T85
Support,ARG-41_2016-T860,ARG-41_2016-T861
Support,ARG-41_2016-T864,ARG-41_2016-T868
Support,ARG-41_2016-T874,ARG-41_2016-T875
Support,ARG-41_2016-T881,ARG-41_2016-T880
Support,ARG-41_2016-T904,ARG-41_2016-T905
Support,ARG-41_2016-T906,ARG-41_2016-T907
Support,ARG-41_2016-T910,ARG-41_2016-T911
Support,ARG-41_2016-T911,ARG-41_2016-T909
Support,ARG-41_2016-T915,ARG-41_2016-T912
Support,ARG-41_2016-T916,ARG-41_2016-T912
Support,ARG-41_2016-T92,ARG-41_2016-T93
Support,ARG-41_2016-T923,ARG-41_2016-T922
Support,ARG-41_2016-T924,ARG-41_2016-T923
Support,ARG-41_2016-T925,ARG-41_2016-T924
Support,ARG-41_2016-T928,ARG-41_2016-T931
Support,ARG-41_2016-T93,ARG-41_2016-T100
Support,ARG-41_2016-T93,ARG-41_2016-T230
Support,ARG-41_2016-T930,ARG-41_2016-T928
Support,ARG-41_2016-T932,ARG-41_2016-T931
Support,ARG-41_2016-T939,ARG-41_2016-T943
Support,ARG-41_2016-T94,ARG-41_2016-T93
Support,ARG-41_2016-T942,ARG-41_2016-T943
Support,ARG-41_2016-T946,ARG-41_2016-T945
Support,ARG-41_2016-T948,ARG-41_2016-T950
Support,ARG-41_2016-T951,ARG-41_2016-T963
Support,ARG-41_2016-T953,ARG-41_2016-T958
Support,ARG-41_2016-T955,ARG-41_2016-T958
Support,ARG-41_2016-T962,ARG-41_2016-T946
Support,ARG-41_2016-T965,ARG-41_2016-T966
Support,ARG-41_2016-T967,ARG-41_2016-T966
Support,ARG-41_2016-T969,ARG-41_2016-T966
Support,ARG-41_2016-T984,ARG-41_2016-T983
