relation_type,source_argument_id,target_argument_id
Attack,ARG-40_2012-T811,ARG-40_2012-T812
Attack,ARG-40_2012-T813,ARG-40_2012-T811
Attack,ARG-40_2012-T814,ARG-40_2012-T816
Attack,ARG-40_2012-T816,ARG-40_2012-T813
Attack,ARG-40_2012-T819,ARG-40_2012-T816
Attack,ARG-40_2012-T82,ARG-40_2012-T83
Attack,ARG-40_2012-T82,ARG-40_2012-T84
Attack,ARG-40_2012-T82,ARG-40_2012-T85
Attack,ARG-40_2012-T828,ARG-40_2012-T827
Attack,ARG-40_2012-T835,ARG-40_2012-T816
Attack,ARG-40_2012-T847,ARG-40_2012-T848
Attack,ARG-40_2012-T851,ARG-40_2012-T850
Attack,ARG-40_2012-T857,ARG-40_2012-T918
Attack,ARG-40_2012-T862,ARG-40_2012-T861
Attack,ARG-40_2012-T865,ARG-40_2012-T861
Attack,ARG-40_2012-T867,ARG-40_2012-T866
Attack,ARG-40_2012-T869,ARG-40_2012-T868
Attack,ARG-40_2012-T87,ARG-40_2012-T74
Attack,ARG-40_2012-T875,ARG-40_2012-T876
Attack,ARG-40_2012-T877,ARG-40_2012-T878
Attack,ARG-40_2012-T879,ARG-40_2012-T874
Attack,ARG-40_2012-T885,ARG-40_2012-T882
Attack,ARG-40_2012-T886,ARG-40_2012-T882
Attack,ARG-40_2012-T887,ARG-40_2012-T882
Attack,ARG-40_2012-T888,ARG-40_2012-T882
Attack,ARG-40_2012-T89,ARG-40_2012-T92
Attack,ARG-40_2012-T891,ARG-40_2012-T889
Attack,ARG-40_2012-T906,ARG-40_2012-T907
Attack,ARG-40_2012-T929,ARG-40_2012-T926
Attack,ARG-40_2012-T93,ARG-40_2012-T92
Attack,ARG-40_2012-T93,ARG-40_2012-T94
Attack,ARG-40_2012-T95,ARG-40_2012-T97
Attack,ARG-40_2012-T958,ARG-40_2012-T959
Attack,ARG-40_2012-T961,ARG-40_2012-T982
Attack,ARG-40_2012-T962,ARG-40_2012-T959
Attack,ARG-40_2012-T963,ARG-40_2012-T964
Support,ARG-40_2012-T103,ARG-40_2012-T106
Support,ARG-40_2012-T104,ARG-40_2012-T115
Support,ARG-40_2012-T107,ARG-40_2012-T104
Support,ARG-40_2012-T108,ARG-40_2012-T104
Support,ARG-40_2012-T110,ARG-40_2012-T104
Support,ARG-40_2012-T112,ARG-40_2012-T104
Support,ARG-40_2012-T113,ARG-40_2012-T104
Support,ARG-40_2012-T123,ARG-40_2012-T121
Support,ARG-40_2012-T126,ARG-40_2012-T123
Support,ARG-40_2012-T137,ARG-40_2012-T143
Support,ARG-40_2012-T143,ARG-40_2012-T145
Support,ARG-40_2012-T144,ARG-40_2012-T145
Support,ARG-40_2012-T145,ARG-40_2012-T148
Support,ARG-40_2012-T151,ARG-40_2012-T164
Support,ARG-40_2012-T152,ARG-40_2012-T153
Support,ARG-40_2012-T154,ARG-40_2012-T161
Support,ARG-40_2012-T161,ARG-40_2012-T156
Support,ARG-40_2012-T166,ARG-40_2012-T254
Support,ARG-40_2012-T171,ARG-40_2012-T180
Support,ARG-40_2012-T18,ARG-40_2012-T23
Support,ARG-40_2012-T181,ARG-40_2012-T183
Support,ARG-40_2012-T182,ARG-40_2012-T183
Support,ARG-40_2012-T183,ARG-40_2012-T188
Support,ARG-40_2012-T185,ARG-40_2012-T184
Support,ARG-40_2012-T186,ARG-40_2012-T184
Support,ARG-40_2012-T187,ARG-40_2012-T183
Support,ARG-40_2012-T19,ARG-40_2012-T22
Support,ARG-40_2012-T193,ARG-40_2012-T192
Support,ARG-40_2012-T196,ARG-40_2012-T194
Support,ARG-40_2012-T200,ARG-40_2012-T202
Support,ARG-40_2012-T204,ARG-40_2012-T205
Support,ARG-40_2012-T209,ARG-40_2012-T210
Support,ARG-40_2012-T215,ARG-40_2012-T213
Support,ARG-40_2012-T228,ARG-40_2012-T231
Support,ARG-40_2012-T232,ARG-40_2012-T233
Support,ARG-40_2012-T233,ARG-40_2012-T234
Support,ARG-40_2012-T234,ARG-40_2012-T235
Support,ARG-40_2012-T235,ARG-40_2012-T236
Support,ARG-40_2012-T242,ARG-40_2012-T247
Support,ARG-40_2012-T250,ARG-40_2012-T249
Support,ARG-40_2012-T255,ARG-40_2012-T254
Support,ARG-40_2012-T257,ARG-40_2012-T258
Support,ARG-40_2012-T258,ARG-40_2012-T266
Support,ARG-40_2012-T261,ARG-40_2012-T263
Support,ARG-40_2012-T262,ARG-40_2012-T263
Support,ARG-40_2012-T263,ARG-40_2012-T269
Support,ARG-40_2012-T273,ARG-40_2012-T280
Support,ARG-40_2012-T276,ARG-40_2012-T273
Support,ARG-40_2012-T277,ARG-40_2012-T280
Support,ARG-40_2012-T279,ARG-40_2012-T280
Support,ARG-40_2012-T284,ARG-40_2012-T287
Support,ARG-40_2012-T286,ARG-40_2012-T285
Support,ARG-40_2012-T287,ARG-40_2012-T286
Support,ARG-40_2012-T289,ARG-40_2012-T291
Support,ARG-40_2012-T299,ARG-40_2012-T297
Support,ARG-40_2012-T300,ARG-40_2012-T297
Support,ARG-40_2012-T301,ARG-40_2012-T297
Support,ARG-40_2012-T302,ARG-40_2012-T297
Support,ARG-40_2012-T303,ARG-40_2012-T300
Support,ARG-40_2012-T308,ARG-40_2012-T297
Support,ARG-40_2012-T309,ARG-40_2012-T297
Support,ARG-40_2012-T311,ARG-40_2012-T309
Support,ARG-40_2012-T312,ARG-40_2012-T311
Support,ARG-40_2012-T315,ARG-40_2012-T317
Support,ARG-40_2012-T319,ARG-40_2012-T318
Support,ARG-40_2012-T320,ARG-40_2012-T321
Support,ARG-40_2012-T325,ARG-40_2012-T321
Support,ARG-40_2012-T327,ARG-40_2012-T321
Support,ARG-40_2012-T335,ARG-40_2012-T321
Support,ARG-40_2012-T336,ARG-40_2012-T321
Support,ARG-40_2012-T339,ARG-40_2012-T321
Support,ARG-40_2012-T340,ARG-40_2012-T336
Support,ARG-40_2012-T342,ARG-40_2012-T339
Support,ARG-40_2012-T344,ARG-40_2012-T339
Support,ARG-40_2012-T350,ARG-40_2012-T353
Support,ARG-40_2012-T360,ARG-40_2012-T359
Support,ARG-40_2012-T365,ARG-40_2012-T372
Support,ARG-40_2012-T37,ARG-40_2012-T38
Support,ARG-40_2012-T372,ARG-40_2012-T375
Support,ARG-40_2012-T38,ARG-40_2012-T44
Support,ARG-40_2012-T382,ARG-40_2012-T388
Support,ARG-40_2012-T385,ARG-40_2012-T386
Support,ARG-40_2012-T386,ARG-40_2012-T383
Support,ARG-40_2012-T387,ARG-40_2012-T386
Support,ARG-40_2012-T388,ARG-40_2012-T383
Support,ARG-40_2012-T389,ARG-40_2012-T388
Support,ARG-40_2012-T391,ARG-40_2012-T390
Support,ARG-40_2012-T397,ARG-40_2012-T388
Support,ARG-40_2012-T41,ARG-40_2012-T45
Support,ARG-40_2012-T411,ARG-40_2012-T412
Support,ARG-40_2012-T412,ARG-40_2012-T416
Support,ARG-40_2012-T416,ARG-40_2012-T415
Support,ARG-40_2012-T417,ARG-40_2012-T418
Support,ARG-40_2012-T45,ARG-40_2012-T46
Support,ARG-40_2012-T450,ARG-40_2012-T448
Support,ARG-40_2012-T450,ARG-40_2012-T454
Support,ARG-40_2012-T454,ARG-40_2012-T455
Support,ARG-40_2012-T46,ARG-40_2012-T50
Support,ARG-40_2012-T465,ARG-40_2012-T461
Support,ARG-40_2012-T470,ARG-40_2012-T473
Support,ARG-40_2012-T475,ARG-40_2012-T478
Support,ARG-40_2012-T485,ARG-40_2012-T465
Support,ARG-40_2012-T485,ARG-40_2012-T486
Support,ARG-40_2012-T487,ARG-40_2012-T475
Support,ARG-40_2012-T489,ARG-40_2012-T491
Support,ARG-40_2012-T491,ARG-40_2012-T495
Support,ARG-40_2012-T492,ARG-40_2012-T491
Support,ARG-40_2012-T496,ARG-40_2012-T492
Support,ARG-40_2012-T497,ARG-40_2012-T501
Support,ARG-40_2012-T499,ARG-40_2012-T498
Support,ARG-40_2012-T501,ARG-40_2012-T499
Support,ARG-40_2012-T502,ARG-40_2012-T503
Support,ARG-40_2012-T503,ARG-40_2012-T504
Support,ARG-40_2012-T508,ARG-40_2012-T506
Support,ARG-40_2012-T51,ARG-40_2012-T57
Support,ARG-40_2012-T516,ARG-40_2012-T514
Support,ARG-40_2012-T519,ARG-40_2012-T514
Support,ARG-40_2012-T52,ARG-40_2012-T51
Support,ARG-40_2012-T520,ARG-40_2012-T526
Support,ARG-40_2012-T521,ARG-40_2012-T520
Support,ARG-40_2012-T524,ARG-40_2012-T526
Support,ARG-40_2012-T540,ARG-40_2012-T539
Support,ARG-40_2012-T543,ARG-40_2012-T548
Support,ARG-40_2012-T546,ARG-40_2012-T548
Support,ARG-40_2012-T547,ARG-40_2012-T546
Support,ARG-40_2012-T553,ARG-40_2012-T550
Support,ARG-40_2012-T554,ARG-40_2012-T553
Support,ARG-40_2012-T555,ARG-40_2012-T556
Support,ARG-40_2012-T558,ARG-40_2012-T557
Support,ARG-40_2012-T565,ARG-40_2012-T567
Support,ARG-40_2012-T57,ARG-40_2012-T62
Support,ARG-40_2012-T572,ARG-40_2012-T571
Support,ARG-40_2012-T593,ARG-40_2012-T600
Support,ARG-40_2012-T6,ARG-40_2012-T11
Support,ARG-40_2012-T602,ARG-40_2012-T601
Support,ARG-40_2012-T613,ARG-40_2012-T612
Support,ARG-40_2012-T614,ARG-40_2012-T613
Support,ARG-40_2012-T615,ARG-40_2012-T613
Support,ARG-40_2012-T627,ARG-40_2012-T618
Support,ARG-40_2012-T628,ARG-40_2012-T627
Support,ARG-40_2012-T634,ARG-40_2012-T638
Support,ARG-40_2012-T642,ARG-40_2012-T648
Support,ARG-40_2012-T643,ARG-40_2012-T642
Support,ARG-40_2012-T649,ARG-40_2012-T648
Support,ARG-40_2012-T653,ARG-40_2012-T657
Support,ARG-40_2012-T657,ARG-40_2012-T658
Support,ARG-40_2012-T658,ARG-40_2012-T659
Support,ARG-40_2012-T659,ARG-40_2012-T660
Support,ARG-40_2012-T661,ARG-40_2012-T672
Support,ARG-40_2012-T662,ARG-40_2012-T661
Support,ARG-40_2012-T682,ARG-40_2012-T684
Support,ARG-40_2012-T685,ARG-40_2012-T705
Support,ARG-40_2012-T69,ARG-40_2012-T71
Support,ARG-40_2012-T693,ARG-40_2012-T697
Support,ARG-40_2012-T701,ARG-40_2012-T702
Support,ARG-40_2012-T703,ARG-40_2012-T702
Support,ARG-40_2012-T71,ARG-40_2012-T69
Support,ARG-40_2012-T71,ARG-40_2012-T74
Support,ARG-40_2012-T711,ARG-40_2012-T713
Support,ARG-40_2012-T713,ARG-40_2012-T714
Support,ARG-40_2012-T714,ARG-40_2012-T710
Support,ARG-40_2012-T715,ARG-40_2012-T716
Support,ARG-40_2012-T718,ARG-40_2012-T723
Support,ARG-40_2012-T725,ARG-40_2012-T731
Support,ARG-40_2012-T732,ARG-40_2012-T731
Support,ARG-40_2012-T737,ARG-40_2012-T740
Support,ARG-40_2012-T743,ARG-40_2012-T742
Support,ARG-40_2012-T747,ARG-40_2012-T744
Support,ARG-40_2012-T755,ARG-40_2012-T756
Support,ARG-40_2012-T760,ARG-40_2012-T756
Support,ARG-40_2012-T762,ARG-40_2012-T763
Support,ARG-40_2012-T765,ARG-40_2012-T777
Support,ARG-40_2012-T766,ARG-40_2012-T771
Support,ARG-40_2012-T768,ARG-40_2012-T771
Support,ARG-40_2012-T769,ARG-40_2012-T771
Support,ARG-40_2012-T770,ARG-40_2012-T771
Support,ARG-40_2012-T771,ARG-40_2012-T765
Support,ARG-40_2012-T772,ARG-40_2012-T765
Support,ARG-40_2012-T773,ARG-40_2012-T765
Support,ARG-40_2012-T775,ARG-40_2012-T765
Support,ARG-40_2012-T782,ARG-40_2012-T784
Support,ARG-40_2012-T788,ARG-40_2012-T787
Support,ARG-40_2012-T797,ARG-40_2012-T803
Support,ARG-40_2012-T803,ARG-40_2012-T804
Support,ARG-40_2012-T81,ARG-40_2012-T74
Support,ARG-40_2012-T821,ARG-40_2012-T814
Support,ARG-40_2012-T824,ARG-40_2012-T828
Support,ARG-40_2012-T829,ARG-40_2012-T828
Support,ARG-40_2012-T838,ARG-40_2012-T835
Support,ARG-40_2012-T84,ARG-40_2012-T83
Support,ARG-40_2012-T840,ARG-40_2012-T843
Support,ARG-40_2012-T846,ARG-40_2012-T847
Support,ARG-40_2012-T848,ARG-40_2012-T850
Support,ARG-40_2012-T85,ARG-40_2012-T84
Support,ARG-40_2012-T852,ARG-40_2012-T851
Support,ARG-40_2012-T855,ARG-40_2012-T918
Support,ARG-40_2012-T856,ARG-40_2012-T857
Support,ARG-40_2012-T86,ARG-40_2012-T87
Support,ARG-40_2012-T861,ARG-40_2012-T857
Support,ARG-40_2012-T866,ARG-40_2012-T865
Support,ARG-40_2012-T870,ARG-40_2012-T868
Support,ARG-40_2012-T873,ARG-40_2012-T874
Support,ARG-40_2012-T874,ARG-40_2012-T875
Support,ARG-40_2012-T878,ARG-40_2012-T879
Support,ARG-40_2012-T88,ARG-40_2012-T89
Support,ARG-40_2012-T884,ARG-40_2012-T885
Support,ARG-40_2012-T892,ARG-40_2012-T898
Support,ARG-40_2012-T917,ARG-40_2012-T851
Support,ARG-40_2012-T92,ARG-40_2012-T89
Support,ARG-40_2012-T920,ARG-40_2012-T877
Support,ARG-40_2012-T921,ARG-40_2012-T886
Support,ARG-40_2012-T925,ARG-40_2012-T926
Support,ARG-40_2012-T927,ARG-40_2012-T929
Support,ARG-40_2012-T928,ARG-40_2012-T929
Support,ARG-40_2012-T929,ARG-40_2012-T949
Support,ARG-40_2012-T930,ARG-40_2012-T929
Support,ARG-40_2012-T932,ARG-40_2012-T929
Support,ARG-40_2012-T933,ARG-40_2012-T929
Support,ARG-40_2012-T934,ARG-40_2012-T929
Support,ARG-40_2012-T937,ARG-40_2012-T936
Support,ARG-40_2012-T938,ARG-40_2012-T936
Support,ARG-40_2012-T941,ARG-40_2012-T939
Support,ARG-40_2012-T942,ARG-40_2012-T939
Support,ARG-40_2012-T944,ARG-40_2012-T947
Support,ARG-40_2012-T947,ARG-40_2012-T949
Support,ARG-40_2012-T948,ARG-40_2012-T949
Support,ARG-40_2012-T950,ARG-40_2012-T958
Support,ARG-40_2012-T951,ARG-40_2012-T956
Support,ARG-40_2012-T952,ARG-40_2012-T951
Support,ARG-40_2012-T953,ARG-40_2012-T952
Support,ARG-40_2012-T956,ARG-40_2012-T957
Support,ARG-40_2012-T957,ARG-40_2012-T950
Support,ARG-40_2012-T959,ARG-40_2012-T960
Support,ARG-40_2012-T965,ARG-40_2012-T963
Support,ARG-40_2012-T966,ARG-40_2012-T969
Support,ARG-40_2012-T969,ARG-40_2012-T968
Support,ARG-40_2012-T972,ARG-40_2012-T973
Support,ARG-40_2012-T973,ARG-40_2012-T968
Support,ARG-40_2012-T975,ARG-40_2012-T974
Support,ARG-40_2012-T976,ARG-40_2012-T975
Support,ARG-40_2012-T977,ARG-40_2012-T976
Support,ARG-40_2012-T98,ARG-40_2012-T97
Support,ARG-40_2012-T982,ARG-40_2012-T959
