relation_type,source_argument_id,target_argument_id
Support,ARG-38_2012-T271,ARG-38_2012-T274
Support,ARG-38_2012-T272,ARG-38_2012-T274
Support,ARG-38_2012-T276,ARG-38_2012-T254
Support,ARG-38_2012-T277,ARG-38_2012-T276
Support,ARG-38_2012-T286,ARG-38_2012-T285
Support,ARG-38_2012-T287,ARG-38_2012-T285
Support,ARG-38_2012-T295,ARG-38_2012-T326
Support,ARG-38_2012-T296,ARG-38_2012-T326
Support,ARG-38_2012-T307,ARG-38_2012-T308
Support,ARG-38_2012-T331,ARG-38_2012-T330
Support,ARG-38_2012-T343,ARG-38_2012-T340
Support,ARG-38_2012-T347,ARG-38_2012-T345
Support,ARG-38_2012-T348,ARG-38_2012-T347
Support,ARG-38_2012-T354,ARG-38_2012-T346
Support,ARG-38_2012-T355,ARG-38_2012-T346
Support,ARG-38_2012-T356,ARG-38_2012-T362
Support,ARG-38_2012-T366,ARG-38_2012-T377
Support,ARG-38_2012-T377,ARG-38_2012-T376
Support,ARG-38_2012-T411,ARG-38_2012-T449
Support,ARG-38_2012-T42,ARG-38_2012-T41
Support,ARG-38_2012-T432,ARG-38_2012-T426
Support,ARG-38_2012-T439,ARG-38_2012-T438
Support,ARG-38_2012-T44,ARG-38_2012-T43
Support,ARG-38_2012-T442,ARG-38_2012-T440
Support,ARG-38_2012-T447,ARG-38_2012-T331
Support,ARG-38_2012-T45,ARG-38_2012-T49
Support,ARG-38_2012-T467,ARG-38_2012-T464
Support,ARG-38_2012-T469,ARG-38_2012-T468
Support,ARG-38_2012-T47,ARG-38_2012-T45
Support,ARG-38_2012-T472,ARG-38_2012-T468
Support,ARG-38_2012-T479,ARG-38_2012-T477
Support,ARG-38_2012-T48,ARG-38_2012-T49
Support,ARG-38_2012-T487,ARG-38_2012-T482
Support,ARG-38_2012-T490,ARG-38_2012-T491
Support,ARG-38_2012-T50,ARG-38_2012-T49
Support,ARG-38_2012-T501,ARG-38_2012-T584
Support,ARG-38_2012-T509,ARG-38_2012-T510
Support,ARG-38_2012-T520,ARG-38_2012-T517
Support,ARG-38_2012-T523,ARG-38_2012-T522
Support,ARG-38_2012-T533,ARG-38_2012-T529
Support,ARG-38_2012-T543,ARG-38_2012-T545
Support,ARG-38_2012-T547,ARG-38_2012-T543
Support,ARG-38_2012-T55,ARG-38_2012-T54
Support,ARG-38_2012-T558,ARG-38_2012-T562
Support,ARG-38_2012-T56,ARG-38_2012-T55
Support,ARG-38_2012-T560,ARG-38_2012-T561
Support,ARG-38_2012-T563,ARG-38_2012-T562
Support,ARG-38_2012-T57,ARG-38_2012-T55
Support,ARG-38_2012-T571,ARG-38_2012-T570
Support,ARG-38_2012-T572,ARG-38_2012-T570
Support,ARG-38_2012-T577,ARG-38_2012-T584
Support,ARG-38_2012-T578,ARG-38_2012-T526
Support,ARG-38_2012-T58,ARG-38_2012-T55
Support,ARG-38_2012-T583,ARG-38_2012-T479
Support,ARG-38_2012-T597,ARG-38_2012-T598
Support,ARG-38_2012-T604,ARG-38_2012-T600
Support,ARG-38_2012-T611,ARG-38_2012-T607
Support,ARG-38_2012-T613,ARG-38_2012-T614
Support,ARG-38_2012-T618,ARG-38_2012-T617
Support,ARG-38_2012-T619,ARG-38_2012-T617
Support,ARG-38_2012-T620,ARG-38_2012-T621
Support,ARG-38_2012-T630,ARG-38_2012-T620
Support,ARG-38_2012-T631,ARG-38_2012-T620
Support,ARG-38_2012-T636,ARG-38_2012-T635
Support,ARG-38_2012-T640,ARG-38_2012-T635
Support,ARG-38_2012-T641,ARG-38_2012-T642
Support,ARG-38_2012-T642,ARG-38_2012-T640
Support,ARG-38_2012-T655,ARG-38_2012-T658
Support,ARG-38_2012-T658,ARG-38_2012-T659
Support,ARG-38_2012-T667,ARG-38_2012-T670
Support,ARG-38_2012-T68,ARG-38_2012-T66
Support,ARG-38_2012-T7,ARG-38_2012-T188
Support,ARG-38_2012-T701,ARG-38_2012-T713
Support,ARG-38_2012-T702,ARG-38_2012-T712
Support,ARG-38_2012-T706,ARG-38_2012-T654
Support,ARG-38_2012-T714,ARG-38_2012-T821
Support,ARG-38_2012-T74,ARG-38_2012-T73
Support,ARG-38_2012-T75,ARG-38_2012-T73
Support,ARG-38_2012-T751,ARG-38_2012-T824
Support,ARG-38_2012-T753,ARG-38_2012-T752
Support,ARG-38_2012-T758,ARG-38_2012-T759
Support,ARG-38_2012-T765,ARG-38_2012-T764
Support,ARG-38_2012-T769,ARG-38_2012-T767
Support,ARG-38_2012-T777,ARG-38_2012-T779
Support,ARG-38_2012-T780,ARG-38_2012-T784
Support,ARG-38_2012-T791,ARG-38_2012-T788
Support,ARG-38_2012-T797,ARG-38_2012-T799
Support,ARG-38_2012-T8,ARG-38_2012-T188
Support,ARG-38_2012-T825,ARG-38_2012-T751
Support,ARG-38_2012-T828,ARG-38_2012-T810
Support,ARG-38_2012-T831,ARG-38_2012-T830
Support,ARG-38_2012-T833,ARG-38_2012-T832
Support,ARG-38_2012-T845,ARG-38_2012-T844
Support,ARG-38_2012-T846,ARG-38_2012-T845
Support,ARG-38_2012-T848,ARG-38_2012-T847
Support,ARG-38_2012-T850,ARG-38_2012-T849
Support,ARG-38_2012-T854,ARG-38_2012-T851
Support,ARG-38_2012-T857,ARG-38_2012-T856
Support,ARG-38_2012-T864,ARG-38_2012-T863
Support,ARG-38_2012-T874,ARG-38_2012-T923
Support,ARG-38_2012-T875,ARG-38_2012-T874
Support,ARG-38_2012-T876,ARG-38_2012-T893
Support,ARG-38_2012-T878,ARG-38_2012-T893
Support,ARG-38_2012-T885,ARG-38_2012-T884
Support,ARG-38_2012-T893,ARG-38_2012-T879
Support,ARG-38_2012-T902,ARG-38_2012-T901
Support,ARG-38_2012-T903,ARG-38_2012-T902
Support,ARG-38_2012-T905,ARG-38_2012-T904
Support,ARG-38_2012-T906,ARG-38_2012-T905
Support,ARG-38_2012-T907,ARG-38_2012-T906
Support,ARG-38_2012-T908,ARG-38_2012-T905
Support,ARG-38_2012-T912,ARG-38_2012-T911
Support,ARG-38_2012-T913,ARG-38_2012-T911
Support,ARG-38_2012-T920,ARG-38_2012-T919
Support,ARG-38_2012-T921,ARG-38_2012-T919
Support,ARG-38_2012-T926,ARG-38_2012-T908
Support,ARG-38_2012-T927,ARG-38_2012-T956
Support,ARG-38_2012-T933,ARG-38_2012-T938
Support,ARG-38_2012-T938,ARG-38_2012-T957
Support,ARG-38_2012-T939,ARG-38_2012-T952
Support,ARG-38_2012-T94,ARG-38_2012-T93
Support,ARG-38_2012-T942,ARG-38_2012-T939
Support,ARG-38_2012-T946,ARG-38_2012-T948
Support,ARG-38_2012-T947,ARG-38_2012-T948
Support,ARG-38_2012-T948,ARG-38_2012-T965
Support,ARG-38_2012-T949,ARG-38_2012-T965
Support,ARG-38_2012-T950,ARG-38_2012-T949
Support,ARG-38_2012-T951,ARG-38_2012-T960
Support,ARG-38_2012-T952,ARG-38_2012-T965
Support,ARG-38_2012-T953,ARG-38_2012-T955
Support,ARG-38_2012-T959,ARG-38_2012-T965
Support,ARG-38_2012-T96,ARG-38_2012-T93
Support,ARG-38_2012-T960,ARG-38_2012-T959
Support,ARG-38_2012-T965,ARG-38_2012-T966
Support,ARG-38_2012-T97,ARG-38_2012-T93
Support,ARG-38_2012-T98,ARG-38_2012-T93
