relation_type,source_argument_id,target_argument_id
Support,ARG-14_1988-T204,ARG-14_1988-T206
Support,ARG-14_1988-T207,ARG-14_1988-T206
Support,ARG-14_1988-T208,ARG-14_1988-T206
Support,ARG-14_1988-T209,ARG-14_1988-T206
Support,ARG-14_1988-T210,ARG-14_1988-T206
Support,ARG-14_1988-T219,ARG-14_1988-T218
Support,ARG-14_1988-T22,ARG-14_1988-T21
Support,ARG-14_1988-T222,ARG-14_1988-T220
Support,ARG-14_1988-T223,ARG-14_1988-T222
Support,ARG-14_1988-T227,ARG-14_1988-T231
Support,ARG-14_1988-T229,ARG-14_1988-T227
Support,ARG-14_1988-T234,ARG-14_1988-T244
Support,ARG-14_1988-T235,ARG-14_1988-T244
Support,ARG-14_1988-T236,ARG-14_1988-T238
Support,ARG-14_1988-T237,ARG-14_1988-T236
Support,ARG-14_1988-T238,ARG-14_1988-T235
Support,ARG-14_1988-T239,ARG-14_1988-T244
Support,ARG-14_1988-T241,ARG-14_1988-T244
Support,ARG-14_1988-T242,ARG-14_1988-T244
Support,ARG-14_1988-T246,ARG-14_1988-T263
Support,ARG-14_1988-T248,ARG-14_1988-T247
Support,ARG-14_1988-T248,ARG-14_1988-T249
Support,ARG-14_1988-T250,ARG-14_1988-T249
Support,ARG-14_1988-T254,ARG-14_1988-T252
Support,ARG-14_1988-T255,ARG-14_1988-T252
Support,ARG-14_1988-T256,ARG-14_1988-T252
Support,ARG-14_1988-T26,ARG-14_1988-T20
Support,ARG-14_1988-T260,ARG-14_1988-T255
Support,ARG-14_1988-T261,ARG-14_1988-T254
Support,ARG-14_1988-T263,ARG-14_1988-T247
Support,ARG-14_1988-T271,ARG-14_1988-T267
Support,ARG-14_1988-T274,ARG-14_1988-T278
Support,ARG-14_1988-T275,ARG-14_1988-T278
Support,ARG-14_1988-T278,ARG-14_1988-T279
Support,ARG-14_1988-T28,ARG-14_1988-T19
Support,ARG-14_1988-T293,ARG-14_1988-T292
Support,ARG-14_1988-T296,ARG-14_1988-T293
Support,ARG-14_1988-T299,ARG-14_1988-T293
Support,ARG-14_1988-T299,ARG-14_1988-T300
Support,ARG-14_1988-T309,ARG-14_1988-T307
Support,ARG-14_1988-T310,ARG-14_1988-T309
Support,ARG-14_1988-T311,ARG-14_1988-T309
Support,ARG-14_1988-T312,ARG-14_1988-T311
Support,ARG-14_1988-T314,ARG-14_1988-T313
Support,ARG-14_1988-T339,ARG-14_1988-T345
Support,ARG-14_1988-T341,ARG-14_1988-T345
Support,ARG-14_1988-T345,ARG-14_1988-T340
Support,ARG-14_1988-T353,ARG-14_1988-T350
Support,ARG-14_1988-T355,ARG-14_1988-T356
Support,ARG-14_1988-T366,ARG-14_1988-T367
Support,ARG-14_1988-T367,ARG-14_1988-T369
Support,ARG-14_1988-T379,ARG-14_1988-T383
Support,ARG-14_1988-T383,ARG-14_1988-T385
Support,ARG-14_1988-T394,ARG-14_1988-T389
Support,ARG-14_1988-T396,ARG-14_1988-T397
Support,ARG-14_1988-T397,ARG-14_1988-T394
Support,ARG-14_1988-T410,ARG-14_1988-T411
Support,ARG-14_1988-T412,ARG-14_1988-T411
Support,ARG-14_1988-T427,ARG-14_1988-T433
Support,ARG-14_1988-T428,ARG-14_1988-T433
Support,ARG-14_1988-T430,ARG-14_1988-T433
Support,ARG-14_1988-T437,ARG-14_1988-T434
Support,ARG-14_1988-T439,ARG-14_1988-T445
Support,ARG-14_1988-T440,ARG-14_1988-T439
Support,ARG-14_1988-T440,ARG-14_1988-T441
Support,ARG-14_1988-T441,ARG-14_1988-T445
Support,ARG-14_1988-T442,ARG-14_1988-T445
Support,ARG-14_1988-T445,ARG-14_1988-T446
Support,ARG-14_1988-T451,ARG-14_1988-T456
Support,ARG-14_1988-T452,ARG-14_1988-T451
Support,ARG-14_1988-T454,ARG-14_1988-T452
Support,ARG-14_1988-T455,ARG-14_1988-T454
Support,ARG-14_1988-T457,ARG-14_1988-T456
Support,ARG-14_1988-T462,ARG-14_1988-T465
Support,ARG-14_1988-T463,ARG-14_1988-T465
Support,ARG-14_1988-T465,ARG-14_1988-T471
Support,ARG-14_1988-T467,ARG-14_1988-T471
Support,ARG-14_1988-T468,ARG-14_1988-T471
Support,ARG-14_1988-T469,ARG-14_1988-T471
Support,ARG-14_1988-T473,ARG-14_1988-T476
Support,ARG-14_1988-T476,ARG-14_1988-T477
Support,ARG-14_1988-T487,ARG-14_1988-T489
Support,ARG-14_1988-T488,ARG-14_1988-T489
Support,ARG-14_1988-T489,ARG-14_1988-T486
Support,ARG-14_1988-T49,ARG-14_1988-T48
Support,ARG-14_1988-T491,ARG-14_1988-T493
Support,ARG-14_1988-T492,ARG-14_1988-T493
Support,ARG-14_1988-T499,ARG-14_1988-T501
Support,ARG-14_1988-T503,ARG-14_1988-T501
Support,ARG-14_1988-T504,ARG-14_1988-T506
Support,ARG-14_1988-T505,ARG-14_1988-T504
Support,ARG-14_1988-T506,ARG-14_1988-T501
Support,ARG-14_1988-T510,ARG-14_1988-T508
Support,ARG-14_1988-T512,ARG-14_1988-T508
Support,ARG-14_1988-T514,ARG-14_1988-T517
Support,ARG-14_1988-T517,ARG-14_1988-T523
Support,ARG-14_1988-T520,ARG-14_1988-T521
Support,ARG-14_1988-T522,ARG-14_1988-T523
Support,ARG-14_1988-T525,ARG-14_1988-T529
Support,ARG-14_1988-T526,ARG-14_1988-T525
Support,ARG-14_1988-T527,ARG-14_1988-T529
Support,ARG-14_1988-T530,ARG-14_1988-T529
Support,ARG-14_1988-T531,ARG-14_1988-T529
Support,ARG-14_1988-T537,ARG-14_1988-T538
Support,ARG-14_1988-T538,ARG-14_1988-T545
Support,ARG-14_1988-T541,ARG-14_1988-T538
Support,ARG-14_1988-T542,ARG-14_1988-T545
Support,ARG-14_1988-T544,ARG-14_1988-T545
Support,ARG-14_1988-T546,ARG-14_1988-T542
Support,ARG-14_1988-T549,ARG-14_1988-T550
Support,ARG-14_1988-T550,ARG-14_1988-T555
Support,ARG-14_1988-T554,ARG-14_1988-T550
Support,ARG-14_1988-T563,ARG-14_1988-T564
Support,ARG-14_1988-T566,ARG-14_1988-T569
Support,ARG-14_1988-T567,ARG-14_1988-T569
Support,ARG-14_1988-T57,ARG-14_1988-T59
Support,ARG-14_1988-T570,ARG-14_1988-T568
Support,ARG-14_1988-T575,ARG-14_1988-T576
Support,ARG-14_1988-T60,ARG-14_1988-T57
Support,ARG-14_1988-T61,ARG-14_1988-T57
Support,ARG-14_1988-T62,ARG-14_1988-T63
Support,ARG-14_1988-T63,ARG-14_1988-T66
Support,ARG-14_1988-T66,ARG-14_1988-T68
Support,ARG-14_1988-T67,ARG-14_1988-T66
Support,ARG-14_1988-T69,ARG-14_1988-T68
Support,ARG-14_1988-T81,ARG-14_1988-T90
Support,ARG-14_1988-T83,ARG-14_1988-T86
Support,ARG-14_1988-T86,ARG-14_1988-T90
Support,ARG-14_1988-T94,ARG-14_1988-T95
