subj,subj_type,subj_span,obj,obj_type,obj_span,relation
We cannot be satisfied with what we've been doing for the last eight years,Claim,"(84416, 84490)",America needs a new direction,Claim,"(84385, 84414)",Support
they have every reason to be angry,Claim,"(3222, 3256)",they're angry,Claim,"(3056, 3069)",Support
It doesn't -- under the Medicare plan -- it doesn't help seniors get any better,Premise,"(14260, 14339)",It's not improving our health care system,Premise,"(14341, 14382)",Support
It's been a very tough campaign,Claim,"(25046, 25077)",this has been a tough campaign,Claim,"(25014, 25044)",Support
"Joe Biden, I think, is one of the finest public servants that has served in this country",Claim,"(39311, 39399)","as a consequence, his consistent pattern throughout his career is to fight for the little guy",Claim,"(39812, 39905)",Support
I thought it was a bad decision,Claim,"(64520, 64551)",I think that decisions should rest in the hands of the states,Claim,"(64606, 64667)",Support
"taking on my party, the other party, the special interests, whether it be an HMO Patients' Bill of Rights, or trying to clean up the campaign finance system in -- in this country, or whether it be establishment of a 9/11 Commission, I have a long record of it",Premise,"(84523, 84782)",I have a record of reform,Claim,"(84492, 84517)",Support
they want this country to go in a new direction,Claim,"(3262, 3309)",they have every reason to be angry,Claim,"(3222, 3256)",Support
It's not improving our health care system,Premise,"(14341, 14382)",It's just a giveaway,Claim,"(14384, 14404)",Support
"I know from my experience in many campaigns that, if Senator Obama had asked -- responded to my urgent request to sit down, and do town hall meetings, and come before the American people",Premise,"(25083, 25269)",we could have done at least 10 of them by now,Claim,"(25271, 25316)",Support
That's what he's done when it comes to economic policies that will help working families get a leg up,Premise,"(39907, 40008)",Joe has always made sure that he is fighting on behalf of working families,Premise,"(40135, 40209)",Support
I believe strongly that we should have nominees to the United States Supreme Court based on their qualifications rather than any litmus test,Claim,"(64691, 64831)",I would never and have never in all the years I've been there imposed a litmus test on any nominee to the court,Claim,"(64309, 64420)",Support
I've been a careful steward of your tax dollars,Premise,"(84788, 84835)",I have a record of reform,Claim,"(84492, 84517)",Support
"until we reverse this continued decline in home ownership and put a floor under it, and so that people have not only the hope and belief they can stay in their homes and realize the American dream",Premise,"(3717, 3913)",Let me just talk to you about one of the short-term fixes,Premise,"(3471, 3528)",Support
"just to give you an example, we spend $15 billion a year on subsidies to insurance companies",Premise,"(14166, 14258)",It's just a giveaway,Claim,"(14384, 14404)",Support
we could have done at least 10 of them by now,Claim,"(25271, 25316)",I think the tone of this campaign could have been very different,Claim,"(25494, 25558)",Support
"That's what he's done when it comes to, for example, passing the landmark 1994 crime bill, the Violence Against Women's Act",Premise,"(40010, 40133)",Joe has always made sure that he is fighting on behalf of working families,Premise,"(40135, 40209)",Support
Republicans wanted to have just a majority vote to confirm a judge and the Democrats were blocking in an unprecedented fashion,Premise,"(64939, 65065)",there was a time a few years ago when the United States Senate was about to blow up,Premise,"(64854, 64937)",Support
which has mortgaged your children's futures,Premise,"(85045, 85088)",We have to stop the spending,Claim,"(84985, 85013)",Support
we have allocated $750 billion,Premise,"(3949, 3979)",Let me just talk to you about one of the short-term fixes,Premise,"(3471, 3528)",Support
It's just a giveaway,Claim,"(14384, 14404)",We need to eliminate a whole host of programs that don't work,Claim,"(14406, 14467)",Support
"When Senator Obama was first asked, he said, ""Any place, any time,"" the way Barry Goldwater and Jack Kennedy agreed to do, before the intervention of the tragedy at Dallas",Premise,"(25318, 25489)",I think the tone of this campaign could have been very different,Claim,"(25494, 25558)",Support
"after eight years of failed policies, he and I both agree that what we're going to have to do is to reprioritize",Claim,"(40303, 40415)",I think he shares my core values and my sense of where the country needs to go,Claim,"(40215, 40293)",Support
"Not because I agreed with their ideology, but because I thought they were qualified and that elections have consequences when presidents are nominated",Premise,"(65297, 65447)",I voted for Justice Breyer and Justice Ginsburg,Premise,"(65248, 65295)",Support
We have to stop the spending,Claim,"(84985, 85013)",We have to stop the spending,Claim,"(84985, 85013)",Equivalent
"so that they can afford to pay the mortgage, stay in their home",Premise,"(4130, 4193)","Let's take 300 of that billion and go in and buy those home loan mortgages and negotiate with those people in their homes, 11 million homes or more",Claim,"(3981, 4128)",Support
We need to eliminate a whole host of programs that don't work,Claim,"(14406, 14467)","I want to go through the federal budget line by line, page by page, programs that don't work, we should cut",Claim,"(14473, 14580)",Support
it has taken many turns which I think are unacceptable,Claim,"(25685, 25739)",I regret some of the negative aspects of both campaigns,Claim,"(25607, 25662)",Support
make sure that we're investing in the American people,Claim,"(40417, 40470)",I think he shares my core values and my sense of where the country needs to go,Claim,"(40215, 40293)",Support
Senator Obama voted against Justice Breyer and Justice Roberts on the grounds that they didn't meet his ideological standards,Premise,"(65501, 65626)",That's not the way we should judge these nominees,Claim,"(65628, 65677)",Support
I've spent my entire life in the service of this nation and putting my country first,Premise,"(85531, 85615)","I've asked you not only to examine my record, but my proposals for the future of this country",Claim,"(85436, 85529)",Support
We ought to put the homeowners first,Claim,"(4454, 4490)",we've got to reverse this,Claim,"(4427, 4452)",Support
If we invest now in our young people and their ability to go to college,Premise,"(15079, 15150)",that will allow them to drive this economy into the 21st century,Claim,"(15152, 15216)",Support
it's gotten pretty tough,Premise,"(25577, 25601)",I regret some of the negative aspects of both campaigns,Claim,"(25607, 25662)",Support
"give tax cuts not to the wealthiest corporations, but give them to small businesses and give them to individuals who are struggling right now",Claim,"(40472, 40613)",I think he shares my core values and my sense of where the country needs to go,Claim,"(40215, 40293)",Support
This is a very important issue we're talking about,Premise,"(65449, 65499)",That's not the way we should judge these nominees,Claim,"(65628, 65677)",Support
There's a long line of McCains that have served our country for a long time in war and in peace,Premise,"(85617, 85712)","I've asked you not only to examine my record, but my proposals for the future of this country",Claim,"(85436, 85529)",Support
we are experiencing the worst financial crisis since the Great Depression,Premise,"(4856, 4929)",the financial rescue plan that Senator McCain and I supported is an important first step,Claim,"(4935, 5023)",Support
If we invest in a serious energy policy,Premise,"(14948, 14987)",that will save in the amount of money we're borrowing from China to send to Saudi Arabia,Claim,"(14989, 15077)",Support
I think the tone of this campaign could have been very different,Claim,"(25494, 25558)",I regret some of the negative aspects of both campaigns,Claim,"(25607, 25662)",Support
something that has been languishing in Washington for 30 years,Premise,"(40680, 40742)",make sure that we finally get serious about energy independence,Claim,"(40615, 40678)",Support
Elections have consequences,Premise,"(65679, 65706)",This is a very important issue we're talking about,Premise,"(65449, 65499)",Support
"it's been the great honor of my life, and I've been proud to serve",Premise,"(85714, 85780)","I've asked you not only to examine my record, but my proposals for the future of this country",Claim,"(85436, 85529)",Support
I pushed for some core principles: making sure that taxpayer can get their money back if they're putting money up,Claim,"(5029, 5142)",the financial rescue plan that Senator McCain and I supported is an important first step,Claim,"(4935, 5023)",Support
that we are preventing diseases,Premise,"(14860, 14891)",If we make investments now so that people have coverage,Premise,"(14803, 14858)",Support
"One of them happened just the other day, when a man I admire and respect -- I've written about him -- Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with the worst chapter in American history, segregation, deaths of children in church bombings, George Wallace",Premise,"(25741, 26059)",it has taken many turns which I think are unacceptable,Claim,"(25685, 25739)",Support
make sure that we finally get serious about energy independence,Claim,"(40615, 40678)",I think he shares my core values and my sense of where the country needs to go,Claim,"(40215, 40293)",Support
They should be judged on their qualifications,Premise,"(65708, 65753)",That's not the way we should judge these nominees,Claim,"(65628, 65677)",Support
I hope you'll give me an opportunity to serve again,Premise,"(85786, 85837)",I'd be honored and humbled,Claim,"(85839, 85865)",Support
Making sure that CEOs are not enriching themselves through this process,Claim,"(5144, 5215)",the financial rescue plan that Senator McCain and I supported is an important first step,Claim,"(4935, 5023)",Support
If we make investments now so that people have coverage,Premise,"(14803, 14858)",that will save on Medicare and Medicaid in the future,Claim,"(14893, 14946)",Support
I regret some of the negative aspects of both campaigns,Claim,"(25607, 25662)",we will run a truthful campaign,Claim,"(26425, 26456)",Support
make sure that our kids get a great education and can afford to go to college,Claim,"(40748, 40825)",I think he shares my core values and my sense of where the country needs to go,Claim,"(40215, 40293)",Support
That's not the way we should judge these nominees,Claim,"(65628, 65677)",that's what I will do,Claim,"(65762, 65783)",Support
The policies of the last eight years and -- and Washington's unwillingness to tackle the tough problems for decades has left us in the worst economic crisis since the Great Depression,Premise,"(86023, 86206)",the biggest risk we could take right now is to adopt the same failed policies and the same failed politics that we've seen over the last eight years and somehow expect a different result,Claim,"(86223, 86409)",Support
the fundamentals of the economy were weak even before this latest crisis,Premise,"(5362, 5434)",what we haven't yet seen is a rescue package for the middle class,Claim,"(5287, 5352)",Support
we're not going to be able to go back to our profligate ways,Claim,"(15365, 15425)","we're going to have to embrace a culture and an ethic of responsibility, all of us, corporations, the federal government, and individuals out there who may be living beyond their means",Claim,"(15431, 15615)",Support
This is a tough campaign,Premise,"(26458, 26482)",we will run a truthful campaign,Claim,"(26425, 26456)",Support
I think he shares my core values and my sense of where the country needs to go,Claim,"(40215, 40293)","on the key issues that are of importance to American families, Joe Biden's always been on the right side",Claim,"(40831, 40935)",Support
I will find the best people in the world -- in the United States of America who have a history of strict adherence to the Constitution,Claim,"(65785, 65919)",that's what I will do,Claim,"(65762, 65783)",Support
the biggest risk we could take right now is to adopt the same failed policies and the same failed politics that we've seen over the last eight years and somehow expect a different result,Claim,"(86223, 86409)",We need fundamental change in this country,Claim,"(86411, 86453)",Support
what we haven't yet seen is a rescue package for the middle class,Claim,"(5287, 5352)",I've proposed four specific things that I think can help,Claim,"(5439, 5495)",Support
they went out and bought up these mortgages,Premise,"(15816, 15859)","During the Depression era, we had a thing called the home ownership loan corporation",Premise,"(15726, 15810)",Support
"That, to me, was so hurtful",Premise,"(26061, 26088)",it has taken many turns which I think are unacceptable,Claim,"(25685, 25739)",Support
"on the key issues that are of importance to American families, Joe Biden's always been on the right side",Claim,"(40831, 40935)","I think he will make an outstanding president if, heaven forbid, something happened to me",Claim,"(40941, 41030)",Support
not legislating from the bench,Claim,"(65925, 65955)",I will find the best people in the world -- in the United States of America who have a history of strict adherence to the Constitution,Claim,"(65785, 65919)",Support
that's what I'd like to bring,Claim,"(86459, 86488)",We need fundamental change in this country,Claim,"(86411, 86453)",Support
let's focus on jobs,Claim,"(5509, 5528)",I've proposed four specific things that I think can help,Claim,"(5439, 5495)",Support
people were able to stay in their homes,Premise,"(15865, 15904)","During the Depression era, we had a thing called the home ownership loan corporation",Premise,"(15726, 15810)",Support
"Senator Obama, you didn't repudiate those remarks",Premise,"(26095, 26144)",it has taken many turns which I think are unacceptable,Claim,"(25685, 25739)",Support
She's a reformer,Claim,"(41197, 41213)",she's a role model to women and other -- and reformers all over America,Claim,"(41124, 41195)",Support
I think it's true that we shouldn't apply a strict litmus test and the most important thing in any judge is their capacity to provide fairness and justice to the American people,Claim,"(66330, 66507)",I certainly would not impose any litmus test,Claim,"(66249, 66293)",Support
in tax cuts for the middle class,Claim,"(86819, 86851)",we're going to have to invest in the American people again,Claim,"(86759, 86817)",Support
I want to end the tax breaks for companies that are shipping jobs overseas and provide a tax credit for every company that's creating a job right here in America,Claim,"(5530, 5691)",let's focus on jobs,Claim,"(5509, 5528)",Support
"During the Depression era, we had a thing called the home ownership loan corporation",Premise,"(15726, 15810)","eventually the values of those homes went up, and they actually made money",Premise,"(15910, 15984)",Support
I can prove it,Claim,"(26610, 26624)",Senator Obama has spent more money on negative ads than any political campaign in history,Claim,"(26515, 26604)",Support
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""",Premise,"(41309, 41438)",She's given money back to the taxpayers,Premise,"(41439, 41478)",Support
I would not provide a litmus test,Claim,"(66778, 66811)",I certainly would not impose any litmus test,Claim,"(66249, 66293)",Equivalent
in health care for all Americans,Claim,"(86853, 86885)",we're going to have to invest in the American people again,Claim,"(86759, 86817)",Support
"let's help families right away by providing them a tax cut -- a middle-class tax cut for people making less than $200,000",Claim,"(5705, 5826)",I've proposed four specific things that I think can help,Claim,"(5439, 5495)",Support
"eventually the values of those homes went up, and they actually made money",Premise,"(15910, 15984)","if we can start increasing home values, then there will be creation of wealth",Claim,"(16080, 16157)",Support
"when you looked into the camera in a debate with Senator Clinton and said, ""I will sit down and negotiate with John McCain about public financing before I make a decision,""",Premise,"(26845, 27017)",you didn't tell the American people the truth,Claim,"(27018, 27063)",Support
She's given money back to the taxpayers,Premise,"(41439, 41478)",She's a reformer,Claim,"(41197, 41213)",Support
It is very likely that one of us will be making at least one and probably more than one appointments and Roe versus Wade probably hangs in the balance,Premise,"(66622, 66772)","it is true that this is going to be, I think, one of the most consequential decisions of the next president",Claim,"(66513, 66620)",Support
college for every young person who wants to go,Claim,"(86891, 86937)",we're going to have to invest in the American people again,Claim,"(86759, 86817)",Support
let's allow them to access their IRA accounts without penalty if they're experiencing a crisis,Claim,"(5832, 5926)","let's help families right away by providing them a tax cut -- a middle-class tax cut for people making less than $200,000",Claim,"(5705, 5826)",Support
We have to stop sending $700 billion a year to countries that don't like us very much,Claim,"(16368, 16453)",We have to have nuclear power,Claim,"(16337, 16366)",Support
you didn't,Premise,"(26110, 26120)",you didn't tell the American people the truth,Claim,"(27018, 27063)",Support
she took on a governor who was a member of her own party when she ran for governor,Premise,"(41225, 41307)",She's a reformer,Claim,"(41197, 41213)",Support
"what ultimately I believe is that women in consultation with their families, their doctors, their religious advisers, are in the best position to make this decision",Claim,"(67026, 67190)",I think that abortion is a very difficult issue and it is a moral issue and one that I think good people on both sides can disagree on,Claim,"(66886, 67020)",Support
we're going to have to invest in the American people again,Claim,"(86759, 86817)",I'm sure that our brighter days are still ahead,Claim,"(86706, 86753)",Support
I agree with your idea that we've got to help homeowners,Premise,"(5951, 6007)",We ought to put the homeowners first,Claim,"(4454, 4490)",Support
We have to have nuclear power,Claim,"(16337, 16366)",the point is that we become energy independent and we will create millions of jobs -- millions of jobs in America,Claim,"(16558, 16671)",Support
you didn't tell the American people the truth,Claim,"(27018, 27063)",that's an unfortunate part,Claim,"(27108, 27134)",Support
She's cut the size of government,Premise,"(41480, 41512)",She's a reformer,Claim,"(41197, 41213)",Support
I think that abortion is a very difficult issue and it is a moral issue and one that I think good people on both sides can disagree on,Claim,"(66886, 67020)",this is going to be an important issue,Claim,"(67473, 67511)",Support
In businesses that can create the new energy economy of the future,Claim,"(86939, 87005)",I'm sure that our brighter days are still ahead,Claim,"(86706, 86753)",Support
I am disappointed that Secretary Paulson and others have not made that their first priority,Premise,"(4496, 4587)",We ought to put the homeowners first,Claim,"(4454, 4490)",Support
we've got to have a new direction for this country,Claim,"(16928, 16978)","I would have, first of all, across-the-board spending freeze",Claim,"(16703, 16763)",Support
"Senator Obama, when he said -- and he signed a piece of paper that said he would take public financing for his campaign if I did -- that was back when he was a long-shot candidate -- you didn't keep your word",Premise,"(26631, 26839)",that's an unfortunate part,Claim,"(27108, 27134)",Support
"She negotiated with the oil companies and faced them down, a $40 billion pipeline of natural gas that's going to relieve the energy needs of the United -- of what they call the lower 48",Premise,"(41514, 41699)",She's a reformer,Claim,"(41197, 41213)",Support
I think that the Constitution has a right to privacy in it that shouldn't be subject to state referendum,Claim,"(67196, 67300)",this is going to be an important issue,Claim,"(67473, 67511)",Support
In policies that will lift wages and will grow our middle class,Claim,"(87007, 87070)",I'm sure that our brighter days are still ahead,Claim,"(86706, 86753)",Support
"the way Senator McCain has designed his plan, it could be a giveaway to banks if we're buying full price for mortgages that now are worth a lot less",Premise,"(6200, 6348)",I disagree with Senator McCain in how to do it,Claim,"(6144, 6190)",Support
we have presided over the largest increase,Premise,"(16882, 16924)",we've got to have a new direction for this country,Claim,"(16928, 16978)",Support
we have the highest spending by Senator Obama's campaign than any time since Watergate,Claim,"(27140, 27226)",that's an unfortunate part,Claim,"(27108, 27134)",Support
She understands reform,Claim,"(41998, 42020)",She'll be my partner,Claim,"(41976, 41996)",Support
any more than our First Amendment rights are subject to state referendum,Premise,"(67302, 67374)",I think that the Constitution has a right to privacy in it that shouldn't be subject to state referendum,Claim,"(67196, 67300)",Support
These are the policies I have fought for my entire career,Premise,"(87072, 87129)",these are the policies I want to bring to the White House,Claim,"(87135, 87192)",Support
we don't want to waste taxpayer money,Premise,"(6354, 6391)",I disagree with Senator McCain in how to do it,Claim,"(6144, 6190)",Support
$10 trillion dollar debt we're giving to our kids,Premise,"(17118, 17167)",Government spending has gone completely out of control,Claim,"(17062, 17116)",Support
Senator Obama has spent more money on negative ads than any political campaign in history,Claim,"(26515, 26604)",we have the highest spending by Senator Obama's campaign than any time since Watergate,Claim,"(27140, 27226)",Support
She's a reformer through and through,Claim,"(41701, 41737)",She'll be my partner,Claim,"(41976, 41996)",Support
any more than many of the other rights that we have should be subject to popular vote,Premise,"(67376, 67461)",I think that the Constitution has a right to privacy in it that shouldn't be subject to state referendum,Claim,"(67196, 67300)",Support
these are the policies I want to bring to the White House,Claim,"(87135, 87192)",I'm sure that our brighter days are still ahead,Claim,"(86706, 86753)",Support
We've got to fix our energy policy that's giving our wealth away,Premise,"(6598, 6662)",We've got some long-term challenges in this economy that have to be dealt with,Claim,"(6518, 6596)",Support
a half-a-trillion dollars we owe China,Premise,"(17169, 17207)",Government spending has gone completely out of control,Claim,"(17062, 17116)",Support
It's not true,Claim,"(27686, 27699)","100 percent, John, of your ads -- 100 percent of them have been negative",Claim,"(27604, 27676)",Attack
it's time we had that bresh of freth air (sic) -- breath of fresh air coming into our nation's capital and sweep out the old-boy network and the cronyism that's been so much a part of it that I've fought against for all these years,Claim,"(41743, 41974)",She'll be my partner,Claim,"(41976, 41996)",Support
who have the intellect,Claim,"(67583, 67605)",I will look for those judges who have an outstanding judicial record,Claim,"(67513, 67581)",Support
it's not going to be easy,Claim,"(87198, 87223)",these are the policies I want to bring to the White House,Claim,"(87135, 87192)",Attack
We've got some long-term challenges in this economy that have to be dealt with,Claim,"(6518, 6596)",I've proposed four specific things that I think can help,Claim,"(5439, 5495)",Support
I oppose subsidies for ethanol because I thought it distorted the market and created inflation,Premise,"(17476, 17570)",Another one would be a number of subsidies for ethanol,Claim,"(17420, 17474)",Support
It absolutely is true,Claim,"(27708, 27729)",It's not true,Claim,"(27686, 27699)",Attack
she also understands special-needs families,Claim,"(42039, 42082)",She'll be my partner,Claim,"(41976, 41996)",Support
who hopefully have a sense of what real-world folks are going through,Claim,"(67611, 67680)",I will look for those judges who have an outstanding judicial record,Claim,"(67513, 67581)",Support
It's not going to be quick,Claim,"(87225, 87251)",these are the policies I want to bring to the White House,Claim,"(87135, 87192)",Attack
We've got to fix our health care system,Premise,"(6664, 6703)",We've got some long-term challenges in this economy that have to be dealt with,Claim,"(6518, 6596)",Support
"I saved the taxpayer $6.8 billion by fighting a deal for a couple of years, as you might recall, that was a sweetheart deal between an aircraft manufacturer, DOD, and people ended up in jail",Premise,"(17720, 17910)",I know how to save billions,Claim,"(17209, 17236)",Support
I think the American people are less interested in our hurt feelings during the course of the campaign than addressing the issues that matter to them so deeply,Claim,"(27741, 27900)","That, to me, was so hurtful",Premise,"(26061, 26088)",Attack
"She understands that autism is on the rise, that we've got to find out what's causing it",Premise,"(42084, 42172)",she also understands special-needs families,Claim,"(42039, 42082)",Support
this is going to be an important issue,Claim,"(67473, 67511)",I will look for those judges who have an outstanding judicial record,Claim,"(67513, 67581)",Support
It's not going to be quick,Claim,"(87225, 87251)","It is going to be requiring all of us -- Democrats, Republicans, independents -- to come together and to renew a spirit of sacrifice and service and responsibility",Claim,"(87253, 87416)",Support
we've got to invest in our education system for every young person to be able to learn,Premise,"(6708, 6794)",We've got some long-term challenges in this economy that have to be dealt with,Claim,"(6518, 6596)",Support
Senator Obama has asked for nearly $1 billion in pork-barrel earmark projects,Premise,"(18011, 18088)",That's not the way we cut -- we'll cut out all the pork,Claim,"(18207, 18262)",Support
"if you look at the record and the impressions of the American people -- Bob, your network just did a poll, showing that two-thirds of the American people think that Senator McCain is running a negative campaign versus one-third of mine",Premise,"(27363, 27598)",Senator Obama has spent more money on negative ads than any political campaign in history,Claim,"(26515, 26604)",Attack
"we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children",Premise,"(42178, 42315)",I'm proud of her,Claim,"(42383, 42399)",Support
Senator McCain and I disagreed recently when the Supreme Court made it more difficult for a woman named Lilly Ledbetter to press her claim for pay discrimination,Premise,"(67720, 67881)",I'll just give you one quick example,Premise,"(67682, 67718)",Support
it's not going to be easy,Claim,"(87198, 87223)","It is going to be requiring all of us -- Democrats, Republicans, independents -- to come together and to renew a spirit of sacrifice and service and responsibility",Claim,"(87253, 87416)",Support
we've got to get the financial package working much quicker than it has been working,Claim,"(6397, 6481)",I've proposed four specific things that I think can help,Claim,"(5439, 5495)",Support
including $3 million for an overhead projector in a planetarium in his hometown,Premise,"(18126, 18205)",That's not the way we cut -- we'll cut out all the pork,Claim,"(18207, 18262)",Support
"there is nothing wrong with us having a vigorous debate like we're having tonight about health care, about energy policy, about tax policy",Claim,"(27906, 28044)",I think that we expect presidential campaigns to be tough,Claim,"(27290, 27347)",Support
She understands that better than almost any American that I know,Claim,"(42317, 42381)",I'm proud of her,Claim,"(42383, 42399)",Support
"For years, she had been getting paid less than a man had been paid for doing the exact same job",Premise,"(67883, 67978)",Senator McCain and I disagreed recently when the Supreme Court made it more difficult for a woman named Lilly Ledbetter to press her claim for pay discrimination,Premise,"(67720, 67881)",Support
"It is going to be requiring all of us -- Democrats, Republicans, independents -- to come together and to renew a spirit of sacrifice and service and responsibility",Claim,"(87253, 87416)",I'm absolutely convinced we can do it,Claim,"(87418, 87455)",Support
he wanted to buy the business but he looked at your tax plan and he saw that he was going to pay much higher taxes,Premise,"(7132, 7246)",You were going to put him in a higher tax bracket which was going to increase his taxes,Claim,"(7248, 7335)",Support
there are some programs that don't work at all,Premise,"(18548, 18594)","an across-the-board spending freeze is a hatchet, and we do need a scalpel",Claim,"(18464, 18538)",Support
That's the stuff that campaigns should be made of,Premise,"(28046, 28095)","there is nothing wrong with us having a vigorous debate like we're having tonight about health care, about energy policy, about tax policy",Claim,"(27906, 28044)",Support
I'm proud of her,Claim,"(42383, 42399)",she's a role model to women and other -- and reformers all over America,Claim,"(41124, 41195)",Support
I'm absolutely convinced we can do it,Claim,"(87418, 87455)","I promise you that if you give me the extraordinary honor of serving as your president, I will work every single day, tirelessly, on your behalf and on the behalf of the future of our children",Claim,"(87488, 87680)",Support
"Joe wants to buy the business that he has been in for all of these years, worked 10, 12 hours a day",Premise,"(7027, 7126)","I would like to mention that a couple days ago Senator Obama was out in Ohio and he had an encounter with a guy who's a plumber, his name is Joe Wurzelbacher",Premise,"(6868, 7025)",Support
It doesn't happen,Premise,"(18431, 18448)",I think that we do have a disagreement about an across-the-board spending freeze,Claim,"(18305, 18385)",Support
I don't mind being attacked for the next three weeks,Premise,"(28349, 28401)","there is nothing wrong with us having a vigorous debate like we're having tonight about health care, about energy policy, about tax policy",Claim,"(27906, 28044)",Support
she has ignited our party and people all over America that have never been involved in the political process,Premise,"(42405, 42513)",she's a role model to women and other -- and reformers all over America,Claim,"(41124, 41195)",Support
I'm sure that our brighter days are still ahead,Claim,"(86706, 86753)","I promise you that if you give me the extraordinary honor of serving as your president, I will work every single day, tirelessly, on your behalf and on the behalf of the future of our children",Claim,"(87488, 87680)",Support
which was going to cause him not to be able to employ people,Claim,"(7337, 7397)",You were going to put him in a higher tax bracket which was going to increase his taxes,Claim,"(7248, 7335)",Support
"an across-the-board spending freeze is a hatchet, and we do need a scalpel",Claim,"(18464, 18538)",I think that we do have a disagreement about an across-the-board spending freeze,Claim,"(18305, 18385)",Support
"What the American people can't afford, though, is four more years of failed economic policies",Claim,"(28403, 28496)",I think the American people are less interested in our hurt feelings during the course of the campaign than addressing the issues that matter to them so deeply,Claim,"(27741, 27900)",Support
"Her husband's a pretty tough guy, by the way, too",Premise,"(42570, 42619)",I can't tell how proud I am of her and her family,Claim,"(42519, 42568)",Support
which Joe was trying to realize the American dream,Claim,"(7399, 7449)",which was going to cause him not to be able to employ people,Claim,"(7337, 7397)",Support
There are some programs that are underfunded,Premise,"(18596, 18640)","an across-the-board spending freeze is a hatchet, and we do need a scalpel",Claim,"(18464, 18538)",Support
what they deserve over the next four weeks is that we talk about what's most pressing to them: the economic crisis,Claim,"(28502, 28616)",I think the American people are less interested in our hurt feelings during the course of the campaign than addressing the issues that matter to them so deeply,Claim,"(27741, 27900)",Support
I agree with that,Premise,"(42956, 42973)",I think it's very commendable the work she's done on behalf of special needs,Claim,"(42878, 42954)",Support
I'll keep your taxes low,Claim,"(7623, 7647)",I'll not only help you buy that business that you worked your whole life for,Claim,"(7527, 7603)",Support
I want to make sure that we are focused on those programs that work,Claim,"(18646, 18713)","an across-the-board spending freeze is a hatchet, and we do need a scalpel",Claim,"(18464, 18538)",Support
I would love to see the next three weeks devoted to talking about the economy,Premise,"(28774, 28851)",that is something that I would welcome,Premise,"(29001, 29039)",Support
if we're going to get serious in terms of research,Premise,"(43096, 43146)","I do want to just point out that autism, for example, or other special needs will require some additional funding",Claim,"(42981, 43094)",Support
I will not stand for a tax increase on small business income,Claim,"(7753, 7813)",I'll keep your taxes low,Claim,"(7623, 7647)",Support
Senator McCain talks a lot about earmarks,Premise,"(18720, 18761)",That's one of the centerpieces of his campaign,Claim,"(18763, 18809)",Support
devoted to talking about health care,Premise,"(28853, 28889)",that is something that I would welcome,Premise,"(29001, 29039)",Support
