subj,subj_type,subj_span,obj,obj_type,obj_span,relation
Everything comes out of your pocket and my pocket,Premise,"(3557, 3606)",everybody's affected by the debt,Claim,"(3425, 3457)",Support
A 1% increase in interest rates in that $2.8 trillion is $28 billion a year,Premise,"(9943, 10018)",you realize this is a temporary thing and there's going to be another sucking sound that runs our deficit through the roof,Claim,"(10150, 10272)",Support
"because of our leadership, because we didn't listen to the freeze -- the nuclear-freeze group, do you remember -- freeze it, back in the late 70s -- freeze, don't touch it; we're going to lock it in now or else we'll have war",Premise,"(15956, 16181)",I think I got a good plan to help fix those problems at home,Claim,"(15890, 15950)",Support
"It's being worked now in 1700 communities -- bypassed Congress on this one, Ross -- 1700 communities across the country",Premise,"(21315, 21434)",we have a new program that I hope people have heard about,Claim,"(21256, 21313)",Support
"if won't be, General Waller would be",Claim,"(36302, 36338)",Colin Powell will be on somebody's ticket 4 years from now,Claim,"(36154, 36212)",Support
if you don't want to really do that,Premise,"(41185, 41220)",I'm not your man,Claim,"(39407, 39423)",Support
America has not invested in its people,Claim,"(5020, 5058)",the national debt is not the only cause of that,Claim,"(4957, 5004)",Attack
we are not letting that surplus stay in the bank,Claim,"(10337, 10385)",We are spending that surplus to make the deficit look smaller to you than it really is,Claim,"(10442, 10528)",Support
"President Reagan said no, peace through strength",Premise,"(16183, 16231)",I think I got a good plan to help fix those problems at home,Claim,"(15890, 15950)",Support
We have a concept called the New American School Corporation where we're doing exactly that,Premise,"(21610, 21701)",we have a new program that I hope people have heard about,Claim,"(21256, 21313)",Support
I'd go crazy sitting up there slow dancing that one,Premise,"(41239, 41290)","unless we're going to do it, then pick somebody who likes to talk about it",Claim,"(41308, 41382)",Support
we've had 12 years of trickle down economics,Premise,"(5107, 5151)",the national debt is not the only cause of that,Claim,"(4957, 5004)",Support
We are not investing that surplus like a pension fund,Claim,"(10387, 10440)",We are spending that surplus to make the deficit look smaller to you than it really is,Claim,"(10442, 10528)",Support
It worked,Premise,"(16233, 16242)",I think I got a good plan to help fix those problems at home,Claim,"(15890, 15950)",Support
"It says let's give parents the choice of a public, private or public school -- public, private or religious school",Premise,"(21893, 22007)","I believe that we've got to get the power in the hands of the teachers, not the teachers' union",Claim,"(21710, 21805)",Support
I'm not your man,Claim,"(39407, 39423)","unless we're going to do it, then pick somebody who likes to talk about it",Claim,"(41308, 41382)",Support
We've gone from first to twelfth in the world in wages,Premise,"(5153, 5207)",the national debt is not the only cause of that,Claim,"(4957, 5004)",Support
put you in jail in corporate America if you kept books that way but in government it's just kind of the way things are,Premise,"(10543, 10661)",We are spending that surplus to make the deficit look smaller to you than it really is,Claim,"(10442, 10528)",Support
"a great Democratic ambassador, Bob Strauss, over there, Jim Baker, all of us got this thing passed -- through cooperation, Ross -- it worked with cooperation, and you're for that, I'm sure, helping Russia become democratic",Premise,"(16381, 16603)","the new world order to me means freedom and democracy, keep engaged, do not pull back into isolation",Claim,"(16608, 16708)",Support
it works,Claim,"(22013, 22021)","I believe that we've got to get the power in the hands of the teachers, not the teachers' union",Claim,"(21710, 21805)",Support
I didn't create this mess,Claim,"(41430, 41455)","unless we're going to do it, then pick somebody who likes to talk about it",Claim,"(41308, 41382)",Support
We've had 4 years where we've produced no private sector jobs,Premise,"(5209, 5270)",the national debt is not the only cause of that,Claim,"(4957, 5004)",Support
they don't even pay interest on it,Premise,"(10745, 10779)",We are spending that surplus to make the deficit look smaller to you than it really is,Claim,"(10442, 10528)",Support
The Soviet Union is no more,Premise,"(16244, 16271)","the new world order to me means freedom and democracy, keep engaged, do not pull back into isolation",Claim,"(16608, 16708)",Support
we've got to innovate through school choice,Claim,"(22215, 22258)",We've got to innovate through this America 2000 program,Claim,"(22260, 22315)",Support
I made commitments to 2 things -- more jobs and better schools,Premise,"(42505, 42567)",the people of my state have let me be their governor for 12 years,Claim,"(42431, 42496)",Support
we are in the grip of a failed economic theory,Premise,"(5369, 5415)",the national debt is not the only cause of that,Claim,"(4957, 5004)",Support
They just write a note for the interest,Premise,"(10781, 10820)",they don't even pay interest on it,Premise,"(10745, 10779)",Support
now we're working to help them become totally democratic through the Freedom Support Act that I led on,Premise,"(16277, 16379)","the new world order to me means freedom and democracy, keep engaged, do not pull back into isolation",Claim,"(16608, 16708)",Support
you can't do it the old way,Claim,"(21145, 21172)",we've got to innovate through school choice,Claim,"(22215, 22258)",Support
Our schools are now better,Premise,"(42569, 42595)",I made commitments to 2 things -- more jobs and better schools,Premise,"(42505, 42567)",Support
Most people are working harder for less money than they were making ten years ago,Premise,"(5272, 5353)",the national debt is not the only cause of that,Claim,"(4957, 5004)",Support
"A growing, expanding job base to generate the funds and the tax revenues to pay off the mess and rebuild America",Premise,"(11146, 11258)","there's one way out -- a growing, expanding job base",Claim,"(11092, 11144)",Support
we are the US,Premise,"(16714, 16727)",we have a responsibility to lead and to guarantee the security,Claim,"(16733, 16795)",Support
you can't do it the old way,Claim,"(21145, 21172)",The programs that we've been trying where you control everything and mandate it from Washington don't work,Claim,"(22346, 22452)",Equivalent
Our children get off to a better start from pre-school programs and smaller classes in the early grades,Premise,"(42597, 42700)",Our schools are now better,Premise,"(42569, 42595)",Support
"this decision you're about to make better be about what kind of economic theory you want, not just people saying I'm going to go fix it",Claim,"(5421, 5556)","I think we have to do is invest in American jobs, American education",Claim,"(5586, 5654)",Support
we don't,Premise,"(10079, 10087)","If we're $4 trillion down, we should have everything perfect",Premise,"(11285, 11345)",Attack
Saddam Hussein would be sitting on top of three-fifths of the oil supply of the world and he'd have nuclear weapons,Claim,"(16823, 16938)",we have a responsibility to lead and to guarantee the security,Claim,"(16733, 16795)",Support
We've got to innovate through this America 2000 program,Claim,"(22260, 22315)",this is what our program is all about,Claim,"(22764, 22801)",Equivalent
we have one of the most aggressive adult education programs in the country,Premise,"(42706, 42780)",Our schools are now better,Premise,"(42569, 42595)",Support
control American health care costs,Claim,"(5656, 5690)","I think we have to do is invest in American jobs, American education",Claim,"(5586, 5654)",Support
we don't,Premise,"(10079, 10087)",We've got to pay it off and build money to renew it- -spend money to renew it,Claim,"(11361, 11438)",Support
only the US could do this,Claim,"(16944, 16969)",we have a responsibility to lead and to guarantee the security,Claim,"(16733, 16795)",Support
if we don't change the education,Premise,"(22852, 22884)",we're not going to be able to compete,Claim,"(22885, 22922)",Support
I could work with people -- Republicans and Democrats,Premise,"(42993, 43046)",It happened,Claim,"(42973, 42984)",Support
"that's why I'm trying to do something about it by stimulating the export, vesting more, better education systems",Premise,"(3720, 3832)","I think in terms of the recession, of course you feel it when you're president of the US",Claim,"(3626, 3714)",Support
We've got to pay it off and build money to renew it- -spend money to renew it,Claim,"(11361, 11438)","that's going to take a growing, expanding job base",Claim,"(11444, 11494)",Support
If it hadn't been for us,Premise,"(16797, 16821)",Saddam Hussein would be sitting on top of three-fifths of the oil supply of the world and he'd have nuclear weapons,Claim,"(16823, 16938)",Support
Federal funding for education is up substantially,Premise,"(22924, 22973)",we're not going to be able to compete,Claim,"(22885, 22922)",Support
"That's why we've had 24 retired generals and admirals, hundreds of business people, many of them Republican, support this campaign",Premise,"(43048, 43178)",I could work with people -- Republicans and Democrats,Premise,"(42993, 43046)",Support
"there's one way out -- a growing, expanding job base",Claim,"(11092, 11144)","that's going to take a growing, expanding job base",Claim,"(11444, 11494)",Equivalent
All the nuclear weapons are not dismantled,Premise,"(17239, 17281)","Russia is still very unstable; they could go back to square one, and worse",Claim,"(17163, 17237)",Support
Pell grants are up,Premise,"(22977, 22995)",we're not going to be able to compete,Claim,"(22885, 22922)",Support
We do not need 4 more years of an economic theory that doesn't work,Premise,"(43234, 43301)",You have to decide whether you want to change or not,Claim,"(43180, 43232)",Support
"that's going to take a growing, expanding job base",Claim,"(11444, 11494)",That is priority one in this country,Claim,"(11496, 11532)",Support
"I am particularly concerned about the intercontinental weapons, the ones that can hit us",Premise,"(17283, 17371)","Russia is still very unstable; they could go back to square one, and worse",Claim,"(17163, 17237)",Support
we're not going to be able to compete,Claim,"(22885, 22922)",it isn't going to get the job done if we don't change K through 12,Claim,"(23001, 23067)",Support
We've had 12 years of trickle down economics,Premise,"(43303, 43347)",You have to decide whether you want to change or not,Claim,"(43180, 43232)",Support
"on Medicare, it is not true that everyone knows how to fix it",Claim,"(12367, 12428)",Everybody knows how to fix them,Claim,"(9456, 9487)",Attack
"We've got agreements, but they are still there",Premise,"(17373, 17419)","I am particularly concerned about the intercontinental weapons, the ones that can hit us",Premise,"(17283, 17371)",Support
I've spent more of my time and life on this in the last 12 years than any other issue,Premise,"(23135, 23220)",Seventy percent of my state's money goes to the public schools,Premise,"(23222, 23284)",Support
I did not want my child to grow up to be part of the first generation of Americans to do worse than her parents,Premise,"(43713, 43824)",I got into this race,Claim,"(43684, 43704)",Support
"There are different ideas -- the Bush plan, the Perot plan, the Clinton -- we have different ideas",Premise,"(12430, 12528)","on Medicare, it is not true that everyone knows how to fix it",Claim,"(12367, 12428)",Support
"With all this instability and breaking into republics, and all the Middle Eastern countries going over there and shopping for weapons, we've got our work cut out for us",Premise,"(17421, 17589)",we need to stay right on top of that and constructively help them move toward democracy and capitalism,Claim,"(17594, 17696)",Support
Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s,Premise,"(23316, 23495)",I care a lot about this,Claim,"(23500, 23523)",Support
I got into this race,Claim,"(43684, 43704)",We're better than that,Claim,"(43826, 43848)",Support
"I am convinced, having studied health care for a year hard and talking to hundreds and hundreds of people all across America",Premise,"(12530, 12654)","you cannot control the cost of Medicare until you control the cost of private health care and public health care, with managed competition, ceiling on cost, and radical reorganization of the insurance markets",Claim,"(12661, 12869)",Support
"Russia is still very unstable; they could go back to square one, and worse",Claim,"(17163, 17237)",we need to stay right on top of that and constructively help them move toward democracy and capitalism,Claim,"(17594, 17696)",Support
Seventy percent of my state's money goes to the public schools,Premise,"(23222, 23284)",I care a lot about this,Claim,"(23500, 23523)",Support
We're better than that,Claim,"(43826, 43848)",We can do better than that,Claim,"(43850, 43876)",Equivalent
You've got to do that,Claim,"(12871, 12892)","you cannot control the cost of Medicare until you control the cost of private health care and public health care, with managed competition, ceiling on cost, and radical reorganization of the insurance markets",Claim,"(12661, 12869)",Equivalent
I suggest now that our number one preoccupation is red ink and our country,Claim,"(17825, 17899)",we've got to put our people back to work,Claim,"(17904, 17944)",Support
I've spent countless hours in schools,Premise,"(23529, 23566)",I care a lot about this,Claim,"(23500, 23523)",Support
we got to get those costs down,Claim,"(12894, 12924)","you cannot control the cost of Medicare until you control the cost of private health care and public health care, with managed competition, ceiling on cost, and radical reorganization of the insurance markets",Claim,"(12661, 12869)",Support
for 45 years we were preoccupied with the Red Army,Premise,"(17773, 17823)",I suggest now that our number one preoccupation is red ink and our country,Claim,"(17825, 17899)",Support
there's too much change in the world,Premise,"(23959, 23995)",Nobody running can promise that,Claim,"(23926, 23957)",Support
"Six increases in the payroll tax -- that means people with incomes of $51,000 a year or less pay a disproportionally high share of the federal tax burden",Premise,"(13103, 13256)",I want some middle-class tax relief,Claim,"(13271, 13306)",Support
we can afford to do these things we want to do in Russia,Premise,"(17953, 18009)",we've got to put our people back to work,Claim,"(17904, 17944)",Support
Those things would revolutionize American education and take us to the top economically,Claim,"(25220, 25307)",I favor radical decentralization in giving more power to better-trained principals and teachers with parent councils to control their schools,Claim,"(25077, 25218)",Support
Social Security is in surplus $70 billion,Premise,"(13060, 13101)","Six increases in the payroll tax -- that means people with incomes of $51,000 a year or less pay a disproportionally high share of the federal tax burden",Premise,"(13103, 13256)",Support
We cannot be the policeman for the world any longer,Claim,"(18011, 18062)",the other superpowers need to do their part,Claim,"(18316, 18359)",Support
Those things would revolutionize American education and take us to the top economically,Claim,"(25220, 25307)",I favor public school choice,Claim,"(25043, 25071)",Support
"when the baby boomers like me retire, we're okay",Premise,"(13466, 13514)",we have to work out of so that surplus is building up,Claim,"(13409, 13462)",Support
Coming out of World War II it made sense,Premise,"(18269, 18309)",the other superpowers need to do their part,Claim,"(18316, 18359)",Support
It's all covered in the plan,Claim,"(26372, 26400)",it's all covered in my budget,Claim,"(26039, 26068)",Equivalent
we have to work out of so that surplus is building up,Claim,"(13409, 13462)","By the time the century turns, we have got to have our deficit under control",Claim,"(13331, 13407)",Support
Germany and Japan spend around $30 billion a piece,Premise,"(18114, 18164)",If I can get you to defend me and I can spend all my money building industry that's a home run for me,Claim,"(18166, 18267)",Support
"the plans that I've laid out -- from raising taxes on families with incomes above $200,000 and asking foreign corporations to pay the same tax that American corporations do on the same income, from $140 billion in budget cuts, including what I think are very prudent cuts in the defense budget",Premise,"(26077, 26370)",it's all covered in my budget,Claim,"(26039, 26068)",Support
"We had a guarantee on the S&Ls, right? We had a guarantee -- and what happened? You picked up a $500-billion bill because of the dumb way the federal government deregulated it",Premise,"(13787, 13962)",it's not just enough to have the guarantee,Claim,"(13743, 13785)",Support
We spent $300 billion a year defending the world,Premise,"(18064, 18112)",If I can get you to defend me and I can spend all my money building industry that's a home run for me,Claim,"(18166, 18267)",Support
"any time you're spending $199 billion dollars a year, somebody's getting it",Premise,"(26738, 26813)",You're going to see a lot of people fall over it,Claim,"(26680, 26728)",Support
it's not just enough to have the guarantee,Claim,"(13743, 13785)","What I would do is to bring in the pension experts of the country, take a look at it, and strengthen the pension requirements further",Claim,"(13600, 13733)",Support
If I can get you to defend me and I can spend all my money building industry that's a home run for me,Claim,"(18166, 18267)",the other superpowers need to do their part,Claim,"(18316, 18359)",Support
public schools exist for the benefit of the children,Claim,"(26626, 26678)",I favor public school choice,Claim,"(25043, 25071)",Support
the other superpowers need to do their part,Claim,"(18316, 18359)",You can't be a superpower unless you're an economic superpower,Claim,"(18387, 18449)",Support
One more time you've bought a front-row box seat and got a third-rate performance,Premise,"(27146, 27227)",This is a government that is not serving you,Claim,"(27229, 27273)",Support
"If we're not an economic superpower, we're a used to be",Premise,"(18451, 18506)",we will no longer be a force for good throughout the world,Claim,"(18511, 18569)",Support
now we spend more than any other nation in the world -- 199 billion a year -- and rank at the bottom of the industrialized world in terms of education achievement,Premise,"(26982, 27144)",This is a government that is not serving you,Claim,"(27229, 27273)",Support
we will no longer be a force for good throughout the world,Claim,"(18511, 18569)",You can't be a superpower unless you're an economic superpower,Claim,"(18387, 18449)",Support
"Interesting phenomenon: small towns have good schools, big cities have terrible schools",Premise,"(27338, 27425)","the more local, the better",Claim,"(27310, 27336)",Support
You can't be a superpower unless you're an economic superpower,Claim,"(18387, 18449)",we've got to put our people back to work,Claim,"(17904, 17944)",Support
The best people in a small town will serve on the school board,Premise,"(27427, 27489)","the more local, the better",Claim,"(27310, 27336)",Support
job one is to put our people back to work,Claim,"(18669, 18710)",we've got to put our people back to work,Claim,"(17904, 17944)",Equivalent
"you get into big cities, it's political patronage, stepping stones -- you get the job, give your relatives a janitor's job at $57,000 a year, more than the teachers make, and with luck they clean the cafeteria once a week",Premise,"(27491, 27712)","the more local, the better",Claim,"(27310, 27336)",Support
"I think that defense needs to be -- with fewer people in permanent armed services but with greater mobility on the land, in the air and on the sea, with a real dedication to continuing development of high technology weaponry and well trained people",Claim,"(19449, 19697)",we do have to maintain the world's strongest defense,Claim,"(19344, 19396)",Support
we put up with that,Premise,"(27776, 27795)","as long as we put up with that, that's what you're going to get",Claim,"(27802, 27865)",Support
Got to keep going until all those nuclear weapons in Russia are gone and the other republics,Premise,"(19793, 19885)",I think we're going to have to work to stop the proliferation of weapons of mass destruction,Claim,"(19699, 19791)",Support
Those schools belong to you,Premise,"(27743, 27770)","as long as we put up with that, that's what you're going to get",Claim,"(27802, 27865)",Support
if you don't rebuild the economic strength of this country at home,Premise,"(19897, 19963)",we won't be a superpower,Claim,"(19965, 19989)",Support
you're paying for that,Premise,"(27719, 27741)","as long as we put up with that, that's what you're going to get",Claim,"(27802, 27865)",Support
We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country,Premise,"(19991, 20140)",we won't be a superpower,Claim,"(19965, 19989)",Support
In a little school everybody is somebody,Premise,"(28412, 28452)","You need small schools, not big schools",Claim,"(28371, 28410)",Support
we won't be a superpower,Claim,"(19965, 19989)",We have to be the strongest economic power in the world,Claim,"(20142, 20197)",Support
individualism is very important,Premise,"(28454, 28485)","You need small schools, not big schools",Claim,"(28371, 28410)",Support
"That's what got me into this race, so we could rebuild the American economy",Premise,"(20199, 20274)",We have to be the strongest economic power in the world,Claim,"(20142, 20197)",Support
I did a study on it,Premise,"(28552, 28571)",they're cost- ineffective,Claim,"(28573, 28598)",Support
they're cost- ineffective,Claim,"(28573, 28598)",These big factories? Everybody told me they were cost-effective,Premise,"(28487, 28550)",Attack
That's the only way we got him back,Premise,"(29233, 29268)",that's your tax money being wasted,Claim,"(29286, 29320)",Support
"Finally had to come back to school, the chicken lost its feathers",Premise,"(29166, 29231)",that's your tax money being wasted,Claim,"(29286, 29320)",Support
"Found a boy -- excuse me, but this gives the flavor -- a boy in Houston kept a chicken in the bathtub in downtown Houston and missed 65 days going to livestock shows",Premise,"(28999, 29164)",that's your tax money being wasted,Claim,"(29286, 29320)",Support
In Texas you could have unlimited absences to go to livestock shows,Premise,"(28930, 28997)",that's your tax money being wasted,Claim,"(29286, 29320)",Support
One reason. Sooner or later you get 11 more boys that can run like the devil that weigh 250 pounds and they might win district,Premise,"(28648, 28774)",why is a high school that big?,Claim,"(28617, 28647)",Support
that has nothing to do with learning,Premise,"(28781, 28817)",why is a high school that big?,Claim,"(28617, 28647)",Attack
"If you ever got close to how textbooks were selected, you wouldn't want to go back the second day",Claim,"(29759, 29856)","You've got to have world class teachers, world class books",Claim,"(29699, 29757)",Support
"At the end of the first day, that little child wants out",Premise,"(29621, 29677)","You've got to have world class teachers, world class books",Claim,"(29699, 29757)",Support
"t is particularly terrible to take poor tiny little children and wait until the first grade and bus them across town to Mars, where the children know their numbers, know their letters, have had every advantage",Premise,"(29410, 29619)","You've got to have world class teachers, world class books",Claim,"(29699, 29757)",Support
It is terrible to bus tiny little children across town,Premise,"(29349, 29403)","You've got to have world class teachers, world class books",Claim,"(29699, 29757)",Support
Cheapest money you'll ever spend,Claim,"(30163, 30195)",We can't have the industries of tomorrow unless we have the best educated workforce,Claim,"(29977, 30060)",Support
"here you've got, for the disadvantaged children, you've got to have early childhood development",Claim,"(30066, 30161)",We can't have the industries of tomorrow unless we have the best educated workforce,Claim,"(29977, 30060)",Support
First contact should be with the money when she's pregnant,Premise,"(30197, 30255)",Cheapest money you'll ever spend,Claim,"(30163, 30195)",Support
"That little child needs to be loved and hugged and nurtured and made to feel special, like your children were",Premise,"(30257, 30366)",Cheapest money you'll ever spend,Claim,"(30163, 30195)",Support
They learn to think well or poorly of themselves in the first 18 months,Premise,"(30368, 30439)",Cheapest money you'll ever spend,Claim,"(30163, 30195)",Support
in the first few years they either learn how to learn or don't learn how to learn,Premise,"(30513, 30594)","if they don't, they wind up in prison",Claim,"(30600, 30637)",Support
it costs more to keep them in prison than it does to send them to Harvard,Claim,"(30681, 30754)",Cheapest money you'll ever spend,Claim,"(30163, 30195)",Support
"if they don't, they wind up in prison",Claim,"(30600, 30637)",it costs more to keep them in prison than it does to send them to Harvard,Claim,"(30681, 30754)",Support
It does what the GI Bill itself did when I came out of World War II,Premise,"(31018, 31085)","My school choice program, GI Bill for Kids, does not take public money and give it to private schools",Claim,"(30915, 31016)",Support
It takes public money and gives it to families or individuals to choose the school they want,Premise,"(31087, 31179)","My school choice program, GI Bill for Kids, does not take public money and give it to private schools",Claim,"(30915, 31016)",Support
"where it's been done, those schools, like in Rochester, those schools that weren't chosen find that they then compete and do better",Premise,"(31185, 31316)","My school choice program, GI Bill for Kids, does not take public money and give it to private schools",Claim,"(30915, 31016)",Support
"My school choice program, GI Bill for Kids, does not take public money and give it to private schools",Claim,"(30915, 31016)",I think it's worth a shot,Claim,"(31321, 31346)",Support
"Including the parents in the preschool education of their kids, even if they're poor and uneducated, can make a huge difference",Claim,"(31775, 31902)",I think we ought to try to help families and see if it will do what I think -- make all schools better,Claim,"(31579, 31681)",Attack
We have a big program in my state that teaches mothers or fathers to teach their kids to get ready for school,Premise,"(31904, 32013)","Including the parents in the preschool education of their kids, even if they're poor and uneducated, can make a huge difference",Claim,"(31775, 31902)",Support
