source_unique_id,target_unique_id,source_id,target_id,relation_class,year
2004_d4c60a89c1aed125fc3cbbe62f97a7dd,2004_8b0dafaf5788852a40ac8212e2ca6627,T482,T469,Attack,2004
2004_3b35ffdacde46a60f41350303dbbcf6b,2004_011c4ef9c05dc2cd8d168e3ed169f4e4,T485,T486,Attack,2004
2004_093461ce000b5e752bb027ff3892b514,2004_011c4ef9c05dc2cd8d168e3ed169f4e4,T487,T486,Support,2004
2004_8ae507db03659cb5d90112a15838d8e7,2004_093461ce000b5e752bb027ff3892b514,T488,T487,Support,2004
2004_3b35ffdacde46a60f41350303dbbcf6b,2004_d4c60a89c1aed125fc3cbbe62f97a7dd,T485,T482,Attack,2004
2004_6188d32cf407b3f8e9eef36b890060ae,2004_02ee09f14205fbc9fdf29661357a1da5,T490,T489,Attack,2004
2004_c3075d8eb0607eb1041201ee2d965d8d,2004_02ee09f14205fbc9fdf29661357a1da5,T491,T489,Attack,2004
2004_895f7930999b5f3bd3a61f6c52c70e3e,2004_c3075d8eb0607eb1041201ee2d965d8d,T1,T491,Support,2004
2004_1c6673fe3f52de88f5ca3e3e3b3278fb,2004_c3075d8eb0607eb1041201ee2d965d8d,T492,T491,Attack,2004
2004_1c6673fe3f52de88f5ca3e3e3b3278fb,2004_dbcdb1bfc16e86295b09e7454239d7de,T492,T2,Support,2004
2004_b5f7d71ba29f3392b576be7d552b0720,2004_e4ea61c4a04503edb54c68e840dd5821,T4,T3,Attack,2004
2004_948d0830f6addb0bf183159c61acf682,2004_b5f7d71ba29f3392b576be7d552b0720,T494,T4,Support,2004
2004_f0fb1c117a2f26c64bb86a1a0fa188ec,2004_948d0830f6addb0bf183159c61acf682,T495,T494,Support,2004
2004_b5f7d71ba29f3392b576be7d552b0720,2004_008e3684554e48c5a16678545d1d0683,T4,T496,Attack,2004
2004_6e986378bb78ab2bcf48eba3d9603c26,2004_008e3684554e48c5a16678545d1d0683,T497,T496,Support,2004
2004_2b86739ae510e123053afe0e160c5e61,2004_f29dfa6c366ae3d3ef604d2d1e6d2647,T502,T501,Support,2004
2004_63a7dcc30f5c289d6e01aed2d5303c57,2004_f29dfa6c366ae3d3ef604d2d1e6d2647,T500,T501,Support,2004
2004_f29dfa6c366ae3d3ef604d2d1e6d2647,2004_4b0622c4b4c0d612f89f76a1fec4d002,T501,T498,Support,2004
2004_9e1169bff9ee31a1a59ea8736b278cd9,2004_4b0622c4b4c0d612f89f76a1fec4d002,T5,T498,Support,2004
2004_6f0c6ec0c93ce3e53fcd9c961234d98f,2004_3640639832f78c27e65439167e2e601f,T504,T503,Support,2004
2004_7bde2c6ea7381f29fb5f6881e52fd331,2004_3640639832f78c27e65439167e2e601f,T505,T503,Support,2004
2004_78ee9e9644dd78117e94ed45f8b3300d,2004_3640639832f78c27e65439167e2e601f,T506,T503,Support,2004
2004_63a7dcc30f5c289d6e01aed2d5303c57,2004_3640639832f78c27e65439167e2e601f,T500,T503,Support,2004
2004_aa0f30e2efddbc0c119ed2aa643d9e08,2004_85860adec484026cf9c93fdcb27f42a7,T508,T507,Attack,2004
2004_abadb3e37e64ca30e80e71a71b1d8706,2004_4beb42029a9452ba5a9fcb67d81076cf,T509,T510,Attack,2004
2004_7bd3af356c801249681e2939638346f6,2004_ef79e2240f8af7d49c6d17b7a962135f,T511,T512,Support,2004
2004_ef79e2240f8af7d49c6d17b7a962135f,2004_1f14685159b2b93d18dbe145fb718793,T512,T513,Support,2004
2004_1f14685159b2b93d18dbe145fb718793,2004_ad92612ce8a2c2dd31000ca68995227b,T513,T514,Support,2004
2004_ad92612ce8a2c2dd31000ca68995227b,2004_1703786ad32d33be82dcc4e741f73081,T514,T515,Support,2004
2004_1659b8121e18a0da424658b1de15a1da,2004_1703786ad32d33be82dcc4e741f73081,T516,T515,Support,2004
2004_1659b8121e18a0da424658b1de15a1da,2004_6194126aa8905aa6a8422884d9443815,T516,T517,Attack,2004
2004_1703786ad32d33be82dcc4e741f73081,2004_6194126aa8905aa6a8422884d9443815,T515,T517,Attack,2004
2004_5c10470a475bfba19a022e5f3b339cf4,2004_6194126aa8905aa6a8422884d9443815,T518,T517,Attack,2004
2004_cb906512b53f980257e42b2ca78e63da,2004_5c10470a475bfba19a022e5f3b339cf4,T519,T518,Support,2004
2004_2b29b44547e77cfac7ef14e24cf3ccda,2004_5c10470a475bfba19a022e5f3b339cf4,T520,T518,Support,2004
2004_7aedde24814d908ba25fa2857e873035,2004_5c10470a475bfba19a022e5f3b339cf4,T521,T518,Support,2004
2004_df13602fcba3bb0761726d1ab83b5006,2004_5c10470a475bfba19a022e5f3b339cf4,T522,T518,Support,2004
2004_b161642bebb238e8f5f158cec3784eb7,2004_5c10470a475bfba19a022e5f3b339cf4,T523,T518,Support,2004
2004_d3fa148aa7584d9df0472b0e1d6e0dac,2004_b161642bebb238e8f5f158cec3784eb7,T524,T523,Support,2004
2004_5ed2cc0df5fd57ae59944c2d5485c8bb,2004_d3fa148aa7584d9df0472b0e1d6e0dac,T525,T524,Support,2004
2004_5ed2cc0df5fd57ae59944c2d5485c8bb,2004_c1b927970a4fbcb8a5090e9bf2f549db,T525,T526,Support,2004
2004_c1b927970a4fbcb8a5090e9bf2f549db,2004_66038fbc7608d5d20211bd58182c6e6f,T526,T527,Support,2004
2004_66038fbc7608d5d20211bd58182c6e6f,2004_5c10470a475bfba19a022e5f3b339cf4,T527,T518,Support,2004
2004_0038ca7d76ed664edea3abe2c7b0a68e,2004_01f2fc75174d663989af08f5e85c7edb,T528,T529,Attack,2004
2004_5c10470a475bfba19a022e5f3b339cf4,2004_0038ca7d76ed664edea3abe2c7b0a68e,T518,T528,Support,2004
2004_9717acf2c3a9359fbc4f010cd5dabbed,2004_4a3e3c146029c25c0edd6576e0bd0179,T531,T530,Support,2004
2004_4a3e3c146029c25c0edd6576e0bd0179,2004_0038ca7d76ed664edea3abe2c7b0a68e,T530,T528,Support,2004
2004_d6df3f93aa22465325f31ff3dfe87cea,2004_178233654e7df032c12b861357173247,T535,T534,Support,2004
2004_2e33bf51f0e9aa8e3b1c0760d6785e06,2004_4abde2daded3d05d65581710ac6d2743,T536,T537,Support,2004
2004_ac92908471070a81fcd53cb5dd568530,2004_4abde2daded3d05d65581710ac6d2743,T532,T537,Attack,2004
2004_95b238f2452bd2d8857fba891bf99842,2004_cfdc59919216d2937e519e0b3f71a95f,T538,T533,Support,2004
2004_cfdc59919216d2937e519e0b3f71a95f,2004_4a3e3c146029c25c0edd6576e0bd0179,T533,T530,Attack,2004
2004_631d2cef1ae8093771ea6464e1069ade,2004_a79916e4e32983e34e10af40dd4c2344,T544,T543,Support,2004
2004_a79916e4e32983e34e10af40dd4c2344,2004_9a62f9462a9dfb8ce2464dd13cb7f560,T543,T542,Attack,2004
2004_c23c5fe0336caeb091b37e5118585e6e,2004_347ab673875caf929b3ad1349eb5d957,T539,T540,Attack,2004
2004_a8846a4ec8cbeba27af46e5f4e494277,2004_c23c5fe0336caeb091b37e5118585e6e,T541,T539,Support,2004
2004_4b06637dfc2be08aa46a24fe0763a666,2004_0f9eb51ca44132d1d49d7564a4a26286,T547,T545,Attack,2004
2004_0f9eb51ca44132d1d49d7564a4a26286,2004_a1ef82aa6cd5c7a6ce3fa0ea3961fa78,T545,T546,Support,2004
2004_0f9eb51ca44132d1d49d7564a4a26286,2004_4b06637dfc2be08aa46a24fe0763a666,T545,T547,Attack,2004
2004_d5a0734b38a3c45c410914457b362632,2004_65ea7519b8d90211477a287a0d29cdc6,T548,T549,Support,2004
2004_65ea7519b8d90211477a287a0d29cdc6,2004_729bb82633ab79f51a1b096eec16b7d5,T549,T550,Support,2004
2004_a8201603f1b17bbe80f1cd530bd1927f,2004_729bb82633ab79f51a1b096eec16b7d5,T551,T550,Attack,2004
2004_a8201603f1b17bbe80f1cd530bd1927f,2004_7e80f97be98480dbbbf058297571a2c1,T551,T552,Attack,2004
2004_729bb82633ab79f51a1b096eec16b7d5,2004_7e80f97be98480dbbbf058297571a2c1,T550,T552,Support,2004
2004_a8201603f1b17bbe80f1cd530bd1927f,2004_a1a0ae0fb5fa5bc649d92d8d28ee23a3,T551,T553,Attack,2004
2004_7e80f97be98480dbbbf058297571a2c1,2004_a1a0ae0fb5fa5bc649d92d8d28ee23a3,T552,T553,Support,2004
2004_3c0b7fd30e97be0bc285118e5b383036,2004_178233654e7df032c12b861357173247,T554,T534,Attack,2004
2004_3c0b7fd30e97be0bc285118e5b383036,2004_feebbf493a614ce2fda33b22c1f26cb3,T554,T559,Support,2004
2004_feebbf493a614ce2fda33b22c1f26cb3,2004_c72f38030d6838f287ece29be306a822,T559,T555,Attack,2004
2004_f685d3a87708a820c33a1e6ec3038ce4,2004_41da9abb5980b298efb46cb28f08a2bb,T6,T556,Attack,2004
2004_f685d3a87708a820c33a1e6ec3038ce4,2004_0ee72ceedc402aa55b7a75e9cd0b1abf,T6,T557,Attack,2004
2004_f685d3a87708a820c33a1e6ec3038ce4,2004_53da53fd083b9d8a75c7a42873d124b6,T6,T558,Attack,2004
2004_feebbf493a614ce2fda33b22c1f26cb3,2004_9bd3e7ebe1e2a9b4b82b1a1aca2b1177,T559,T560,Support,2004
2004_d8c8f5608ed83c027b3a7b7ff6dcfbc5,2004_9bd3e7ebe1e2a9b4b82b1a1aca2b1177,T561,T560,Support,2004
2004_4e9df39e78e19be745fa46afa66a6b37,2004_317b1889b9698887097ae573410f3260,T563,T562,Attack,2004
2004_4e9df39e78e19be745fa46afa66a6b37,2004_22dccd1a3f25598854a09129b3450f3b,T563,T564,Attack,2004
2004_fd8f387f8b4d0854df3890d4572557c0,2004_6fb24efa6200e41e72022ac1085882d7,T568,T569,Attack,2004
2004_6026e98248fe529d2bda314f1c199479,2004_8b97c9b4cf4c3fcbafdef244202fbb20,T566,T565,Support,2004
2004_6c8aaa284be2e1804d6de416e4b064e8,2004_8b97c9b4cf4c3fcbafdef244202fbb20,T570,T565,Attack,2004
2004_8b97c9b4cf4c3fcbafdef244202fbb20,2004_ba85953c1f0c32a04ac9d6ee447417a5,T565,T567,Attack,2004
2004_6026e98248fe529d2bda314f1c199479,2004_ba85953c1f0c32a04ac9d6ee447417a5,T566,T567,Support,2004
2004_3f317d81f68927f4f4d4f4475b1a1391,2004_8d4a7ea30cf17a6f52c6d855200ebca1,T581,T580,Support,2004
2004_f20a0d534f83e50f78c76af0d5da0c17,2004_3f317d81f68927f4f4d4f4475b1a1391,T582,T581,Support,2004
2004_88c16c543db240065fc58ddb6a14cbb1,2004_f20a0d534f83e50f78c76af0d5da0c17,T583,T582,Support,2004
2004_d656ba6bf5f9ff5178037861f98e0ac5,2004_88c16c543db240065fc58ddb6a14cbb1,T584,T583,Support,2004
2004_7e626acb92fce5ba2ecdfbbbd4e224af,2004_052621189a108da8e37f8eaaf38fc7f1,T587,T586,Support,2004
2004_683021f5e6685c47796f982344f689a1,2004_052621189a108da8e37f8eaaf38fc7f1,T571,T586,Support,2004
2004_052621189a108da8e37f8eaaf38fc7f1,2004_0f500672226197118662a7a07c4a6d8e,T586,T585,Support,2004
2004_52df25142f97490abb64c327704a8806,2004_8f3c572f8517ea08850ae3f114cea6b5,T590,T589,Support,2004
2004_8f3c572f8517ea08850ae3f114cea6b5,2004_eea9ecf5dacebaeffd4f6b6c8fc0603e,T589,T572,Support,2004
2004_8f3c572f8517ea08850ae3f114cea6b5,2004_052621189a108da8e37f8eaaf38fc7f1,T589,T586,Support,2004
2004_fa0d23261470cf418fd6b80cd1797d2a,2004_b4ff8732f99177d3f66b821878c3d445,T591,T592,Support,2004
2004_c2398e653f9804c9fefdaf022e75aa82,2004_b4ff8732f99177d3f66b821878c3d445,T573,T592,Support,2004
2004_f972c0ab7b0b3a05d168b0c05e959b79,2004_c2398e653f9804c9fefdaf022e75aa82,T574,T573,Support,2004
2004_bb631e49dfb23a732e0214bf6d458bdf,2004_f972c0ab7b0b3a05d168b0c05e959b79,T575,T574,Support,2004
2004_cbeaafc8b34f5244fe242f35e46f8b38,2004_bb631e49dfb23a732e0214bf6d458bdf,T593,T575,Support,2004
2004_c5c30a27c605f74ed19a30c2b5c6224e,2004_df0224e2b629554d4e5a211c81726a91,T594,T595,Support,2004
2004_df0224e2b629554d4e5a211c81726a91,2004_b3125a32ce6144d21923362c5efa2ea7,T595,T577,Support,2004
2004_d8e23c0536dc76537f4f82827987b96b,2004_fd96a8ff12dd74a2f046fbac1abe8b3d,T578,T596,Attack,2004
2004_df0224e2b629554d4e5a211c81726a91,2004_fd96a8ff12dd74a2f046fbac1abe8b3d,T595,T596,Support,2004
2004_5bd79f2cea61d87309fc02d72e6dc30b,2004_b4ff8732f99177d3f66b821878c3d445,T579,T592,Support,2004
2004_d8e23c0536dc76537f4f82827987b96b,2004_683021f5e6685c47796f982344f689a1,T578,T571,Support,2004
2004_4a9ab9b679e97bdda3b6fb532c9bdc52,2004_177812d3aa4e921ffe050b35a0bf05f6,T598,T597,Attack,2004
2004_4a9ab9b679e97bdda3b6fb532c9bdc52,2004_9ac5612d6df5a4ccea0b88a799571d24,T598,T599,Support,2004
2004_0e91560d619ad7424b06157fe059da55,2004_9ac5612d6df5a4ccea0b88a799571d24,T600,T599,Support,2004
2004_e192c4a1caa371de04c74ef4ff141894,2004_9ac5612d6df5a4ccea0b88a799571d24,T601,T599,Support,2004
2004_9ac5612d6df5a4ccea0b88a799571d24,2004_09b2b8c91f6d2bff7a752de5ed4ab41f,T599,T602,Attack,2004
2004_9ac5612d6df5a4ccea0b88a799571d24,2004_d43466a67cf63cddc4f5313a150e26ac,T599,T603,Support,2004
2004_9ac5612d6df5a4ccea0b88a799571d24,2004_7ea3fe5e3c2e646699c412d6e353fbca,T599,T604,Support,2004
2004_82d011738d7a08f6f2a1929039e505f9,2004_7ea3fe5e3c2e646699c412d6e353fbca,T605,T604,Support,2004
2004_bd315c848065de955100492187fe21fe,2004_b48d74034e0b496a587ef8c1a3487f87,T607,T606,Support,2004
2004_b48d74034e0b496a587ef8c1a3487f87,2004_ca0b359814c0e372a59c64ecfd3b6eb6,T606,T608,Attack,2004
2004_885cf00c11c6739b1f368ae08f24861c,2004_ca0b359814c0e372a59c64ecfd3b6eb6,T613,T608,Attack,2004
2004_0f536704cfa083c2f6452cdbf29555b6,2004_885cf00c11c6739b1f368ae08f24861c,T614,T613,Support,2004
2004_4c91b3591cc9c88ee9580fd53dc22ba1,2004_885cf00c11c6739b1f368ae08f24861c,T615,T613,Support,2004
2004_dd4f7dbe6d6873e2e5b70123faad29c3,2004_4c91b3591cc9c88ee9580fd53dc22ba1,T617,T615,Attack,2004
2004_dd4f7dbe6d6873e2e5b70123faad29c3,2004_9898cf15d052a6d709c37ba5db670284,T617,T616,Support,2004
2004_dd4f7dbe6d6873e2e5b70123faad29c3,2004_a4eeda4ba4957251129df2cefe885a4b,T617,T618,Attack,2004
2004_a4eeda4ba4957251129df2cefe885a4b,2004_46f58480405eb7574c849d6c2a73017a,T618,T619,Support,2004
2004_b68536dc0b93f871ea25b914646c677c,2004_46f58480405eb7574c849d6c2a73017a,T609,T619,Attack,2004
2004_765bfbad349856ab17650cb0010924e3,2004_b68536dc0b93f871ea25b914646c677c,T610,T609,Attack,2004
2004_5d3bd5d9c941686ab24101284ab518c8,2004_765bfbad349856ab17650cb0010924e3,T611,T610,Support,2004
2004_3676097863558effc68f19b19bdcd7ad,2004_765bfbad349856ab17650cb0010924e3,T612,T610,Support,2004
2004_2205a157d5298b9eebda867c5ad538ef,2004_d8c30c4ee88f5025d36dec816b8be345,T626,T625,Support,2004
2004_1770c7c0e8c604d4ffc15f3debb1bd49,2004_5a84acc46edbac78e87076a92ab6ba4e,T621,T3,Support,2004
2004_66fedb79eadced396a6b65d5c3b4a078,2004_65a7fa33e26ef970371a30104bf1b237,T632,T631,Attack,2004
2004_1a842637f8a8159fd342d3225547b853,2004_65a7fa33e26ef970371a30104bf1b237,T633,T631,Attack,2004
2004_054adfb94dad057f31e7b4f8696200c5,2004_3b4a817ca7a252b5ee36dd723e8adc32,T635,T634,Support,2004
2004_6bd315ebb3fa99f8dbd98856d0d92a6d,2004_3b4a817ca7a252b5ee36dd723e8adc32,T627,T634,Attack,2004
2004_47dcf6df12b837cc6198e3a74ab998da,2004_6bd315ebb3fa99f8dbd98856d0d92a6d,T628,T627,Support,2004
2004_163aa0ced0a1efa6f295b8cc54c79423,2004_ca17bb63995f478fa978f383b4f280ce,T630,T629,Attack,2004
2004_ca17bb63995f478fa978f383b4f280ce,2004_6bd315ebb3fa99f8dbd98856d0d92a6d,T629,T627,Attack,2004
2004_aa5dfb5afd8033f56232a189c917097c,2004_678f6e8fca04a2ec598a217bc96327e4,T637,T636,Support,2004
2004_2bc6f488a5bdc0579d1725ef307cdc5e,2004_c4d24507cde2026c10a334e48a941775,T639,T638,Support,2004
2004_c4d24507cde2026c10a334e48a941775,2004_aa5dfb5afd8033f56232a189c917097c,T638,T637,Support,2004
2004_d3f42cbc64f500f99c62fe752e4cdb43,2004_aa5dfb5afd8033f56232a189c917097c,T640,T637,Support,2004
2004_9f69fe5f3b988a0c1c2d75d88efd0082,2004_aa5dfb5afd8033f56232a189c917097c,T641,T637,Support,2004
2004_768a2be792d814a300fc0a720c2c6a0f,2004_c603475cb81046ba2b205a3908d72952,T642,T643,Support,2004
2004_5444812a3db632f8665c389055c6de9a,2004_ea8f31702c5b88b3c248a7880d76282b,T645,T644,Support,2004
2004_c22d3edbe5843ce5d1f2d81f2881c953,2004_c10c3dc4afd32e04008155b78cf54e58,T647,T646,Support,2004
2004_c22d3edbe5843ce5d1f2d81f2881c953,2004_8d785a15feb4c82f946748a822bf15fa,T647,T651,Attack,2004
2004_b17758cf5ba2a54407fe2cb14a605a78,2004_a922cc742d4677a15c8afa3843dbbaa2,T648,T649,Support,2004
2004_678f6e8fca04a2ec598a217bc96327e4,2004_b17758cf5ba2a54407fe2cb14a605a78,T636,T648,Support,2004
2004_aa5dfb5afd8033f56232a189c917097c,2004_a922cc742d4677a15c8afa3843dbbaa2,T637,T649,Support,2004
2004_c0c39f86ad527b2f7712887dd3176072,2004_a922cc742d4677a15c8afa3843dbbaa2,T650,T649,Support,2004
2004_f8eaafe7b773c5e53eae87de2d762b3c,2004_c0c39f86ad527b2f7712887dd3176072,T1,T650,Support,2004
2004_a922cc742d4677a15c8afa3843dbbaa2,2004_06d7c24ea7a9e08be36f7930927fa464,T649,T652,Attack,2004
2004_3a52fbf21213bb0a321fc5ae74317359,2004_047783f6c94a13ec2367dbec43910f51,T2,T653,Support,2004
2004_047783f6c94a13ec2367dbec43910f51,2004_b17758cf5ba2a54407fe2cb14a605a78,T653,T648,Attack,2004
2004_97acee1588e85815946b91c53a283ae3,2004_e79ba17922d8b168df8597a7f0e81d00,T656,T655,Attack,2004
2004_3a52fbf21213bb0a321fc5ae74317359,2004_e79ba17922d8b168df8597a7f0e81d00,T2,T655,Attack,2004
2004_73a1d25040da64832d1f0591fb395849,2004_3a52fbf21213bb0a321fc5ae74317359,T657,T2,Support,2004
2004_22f505e40980bea5feb465f7556a9cdd,2004_b17758cf5ba2a54407fe2cb14a605a78,T659,T648,Attack,2004
2004_6a2fb7e2c02adac1647b69ef02ff4e7e,2004_22f505e40980bea5feb465f7556a9cdd,T660,T659,Support,2004
2004_b4079b02cfca2a2c151f9316f100f539,2004_73a1d25040da64832d1f0591fb395849,T658,T657,Support,2004
2004_3e808047daa5c0284c11834c423d0fd5,2004_83383fe72b583edc4c4dd2334d344f93,T662,T661,Attack,2004
2004_0f520691127702c2e95e895933653af1,2004_3e808047daa5c0284c11834c423d0fd5,T666,T662,Support,2004
2004_83383fe72b583edc4c4dd2334d344f93,2004_22f505e40980bea5feb465f7556a9cdd,T661,T659,Support,2004
2004_fe18209d9bbdd5e0d217ccd3483007a1,2004_0f520691127702c2e95e895933653af1,T667,T666,Support,2004
2004_72fe5341b67ac4612e1e578dd99b923b,2004_fe18209d9bbdd5e0d217ccd3483007a1,T668,T667,Attack,2004
2004_917bb8de01b3e0d5b6c88de14376b86c,2004_2842d3bc3aea3d9333c1f4e1c1fe3aed,T665,T4,Support,2004
2004_2842d3bc3aea3d9333c1f4e1c1fe3aed,2004_4a10d245b29e4e4503651412b5c87ccb,T4,T663,Support,2004
2004_4a10d245b29e4e4503651412b5c87ccb,2004_22f505e40980bea5feb465f7556a9cdd,T663,T659,Support,2004
2004_dc78379dad98df02be4ecc3fbe3415d2,2004_9b3abd169c2204dd1ca2d6961a1ab95d,T670,T669,Support,2004
2004_4504f30bd0cbe060bf52538436626a70,2004_9b3abd169c2204dd1ca2d6961a1ab95d,T671,T669,Support,2004
2004_167ae75807d480553e2208284739e6a0,2004_e89cd64416454eb6a31367cce4307ae2,T673,T672,Support,2004
2004_e89cd64416454eb6a31367cce4307ae2,2004_0d62f8951fe566e30393043f14074812,T672,T674,Support,2004
2004_9b3abd169c2204dd1ca2d6961a1ab95d,2004_0d62f8951fe566e30393043f14074812,T669,T674,Support,2004
2004_18646a8674c97a472698f05bfe32e2af,2004_0d62f8951fe566e30393043f14074812,T675,T674,Support,2004
2004_3c73c2ba6d5af7a33b0c26125354cd08,2004_6a2fb7e2c02adac1647b69ef02ff4e7e,T677,T660,Attack,2004
2004_294f45c881a8857cc86cb9a02bcd5dfa,2004_3c73c2ba6d5af7a33b0c26125354cd08,T678,T677,Support,2004
2004_3c73c2ba6d5af7a33b0c26125354cd08,2004_e3fd7a4a96ac2ab1df0d43c0ee861cd7,T677,T676,Attack,2004
2004_5eff5a002515935b344d8c567cc3f708,2004_4bad22e0d955a5aee0cd3e92fb4896f2,T679,T680,Attack,2004
2004_5eff5a002515935b344d8c567cc3f708,2004_fae63bf5f7587df53fc1a786511a1e0e,T679,T681,Attack,2004
2004_c28691d3ecb586e04e269b8bc435d277,2004_5eff5a002515935b344d8c567cc3f708,T682,T679,Support,2004
2004_0a29bd17133c63d0849bd77296c6f230,2004_c1df6797bca1e8fd7bda7a3db4c21856,T684,T683,Support,2004
2004_8ae0143f06c6ba4ff1fd3801de72120a,2004_36b60fe1855db3affcafbbcf9535cc4a,T5,T686,Support,2004
2004_c1df6797bca1e8fd7bda7a3db4c21856,2004_36b60fe1855db3affcafbbcf9535cc4a,T683,T686,Support,2004
