subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"Let the local entity, the city, declare this particular area, based on the standards of the percentage of people on welfare, unemployed, and so forth, in that area",Premise,"(23773, 23936)","in the inner city areas, that in cooperation with the local government and the national Government, and using tax incentives and with cooperating with the private sector, that we have development zones",Claim,"(23570, 23771)",Support
Airplane hijacking was one of the elements of that commitment,Premise,"(34033, 34094)",we committed ourselves to take strong action against terrorism,Claim,"(33969, 34031)",Support
"which has been going forward at a rapid pace, and for quite some time",Premise,"(43993, 44062)","as we build up our national security, to restore our margin of safety, we at the same time try to restrain the Soviet build-up",Claim,"(43865, 43991)",Support
We've now reduced the importing of foreign oil in the last year alone by one-third,Premise,"(53753, 53835)",We've been very successful in both cases,Claim,"(53711, 53751)",Support
The Social Security system was based on a false premise,Claim,"(62973, 63028)",It is actuarially out of balance,Claim,"(63143, 63175)",Support
This is a contest between a Democrat in the mainstream of my party,Claim,"(72144, 72210)",there is the historical perspective that I just described,Claim,"(72085, 72142)",Support
We must have a society that's just and fair,Claim,"(81904, 81947)",The United States must be a nation strong,Claim,"(81818, 81859)",Support
America has never gotten in a war because we were too strong,Claim,"(3554, 3614)",to maintain that peace requires strength,Claim,"(3512, 3552)",Support
"In the second quarter, we had dropped it down to about 13%.",Premise,"(13414, 13473)",we've brought down inflation,Claim,"(13199, 13227)",Support
"through tax incentives, induce the creation of businesses providing jobs and so forth in those areas",Premise,"(23948, 24048)","Let the local entity, the city, declare this particular area, based on the standards of the percentage of people on welfare, unemployed, and so forth, in that area",Premise,"(23773, 23936)",Support
"we have seen in recent years - in recent months - additional acts of violence against Jews in France and, of course, against those who live in Israel, by the PLO and other terrorist organizations",Premise,"(34119, 34314)",one of the blights on this world is the threat and the activities of terrorists,Claim,"(33780, 33859)",Support
Mr. Carter had canceled the B-I bomber,Premise,"(44443, 44481)","taking that one no from the Soviet Union, we then went back into negotiations on their terms",Premise,"(44341, 44433)",Support
We imported today 2 million barrels of oil less than we did the same date just a year ago,Premise,"(53837, 53926)",We've been very successful in both cases,Claim,"(53711, 53751)",Support
"this first became evident about 16 years ago, and some of us were voicing warnings then",Premise,"(63181, 63268)",It is actuarially out of balance,Claim,"(63143, 63175)",Support
"Governor Reagan, who in most cases does typify his party, but in some cases, there is a radical departure by him from the heritage of Eisenhower and others",Claim,"(72319, 72474)",there is the historical perspective that I just described,Claim,"(72085, 72142)",Support
"I've had to make thousands of decisions, and each one of those decisions has been a learning process",Premise,"(81214, 81314)",I've been President now for almost four years,Premise,"(81167, 81212)",Support
I'm a father of sons,Premise,"(3999, 4019)","I don't ever want to see another generation of young Americans bleed their lives into sandy beachheads in the Pacific, or rice paddies and jungles in the in Asia or the muddy battlefields of Europe",Claim,"(4040, 4237)",Support
"In 1974, we had a so-called oil shock, wherein the price of OPEC oil was raised to an extraordinary degree",Premise,"(12847, 12953)","In 1974, we had the worst recession, the deepest and most penetrating recession since the Second World War",Premise,"(12995, 13101)",Support
the city isn't getting any tax from that now,Premise,"(24315, 24359)","For example, a business that would not have, for a period of time, an increase in the property tax reflecting its development of the unused property that it was making wouldn't be any loss to the city",Claim,"(24106, 24306)",Support
"the most serious terrorist threat is if one of those radical nations, who believe in terrorism as a policy, should have atomic weapons",Claim,"(34328, 34462)",one of the blights on this world is the threat and the activities of terrorists,Claim,"(33780, 33859)",Support
delayed the MX,Premise,"(44483, 44497)","taking that one no from the Soviet Union, we then went back into negotiations on their terms",Premise,"(44341, 44433)",Support
"with the windfall profits tax as a base, we now have an opportunity to use American technology and American ability and American natural resources to expand rapidly the production of synthetic fuels, yes",Premise,"(54022, 54225)",This commitment has been opening up a very bright vista for our nation in the future,Claim,"(53928, 54012)",Support
"Now, it is trillions of dollars out of balance",Premise,"(63270, 63316)",It is actuarially out of balance,Claim,"(63143, 63175)",Support
The inclination that Governor Reagan has exemplified in many troubled times since he has been running for President - I think since 1968 - to inject American military forces in places like North Korea,Premise,"(72764, 72964)","The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations",Claim,"(72476, 72762)",Support
"I've seen the strength of my nation, and I've seen the crises it approached in a tentative way",Premise,"(81316, 81410)",I've been President now for almost four years,Premise,"(81167, 81212)",Support
I have a grandson,Premise,"(4021, 4038)","I don't ever want to see another generation of young Americans bleed their lives into sandy beachheads in the Pacific, or rice paddies and jungles in the in Asia or the muddy battlefields of Europe",Claim,"(4040, 4237)",Support
We had an even worse oil shock in 1979,Premise,"(12955, 12993)",the United States remains vulnerable to such external shocks,Claim,"(12626, 12686)",Support
that wouldn't be costing Government anything either,Premise,"(24572, 24623)",many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive,Claim,"(24419, 24554)",Support
"the most serious terrorist threat is if one of those radical nations, who believe in terrorism as a policy, should have atomic weapons",Claim,"(34328, 34462)",I and all my predecessors have had a deep commitment to controlling the proliferation of nuclear weapons,Premise,"(34469, 34573)",Support
delayed the Trident submarine,Premise,"(10935, 10964)","taking that one no from the Soviet Union, we then went back into negotiations on their terms",Premise,"(44341, 44433)",Support
"to expand rapidly the production of solar energy, yes",Premise,"(54227, 54280)",This commitment has been opening up a very bright vista for our nation in the future,Claim,"(53928, 54012)",Support
the only answer that has come so far is the biggest single tax increase in our nation's history - the payroll tax increase for Social Security - which will only put a band-aid on this and postpone the day of reckoning by a few years at most,Premise,"(63322, 63562)",It is actuarially out of balance,Claim,"(63143, 63175)",Support
to put a blockade around Cuba this year,Premise,"(72966, 73005)","The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations",Claim,"(72476, 72762)",Support
I've had to deal with those crises as best I could,Premise,"(81416, 81466)","I've seen the strength of my nation, and I've seen the crises it approached in a tentative way",Premise,"(81316, 81410)",Support
I have seen four wars in my lifetime,Premise,"(3961, 3997)","I don't ever want to see another generation of young Americans bleed their lives into sandy beachheads in the Pacific, or rice paddies and jungles in the in Asia or the muddy battlefields of Europe",Claim,"(4040, 4237)",Support
"Earlier this year, in the first quarter, we did have a very severe inflation pressure brought about by the OPEC price increase",Premise,"(13229, 13355)",the United States remains vulnerable to such external shocks,Claim,"(12626, 12686)",Support
"For example, a business that would not have, for a period of time, an increase in the property tax reflecting its development of the unused property that it was making wouldn't be any loss to the city",Claim,"(24106, 24306)",I think there are things to do in this regard,Claim,"(24625, 24670)",Support
we have insisted upon the control of the spread of nuclear weapons to those potentially terrorist countries,Premise,"(34674, 34781)","In countries like Libya or Iraq, we have even alienated some of our closest trade partners",Claim,"(34575, 34665)",Support
delayed the cruise missile,Premise,"(10829, 10855)","taking that one no from the Soviet Union, we then went back into negotiations on their terms",Premise,"(44341, 44433)",Support
to produce the traditional kinds of American energy,Premise,"(54291, 54342)",This commitment has been opening up a very bright vista for our nation in the future,Claim,"(53928, 54012)",Support
"to look into this entire problem as to how it can be reformed and made actuarially sound, but with the premise that no one presently dependent on Social Security is going to have the rug pulled out from under them and not get their check",Premise,"(63638, 63875)",What is needed is a study that I have proposed by a task force of experts,Claim,"(63564, 63637)",Support
"in some instances, to project American forces into a fishing dispute against the small nation of Ecuador on the west coast of South America",Premise,"(73010, 73149)","The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations",Claim,"(72476, 72762)",Support
I think the result of this debate indicates that that fact is true,Claim,"(81601, 81667)","I've studied the record between myself and Governor Reagan, I've been impressed with the stark differences that exist between us",Premise,"(81471, 81599)",Support
we're the only ones that can do it,Premise,"(3412, 3446)",we cannot shirk our responsibility as a leader of the free world,Claim,"(3339, 3403)",Support
"In 1974, we had the worst recession, the deepest and most penetrating recession since the Second World War",Premise,"(12995, 13101)",the United States remains vulnerable to such external shocks,Claim,"(12626, 12686)",Support
many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive,Claim,"(24419, 24554)",I think there are things to do in this regard,Claim,"(24625, 24670)",Support
"non-proliferation, or the control of the spread of nuclear weapons, is none of our business",Premise,"(34873, 34964)","When Governor Reagan has been asked about that, he makes the very disturbing comment",Claim,"(34783, 34867)",Support
shut down the Missile Man - the three - the Minuteman missile production line,Premise,"(44558, 44635)","taking that one no from the Soviet Union, we then went back into negotiations on their terms",Premise,"(44341, 44433)",Support
We will drill more oil and gas wells this year than any year in history,Premise,"(54344, 54415)",to produce the traditional kinds of American energy,Premise,"(54291, 54342)",Support
"We cannot frighten, as we have with the threats and the campaign rhetoric that has gone on in this campaign, our senior citizens - leave them thinking that in some way, they're endangered and they would have no place to turn",Premise,"(63877, 64101)","to look into this entire problem as to how it can be reformed and made actuarially sound, but with the premise that no one presently dependent on Social Security is going to have the rug pulled out from under them and not get their check",Premise,"(63638, 63875)",Support
The inclination that Governor Reagan has exemplified in many troubled times since he has been running for President - I think since 1968 - to inject American military forces in places like North Korea,Premise,"(72764, 72964)","his long-standing inclination, on the use of American power, not to resolve disputes diplomatically and peacefully, but to show that the exercise of military power is best proven by the actual use of it",Claim,"(73170, 73372)",Support
"we must extend the benefits of our own commitment to peace, to create a peaceful world",Claim,"(81953, 82039)",the United States must be a nation secure,Claim,"(81861, 81902)",Support
as they have in the last three and a half years under the foreign policies of this Administration of Mr. Carter's,Premise,"(3673, 3786)",We can get into a war by letting events get out of hand,Claim,"(3616, 3671)",Support
"Earlier this year, in the first quarter, we did have a very severe inflation pressure brought about by the OPEC price increase",Premise,"(13229, 13355)",The recession that resulted this time was the briefest since the Second World War,Claim,"(13103, 13184)",Support
"It looks like a bombed-out city - great, gaunt skeletons of buildings",Premise,"(24791, 24860)",You have to see it to believe it,Premise,"(24757, 24789)",Support
"recently when he was asked specifically about Iraq, he said there is nothing we can do about it",Premise,"(34970, 35065)","When Governor Reagan has been asked about that, he makes the very disturbing comment",Claim,"(34783, 34867)",Support
It has been blocked by a Senate in which there is a Democratic majority,Premise,"(44923, 44994)",I have not blocked the SALT II treaty,Claim,"(44838, 44875)",Support
We'll produce more coal this year than any year in history,Premise,"(54417, 54475)",to produce the traditional kinds of American energy,Premise,"(54291, 54342)",Support
I believe that the system can be put on a sound actuarial basis,Claim,"(64147, 64210)",They must continue to get those checks,Claim,"(64103, 64141)",Support
to put a blockade around Cuba this year,Premise,"(72966, 73005)","his long-standing inclination, on the use of American power, not to resolve disputes diplomatically and peacefully, but to show that the exercise of military power is best proven by the actual use of it",Claim,"(73170, 73372)",Support
We must have a society that's just and fair,Claim,"(81904, 81947)",the United States must be a nation secure,Claim,"(81861, 81902)",Support
good management in preserving the peace requires that we control the events and try to intercept before they become a crisis,Premise,"(3835, 3959)",to maintain that peace requires strength,Claim,"(3512, 3552)",Support
"In the second quarter, we had dropped it down to about 13%.",Premise,"(13414, 13473)",The recession that resulted this time was the briefest since the Second World War,Claim,"(13103, 13184)",Support
Windows smashed out,Premise,"(24862, 24881)",You have to see it to believe it,Premise,"(24757, 24789)",Support
This ultimate terrorist threat is the most fearsome of all,Premise,"(35067, 35125)",it's part of a pattern where our country must stand firm to control terrorism of all kinds,Claim,"(35131, 35221)",Support
"his emissary, I think, came home in 12 hours having heard a very definite nyet",Premise,"(44257, 44335)",The Soviet Union sat at the table knowing that we had gone forward with unilateral concessions without any reciprocation from them whatsoever,Claim,"(44690, 44831)",Support
We are exporting more coal this year than any year in history,Premise,"(54477, 54538)",to produce the traditional kinds of American energy,Premise,"(54291, 54342)",Support
not just passing a tax increase to let the load - or the roof - fall in on the next administration,Premise,"(64265, 64363)",it's going to take some study and some work,Premise,"(64216, 64259)",Support
"in some instances, to project American forces into a fishing dispute against the small nation of Ecuador on the west coast of South America",Premise,"(73010, 73149)","his long-standing inclination, on the use of American power, not to resolve disputes diplomatically and peacefully, but to show that the exercise of military power is best proven by the actual use of it",Claim,"(73170, 73372)",Support
"In each case, I alone have had to determine the interests of my country and the degree of involvement of my country",Premise,"(82165, 82280)","I've had to make thousands of decisions, and each one of those decisions has been a learning process",Premise,"(81214, 81314)",Support
"I have submitted an economic plan that I have worked out in concert with a number of fine economists in this country, all of whom approve it",Premise,"(4837, 4977)","believe that over a five year projection, this plan can permit the extra spending for needed refurbishing of our defensive posture",Claim,"(4983, 5113)",Support
we've brought down inflation,Claim,"(13199, 13227)",The recession that resulted this time was the briefest since the Second World War,Claim,"(13103, 13184)",Support
"painted on one of them ""Unkept promises;"" on another, ""Despair.""",Premise,"(24883, 24947)",You have to see it to believe it,Premise,"(24757, 24789)",Support
"We have no plans to sell additional materiel or goods to Iran, that might be of a warlike nature",Premise,"(35789, 35885)",We will maintain our position of neutrality in the Iran and Iraq war,Claim,"(35719, 35787)",Support
"taking that one no from the Soviet Union, we then went back into negotiations on their terms",Premise,"(44341, 44433)",The Soviet Union sat at the table knowing that we had gone forward with unilateral concessions without any reciprocation from them whatsoever,Claim,"(44690, 44831)",Support
"we have an opportunity now with improved transportation systems and improved loading facilities in our ports, to see a very good opportunity on a world international market, to replace OPEC oil with American coal as a basic energy source",Premise,"(54544, 54781)",This commitment has been opening up a very bright vista for our nation in the future,Claim,"(53928, 54012)",Support
"to look into this entire problem as to how it can be reformed and made actuarially sound, but with the premise that no one presently dependent on Social Security is going to have the rug pulled out from under them and not get their check",Premise,"(63638, 63875)",it's going to take some study and some work,Premise,"(64216, 64259)",Support
"I certainly do not believe that Governor Reagan, if he were President, would want war",Claim,"(73413, 73498)",no President wants war,Claim,"(73385, 73407)",Support
"In each case, I alone have had to determine the interests of my country and the degree of involvement of my country",Premise,"(82165, 82280)","I believe that since I've been in office, there have been six or eight areas of combat evolved in other parts of the world",Premise,"(82041, 82163)",Support
"I have submitted an economic plan that I have worked out in concert with a number of fine economists in this country, all of whom approve it",Premise,"(4837, 4977)",it can provide for a balanced budget by 1983 if not earlier,Claim,"(5120, 5179)",Support
The recession that resulted this time was the briefest since the Second World War,Claim,"(13103, 13184)",it's important to put the situation in perspective,Claim,"(12795, 12845)",Support
You have to see it to believe it,Premise,"(24757, 24789)",nothing has been done,Claim,"(25192, 25213)",Support
"When I made my decision to stop all trade with Iran as a result of the taking of our hostages, I announced then, and have consistently maintained since then, that if the hostages are released safely, we would make delivery on those items which Iran owns - which they have bought and paid for - also, that the frozen Iranian assets would be released",Premise,"(35887, 36235)","That's been a consistent policy, one I intend to carry out",Claim,"(36237, 36295)",Support
"the Senate Armed Services Committee voted 10 to 0, with seven abstentions, against the SALT II treaty, and declared that it was not in the national security interests of the United States",Premise,"(45004, 45191)",It has been blocked by a Senate in which there is a Democratic majority,Premise,"(44923, 44994)",Support
because of the new energy policy that we've put into effect,Premise,"(55025, 55084)","This exciting future will not only give us more energy security, but will also open up vast opportunities for Americans to live a better life and to have millions of new jobs associated with this new and very dynamic industry now in prospect",Claim,"(54783, 55024)",Support
"in The Wall Street Journal early this week, that a preliminary report of his task force advocates making Social Security more sound by reducing the adjustment in Social Security for the retired people to compensate for the impact of inflation",Premise,"(65218, 65460)","These kinds of approaches are very dangerous to the security, the well being and the peace of mind of the retired people of this country and those approaching retirement age",Claim,"(65462, 65635)",Support
"his long-standing inclination, on the use of American power, not to resolve disputes diplomatically and peacefully, but to show that the exercise of military power is best proven by the actual use of it",Claim,"(73170, 73372)","a President in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way in a belligerent attitude which has exemplified his attitudes in the past",Claim,"(73504, 73762)",Support
"I've learned in this last three and a half years that when an issue is extremely difficult, when the call is very close, the chances are the experts will be divided almost 50-50",Premise,"(82381, 82558)","the final judgment about the future of the nation - war, peace, involvement, reticence, thoughtfulness, care, consideration, concern - has to be made by the man in the Oval Office",Premise,"(82564, 82743)",Support
"I have submitted an economic plan that I have worked out in concert with a number of fine economists in this country, all of whom approve it",Premise,"(4837, 4977)",we can afford - along with the cuts that I have proposed in Government. spending - we can afford the tax cuts I have proposed,Claim,"(5190, 5315)",Support
nine million new jobs in the last three and a half years,Premise,"(13691, 13747)",providing an enormous number of jobs,Claim,"(13652, 13688)",Support
this was the spot at which President Carter had promised that he was going to bring in a vast program to rebuild this department,Premise,"(24952, 25080)",nothing has been done,Claim,"(25192, 25213)",Support
"That's been a consistent policy, one I intend to carry out",Claim,"(36237, 36295)",We will maintain our position of neutrality in the Iran and Iraq war,Claim,"(35719, 35787)",Support
"the law of the land, passed by Congress, says that we cannot accept a treaty in which we are not equal",Premise,"(45231, 45333)",it is illegal,Claim,"(45208, 45221)",Support
This commitment has been opening up a very bright vista for our nation in the future,Claim,"(53928, 54012)","This exciting future will not only give us more energy security, but will also open up vast opportunities for Americans to live a better life and to have millions of new jobs associated with this new and very dynamic industry now in prospect",Claim,"(54783, 55024)",Support
"Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system",Premise,"(65006, 65151)","which would, in effect, very quickly bankrupt it",Claim,"(65153, 65201)",Support
"a President in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way in a belligerent attitude which has exemplified his attitudes in the past",Claim,"(73504, 73762)","The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations",Claim,"(72476, 72762)",Support
"the final judgment about the future of the nation - war, peace, involvement, reticence, thoughtfulness, care, consideration, concern - has to be made by the man in the Oval Office",Premise,"(82564, 82743)",It's a lonely job,Claim,"(82745, 82762)",Support
I'm only reducing the amount of the increase,Premise,"(5612, 5656)",my tax cut does not come close to eliminating that $86 billion increase,Premise,"(5539, 5610)",Support
"Business Week, which is not a Democratic publication, said that this Reagan-Kemp-Roth proposal - and I quote them, I think - was completely irresponsible and would result in inflationary pressures which would destroy this nation",Premise,"(14013, 14241)","I notice that Governor Reagan recently mentioned the Reagan-Kemp-Roth proposal. which his own running mate, George Bush, described as voodoo economics, and said that it would result in a 30% inflation rate",Premise,"(13802, 14007)",Support
"Nothing has been done.""",Premise,"(25443, 25466)","I talked to a man just briefly there who asked me one simple question: ""Do I have reason to hope that I can someday take care of my family again",Claim,"(25297, 25441)",Support
"this comes from an answer that I've made at least 50 times during this campaign to the press, when I am asked have you any ideas of what you would do if you were there?",Premise,"(37199, 37367)",I have been accused lately of having a secret plan with regard to the hostages,Claim,"(37114, 37192)",Support
our B-2 bombers are considered to be strategic weapons; their Backfire bombers are not,Premise,"(45394, 45480)",we are not equal in this treaty for one reason alone,Claim,"(45339, 45391)",Support
U.S. reliance on Arab oil as a percentage of total imports is much higher today than it was during the 1973 Arab oil embargo,Premise,"(55278, 55402)",the substantial loss of Arab oil could plunge the United States into depression,Claim,"(55408, 55487)",Support
there was a serious threat to the Social Security System and its integrity during the 1976 campaign,Premise,"(65749, 65848)","As long as there is a Democratic President in the White House, we will have a strong and viable Social Security System, free of the threat of bankruptcy",Claim,"(64852, 65004)",Support
I think it has been evident in most of the answers that Mr. Carter has given tonight - that he seeks the solution to anything as another opportunity for a Federal Government program,Claim,"(74226, 74407)",I believe that there is a fundamental difference,Claim,"(74171, 74219)",Support
with an open Government,Premise,"(82828, 82851)",the job is a very gratifying one,Claim,"(82853, 82885)",Support
my tax cut does not come close to eliminating that $86 billion increase,Premise,"(5539, 5610)","what I'm talking about is not putting government back to getting less money than government's been getting, but simply cutting the increase in in spending",Claim,"(5674, 5828)",Support
"I notice that Governor Reagan recently mentioned the Reagan-Kemp-Roth proposal. which his own running mate, George Bush, described as voodoo economics, and said that it would result in a 30% inflation rate",Premise,"(13802, 14007)",our proposals are very sound,Claim,"(14246, 14274)",Support
"I talked to a man just briefly there who asked me one simple question: ""Do I have reason to hope that I can someday take care of my family again",Claim,"(25297, 25441)",nothing has been done,Claim,"(25192, 25213)",Support
"I think that anyone that's seeking this position, as well as other people, probably, have thought to themselves, what about this, what about that?",Claim,"(37395, 37541)",I have been accused lately of having a secret plan with regard to the hostages,Claim,"(37114, 37192)",Support
"He has never supported any of those arms control agreements - the limited test ban, SALT I, nor the Antiballistic Missile Treaty, nor the Vladivostok Treaty negotiated with the Soviet Union by President Ford",Premise,"(46754, 46961)","To negotiate with the Soviet Union a balanced, controlled, observable, and then reducing levels of atomic weaponry, there is a disturbing pattern in the attitude of Governor Reagan",Claim,"(46572, 46752)",Support
The mines are closed down,Premise,"(56052, 56077)","The coal that the President mentioned - yes, we have it - and yet one-eighth of our total coal resources is not being utilized at all right now",Premise,"(55907, 56050)",Support
"when I became President, the action of the Democratic Congress working with me has been to put Social Security back on a sound financial basis",Premise,"(65853, 65995)","As long as there is a Democratic President in the White House, we will have a strong and viable Social Security System, free of the threat of bankruptcy",Claim,"(64852, 65004)",Support
I happen to believe that the Federal Government has usurped powers of autonomy and authority that belong back at the state and local level,Claim,"(74409, 74547)",I believe that there is a fundamental difference,Claim,"(74171, 74219)",Support
with the involvement of the American people in the process,Premise,"(82768, 82826)",the job is a very gratifying one,Claim,"(82853, 82885)",Support
"I don't ever want to see another generation of young Americans bleed their lives into sandy beachheads in the Pacific, or rice paddies and jungles in the in Asia or the muddy battlefields of Europe",Claim,"(4040, 4237)",I believe with all my heart that our first priority must be world peace,Claim,"(2955, 3026)",Support
very carefully considered to stimulate jobs,Claim,"(14279, 14322)",our proposals are very sound,Claim,"(14246, 14274)",Support
I am eternally optimistic,Premise,"(25958, 25983)",I believe in it,Claim,"(25941, 25956)",Support
"These are just ideas of what I would think of if I were in that position and had access to the information, and which I would know all the options that were open to me",Premise,"(37542, 37709)","I think that anyone that's seeking this position, as well as other people, probably, have thought to themselves, what about this, what about that?",Claim,"(37395, 37541)",Support
"There have been preliminary skirmishing in the committees of the Senate, but the Treaty has never come to the floor of the Senate for either a debate or a vote",Premise,"(47270, 47429)",The Senate has not voted yet on the Strategic Arms Limitation Treaty,Premise,"(47200, 47268)",Support
there are 22000 miners out of work,Premise,"(56079, 56113)","The coal that the President mentioned - yes, we have it - and yet one-eighth of our total coal resources is not being utilized at all right now",Premise,"(55907, 56050)",Support
"These kinds of approaches are very dangerous to the security, the well being and the peace of mind of the retired people of this country and those approaching retirement age",Claim,"(65462, 65635)","no matter what it takes in the future to keep Social Security sound, it must be kept that way",Claim,"(65641, 65734)",Support
It has imposed on the individual freedoms of the people,Premise,"(74549, 74604)",I happen to believe that the Federal Government has usurped powers of autonomy and authority that belong back at the state and local level,Claim,"(74409, 74547)",Support
Those listening to my voice will have to make a judgment about the future of this country,Claim,"(82956, 83045)","The American people now are facing, next Tuesday, a lonely decision",Claim,"(82887, 82954)",Support
we cannot shirk our responsibility as a leader of the free world,Claim,"(3339, 3403)",the burden of maintaining the peace falls on us,Claim,"(3459, 3506)",Support
to improve the industrial complex of this country,Claim,"(14324, 14373)",our proposals are very sound,Claim,"(14246, 14274)",Support
we've made great progress from the days when I was young and when this country didn't even know it had a racial problem,Premise,"(26014, 26133)",I believe in it,Claim,"(25941, 25956)",Support
"I would be fearful that I might say something that was presently under way or in negotiations, and thus expose it and endanger the hostages",Premise,"(37842, 37981)",I have never answered the question,Premise,"(37711, 37745)",Support
"now he wants to throw into the wastebasket a treaty to control nuclear weapons on a balanced and equal basis between ourselves and the Soviet Union, negotiated over a seven-year period, by myself and my two Republican predecessors",Premise,"(46968, 47198)","To negotiate with the Soviet Union a balanced, controlled, observable, and then reducing levels of atomic weaponry, there is a disturbing pattern in the attitude of Governor Reagan",Claim,"(46572, 46752)",Support
"I think, as technology improves, we'll be able to do even better with that",Premise,"(56321, 56395)","With our modern technology, yes, we can burn our coal within the limits of the Clean Air Act",Premise,"(56227, 56319)",Support
"no matter what it takes in the future to keep Social Security sound, it must be kept that way",Claim,"(65641, 65734)",That is the way it will stay,Claim,"(65997, 66025)",Support
"there are more of these things that could be solved by the people themselves, if they were given a chance, or by the levels of government that were closer to them",Premise,"(74610, 74772)",It has imposed on the individual freedoms of the people,Premise,"(74549, 74604)",Support
"If one vote per precinct had changed in 1960, John Kennedy would never have been President of this nation",Premise,"(83126, 83231)",I think they ought to remember that one vote can make a lot of difference,Claim,"(83051, 83124)",Support
"I've had to make thousands of decisions since I've been President, serving in the Oval Office",Premise,"(6562, 6655)",I think I'm a much wiser and more experienced man than I was when I debated four years ago against President Ford,Claim,"(6763, 6876)",Support
to create tools for American workers,Claim,"(14375, 14411)",our proposals are very sound,Claim,"(14246, 14274)",Support
I think that something can be done from there,Claim,"(26390, 26435)",I believe in it,Claim,"(25941, 25956)",Support
I have never answered the question,Premise,"(37711, 37745)","I think some of my ideas might require quiet diplomacy where you don't say in advance, or say to anyone, what it is you're thinking of doing",Claim,"(37998, 38138)",Support
"To negotiate with the Soviet Union a balanced, controlled, observable, and then reducing levels of atomic weaponry, there is a disturbing pattern in the attitude of Governor Reagan",Claim,"(46572, 46752)","when a man who hopes to be President says, take this treaty, discard it, do not vote, do not debate, do not explore the issues, do not finally capitalize on this long negotiation - that is a very dangerous and disturbing thing",Claim,"(47645, 47871)",Support
Most of this is due to regulations which either interfere with the mining of it or prevent the burning of it,Claim,"(56115, 56223)","The coal that the President mentioned - yes, we have it - and yet one-eighth of our total coal resources is not being utilized at all right now",Premise,"(55907, 56050)",Support
"It has, as I said, delayed the actuarial imbalance falling on us for just a few years with that increase in taxes",Premise,"(66087, 66200)",I don't believe we can go on increasing the tax,Claim,"(66206, 66253)",Support
"Today, by his own decision, the misery index is in excess of 20%,",Premise,"(75134, 75199)",I think this must suggest something,Claim,"(75204, 75239)",Support
"if a few more people had gone to the polls and voted in 1968, Hubert Humphrey would have been President; Richard Nixon would not",Premise,"(83237, 83365)",I think they ought to remember that one vote can make a lot of difference,Claim,"(83051, 83124)",Support
