subj,subj_type,subj_span,obj,obj_type,obj_span,relation
he stated,Premise,"(81505, 81514)",Senator Obama without precondition wants to sit down and negotiate with them,Claim,"(81392, 81468)",Support
"they're the ones that, with the encouragement of Senator Obama and his cronies and his friends in Washington",Claim,"(10294, 10402)","one of the real catalysts, really the match that lit this fire was Fannie Mae and Freddie Mac",Claim,"(10113, 10206)",Support
There is a lot of blame to go around,Claim,"(17020, 17056)",I understand your frustration and your cynicism,Claim,"(16667, 16714)",Support
there are an awful lot of small businesses that I meet across America that want to do right by their workers,Premise,"(36672, 36780)",we provide a 50 percent tax credit so that they can buy health insurance for their workers,Claim,"(36572, 36662)",Support
Nuclear power is safe,Claim,"(41308, 41329)",Senator Obama says that it has to be safe or disposable or something like that,Claim,"(41166, 41244)",Attack
That will reduce medical errors and reduce costs,Premise,"(48069, 48117)",We're going to do it by making sure that we use information technology so that medical records are actually on computers instead of you filling forms out in triplicate when you go to the hospital,Claim,"(47872, 48067)",Support
where the United States of America can make a difference in preventing genocide,Claim,"(57451, 57530)",we've done,Claim,"(57645, 57655)",Support
They are plotting to kill Americans right now,Claim,"(65671, 65716)",we have a difficult situation in Pakistan,Claim,"(64995, 65036)",Support
"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union",Claim,"(75560, 75666)",We've got to show moral support for Georgia,Claim,"(75668, 75711)",Support
we've got to take some decisive action,Claim,"(2886, 2924)","that means strong oversight, making sure that investors, taxpayers are getting their money back and treated as investors",Claim,"(3043, 3163)",Support
"imposing significant, tough sanctions to modify their behavior",Premise,"(81671, 81733)",I think we can do that,Claim,"(81739, 81761)",Support
the Democrats in the Senate and some -- and some members of Congress defended what Fannie and Freddie were doing,Premise,"(10676, 10788)",We've got to stop this greed and excess.,Claim,"(10624, 10664)",Attack
I think it's important just to remember a little bit of history,Claim,"(17062, 17125)",I understand your frustration and your cynicism,Claim,"(16667, 16714)",Attack
they just can't afford it,Premise,"(36785, 36810)",there are an awful lot of small businesses that I meet across America that want to do right by their workers,Premise,"(36672, 36780)",Attack
it's clean,Claim,"(41335, 41345)",Senator Obama says that it has to be safe or disposable or something like that,Claim,"(41166, 41244)",Attack
"there's a huge pool, we can drop the costs",Premise,"(48275, 48317)","If you don't have health insurance, you're going to be able to buy the same kind of insurance that Senator McCain and I enjoy as federal employees",Claim,"(48119, 48265)",Support
that question can only be answered by someone with the knowledge and experience and the judgment,Premise,"(57280, 57376)",where the United States of America can make a difference in preventing genocide,Claim,"(57451, 57530)",Support
"the defense secretary, said, the war against terrorism began in that region and that's where it will end",Premise,"(65738, 65842)",that's the central front on terrorism,Premise,"(65632, 65669)",Support
We've got to show moral support for Ukraine,Claim,"(75721, 75764)",We've got to advocate for their membership in NATO,Claim,"(75766, 75816)",Support
we are cracking down on CEOs and making sure that they're not getting bonuses or golden parachutes as a consequence of this package,Claim,"(3179, 3310)","that means strong oversight, making sure that investors, taxpayers are getting their money back and treated as investors",Claim,"(3043, 3163)",Support
I want to make sure that the Iranians are put enough -- that we put enough pressure on the Iranians by joining with our allies,Premise,"(81543, 81669)",I think we can do that,Claim,"(81739, 81761)",Support
They resisted any change,Premise,"(10790, 10814)",the Democrats in the Senate and some -- and some members of Congress defended what Fannie and Freddie were doing,Premise,"(10676, 10788)",Support
"When George Bush came into office, we had surpluses",Premise,"(17127, 17178)",now we have half-a-trillion-dollar deficit annually,Claim,"(17184, 17235)",Support
"Some small business owners, a lot of them, can't even afford health insurance for themselves",Premise,"(36812, 36904)",we provide a 50 percent tax credit so that they can buy health insurance for their workers,Claim,"(36572, 36662)",Support
it creates hundreds of thousands of jobs,Claim,"(41351, 41391)",Senator Obama says that it has to be safe or disposable or something like that,Claim,"(41166, 41244)",Attack
which is a huge problem,Premise,"(48376, 48399)",nobody will be excluded for pre-existing conditions,Claim,"(48323, 48374)",Support
the judgment to know when our national security is not only at risk,Premise,"(57378, 57445)",where the United States of America can make a difference in preventing genocide,Claim,"(57451, 57530)",Support
part of the reason I think it's so important for us to end the war in Iraq is to be able to get more troops into Afghanistan,Claim,"(65847, 65971)",I think it's so important for us to reverse course,Claim,"(65572, 65622)",Support
"this kind of naked aggression into Georgia, a tiny country and a tiny democracy",Premise,"(75916, 75995)",We have to make the Russians understand that there are penalties for these this kind of behavior,Claim,"(75818, 75914)",Support
"we just found out that AIG, a company that got a bailout, just a week after they got help went on a $400,000 junket",Premise,"(3326, 3441)",the Treasury should demand that money back and those executives should be fired,Claim,"(3467, 3546)",Support
"I think, joining with our allies and friends in a league of democracies, that we can effectively abridge their behavior",Claim,"(81763, 81882)",they would abandon this quest that they are on for nuclear weapons,Claim,"(81898, 81964)",Support
they were getting all kinds of money in campaign contributions,Premise,"(10827, 10889)",the Democrats in the Senate and some -- and some members of Congress defended what Fannie and Freddie were doing,Premise,"(10676, 10788)",Support
now we have half-a-trillion-dollar deficit annually,Claim,"(17184, 17235)",I think it's important just to remember a little bit of history,Claim,"(17062, 17125)",Support
$200 billion of it to the largest corporations,Premise,"(36977, 37023)",Senator McCain wants to give a $300 billion tax cut,Claim,"(36924, 36975)",Support
"The Japanese, the British, the French do it",Premise,"(41457, 41500)",we can reprocess the spent nuclear fuel,Claim,"(41416, 41455)",Support
nobody will be excluded for pre-existing conditions,Claim,"(48323, 48374)","If you don't have health insurance, you're going to be able to buy the same kind of insurance that Senator McCain and I enjoy as federal employees",Claim,"(48119, 48265)",Support
"in his short career, he does not understand our national security challenges",Premise,"(58077, 58153)",We don't have time for on-the-job training,Claim,"(58155, 58197)",Support
"put more pressure on the Afghan government to do what it needs to do, eliminate some of the drug trafficking that's funding terrorism",Claim,"(65973, 66106)",part of the reason I think it's so important for us to end the war in Iraq is to be able to get more troops into Afghanistan,Claim,"(65847, 65971)",Support
we want to bring international pressures to bear on Russia in hopes that that will modify and eventually change their behavior,Premise,"(76015, 76141)",the G-8 is one of those,Claim,"(76148, 76171)",Support
tax cuts for the middle-class,Claim,"(3629, 3658)",The middle-class need a rescue package,Claim,"(3574, 3612)",Support
It would be a game-changer in the region,Claim,"(82321, 82361)",We cannot allow Iran to get a nuclear weapon,Claim,"(82275, 82319)",Support
Senator Obama was the second highest recipient of Fannie Mae and Freddie Mac money in history,Premise,"(10891, 10984)",the Democrats in the Senate and some -- and some members of Congress defended what Fannie and Freddie were doing,Premise,"(10676, 10788)",Support
"When George Bush came into office, our debt -- national debt was around $5 trillion",Premise,"(17237, 17320)",It's now over $10 trillion,Claim,"(17322, 17348)",Support
a hundred billion of it going to people like CEOs on Wall Street,Premise,"(37056, 37120)",Senator McCain wants to give a $300 billion tax cut,Claim,"(36924, 36975)",Support
"We can move forward, and clean up our climate, and develop green technologies, and alternate -- alternative energies for -- for hybrid, for hydrogen, for battery-powered cars",Claim,"(41557, 41731)",we can clean up our environment and at the same time get our economy going by creating millions of jobs,Claim,"(41741, 41844)",Support
he is going to tax your employer-based health care benefits for the first time ever,Claim,"(48545, 48628)","he's going to give you a $5,000 tax credit",Premise,"(48468, 48510)",Attack
He was wrong about Russia when they committed aggression against Georgia,Premise,"(57999, 58071)",We don't have time for on-the-job training,Claim,"(58155, 58197)",Support
I do believe that we have to change our policies with Pakistan,Claim,"(66112, 66174)",I think it's so important for us to reverse course,Claim,"(65572, 65622)",Support
there are many others,Premise,"(76177, 76198)",the G-8 is one of those,Claim,"(76148, 76171)",Support
It means help for homeowners so that they can stay in their homes,Claim,"(3660, 3725)",The middle-class need a rescue package,Claim,"(3574, 3612)",Support
it would also create a possibility of nuclear weapons falling into the hands of terrorists,Premise,"(82481, 82571)",We cannot allow Iran to get a nuclear weapon,Claim,"(82275, 82319)",Support
"this rescue package means that we will stabilize markets, we will shore up these institutions",Claim,"(11003, 11096)",I believe that it's rescue,Claim,"(9634, 9660)",Support
We've almost doubled it,Premise,"(17350, 17373)",It's now over $10 trillion,Claim,"(17322, 17348)",Support
That is not fair,Claim,"(37199, 37215)","He wants to give average Fortune 500 CEO an additional $700,000 in tax cuts",Claim,"(37122, 37197)",Attack
we're the best innovators,Premise,"(41887, 41912)",we can clean up our environment and at the same time get our economy going by creating millions of jobs,Claim,"(41741, 41844)",Support
"one hand giveth, the other hand taketh away",Premise,"(48638, 48681)","he's going to give you a $5,000 tax credit",Premise,"(48468, 48510)",Attack
Senator Obama was wrong about Iraq and the surge,Premise,"(57949, 57997)",We don't have time for on-the-job training,Claim,"(58155, 58197)",Support
"We can't coddle, as we did, a dictator, give him billions of dollars and then he's making peace treaties with the Taliban and militants",Premise,"(66176, 66311)",I do believe that we have to change our policies with Pakistan,Claim,"(66112, 66174)",Support
We have to make the Russians understand that there are penalties for these this kind of behavior,Claim,"(75818, 75914)",the G-8 is one of those,Claim,"(76148, 76171)",Support
It means that we are helping state and local governments set up road projects and bridge projects that keep people in their jobs,Claim,"(3727, 3855)",The middle-class need a rescue package,Claim,"(3574, 3612)",Support
Not only would it threaten Israel,Premise,"(82363, 82396)",We cannot allow Iran to get a nuclear weapon,Claim,"(82275, 82319)",Support
we're going to have to go out into the housing market,Claim,"(11130, 11183)",it's not enough,Claim,"(7923, 7938)",Support
It's now over $10 trillion,Claim,"(17322, 17348)",I think it's important just to remember a little bit of history,Claim,"(17062, 17125)",Support
it doesn't work,Premise,"(37221, 37236)","He wants to give average Fortune 500 CEO an additional $700,000 in tax cuts",Claim,"(37122, 37197)",Attack
we're the best producers,Premise,"(41914, 41938)",we can clean up our environment and at the same time get our economy going by creating millions of jobs,Claim,"(41741, 41844)",Support
that is fundamentally the wrong way to go,Premise,"(48914, 48955)",He would also strip away the ability of states to provide some of the regulations on insurance companies to make sure you're not excluded for pre-existing conditions or your mammograms are covered or your maternity is covered,Claim,"(48683, 48908)",Attack
"Senator McCain, in the last debate and today, again, suggested that I don't understand",Premise,"(58328, 58414)",It's true,Claim,"(58416, 58425)",Support
We will kill bin Laden,Claim,"(66704, 66726)",That has to be our biggest national security priority,Claim,"(66752, 66805)",Support
"hopefully we will use the leverage, economic, diplomatic and others united with our allies, with our allies and friends in Europe who are equally disturbed as we are about their recent behaviors",Premise,"(76299, 76493)",the Russians must understand that these kinds of actions and activities are not acceptable,Claim,"(76204, 76294)",Support
you've got to have somebody in Washington who is thinking about the middle class and not just those who can afford to hire lobbyists,Premise,"(4043, 4175)",You need somebody working for you,Claim,"(4005, 4038)",Support
it's unacceptable,Claim,"(82580, 82597)",We cannot allow Iran to get a nuclear weapon,Claim,"(82275, 82319)",Support
we're going to have to buy up these bad loans,Claim,"(11188, 11233)",it's not enough,Claim,"(7923, 7938)",Support
Senator McCain voted for four out of five of those George Bush budgets,Premise,"(17556, 17626)","so while it's true that nobody's completely innocent here, we have had over the last eight years the biggest increases in deficit spending and national debt in our history",Claim,"(17379, 17550)",Support
the vast majority of small businesses would get a tax cut under my plan,Claim,"(36495, 36566)","I want to provide a tax cut for 95 percent of Americans, 95 percent",Claim,"(36127, 36194)",Support
95 percent of the people who are our market live outside of the United States of America,Premise,"(41944, 42032)",we can clean up our environment and at the same time get our economy going by creating millions of jobs,Claim,"(41741, 41844)",Support
"I don't think, is the kind of change that we need",Claim,"(49190, 49239)",He would also strip away the ability of states to provide some of the regulations on insurance companies to make sure you're not excluded for pre-existing conditions or your mammograms are covered or your maternity is covered,Claim,"(48683, 48908)",Attack
There are some things I don't understand,Premise,"(58427, 58467)",It's true,Claim,"(58416, 58425)",Support
we will crush Al Qaida,Claim,"(66728, 66750)",That has to be our biggest national security priority,Claim,"(66752, 66805)",Support
It will not be a re-ignition of the Cold War,Claim,"(76526, 76570)",I don't think that -- we're not going to have another Cold War with Russia,Claim,"(74922, 74996)",Support
The middle-class need a rescue package,Claim,"(3574, 3612)",we've got to take some decisive action,Claim,"(2886, 2924)",Support
We cannot allow Iran to get a nuclear weapon,Claim,"(82275, 82319)",I will do everything that's required to prevent it,Claim,"(82603, 82653)",Support
we're going to have to stabilize home values,Claim,"(11238, 11282)",it's not enough,Claim,"(7923, 7938)",Support
here's what I would do,Premise,"(17631, 17653)",I'm going to spend some money on the key issues that we've got to work on,Claim,"(17655, 17728)",Support
we provide a 50 percent tax credit so that they can buy health insurance for their workers,Claim,"(36572, 36662)","I think it's important to understand, we're not going to solve Social Security and Medicare unless we understand the rest of our tax policies",Claim,"(35728, 35869)",Support
"if we create a new energy economy, we can create five million new jobs, easily, here in the United States",Premise,"(42231, 42336)",it's an opportunity,Claim,"(42202, 42221)",Support
that's something that I'm committed to doing as president,Premise,"(49362, 49419)","We've got to have somebody who is fighting for patients and making sure that you get decent, affordable health care",Claim,"(49241, 49356)",Support
"I don't understand how we ended up invading a country that had nothing to do with 9/11, while Osama Bin Laden and Al Qaeda are setting up base camps and safe havens to train terrorists to attack us",Premise,"(58469, 58666)",There are some things I don't understand,Premise,"(58427, 58467)",Support
"if we have Osama bin Laden in our sights and the Pakistani government is unable or unwilling to take them out, then I think that we have to act and we will take them out",Claim,"(66533, 66702)",That has to be our biggest national security priority,Claim,"(66752, 66805)",Support
"have no doubt that Russia's behavior is certainly outside the norms of behavior that we would expect for nations which are very wealthy, as Russia has become",Claim,"(75002, 75159)",Russia is a challenge,Claim,"(76576, 76597)",Support
long-term we've got to fix our health care system,Claim,"(3866, 3915)",we've got to take some decisive action,Claim,"(2886, 2924)",Support
we will never take military options off the table,Claim,"(82659, 82708)",I will do everything that's required to prevent it,Claim,"(82603, 82653)",Support
"that way, Americans, like Alan, can realize the American dream and stay in their home",Premise,"(11288, 11373)",it's not enough,Claim,"(7923, 7938)",Support
you may have seen your health care premiums go up,Premise,"(17747, 17796)",We've got to reform health care to help you and your budget,Claim,"(17798, 17857)",Support
if we get our tax policies right so that they're good for the middle class,Claim,"(37250, 37324)",we are going to be in a position to deal with Social Security and deal with Medicare,Claim,"(37462, 37546)",Support
It can be an engine that drives us into the future the same way the computer was the engine for economic growth over the last couple of decades,Premise,"(42338, 42481)",it's an opportunity,Claim,"(42202, 42221)",Support
"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America",Premise,"(49564, 49690)",we need to do all of the things that are necessary to make it more efficient,Claim,"(49696, 49772)",Support
"When Senator McCain was cheerleading the president to go into Iraq, he suggested it was going to be quick and easy, we'd be greeted as liberators",Premise,"(58734, 58879)","That was the wrong judgment, and it's been costly to us",Claim,"(58881, 58936)",Support
We drove the Russians out with -- the Afghan freedom fighters drove the Russians out of Afghanistan,Premise,"(67525, 67624)",we made a most serious mistake,Claim,"(67635, 67665)",Support
we can't just provide moral support,Premise,"(76906, 76941)",we've also got to provide them with financial and concrete assistance to help rebuild their economies,Claim,"(77077, 77178)",Support
we've got to fix our energy system that is putting such an enormous burden on families,Claim,"(3917, 4003)",we've got to take some decisive action,Claim,"(2886, 2924)",Support
we don't provide veto power to the United Nations or anyone else in acting in our interests,Premise,"(82735, 82826)",I will do everything that's required to prevent it,Claim,"(82603, 82653)",Support
it's not enough,Claim,"(7923, 7938)","this rescue package means that we will stabilize markets, we will shore up these institutions",Claim,"(11003, 11096)",Attack
We've got to reform health care to help you and your budget,Claim,"(17798, 17857)",I'm going to spend some money on the key issues that we've got to work on,Claim,"(17655, 17728)",Support
if we reverse the policies of the last eight years that got us into this fix in the first place and that Senator McCain supported,Claim,"(37326, 37455)",we are going to be in a position to deal with Social Security and deal with Medicare,Claim,"(37462, 37546)",Support
we can do it,Claim,"(24030, 24042)",we can clean up our environment and at the same time get our economy going by creating millions of jobs,Claim,"(41741, 41844)",Support
"Let's put health records online, that will reduce medical errors, as they call them",Claim,"(49774, 49857)",we need to do all of the things that are necessary to make it more efficient,Claim,"(49696, 49772)",Support
"one of the difficulties with Iraq is that it has put an enormous strain, first of all, on our troops",Premise,"(58941, 59041)","That was the wrong judgment, and it's been costly to us",Claim,"(58881, 58936)",Support
the border areas are being used as safe havens by the Taliban and Al Qaida and other extremist organizations,Premise,"(67864, 67972)",our relations with Pakistan are critical,Claim,"(67814, 67854)",Support
Georgia in particular is now on the brink of enormous economic challenges,Claim,"(77180, 77253)",we've also got to provide them with financial and concrete assistance to help rebuild their economies,Claim,"(77077, 77178)",Support
they're a little fearful,Premise,"(4465, 4489)",You go to the heart of America's worries tonight,Premise,"(4375, 4423)",Support
"It is important, though, for us to use all the tools at our disposal to prevent the scenario where we've got to make those kinds of choices",Premise,"(82828, 82967)",if we can work more effectively with other countries diplomatically to tighten sanctions on Iran,Claim,"(83015, 83111)",Support
the Democrats in the Senate and some -- and some members of Congress defended what Fannie and Freddie were doing,Premise,"(10676, 10788)",There were others who took a hike,Premise,"(11532, 11565)",Support
we can't keep on borrowing from the Chinese and sending money to Saudi Arabia,Premise,"(17908, 17985)",We are going to have to deal with energy,Claim,"(17859, 17899)",Support
we will have a health care plan that actually works for you,Premise,"(37556, 37615)",we are going to be in a position to deal with Social Security and deal with Medicare,Claim,"(37462, 37546)",Support
"I've called for investments in solar, wind, geothermal",Premise,"(42834, 42888)",we've got to make some investments,Claim,"(42795, 42829)",Support
Let's have community health centers,Claim,"(49859, 49894)",we need to do all of the things that are necessary to make it more efficient,Claim,"(49696, 49772)",Support
"We've spent, so far, close to $700 billion",Premise,"(59207, 59249)",it's also put an enormous strain on our budget,Claim,"(59159, 59205)",Support
the conditions and the situation,Premise,"(68100, 68132)","General Petraeus had a strategy, the same strategy -- very, very different",Claim,"(68013, 68087)",Support
Georgia in particular is now on the brink of enormous economic challenges,Claim,"(77180, 77253)",We've got to provide moral support to the Poles and Estonia and Latvia and all of the nations that were former Soviet satellites,Claim,"(76943, 77071)",Support
Americans are angry,Premise,"(4425, 4444)",You go to the heart of America's worries tonight,Premise,"(4375, 4423)",Support
if we can work more effectively with other countries diplomatically to tighten sanctions on Iran,Claim,"(83015, 83111)",I will do everything that's required to prevent it,Claim,"(82603, 82653)",Support
"Right now, the credit markets are frozen up",Premise,"(11672, 11715)",small businesses and some large businesses just can't get loans,Premise,"(11768, 11831)",Support
We are going to have to deal with energy,Claim,"(17859, 17899)",I'm going to spend some money on the key issues that we've got to work on,Claim,"(17655, 17728)",Support
reduces spending and costs over the long term,Premise,"(37617, 37662)",we will have a health care plan that actually works for you,Premise,"(37556, 37615)",Support
I favor nuclear power as one component of our overall energy mix,Claim,"(42939, 43003)",Senator Obama has opposed that,Claim,"(41525, 41555)",Attack
Let's have walk-in clinics,Claim,"(49896, 49922)",we need to do all of the things that are necessary to make it more efficient,Claim,"(49696, 49772)",Support
it's also put an enormous strain on our budget,Claim,"(59159, 59205)","That was the wrong judgment, and it's been costly to us",Claim,"(58881, 58936)",Support
the same fundamental strategy that succeeded in Iraq,Claim,"(68140, 68192)","General Petraeus had a strategy, the same strategy -- very, very different",Claim,"(68013, 68087)",Support
some say that that's what Putin intended in the first place,Premise,"(77259, 77318)",Georgia in particular is now on the brink of enormous economic challenges,Claim,"(77180, 77253)",Support
You go to the heart of America's worries tonight,Premise,"(4375, 4423)",It's our job to fix the problem,Claim,"(4491, 4522)",Support
