subj,subj_type,subj_span,obj,obj_type,obj_span,relation
more debt and less jobs,Claim,"(3586, 3609)",I'm going to change that,Claim,"(3611, 3635)",Support
they don't play by the rules is artificially holding down the value of their currency,Claim,"(88768, 88853)",we're going to have to make sure that as we trade with other nations that they play by the rules,Claim,"(88611, 88707)",Support
I've sat across the table from people who were out of work and worked with them to try and find new work or to help them through tough times,Premise,"(97015, 97155)",I believe we have a responsibility to care for one another,Claim,"(96850, 96908)",Support
here's what I've done since I've been president,Claim,"(10987, 11034)",all these things have contributed to us lowering our oil imports to the lowest levels in 16 years,Claim,"(11623, 11720)",Support
that'll stay the same,Premise,"(25418, 25439)",The top 5 percent of taxpayers will continue to pay 60 percent of the income tax the nation collects,Claim,"(25313, 25413)",Support
We did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program,Premise,"(38673, 38782)",We've expanded Pell Grants for millions of people,Premise,"(38563, 38612)",Support
my policy starts with a very robust policy to get all that energy in North America -- become energy secure,Claim,"(46643, 46749)",my five point plan is so different than what he would have done,Claim,"(46347, 46410)",Support
A lot of us are,Claim,"(52178, 52193)",Absolutely not,Claim,"(52162, 52176)",Support
I won't put in place magnets for people coming here illegally,Premise,"(59807, 59868)",I will not grant amnesty to those who have come here illegally,Claim,"(59569, 59631)",Support
we are going to find out who did this,Claim,"(70511, 70548)",we're going to hunt them down,Claim,"(70553, 70582)",Support
they're not using AK-47s,Premise,"(79866, 79890)",They're using cheap hand guns,Claim,"(79892, 79921)",Support
I know what it takes to create good jobs again,Claim,"(3637, 3683)",I'm going to change that,Claim,"(3611, 3635)",Support
they don't play by the rules is artificially holding down the value of their currency,Claim,"(88768, 88853)",manufacturers here in the U.S. making the same products can't compete,Claim,"(89020, 89089)",Support
I went to the Olympics when they were in trouble to try and get them on track,Premise,"(97157, 97234)",I believe we have a responsibility to care for one another,Claim,"(96850, 96908)",Support
We continue to make it a priority for us to go after natural gas,Premise,"(11826, 11890)",we still continue to open up new areas for drilling,Claim,"(11773, 11824)",Support
I want middle-income taxpayers to have lower taxes,Claim,"(24522, 24572)",Middle-income people are going to get a tax break,Claim,"(25441, 25490)",Support
that's going to make sure that young women are going to be able to compete in that marketplace,Premise,"(38963, 39057)",we've seen millions of young people be able to afford college,Claim,"(38896, 38957)",Support
It's been growing about 12 percent per year over a long period of time,Premise,"(46883, 46953)",I'm also going to dramatically expand trade in Latin America,Claim,"(46821, 46881)",Support
not only the energy of today,Premise,"(52462, 52490)",also the energy of the future,Premise,"(52496, 52525)",Support
one way they would have that kind of pathway to become a permanent resident,Premise,"(60163, 60238)","The kids of those that came here illegally, those kids, I think, should have a pathway to become a permanent resident of the United States and military service",Claim,"(59985, 60144)",Support
we're going to hunt them down,Claim,"(70553, 70582)",I gave them three instructions,Claim,"(70188, 70218)",Support
"in my home town of Chicago, there's an awful lot of violence",Premise,"(79801, 79861)",They're using cheap hand guns,Claim,"(79892, 79921)",Support
I know what it takes to make sure that you have the kind of opportunity you deserve,Claim,"(3685, 3768)",I'm going to change that,Claim,"(3611, 3635)",Support
China has been a currency manipulator for years and years and years,Claim,"(89091, 89158)",manufacturers here in the U.S. making the same products can't compete,Claim,"(89020, 89089)",Support
"I was able also to get our schools ranked number one in the nation, so 100 percent of our kids would have a bright opportunity for a future",Claim,"(97362, 97501)",I understand that I can get this country on track again,Claim,"(97511, 97566)",Support
"We've got potentially 600,000 jobs and 100 years worth of energy right beneath our feet with natural gas",Claim,"(11892, 11996)",we still continue to open up new areas for drilling,Claim,"(11773, 11824)",Support
you can decide which ones to use,Premise,"(25652, 25684)","in terms of bringing down deductions, one way of doing that would be say everybody gets -- I'll pick a number -- $25,000 of deductions and credits",Premise,"(25500, 25646)",Support
we are doing,Premise,"(39108, 39120)",we've got to enforce the laws,Claim,"(39063, 39092)",Support
I'm also going to dramatically expand trade in Latin America,Claim,"(46821, 46881)",my five point plan is so different than what he would have done,Claim,"(46347, 46410)",Support
also the energy of the future,Premise,"(52496, 52525)",Making sure that we are controlling our own energy,Claim,"(52406, 52456)",Support
He didn't do it,Claim,"(60501, 60516)","when the president ran for office, he said that he'd put in place, in his first year, a piece of legislation -- he'd file a bill in his first year that would reform our -- our immigration system",Premise,"(60252, 60446)",Attack
we were still dealing with our diplomats being threatened,Premise,"(70767, 70824)","Governor Romney put out a press release, trying to make political points",Premise,"(70826, 70898)",Support
"what can we do to intervene, to make sure that young people have opportunity",Claim,"(79930, 80006)","that if there's violence on the streets, that working with faith groups and law enforcement, we can catch it before it gets out of control",Claim,"(80038, 80176)",Support
jobs have been too scarce,Claim,"(3966, 3991)",I'm going to change that,Claim,"(3611, 3635)",Support
the president has a regular opportunity to label them as a currency manipulator,Premise,"(89164, 89243)",refuses to do so,Claim,"(89249, 89265)",Support
"as governor of my state, I was able to get 100 percent of my people insured, all my kids, about 98 percent of the adults",Claim,"(97240, 97360)",I understand that I can get this country on track again,Claim,"(97511, 97566)",Support
that's how we're going to reduce demand,Premise,"(12143, 12182)",we've also got to continue to figure out how we have efficiency energy,Claim,"(12052, 12122)",Support
"in terms of bringing down deductions, one way of doing that would be say everybody gets -- I'll pick a number -- $25,000 of deductions and credits",Premise,"(25500, 25646)",Middle-income people are going to get a tax break,Claim,"(25441, 25490)",Support
we've also got to make sure that in every walk of life we do not tolerate discrimination,Claim,"(39126, 39214)",I'm going to continue to push on this issue for the next four years,Claim,"(39271, 39338)",Support
we'll have more trade,Premise,"(46999, 47020)",I want to add more free trade agreements,Claim,"(46955, 46995)",Support
I did,Claim,"(51323, 51328)","the point is the commitments I've made, I've kept",Claim,"(52574, 52623)",Support
"He had a Democrat House, a Democrat Senate, super majority in both Houses",Premise,"(60518, 60591)",Why did he fail to even promote legislation that would have provided an answer for those that want to come legally and for those that are here illegally today,Premise,"(60593, 60751)",Support
that's not how a commander in chief operates,Claim,"(70904, 70948)","Governor Romney put out a press release, trying to make political points",Premise,"(70826, 70898)",Attack
that our schools are working,Claim,"(80008, 80036)","that if there's violence on the streets, that working with faith groups and law enforcement, we can catch it before it gets out of control",Claim,"(80038, 80176)",Support
The middle-class has been crushed over the last four years,Claim,"(3902, 3960)",I'm going to change that,Claim,"(3611, 3635)",Support
manufacturers here in the U.S. making the same products can't compete,Claim,"(89020, 89089)",I will label China a currency manipulator,Claim,"(89279, 89320)",Support
I believe we have a responsibility to care for one another,Claim,"(96850, 96908)",I understand that I can get this country on track again,Claim,"(97511, 97566)",Support
that's what's going to keep gas prices lower,Premise,"(12187, 12231)",we've also got to continue to figure out how we have efficiency energy,Claim,"(12052, 12122)",Support
"Your home mortgage interest deduction, charity, child tax credit, and so forth, you can use those as part of filling that bucket, if you will, of deductions",Premise,"(25686, 25842)",Middle-income people are going to get a tax break,Claim,"(25441, 25490)",Support
we've got to enforce the laws,Claim,"(39063, 39092)",I'm going to continue to push on this issue for the next four years,Claim,"(39271, 39338)",Support
President Bush didn't,Premise,"(46798, 46819)",I'm going to get us to a balanced budget,Claim,"(47036, 47076)",Support
I have,Claim,"(24161, 24167)","the point is the commitments I've made, I've kept",Claim,"(52574, 52623)",Support
Why did he fail to even promote legislation that would have provided an answer for those that want to come legally and for those that are here illegally today,Premise,"(60593, 60751)",He didn't do it,Claim,"(60501, 60516)",Attack
You don't turn national security into a political issue,Claim,"(70950, 71005)",that's not how a commander in chief operates,Claim,"(70904, 70948)",Support
Part of it is seeing if we can get automatic weapons that kill folks in amazing numbers out of the hands of criminals and the mentally ill,Premise,"(80234, 80372)","that if there's violence on the streets, that working with faith groups and law enforcement, we can catch it before it gets out of control",Claim,"(80038, 80176)",Support
It's not going to be like the last four years,Premise,"(3855, 3900)",I'm going to change that,Claim,"(3611, 3635)",Support
"which will allow me as president to be able to put in place, if necessary, tariffs where I believe that they are taking unfair advantage of our manufacturers",Claim,"(89322, 89479)",I will label China a currency manipulator,Claim,"(89279, 89320)",Support
I believe we're all children of the same God,Claim,"(96804, 96848)",I understand that I can get this country on track again,Claim,"(97511, 97566)",Support
Governor Romney will say he's got an all-of-the-above plan,Premise,"(12238, 12296)",his plan is to let the oil companies write the energy policies,Claim,"(12312, 12374)",Attack
"every middle-income taxpayer no longer will pay any tax on interest, dividends or capital gains",Claim,"(25940, 26035)",your rate comes down and the burden also comes down on you for one more reason,Claim,"(25848, 25926)",Support
we've got to fight for it,Claim,"(38232, 38257)",I'm going to continue to push on this issue for the next four years,Claim,"(39271, 39338)",Support
I'm going to get us to a balanced budget,Claim,"(47036, 47076)",my five point plan is so different than what he would have done,Claim,"(46347, 46410)",Support
I did,Claim,"(51323, 51328)","the point is the commitments I've made, I've kept",Claim,"(52574, 52623)",Support
talent from all around the world wants to come here,Premise,"(61046, 61097)",We all understand what this country has become,Claim,"(60991, 61037)",Support
Certainly not right when it's happening,Claim,"(71007, 71046)",that's not how a commander in chief operates,Claim,"(70904, 70948)",Support
part of it is also going deeper and seeing if we can get into these communities and making sure we catch violent impulses before they occur,Premise,"(80378, 80517)","that if there's violence on the streets, that working with faith groups and law enforcement, we can catch it before it gets out of control",Claim,"(80038, 80176)",Support
"kids across this country are going to recognize, we're bringing back an economy",Premise,"(3774, 3853)",I'm going to change that,Claim,"(3611, 3635)",Support
we're going to make sure that people we trade with around the world play by the rules,Claim,"(89484, 89569)",I will label China a currency manipulator,Claim,"(89279, 89320)",Support
"I'm a guy who wants to help with the experience I have, the American people",Claim,"(96654, 96729)",I understand that I can get this country on track again,Claim,"(97511, 97566)",Support
he's got the oil and gas part,Premise,"(12379, 12408)",his plan is to let the oil companies write the energy policies,Claim,"(12312, 12374)",Support
That makes life a lot easier,Premise,"(26061, 26089)",No tax on your savings,Claim,"(26037, 26059)",Support
our recruiting effort,Premise,"(40528, 40549)",I was able to get so many good women to be part of that team,Claim,"(40452, 40512)",Support
I want to add more free trade agreements,Claim,"(46955, 46995)",my five point plan is so different than what he would have done,Claim,"(46347, 46410)",Support
Osama bin Laden is dead,Claim,"(51577, 51600)","the point is the commitments I've made, I've kept",Claim,"(52574, 52623)",Support
People who want to build on their dreams and make sure their kids have an even bigger dreams than they have,Premise,"(61133, 61240)",We all understand what this country has become,Claim,"(60991, 61037)",Support
I said I'd end the war in Libya -- in -- in Iraq,Premise,"(71184, 71232)",I did,Claim,"(51323, 51328)",Support
that's already illegal in this country to have automatic weapons,Premise,"(80776, 80840)","We, of course, don't want to have automatic weapons",Premise,"(80719, 80770)",Support
I know what it takes to bring them back,Premise,"(3993, 4032)",I'm going to do that,Claim,"(4038, 4058)",Support
"if you're starting a business, where would you rather start it",Premise,"(90101, 90163)",We have to be competitive if we're going to create more jobs here,Claim,"(90165, 90230)",Support
I care about 100 percent of the American people,Claim,"(96357, 96404)",I understand that I can get this country on track again,Claim,"(97511, 97566)",Support
he doesn't have the clean energy part,Premise,"(12414, 12451)",his plan is to let the oil companies write the energy policies,Claim,"(12312, 12374)",Support
"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have",Premise,"(26091, 26220)",you don't have to worry about filing taxes on that,Claim,"(26222, 26272)",Support
I recognized that if you're going to have women in the workforce that sometimes you need to be more flexible,Premise,"(40575, 40683)",I was able to get so many good women to be part of that team,Claim,"(40452, 40512)",Support
