subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"We believe that we can make savings in our defense budget and at the same time, improve our national security",Claim,"(27646, 27755)",Bill Clinton and I support a strong national defense,Claim,"(26930, 26982)",Support
You ought to talk to the coal miners,Premise,"(37526, 37562)",They're talking about putting a coal tax on,Premise,"(37564, 37607)",Support
We ought to be able to build more common ground among those who describe themselves as pro-choice and pro-life in efforts to reduce the number of unwanted pregnancies,Claim,"(56731, 56897)",don't have the government order a woman to do what they think is the right thing to do,Premise,"(56643, 56729)",Attack
it's an idea that the president has been pushing,Premise,"(65598, 65646)",enterprise zones are important,Claim,"(65563, 65593)",Support
Abraham Lincoln had character,Premise,"(77026, 77055)",I would like to brag about the character of my boss,Claim,"(77170, 77221)",Support
paralyzed into inaction,Premise,"(3053, 3076)",When the recession came they were like a deer caught in the headlights,Claim,"(2979, 3049)",Support
I've been vice president for 4 years,Premise,"(7573, 7609)",I've done the job,Claim,"(7536, 7553)",Support
"according to the statistics coming from the Bush-Quayle Labor Dept, for the last 2 years in a role Bill Clinton's state has been number one among all 50 in the creation of jobs in the private sector",Premise,"(18655, 18853)",Bill Clinton's top priority is putting America back to work,Claim,"(18388, 18447)",Support
"We believe that we can make savings in our defense budget and at the same time, improve our national security",Claim,"(27646, 27755)","it is time for the Europeans, who are so much wealthier now and more powerful than they were at the end of World War II to start picking up a little more of that tab themselves and not rely so exclusively on the US taxpayers for the defense of Europe",Claim,"(27394, 27644)",Support
"You ought to ask somebody in Michigan, a UAW worker in Michigan, if they think increasing the CAFE standards, the fuel economy standards, to 45 miles a gallon is a good idea -- 300,000 people out of work",Premise,"(37193, 37396)","They're talking about a tax on utilities, a tax on gasoline and home heating oil -- all sorts of taxes",Premise,"(37609, 37711)",Support
We ought to be able to build more common ground among those who describe themselves as pro-choice and pro-life in efforts to reduce the number of unwanted pregnancies,Claim,"(56731, 56897)",What Dan Quayle and George Bush and Jerry Falwell and Pat Robertson think is the right decision in a given set of circumstances is their privilege,Premise,"(56489, 56635)",Support
enterprise zones are important,Claim,"(65563, 65593)","there's been very strong reluctance on, with the Democratic Congress",Premise,"(65652, 65720)",Attack
I would like to brag about the character of my boss,Claim,"(77170, 77221)",Character of the leaders is the big variable in the success -- long term success -- of an administration,Claim,"(76391, 76495)",Support
blinded to the suffering and pain of bankruptcies and people who were unemployed,Premise,"(3078, 3158)",When the recession came they were like a deer caught in the headlights,Claim,"(2979, 3049)",Support
I've been vice president for 4 years,Premise,"(7573, 7609)",I've done the job,Claim,"(7536, 7553)",Support
"according to the statistics coming from the Bush-Quayle Labor Dept, for the last 2 years in a role Bill Clinton's state has been number one among all 50 in the creation of jobs in the private sector",Premise,"(18655, 18853)","By contrast, in the nation as a whole, during the last 4 years, it is the first time since the presidency of Herbert Hoover, that we have gone for a 4-year period with fewer jobs at the end of that 4-year period than we had at the beginning",Premise,"(18855, 19095)",Attack
building an infrastructure and an economy here in this country for the '90's and the next century,Premise,"(28037, 28134)",We want to put them to work,Claim,"(28008, 28035)",Support
the choice isn't the environment and jobs,Claim,"(37722, 37763)",With the right policies -- prudent policies -- we can have both,Claim,"(37765, 37828)",Support
we believe there are way too many abortions in this country,Claim,"(56025, 56084)",We ought to be able to build more common ground among those who describe themselves as pro-choice and pro-life in efforts to reduce the number of unwanted pregnancies,Claim,"(56731, 56897)",Support
We'll continue to push it,Claim,"(65722, 65747)",enterprise zones are important,Claim,"(65563, 65593)",Support
This election is about the future of our country,Claim,"(77256, 77304)",not about personal attacks against one candidate or another,Claim,"(77306, 77365)",Attack
We have an environmental crisis,Premise,"(3160, 3191)",When the recession came they were like a deer caught in the headlights,Claim,"(2979, 3049)",Support
I've been vice president for 4 years,Premise,"(7573, 7609)",Senator Gore referred to us being elected to the Congress together in 1976,Premise,"(7611, 7685)",Support
Bill Clinton has created high-wage manufacturing jobs at 10 times the national average,Premise,"(18556, 18642)","By contrast, in the nation as a whole, during the last 4 years, it is the first time since the presidency of Herbert Hoover, that we have gone for a 4-year period with fewer jobs at the end of that 4-year period than we had at the beginning",Premise,"(18855, 19095)",Attack
We want to put them to work,Claim,"(28008, 28035)","for those who are affected by the cutbacks, whether they come from George Bush or Bill Clinton and me -- the difference is, Bill Clinton and I have a defense conversion program so that those who won the Cold War will not be left out in the cold",Claim,"(27762, 28006)",Support
the choice isn't the environment and jobs,Claim,"(37722, 37763)","You ought to ask somebody in Michigan, a UAW worker in Michigan, if they think increasing the CAFE standards, the fuel economy standards, to 45 miles a gallon is a good idea -- 300,000 people out of work",Premise,"(37193, 37396)",Attack
We have 1.6 million abortions,Premise,"(57315, 57344)","We have more abortions in Washington, DC, than we do live births",Premise,"(57346, 57410)",Support
They wanted home ownership,Premise,"(65940, 65966)",I was at a housing sub -- a housing project in San Francisco several months ago and met with people that were trying to reclaim their neighborhood,Premise,"(65792, 65938)",Support
This election is about the future of our country,Claim,"(77256, 77304)",Our nation is in trouble,Premise,"(77367, 77391)",Attack
a health insurance crisis,Premise,"(3193, 3218)",When the recession came they were like a deer caught in the headlights,Claim,"(2979, 3049)",Support
Senator Gore referred to us being elected to the Congress together in 1976,Premise,"(7611, 7685)",I've done the job,Claim,"(7536, 7553)",Support
We have lost 1.4 million jobs in manufacturing under George Bush and Dan Quayle,Claim,"(19124, 19203)","By contrast, in the nation as a whole, during the last 4 years, it is the first time since the presidency of Herbert Hoover, that we have gone for a 4-year period with fewer jobs at the end of that 4-year period than we had at the beginning",Premise,"(18855, 19095)",Support
building an infrastructure and an economy here in this country for the '90's and the next century,Premise,"(28037, 28134)","for those who are affected by the cutbacks, whether they come from George Bush or Bill Clinton and me -- the difference is, Bill Clinton and I have a defense conversion program so that those who won the Cold War will not be left out in the cold",Claim,"(27762, 28006)",Support
the choice isn't the environment and jobs,Claim,"(37722, 37763)","You ought to talk to the timber people in the Northwest where they say that, well, we can only save the owl, forget about jobs",Premise,"(37398, 37524)",Attack
I happen to be pro-life,Premise,"(57129, 57152)",I have been pro-life for my 16 years in public life,Premise,"(57154, 57191)",Support
They didn't want handouts,Premise,"(65968, 65993)",I was at a housing sub -- a housing project in San Francisco several months ago and met with people that were trying to reclaim their neighborhood,Premise,"(65792, 65938)",Support
This election is about the future of our country,Claim,"(77256, 77304)","it is appalling to me that with 10 million Americans out work, with the rest working harder for less money than they did 4 years ago, with the loss of 1.4 million manufacturing jobs in our nation, with the health care crisis, a crisis of crime and drugs and AIDS, substandard education, that George Bush would constantly try to level personal attacks at his opponent",Premise,"(77396, 77762)",Attack
substandard education,Premise,"(3220, 3241)",When the recession came they were like a deer caught in the headlights,Claim,"(2979, 3049)",Support
let me just give you an example of where I was tested under fire and in a crisis,Premise,"(7850, 7930)",I've been tested,Claim,"(7555, 7571)",Support
look at manufacturing,Premise,"(19101, 19122)",We have lost 1.4 million jobs in manufacturing under George Bush and Dan Quayle,Claim,"(19124, 19203)",Support
We won the Cold War,Claim,"(28174, 28193)",We won the Cold War,Claim,"(28174, 28193)",Equivalent
"If you purify the pond, the water lilies die",Premise,"(38285, 38329)","you can overdo, I'm told, environmental cleaning up",Claim,"(38232, 38283)",Support
"We have more abortions in Washington, DC, than we do live births",Premise,"(57346, 57410)",Why shouldn't we have more reflection upon the issue before abor -- the decision of abortion is made,Premise,"(57412, 57512)",Support
I was at a housing sub -- a housing project in San Francisco several months ago and met with people that were trying to reclaim their neighborhood,Premise,"(65792, 65938)","We also want, Hal, to have home ownership",Claim,"(65749, 65790)",Support
"it is appalling to me that with 10 million Americans out work, with the rest working harder for less money than they did 4 years ago, with the loss of 1.4 million manufacturing jobs in our nation, with the health care crisis, a crisis of crime and drugs and AIDS, substandard education, that George Bush would constantly try to level personal attacks at his opponent",Premise,"(77396, 77762)","this, of course, just reached a new low last week when he resorted to a classic McCarthyite technique of trying to smear Bill Clinton over a trip that he took as a student along with lots of other Rhodes Scholars who were invited to go to Russia",Premise,"(77769, 78014)",Support
When the recession came they were like a deer caught in the headlights,Claim,"(2979, 3049)",It is time for a change,Claim,"(3243, 3266)",Support
I've done many things for the president,Premise,"(7706, 7745)",I've done the job,Claim,"(7536, 7553)",Support
They have even -- we learned 2 weeks ago -- taken our tax dollars and subsidized the moving of US factories to foreign countries,Claim,"(19205, 19333)",We have lost 1.4 million jobs in manufacturing under George Bush and Dan Quayle,Claim,"(19124, 19203)",Support
We won the Cold War,Claim,"(28174, 28193)",we won the Cold War,Claim,"(28319, 28338)",Equivalent
according to some scientists,Premise,"(38192, 38220)",the things that he fears most might not be all that dangerous,Claim,"(38129, 38190)",Support
Why shouldn't we have more reflection upon the issue before abor -- the decision of abortion is made,Premise,"(57412, 57512)",My objective and the president's objective is to try to reduce abortions in this country,Claim,"(57225, 57313)",Support
I was with the Democrat mayor of San Francisco who was there supporting our idea,Premise,"(65999, 66079)","We also want, Hal, to have home ownership",Claim,"(65749, 65790)",Support
It's a classic McCarthyite smear techniqu,Claim,"(78016, 78057)","this, of course, just reached a new low last week when he resorted to a classic McCarthyite technique of trying to smear Bill Clinton over a trip that he took as a student along with lots of other Rhodes Scholars who were invited to go to Russia",Premise,"(77769, 78014)",Support
It is time for a change,Claim,"(3243, 3266)",Bill Clinton and I stand for change,Claim,"(2832, 2867)",Support
I've done many things for the president,Premise,"(7706, 7745)",even as vice president you never know exactly what your role is going to be from time to time,Premise,"(7751, 7844)",Support
60 Minutes and Nightline and the nation's newspapers have investigated this very carefully,Premise,"(19361, 19451)",They have even -- we learned 2 weeks ago -- taken our tax dollars and subsidized the moving of US factories to foreign countries,Claim,"(19205, 19333)",Support
we won the Cold War,Claim,"(28319, 28338)",We won the Cold War,Claim,"(28174, 28193)",Equivalent
I'm told by some experts,Premise,"(38099, 38123)",the things that he fears most might not be all that dangerous,Claim,"(38129, 38190)",Support
I was in Los Angeles recently and I talked to a woman who told me that she had an abortion when she was 17 years of age,Premise,"(57622, 57741)",looking back on that she said it was a mistake,Premise,"(57747, 57793)",Support
it's true,Claim,"(43615, 43624)",I know some people laugh about it when I talk about the breakdown of the family,Premise,"(66348, 66427)",Support
I think the president of the US ought to apologize,Claim,"(78060, 78110)","it is appalling to me that with 10 million Americans out work, with the rest working harder for less money than they did 4 years ago, with the loss of 1.4 million manufacturing jobs in our nation, with the health care crisis, a crisis of crime and drugs and AIDS, substandard education, that George Bush would constantly try to level personal attacks at his opponent",Premise,"(77396, 77762)",Attack
But our real discussion is going to be about change,Claim,"(2779, 2830)",It is time for a change,Claim,"(3243, 3266)",Support
even as vice president you never know exactly what your role is going to be from time to time,Premise,"(7751, 7844)",let me just give you an example of where I was tested under fire and in a crisis,Premise,"(7850, 7930)",Support
When are you going to stop using our tax dollars to shut down American factories and move 'em to foreign countries and throw Americans out of work?,Claim,"(19465, 19612)",They have even -- we learned 2 weeks ago -- taken our tax dollars and subsidized the moving of US factories to foreign countries,Claim,"(19205, 19333)",Attack
we invested in national security,Premise,"(28202, 28234)",We won the Cold War,Claim,"(28174, 28193)",Support
I don't like to have it the private property of fanatics that want to overdo this thing,Premise,"(38392, 38479)","you can overdo, I'm told, environmental cleaning up",Claim,"(38232, 38283)",Support
looking back on that she said it was a mistake,Premise,"(57747, 57793)","she said I wished at that time, that I was going through this difficult time, that I had counseling to talk about the post-abortion trauma, and talk about adoption rather than abortion. Because if I had had that discussion, I would have had the child",Premise,"(57807, 58057)",Support
I know some people laugh about it when I talk about the breakdown of the family,Premise,"(66348, 66427)","I also want to point out one of the fundamental problems that we have in American cities and throughout America today, and that is the breakdown of the American family",Claim,"(66179, 66346)",Support
It's a classic McCarthyite smear techniqu,Claim,"(78016, 78057)",I think the president of the US ought to apologize,Claim,"(78060, 78110)",Support
Bill Clinton and I want to get our country moving forward again,Premise,"(3268, 3331)",It is time for a change,Claim,"(3243, 3266)",Support
President Bush was flying to Malta in 1989 to meet with President Gorbachev,Premise,"(7932, 8007)",It was the first meeting between President Bush and President Gorbachev,Premise,"(8009, 8080)",Support
don't always believe what you see on television,Claim,"(19660, 19707)",60 Minutes and Nightline and the nation's newspapers have investigated this very carefully,Premise,"(19361, 19451)",Attack
we invested in national security,Premise,"(28202, 28234)",We won the Cold War,Claim,"(28174, 28193)",Support
I love this planet and I want it to stay here,Premise,"(38341, 38386)",I don't like to have it the private property of fanatics that want to overdo this thing,Premise,"(38392, 38479)",Attack
"she said I wished at that time, that I was going through this difficult time, that I had counseling to talk about the post-abortion trauma, and talk about adoption rather than abortion. Because if I had had that discussion, I would have had the child",Premise,"(57807, 58057)",Let's not forget that every abortion stops a beating heart,Premise,"(58059, 58117)",Support
60 % of the kids that are born in our major cities today are born out of wedlock,Premise,"(66444, 66524)","I also want to point out one of the fundamental problems that we have in American cities and throughout America today, and that is the breakdown of the American family",Claim,"(66179, 66346)",Support
I think that he insulted the intelligence of the American people,Claim,"(78112, 78176)",I think the president of the US ought to apologize,Claim,"(78060, 78110)",Support
Bill Clinton and I want to get our country moving forward again,Premise,"(3268, 3331)",put our people back to work,Premise,"(3333, 3360)",Support
It was the first meeting between President Bush and President Gorbachev,Premise,"(8009, 8080)",They had known each other before,Premise,"(8082, 8114)",Support
the media have been wrong before,Premise,"(19738, 19770)",don't always believe what you see on television,Claim,"(19660, 19707)",Support
we invested in national security,Premise,"(28202, 28234)",we won the Cold War,Claim,"(28319, 28338)",Support
Japan and Germany are both opening proclaiming to the world now that the biggest new market in the history of world business is the market for the new products and technologies that foster economic progress without environmental destruction,Premise,"(38686, 38926)","Why is the Japanese business organization -- the largest one they have, the Ki Den Ren (phonetic), arguing for tougher environmental standards than those embodied in US law?",Premise,"(38928, 39101)",Support
Let's not forget that every abortion stops a beating heart,Premise,"(58059, 58117)",I think we have far too many abortions in this country,Claim,"(58119, 58173)",Support
We have too many divorces,Premise,"(66526, 66551)","I also want to point out one of the fundamental problems that we have in American cities and throughout America today, and that is the breakdown of the American family",Claim,"(66179, 66346)",Support
I'm awful proud that the American people rejected that tactic so overwhelmingly that he decided he had made a mistake,Premise,"(78181, 78298)",I think that he insulted the intelligence of the American people,Claim,"(78112, 78176)",Support
put our people back to work,Premise,"(3333, 3360)",create a bright future for the US of America,Premise,"(3366, 3410)",Support
They had known each other before,Premise,"(8082, 8114)",A coup broke out in the Philippines,Premise,"(8116, 8151)",Support
We have never subsidized any country -- or any company to move from the US to Latin America,Claim,"(19772, 19863)",When are you going to stop using our tax dollars to shut down American factories and move 'em to foreign countries and throw Americans out of work?,Claim,"(19465, 19612)",Attack
we invested in national security,Premise,"(28202, 28234)",We won the Cold War,Claim,"(28174, 28193)",Support
"Why is the Japanese business organization -- the largest one they have, the Ki Den Ren (phonetic), arguing for tougher environmental standards than those embodied in US law?",Premise,"(38928, 39101)",Why is MITI -- their trade organization -- calling on all Japanese corporations everywhere in the world to exceed by as much as possible the environmental standards of every country in which they're operating?,Premise,"(39102, 39311)",Support
Why shouldn't we have more reflection upon the issue before abor -- the decision of abortion is made,Premise,"(57412, 57512)",I think we have far too many abortions in this country,Claim,"(58119, 58173)",Support
We have too many fathers that aren't assuming their responsibility,Premise,"(66553, 66619)","I also want to point out one of the fundamental problems that we have in American cities and throughout America today, and that is the breakdown of the American family",Claim,"(66179, 66346)",Support
we ought to look to the future,Claim,"(78681, 78711)",This election is about the future of our country,Claim,"(77256, 77304)",Support
put our people back to work,Premise,"(3333, 3360)",It is time for a change,Claim,"(3243, 3266)",Support
A coup broke out in the Philippines,Premise,"(8116, 8151)",I had to go to the situation room,Premise,"(8153, 8186)",Support
No,Claim,"(907, 909)","You know full well the Caribbean Basin Initiative, you've supported that",Claim,"(19865, 19937)",Attack
we invested in our military,Premise,"(28264, 28291)",We won the Cold War,Claim,"(28174, 28193)",Support
Why is MITI -- their trade organization -- calling on all Japanese corporations everywhere in the world to exceed by as much as possible the environmental standards of every country in which they're operating?,Premise,"(39102, 39311)",maybe they know something that George Bush and Dan Quayle don't know,Premise,"(39374, 39442)",Attack
I think we have far too many abortions in this country,Claim,"(58119, 58173)",My objective and the president's objective is to try to reduce abortions in this country,Claim,"(57225, 57313)",Support
"I also want to point out one of the fundamental problems that we have in American cities and throughout America today, and that is the breakdown of the American family",Claim,"(66179, 66346)",The breakdown of the family is a contributing factor to the problems that we have in urban America,Claim,"(66621, 66719)",Support
"the future is, who's going to be the next president of the US",Premise,"(78717, 78778)",we ought to look to the future,Claim,"(78681, 78711)",Support
create a bright future for the US of America,Premise,"(3366, 3410)",It is time for a change,Claim,"(3243, 3266)",Support
I had to go to the situation room,Premise,"(8153, 8186)",I had to assemble the president's advisers,Premise,"(8188, 8230)",Support
I voted against it,Claim,"(19990, 20008)",No,Claim,"(907, 909)",Support
we invested in our military,Premise,"(28264, 28291)",We won the Cold War,Claim,"(28174, 28193)",Support
the future will call for greater efficiency and greater environmental efficiency,Claim,"(39451, 39531)",maybe they know something that George Bush and Dan Quayle don't know,Premise,"(39374, 39442)",Attack
"Something like a 24-hour waiting period, parental notification",Premise,"(57558, 57620)",Why shouldn't we have more reflection upon the issue before abor -- the decision of abortion is made,Premise,"(57412, 57512)",Support
I think enterprise zones are good,Claim,"(66758, 66791)",enterprise zones are important,Claim,"(65563, 65593)",Support
Bill Clinton simply has trouble telling the truth,Claim,"(78848, 78897)","the future is, who's going to be the next president of the US",Premise,"(78717, 78778)",Attack
he will raise your taxes,Premise,"(3815, 3839)","Bill Clinton's economic plan and his agenda will make matters much, much worse",Claim,"(3733, 3811)",Support
I had to assemble the president's advisers,Premise,"(8188, 8230)",I talked to President Aquino,Premise,"(8232, 8260)",Support
I voted against it,Claim,"(19990, 20008)","You know full well the Caribbean Basin Initiative, you've supported that",Claim,"(19865, 19937)",Attack
we invested in our military,Premise,"(28264, 28291)",we won the Cold War,Claim,"(28319, 28338)",Support
Bill Clinton and I believe we can create millions of new jobs by leading the environmental revolution instead of dragging our feet and bringing up the rear,Claim,"(38519, 38674)",the future will call for greater efficiency and greater environmental efficiency,Claim,"(39451, 39531)",Support
I think it's a privacy issue,Claim,"(58530, 58558)",I don't think it's a political issue,Claim,"(58492, 58528)",Support
We had our own laws,Premise,"(66968, 66987)","We had our own, practically our own constitution",Premise,"(66989, 67037)",Support
Bill Clinton simply has trouble telling the truth,Claim,"(78848, 78897)",I think the president of the US ought to apologize,Claim,"(78060, 78110)",Attack
he will increase spending,Premise,"(3841, 3866)","Bill Clinton's economic plan and his agenda will make matters much, much worse",Claim,"(3733, 3811)",Support
I talked to President Aquino,Premise,"(8232, 8260)",I made the recommendation to the president,Premise,"(8262, 8304)",Support
You voted for it,Claim,"(20018, 20034)",I voted against it,Claim,"(19990, 20008)",Attack
we invested in our military,Premise,"(28264, 28291)",We won the Cold War,Claim,"(28174, 28193)",Support
that means to take care of it,Premise,"(39725, 39754)","I'm taught in my religious tradition that we are given dominion over the Earth, but we're required to be good stewards of the Earth",Premise,"(39588, 39719)",Support
I don't think it's a political issue,Claim,"(58492, 58528)","I believe that a woman owns her body and what she does with it is her own business, period",Claim,"(58237, 58327)",Support
"I ran a civilization for several years, a civilization of 3 to 4 hundred wonderful men",Premise,"(66880, 66966)",We had our own laws,Premise,"(66968, 66987)",Support
