subj,subj_type,subj_span,obj,obj_type,obj_span,relation
She paid all of her taxes on the promise that these programs would be there for her,Premise,"(35036, 35119)",I think about what they've done for my own family,Premise,"(34600, 34649)",Support
"We say ""let's have a vote -- let's have a vote on the middle-class tax cut and let's have a vote on the upper (ph) tax cut; let's go ahead and vote on it.""",Premise,"(47807, 47962)","We want to extend permanently the middle-class tax cut for -- permanently, from the Bush middle-class tax cut",Claim,"(47636, 47745)",Support
"then to go back there in December, to go throughout Helmand with the Marines, to see what they had accomplished",Premise,"(62135, 62246)",it's nothing short of amazing,Claim,"(62248, 62277)",Support
You're in a country that is heavily populated in the midst of the most dangerous area in the world,Premise,"(72620, 72718)",It's a different country,Premise,"(72319, 72343)",Support
we only have one truly sacred obligation as a government,Claim,"(85557, 85613)",I would say to him the same thing I say to my son who did serve a year in Iraq,Claim,"(85472, 85550)",Support
Romney points out 47 percent of the people won't take responsibility,Premise,"(93585, 93653)",you probably detected my frustration with their attitude about the American people,Claim,"(93435, 93517)",Support
"On Iraq, the president said he would end the war",Premise,"(2370, 2418)",the best way to do that is take a look at how he's handled the issues of the day,Claim,"(2288, 2368)",Support
We knew we had to act for the middle class,Premise,"(23433, 23475)",We went ahead and made sure that we cut taxes for the middle class,Premise,"(23529, 23595)",Support
I think about what they've done for my own family,Premise,"(34600, 34649)",We will honor this promise,Claim,"(35121, 35147)",Support
They're saying no,Premise,"(47963, 47980)",These guys won't allow us to,Claim,"(47747, 47775)",Support
it's nothing short of amazing,Claim,"(62248, 62277)","when I think about Afghanistan, I think about the incredible job that our troops have done",Claim,"(61652, 61742)",Support
"if in fact it blows up and the wrong people gain control, it's going to have impact on the entire region causing potentially regional wars",Premise,"(72734, 72872)",It seep into a regional war,Premise,"(72591, 72618)",Support
That's to equip those we send into harm's way and care for those who come home,Claim,"(85615, 85693)",we only have one truly sacred obligation as a government,Claim,"(85557, 85613)",Support
He's talking about my mother and father,Premise,"(93655, 93694)",you probably detected my frustration with their attitude about the American people,Claim,"(93435, 93517)",Support
"He said, ""I wouldn't move heaven and earth to get bin Laden.""",Premise,"(3106, 3167)","Prior to the election, prior to the -- him being sworn in, Governor Romney was asked the question about how he would proceed",Premise,"(2980, 3104)",Support
for a guy who says 47 percent of the American people are unwilling to take responsibility for their own lives,Premise,"(23864, 23973)",it shouldn't be surprising,Claim,"(23837, 23863)",Support
the best way to do it is reform it for my generation,Claim,"(35153, 35205)",We will honor this promise,Claim,"(35121, 35147)",Support
They're holding hostage the middle class tax cut to the super wealthy,Claim,"(47982, 48051)",These guys won't allow us to,Claim,"(47747, 47775)",Support
"We would have more likely taken into accounts the recommendations from our commanders, General Petraeus, Admiral Mullen, on troop levels throughout this year's fighting season",Premise,"(62392, 62567)",we've disagreed from time to time on a few issues,Claim,"(62341, 62390)",Support
"The last thing America needs is to get in another ground war in the Middle East, requiring tens of thousands, if not well over 100,000 American forces",Claim,"(73414, 73564)",what more would they do other than put American boots on the ground,Claim,"(73345, 73412)",Support
"He should not be thrown into a category of a 47 percent who don't pay their taxes while he was out there fighting and not having to pay taxes, and somehow not taking responsibility",Claim,"(85912, 86092)","I would also tell him that the fact that he, this decorated soldier you talked about, fought for his country, that that should be honored",Claim,"(85773, 85910)",Support
"He's talking about the places I grew up in, my neighbors in Scranton and Claymont",Premise,"(93696, 93777)",you probably detected my frustration with their attitude about the American people,Claim,"(93435, 93517)",Support
The last thing we need now is another war,Claim,"(3544, 3585)",the president of the United States has -- has led with a steady hand and clear vision,Claim,"(3426, 3511)",Support
"Governor Romney said, ""No, let foreclosures hit the bottom.""",Premise,"(23772, 23832)",for a guy who says 47 percent of the American people are unwilling to take responsibility for their own lives,Premise,"(23864, 23973)",Support
"if you reform these programs for my generation, people 54 and below, you can guarantee they don't change for people in or near retirement",Claim,"(35216, 35353)",the best way to do it is reform it for my generation,Claim,"(35153, 35205)",Support
"they've got another tax cut coming that's $5 trillion that all of the studies point out will in fact give another $250 million -- yeah, $250,000 a year to those 120,000 families and raise taxes for people who are middle income with a child by $2,000 a year",Premise,"(48073, 48329)",This is unconscionable,Premise,"(48331, 48353)",Support
"We've been skeptical about negotiations with the Taliban, especially while they're shooting at us",Premise,"(62569, 62666)",we've disagreed from time to time on a few issues,Claim,"(62341, 62390)",Support
"he goes up with a whole lot of verbiage, but when he gets pressed he says, no, he would not do anything different than we are doing now",Premise,"(73695, 73830)","every time the governor is asked about this, he doesn't say anything",Premise,"(73619, 73687)",Support
Everything else falls behind that,Claim,"(85738, 85771)",That's the only sacred obligation we have,Claim,"(85695, 85736)",Support
he's talking about the people that have built this country,Premise,"(93805, 93863)",you probably detected my frustration with their attitude about the American people,Claim,"(93435, 93517)",Support
"When it came to Osama bin Laden, the president the first day in office, I was sitting with him in the Oval Office, he called in the CIA and signed an order saying, ""My highest priority is to get bin Laden.""",Premise,"(2773, 2979)",the president of the United States has -- has led with a steady hand and clear vision,Claim,"(3426, 3511)",Support
"when that occurred, what did Romney do? Romney said, ""No, let Detroit go bankrupt.""",Premise,"(23635, 23718)",for a guy who says 47 percent of the American people are unwilling to take responsibility for their own lives,Premise,"(23864, 23973)",Support
their own chief actuary at Medicare backs this up,Premise,"(35522, 35571)",Obamacare takes $716 billion from Medicare to spend on Obamacare,Claim,"(35451, 35515)",Support
This is unconscionable,Premise,"(48331, 48353)",There is no need for this,Claim,"(48355, 48380)",Support
we want to make sure our commanders have what they need to make sure that it is successful,Claim,"(62737, 62827)",we want to see the 2014 transition be successful,Claim,"(62672, 62720)",Support
"We are working hand and glove with the Turks, with the Jordanians, with the Saudis, and with all the people in the region attempting to identify the people who deserve the help so that when Assad goes -- and he will go -- there will be a legitimate government that follows on, not an Al Qaida-sponsored government that follows on",Premise,"(72874, 73203)","We are doing it exactly like we need to do to identify those forces who, in fact, will provide for a stable government and not cause a regional Sunni-Shia war when Bassad (sic) -- when Bashar Assad falls",Claim,"(74046, 74249)",Support
"particularly in these -- these special new groups that can go out there, raise all the money they want, not have to identify themselves, who say the most scurrilous things about the other candidate",Premise,"(86254, 86451)",it's an abomination,Claim,"(86461, 86480)",Support
"Whenever you give them the shot, they've done it",Premise,"(93939, 93987)",all they're looking for is an even shot,Claim,"(93898, 93937)",Support
"Governor Romney said that was a tragic mistake, we should have left 30,000 -- he ended it",Premise,"(2420, 2509)",the best way to do that is take a look at how he's handled the issues of the day,Claim,"(2288, 2368)",Support
They are elderly people who in fact are living off of Social Security,Premise,"(24230, 24299)","My friend recently in a speech in Washington said ""30 percent of the American people are takers.""",Premise,"(23975, 24072)",Support
He says you can't spend the same dollar twice,Premise,"(35573, 35618)",their own chief actuary at Medicare backs this up,Premise,"(35522, 35571)",Support
The middle class got knocked on their heels,Premise,"(48382, 48425)",They need some help now,Claim,"(48461, 48484)",Support
so that this does not once again become a launching pad for terrorists,Premise,"(62828, 62898)",we want to make sure our commanders have what they need to make sure that it is successful,Claim,"(62737, 62827)",Support
He's vetoed three of them,Premise,"(74681, 74706)",We wouldn't be outsourcing our foreign policy to the United Nations giving Vladimir Putin veto power over our efforts to try and deal with this issue,Claim,"(74530, 74679)",Support
"Or whether or not he's going to continue to focus on taking care of only the very wealthy, not asking them to make -- pay any part of the deal to bring -- bring back the middle class and the economy of this country",Claim,"(86752, 86966)","I'd ask that hero you referenced to take a look at whether or not Governor Romney or President Obama has the conviction to help lift up the middle class, restore them to where they were before this great recession hit and they got wiped out",Claim,"(86510, 86750)",Support
"Whenever you've leveled the playing field, they've been able to move",Premise,"(94006, 94074)",all they're looking for is an even shot,Claim,"(93898, 93937)",Support
"With regard to Afghanistan, he said he will end the war in 2014",Premise,"(2600, 2663)",the president of the United States has -- has led with a steady hand and clear vision,Claim,"(3426, 3511)",Support
"They are veterans and people fighting in Afghanistan right now who are, quote, ""not paying any tax.""",Premise,"(24301, 24401)","My friend recently in a speech in Washington said ""30 percent of the American people are takers.""",Premise,"(23975, 24072)",Support
You can't claim that this money goes to Medicare and Obamacare,Claim,"(35620, 35682)",Obamacare takes $716 billion from Medicare to spend on Obamacare,Claim,"(35451, 35515)",Support
The great recession crushed them,Premise,"(48427, 48459)",The middle class got knocked on their heels,Premise,"(48382, 48425)",Support
"we went there for one reason: to get those people who killed Americans, Al Qaida",Premise,"(63192, 63272)",That was our purpose,Premise,"(63344, 63364)",Support
She said they were on the wrong side of history,Premise,"(74805, 74852)",She was right about that,Claim,"(74854, 74878)",Support
there are things that have been said in campaigns that I -- I find not very appealing,Claim,"(87211, 87296)",I would also tell him that there are things that have occurred in this campaign and occur in every campaign that I'm sure both of us regret anyone having said,Claim,"(86094, 86252)",Support
all they're looking for is an even shot,Claim,"(93898, 93937)","the president and I are not going to rest until that playing field is leveled, they, in fact, have a clear shot, and they have peace of mind, until they can turn to their kid and say with a degree of confidence, ""Honey, it's going to be OK. It's going to be OK.",Claim,"(94125, 94386)",Support
"Governor Romney said that was a tragic mistake, we should have left 30,000 troops there",Premise,"(2511, 2598)","Governor Romney, the opposite",Claim,"(3513, 3542)",Support
They pay more effective tax than Governor Romney pays in his federal income tax,Premise,"(24149, 24228)","instead of signing pledges to Grover Norquist not to ask the wealthiest among us to contribute to bring back the middle class, they should be signing a pledge saying to the middle class we're going to level the playing field",Claim,"(24517, 24741)",Support
not one of them even has to have medical training,Premise,"(35938, 35987)","This board, by the way, it's 15 people, the president's supposed to appoint them next year",Premise,"(35842, 35932)",Support
They need some help now,Claim,"(48461, 48484)",There is no need for this,Claim,"(48355, 48380)",Support
We've decimated Al Qaida central,Premise,"(63274, 63306)",That was our purpose,Premise,"(63344, 63364)",Support
Hillary Clinton went to Russia to try and convince them not to do so,Premise,"(74708, 74776)",We wouldn't be outsourcing our foreign policy to the United Nations giving Vladimir Putin veto power over our efforts to try and deal with this issue,Claim,"(74530, 74679)",Support
"if you don't have a good record to run on, then you paint your opponent as someone to run from",Premise,"(87708, 87802)","then I would say, you have a president who ran for president four years ago promising hope and change, who has now turned his campaign into attack, blame and defame",Claim,"(87533, 87697)",Support
"the president and I are not going to rest until that playing field is leveled, they, in fact, have a clear shot, and they have peace of mind, until they can turn to their kid and say with a degree of confidence, ""Honey, it's going to be OK. It's going to be OK.",Claim,"(94125, 94386)",That's what this is all about,Claim,"(94388, 94417)",Support
"Governor Romney said we should not set a date, number one",Premise,"(2665, 2722)","Governor Romney, the opposite",Claim,"(3513, 3542)",Support
"He's from Scranton, Pennsylvania",Premise,"(25410, 25442)",Joe and I are from similar towns,Premise,"(25376, 25408)",Support
"This board, by the way, it's 15 people, the president's supposed to appoint them next year",Premise,"(35842, 35932)",they put this new Obamacare board in charge of cutting Medicare each and every year in ways that will lead to denied care for current seniors,Premise,"(35699, 35840)",Support
"The last people who need help are 120,000 families for another -- another $500 billion tax cut over the next 10 years",Claim,"(48486, 48603)",There is no need for this,Claim,"(48355, 48380)",Support
We have eliminated Osama bin Laden,Premise,"(63308, 63342)",That was our purpose,Premise,"(63344, 63364)",Support
They thwarted her efforts,Premise,"(74778, 74803)",Hillary Clinton went to Russia to try and convince them not to do so,Premise,"(74708, 74776)",Support
That was what President Obama said in 2008,Premise,"(87804, 87846)","if you don't have a good record to run on, then you paint your opponent as someone to run from",Premise,"(87708, 87802)",Support
"President Obama, he had his chance",Premise,"(94730, 94764)",We face a very big choice,Claim,"(94610, 94635)",Support
He went to the U.N. and in his speech at the U.N. he said six times -- he talked about the YouTube video,Premise,"(3935, 4039)",It took the president two weeks to acknowledge that this was a terrorist attack,Premise,"(3854, 3933)",Support
they say we won't pass -- we won't continue the middle class tax cut unless you give the tax cut for the super wealthy,Premise,"(25184, 25302)",they're holding hostage the middle class tax cut,Claim,"(25127, 25175)",Support
He'll tell you about vouchers,Claim,"(36306, 36335)",They haven't put a credible solution on the table,Claim,"(36255, 36304)",Support
It's a plan that's estimated to create 7 million jobs,Premise,"(48718, 48771)",Our entire premise of these tax reform plans is to grow the economy and create jobs,Claim,"(48633, 48716)",Support
"with 49 of our allies in Afghanistan, we've agreed on a gradual drawdown so we're out of there by the year 20 -- in the year 2014",Premise,"(63534, 63663)",It's their responsibility to take over their own security,Claim,"(63464, 63521)",Support
It's been over a year,Premise,"(75057, 75078)","After international pressure mounted, the President Obama said Bashar Assad should go",Premise,"(74970, 75055)",Support
Look at all the string of broken promises,Claim,"(87880, 87921)",It's what he's doing right now,Claim,"(87848, 87878)",Support
He made his choices,Premise,"(94766, 94785)","President Obama, he had his chance",Premise,"(94730, 94764)",Support
the loss of these four Americans who were murdered,Premise,"(3629, 3679)","if we're hit by terrorists we're going to call it for what it is, a terrorist attack",Claim,"(4047, 4131)",Support
"I'm from Janesville, Wisconsin",Premise,"(25444, 25474)",Joe and I are from similar towns,Premise,"(25376, 25408)",Support
He'll say all these things to try and scare people,Claim,"(36337, 36387)",They haven't put a credible solution on the table,Claim,"(36255, 36304)",Support
"if you taxed every person and successful business making over $250,000 at 100 percent, it would only run the government for 98 days",Premise,"(49000, 49131)",we think that government taking 28 percent of a family and business's income is enough,Claim,"(48778, 48864)",Support
It does not depend for us,Claim,"(63746, 63771)",It is the responsibility of the Afghans to take care of their own security,Claim,"(63773, 63847)",Support
The man has slaughtered tens of thousands of his own people,Premise,"(75080, 75139)",It's been over a year,Premise,"(75057, 75078)",Support
"If you like your health care plan, you can keep it",Premise,"(87923, 87973)",Look at all the string of broken promises,Claim,"(87880, 87921)",Support
It's failed to create the jobs we need,Claim,"(94909, 94947)","His economic agenda, more spending, more borrowing, higher taxes, a government takeover of health care. It's not working",Claim,"(94787, 94907)",Support
that's what's happening here,Claim,"(5307, 5335)",what we also want it do is make sure that we're not projecting weakness abroad,Claim,"(5223, 5301)",Support
That's not how it's going,Claim,"(25763, 25788)",That's how it's going all around America,Claim,"(25675, 25715)",Attack
"Here's what we're saying: give younger people, when they become Medicare eligible, guaranteed coverage options that you can't be denied, including traditional Medicare",Claim,"(36389, 36556)",We're going to stop that from happening,Claim,"(36214, 36253)",Support
"If everybody who paid income taxes last year, including successful small businesses, doubled their income taxes this year, we'd still have a $300 billion deficit",Premise,"(49133, 49294)",we think that government taking 28 percent of a family and business's income is enough,Claim,"(48778, 48864)",Support
We will not train in the field,Claim,"(64103, 64133)","if the measures the military has taken do not take hold, we will not go on joint patrols",Claim,"(64013, 64101)",Support
more foreign fighters are spilling into this country,Premise,"(75145, 75197)","the longer this has gone on, the more people, groups like Al Qaida are going in",Premise,"(75202, 75281)",Support
"Or remember when he said this: I guarantee if you make less than $250,000, your taxes won't go up",Premise,"(88164, 88261)",Look at all the string of broken promises,Claim,"(87880, 87921)",Support
Twenty-three million Americans are struggling for work today,Premise,"(94949, 95009)",It's failed to create the jobs we need,Claim,"(94909, 94947)",Support
They first blamed the YouTube video,Premise,"(4379, 4414)",This is becoming more troubling by the day,Claim,"(4335, 4377)",Support
You don't read the statistics,Claim,"(25732, 25761)",That's not how it's going,Claim,"(25763, 25788)",Support
"Choose your plan, and then Medicare subsidizes your premiums, not as much for the wealthy people, more coverage for middle-income people, and total out-of-pocket coverage for the poor and the sick",Claim,"(36558, 36754)","Here's what we're saying: give younger people, when they become Medicare eligible, guaranteed coverage options that you can't be denied, including traditional Medicare",Claim,"(36389, 36556)",Support
There aren't enough rich people and small businesses to tax to pay for all their spending,Claim,"(49305, 49394)",we think that government taking 28 percent of a family and business's income is enough,Claim,"(48778, 48864)",Support
We'll only train in the -- in the Army bases that exist there,Claim,"(64135, 64196)","if the measures the military has taken do not take hold, we will not go on joint patrols",Claim,"(64013, 64101)",Support
we waited for Kofi Annan to try and come up with an agreement through the U.N.,Premise,"(75510, 75588)",That bought Bashar Assad time,Premise,"(75589, 75618)",Support
Try telling that to the 20 million people who are projected to lose their health insurance if Obamacare goes through or the 7-point million -- 7.4 million seniors who are going to lose it,Premise,"(87975, 88162)",Look at all the string of broken promises,Claim,"(87880, 87921)",Support
Fifteen percent of Americans are in poverty,Premise,"(95011, 95054)","His economic agenda, more spending, more borrowing, higher taxes, a government takeover of health care. It's not working",Claim,"(94787, 94907)",Support
Now they're trying to blame the Romney-Ryan ticket for making this an issue,Premise,"(4416, 4491)",This is becoming more troubling by the day,Claim,"(4335, 4377)",Support
It's going down,Premise,"(25790, 25805)",That's not how it's going,Claim,"(25763, 25788)",Support
"What we did is, we saved $716 billion and put it back, applied it to Medicare",Claim,"(37171, 37248)",it extends the life of Medicare to 2024,Claim,"(37407, 37446)",Support
"the next time you hear them say, ""Don't worry about it, we'll get a few wealthy people to pay their fair share,"" watch out, middle class, the tax bill's coming to you",Claim,"(49403, 49569)",There aren't enough rich people and small businesses to tax to pay for all their spending,Claim,"(49305, 49394)",Support
We are leaving in 2014,Claim,"(64218, 64240)",we are leaving,Claim,"(64202, 64216)",Support
That bought Bashar Assad time,Premise,"(75589, 75618)","meanwhile about 30,000 Syrians are dead",Premise,"(75684, 75723)",Support
"Of the 21 tax increases in Obamacare, 12 of them hit the middle class",Premise,"(88263, 88332)",Look at all the string of broken promises,Claim,"(87880, 87921)",Support
"His economic agenda, more spending, more borrowing, higher taxes, a government takeover of health care. It's not working",Claim,"(94787, 94907)",This is not what a real recovery looks like,Claim,"(26385, 26428)",Support
The vice president was put in charge of those negotiations by President Obama and they failed to get the agreement,Premise,"(4693, 4807)",Let's have a status of forces agreement to make sure that we secure our gains,Premise,"(4614, 4691)",Support
The economy is barely limping along,Claim,"(25992, 26027)",we're going in the wrong direction,Claim,"(25934, 25968)",Support
"We stopped overpaying insurance companies, doctors and hospitals",Premise,"(37279, 37343)",We cut the cost of Medicare,Premise,"(37250, 37277)",Support
"Eight out of 10 businesses, they file their taxes as individuals, not as corporations",Premise,"(49661, 49746)",we need fundamental tax reform,Claim,"(49595, 49625)",Support
"We have trained over 315,000, mostly without incident",Premise,"(63849, 63902)",It is the responsibility of the Afghans to take care of their own security,Claim,"(63773, 63847)",Support
you don't go through the U.N,Claim,"(75921, 75949)",we would not be going through the U.N. in all of these things,Claim,"(75841, 75902)",Attack
"remember when he said health insurance premiums will go down $2,500 per family, per year",Premise,"(88337, 88425)",Look at all the string of broken promises,Claim,"(87880, 87921)",Support
Mitt Romney and I want to earn your support,Claim,"(95121, 95164)",You deserve better,Claim,"(95101, 95119)",Support
"the Obama foreign policy, which is making the (inaudible) more chaotic us less safe",Claim,"(5528, 5611)",it's indicative of a broader problem,Claim,"(5418, 5454)",Support
It's growing a 1.3 percent,Premise,"(26029, 26055)",The economy is barely limping along,Claim,"(25992, 26027)",Support
We cut the cost of Medicare,Premise,"(37250, 37277)",it extends the life of Medicare to 2024,Claim,"(37407, 37446)",Support
"where I come from, overseas, which is Lake Superior, the Canadians, they dropped their tax rates to 15 percent",Premise,"(49752, 49862)",we need fundamental tax reform,Claim,"(49595, 49625)",Support
There have been more than two dozen cases of green-on-blue where Americans have been killed,Premise,"(63904, 63995)",It is the responsibility of the Afghans to take care of their own security,Claim,"(63773, 63847)",Support
"We are in the process now -- and have been for months -- in making sure that help, humanitarian aid, as well as other aid and training is getting to those forces that we believe, the Turks believe, the Jordanians believe, the Saudis believe are the free forces inside of Syria",Premise,"(75951, 76227)",That is underway,Premise,"(76229, 76245)",Support
"They've gone up $3,000, and they're expected to go up another $2,400",Premise,"(88427, 88495)",Look at all the string of broken promises,Claim,"(87880, 87921)",Support
We're offering real reforms for a real recovery for every American,Claim,"(95166, 95232)",Mitt Romney and I want to earn your support,Claim,"(95121, 95164)",Support
when the mullahs in Iran were attacking their people,Claim,"(6248, 6300)",We should have spoken out right away when the green revolution was up and starting,Claim,"(6164, 6246)",Support
we're going in the wrong direction,Claim,"(25934, 25968)",That's not how it's going,Claim,"(25763, 25788)",Attack
"If you're near the donut hole, you have $800 -- $600 more to help your prescription drug costs",Premise,"(37585, 37679)",You do,Claim,"(17140, 17146)",Support
The average tax rate on businesses in the industrialized world is 25 percent,Premise,"(49864, 49940)",we need fundamental tax reform,Claim,"(49595, 49625)",Support
"in the process, we're going to be saving over the next 10 years another $800 billion",Claim,"(64254, 64338)",We are leaving in 2014,Claim,"(64218, 64240)",Support
"Our allies were all on the same page, NATO, as well as our Arab allies, in terms of trying to get a settlement",Premise,"(76247, 76357)",That was their idea,Claim,"(76359, 76378)",Support
A debt crisis is coming,Premise,"(88662, 88685)",We can't keep spending and borrowing like this,Claim,"(88687, 88733)",Support
"his experience, his ideas, his solutions -- is uniquely qualified to get this job done",Premise,"(95249, 95335)",Mitt Romney and I want to earn your support,Claim,"(95121, 95164)",Support
We should have spoken out right away when the green revolution was up and starting,Claim,"(6164, 6246)","We should always stand up for peace, for democracy, for individual rights",Claim,"(6417, 6490)",Support
That's slower than it grew last year and last year was slower than the year before,Premise,"(26057, 26139)",The economy is barely limping along,Claim,"(25992, 26027)",Support
You get wellness visits without co-pays,Premise,"(37681, 37720)",You do,Claim,"(17140, 17146)",Support
the president wants the top effective tax rate on successful small businesses to go above 40 percent,Premise,"(49946, 50046)",we need fundamental tax reform,Claim,"(49595, 49625)",Support
We've been in this war for over a decade,Premise,"(64340, 64380)",We are leaving in 2014,Claim,"(64218, 64240)",Support
That is underway,Premise,"(76229, 76245)",you don't go through the U.N,Claim,"(75921, 75949)",Support
We can't keep spending money we don't have,Claim,"(88735, 88777)",We can't keep spending and borrowing like this,Claim,"(88687, 88733)",Support
a stagnant economy that promotes more government dependency,Premise,"(95469, 95528)",The choice is clear,Claim,"(95448, 95467)",Support
We should not have called Bashar Assad a reformer when he was turning his Russian-provided guns on his own people,Claim,"(6302, 6415)","We should always stand up for peace, for democracy, for individual rights",Claim,"(6417, 6490)",Support
Job growth in September was slower than it was in August,Premise,"(26141, 26197)",The economy is barely limping along,Claim,"(25992, 26027)",Support
"When they first proposed -- when the congressman had his first voucher program, the CBO said it would cost $6,400 a year, Martha, more for every senior, 55 and below, when they got there",Premise,"(37859, 38045)","Who you believe, the AMA, me, a guy who's fought his whole life for this, or somebody who would actually put in motion a plan that knowingly cut -- added $6,400 a year more to the cost of Medicare?",Premise,"(38215, 38412)",Support
Two-thirds of our jobs come from small businesses,Premise,"(50048, 50097)","It's expected to cost us 710,000 jobs",Claim,"(50174, 50211)",Support
The primary objective is almost completed,Claim,"(64382, 64423)",We are leaving in 2014,Claim,"(64218, 64240)",Support
That was their idea,Claim,"(76359, 76378)",you don't go through the U.N,Claim,"(75921, 75949)",Support
"remember when he said, ""I promise by the end of my first term I'll cut the deficit in half in four years""?",Premise,"(88500, 88606)",Look at all the string of broken promises,Claim,"(87880, 87921)",Support
"dynamic, growing economy that promotes opportunity and jobs",Premise,"(95534, 95593)",The choice is clear,Claim,"(95448, 95467)",Support
"what that does when we equivocate on our values, when we show that we're cutting down on defense, it makes us more weak",Premise,"(6562, 6681)",we should not be imposing these devastating defense cuts,Claim,"(6496, 6552)",Support
August was slower than it was in July,Premise,"(26203, 26240)",The economy is barely limping along,Claim,"(25992, 26027)",Support
"They wipe all of this out, and Medicare goes -- becomes insolvent in 2016",Claim,"(37722, 37795)",they eliminate the guarantee of Medicare,Claim,"(38829, 38869)",Support
