subj,subj_type,subj_span,obj,obj_type,obj_span,relation
the policy of this government was to have bilateral negotiations with North Korea,Premise,"(56485, 56566)",we signed an agreement with North Korea that my administration found out that was not being honored by the North Koreans,Premise,"(56572, 56692)",Support
I have a plan for Iraq,Premise,"(79674, 79696)",I have a difference with this president,Claim,"(79537, 79576)",Support
I'll never give a veto to any country over our security,Premise,"(2354, 2409)",I believe America is safest and strongest when we are leading the world and we are leading strong alliances,Claim,"(2245, 2352)",Support
"125,000 by the end of this year",Premise,"(21854, 21885)",the best way for Iraq to be safe and secure is for Iraqi citizens to be trained to do the job,Claim,"(21699, 21792)",Support
The president said he would exhaust the remedies of the United Nations and go through that full process. He didn't,Premise,"(35491, 35605)",I think he has not been candid with the American people,Claim,"(35075, 35130)",Support
"you have to do it in a way that passes the test, that passes the global test where your countrymen, your people understand fully why you're doing what you're doing and you can prove to the world that you did it for legitimate reasons",Claim,"(53364, 53597)","The president always has the right, and always has had the right, for preemptive strike",Claim,"(52947, 53034)",Attack
"in Crawford, Texas, Jiang Zemin and I agreed that the nuclear-weapons-free peninsula, Korean Peninsula, was in his interest and our interest and the world's interest",Premise,"(56807, 56972)","we began a new dialogue with North Korea, one that included not only the United States, but now China",Claim,"(56981, 57082)",Support
"we need a fresh start, a new credibility, a president who can bring allies to our side",Claim,"(79792, 79878)",I have a difference with this president,Claim,"(79537, 79576)",Support
I also know how to lead those alliances,Claim,"(2415, 2454)",we just have a different set of convictions about how you make America safe,Claim,"(2168, 2243)",Support
"200,000 by the end of next year",Premise,"(21887, 21918)",the best way for Iraq to be safe and secure is for Iraqi citizens to be trained to do the job,Claim,"(21699, 21792)",Support
"He cut if off, sort of arbitrarily",Premise,"(35607, 35641)",The president said he would exhaust the remedies of the United Nations and go through that full process. He didn't,Premise,"(35491, 35605)",Support
"I mean, we can remember when President Kennedy in the Cuban missile crisis sent his secretary of state to Paris to meet with DeGaulle",Premise,"(53729, 53862)","you have to do it in a way that passes the test, that passes the global test where your countrymen, your people understand fully why you're doing what you're doing and you can prove to the world that you did it for legitimate reasons",Claim,"(53364, 53597)",Support
"China's a got a lot of influence over North Korea, some ways more than we do",Premise,"(57088, 57164)","we began a new dialogue with North Korea, one that included not only the United States, but now China",Claim,"(56981, 57082)",Support
"If America shows uncertainty or weakness in this decade, the world will drift toward tragedy",Claim,"(80586, 80678)","That's not going to happen, so long as I'm your president",Claim,"(80680, 80737)",Support
This president has left them in shatters across the globe,Premise,"(2456, 2513)",we just have a different set of convictions about how you make America safe,Claim,"(2168, 2243)",Support
We'll never succeed in Iraq if the Iraqi citizens do not want to take matters into their own hands to protect themselves,Claim,"(21942, 22062)",the best indication about when we can bring our troops home is to see the Iraqis perform and to see the Iraqis step up and take responsibility,Claim,"(22140, 22200)",Support
They just decided the time for diplomacy is over and rushed to war without planning for what happens afterwards,Premise,"(35709, 35820)",I think he has not been candid with the American people,Claim,"(35075, 35130)",Support
"in the middle of the discussion, to tell them about the missiles in Cuba, he said, ""Here, let me show you the photos."" And DeGaulle waved them off and said, ""No, no, no, no. The word of the president of the United States is good enough for me.""",Premise,"(53868, 54112)","you have to do it in a way that passes the test, that passes the global test where your countrymen, your people understand fully why you're doing what you're doing and you can prove to the world that you did it for legitimate reasons",Claim,"(53364, 53597)",Support
"we included South Korea, Japan and Russia",Premise,"(57175, 57216)","we began a new dialogue with North Korea, one that included not only the United States, but now China",Claim,"(56981, 57082)",Support
The next four years we will continue to strengthen our homeland defenses,Claim,"(80739, 80811)","That's not going to happen, so long as I'm your president",Claim,"(80680, 80737)",Support
we're now 90 percent of the casualties in Iraq and 90 percent of the costs,Premise,"(2519, 2593)",This president has left them in shatters across the globe,Premise,"(2456, 2513)",Support
the best way for Iraq to be safe and secure is for Iraqi citizens to be trained to do the job,Claim,"(21699, 21792)",the best indication about when we can bring our troops home is to see the Iraqis perform and to see the Iraqis step up and take responsibility,Claim,"(22140, 22200)",Support
They obviously didn't,Premise,"(35908, 35929)",he misled the American people in his speech when he said we will plan carefully,Claim,"(35827, 35906)",Support
Here we have our own secretary of state who has had to apologize to the world for the presentation he made to the United Nations,Premise,"(53599, 53727)","you have to do it in a way that passes the test, that passes the global test where your countrymen, your people understand fully why you're doing what you're doing and you can prove to the world that you did it for legitimate reasons",Claim,"(53364, 53597)",Attack
"now there are five voices speaking to Kim Jong Il, not just one",Premise,"(57221, 57284)","we began a new dialogue with North Korea, one that included not only the United States, but now China",Claim,"(56981, 57082)",Support
We will strengthen our intelligence-gathering services,Claim,"(80813, 80867)",The next four years we will continue to strengthen our homeland defenses,Claim,"(80739, 80811)",Support
I think we can do better,Claim,"(2621, 2645)",I think that's wrong,Claim,"(2595, 2615)",Support
Prime Minister Allawi believes they want to,Premise,"(22088, 22131)",I believe they want to,Claim,"(22064, 22086)",Support
he misled the American people in his speech when he said we will plan carefully,Claim,"(35827, 35906)",I think he has not been candid with the American people,Claim,"(35075, 35130)",Support
what is at test here is the credibility of the United States of America and how we lead the world,Claim,"(54218, 54315)","How many leaders in the world today would respond to us, as a result of what we've done, in that way?",Claim,"(54113, 54214)",Attack
"he'd be doing injustice to China, as well",Claim,"(57391, 57432)","if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America",Claim,"(57293, 57389)",Support
We will reform our military,Claim,"(80869, 80896)",The next four years we will continue to strengthen our homeland defenses,Claim,"(80739, 80811)",Support
I have a better plan for homeland security,Claim,"(2647, 2689)",I can make American safer than President Bush has made us,Claim,"(2039, 2096)",Support
I believe they want to,Claim,"(22064, 22086)",the best indication about when we can bring our troops home is to see the Iraqis perform and to see the Iraqis step up and take responsibility,Claim,"(22140, 22200)",Support
We did not go as a last resort,Claim,"(36007, 36037)",He misled the American people when he said we'd go to war as a last resort,Claim,"(35931, 36005)",Support
Iran and Iraq are now more dangerous,Claim,"(54321, 54357)","As president, I'll never take my eye off that ball",Claim,"(54506, 54556)",Support
"if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America",Claim,"(57293, 57389)",I think this will work,Claim,"(57438, 57460)",Support
The military will be an all-volunteer army,Claim,"(80898, 80940)",We will reform our military,Claim,"(80869, 80896)",Support
I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",I have a better plan for homeland security,Claim,"(2647, 2689)",Support
When our general is on the ground and Ambassador Negroponte tells me that Iraq is ready to defend herself from these terrorists,Premise,"(22471, 22598)",that's when,Claim,"(22731, 22742)",Support
He misled the American people when he said we'd go to war as a last resort,Claim,"(35931, 36005)",I think he has not been candid with the American people,Claim,"(35075, 35130)",Support
Iran and North Korea are now more dangerous,Claim,"(54361, 54404)","As president, I'll never take my eye off that ball",Claim,"(54506, 54556)",Support
"we began a new dialogue with North Korea, one that included not only the United States, but now China",Claim,"(56981, 57082)",I think this will work,Claim,"(57438, 57460)",Support
We will continue to stay on the offense,Claim,"(80942, 80981)",The next four years we will continue to strengthen our homeland defenses,Claim,"(80739, 80811)",Support
by strengthening our military,Premise,"(2750, 2779)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
that elections will have been held by then,Premise,"(22600, 22642)",that's when,Claim,"(22731, 22742)",Support
most Americans know the difference,Premise,"(36043, 36077)",We did not go as a last resort,Claim,"(36007, 36037)",Support
I've been fighting for proliferation the entire time -- anti-proliferation the entire time I've been in the Congress,Premise,"(54558, 54674)",we've watched this president actually turn away from some of the treaties that were on the table,Premise,"(54680, 54776)",Support
It's not going to work if we open up a dialogue with Kim Jong Il,Claim,"(57462, 57526)",I think this will work,Claim,"(57438, 57460)",Attack
We will fight the terrorists around the world,Claim,"(80983, 81028)",The next four years we will continue to strengthen our homeland defenses,Claim,"(80739, 80811)",Support
strengthening our intelligence,Premise,"(2781, 2811)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
their stability and that they're on their way to a nation that's free,Premise,"(22649, 22697)",that's when,Claim,"(22731, 22742)",Support
I've worked with those leaders the president talks about,Premise,"(36195, 36251)",I know what many of them say today,Claim,"(36325, 36359)",Support
we've watched this president actually turn away from some of the treaties that were on the table,Premise,"(54680, 54776)","You don't help yourself with other nations when you turn away from the global warming treaty, for instance, or when you refuse to deal at length with the United Nations",Premise,"(54778, 54946)",Support
That's what he wants,Claim,"(57528, 57548)",It's not going to work if we open up a dialogue with Kim Jong Il,Claim,"(57462, 57526)",Support
we do not have to face them here at home,Claim,"(81032, 81072)",We will fight the terrorists around the world,Claim,"(80983, 81028)",Support
by going after the financing more authoritatively,Premise,"(2813, 2862)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
the best indication about when we can bring our troops home is to see the Iraqis perform and to see the Iraqis step up and take responsibility,Claim,"(22140, 22200)",that's when,Claim,"(22731, 22742)",Support
"I've worked with them for 20 years, for longer than this president",Premise,"(36253, 36319)",I know what many of them say today,Claim,"(36325, 36359)",Support
"You don't help yourself with other nations when you turn away from the global warming treaty, for instance, or when you refuse to deal at length with the United Nations",Premise,"(54778, 54946)",I think we have a lot of earning back to do,Claim,"(54983, 55026)",Support
"He wants to unravel the six- party talks, or the five-nation coalition that's sending him a clear message",Claim,"(57550, 57655)",It's not going to work if we open up a dialogue with Kim Jong Il,Claim,"(57462, 57526)",Support
We'll continue to build our alliances,Claim,"(81074, 81111)",The next four years we will continue to strengthen our homeland defenses,Claim,"(80739, 80811)",Support
by doing what we need to do to rebuild the alliances,Premise,"(2864, 2916)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
I know putting artificial deadlines won't work,Claim,"(22785, 22831)",I hope it's as soon as possible,Claim,"(22748, 22779)",Attack
I know what many of them say today,Claim,"(36325, 36359)",I know how to bring them back to the table,Claim,"(36365, 36407)",Support
My attitude is you take preemptive action in order to protect the American people,Claim,"(55184, 55265)","you have to do it in a way that passes the test, that passes the global test where your countrymen, your people understand fully why you're doing what you're doing and you can prove to the world that you did it for legitimate reasons",Claim,"(53364, 53597)",Attack
"We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs.",Premise,"(57799, 58037)","On Iran, I hope we can do the same thing, continue to work with the world to convince the Iranian mullahs to abandon their nuclear ambitions",Claim,"(57657, 57797)",Support
"I'll never turn over America's national security needs to leaders of other countries, as we continue to build those alliances",Claim,"(81113, 81238)",We'll continue to build our alliances,Claim,"(81074, 81111)",Support
by reaching out to the Muslim world,Premise,"(2918, 2953)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
I know putting artificial deadlines won't work,Claim,"(22785, 22831)","My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months.""",Premise,"(22833, 22929)",Attack
Osama bin Laden uses the invasion of Iraq in order to go out to people and say that America has declared war on Islam,Premise,"(36590, 36707)",We need to be smarter about now we wage a war on terror.,Claim,"(36709, 36765)",Support
you act in order to make this country secure,Claim,"(55272, 55316)",My attitude is you take preemptive action in order to protect the American people,Claim,"(55184, 55265)",Support
The IAEA is involved,Premise,"(58038, 58058)","On Iran, I hope we can do the same thing, continue to work with the world to convince the Iranian mullahs to abandon their nuclear ambitions",Claim,"(57657, 57797)",Support
we'll continue to spread freedom,Claim,"(81244, 81276)",The next four years we will continue to strengthen our homeland defenses,Claim,"(80739, 80811)",Support
which the president has almost not done,Premise,"(2955, 2994)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
You can't do that and expect to win the war on terror,Claim,"(22930, 22983)","My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months.""",Premise,"(22833, 22929)",Attack
"I believe that Ronald Reagan, John Kennedy, and the others did that more effectively",Premise,"(36873, 36957)",I'm going to try to follow in their footsteps,Claim,"(36963, 37008)",Support
I think it shows the difference of our opinion -- the difference of opinions,Claim,"(55420, 55496)",My opponent talks about me not signing certain treaties,Claim,"(55318, 55373)",Attack
There's a special protocol recently been passed that allows for inspections,Premise,"(58060, 58135)","On Iran, I hope we can do the same thing, continue to work with the world to convince the Iranian mullahs to abandon their nuclear ambitions",Claim,"(57657, 57797)",Support
I believe in the transformational power of liberty,Claim,"(81278, 81328)",we'll continue to spread freedom,Claim,"(81244, 81276)",Support
beginning to isolate the radical Islamic Muslims,Premise,"(3000, 3048)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
that's essential,Claim,"(23265, 23281)",A free Iraq will be an ally in the war on terror,Claim,"(23211, 23259)",Support
I'm going to try to follow in their footsteps,Claim,"(36963, 37008)",We need to rebuild our alliances,Claim,"(36839, 36871)",Support
I think it shows the difference of our opinion -- the difference of opinions,Claim,"(55420, 55496)",we've watched this president actually turn away from some of the treaties that were on the table,Premise,"(54680, 54776)",Attack
"On Iran, I hope we can do the same thing, continue to work with the world to convince the Iranian mullahs to abandon their nuclear ambitions",Claim,"(57657, 57797)",we've got a good strategy,Claim,"(58162, 58187)",Support
I believe that the free Iraq is in this nation's interests,Claim,"(81330, 81388)",we'll continue to spread freedom,Claim,"(81244, 81276)",Support
not have them isolate the United States of America,Premise,"(3050, 3100)",I have a better plan to be able to fight the war on terror,Claim,"(2691, 2749)",Support
A free Iraq will be an ally in the war on terror,Claim,"(23211, 23259)",this is a vital mission,Claim,"(23185, 23208)",Support
this has cost us deeply in the world,Claim,"(36084, 36120)",He misled the American people when he said we'd go to war as a last resort,Claim,"(35931, 36005)",Support
This is a body based in The Hague where unaccountable judges and prosecutors can pull our troops or diplomats up for trial,Premise,"(55561, 55683)",I wouldn't join the International Criminal Court,Claim,"(55511, 55559)",Support
"With respect to Iran, the British, French, and Germans were the ones who initiated an effort without the United States, regrettably, to begin to try to move to curb the nuclear possibilities in Iran",Premise,"(58231, 58429)","We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs.",Premise,"(57799, 58037)",Attack
I believe a free Afghanistan is in this nation's interest,Claim,"(81390, 81447)",we'll continue to spread freedom,Claim,"(81244, 81276)",Support
I have a plan to have a summit with all of the allies,Premise,"(3140, 3193)",I know I can do a better job in Iraq,Claim,"(3102, 3138)",Support
we'll get you home as soon as the mission's done,Claim,"(23127, 23175)",this is a vital mission,Claim,"(23185, 23208)",Support
We need to be smarter about now we wage a war on terror.,Claim,"(36709, 36765)","I believe that a fresh start, new credibility, a president who can understand what we have to do to reach out to the Muslim world to make it clear that this is not",Claim,"(36413, 36576)",Support
I wouldn't join i,Claim,"(55689, 55706)",I wouldn't join the International Criminal Court,Claim,"(55511, 55559)",Equivalent
"With respect to Iran, the British, French, and Germans were the ones who initiated an effort without the United States, regrettably, to begin to try to move to curb the nuclear possibilities in Iran",Premise,"(58231, 58429)",I believe we could have done better,Claim,"(58431, 58466)",Support
I believe both a free Afghanistan and a free Iraq will serve as a powerful example for millions who plead in silence for liberty in the broader Middle East,Claim,"(81453, 81608)",we'll continue to spread freedom,Claim,"(81244, 81276)",Support
something this president has not yet achieved,Premise,"(3195, 3240)",I know I can do a better job in Iraq,Claim,"(3102, 3138)",Support
We'll give you all the equipment you need,Claim,"(23080, 23121)",this is a vital mission,Claim,"(23185, 23208)",Support
We need to deny them the recruits,Claim,"(36766, 36799)","I believe that a fresh start, new credibility, a president who can understand what we have to do to reach out to the Muslim world to make it clear that this is not",Claim,"(36413, 36576)",Support
it's the right move not to join a foreign court that could -- where our people could be prosecuted,Claim,"(55805, 55903)",I wouldn't join the International Criminal Court,Claim,"(55511, 55559)",Support
"I think the United States should have offered the opportunity to provide the nuclear fuel, test them, see whether or not they were actually looking for it for peaceful purposes",Claim,"(58468, 58644)",I believe we could have done better,Claim,"(58431, 58466)",Support
not yet been able to do to bring people to the table,Premise,"(3242, 3294)",I know I can do a better job in Iraq,Claim,"(3102, 3138)",Support
We're standing with you strong,Claim,"(23048, 23078)",this is a vital mission,Claim,"(23185, 23208)",Support
We need to deny them the safe havens,Claim,"(36801, 36837)","I believe that a fresh start, new credibility, a president who can understand what we have to do to reach out to the Muslim world to make it clear that this is not",Claim,"(36413, 36576)",Support
I wouldn't join the International Criminal Court,Claim,"(55511, 55559)",My opponent is for joining the International Criminal Court,Claim,"(55905, 55964)",Attack
"If they weren't willing to work a deal, then we could have put sanctions together",Claim,"(58646, 58727)","I think the United States should have offered the opportunity to provide the nuclear fuel, test them, see whether or not they were actually looking for it for peaceful purposes",Claim,"(58468, 58644)",Support
We can do a better job of training the Iraqi forces to defend themselves,Claim,"(3296, 3368)",I know I can do a better job in Iraq,Claim,"(3102, 3138)",Support
A free Iraq will set a powerful example in the part of the world that is desperate for freedom,Claim,"(23283, 23377)",this is a vital mission,Claim,"(23185, 23208)",Support
We need to rebuild our alliances,Claim,"(36839, 36871)","I believe that a fresh start, new credibility, a president who can understand what we have to do to reach out to the Muslim world to make it clear that this is not",Claim,"(36413, 36576)",Support
"I just think trying to be popular, kind of, in the global sense",Claim,"(55966, 56029)",My opponent is for joining the International Criminal Court,Claim,"(55905, 55964)",Support
I believe we could have done better,Claim,"(58431, 58466)",The president did nothing,Claim,"(58729, 58754)",Attack
I know that we can do a better job of preparing for elections,Claim,"(3374, 3435)",I know I can do a better job in Iraq,Claim,"(3102, 3138)",Support
A free Iraq will help secure Israel,Claim,"(23379, 23414)",this is a vital mission,Claim,"(23185, 23208)",Support
Osama bin Laden isn't going to determine how we defend ourselves,Claim,"(37189, 37253)",He said Osama bin Laden uses the invasion of Iraq as an excuse to spread hatred for America,Premise,"(37096, 37187)",Attack
if it's not in our best interest makes no sense,Claim,"(56031, 56078)",My opponent is for joining the International Criminal Court,Claim,"(55905, 55964)",Support
"With respect to North Korea, the real story: We had inspectors and television cameras in the nuclear reactor in North Korea",Premise,"(58756, 58879)",we knew where the fuel rods were,Premise,"(58947, 58979)",Support
Saddam Hussein now sits in a prison cell,Premise,"(4417, 4457)",America and the world are safer for it,Claim,"(4459, 4497)",Support
A free Iraq will enforce the hopes and aspirations of the reformers in places like Iran,Claim,"(23416, 23503)",this is a vital mission,Claim,"(23185, 23208)",Support
Osama bin Laden isn't going to determine how we defend ourselves,Claim,"(37189, 37253)",Osama bin Laden uses the invasion of Iraq in order to go out to people and say that America has declared war on Islam,Premise,"(36590, 36707)",Attack
I'm interested in working with our nations and do a lot of it,Claim,"(56080, 56141)",My opponent is for joining the International Criminal Court,Claim,"(55905, 55964)",Attack
we knew where the fuel rods were,Premise,"(58947, 58979)",we knew the limits on their nuclear power,Premise,"(58985, 59026)",Support
Libya has disarmed,Premise,"(4597, 4615)",We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction,Claim,"(4499, 4595)",Support
A free Iraq is essential for the security of this country,Claim,"(23505, 23562)",this is a vital mission,Claim,"(23185, 23208)",Support
Osama bin Laden doesn't get to decide,Claim,"(37255, 37292)",Osama bin Laden isn't going to determine how we defend ourselves,Claim,"(37189, 37253)",Equivalent
I'm not going to make decisions that I think are wrong for America,Claim,"(56147, 56213)",My opponent is for joining the International Criminal Court,Claim,"(55905, 55964)",Attack
The president reversed it publicly while the president of South Korea was here,Premise,"(59161, 59239)",the president of South Korea went back to South Korea bewildered and embarrassed,Claim,"(59245, 59325)",Support
The A.Q. Khan network has been brought to justice,Premise,"(4617, 4666)",We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction,Claim,"(4499, 4595)",Support
"I was in a rope line just the other day, coming out here from Wisconsin, a couple of young returnees were in the line, one active duty, one from the Guard. And they both looked at me and said: We need you. You've got to help us over there",Premise,"(23833, 24071)",I believe those troops deserve better than what they are getting today,Claim,"(23728, 23798)",Support
The American people decide,Claim,"(37294, 37320)",Osama bin Laden doesn't get to decide,Claim,"(37255, 37292)",Support
it went against his policy,Premise,"(59334, 59360)",the president of South Korea went back to South Korea bewildered and embarrassed,Claim,"(59245, 59325)",Support
I understand free nations will reject terror,Premise,"(4745, 4789)",we're pursuing a strategy of freedom around the world,Claim,"(4682, 4735)",Support
There's a sense of American occupation,Claim,"(24426, 24464)",I believe there's a better way to do this,Claim,"(24077, 24118)",Support
I decided the right action was in Iraq,Claim,"(37322, 37360)",Osama bin Laden doesn't get to decide,Claim,"(37255, 37292)",Support
the president of South Korea went back to South Korea bewildered and embarrassed,Claim,"(59245, 59325)","I think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send",Claim,"(59695, 59797)",Support
Free nations will answer the hopes and aspirations of their people,Premise,"(4791, 4857)",we're pursuing a strategy of freedom around the world,Claim,"(4682, 4735)",Support
he said our troops would be occupiers in a bitterly hostile land,Premise,"(24314, 24378)",That's exactly where we find ourselves today,Claim,"(24380, 24424)",Support
It wasn't a mistake,Claim,"(37394, 37413)",My opponent calls it a mistake,Claim,"(37362, 37392)",Attack
"Colin Powell, our secretary of state, announced one day that we were going to continue the dialog of working with the North Koreans",Premise,"(59028, 59159)","I think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send",Claim,"(59695, 59797)",Support
Free nations will help us achieve the peace we all want,Premise,"(4859, 4914)",we're pursuing a strategy of freedom around the world,Claim,"(4682, 4735)",Support
there was no viable exit strategy,Premise,"(24275, 24308)",That's exactly where we find ourselves today,Claim,"(24380, 24424)",Support
I don't think he was misleading when he called Iraq a grave threat in the fall of 2002,Claim,"(37441, 37527)",He said I misled on Iraq,Premise,"(37415, 37439)",Attack
"today, there are four to seven nuclear weapons in the hands of North Korea",Premise,"(59567, 59641)","I think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send",Claim,"(59695, 59797)",Support
We pursued Al Qaida wherever Al Qaida tries to hide,Claim,"(3868, 3919)",our nation has been on a multi-pronged strategy to keep our country safer,Claim,"(3793, 3866)",Support
"the president's father did not go into Iraq, into Baghdad, beyond Basra",Premise,"(24130, 24201)",there was no viable exit strategy,Premise,"(24275, 24308)",Support
I don't think he was misleading when he said that it was right to disarm Iraq in the spring of 2003,Claim,"(37529, 37628)",He said I misled on Iraq,Premise,"(37415, 37439)",Attack
"While they didn't talk at all, the fuel rods came out, the inspectors were kicked out, the television cameras were kicked out",Premise,"(59436, 59561)","I think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send",Claim,"(59695, 59797)",Support
Seventy-five percent of known Al Qaida leaders have been brought to justice,Claim,"(3921, 3996)",our nation has been on a multi-pronged strategy to keep our country safer,Claim,"(3793, 3866)",Support
That's exactly where we find ourselves today,Claim,"(24380, 24424)",There's a sense of American occupation,Claim,"(24426, 24464)",Support
"I don't think he misled you when he said that, you know, anyone who doubted whether the world was better off without Saddam Hussein in power didn't have the judgment to be president",Claim,"(37630, 37811)",He said I misled on Iraq,Premise,"(37415, 37439)",Attack
"for two years, this administration didn't talk at all to North Korea",Premise,"(59366, 59434)","I think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send",Claim,"(59695, 59797)",Support
The rest of them know we're after them,Claim,"(3998, 4036)",our nation has been on a multi-pronged strategy to keep our country safer,Claim,"(3793, 3866)",Support
The only building that was guarded when the troops when into Baghdad was the oil ministry,Premise,"(24466, 24555)",There's a sense of American occupation,Claim,"(24426, 24464)",Support
I think what is misleading is to say you can lead and succeed in Iraq if you keep changing your positions on this war,Claim,"(37846, 37963)",I don't think he was misleading,Claim,"(37441, 37472)",Attack
"The minute we have bilateral talks, the six-party talks will unwind",Claim,"(60365, 60432)","I want bilateral talks which put all of the issues, from the armistice of 1952, the economic issues, the human rights issues, the artillery disposal issues, the DMZ issues and the nuclear issues on the table",Claim,"(60107, 60314)",Attack
"We've upheld the doctrine that said if you harbor a terrorist, you're equally as guilty as the terrorist",Premise,"(4038, 4142)",our nation has been on a multi-pronged strategy to keep our country safer,Claim,"(3793, 3866)",Support
We didn't guard the nuclear facilities,Premise,"(24557, 24595)",There's a sense of American occupation,Claim,"(24426, 24464)",Support
I don't think he was misleading,Claim,"(37441, 37472)",He said I misled on Iraq,Premise,"(37415, 37439)",Attack
That's exactly what Kim Jong Il wants,Claim,"(60434, 60471)","The minute we have bilateral talks, the six-party talks will unwind",Claim,"(60365, 60432)",Support
Taliban are no longer in power,Premise,"(4152, 4182)",our nation has been on a multi-pronged strategy to keep our country safer,Claim,"(3793, 3866)",Support
"We didn't guard the foreign office, where you might have found information about weapons of mass destruction",Premise,"(24597, 24705)",There's a sense of American occupation,Claim,"(24426, 24464)",Support
"As the politics change, his positions change",Claim,"(37977, 38021)",I think what is misleading is to say you can lead and succeed in Iraq if you keep changing your positions on this war,Claim,"(37846, 37963)",Support
The breach on the agreement is highly enriched uranium,Premise,"(60544, 60598)",the breach on the agreement was not through plutonium,Premise,"(60489, 60542)",Support
Ten million people have registered to vote in Afghanistan in the upcoming presidential election,Premise,"(4184, 4279)",our nation has been on a multi-pronged strategy to keep our country safer,Claim,"(3793, 3866)",Support
We didn't guard the borders,Premise,"(24707, 24734)",There's a sense of American occupation,Claim,"(24426, 24464)",Support
that's not how a commander in chief acts,Claim,"(38027, 38067)","As the politics change, his positions change",Claim,"(37977, 38021)",Attack
the breach on the agreement was not through plutonium,Premise,"(60489, 60542)",That's what we caught him doing,Premise,"(60600, 60631)",Support
"In Iraq, we saw a threat, and we realized that after September the 11th, we must take threats seriously, before they fully materialize",Premise,"(4281, 4415)",our nation has been on a multi-pronged strategy to keep our country safer,Claim,"(3793, 3866)",Support
"Almost every step of the way, our troops have been left on these extraordinarily difficult missions",Claim,"(24736, 24835)",I believe our troops need other allies helping,Claim,"(24944, 24990)",Support
