subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"Minneapolis, we got it back, Joe",Claim,"(61193, 61225)",we believe in law and order,Premise,"(61235, 61262)",Support
"the vast majority of police officers are good, decent, honorable men and women.",Claim,"(62152, 62231)",They risk their lives every day to take care of us.,Premise,"(62232, 62283)",Support
They have to be held accountable.,Claim,"(62419, 62452)",They have to be held accountable.,Claim,"(62419, 62452)",Equivalent
"No it's not, but you say it is.",Claim,"(63422, 63453)",I did not say it is.,Claim,"(63461, 63481)",Attack
I ended it,Claim,"(63978, 63988)",it's racist,Premise,"(63965, 63976)",Support
I ended it,Claim,"(63978, 63988)",a lot of people were complaining that they were asked to do things that were absolutely insane.,Premise,"(63997, 64092)",Support
I'm not going to allow that to happen.,Claim,"(64921, 64959)",He's the racist.,Claim,"(65047, 65063)",Attack
Nobody's doing that.,Claim,"(65026, 65046)",Nobody's doing that.,Claim,"(65026, 65046)",Equivalent
He's the racist.,Claim,"(65047, 65063)",You just don't know.,Claim,"(65071, 65091)",Attack
You just don't know.,Claim,"(65071, 65091)",You don't know.,Claim,"(65166, 65181)",Equivalent
"it's amazing, it makes a big difference.",Claim,"(65466, 65506)",Many people don't want to hurt other people's feelings.,Premise,"(65406, 65461)",Support
we're all Americans,Claim,"(65964, 65983)","They look down their nose on people like Irish Catholics, like me, and grew up in Scranton.",Premise,"(65709, 65800)",Support
we're all Americans,Claim,"(65964, 65983)",They look down on people who don't have money.,Premise,"(65801, 65847)",Support
we're all Americans,Claim,"(65964, 65983)",They look down on people who are of a different faith.,Premise,"(65848, 65902)",Support
we're all Americans,Claim,"(65964, 65983)",They look down on people who are a different color.,Premise,"(65903, 65954)",Support
it was more violent than what I'm even seeing now.,Claim,"(66519, 66569)","You look at, uh, Ferguson, you look at, or you go to very...many places.",Premise,"(66329, 66401)",Support
it was more violent than what I'm even seeing now.,Claim,"(66519, 66569)",Look at Oakland.,Premise,"(66402, 66418)",Support
it was more violent than what I'm even seeing now.,Claim,"(66519, 66569)",Look what happened in Oakland.,Premise,"(66419, 66449)",Support
it was more violent than what I'm even seeing now.,Claim,"(66519, 66569)",Look what happened in Baltimore.,Premise,"(66450, 66482)",Support
it was more violent than what I'm even seeing now.,Claim,"(66519, 66569)",This is ridiculous.,Claim,"(66619, 66638)",Attack
This is ridiculous.,Claim,"(66619, 66638)",Absolutely ridiculous.,Claim,"(66702, 66724)",Equivalent
I'm in favor of law.,Claim,"(66928, 66948)","the fact of the matter is, violent crime went down 17 percent, 15 percent in our Administration.",Premise,"(67249, 67345)",Support
I think it's a party issue.,Claim,"(67985, 68012)","You can bring in a couple of examples but if you look at Chicago, what's going on in Chicago where, uh, 53 people were shot and eight died.",Premise,"(68013, 68152)",Support
like nobody's ever seen anything.,Claim,"(68204, 68237)",If you look at New York where it's going up,Premise,"(68159, 68202)",Support
you would see problems like you've never seen before.,Claim,"(68749, 68802)",He wouldn't know a suburb unless you took a wrong turn.,Claim,"(68810, 68865)",Attack
He wouldn't know a suburb unless you took a wrong turn.,Claim,"(68810, 68865)",I know suburbs so much better than you.,Claim,"(68897, 68936)",Attack
I know suburbs so much better than you.,Claim,"(68897, 68936)",I was raised in the suburbs.,Claim,"(68978, 69006)",Attack
Suburbs are by and large integrated.,Claim,"(69079, 69115)",All these dog whistles and racism don't work anymore.,Premise,"(69025, 69078)",Support
"That's when crime went down, it didn't go up.",Claim,"(70658, 70703)","We have to have community policing like we had before, where the officers get to know the people in the communities.",Premise,"(70541, 70657)",Support
That's not true.,Claim,"(71028, 71044)",Name one group that supports you.,Claim,"(71111, 71144)",Attack
That's not true.,Claim,"(71028, 71044)",Name one group that came out and supported you,Claim,"(71145, 71191)",Attack
Think,Claim,"(71293, 71298)",Think about it.,Claim,"(31499, 31514)",Equivalent
Many of those turned into riots.,Claim,"(71813, 71845)","In Portland, Oregon, especially we had a, more than a hundred straight days of protests, which I think you would agree, you talk about peaceful protests.",Premise,"(71659, 71812)",Support
I've made it clear in my public statements that the violence should be prosecuted.,Claim,"(72395, 72477)","It should be prosecuted, and anyone who commits it should be prosecuted.",Claim,"(72478, 72550)",Support
I've made it clear in my public statements that the violence should be prosecuted.,Claim,"(72395, 72477)",He's never done that.,Claim,"(72609, 72630)",Attack
They can in fact take care of it if he'd just stay out of the way.,Claim,"(72801, 72867)",For three days Portland didn't do anything.,Claim,"(73122, 73165)",Attack
That's what this is all about.,Claim,"(73459, 73489)",I don't know who said that.,Claim,"(73497, 73524)",Attack
I don't know who said that.,Claim,"(73497, 73524)",I think it-Kellyanne Conway.,Claim,"(73557, 73585)",Attack
I think it-Kellyanne Conway.,Claim,"(73557, 73585)",I don't think she said that.,Claim,"(73593, 73621)",Attack
I'm willing to do anything.,Claim,"(75361, 75388)",I would say almost everything I see is from the left-wing not from the right wing.,Premise,"(75224, 75306)",Support
Say it.,Claim,"(75459, 75466)",Say it,Claim,"(75459, 75465)",Equivalent
somebody's got to do something about Antifa and the left,Claim,"(75818, 75874)",this is not a right wing problem this is a left-wing.,Premise,"(75883, 75936)",Support
This is a left-wing problem. . .,Claim,"(75937, 75969)",This is a left-wing problem.,Claim,"(76042, 76070)",Equivalent
Antifa is an idea not an organization. . .,Claim,"(76078, 76120)",Oh you gotta be kidding.,Claim,"(76128, 76152)",Support
Antifa is an idea not an organization. . .,Claim,"(76078, 76120)","Well, then you know what, he's wrong.",Claim,"(76221, 76258)",Attack
Antifa is bad.,Claim,"(76490, 76504)",Antifa is bad.,Claim,"(76490, 76504)",Equivalent
they'll overthrow you.,Claim,"(76791, 76813)",you ought to be careful of them,Premise,"(76758, 76789)",Support
there has never been an administration or president who has done more than I've done in a period of three and a half years.,Claim,"(77325, 77448)","that's despite the impeachment hoax and you saw what happened today with Hillary Clinton, where it was a whole big con job.",Premise,"(77453, 77576)",Support
there has never been an administration that's done what I've done.,Claim,"(77682, 77748)","despite going through all of these things where I had to fight, both flanks and behind me and above",Premise,"(77581, 77680)",Support
It was a mess.,Claim,"(78349, 78363)","And we now got a 91% approval rating at the VA, our vets.",Premise,"(78364, 78421)",Support
"I'll have approximately 300 Federal judges and Court of Appeals judges, 300, and hopefully three great Supreme Court judges, justices.",Claim,"(78615, 78749)",That is a record the likes of which very few people. . .,Claim,"(78750, 78806)",Support
You can't be a good Vice President but I want to thank you,Claim,"(79192, 79250)",it gives us almost,Premise,"(79259, 79277)",Support
he caused the recession,Claim,"(79727, 79750)",We left him a booming economy,Premise,"(79692, 79721)",Support
He's Putin's puppy.,Claim,"(79899, 79918)",I've gone head to head with Putin and made it clear to him we're not going to take any of his stuff.,Premise,"(79798, 79898)",Support
The billionaires have gotten much more wealthy by a tune of over three to four hundred billion dollars more just since COVID.,Claim,"(80595, 80720)","You in the home, you got less.",Claim,"(80721, 80751)",Attack
he didn't have a job until you became Vice-President.,Claim,"(81793, 81846)",None of that is true.,Claim,"(51953, 51974)",Attack
