source_unique_id,target_unique_id,source_id,target_id,relation_class,year
1992_4ac27a02afb6050f3db6c39f1e5760ea,1992_6ef6a7106125b401876807873f6c35b0,T439,T436,Support,1992
1992_32eaea1ceaa39e7b445faadca59864fe,1992_1729f9a6375024b5c9f0e689b7d6e275,T442,T441,Support,1992
1992_f6899224907a6826ae42a4b850c9f7e4,1992_baa1d110724ce998305ae25ad67998eb,T444,T443,Support,1992
1992_f8a241786bc4fb841e94cd75e5422f15,1992_493904e69a064730e706515b28b228b1,T448,T447,Equivalent,1992
1992_149f83f1b73cb39bef5ab96783ec5b83,1992_f8a241786bc4fb841e94cd75e5422f15,T449,T448,Support,1992
1992_fd9cd6f694d00da98e0c9a4c6824fe69,1992_f8a241786bc4fb841e94cd75e5422f15,T450,T448,Support,1992
1992_6f187853e8c441009e98a27b84514c0a,1992_b095a6669bdb65bf169dec17693436fb,T638,T451,Support,1992
1992_e4726b6a18a1e7f16150be09f139e04b,1992_b095a6669bdb65bf169dec17693436fb,T452,T451,Support,1992
1992_27b96ce4e5182d83e15defc91a289902,1992_6806829c2808b92be20bf23be6df9425,T453,T639,Support,1992
1992_6806829c2808b92be20bf23be6df9425,1992_0039d63858d98ab32324dd28ca604cd0,T639,T640,Support,1992
1992_0039d63858d98ab32324dd28ca604cd0,1992_b095a6669bdb65bf169dec17693436fb,T640,T451,Support,1992
1992_65cd49fcdab155e86f2d4e283767b96d,1992_3648e506d529c7f53accc85edb8f95f2,T455,T454,Support,1992
1992_c39f0fbec27fd68cfc1a7c67df1813b4,1992_4ca890d31e74c9414a2f6f5ba8ccc861,T456,T457,Support,1992
1992_4ca890d31e74c9414a2f6f5ba8ccc861,1992_417b91d228e41bd99e82ff144b957e8e,T457,T459,Support,1992
1992_417b91d228e41bd99e82ff144b957e8e,1992_65cd49fcdab155e86f2d4e283767b96d,T459,T455,Support,1992
1992_4156069131af0ef4a2ad6a44bbf602e4,1992_3577d99db41c1eaecfed14f22c065bda,T445,T446,Support,1992
1992_1cb1b135f23483718d0f20c1595f56f7,1992_4ca890d31e74c9414a2f6f5ba8ccc861,T2,T457,Support,1992
1992_3e4e4bf7f978c07c94089b2e6a1af115,1992_a022afc4516ec5921a451ecf01d65e6e,T119,T120,Support,1992
1992_3e4e4bf7f978c07c94089b2e6a1af115,1992_a7296f603c21bad2221fb5a3b889394f,T119,T121,Support,1992
1992_84ffe43678f0b8f44ba51ef16cfbaf50,1992_4ff8a3ff23e5f1ab12a828955e57b095,T131,T130,Support,1992
1992_217192675c80485657b86eee664d8f09,1992_d090fca371d2ec17d0e158744c8e08f1,T132,T124,Attack,1992
1992_ae73adc139362c857590f7b212f21b3e,1992_0ae9c54563d7504359ff08f700e9012c,T136,T1,Equivalent,1992
1992_c6fd619623ba9aa724a0b2056ba5083a,1992_7d67f3f9112a4253d88b8d46ec080c3d,T144,T143,Attack,1992
1992_fd5fdb1af7cd34fe14532087e7baf485,1992_30e58be84668152ccbffbcac32ea6d26,T4,T5,Equivalent,1992
1992_a34af88619ff44fe88450158e1bbe8e6,1992_fd5fdb1af7cd34fe14532087e7baf485,T115,T4,Support,1992
1992_c9cfba9db11d5720a049ef02bbc0920d,1992_fd5fdb1af7cd34fe14532087e7baf485,T116,T4,Support,1992
1992_ef9e3c1a7f5ce12744fb89b252a75081,1992_fd5fdb1af7cd34fe14532087e7baf485,T110,T4,Support,1992
1992_eb7f70ec8eafa8479aafee83a2c411ff,1992_0183a1b4c95e135b5b3c4675255f94f0,T122,T123,Support,1992
1992_5f225ff48f5398cf2b46158bacb599c8,1992_0183a1b4c95e135b5b3c4675255f94f0,T129,T123,Support,1992
1992_9958aa4fac4cb783d19d6453b90dcc1a,1992_0183a1b4c95e135b5b3c4675255f94f0,T6,T123,Support,1992
1992_7aeabb2575ab426149ed808bd9e0f85d,1992_0183a1b4c95e135b5b3c4675255f94f0,T128,T123,Support,1992
1992_4876960ec18568107ce4514780ddff7e,1992_217192675c80485657b86eee664d8f09,T134,T132,Attack,1992
1992_f4f1be5e7080ce354d75cd5f018398e3,1992_217192675c80485657b86eee664d8f09,T133,T132,Attack,1992
1992_3e4e4bf7f978c07c94089b2e6a1af115,1992_8468c5fa4aebce727c135b0516ba99c8,T119,T135,Equivalent,1992
1992_d2a597ec5d2962a93be573cf90ec1720,1992_44e2d979b00d1190b54bc712b46120be,T127,T126,Support,1992
1992_b3dbaa933bf104f815dff3a3423b6707,1992_44e2d979b00d1190b54bc712b46120be,T125,T126,Support,1992
1992_48895b4a633c68f7510238d537705f2d,1992_c9023eb6a399e52985e1ee94f40b513a,T139,T138,Support,1992
1992_4cab2b3270b4a97cd84b8f245f33185d,1992_48895b4a633c68f7510238d537705f2d,T140,T139,Support,1992
1992_68c61c5413b0c15a1d3caffb7ef90e0a,1992_c9023eb6a399e52985e1ee94f40b513a,T141,T138,Support,1992
1992_7d67f3f9112a4253d88b8d46ec080c3d,1992_b2712b8c00baf898f37757ae46009ed5,T143,T142,Support,1992
1992_02a5656a6a57e66a09295a403b174616,1992_c6fd619623ba9aa724a0b2056ba5083a,T145,T144,Support,1992
1992_3b648d3b44d031f8bf480be83bc385a3,1992_8468c5fa4aebce727c135b0516ba99c8,T147,T135,Attack,1992
1992_356768480e919f0dbda3aea5869b8c3d,1992_3b648d3b44d031f8bf480be83bc385a3,T148,T147,Support,1992
1992_c2a696f09bf203f348c4dfa848c8b973,1992_cc7717eaf3302725d2772602a2da09d7,T8,T7,Support,1992
1992_a430718b94c07f76eac97d62e1acbdac,1992_22ba78bebf0728220283cd6f63456e70,T55,T54,Support,1992
1992_00b2cce9723e7cfc7ed5ec97c858be97,1992_a430718b94c07f76eac97d62e1acbdac,T56,T55,Attack,1992
1992_9fb7e0daaaabef8787876f4ade4eefb3,1992_00b2cce9723e7cfc7ed5ec97c858be97,T57,T56,Attack,1992
1992_18cd37f24244884d84a673c0c7f533ff,1992_9fb7e0daaaabef8787876f4ade4eefb3,T1,T57,Support,1992
1992_cce96a9a3169f58282285480217f7bf1,1992_66e4deffcdb5c6fa9378438832761eab,T62,T2,Support,1992
1992_d889d05bc4697aa313d0e1867b576e55,1992_66e4deffcdb5c6fa9378438832761eab,T60,T2,Support,1992
1992_ee42bcb4c7ae92699f347141325f8662,1992_32fe98b8cfe00ddb900fd26d15c43f4d,T61,T58,Support,1992
1992_fc735530d23c10ff4233ca849e28fa69,1992_00b2cce9723e7cfc7ed5ec97c858be97,T69,T56,Attack,1992
1992_f9a08a2e5f36346a7d5d1a101695f7d3,1992_5791397bea9022da520fb2167ee25935,T64,T63,Equivalent,1992
1992_388c774a7135b391758e5f3c50ae8896,1992_3b7933705c43b97a4ee56cd7c9306175,T71,T70,Support,1992
1992_0922554754b463d6840eee1847263b10,1992_93b7be3b0b9227711094049ed71a8d36,T73,T72,Attack,1992
1992_f9a08a2e5f36346a7d5d1a101695f7d3,1992_93b7be3b0b9227711094049ed71a8d36,T64,T72,Attack,1992
1992_6d11aba6d556a73df578d309684e34c8,1992_e557538272fce963a3a05423cf50c4cc,T3,T4,Support,1992
1992_e557538272fce963a3a05423cf50c4cc,1992_bcc6cefe352e85a445732e5d49aaa9c7,T4,T65,Support,1992
1992_7d5024a24c64ef35f2795e320a1f695b,1992_b89877d16c4c695c7afc589802d1cc8b,T67,T68,Attack,1992
1992_66d40e9af9ea4637ff2833a24227d9cf,1992_7d5024a24c64ef35f2795e320a1f695b,T5,T67,Support,1992
1992_ea81f6a64a1f0fa49c6fc6f94fa74e08,1992_7d5024a24c64ef35f2795e320a1f695b,T6,T67,Support,1992
1992_c8364996dd3d07abc21e2e245d37863d,1992_7d5024a24c64ef35f2795e320a1f695b,T81,T67,Support,1992
1992_8e58aee8793fa2bc197d9bb7cd638e74,1992_7d5024a24c64ef35f2795e320a1f695b,T82,T67,Support,1992
1992_bf04aa97a086d98269e78edd5ba025b7,1992_7d5024a24c64ef35f2795e320a1f695b,T80,T67,Support,1992
1992_266e8745a7a99fb5d638f3036dc18ce4,1992_6a5fb660bf1caf3b87dd0c981e3863dc,T83,T7,Support,1992
1992_69514010a661062b98f391badd4dd68d,1992_7d5024a24c64ef35f2795e320a1f695b,T8,T67,Support,1992
1992_894805963983edcfeb88f20e84941ce9,1992_b2aaf18ab6941bc3846e09d2f8f423e3,T77,T86,Support,1992
1992_5791397bea9022da520fb2167ee25935,1992_fc735530d23c10ff4233ca849e28fa69,T63,T69,Support,1992
1992_6c37263d260e646047102fa7fda4bdda,1992_cd40469c9b12b5e612c16c868fceb012,T105,T106,Support,1992
1992_3568e6d64761ba052afff936f8a4c213,1992_cd40469c9b12b5e612c16c868fceb012,T104,T106,Support,1992
1992_98418566580a55603a997b4f762c73a9,1992_a538adc7560da5963d87cabdd3513656,T360,T358,Support,1992
1992_eb8cda57cfdaeb9616e26e304835387e,1992_98418566580a55603a997b4f762c73a9,T361,T360,Support,1992
1992_307468b469830bd9f65e0ec33afddd5b,1992_94f4cc3156b4ea9c4b26ef7b18f5fec1,T362,T626,Support,1992
1992_40aa5f1beab7d8c078f05d1f2ad6efdc,1992_94f4cc3156b4ea9c4b26ef7b18f5fec1,T627,T626,Support,1992
1992_7ec5a48361496f9abd84c5d68240e784,1992_a538adc7560da5963d87cabdd3513656,T363,T358,Support,1992
1992_e14a0bef55aa363ad87cec44b1f55e6d,1992_57bcc10f9b9d64fa6134dde09a39a007,T628,T364,Support,1992
1992_ce9f4a976ceca02956b9ce6ac90c8f4b,1992_2e09bfbfa0d379ed64d0ccbd399433f6,T369,T368,Support,1992
1992_2e09bfbfa0d379ed64d0ccbd399433f6,1992_a538adc7560da5963d87cabdd3513656,T368,T358,Support,1992
1992_20ad6e86c6da9d274f6a169392718f2f,1992_5b1e692dae20f40bf447836e85880df4,T629,T370,Support,1992
1992_5b1e692dae20f40bf447836e85880df4,1992_c20efb5ea889408790f536cb3b5cdfba,T370,T371,Support,1992
1992_f947af7a30d9b94901763402e47419e0,1992_a105400fb7ae38cbca96b8f657532304,T373,T372,Support,1992
1992_5c93008639a890e84fd62199a82eb595,1992_5d99d613f84bd358bcd369ebfe921716,T376,T375,Support,1992
1992_50296e1b57d93a9550714e2f563120b3,1992_32a8ca4a4fb9837d77b261f328082395,T381,T380,Support,1992
1992_6a9681aba2a517afa006617b2edba2b5,1992_32a8ca4a4fb9837d77b261f328082395,T382,T380,Support,1992
1992_dfd2d07c99f9bf65b4687b5d7ca4799e,1992_32a8ca4a4fb9837d77b261f328082395,T383,T380,Support,1992
1992_6213d91bf18572591f62101f97abf5b4,1992_32a8ca4a4fb9837d77b261f328082395,T384,T380,Support,1992
1992_d4fbdca8cdd10d11d637eb7b764dcde0,1992_dca4b2dd41b801bff961b264ff972da2,T388,T387,Support,1992
1992_1e861af3b001fe7c8725c1674746d232,1992_963e75e6d4e21e28d94082228380f943,T391,T630,Equivalent,1992
1992_1e861af3b001fe7c8725c1674746d232,1992_5f827f05fbc74ecb3873c4cbe81ccb46,T391,T389,Support,1992
1992_d26672b278a8e2a73e3552a29e344d3a,1992_5f827f05fbc74ecb3873c4cbe81ccb46,T390,T389,Support,1992
1992_5f827f05fbc74ecb3873c4cbe81ccb46,1992_7b2c8e8fa1122bcb7472edbefa0416b1,T389,T392,Support,1992
1992_f942dd79d3039bb2856ecd9e574850be,1992_b965d9d78d0380850ec7c6739a1de6c0,T393,T631,Support,1992
1992_4e073555c63710e7d7e6c1b95b1b9bc5,1992_1b530942e8e6ec6c624734220591a67a,T394,T632,Support,1992
1992_829f3a565eb86601f742cd22d92748e1,1992_f38d3269125239dd7eae3fc616b14631,T396,T397,Support,1992
1992_2d60b811855e9776b99cf061e9aa4cae,1992_f38d3269125239dd7eae3fc616b14631,T398,T397,Support,1992
1992_ecf6f411dc0dfd591f42edc7af22e32e,1992_4c4354e2891c8e7758afe406829f5968,T399,T633,Support,1992
1992_4c4354e2891c8e7758afe406829f5968,1992_2d60b811855e9776b99cf061e9aa4cae,T633,T398,Support,1992
1992_94f4cc3156b4ea9c4b26ef7b18f5fec1,1992_a538adc7560da5963d87cabdd3513656,T626,T358,Support,1992
1992_849deafc0be0af0ef0e61908d6d9e2b4,1992_9036b78ac2391d3ce4e3f28fefb4a6a3,T366,T367,Attack,1992
1992_f2af6cbf7f160b98460a8d8be9054b09,1992_32a8ca4a4fb9837d77b261f328082395,T379,T380,Support,1992
1992_5e8bccb2597d1f69b4b7c73d2c5b4384,1992_2693995751bac8e64d3cac1d185fc099,T6,T28,Support,1992
1992_82bc749bf066011654e2f2397e2ca343,1992_2693995751bac8e64d3cac1d185fc099,T7,T28,Support,1992
1992_2693995751bac8e64d3cac1d185fc099,1992_1b5503b073d290358b737f6bd70a6821,T28,T1,Support,1992
1992_3e3d247706b3bc24a6ad77ae7090ba14,1992_f0faa7b4ed6f067e8679544f81693373,T9,T3,Support,1992
1992_9f9199945b67f9b6789e77cfe01bfe62,1992_f0faa7b4ed6f067e8679544f81693373,T8,T3,Support,1992
1992_3f8fb8adec7132128e13fbbc9a3df2e1,1992_f0faa7b4ed6f067e8679544f81693373,T10,T3,Support,1992
1992_f8cbc0d4ac631a39836ab777fa65fe94,1992_f0faa7b4ed6f067e8679544f81693373,T11,T3,Support,1992
1992_120a35f26fd4815a7f73d43adf410a0f,1992_f8cbc0d4ac631a39836ab777fa65fe94,T12,T11,Support,1992
1992_120a35f26fd4815a7f73d43adf410a0f,1992_f6b052700ad7ea18a3c7830c65a9046d,T12,T13,Attack,1992
1992_4c169232417e65fd0a48d292f8ccab98,1992_c07c58f99e96dc796f77e674c4b02e6e,T14,T15,Support,1992
1992_8381eeee851d8d8eb41c86da028b8618,1992_30ae7adf5abd4c8b62e70e311aa8e061,T17,T16,Support,1992
1992_30ae7adf5abd4c8b62e70e311aa8e061,1992_c07c58f99e96dc796f77e674c4b02e6e,T16,T15,Support,1992
1992_bf31f1345e2608e39abed8fd206d83c5,1992_8381eeee851d8d8eb41c86da028b8618,T18,T17,Support,1992
1992_f350dde63350c86fd57f572260d378b1,1992_8381eeee851d8d8eb41c86da028b8618,T19,T17,Support,1992
1992_5cf5054026cc1dbe51e69c6ce7fe11f6,1992_030dd48641d3954dfbf8f1b9e1278b65,T20,T21,Support,1992
1992_030dd48641d3954dfbf8f1b9e1278b65,1992_c07c58f99e96dc796f77e674c4b02e6e,T21,T15,Support,1992
1992_7df6f3e8cf8143e87c64c06143a1a25a,1992_9911afe8b66a19c6eb4028b198e92c61,T22,T23,Support,1992
1992_68df6c2b3e7f00cfaae904eb84567033,1992_9911afe8b66a19c6eb4028b198e92c61,T24,T23,Support,1992
1992_4d81b5de9768a0bc131fe61a29e3d498,1992_9911afe8b66a19c6eb4028b198e92c61,T25,T23,Support,1992
1992_e8d88bbe3f225f96fdf3b137b615a361,1992_5c18c3a7fc297f49f34fbbae14ac9efa,T27,T26,Support,1992
1992_9252c200b23c810dbc142eefe0bf6877,1992_e424c091159b3605e7f8be878f39b1f0,T466,T467,Support,1992
1992_749eef8c96806f4db1bbd9f21ac135aa,1992_7ba848607434e152d3477ba2c771e9e6,T472,T471,Support,1992
1992_d01285bde17713f80bc9709e44195e0d,1992_7ba848607434e152d3477ba2c771e9e6,T641,T471,Support,1992
1992_bf455940d1595917522eda975585f63e,1992_7ba848607434e152d3477ba2c771e9e6,T642,T471,Support,1992
1992_2f0f2b31b43835f08047df3f8577a052,1992_972fb04d4abefa46064d2bf501452b70,T473,T643,Support,1992
1992_972fb04d4abefa46064d2bf501452b70,1992_7ba848607434e152d3477ba2c771e9e6,T643,T471,Support,1992
1992_d1673bb2930155f766d54754d5f37cdf,1992_87e33d8a35895212352f115afd0ac4b1,T476,T475,Support,1992
1992_87e33d8a35895212352f115afd0ac4b1,1992_96164e473f7bfbef51d1f94f00151556,T475,T462,Attack,1992
1992_7cf7e6de52e8c6a3bbc1b507d3c7ac16,1992_87e33d8a35895212352f115afd0ac4b1,T477,T475,Support,1992
1992_24fb52e66013181debf5572d927f889b,1992_87e33d8a35895212352f115afd0ac4b1,T478,T475,Support,1992
1992_c7ad9d4ab2b7c006255c2038d1463d78,1992_e960ebad0228590329891f6c160fdfb8,T483,T479,Equivalent,1992
1992_22c18e0a91e121e6ed862528a9df69f7,1992_63f3802f15e88488ac7ab88716b40a14,T481,T482,Support,1992
1992_3be83756cf6d20289d321ed9d9f4fe04,1992_c7ad9d4ab2b7c006255c2038d1463d78,T488,T483,Support,1992
1992_450be8b52ad0953c176f9f018f84a4f9,1992_6f5ce5e254649a7b6f490ff53a3df28b,T487,T489,Support,1992
1992_c5a27ebaa8d7ed06d7a40a38ce2d1e43,1992_6f5ce5e254649a7b6f490ff53a3df28b,T490,T489,Support,1992
1992_d5353227c583ac09ea16eff4ca3ff3ff,1992_ce68b77df28ef3f56c24011a90b7f845,T491,T484,Support,1992
1992_3be83756cf6d20289d321ed9d9f4fe04,1992_ce68b77df28ef3f56c24011a90b7f845,T488,T484,Support,1992
1992_c7ad9d4ab2b7c006255c2038d1463d78,1992_ce68b77df28ef3f56c24011a90b7f845,T483,T484,Support,1992
1992_6f5ce5e254649a7b6f490ff53a3df28b,1992_ce68b77df28ef3f56c24011a90b7f845,T489,T484,Support,1992
1992_a5eb323ff2446838f345c3ebad4ae0d0,1992_e30ebee9616adfe9e5909920435c6b9c,T486,T485,Support,1992
1992_cb9e516b8396a46f779920e0d4fe6d1e,1992_f93097e061f8f51606e3d001d62384a4,T496,T495,Equivalent,1992
1992_f93097e061f8f51606e3d001d62384a4,1992_bd63c0c60fa9cfe27ba4fbee5ef3954b,T495,T494,Support,1992
1992_bd63c0c60fa9cfe27ba4fbee5ef3954b,1992_5278aebaa6e017b274c11a0761c82b64,T494,T499,Support,1992
1992_f65f0e429a884fa4717e298e2ef8b258,1992_348dfe00267191abccaadfec6d52035e,T645,T503,Support,1992
1992_297b564c821bf602a9100d214ac20e59,1992_348dfe00267191abccaadfec6d52035e,T646,T503,Support,1992
1992_84699c842a18a8e21c52545c008c38d4,1992_ec76948532f818c51b31759529225099,T501,T500,Support,1992
1992_53629c7ab4f55d2e895c993a330d73ba,1992_ec76948532f818c51b31759529225099,T502,T500,Support,1992
1992_c34905752b199c5e96d48f76266420ce,1992_96164e473f7bfbef51d1f94f00151556,T463,T462,Support,1992
1992_843c3edf95cd334b86cbd7c0ef9d81a8,1992_96164e473f7bfbef51d1f94f00151556,T464,T462,Support,1992
1992_651d23fd72806f602637c2792aa835cc,1992_96164e473f7bfbef51d1f94f00151556,T465,T462,Support,1992
1992_e424c091159b3605e7f8be878f39b1f0,1992_6464ee4d062307ec53f5689e4deab731,T467,T468,Support,1992
1992_b3ddef69e8f4f4cffe6c4c45b622336e,1992_7ba848607434e152d3477ba2c771e9e6,T469,T471,Support,1992
1992_6464ee4d062307ec53f5689e4deab731,1992_7ba848607434e152d3477ba2c771e9e6,T468,T471,Support,1992
1992_06193b2a88d7073118f24f745aa1794f,1992_972fb04d4abefa46064d2bf501452b70,T474,T643,Support,1992
1992_d1673bb2930155f766d54754d5f37cdf,1992_6464ee4d062307ec53f5689e4deab731,T476,T468,Attack,1992
1992_3be83756cf6d20289d321ed9d9f4fe04,1992_749eef8c96806f4db1bbd9f21ac135aa,T488,T472,Attack,1992
1992_e30ebee9616adfe9e5909920435c6b9c,1992_6464ee4d062307ec53f5689e4deab731,T485,T468,Attack,1992
1992_120f67b594ca75297e3247c30e21274b,1992_bd63c0c60fa9cfe27ba4fbee5ef3954b,T498,T494,Support,1992
1992_0c857bfedf83b0029f6f68bdf2548d28,1992_bd63c0c60fa9cfe27ba4fbee5ef3954b,T497,T494,Support,1992
1992_3dfda7d4871b3a3e8db12177bdc8d593,1992_4f359e56e437538c2c91cf8b2f8d3ed6,T507,T1,Attack,1992
1992_440e8859a1c97a36e406904ef1ecbdf5,1992_4f359e56e437538c2c91cf8b2f8d3ed6,T504,T1,Support,1992
1992_86a3f90d189fc281b093dedbe7f9f158,1992_3dfda7d4871b3a3e8db12177bdc8d593,T505,T507,Support,1992
