subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"I think anyone who's experienced this will tell you that our administration has done more than any in years to clarify the freedom of religion in the public square, including in the public schools",Claim,"(83382, 83578)",what I did was to have the justice department and the education department for the first time ever issue a set of guidelines that we gave to every school in America,Claim,"(82998, 83162)",Support
People give their lives,Premise,"(87974, 87997)",We ought to protect the American flag with a constitutional amendment,Claim,"(88077, 88146)",Support
cover people who are between jobs for up to six months,Claim,"(11776, 11830)","In the next four years, I want to focus on the following things",Claim,"(11492, 11555)",Support
Did get a 3 percent increase this year,Premise,"(14764, 14802)",that's not enough,Claim,"(14808, 14825)",Support
I worked very hard for peace in the Middle East,Premise,"(18125, 18172)",I think the United States can do whatever we reasonably can,Claim,"(18377, 18436)",Support
That's about three million,Premise,"(22919, 22945)","during that period about 3,000 young kids every day started smoking",Claim,"(22832, 22899)",Support
this is something I think he did a good job on when he served on the Social Security commission,Claim,"(27392, 27487)",I think what we'll plainly do is what we did in 1983 when Senator Dole served,Claim,"(27309, 27386)",Support
"I'm standing here as someone who, a long time ago as the county attorney in Russell, Kansas, one of our jobs every month was go through all the welfare checks and sign them",Premise,"(31142, 31314)",I know what it's like to have to look welfare head-on,Premise,"(31368, 31421)",Support
We also have capital gains now for people that invest in new small businesses and hold the investment for five years,Claim,"(35311, 35427)",these are things I think that will go a long way toward helping America build a stronger economy and a better tax system,Claim,"(35473, 35593)",Support
"they're good, average, middle-class, hardworking Americans",Premise,"(2793, 2851)",I might just say I'm from a large family,Claim,"(2723, 2763)",Support
This is about America,Premise,"(39166, 39187)",I'm looking at our economic plan,Claim,"(39301, 39333)",Support
We've doubled the number of loans from the small business administration,Premise,"(43034, 43106)",I have also worked hard to give people a chance to prove that they are qualified,Claim,"(42916, 42996)",Support
He ended one,Claim,"(46818, 46830)","the President can say well he wants to mend it, not end it",Claim,"(46708, 46766)",Support
Most important good things that happen in America happen in families,Premise,"(50516, 50584)",I take credit for what I've tried to do to work with others to make good things happen,Claim,"(50428, 50514)",Support
We're going to do that with an economic package,Claim,"(54471, 54518)","It's probably going to take a much, much higher figure",Claim,"(54271, 54325)",Support
Senator Dole just said we had the worst economy in the century,Premise,"(58596, 58658)",I get attacked so many times on these questions,Premise,"(58513, 58560)",Support
I think we've taken a giant step backward in the United States of America,Claim,"(62924, 62997)",I think right now we got to go back,Claim,"(62553, 62588)",Support
"what drives the cost of campaigns are the cost of advertising on television, radio, newspaper, mass mailing",Premise,"(67159, 67266)","if you want to cut the cost of campaigns, you have to open the airways",Premise,"(67079, 67149)",Support
When I was chairman of the finance committee which handled Social Security we looked at all these options,Premise,"(71215, 71320)","when I used to go home my mother would tell me all I've got is my Social Security, don't touch it",Premise,"(71363, 71460)",Support
"since we did that, in the areas where we concluded, trade agreements or exports to Japan have gone up by 85 percent in the last four years and our trade deficit with Japan has gone down",Claim,"(74830, 75015)",that's one of the real success stories here of the work we've done,Claim,"(75208, 75274)",Support
I said in my acceptance speech in San Diego about two months ago that the exits are clearly marked,Premise,"(7453, 7551)",I've always tried in whatever I've done is to bring people together,Claim,"(7384, 7451)",Support
This is public ethics,Premise,"(79757, 79778)","you have 30-some in your administration, either left or being investigated or in jail or whatever, then you've got an ethical problem",Premise,"(79622, 79755)",Support
"some of us believe that other people's decisions are wrong, even immoral",Premise,"(83863, 83935)",We have a lot of differences in our country,Premise,"(83814, 83857)",Support
Couple of service men here,Premise,"(87999, 88025)",We ought to protect the American flag with a constitutional amendment,Claim,"(88077, 88146)",Support
make sure we protect the integrity with the Medicare program and Medicaid program,Claim,"(11898, 11979)","In the next four years, I want to focus on the following things",Claim,"(11492, 11555)",Support
that's not enough,Claim,"(14808, 14825)",it's time we take a look at the pay scales,Claim,"(14720, 14762)",Support
We have never been asked to send troops to the West Bank,Claim,"(18527, 18583)",I do not believe Yassir Arafat wants us to send troops to the West Bank,Claim,"(18454, 18525)",Support
My brother probably died partly because of cigarettes,Premise,"(23005, 23058)",Not until again in 1996 -- I don't want anybody to smoke,Premise,"(22947, 23003)",Support
"Social Security is stable until, as you pointed out, at least the third decade of the next century",Claim,"(26870, 26968)",I think what we'll plainly do is what we did in 1983 when Senator Dole served,Claim,"(27309, 27386)",Support
some people are going to need help,Premise,"(31433, 31467)",You're not going to go without food and you're not going to go without medical care,Claim,"(31507, 31590)",Support
we have a big plan to reduce the capital gains tax when people sell their homes,Claim,"(34978, 35057)",these are things I think that will go a long way toward helping America build a stronger economy and a better tax system,Claim,"(35473, 35593)",Support
I might just say I'm from a large family,Claim,"(2723, 2763)","in any event, I understand the problems",Claim,"(2939, 2978)",Support
"This is about, somebody said earlier, one of the first questions, we're together",Premise,"(39189, 39269)",I'm looking at our economic plan,Claim,"(39301, 39333)",Support
"tripled the number of loans to women business people, no one unqualified, everybody had to meet the standards",Premise,"(43108, 43217)",I have also worked hard to give people a chance to prove that they are qualified,Claim,"(42916, 42996)",Support
the President opposed and defeated,Premise,"(47377, 47411)",You can have a constitutional amendment to balance the budget,Claim,"(47308, 47369)",Support
I'd like to see it expanded in two ways,Premise,"(50850, 50889)",Family medical leave has let 12 million families take a little time off for the birth of a child or a family illness without losing their job,Claim,"(50707, 50848)",Support
We're going to do that with regulatory reform,Claim,"(54520, 54565)","It's probably going to take a much, much higher figure",Claim,"(54271, 54325)",Support
"In February he said we had the best economy in 30 years, just February",Premise,"(58660, 58730)",I get attacked so many times on these questions,Premise,"(58513, 58560)",Support
That's why we opposed the government take over health care plan that President Clinton tried and tried and tried to get through Congress,Premise,"(63090, 63226)",Didn't get it done,Claim,"(63228, 63246)",Support
"if you open the airways to more things like this, you see it's not just you that are participating here",Premise,"(67272, 67375)","if you want to cut the cost of campaigns, you have to open the airways",Premise,"(67079, 67149)",Support
"when I used to go home my mother would tell me all I've got is my Social Security, don't touch it",Premise,"(71363, 71460)",we didn't touch it,Premise,"(71466, 71484)",Support
We're selling Japanese rice from California for the first time,Claim,"(75276, 75338)",that's one of the real success stories here of the work we've done,Claim,"(75208, 75274)",Support
this is the party of Lincoln,Premise,"(7789, 7817)","If you think the Republican party is some place for you to come if you're narrow minded or bigoted or don't like certain people in America, the exits are clearly marked for you to walk out of as I stand here without compromise",Claim,"(7553, 7779)",Support
"you have 30-some in your administration, either left or being investigated or in jail or whatever, then you've got an ethical problem",Premise,"(79622, 79755)","when it comes to public ethics, he has a responsibility",Premise,"(79561, 79616)",Support
because of all their differences,Premise,"(84262, 84294)","All over the world, people are being torn apart",Claim,"(84134, 84181)",Support
We ought to protect the American flag with a constitutional amendment,Claim,"(88077, 88146)",Opposes an amendment to protect the flag of the United States of America,Claim,"(87900, 87972)",Attack
"not do anything in cutting costs which would cause hundreds of hospitals to close which could have been the case if the 270billion dollar Medicare cut that I vetoed, had been enacted in the law",Claim,"(11984, 12177)","In the next four years, I want to focus on the following things",Claim,"(11492, 11555)",Support
we've had more deployments under this administration than any time in history,Premise,"(14925, 15002)",If we're going to ask young men and young women to protect us and defend us around the world,Premise,"(14827, 14919)",Support
It had 26 separate maps they had to sign,Premise,"(18674, 18714)",I saw the agreement that Prime Minister Rabin and Yassir Arafat signed on the West Bank,Premise,"(18585, 18672)",Support
drug use between 12- and 17-year-olds has doubled in this administration in the last 44 months,Premise,"(23349, 23443)",it seems to me what we need to do is to talk about not only tobacco but drugs,Claim,"(23262, 23339)",Support
they made some modest changes in Social Security to make sure that it would be alive and well into the 21st century,Claim,"(27492, 27607)",I think what we'll plainly do is what we did in 1983 when Senator Dole served,Claim,"(27309, 27386)",Support
You can be on welfare,Premise,"(31768, 31789)",We're going to say you have a five-year limit,Claim,"(31721, 31766)",Support
we can't have any tax cut that's not paid for,Claim,"(35730, 35775)","I think the most important thing to emphasize, though, is that we also have to help people in other ways to build a strong economy",Claim,"(35595, 35725)",Support
They live all across the country,Claim,"(2853, 2885)",I might just say I'm from a large family,Claim,"(2723, 2763)",Support
"It's one America, one nation",Premise,"(39271, 39299)",I'm looking at our economic plan,Claim,"(39301, 39333)",Support
"We've opened 260,000 new jobs in the military to women since I've been president",Premise,"(43219, 43299)",I have also worked hard to give people a chance to prove that they are qualified,Claim,"(42916, 42996)",Support
How do we pay for it,Premise,"(47286, 47306)",You can have a constitutional amendment to balance the budget,Claim,"(47308, 47369)",Support
"if you earn overtime, you could decide when you want that time to be taken, in cash or in time with your family if you've got a family problem",Premise,"(51218, 51360)",I'd also like to see the overtime laws change so that we could have some more flex time so that at the discretion of the worker,Claim,"(51077, 51204)",Support
She had a small business with 63 employees,Premise,"(54798, 54840)",I met a lady in Colorado Springs about seven weeks ago now,Premise,"(54738, 54796)",Support
I hope we can talk about what we're going to do in the future,Premise,"(58852, 58913)",I don't want to respond in kind to all these things,Claim,"(58736, 58787)",Support
"we had more votes than he had, then they decided to pull the plug",Premise,"(63261, 63326)",Didn't get it done,Claim,"(63228, 63246)",Support
"if you want to cut the cost of campaigns, you have to open the airways",Premise,"(67079, 67149)","For every one of you who stood up here and asked a question tonight, I promise you there's a 100,000 Americans who said I wish I could have asked that question",Premise,"(67377, 67536)",Support
we didn't touch it,Premise,"(71466, 71484)",your Social Security is going to be there when you retire,Claim,"(71529, 71586)",Support
"I visited a Jeep plant, oldest plant in America, a plant in Toledo, Ohio, where they're going to export 41,000 right hand drive Jeeps this year",Premise,"(75382, 75525)",they've got 700 new jobs because of it,Claim,"(75531, 75569)",Support
"If you think the Republican party is some place for you to come if you're narrow minded or bigoted or don't like certain people in America, the exits are clearly marked for you to walk out of as I stand here without compromise",Claim,"(7553, 7779)",I've always tried in whatever I've done is to bring people together,Claim,"(7384, 7451)",Support
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate",Premise,"(79847, 79980)","I know a person who went to jail for looking at one file, one FBI file",Premise,"(79984, 80054)",Support
We still have some of that hatred inside us,Premise,"(84296, 84339)","All over the world, people are being torn apart",Claim,"(84134, 84181)",Support
"President Clinton opposes term limits, President Clinton opposes a constitutional amendment to balance the budget",Claim,"(87731, 87844)",There are some very fundamental differences in this campaign,Claim,"(87669, 87729)",Support
"I have heard you say on one TV appearance, ""the media made me do it."" You were trying to defend your cut which was not a cut either, Reduction in the growth of spending",Premise,"(12317, 12485)",I have heard you say this time after time,Premise,"(12274, 12315)",Support
Fifty times we deployed troops around the world,Premise,"(15004, 15051)",we've had more deployments under this administration than any time in history,Premise,"(14925, 15002)",Support
literally thousands of delineations of who would do what on the West Bank,Premise,"(18716, 18789)",I saw the agreement that Prime Minister Rabin and Yassir Arafat signed on the West Bank,Premise,"(18585, 18672)",Support
Marijuana use is up 141percent,Premise,"(23445, 23475)",it seems to me what we need to do is to talk about not only tobacco but drugs,Claim,"(23262, 23339)",Support
we will do that,Premise,"(27613, 27628)",they made some modest changes in Social Security to make sure that it would be alive and well into the 21st century,Claim,"(27492, 27607)",Support
You got two years to look for a job,Premise,"(31791, 31826)",We're going to say you have a five-year limit,Claim,"(31721, 31766)",Support
these are things I think that will go a long way toward helping America build a stronger economy and a better tax system,Claim,"(35473, 35593)","I think the most important thing to emphasize, though, is that we also have to help people in other ways to build a strong economy",Claim,"(35595, 35725)",Support
They're not all Republicans,Premise,"(2887, 2914)",I might just say I'm from a large family,Claim,"(2723, 2763)",Support
He'll claim credit now for crime going down,Premise,"(39485, 39528)",I'm looking about crime,Claim,"(39460, 39483)",Support
you have to make it accessible to people in wheelchairs,Premise,"(43612, 43667)",It's sort of like what Senator Dole did when he sponsored the Americans with Disabilities Act and said to certain stores,Premise,"(43484, 43604)",Support
He twisted arms and got six Democrats to vote with him and lost by one vote,Premise,"(47413, 47488)",the President opposed and defeated,Premise,"(47377, 47411)",Support
I'd like to say you can also take a little time off without losing your job to go to a regular parent-teacher conference,Claim,"(50891, 51011)","yes, I think it should be expanded",Claim,"(51812, 51846)",Support
She finally gave it up,Premise,"(54842, 54864)",She had a small business with 63 employees,Premise,"(54798, 54840)",Support
for four years that's what I worked on,Premise,"(59079, 59117)",If you give me four years more I will work on it some more,Claim,"(59119, 59177)",Support
"It was a big, big mistake",Claim,"(63328, 63353)",Didn't get it done,Claim,"(63228, 63246)",Support
in Washington with more police on the street,Premise,"(67893, 67937)",I try to have a real American citizen there who is directly affected by it so that people can see the connection of what happens way across the country,Claim,"(67740, 67891)",Support
I'm an optimist,Claim,"(71507, 71522)",We will fix it,Claim,"(71588, 71602)",Support
they've got 700 new jobs because of it,Claim,"(75531, 75569)",that's one of the real success stories here of the work we've done,Claim,"(75208, 75274)",Support
I'm no longer a public official,Claim,"(7882, 7913)","I think we have a real obligation, obviously public officials",Claim,"(7819, 7880)",Support
"I know a person who went to jail for looking at one file, one FBI file",Premise,"(79984, 80054)",There are 900 sequestered in the White House,Claim,"(80056, 80100)",Support
You see it in the church burnings,Premise,"(84341, 84374)",We still have some of that hatred inside us,Premise,"(84296, 84339)",Support
President Clinton opposes voluntary prayer amendment,Claim,"(87846, 87898)",There are some very fundamental differences in this campaign,Claim,"(87669, 87729)",Support
It's about where we are now,Premise,"(12653, 12680)",We ought to cut the growth to twice the rate of inflation,Claim,"(12594, 12651)",Support
If we're going to ask young men and young women to protect us and defend us around the world,Premise,"(14827, 14919)",Every time you do that you take a risk,Premise,"(15053, 15091)",Support
I saw the agreement that Prime Minister Rabin and Yassir Arafat signed on the West Bank,Premise,"(18585, 18672)","I believe if the parties will get together and in a good-faith manner make that agreement, that they'll be able to do it if we cannot impose a peace on the Middle East",Claim,"(18795, 18962)",Support
Cocaine use up 160 percent,Premise,"(23477, 23503)",it seems to me what we need to do is to talk about not only tobacco but drugs,Claim,"(23262, 23339)",Support
there are 50 or 60 different options,Premise,"(27698, 27734)",It's obvious that there are certain things that have to be done,Claim,"(27630, 27693)",Support
"if you want to get off Medicare, get back in the mainstream, we're going to provide jobs",Claim,"(31631, 31719)",We're going to say you have a five-year limit,Claim,"(31721, 31766)",Support
the interest rates are lower,Premise,"(36030, 36058)",we've worked hard to bring this deficit down and that's helped people in the real estate business,Claim,"(35924, 36021)",Support
Maybe all but one,Premise,"(2916, 2933)",I might just say I'm from a large family,Claim,"(2723, 2763)",Support
mayors and governors and others have brought crime down,Premise,"(39553, 39608)",it happens,Claim,"(39534, 39544)",Support
It's sort of like what Senator Dole did when he sponsored the Americans with Disabilities Act and said to certain stores,Premise,"(43484, 43604)",Affirmative Action is making that extra effort,Claim,"(43436, 43482)",Support
You can have a constitutional amendment to balance the budget,Claim,"(47308, 47369)","We're going to balance the budget, by the year 2002",Claim,"(47490, 47541)",Support
to go to a regular doctor's appointment with a family member,Claim,"(51015, 51075)","yes, I think it should be expanded",Claim,"(51812, 51846)",Support
I met a lady in Colorado Springs about seven weeks ago now,Premise,"(54738, 54796)",It's put a lot of people out of business,Claim,"(54696, 54736)",Support
I gave you a direct answer,Premise,"(59277, 59303)",I prefer to emphasize direct answers to the future,Claim,"(59222, 59272)",Support
We have the best health care delivery system in the world and we want to keep it that way,Claim,"(62999, 63088)",we're going to end up losing our best care that we have in the world,Claim,"(63774, 63842)",Support
"in San Diego, clean up the sewage here in San Diego",Premise,"(67939, 67990)",I try to have a real American citizen there who is directly affected by it so that people can see the connection of what happens way across the country,Claim,"(67740, 67891)",Support
It will probably happen in the year 2012 or 2015,Claim,"(71604, 71652)",We will fix it,Claim,"(71588, 71602)",Support
There's no easy way to do this when you're dealing with an economy that's traditionally been more closed than one that's traditionally been more open,Premise,"(75571, 75720)","You have to gut it out, issue by issue by issue",Claim,"(75722, 75769)",Support
I left public life on June the 11th of this year,Premise,"(7915, 7963)",I'm no longer a public official,Claim,"(7882, 7913)",Support
Why should they be rifling through your files,Premise,"(80124, 80169)",There are 900 sequestered in the White House,Claim,"(80056, 80100)",Support
"All over the world, people are being torn apart",Claim,"(84134, 84181)",one of the things I've tried hardest to do is to tell the American people that we have to get beyond that,Claim,"(84380, 84485)",Support
Opposes an amendment to protect the flag of the United States of America,Claim,"(87900, 87972)",There are some very fundamental differences in this campaign,Claim,"(87669, 87729)",Support
"17 new taxes, spend 1.5 trillion dollars, 50 new bureaucracies",Claim,"(12825, 12887)",Don't forget what he tried to do with health care,Claim,"(12774, 12823)",Support
"maybe your son, maybe your grandson, maybe somebody else",Premise,"(15113, 15169)",Every time you do that you take a risk,Premise,"(15053, 15091)",Support
