subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"we should have new accountability, testing of students",Claim,"(85306, 85360)",education is my number one priority,Claim,"(85141, 85176)",Support
he is taking advantage of this situation to once again make threats,Premise,"(8362, 8429)",I think that we also have to keep a weather eye toward Saddam Hussein,Claim,"(8284, 8353)",Support
I think it's good public policy,Claim,"(16008, 16039)",I thought the president made the right decision in joining NATO and bombing Serbia,Claim,"(15686, 15768)",Support
I think we've now got so many examples around the country that we really have to find ways to end this,Claim,"(37991, 38093)","Yes, I would",Claim,"(37350, 37362)",Support
I accept other people's points of view,Premise,"(47530, 47568)","I've been a person that had been called a uniter, not a divider",Claim,"(47457, 47520)",Support
I think these assault weapons are a problem,Claim,"(50907, 50950)",I favor closing the gun show loophole,Claim,"(50955, 50992)",Support
"In other words, you say to a youngster, it will be in your financial interest to start saving for future illness",Premise,"(59139, 59251)",For those what I think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest,Claim,"(58960, 59083)",Support
what's happening is the level of pollution is increasing significantly,Premise,"(70196, 70266)",I think that in this 21st century we will soon see the consequences of what's called global warming,Claim,"(69836, 69935)",Support
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen,Premise,"(81017, 81115)","I read a report, or a memo, from somebody in his 1988 campaign -- I forgot the fellow's name -- warning then Senator Gore to be careful about exaggerating claims",Premise,"(80854, 81015)",Support
Having a hemisphere that is free for trade and peaceful is in our nation's interests,Claim,"(1537, 1621)",When it comes to foreign policy that will be my guiding question,Claim,"(1383, 1447)",Support
"I think that we should require states to test all students, test schools and school districts",Claim,"(85362, 85455)","we should have new accountability, testing of students",Claim,"(85306, 85360)",Support
"he needs to understand that he's not only dealing with Israel, he is dealing -- he's dealing with us if he is making the kind of threats that he's talking about there",Premise,"(8435, 8601)",I think that we also have to keep a weather eye toward Saddam Hussein,Claim,"(8284, 8353)",Support
I called upon the Congress not to hamstring the administration,Premise,"(15805, 15867)",I think it's good public policy,Claim,"(16008, 16039)",Support
I remember when the stories first came out about the stops in New Jersey by the highway patrol there,Premise,"(37624, 37724)",I think that racial profiling is a serious problem,Claim,"(37572, 37622)",Support
I feel strongly that marriage should be between a man and a woman,Claim,"(47574, 47639)",I think marriage is a sacred institution between a man and a woman,Claim,"(47046, 47112)",Support
"people who, for whatever reason, some kind of history of stalking or domestic abuse really should not be able to get guns",Claim,"(50784, 50905)",I favor closing the gun show loophole,Claim,"(50955, 50992)",Support
we need more community health centers,Claim,"(59373, 59410)","for the working folks that do want to have health care that can't afford it, a couple of things we need to do",Claim,"(59257, 59366)",Support
"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build",Premise,"(70301, 70434)",we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies,Claim,"(70441, 70583)",Support
"he co-sponsored McCain-Feingold, and yet he didn't",Premise,"(81315, 81365)",I think this is an issue,Claim,"(81374, 81398)",Support
Strong relations in Europe is in our nation's interest,Claim,"(1623, 1677)",When it comes to foreign policy that will be my guiding question,Claim,"(1383, 1447)",Support
I think that we should go further and require teacher testing for new teachers also,Claim,"(85461, 85544)",education is my number one priority,Claim,"(85141, 85176)",Support
It's a very tense situation there,Premise,"(8702, 8735)",I think that we also have to keep a weather eye toward Saddam Hussein,Claim,"(8284, 8353)",Support
in terms of forcing troop withdrawals on a timetable that wasn't necessarily in our best interest or fit our nation's strategy,Premise,"(15873, 15999)",I think it's good public policy,Claim,"(16008, 16039)",Support
I know it's been going on a long time,Premise,"(37730, 37767)",I think that racial profiling is a serious problem,Claim,"(37572, 37622)",Support
I did support that law,Premise,"(47702, 47724)",I agree with that,Claim,"(5655, 5672)",Support
"I cast the tie-breaking vote to close it, but then the majority in the House of Representatives went the other way",Premise,"(51003, 51117)",I favor closing the gun show loophole,Claim,"(50955, 50992)",Support
I've developed -- put out money in my budget to expand community health centers all around the country,Claim,"(59412, 59514)",we need more community health centers,Claim,"(59373, 59410)",Support
the Japanese are breathing down our necks on this,Premise,"(70594, 70643)",They're moving very rapidly,Claim,"(70645, 70672)",Support
I found it to be an issue in trying to defend my tax relief package,Premise,"(81400, 81467)",I think this is an issue,Claim,"(81374, 81398)",Support
When it comes to foreign policy that will be my guiding question,Claim,"(1383, 1447)","I have, I have",Claim,"(1254, 1268)",Support
I want to give new choices to parents,Claim,"(85674, 85711)","The difference is that while my plan starts with new accountability and maintains local control, it doesn't stop there",Claim,"(85546, 85664)",Support
in the last 24 hours there has been some subsiding of the violence there,Premise,"(8741, 8813)",It's a very tense situation there,Premise,"(8702, 8735)",Support
I'm pleased the president made the decision he made,Claim,"(16112, 16163)",I thought the president made the right decision in joining NATO and bombing Serbia,Claim,"(15686, 15768)",Support
In some ways this is just a new label for something that has been going on for years,Premise,"(37769, 37853)",I know it's been going on a long time,Premise,"(37730, 37767)",Support
I think that we should find a way to allow some kind of civic unions,Claim,"(47730, 47798)",I agree with that,Claim,"(5655, 5672)",Support
That's still pending,Premise,"(51119, 51139)","I cast the tie-breaking vote to close it, but then the majority in the House of Representatives went the other way",Premise,"(51003, 51117)",Support
These are places where people can get primary care,Premise,"(59516, 59566)",I've developed -- put out money in my budget to expand community health centers all around the country,Claim,"(59412, 59514)",Support
they know that it is a fast-growing world market,Premise,"(70681, 70729)",They're moving very rapidly,Claim,"(70645, 70672)",Support
I thought there was some exaggerations about the numbers,Premise,"(81469, 81525)",I think this is an issue,Claim,"(81374, 81398)",Support
I've thought a lot about what it means to be the president,Claim,"(1679, 1737)","I have, I have",Claim,"(1254, 1268)",Support
"The difference is that while my plan starts with new accountability and maintains local control, it doesn't stop there",Claim,"(85546, 85664)",education is my number one priority,Claim,"(85141, 85176)",Support
Our country has been very active with regular conversations with the leaders there,Premise,"(8906, 8988)",It's a very tense situation there,Premise,"(8702, 8735)",Support
I'm pleased I took -- made the decision I made,Claim,"(16064, 16110)",I thought the president made the right decision in joining NATO and bombing Serbia,Claim,"(15686, 15768)",Support
I have to confess that it was the first time that I really focused on it in a new way,Premise,"(37859, 37944)",I remember when the stories first came out about the stops in New Jersey by the highway patrol there,Premise,"(37624, 37724)",Support
I basically agree with Dick Cheney and Joe Lieberman,Premise,"(47804, 47856)",I think that we should find a way to allow some kind of civic unions,Claim,"(47730, 47798)",Support
"If we could get agreement on that, maybe they could pass that in the final days of this Congress",Premise,"(51141, 51237)","I cast the tie-breaking vote to close it, but then the majority in the House of Representatives went the other way",Premise,"(51003, 51117)",Support
and they're good,Premise,"(59580, 59596)",I've developed -- put out money in my budget to expand community health centers all around the country,Claim,"(59412, 59514)",Support
they're looking for ways to satisfy their desire for a better life and still reduce pollution at the same time,Premise,"(70906, 71016)",I think that holding onto the old ways and the old argument that the environment and the economy are in conflict is really outdated,Claim,"(71018, 71149)",Support
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen,Premise,"(81017, 81115)",I am going to continue to defend my record and defend my propositions against what I think are exaggerations,Claim,"(81601, 81709)",Support
"an administration is dedicated citizens who are called by the president to serve the country, to serve a cause greater than self",Premise,"(1803, 1931)",I also understand that an administration is not one person,Claim,"(1739, 1797)",Support
"send their kids to college with a $10,000 tax deduction for college tuition per child per year",Claim,"(85716, 85810)",I want to give new choices to parents,Claim,"(85674, 85711)",Support
they are enduring,Premise,"(9299, 9316)",Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives,Claim,"(9150, 9257)",Support
freedom took hold in that part of the world,Premise,"(16173, 16216)",I'm pleased the president made the decision he made,Claim,"(16112, 16163)",Support
I was surprised at the extent of it,Premise,"(37950, 37985)",I have to confess that it was the first time that I really focused on it in a new way,Premise,"(37859, 37944)",Support
I agree with that,Claim,"(5655, 5672)",I think the three of us have one view and the Governor has another view,Claim,"(47862, 47933)",Support
I think we ought to restore the three-day waiting period under the Brady Law,Claim,"(51239, 51315)",I think we should toughen the enforcement of gun laws,Claim,"(51317, 51370)",Support
They're very important parts of the safety net of health care,Premise,"(59598, 59659)",and they're good,Premise,"(59580, 59596)",Support
The governor said that he doesn't think this problem is necessarily caused by people,Premise,"(71242, 71326)",we disagree on this,Claim,"(71221, 71240)",Support
"I read a report, or a memo, from somebody in his 1988 campaign -- I forgot the fellow's name -- warning then Senator Gore to be careful about exaggerating claims",Premise,"(80854, 81015)",I am going to continue to defend my record and defend my propositions against what I think are exaggerations,Claim,"(81601, 81709)",Support
I've thought a lot about what it means to be the president,Claim,"(1679, 1737)",I also understand that an administration is not one person,Claim,"(1739, 1797)",Support
I want to reduce the size of the classrooms in this country,Claim,"(85812, 85871)","The difference is that while my plan starts with new accountability and maintains local control, it doesn't stop there",Claim,"(85546, 85664)",Support
they are strong,Premise,"(9278, 9293)",Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives,Claim,"(9150, 9257)",Support
Absolutely,Claim,"(16510, 16520)","Yes, I think it is",Claim,"(16490, 16508)",Support
"Imagine what it -- what it is like for someone to be singled out unfairly, unjustly, and feel the unfair force of law simply because of race or ethnicity",Premise,"(38095, 38248)",I think that racial profiling is a serious problem,Claim,"(37572, 37622)",Support
I agree with that,Claim,"(5655, 5672)",I'm not for gay marriage,Claim,"(47020, 47044)",Attack
so that the ones that are already on the books can be enforced much more effectively,Premise,"(51371, 51455)",I think we should toughen the enforcement of gun laws,Claim,"(51317, 51370)",Support
It will be a huge down payment for a pretty darn good system,Premise,"(59862, 59922)","you get a $2,000 rebate from the government if you're a family of $30,000 or less -- it scales down as you get higher -- that you can use to purchase health care in the private markets",Claim,"(59676, 59860)",Support
He's for letting the oil companies into the Arctic National Wildlife Refuge,Premise,"(71328, 71403)",we disagree on this,Claim,"(71221, 71240)",Support
I think this is an issue,Claim,"(81374, 81398)",I am going to continue to defend my record and defend my propositions against what I think are exaggerations,Claim,"(81601, 81709)",Support
"I haven't started naming names except for one person, and that's Mr. Richard Cheney who I thought did a great job the other night",Premise,"(2086, 2215)","I've thought about an administration of people who represent all America, but people who understand my compassionate and conservative philosophy",Premise,"(1940, 2084)",Support
so that students can get more one-on-one time with teachers,Premise,"(85895, 85954)",I want to reduce the size of the classrooms in this country,Claim,"(85812, 85871)",Support
They are historic,Premise,"(9259, 9276)",Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives,Claim,"(9150, 9257)",Support
I don't think he would have fallen had we not used the force,Claim,"(16522, 16582)","Yes, I think it is",Claim,"(16490, 16508)",Support
that runs counter to what the United States of America is all about at our core,Premise,"(38255, 38334)","Imagine what it -- what it is like for someone to be singled out unfairly, unjustly, and feel the unfair force of law simply because of race or ethnicity",Premise,"(38095, 38248)",Support
I've been a tolerant person all my life,Premise,"(48255, 48294)",I will be a tolerant person,Claim,"(48226, 48253)",Support
Have a gun-free zone around every school in this country,Claim,"(51665, 51721)",I think that measures like these are important,Claim,"(51723, 51769)",Support
to make health care more affordable,Premise,"(60104, 60139)",allow business associations like the National Federal of Independent Business or the Chamber of Commerce or the National Restaurant Association to write association plans across jurisdictional lines,Claim,"(60141, 60339)",Support
Houston has just become the smoggiest city in the country,Premise,"(71405, 71462)",we disagree on this,Claim,"(71221, 71240)",Support
That's what he said the other day,Premise,"(81814, 81847)","Exaggerations like, for example, only 5% of seniors receive benefits under my Medicare reform package",Premise,"(81711, 81812)",Support
He's man of solid judgment,Premise,"(2312, 2338)",I think people got to see why I picked him,Claim,"(2268, 2310)",Support
the way to do that is first to recruit more teachers,Claim,"(85960, 86012)",I want to reduce the size of the classrooms in this country,Claim,"(85812, 85871)",Support
our ability to serve as an honest broker is something that we need to shepherd,Claim,"(9322, 9400)","The first priority has to be on ending the violence, dampening down the tensions that have arisen there",Claim,"(7964, 8067)",Support
"nevertheless, it worked",Premise,"(16873, 16896)",I didn't think he necessarily made the right decision to take land troops off the table right before we committed ourselves offensively,Claim,"(16732, 16867)",Support
if I am entrusted with the presidency,Premise,"(38379, 38416)",it will be the first Civil Rights Act of the 21st century,Claim,"(38418, 38475)",Support
I think they ought to have the same rights,Claim,"(48552, 48594)",I don't think they ought to have special rights,Claim,"(48499, 48546)",Support
I think that we ought to make all schools gun free,Claim,"(51613, 51663)",I think that measures like these are important,Claim,"(51723, 51769)",Support
so that small businesses have got the capacity to have national pooling to drive the cost of insurance down,Premise,"(60340, 60447)",allow business associations like the National Federal of Independent Business or the Chamber of Commerce or the National Restaurant Association to write association plans across jurisdictional lines,Claim,"(60141, 60339)",Support
Texas is number one in industrial pollution,Premise,"(71468, 71511)",we disagree on this,Claim,"(71221, 71240)",Support
"Exaggerations like, for example, only 5% of seniors receive benefits under my Medicare reform package",Premise,"(81711, 81812)",that's simply not the case,Claim,"(81853, 81879)",Support
he's going to be a person to stand by my side,Premise,"(2343, 2388)",I think people got to see why I picked him,Claim,"(2268, 2310)",Support
"I've a plan in my budget to recruit 100,000 new, highly qualified teachers and to help local school districts build new schools",Claim,"(86014, 86141)","The difference is that while my plan starts with new accountability and maintains local control, it doesn't stop there",Claim,"(85546, 85664)",Support
should I be the president Israel's going to be our friend,Claim,"(9841, 9898)",I'm going to stand by Israel,Claim,"(9900, 9928)",Support
I didn't think he necessarily made the right decision to take land troops off the table right before we committed ourselves offensively,Claim,"(16732, 16867)",I thought he made the right decision to do so,Claim,"(16685, 16730)",Support
"Yes, I would",Claim,"(37350, 37362)",it will be the first Civil Rights Act of the 21st century,Claim,"(38418, 38475)",Support
I don't think they ought to have special rights,Claim,"(48499, 48546)",Yes,Claim,"(2964, 2967)",Support
"Child safety trigger locks on a mandatory basis, and others",Claim,"(51771, 51830)",I think that measures like these are important,Claim,"(51723, 51769)",Support
allow business associations like the National Federal of Independent Business or the Chamber of Commerce or the National Restaurant Association to write association plans across jurisdictional lines,Claim,"(60141, 60339)",I think that's the very best way to go,Claim,"(60449, 60487)",Support
I think that holding onto the old ways and the old argument that the environment and the economy are in conflict is really outdated,Claim,"(71018, 71149)",We have to be bold,Claim,"(71151, 71169)",Support
that's simply not the case,Claim,"(81853, 81879)",I am going to continue to defend my record and defend my propositions against what I think are exaggerations,Claim,"(81601, 81709)",Support
I think people got to see why I picked him,Claim,"(2268, 2310)",I also understand that an administration is not one person,Claim,"(1739, 1797)",Support
if you squander the surplus on a huge tax cut that goes mostly to those at the top,Premise,"(86317, 86399)",you can't make education the top priority,Claim,"(86406, 86447)",Support
I think credibility is going to be very important in the future in the Middle East,Claim,"(9732, 9814)",I'm going to stand by Israel,Claim,"(9900, 9928)",Support
It is important for NATO to have it work,Premise,"(16958, 16998)",The administration deserves credit for having made it work,Claim,"(16898, 16956)",Support
I can't imagine what it would be like to be singled out because of race and stopped and harassed,Premise,"(38489, 38585)",Yeah,Claim,"(38483, 38487)",Support
there's a law pending called the Employment Non-Discrimination Act,Premise,"(48608, 48674)",I strongly support it,Claim,"(48676, 48697)",Support
I think that measures like these are important,Claim,"(51723, 51769)",I think we should toughen the enforcement of gun laws,Claim,"(51317, 51370)",Support
"If you allow -- also allow -- convince states to -- allow states to allow the mother to match some of the children's health insurance money with it, the pool purchasing power",Claim,"(59924, 60098)",I think that's the very best way to go,Claim,"(60449, 60487)",Support
I think that holding onto the old ways and the old argument that the environment and the economy are in conflict is really outdated,Claim,"(71018, 71149)",We have to provide leadership,Claim,"(71171, 71200)",Support
That's what debates are about,Premise,"(81952, 81981)",I have every right in the world to defend my record and positions,Claim,"(81885, 81950)",Support
I've been able to set clear goals,Premise,"(2484, 2517)",One of the things I've done in Texas is I've been able to put together a good team of people,Premise,"(2390, 2482)",Support
I think that we have to put more emphasis on early learning and pre-school,Claim,"(86143, 86217)","The difference is that while my plan starts with new accountability and maintains local control, it doesn't stop there",Claim,"(85546, 85664)",Support
I appreciate the way the administration has worked hard to calm the tensions,Premise,"(9555, 9631)","I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice",Claim,"(9435, 9549)",Support
It's important for NATO to be strong and confident and to help keep the peace in Europe,Premise,"(17000, 17087)",The administration deserves credit for having made it work,Claim,"(16898, 16956)",Support
that's not what America is all about,Premise,"(38615, 38651)",Yeah,Claim,"(38483, 38487)",Support
What it says is that gays and lesbians can't be fired from their job because they're gay or lesbian,Premise,"(48699, 48798)",I strongly support it,Claim,"(48676, 48697)",Support
"When you say loud and clear to somebody if you're going to carry a gun illegally, we're going to arrest you",Premise,"(51895, 52002)",it starts with enforcing law,Claim,"(51865, 51893)",Support
it trusts people,Premise,"(60509, 60525)",I think that's the very best way to go,Claim,"(60449, 60487)",Support
we disagree on this,Claim,"(71221, 71240)",I will fight for a clean environment in ways that strengthen our economy,Claim,"(71571, 71643)",Support
that's what campaigns are about,Premise,"(81986, 82017)",I have every right in the world to defend my record and positions,Claim,"(81885, 81950)",Support
One of the things I've done in Texas is I've been able to put together a good team of people,Premise,"(2390, 2482)",I also understand that an administration is not one person,Claim,"(1739, 1797)",Support
"If the tax cut is your number one, two, three and four priority",Premise,"(86449, 86512)",you can't do education,Claim,"(86514, 86536)",Support
I call on Chairman Arafat to have his people pull back to make the peace,Premise,"(9658, 9730)",I think credibility is going to be very important in the future in the Middle East,Claim,"(9732, 9814)",Support
"Yes, I think it is",Claim,"(16490, 16508)",The administration deserves credit for having made it work,Claim,"(16898, 16956)",Support
That's just flat wrong,Premise,"(38587, 38609)",Yeah,Claim,"(38483, 38487)",Support
it would be a federal law preventing that,Premise,"(48804, 48845)",What it says is that gays and lesbians can't be fired from their job because they're gay or lesbian,Premise,"(48699, 48798)",Support
"If you're going to sell a gun illegally, you need to be arrested",Premise,"(52004, 52068)",it starts with enforcing law,Claim,"(51865, 51893)",Support
It empowers people,Premise,"(60489, 60507)",I think that's the very best way to go,Claim,"(60449, 60487)",Support
We have to provide leadership,Claim,"(71171, 71200)",I will fight for a clean environment in ways that strengthen our economy,Claim,"(71571, 71643)",Support
I have every right in the world to defend my record and positions,Claim,"(81885, 81950)",I am going to continue to defend my record and defend my propositions against what I think are exaggerations,Claim,"(81601, 81709)",Support
"The goals ought to be an education system that leaves no child behind, Medicare for our seniors, a Social Security system that's safe and secure, foreign policy that's in our nation's interest, and a strong military, and then bring people together to achieve those goals",Claim,"(2519, 2789)","I have, I have",Claim,"(1254, 1268)",Support
you can't do education,Claim,"(86514, 86536)",You have to choose,Claim,"(86557, 86575)",Support
It's important to be friends with people when you don't need each other so that when you do there's a strong bond of friendship,Premise,"(10055, 10182)","I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait",Claim,"(9945, 10053)",Support
because of our relations with NATO,Premise,"(17180, 17214)",I felt so strongly that the United States needed to participate,Claim,"(17112, 17175)",Support
Yeah,Claim,"(38483, 38487)","Yes, I would",Claim,"(37350, 37362)",Support
it's been blocked by the opponents in the majority in the Congress,Premise,"(48871, 48937)",I strongly support it,Claim,"(48676, 48697)",Support
"If you commit a crime with a gun, there needs to be absolute certainty in the law",Premise,"(52070, 52151)",it starts with enforcing law,Claim,"(51865, 51893)",Support
it's a practical way to encourage people to purchase health care insurance,Premise,"(60543, 60617)",I think that's the very best way to go,Claim,"(60449, 60487)",Support
We have to be bold,Claim,"(71151, 71169)",I will fight for a clean environment in ways that strengthen our economy,Claim,"(71571, 71643)",Support
I'm sorry about that,Premise,"(82145, 82165)",I got some of the details wrong last week in some of the examples that I used,Premise,"(82057, 82134)",Support
It is a great tribute to our founders that 224 years later this nation is now looked to by the peoples on every other continent and the peoples from every part of this earth as a kind of model for what their future could be,Premise,"(3144, 3367)",I see it as a question of values,Claim,"(3110, 3142)",Support
You can't do both,Claim,"(86538, 86555)",You have to choose,Claim,"(86557, 86575)",Support
"that's going to be particularly important in dealing not only with situations such as now occurring in Israel, but with Saddam Hussein",Claim,"(10188, 10322)","I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait",Claim,"(9945, 10053)",Support
NATO is going to be an important part of keeping the peace in the future,Premise,"(17220, 17292)",I felt so strongly that the United States needed to participate,Claim,"(17112, 17175)",Support
we ought to do everything we can to end racial profiling,Claim,"(38660, 38716)",Yeah,Claim,"(38483, 38487)",Support
I don't know the particulars of this law,Premise,"(49155, 49195)",I have no idea,Claim,"(49101, 49115)",Support
it starts with enforcing law,Claim,"(51865, 51893)",the local law enforcement officials need help at the federal level,Claim,"(52173, 52239)",Support
I would like to see eventually in this country some form of universal health care,Premise,"(60792, 60873)",I'm not for a government-run system,Claim,"(60879, 60914)",Support
I think that holding onto the old ways and the old argument that the environment and the economy are in conflict is really outdated,Claim,"(71018, 71149)",I will fight for a clean environment in ways that strengthen our economy,Claim,"(71571, 71643)",Support
I got some of the details wrong last week in some of the examples that I used,Premise,"(82057, 82134)",I'm going to try to do better,Claim,"(82171, 82200)",Support
"It's really true, even the ones that sometimes shake their fists at us",Premise,"(3460, 3530)",I don't think that's just the kind of exaggeration that we take pride in as Americans,Claim,"(3373, 3458)",Support
You have to choose,Claim,"(86557, 86575)","I choose education and health care, the environment and retirement security",Claim,"(86577, 86652)",Support
The sanctions are being violated,Premise,"(10413, 10445)",The coalition against Saddam has fallen apart or it's unraveling,Claim,"(10324, 10388)",Support
"Remains to be seen, however, whether or not there's going to be a political settlement in Kosovo",Premise,"(17324, 17420)",I certainly hope there is one,Claim,"(17426, 17455)",Support
we need to make sure that internal affairs divisions at the local level do their job and be given a chance to do their job,Premise,"(38888, 39010)",I don't want to federalize the local police forces,Claim,"(38749, 38799)",Support
"I'm the kind of person, I don't hire or fire somebody based upon their sexual orientation",Premise,"(49213, 49302)",I have no idea,Claim,"(49101, 49115)",Support
we haven't done a very good job of that at the federal level recently,Premise,"(52355, 52424)",I'm going to make it a priority,Claim,"(52430, 52461)",Support
I'm for shrinking the size of government,Claim,"(60925, 60965)",I'm not for a government-run system,Claim,"(60879, 60914)",Support
We are a big industrial state,Premise,"(71703, 71732)",let me start with Texas,Premise,"(71678, 71701)",Support
getting a detail wrong interfered several times with the point that I was trying to make,Claim,"(82241, 82329)",I'm going to try to do better,Claim,"(82171, 82200)",Support
"As soon as they have a change that allows the people to speak freely, they're wanting to develop some kind of blueprint that will help them be like us more, freedom, free markets, political freedom",Premise,"(3532, 3729)",I don't think that's just the kind of exaggeration that we take pride in as Americans,Claim,"(3373, 3458)",Support
There's too many issues left unresolved,Premise,"(86943, 86982)",I'm running to get some things done for America,Claim,"(86894, 86941)",Support
We don't know whether he's developing weapons of mass destruction,Premise,"(10447, 10512)",The coalition against Saddam has fallen apart or it's unraveling,Claim,"(10324, 10388)",Support
I certainly hope there is one,Claim,"(17426, 17455)",there's more work to do,Claim,"(17299, 17322)",Support
obviously in the egregious cases we need to enforce civil rights law,Premise,"(38814, 38882)",I don't want to federalize the local police forces,Claim,"(38749, 38799)",Support
"I don't really think it's any of my -- you know, any of my concerns what -- how you conduct your sex life",Premise,"(49374, 49479)",I think that's a private matter,Claim,"(49485, 49516)",Support
Programs like Project Exile where the federal government intensifies arresting people who illegally use guns,Premise,"(52241, 52349)",I'm going to make it a priority,Claim,"(52430, 52461)",Support
I want a smaller and smarter government,Claim,"(60967, 61006)",I'm not for a government-run system,Claim,"(60879, 60914)",Support
We reduced our industrial waste by 11%.,Premise,"(71734, 71773)",let me start with Texas,Premise,"(71678, 71701)",Support
More sometimes than people in foreign countries,Premise,"(82681, 82728)","There are seniors who pay more for their prescriptions than a lot of other people, more than their pets, sometimes",Premise,"(82565, 82679)",Support
The power of example is America's greatest power in the world,Claim,"(3834, 3895)",I see our greatest national strength coming from what we stand for in the world,Claim,"(3029, 3108)",Support
