subj,subj_type,subj_span,obj,obj_type,obj_span,relation
doctors could have charged them more,Premise,"(12330, 12366)",It would have charged seniors more for out-of-pocket costs as well as more in premiums,Claim,"(12235, 12321)",Support
"maybe to some in this Bushnell Memorial that it's not a lot of money, but people watching tonight with a couple of kids, a working family, that's four or five months of day care, maybe a personal computer; it's may be three or four months of mortgage payments",Premise,"(15647, 15906)",This economic package is about families,Claim,"(15908, 15947)",Support
"I gave four or five specific examples to the Congress and said, prove to me that these people could recover but we're going to eliminate frivolous lawsuits, I'll sign the bill",Premise,"(19793, 19968)",I thought that was wrong,Claim,"(19764, 19788)",Support
Let me tell you what I tried to do about it,Claim,"(27191, 27234)",The tragedy is that our young people are still increasing their use of drugs up to about 11 percent total with marijuana,Premise,"(27052, 27172)",Attack
"We have done the following things: Number one, we've managed the aftermath of the Cold War, supporting a big drop in nuclear weapons in Russia",Premise,"(34813, 34955)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
"we have maintained freedom and increasing prosperity by relentlessly pushing the barriers of knowledge, the barriers of the present, always moving into the future",Premise,"(56662, 56824)",I believe America is the greatest country in human history,Claim,"(56595, 56653)",Support
"You've got one parent working for the government, the other parent working for the family",Premise,"(76284, 76373)",The people want economic reform,Claim,"(76206, 76237)",Support
"Now there's a record: Ten and a half million more jobs, rising incomes, falling crime rates and welfare rolls, a strong America at peace",Premise,"(1670, 1806)",We are better off than we were four years ago,Claim,"(1808, 1853)",Support
we're going in the right direction,Claim,"(90166, 90200)",I've done my best tonight to lay out my plans for going forward to an even better future in the next century,Claim,"(90206, 90314)",Support
women's wages have dropped 2.2 percent,Premise,"(8600, 8638)",we have stagnation,Claim,"(8683, 8701)",Support
It would have charged seniors more for out-of-pocket costs as well as more in premiums,Claim,"(12235, 12321)","He said he did the right thing then, he knew it wouldn't work at the time",Premise,"(11994, 12067)",Attack
This economic package is about families,Claim,"(15908, 15947)",This is a family tax cut,Claim,"(15507, 15531)",Support
The Senator mentioned the trial lawyers,Premise,"(18928, 18967)","In the case of the product liability bill, which they passed and I vetoed, I think that's what he's talking about",Premise,"(18969, 19082)",Support
I appointed a four-star general who led our efforts south of the border to keep drugs from coming into the country as our nation's drug czar,Premise,"(27236, 27376)","The most heavily directed, decorated solder in uniform when he retired",Premise,"(27378, 27448)",Support
The removal of Russian troops from the Baltics,Premise,"(34957, 35003)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
I believe America is the greatest country in human history,Claim,"(56595, 56653)",we're moving in the right direction,Claim,"(38263, 38298)",Support
The people want economic reform,Claim,"(76206, 76237)",This is important business,Claim,"(76375, 76401)",Support
We cut the deficit by 60 percent,Premise,"(1876, 1908)","let's balance the budget and protect Medicare, Medicaid, education and the environment",Claim,"(1915, 2001)",Support
The auto worker in Toledo who was unemployed when I was elected and now has a great job because we're number one in auto production again,Premise,"(90505, 90642)",the things I do as president are basically driven by the people whose lives I have seen affected by what does or doesn't happen in this country,Claim,"(90360, 90503)",Support
"Men's wages haven't gone up, gone down",Premise,"(8640, 8678)",we have stagnation,Claim,"(8683, 8701)",Support
"The American Medical, Hospital Association, the Nurses Association, the Catholic Hospital Association all said hundreds of hospitals could close and people would be hurt badly under the Dole-Gingrich Medicare plan that I vetoed",Premise,"(12368, 12595)",It would have charged seniors more for out-of-pocket costs as well as more in premiums,Claim,"(12235, 12321)",Support
It's balancing a budget by the year 2002,Premise,"(16165, 16205)",it's a six-point package,Claim,"(15952, 15976)",Support
I actually wanted to sign that bill,Claim,"(19084, 19119)","In the case of the product liability bill, which they passed and I vetoed, I think that's what he's talking about",Premise,"(18969, 19082)",Attack
"The most heavily directed, decorated solder in uniform when he retired",Premise,"(27378, 27448)",I thought all those things were very important,Claim,"(27795, 27841)",Support
"The integration of Central and Eastern European democracies into a new partnership with NATO. And, I might add, with the democratic Russia",Premise,"(35005, 35143)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
what I want to do is to continue to do that,Claim,"(57265, 57308)",we're moving in the right direction,Claim,"(38263, 38298)",Support
This is about getting the economy moving again,Premise,"(76403, 76449)",This is important business,Claim,"(76375, 76401)",Support
We cut taxes for 15 million working Americans,Premise,"(2003, 2048)","let's pass the tax cuts for education and child rearing, help with medical emergencies, and buying a home",Claim,"(2054, 2159)",Support
All the people I've met who used to be on welfare who are now working and raising their children,Premise,"(90644, 90740)",the things I do as president are basically driven by the people whose lives I have seen affected by what does or doesn't happen in this country,Claim,"(90360, 90503)",Support
I agree with that.,Claim,"(8254, 8272)",he's better off than he was four years ago,Claim,"(8201, 8243)",Support
with this risky $550 billion tax scheme of Senator Dole's,Premise,"(12605, 12662)","his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him",Premise,"(12669, 12850)",Support
"It's a tax cut, cutting capital gains 50 percent",Premise,"(16207, 16255)",it's a six-point package,Claim,"(15952, 15976)",Support
I actually wanted to sign that bill,Claim,"(19084, 19119)",I had thought we ought to do what we could to cut frivolous lawsuits,Claim,"(19285, 19353)",Support
We submitted the biggest drug budget ever,Premise,"(27450, 27491)",I thought all those things were very important,Claim,"(27795, 27841)",Support
There are no nuclear missiles pointed at the children of the United States tonight and have not been in our administration for the first time since the dawn of the nuclear age,Premise,"(35145, 35320)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
"I want a tax cut for education and child rearing, but it's got to be paid for",Claim,"(57397, 57474)",my balanced budget plan will still invest and grow this economy,Claim,"(57321, 57384)",Support
This is about American jobs and opportunities,Premise,"(76451, 76496)",This is important business,Claim,"(76375, 76401)",Support
We passed family and medical leave,Premise,"(2161, 2195)",let's expand it so more people can succeed as parents and in the work force,Claim,"(2201, 2276)",Support
I think what others could do for our country and themselves if we did the welfare reform thing in the proper way,Premise,"(90746, 90858)",the things I do as president are basically driven by the people whose lives I have seen affected by what does or doesn't happen in this country,Claim,"(90360, 90503)",Support
We have the highest foreign debt in history,Premise,"(8703, 8746)",we have stagnation,Claim,"(8683, 8701)",Support
"his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him",Premise,"(12669, 12850)",It would have charged seniors more for out-of-pocket costs as well as more in premiums,Claim,"(12235, 12321)",Support
"It's a tax cut, cutting capital gains 50 percent",Premise,"(16207, 16255)",So you can go out and create more jobs and more opportunities,Premise,"(16257, 16318)",Support
I had thought we ought to do what we could to cut frivolous lawsuits,Claim,"(19285, 19353)",they wouldn't make some of the changes that I thought should be made,Premise,"(19359, 19427)",Attack
We have dramatically increased control and enforcement at the border,Premise,"(27493, 27561)",I thought all those things were very important,Claim,"(27795, 27841)",Support
We have worked hard for peace and freedom,Claim,"(35322, 35363)","I have worked to support our country as the world's strongest force for peace and freedom, prosperity and security",Claim,"(34697, 34811)",Support
my balanced budget plan will still invest and grow this economy,Claim,"(57321, 57384)",These are my commitments,Claim,"(57647, 57671)",Support
"It's about the government, as I said before, pinching its pennies for a change instead of the poor taxpayer",Premise,"(76498, 76605)",This is important business,Claim,"(76375, 76401)",Support
"We passed 100,000 police, the assault weapons ban, the Brady Bill",Premise,"(2278, 2343)",let's keep going by finishing the work of putting the police on the street and tackling juvenile gangs,Claim,"(2349, 2451)",Support
I think of the man who grabbed me by the shoulder once with tears in his eyes and said his daughter was dying of cancer and he thanked me for giving him a chance to spend some time with her without losing his job because of the Family and Medical Leave Act,Premise,"(90860, 91116)",the things I do as president are basically driven by the people whose lives I have seen affected by what does or doesn't happen in this country,Claim,"(90360, 90503)",Support
"f you take a look, are you better off?",Premise,"(8773, 8811)",I guess some may be better off,Claim,"(8818, 8848)",Attack
It would have charged seniors more for out-of-pocket costs as well as more in premiums,Claim,"(12235, 12321)",Absolutely not,Claim,"(11746, 11760)",Support
It's a state tax relief,Premise,"(16320, 16343)",it's a six-point package,Claim,"(15952, 15976)",Support
I had thought we ought to do what we could to cut frivolous lawsuits,Claim,"(19285, 19353)",a lot of the trial lawyers didn't want me to sign any bill at all,Premise,"(19214, 19279)",Attack
"We supported a a crime bill that had 60 death penalties including, including the death penalty for drug kingpins",Premise,"(27563, 27675)",I thought all those things were very important,Claim,"(27795, 27841)",Support
"When I took office, Haiti was governed by a dictator that had defied the United States",Premise,"(35365, 35451)",Now there is a the democratically elected president in Haiti,Premise,"(35519, 35579)",Support
"I want a tax cut for education and child rearing, but it's got to be paid for",Claim,"(57397, 57474)",These are my commitments,Claim,"(57647, 57671)",Support
This is important business,Claim,"(76375, 76401)",When they raise your taxes nobody runs around asking people where are you going to get the extra money,Premise,"(76607, 76709)",Attack
We passed welfare reform,Premise,"(2453, 2477)",let's move a million people from welfare to work,Claim,"(2483, 2531)",Support
I think of all the people I grew up with and went to school with and who I stay in touch with and who nerve let me forget how what we do in Washington affects all of you out there in America,Premise,"(91118, 91308)",the things I do as president are basically driven by the people whose lives I have seen affected by what does or doesn't happen in this country,Claim,"(90360, 90503)",Support
Saddam Hussein is probably better off than he was four years ago,Premise,"(8850, 8914)",I guess some may be better off,Claim,"(8818, 8848)",Support
"my balanced budget plan adds ten years to the life of the Medicare trust fund, ten years",Claim,"(12857, 12945)",It would have charged seniors more for out-of-pocket costs as well as more in premiums,Claim,"(12235, 12321)",Attack
It's a $500 per child tax credit,Premise,"(16345, 16377)",it's a six-point package,Claim,"(15952, 15976)",Support
I told the people exactly what the Congress exactly what kind of bill I would sign,Premise,"(19125, 19207)",I actually wanted to sign that bill,Claim,"(19084, 19119)",Support
I supported a big expansion in safe and drug-free schools program to support things like the DARE program,Premise,"(27681, 27786)",I thought all those things were very important,Claim,"(27795, 27841)",Support
"When I took office, the worst war in Europe was waging in Bosnia",Premise,"(35453, 35517)",Peace in Bosnia,Premise,"(35581, 35596)",Support
"I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again",Claim,"(57487, 57645)",These are my commitments,Claim,"(57647, 57671)",Support
This is important business,Claim,"(76375, 76401)",I think the government can do better,Claim,"(76711, 76747)",Support
We can build that bridge to the 21st Century,Claim,"(2728, 2772)","let's make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college",Claim,"(2553, 2726)",Support
I've done my best tonight to lay out my plans for going forward to an even better future in the next century,Claim,"(90206, 90314)",the things I do as president are basically driven by the people whose lives I have seen affected by what does or doesn't happen in this country,Claim,"(90360, 90503)",Support
Renee Proval (ph) is probably better off than he was four years ago,Premise,"(8916, 8983)",I guess some may be better off,Claim,"(8818, 8848)",Support
we'll have time to deal with the long-term problems of the baby boomers,Premise,"(12951, 13022)","my balanced budget plan adds ten years to the life of the Medicare trust fund, ten years",Claim,"(12857, 12945)",Support
It's about litigation reforms,Premise,"(16379, 16408)",it's a six-point package,Claim,"(15952, 15976)",Support
let me just give you an example,Premise,"(19434, 19465)","I had a person in the Oval Office who lost a child in a school bus accident where a drunk driver caused the accident directly, but there were problems with the school bus",Premise,"(19467, 19637)",Support
Let me tell you what I tried to do about it,Claim,"(27191, 27234)",I appointed a four-star general who led our efforts south of the border to keep drugs from coming into the country as our nation's drug czar,Premise,"(27236, 27376)",Support
We just had the election there,Premise,"(35598, 35628)",Peace in Bosnia,Premise,"(35581, 35596)",Support
I am very oriented toward the future,Claim,"(57673, 57709)",I think this election has to be geared toward the future,Claim,"(57711, 57767)",Support
I don't like to get into personal matters,Premise,"(77037, 77078)",this is a campaign about issues,Claim,"(77105, 77136)",Attack
that's what America is all about,Claim,"(3559, 3591)",America is the greatest place on the face of the earth,Claim,"(3814, 3868)",Support
the things I do as president are basically driven by the people whose lives I have seen affected by what does or doesn't happen in this country,Claim,"(90360, 90503)",we can build that bridge to the 21st Century,Claim,"(91317, 91361)",Support
But are the American people?,Claim,"(8985, 9013)",I guess some may be better off,Claim,"(8818, 8848)",Attack
We always had to reform it over the years,Premise,"(13151, 13192)",we need somebody who believes it in to reform it,Claim,"(13198, 13246)",Support
it's a balanced budget amendment to the Constitution which President Clinton defeated,Premise,"(15992, 16077)",it's a six-point package,Claim,"(15952, 15976)",Support
I thought that was wrong,Claim,"(19764, 19788)",I had thought we ought to do what we could to cut frivolous lawsuits,Claim,"(19285, 19353)",Support
I think we all do,Claim,"(28104, 28121)",we can,Claim,"(14318, 14324)",Support
Peace in Bosnia,Premise,"(35581, 35596)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
I think this election has to be geared toward the future,Claim,"(57711, 57767)",I think America's best days are still ahead,Claim,"(57769, 57812)",Support
I think there are personal differences,Claim,"(76981, 77019)",I don't like to get into personal matters,Premise,"(77037, 77078)",Attack
I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr. Kalikian,Premise,"(3593, 3693)",that's what America is all about,Claim,"(3559, 3591)",Support
big enough and strong enough for all of us to walk across,Claim,"(91363, 91420)",we can build that bridge to the 21st Century,Claim,"(91317, 91361)",Support
They're working harder and higher and harder paying more taxes,Premise,"(9014, 9076)",But are the American people?,Claim,"(8985, 9013)",Support
it was simply wrong to finance their last scheme to cut Medicare $270 billion to run the risk of it withering on the vine,Claim,"(13028, 13149)","Then his budget that he passed along with Speaker Gingrich cut Medicare $270 billion, more than was necessary to repair the Medicare trust fund",Premise,"(12090, 12233)",Attack
it's a balanced budget amendment to the Constitution which President Clinton defeated,Premise,"(15992, 16077)","He twisted arms and got six Democrats to vote the other way, but we lost by one vote",Premise,"(16079, 16163)",Attack
"My economic plan, my trade position, Bosnia, Haiti, taking on the NRA for the first time, taking on the tobacco companies for the first time",Premise,"(20111, 20251)",I've done a lot of things that were controversial,Claim,"(20060, 20109)",Support
drugs can kill you,Premise,"(27969, 27987)",Do I think that I bear some responsibility for the fact that too many of our children still don't understand drugs are wrong,Premise,"(27843, 27967)",Support
Now there is a the democratically elected president in Haiti,Premise,"(35519, 35579)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
I think America's best days are still ahead,Claim,"(57769, 57812)",we've got to build the right bridge,Claim,"(57818, 57853)",Attack
not about personal things,Premise,"(77217, 77242)",I don't like to get into personal matters,Premise,"(77037, 77078)",Support
"ever since that time, I've tried to give something back to my country, to the people who are watching us tonight",Premise,"(3700, 3812)",that's what America is all about,Claim,"(3559, 3591)",Support
I hope you will help me build it.,Premise,"(91426, 91459)",big enough and strong enough for all of us to walk across,Claim,"(91363, 91420)",Support
"For the first time in history, you pay about 40 percent of what you earn",Premise,"(9078, 9150)",But are the American people?,Claim,"(8985, 9013)",Support
it was simply wrong to finance their last scheme to cut Medicare $270 billion to run the risk of it withering on the vine,Claim,"(13028, 13149)",It would have charged seniors more for out-of-pocket costs as well as more in premiums,Claim,"(12235, 12321)",Attack
the President gets millions of dollars from the trial lawyers,Premise,"(16419, 16480)",he probably doesn't like this provision,Claim,"(16482, 16521)",Support
you know it's right for the country over the long run,Premise,"(20296, 20349)",Sometimes you just have to do that,Claim,"(20253, 20287)",Support
I have consistently opposed the legalization of drugs all my public life and worked hard against them,Premise,"(28001, 28102)",Do I think that I bear some responsibility for the fact that too many of our children still don't understand drugs are wrong,Premise,"(27843, 27967)",Attack
"We've made progress in Northern Ireland, in the Middle East",Premise,"(35630, 35689)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
Kenny was a great talker,Premise,"(57977, 58001)","the President reminds me sometimes of my brother Kenny, who is no longer alive",Premise,"(57893, 57971)",Support
It's about my vision for America and about his liberal vision for America,Premise,"(77138, 77211)",this is a campaign about issues,Claim,"(77105, 77136)",Support
You work harder and harder to make ends meet and put food on the table,Premise,"(3920, 3990)",I know millions of you still have anxieties,Claim,"(3875, 3918)",Support
they're the ones that are going to spend most of their life in the 21st Century,Premise,"(91671, 91750)",I want to address my remarks to the young people of America,Claim,"(91602, 91661)",Support
"More than you spend for food, clothing and shelter combined for taxes under this administration",Premise,"(9152, 9247)",But are the American people?,Claim,"(8985, 9013)",Support
I thought it was a good program,Premise,"(13466, 13497)","I look back at the vote on Medicare in 1965, we had a program called Eldercare that also provided drugs and means tests to people who needed medical attention received it",Premise,"(13294, 13464)",Support
he probably doesn't like this provision,Claim,"(16482, 16521)",It's about litigation reforms,Premise,"(16379, 16408)",Attack
I've done a lot of things that were controversial,Claim,"(20060, 20109)",I believe that a president has to be willing to do what he thinks is right,Claim,"(19984, 20058)",Attack
I think we all do,Claim,"(28104, 28121)",Do I think that I bear some responsibility for the fact that too many of our children still don't understand drugs are wrong,Premise,"(27843, 27967)",Support
We've also stood up to the new threats of terrorism,Premise,"(35691, 35742)","The proliferation of weapons of mass destruction, organized crime",Premise,"(35744, 35809)",Support
Kenny was a great talker,Premise,"(57977, 58001)",he used to tell me things that I knew were not quite accurate,Premise,"(58007, 58068)",Support
It's about my vision for America and about his liberal vision for America,Premise,"(77138, 77211)",I think his liberal vision is a thing of the past,Claim,"(77254, 77303)",Attack
"You worry about the quality and the safety of your children, and the quality of education",Premise,"(3992, 4081)",I know millions of you still have anxieties,Claim,"(3875, 3918)",Support
They're the ones who have the challenges,Premise,"(91752, 91792)",they are people out there making predictions that it's not going to be the same,Premise,"(91797, 91876)",Support
I guess some may be better off,Claim,"(8818, 8848)",So some may be better off,Claim,"(9249, 9274)",Support
"I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it",Premise,"(13548, 13661)",I wouldn't violate anything my mother said,Claim,"(13663, 13705)",Support
"when I fell off the podium in Chico, before I lit the ground, hit the ground I had call on my cell phone from a trial lawyer saying I think we've got a case here",Premise,"(16532, 16693)",he probably doesn't like this provision,Claim,"(16482, 16521)",Attack
Sometimes you just have to do that,Claim,"(20253, 20287)",I believe that a president has to be willing to do what he thinks is right,Claim,"(19984, 20058)",Support
my record is clear,Premise,"(28207, 28225)",I don't think this issue should be politicized,Claim,"(28152, 28198)",Support
"The proliferation of weapons of mass destruction, organized crime",Premise,"(35744, 35809)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
he used to tell me things that I knew were not quite accurate,Premise,"(58007, 58068)","So we always had a rule, we divided by six",Premise,"(58070, 58112)",Support
I think his liberal vision is a thing of the past,Claim,"(77254, 77303)",I know he wants to disown it,Premise,"(77305, 77333)",Attack
you worry about the future and will they have the same opportunities that you and I have had,Premise,"(4110, 4202)",I know millions of you still have anxieties,Claim,"(3875, 3918)",Support
they're the ones that are going to spend most of their life in the 21st Century,Premise,"(91671, 91750)",They're the ones who have the challenges,Premise,"(91752, 91792)",Support
"That's not true in Connecticut, family income is down",Claim,"(9316, 9369)",They talk about family income being up,Premise,"(9276, 9314)",Attack
I've supported Medicare ever since,Claim,"(13503, 13537)",I wouldn't violate anything my mother said,Claim,"(13663, 13705)",Support
it's also regulatory reform,Premise,"(16699, 16726)",it's a six-point package,Claim,"(15952, 15976)",Support
That's what I've tried to do,Claim,"(20351, 20379)",that's what I will continue to do as president,Claim,"(20384, 20430)",Support
I don't think this issue should be politicized,Claim,"(28152, 28198)","I think we just have to continue to work on this until those who think it isn't dangerous and won't kill them and won't destroy their lives, get the message and change",Claim,"(28285, 28452)",Support
we have worked hard to expand America's economic presence around the world with the biggest increase in trade with the largest new number of trade agreements in history,Premise,"(35815, 35983)",that's one of the reasons America is number one in auto production again,Claim,"(35988, 36060)",Support
"So we always had a rule, we divided by six",Premise,"(58070, 58112)",Maybe in your case maybe just two,Premise,"(58114, 58147)",Support
I think his liberal vision is a thing of the past,Claim,"(77254, 77303)",I wouldn't want to be a liberal either,Premise,"(77335, 77373)",Attack
I'm a plain-speaking man and I learned long ago that your word was your bond,Premise,"(4328, 4404)",I promise you tonight that I'll try to address your concerns and not try to exploit them,Claim,"(4410, 4498)",Support
You're not going to have the opportunities,Claim,"(91878, 91920)","there are going to be more deficits, more drugs, more crime, and less confidence in the American people",Claim,"(91922, 92025)",Support
both parents are working,Premise,"(9405, 9429)",it's up in some cases,Claim,"(9375, 9396)",Support
I thought it was a good program,Premise,"(13466, 13497)",I've supported Medicare ever since,Claim,"(13503, 13537)",Support
it's a six-point package,Claim,"(15952, 15976)",It's a good package,Claim,"(16728, 16747)",Support
I believe that a president has to be willing to do what he thinks is right,Claim,"(19984, 20058)",that's what I will continue to do as president,Claim,"(20384, 20430)",Support
"You don't want to politicize drugs, but it's already politicized Medicare, go out and scare senior citizens and other vulnerable groups, veterans and people who get Pell Grants and things like this",Premise,"(28534, 28731)","you are very selective, Mr. President",Claim,"(28495, 28532)",Support
that's one of the reasons America is number one in auto production again,Claim,"(35988, 36060)",We have worked hard for peace and freedom,Claim,"(35322, 35363)",Support
Maybe in your case maybe just two,Premise,"(58114, 58147)",11 million new jobs and everything,Premise,"(58153, 58187)",Support
that's your record in Arkansas: The biggest tax increase in history,Premise,"(77443, 77510)",that's your record,Premise,"(77423, 77441)",Support
"t's a tall order, but I've been running against the odds for a long time",Claim,"(4501, 4573)",I promise you tonight that I'll try to address your concerns and not try to exploit them,Claim,"(4410, 4498)",Attack
they are people out there making predictions that it's not going to be the same,Premise,"(91797, 91876)",You're not going to have the opportunities,Claim,"(91878, 91920)",Support
They talk about family income being up,Premise,"(9276, 9314)",it's up in some cases,Claim,"(9375, 9396)",Support
I've supported Medicare ever since,Claim,"(13503, 13537)","in this campaign season, since Senator Dole's been a candidate, he has bragged about the fact that he voted against Medicare in the beginning, in 1965, one of only 12 members",Premise,"(11818, 11992)",Attack
It sounds very good,Premise,"(16862, 16881)","500 economists, including seven Nobel prize winners and business periodicals like Business Week, and even Senator Dole's friends, Senator Warren Rudman, former Republican senator from New Hampshire, says it's not a practical program",Premise,"(16909, 17141)",Attack
"if these aren't special interests, I've got a lot to learn",Claim,"(20749, 20807)","I look at the trial lawyers, and when you're a few million short, you run out to Hollywood and pick up two to four million and organized labor comes to Washington, D.C. and puts 35 million into the pot",Premise,"(20541, 20742)",Attack
"you are very selective, Mr. President",Claim,"(28495, 28532)",I don't think this issue should be politicized,Claim,"(28152, 28198)",Attack
I've supported the President on Bosnia,Premise,"(36123, 36161)",I think we were told the troops would be out in a year,Claim,"(36167, 36221)",Support
"the President can't take credit for everything that governors are doing, whether that's happening in New York City when it comes to the murder rate and then not be responsible for the bad things that happen, whether it's drug use or something else in America",Claim,"(58196, 58454)",11 million new jobs and everything,Premise,"(58153, 58187)",Attack
that's your record,Premise,"(77423, 77441)",you're stuck with it,Claim,"(77394, 77414)",Support
