subj,subj_type,subj_span,obj,obj_type,obj_span,relation
the compounding rate of interest effect will make it more likely that the Social Security system is solvent for our children and our grandchildren,Premise,"(41597, 41743)",I believe that younger workers ought to be allowed to take some of their own money and put it in a personal savings account,Claim,"(41327, 41450)",Support
I see it as a serious problem,Claim,"(48160, 48189)",We're increasing the border security of the United States,Claim,"(48290, 48347)",Support
the president decided to cut the COPS program,Premise,"(3103, 3148)",Police officers are being cut from the streets of America,Premise,"(3037, 3094)",Support
The minimum wage is the lowest minimum wage value it has been in our nation in 50 years,Claim,"(53763, 53850)",It's long overdue time to raise the minimum wage,Claim,"(53396, 53444)",Support
He said he would work through a real alliance,Premise,"(62447, 62492)",I believe the president broke faith with the American people in the way that he took this nation to war,Claim,"(62342, 62445)",Support
I believe it was a failure of presidential leadership not to reauthorize the assault weapons ban,Claim,"(66261, 66357)",I did think we ought to extend the assault weapons ban,Claim,"(65310, 65364)",Attack
it is just not true that I haven't met with the Black Congressional Caucus,Claim,"(70246, 70320)",This is a president who hasn't met with the Black Congressional Caucus,Premise,"(69834, 69904)",Attack
"the president who called himself a uniter, not a divider, is now presiding over the most divided America in the recent memory of our country",Claim,"(76127, 76267)",We have to change that,Claim,"(76442, 76464)",Support
We reformed our school system,Premise,"(84057, 84086)",we'll make sure the economy continues to grow,Claim,"(84010, 84055)",Support
"if you're healthy, if you're younger, don't get a flu shot this year",Claim,"(7037, 7105)","I haven't gotten a flu shot, and I don't intend to",Claim,"(7318, 7368)",Support
"we pass, hopefully, the McCain-Kerry Commission which identified some $60 billion that we can get",Premise,"(12257, 12354)","we start by rolling back George Bush's unaffordable tax cut for the wealthiest people, people earning more than $200,000 a year",Claim,"(12124, 12251)",Support
I saw a problem in the public education system in America,Premise,"(15250, 15307)",the best way to keep jobs here in America and to keep this economy growing is to make sure our education system works,Claim,"(15087, 15204)",Support
I believe in the sanctity of marriage,Claim,"(23498, 23535)",we shouldn't change -- or have to change -- our basic views on the sanctity of marriage,Claim,"(23409, 23496)",Support
there's no market forces involved with health care,Claim,"(30327, 30377)",there's a systemic problem,Claim,"(30054, 30080)",Support
It gives you the choice,Claim,"(35519, 35542)","my health-care plan, America, is very simple",Claim,"(35473, 35517)",Support
the president say that young people ought to be able to take money out of Social Security and put it in their own accounts,Premise,"(42228, 42350)",that's an invitation to disaster,Claim,"(42378, 42410)",Support
"We've got 1,000 more Border Patrol agents on the southern border",Premise,"(48349, 48413)",We're increasing the border security of the United States,Claim,"(48290, 48347)",Support
Firehouses don't have enough firefighters in them,Premise,"(2986, 3035)",we can do a better job of homeland security.,Claim,"(3153, 3197)",Support
"If we raise the minimum wage, which I will do over several years to $7 an hour, 9. 2 million women who are trying to raise their families would earn another $3,800 a year",Premise,"(53852, 54022)",The minimum wage is the lowest minimum wage value it has been in our nation in 50 years,Claim,"(53763, 53850)",Support
"He said in Cincinnati we would plan carefully, we would take every precaution",Premise,"(62494, 62571)",I believe the president broke faith with the American people in the way that he took this nation to war,Claim,"(62342, 62445)",Support
They don't want to go into a drug bust and be facing an AK-47,Premise,"(66893, 66954)",most of the law enforcement agencies in America wanted that assault weapons ban,Claim,"(66812, 66891)",Support
I don't agree we ought to have quotas,Claim,"(70416, 70453)","there were many people, like myself, who opposed quotas, who felt there were places where it was overreaching",Premise,"(69332, 69441)",Attack
We have to change that,Claim,"(76442, 76464)","as president, I am committed to changing that",Claim,"(76470, 76515)",Support
We have a problem with litigation in the United States of America,Premise,"(7440, 7505)",Vaccine manufacturers are worried about getting sued,Premise,"(7507, 7559)",Support
We shut the loophole which has American workers actually subsidizing the loss of their own job,Premise,"(12356, 12450)","we start by rolling back George Bush's unaffordable tax cut for the wealthiest people, people earning more than $200,000 a year",Claim,"(12124, 12251)",Support
"They were just shuffling too many kids through the system, year after year, grade after grade, without learning the basics",Premise,"(15309, 15431)",I saw a problem in the public education system in America,Premise,"(15250, 15307)",Support
I do know that we have a choice to make in America,Claim,"(23071, 23121)",we shouldn't change -- or have to change -- our basic views on the sanctity of marriage,Claim,"(23409, 23496)",Attack
there's a systemic problem,Claim,"(30054, 30080)",I'm a strong believer in what they call health savings accounts,Claim,"(30403, 30466)",Support
We take over Medicaid children from the states so that every child in America is covered,Claim,"(36040, 36128)",I got a better plan,Claim,"(35919, 35938)",Support
that's an invitation to disaster,Claim,"(42378, 42410)",I believe that younger workers ought to be allowed to take some of their own money and put it in a personal savings account,Claim,"(41327, 41450)",Attack
We're using new equipment,Premise,"(48415, 48440)",We're increasing the border security of the United States,Claim,"(48290, 48347)",Support
"People who fly on airplanes today, the cargo hold is not X-rayed, but the baggage is",Premise,"(2876, 2960)",we can do a better job of homeland security.,Claim,"(3153, 3197)",Support
"The president has denied 9. 2 million women $3,800 a year",Premise,"(54024, 54081)",They don't want to raise the minimum wage,Claim,"(53720, 53761)",Support
we didn't,Claim,"(62579, 62588)",I believe the president broke faith with the American people in the way that he took this nation to war,Claim,"(62342, 62445)",Support
"I was hunting in Iowa last year with a sheriff from one of the counties there, and he pointed to a house in back of us, and said, ""See the house over? We just did a drug bust a week earlier, and the guy we arrested had an AK-47 lying on the bed right beside him",Premise,"(66956, 67217)",They don't want to go into a drug bust and be facing an AK-47,Premise,"(66893, 66954)",Support
I don't agree we ought to have quotas,Claim,"(70416, 70453)","I agree, we shouldn't have quotas",Claim,"(70455, 70488)",Equivalent
I think we have to come together and work to change it,Claim,"(76582, 76636)",We have to change that,Claim,"(76442, 76464)",Equivalent
Vaccine manufacturers are worried about getting sued,Premise,"(7507, 7559)",they have backed off from providing this kind of vaccine,Claim,"(7575, 7631)",Support
They just passed an expansion of that loophole in the last few days,Premise,"(12452, 12519)",We shut the loophole which has American workers actually subsidizing the loss of their own job,Premise,"(12356, 12450)",Support
we said: Let's raise the standards,Claim,"(15440, 15474)","let's raise the standards and measure early and solve problems now, before it's too late",Claim,"(15507, 15595)",Equivalent
"I think it's very important that we protect marriage as an institution, between a man and a woman",Claim,"(23537, 23634)",we shouldn't change -- or have to change -- our basic views on the sanctity of marriage,Claim,"(23409, 23496)",Support
this is a way to make sure people are actually involved with the decision-making process on health care,Claim,"(30680, 30783)",I'm a strong believer in what they call health savings accounts,Claim,"(30403, 30466)",Support
"If it's good enough for us, it's good enough for every American",Premise,"(36552, 36615)",we give you broader competition to allow you to buy into the same health care plan that senators and congressmen give themselves,Claim,"(36422, 36550)",Support
"if you were to adopt the president's plan, there would be a $2 trillion hole in Social Security",Claim,"(42443, 42538)",that's an invitation to disaster,Claim,"(42378, 42410)",Support
We're using unmanned vehicles to spot people coming across,Premise,"(48442, 48500)",We're increasing the border security of the United States,Claim,"(48290, 48347)",Support
That's not good enough,Claim,"(2852, 2874)",we can do a better job of homeland security.,Claim,"(3153, 3197)",Support
"he doesn't hesitate to fight for $136,000 to a millionaire",Claim,"(54087, 54145)",They don't want to raise the minimum wage,Claim,"(53720, 53761)",Support
the result is our forces today are overextended,Claim,"(62594, 62641)",I believe the president broke faith with the American people in the way that he took this nation to war,Claim,"(62342, 62445)",Support
"the president's decision today, law enforcement officers will walk into a place that will be more dangerous",Premise,"(67232, 67339)",I believe it was a failure of presidential leadership not to reauthorize the assault weapons ban,Claim,"(66261, 66357)",Support
to make sure when they get out of high school there's Pell Grants available for them,Claim,"(70566, 70650)",we ought to have an aggressive effort to make sure people are educated,Claim,"(70494, 70564)",Support
I've done that,Claim,"(76642, 76656)",I think we have to come together and work to change it,Claim,"(76582, 76636)",Support
given the circumstances with the company in England is for those of us who are younger and healthy,Premise,"(7886, 7984)",don't get a flu shot,Claim,"(7075, 7095)",Support
"$43 billion of giveaways, including favors to the oil and gas industry and the people importing ceiling fans from China",Premise,"(12521, 12640)",They just passed an expansion of that loophole in the last few days,Premise,"(12452, 12519)",Support
education is how to help the person who's lost a job,Claim,"(15601, 15653)",the best way to keep jobs here in America and to keep this economy growing is to make sure our education system works,Claim,"(15087, 15204)",Support
"I think it's very important that we protect marriage as an institution, between a man and a woman",Claim,"(23537, 23634)",I proposed a constitutional amendment,Claim,"(23636, 23673)",Support
employees can contribute on a contractual basis,Premise,"(30627, 30674)",this is a way to make sure people are actually involved with the decision-making process on health care,Claim,"(30680, 30783)",Support
we give you broader competition to allow you to buy into the same health care plan that senators and congressmen give themselves,Claim,"(36422, 36550)",I got a better plan,Claim,"(35919, 35938)",Support
today's workers pay in to the system for today's retirees,Premise,"(42548, 42605)","if you were to adopt the president's plan, there would be a $2 trillion hole in Social Security",Claim,"(42443, 42538)",Support
I was a border governor for a while,Premise,"(48606, 48641)",It's a subject I'm very familiar with,Premise,"(48556, 48593)",Support
America is now bearing this extraordinary burden where we are not as safe as we ought to be,Claim,"(2452, 2543)",we can do a better job of homeland security.,Claim,"(3153, 3197)",Support
What we need to do is raise the minimum wage,Claim,"(54438, 54482)",It's long overdue time to raise the minimum wage,Claim,"(53396, 53444)",Equivalent
he did not choose to go to war as a last result,Premise,"(62660, 62707)",the result is our forces today are overextended,Claim,"(62594, 62641)",Support
that's what Osama bin Laden's handbook said,Claim,"(67470, 67513)","Terrorists can now come into America and go to a gun show and, without even a background check, buy an assault weapon today",Claim,"(67341, 67464)",Support
We've expanded Pell Grants by a million students,Premise,"(70678, 70726)",to make sure when they get out of high school there's Pell Grants available for them,Claim,"(70566, 70650)",Support
"Over 20 years in the United States Senate, I've worked with John McCain",Premise,"(76658, 76729)",I've done that,Claim,"(76642, 76656)",Support
"if you're healthy, if you're younger, don't get a flu shot this year",Claim,"(7037, 7105)",don't get a flu shot,Claim,"(7075, 7095)",Equivalent
"If you were going to pass something in the Congress, you had to show where you are going to pay for it and how",Premise,"(11267, 11377)","During the 1990s, we had pay-as-you-go rules",Premise,"(11221, 11265)",Support
"let's raise the standards and measure early and solve problems now, before it's too late",Claim,"(15507, 15595)",the best way to keep jobs here in America and to keep this economy growing is to make sure our education system works,Claim,"(15087, 15204)",Support
I was worried that activist judges are actually defining the definition of marriage,Premise,"(23707, 23790)",I proposed a constitutional amendment,Claim,"(23636, 23673)",Support
Businesses can contribute,Premise,"(30600, 30625)",this is a way to make sure people are actually involved with the decision-making process on health care,Claim,"(30680, 30783)",Support
I believe that your health care is just as important as any politician in Washington,Claim,"(36617, 36701)",we give you broader competition to allow you to buy into the same health care plan that senators and congressmen give themselves,Claim,"(36422, 36550)",Support
they said that there would have to be a cut in benefits of 25 percent to 40 percent,Premise,"(42686, 42769)","if you were to adopt the president's plan, there would be a $2 trillion hole in Social Security",Claim,"(42443, 42538)",Support
It's a subject I'm very familiar with,Premise,"(48556, 48593)",Many people are coming to this country for economic reasons,Claim,"(48643, 48702)",Support
That's not good enough,Claim,"(2962, 2984)",we can do a better job of homeland security.,Claim,"(3153, 3197)",Support
Women work for 76 cents on the dollar for the same work that men do,Premise,"(54522, 54589)",We also need to hold on to equal pay,Claim,"(54484, 54520)",Support
"America now is paying, already $120 billion, up to $200 billion before we're finished and much more probably",Claim,"(62713, 62821)",I believe the president broke faith with the American people in the way that he took this nation to war,Claim,"(62342, 62445)",Support
we captured it in Afghanistan,Premise,"(67523, 67552)",that's what Osama bin Laden's handbook said,Claim,"(67470, 67513)",Support
what we've done,Premise,"(70661, 70676)",to make sure when they get out of high school there's Pell Grants available for them,Claim,"(70566, 70650)",Support
I've worked with other colleagues,Premise,"(76751, 76784)",I've done that,Claim,"(76642, 76656)",Support
that people aren't afraid of producing a product that is necessary for the health of our citizens and then end up getting sued in a court of law,Claim,"(7701, 7845)",I'm such a strong believer in legal reform,Claim,"(7652, 7694)",Support
He been a senator for 20 years,Premise,"(13174, 13204)",his rhetoric doesn't match his record,Claim,"(13135, 13172)",Support
Education is how to make sure we've got a workforce that's productive and competitive,Claim,"(15655, 15740)",the best way to keep jobs here in America and to keep this economy growing is to make sure our education system works,Claim,"(15087, 15204)",Support
the surest way to protect marriage between a man and woman is to amend the Constitution,Premise,"(23796, 23883)",I proposed a constitutional amendment,Claim,"(23636, 23673)",Support
"These are accounts that allow somebody to buy a low-premium, high-deductible catastrophic plan and couple it with tax-free savings",Premise,"(30468, 30598)",this is a way to make sure people are actually involved with the decision-making process on health care,Claim,"(30680, 30783)",Support
"You want to buy into it, you can",Premise,"(36709, 36741)",I believe that your health care is just as important as any politician in Washington,Claim,"(36617, 36701)",Support
that's an invitation to disaster,Claim,"(42378, 42410)",the president is driving the largest deficits in American history,Claim,"(43148, 43213)",Support
They're coming here to work,Premise,"(48704, 48731)",Many people are coming to this country for economic reasons,Claim,"(48643, 48702)",Support
I will hunt them down,Claim,"(3322, 3343)","I can do a better job of waging a smarter, more effective war on terror and guarantee that we will go after the terrorists",Claim,"(3198, 3320)",Support
We also need to hold on to equal pay,Claim,"(54484, 54520)",we had an initiative that we were working on to raise women's pay,Claim,"(54624, 54689)",Support
that is the result of this president taking his eye off of Osama bin Laden,Claim,"(62827, 62901)",I believe the president broke faith with the American people in the way that he took this nation to war,Claim,"(62342, 62445)",Support
"Terrorists can now come into America and go to a gun show and, without even a background check, buy an assault weapon today",Claim,"(67341, 67464)",I believe America's less safe,Claim,"(67586, 67615)",Support
we spend $73 billion to help 10 million low- and middle-income families better afford college,Premise,"(70761, 70854)",we ought to have an aggressive effort to make sure people are educated,Claim,"(70494, 70564)",Support
that's what makes us strong as Americans,Premise,"(76863, 76903)",I've tried to find the common ground,Claim,"(76817, 76853)",Support
they have backed off from providing this kind of vaccine,Claim,"(7575, 7631)",I'm such a strong believer in legal reform,Claim,"(7652, 7694)",Support
He voted to increase taxes 98 times,Premise,"(13206, 13241)",his rhetoric doesn't match his record,Claim,"(13135, 13172)",Support
to continue to reward teachers and school districts that are working,Claim,"(15815, 15883)","Got four more years, I've got more to do to continue to raise standards",Claim,"(15742, 15813)",Support
It has also the benefit of allowing citizens to participate in the process,Premise,"(23885, 23959)",the surest way to protect marriage between a man and woman is to amend the Constitution,Premise,"(23796, 23883)",Support
he didn't include the defensive practice of medicine,Claim,"(31088, 31140)",my opponent said those lawsuits only caused the cost to go up by 1 percent,Premise,"(31006, 31080)",Attack
That helps lower prices,Premise,"(36776, 36799)",We give you broader competition,Premise,"(36743, 36774)",Support
Not one of them are paid for,Premise,"(43101, 43129)",the president is driving the largest deficits in American history,Claim,"(43148, 43213)",Support
"If you can make 50 cents in the heart of Mexico, for example, or make $5 here in America, $5. 15, you're going to come here if you're worth your salt",Premise,"(48733, 48882)",Many people are coming to this country for economic reasons,Claim,"(48643, 48702)",Support
we'll kill them,Claim,"(3349, 3364)","I can do a better job of waging a smarter, more effective war on terror and guarantee that we will go after the terrorists",Claim,"(3198, 3320)",Support
"I think that it's a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected",Claim,"(54778, 54910)",What we need to do is raise the minimum wage,Claim,"(54438, 54482)",Support
The best way to take the pressure off our troops is to succeed in Iraq,Claim,"(62935, 63005)",the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that America is strongest when we are working with real alliances,Claim,"(61953, 62145)",Attack
most of the law enforcement agencies in America wanted that assault weapons ban,Claim,"(66812, 66891)",I believe America's less safe,Claim,"(67586, 67615)",Support
to be able to build on that education by going to college so they can start their careers with a college diploma,Claim,"(70973, 71085)","That's the access I believe is necessary, is to make sure every child learns to read, write, add and subtract early",Claim,"(70856, 70971)",Support
I've tried to find the common ground,Claim,"(76817, 76853)",I've done that,Claim,"(76642, 76656)",Support
Five million Americans have lost their health insurance in this country,Premise,"(8235, 8306)",it's gotten worse under President Bush over the course of the last years,Claim,"(8161, 8233)",Support
"When they tried to reduce taxes, he voted against that 127 times",Premise,"(13243, 13307)",his rhetoric doesn't match his record,Claim,"(13135, 13172)",Support
to emphasize math and science in the classrooms,Claim,"(15885, 15932)","Got four more years, I've got more to do to continue to raise standards",Claim,"(15742, 15813)",Support
"Congress passed a law called DOMA, the Defense of Marriage Act",Premise,"(24196, 24258)",I'm deeply concerned that judges are making those decisions and not the citizenry of the United States,Claim,"(24082, 24184)",Support
that costs the federal government some $28 billion a year and costs our society between $60 billion and $100 billion a year,Premise,"(31141, 31264)",he didn't include the defensive practice of medicine,Claim,"(31088, 31140)",Support
We give you broader competition,Premise,"(36743, 36774)",I got a better plan,Claim,"(35919, 35938)",Support
"the president has never explained to America, ever, hasn't done it tonight, where does the transitional money, that $2 trillion, come from",Premise,"(42776, 42914)",the president is driving the largest deficits in American history,Claim,"(43148, 43213)",Support
if you want to put food on the table for your families,Premise,"(48884, 48938)","If you can make 50 cents in the heart of Mexico, for example, or make $5 here in America, $5. 15, you're going to come here if you're worth your salt",Premise,"(48733, 48882)",Support
we'll capture them,Claim,"(3366, 3384)","I can do a better job of waging a smarter, more effective war on terror and guarantee that we will go after the terrorists",Claim,"(3198, 3320)",Support
"We'd put money into the hands of people who work hard, who obey the rules, who play for the American dream",Premise,"(54912, 55018)","I think that it's a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected",Claim,"(54778, 54910)",Support
is to train Iraqis so they can do the hard work of democracy,Claim,"(63007, 63067)",The best way to take the pressure off our troops is to succeed in Iraq,Claim,"(62935, 63005)",Support
I believe the best way to help our small businesses is not only through small-business loans,Claim,"(71087, 71179)","That's the access I believe is necessary, is to make sure every child learns to read, write, add and subtract early",Claim,"(70856, 70971)",Support
not secret meetings in the White House with special interests,Premise,"(77025, 77086)","if Americans trust me with the presidency, I can pledge to you, we will have the most significant effort",Claim,"(76909, 77013)",Attack
"You've got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all",Premise,"(8308, 8412)",it's gotten worse under President Bush over the course of the last years,Claim,"(8161, 8233)",Support
he voted 277 times to waive the budget caps,Premise,"(13393, 13436)","He talks about being a fiscal conservative, or fiscally sound",Premise,"(13309, 13370)",Attack
to continue to expand Pell Grants to make sure that people have an opportunity to start their career with a college diploma,Claim,"(15934, 16057)","Got four more years, I've got more to do to continue to raise standards",Claim,"(15742, 15813)",Support
It basically protected states from the action of one state to another,Premise,"(24288, 24357)",I'm deeply concerned that judges are making those decisions and not the citizenry of the United States,Claim,"(24082, 24184)",Support
he didn't include the defensive practice of medicine,Claim,"(31088, 31140)",I'm such a strong believer in medical liability reform,Claim,"(30930, 30984)",Support
we give small business a 50 percent tax credit so that after we lower the costs of health care,Premise,"(36909, 37003)",I got a better plan,Claim,"(35919, 35938)",Support
"He's already got $3 trillion, according to The Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for",Premise,"(42916, 43099)",Not one of them are paid for,Premise,"(43101, 43129)",Support
"so long as there's not an American willing to do that job, to join up in order to be able to fulfill the employers' needs",Premise,"(49177, 49298)",I believe there ought to be a temporary worker card that allows a willing worker and a willing employer to mate up,Claim,"(49061, 49175)",Support
We'll do whatever is necessary to be safe,Claim,"(3386, 3427)","I can do a better job of waging a smarter, more effective war on terror and guarantee that we will go after the terrorists",Claim,"(3198, 3320)",Support
"if we did that, we'd have more consumption ability in America, which is what we need right now in order to kick our economy into gear",Premise,"(55024, 55157)","I think that it's a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected",Claim,"(54778, 54910)",Support
is to give them a chance to defend their country,Claim,"(63069, 63117)",The best way to take the pressure off our troops is to succeed in Iraq,Claim,"(62935, 63005)",Support
which we have increased since I've been the president of the United States,Premise,"(71181, 71255)",I believe the best way to help our small businesses is not only through small-business loans,Claim,"(71087, 71179)",Support
