subj,subj_type,subj_span,obj,obj_type,obj_span,relation
they consider them only steppingstones to taking Formosa - in the event that their attack then were a prelude to an attack on Formosa,Premise,"(5699, 5832)","there isn't any question but that the United States would then again, as in the case of Berlin, honor our treaty obligations and stand by our ally of Formosa",Claim,"(5834, 5991)",Support
"There are indications, because of new inventions, that ten, fifteen, or twenty nations will have a nuclear capacity - including Red China - by the end of the presidential office in 1964",Premise,"(10975, 11160)",I feel that another effort should be made by a new Administration in January of 1961,Claim,"(10634, 10718)",Support
I don't think there was any implication in Secretary Dulles' statement that Quemoy and Matsu should not be defended in the event that they were attacked,Claim,"(15473, 15625)",that attack was a preliminary to an attack on Formosa,Claim,"(15631, 15684)",Support
he's been in politics for fifty years,Premise,"(20197, 20234)",They may - are not my style,Claim,"(20278, 20305)",Attack
I have supported the Administration's position,Premise,"(23117, 23163)",I think that that position has been correct,Claim,"(23168, 23211)",Support
"I do not suggest in any way, nor have I ever, that that indicates that Mr. Nixon has the slightest sympathy, involvement, or in any way imply any inferences in regard to the Ku Klux Klan",Claim,"(28339, 28525)",I don't suggest that,Claim,"(28542, 28562)",Equivalent
I do not believe we should have either compulsory arbitration or seizure,Claim,"(31716, 31788)","I understand in his last speech before the Steelworkers Union, that he changed that position and indicated that he felt that government seizure might be the best way to stop a strike which could not be settled by collective bargaining",Premise,"(31480, 31714)",Attack
We've spent more money on agriculture in the last eight years than the hundred years of the Agricultural Department before that,Premise,"(36439, 36566)","which costs about six billion dollars a year, the most expensive in history",Premise,"(36362, 36437)",Support
I resent that comment,Claim,"(3569, 3590)","the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans",Premise,"(3379, 3567)",Attack
I'm not satisfied with it even if there were no Communism in the world,Claim,"(40777, 40847)","when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly",Claim,"(40866, 40995)",Support
it includes all kinds of minerals,Premise,"(46221, 46254)",it includes everything within the range of taxation,Premise,"(46256, 46307)",Support
This one must be stepped up,Claim,"(49983, 50010)","we have to increase our exports, as compared with our imports",Claim,"(49836, 49897)",Support
Mr. Dulles has suggested it's from two to three times as great as ours,Premise,"(54862, 54932)",the economic growth of the Soviet Union is greater than ours,Claim,"(54800, 54860)",Support
It didn't work,Claim,"(6646, 6660)",they want the world,Claim,"(6924, 6943)",Support
It may be a long period,Premise,"(10476, 10499)",we must get started immediately,Claim,"(10515, 10546)",Support
"first it will be Quemoy and Matsu, next it may be Formosa",Claim,"(16067, 16124)","once you do this - follow this course of action - of indicating that you are not going to defend a particular area, the inevitable result is that it encourages a man who is determined to conquer the world to press you to the point of no return",Claim,"(16169, 16412)",Support
I have one,Premise,"(20888, 20898)",We all have tempers,Premise,"(20867, 20886)",Support
I think the President was correct in ordering these flights,Claim,"(23804, 23863)",I think that that position has been correct,Claim,"(23168, 23211)",Support
I don't support it,Claim,"(28564, 28582)",I would disagree with it,Claim,"(28584, 28608)",Equivalent
"I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government",Premise,"(31790, 32034)","that will be a - be in the end, in my opinion, wage control",Claim,"(32040, 32099)",Support
I believe in a balanced budget and have supported that concept during my fourteen years in the Congress,Claim,"(35533, 35636)",I believe that the high interest-rate policy that this Administration has followed has added about three billion dollars a year to interest on the debt - merely funding the debt - which is a burden an the taxpayers,Claim,"(36578, 36792)",Attack
I do not mean by that that one party is a war party and the other party is a peace party,Claim,"(3921, 4009)",I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,Claim,"(4015, 4123)",Attack
America must be able to grow enough not only to take care of our needs at home for better education and housing and health - all these things we want,Premise,"(41256, 41405)",that isn't good enough,Claim,"(41224, 41246)",Support
That includes oil,Premise,"(46202, 46219)",it includes everything within the range of taxation,Premise,"(46256, 46307)",Support
"now we find that the countries of Europe for example, that we have aided, and Japan, that we've aided in the Far East; these countries - some our former enemies, have now recovered completely",Premise,"(50485, 50676)",I have favored our programs abroad for economic assistance and for military assistance,Premise,"(50393, 50479)",Support
if our prestige is spreading,Premise,"(53964, 53992)",they'll be persuaded to follow our example,Claim,"(54209, 54251)",Support
it would not be in the best interests of the United States,Claim,"(6139, 6197)","to indicate in advance how we would respond, to indicate the nature of this response would be incorrect",Claim,"(5997, 6100)",Support
to renew negotiations with the Soviet Union and see whether it's possible to come to some conclusion which will lessen the chances of contamination of the atmosphere,Premise,"(10720, 10885)",I feel that another effort should be made by a new Administration in January of 1961,Claim,"(10634, 10718)",Support
We learned our lesson again in Korea,Premise,"(16498, 16534)",that means war,Premise,"(16418, 16432)",Support
Senator Kennedy has one,Premise,"(20909, 20932)",We all have tempers,Premise,"(20867, 20886)",Support
I think that that position has been correct,Claim,"(23168, 23211)",I think my position has been correct,Claim,"(23213, 23249)",Support
That's absurd,Claim,"(28527, 28540)",I don't suggest that,Claim,"(28542, 28562)",Support
"that will be a - be in the end, in my opinion, wage control",Claim,"(32040, 32099)",it would mean price control,Claim,"(32101, 32128)",Support
"I have stated that it's my best judgment that our agricultural program will cost a billion and a half, possibly two billion dollars less than the present agricultural program",Claim,"(36016, 36190)",I believe in a balanced budget and have supported that concept during my fourteen years in the Congress,Claim,"(35533, 35636)",Support
I would ask him to name one Republican president who led this nation into war,Premise,"(3782, 3859)",I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record,Claim,"(4015, 4123)",Support
even though the growth in this Administration has been twice as much as it was in the Truman Administration,Premise,"(41115, 41222)",that isn't good enough,Claim,"(41224, 41246)",Attack
make a determination of how we can stimulate growth,Premise,"(47104, 47155)","I believe we should study this and other allowances; tax expense, dividend expenses and all the rest",Claim,"(46998, 47098)",Support
"I think, will be very helpful in reversing the gold flow which you spoke about",Claim,"(51246, 51324)",The United States cannot continue to carry the major share of this burden by itself,Claim,"(51053, 51136)",Support
if our influence is spreading,Premise,"(53933, 53962)",they'll be persuaded to follow our example,Claim,"(54209, 54251)",Support
they want the world,Claim,"(6924, 6943)",it doesn't satisfy them,Claim,"(7110, 7133)",Support
also lessen the chances that other powers will begin to possess a nuclear capacity,Premise,"(10891, 10973)",I feel that another effort should be made by a new Administration in January of 1961,Claim,"(10634, 10718)",Support
We went through this tragic experience leading to World War II,Premise,"(16434, 16496)",that means war,Premise,"(16418, 16432)",Support
Senator Kennedy and I have felt Mr. Truman's ire,Premise,"(20696, 20744)",I think he can speak with some feeling on this subject,Claim,"(20769, 20823)",Support
"we do have a strong, free bastion there",Premise,"(23639, 23678)",I think that that position has been correct,Claim,"(23168, 23211)",Support
That's absurd,Claim,"(28527, 28540)",I don't support it,Claim,"(28564, 28582)",Support
it would mean price control,Claim,"(32101, 32128)",all the things that we do not want,Claim,"(32131, 32165)",Support
I have suggested that the medical care for the aged - and the bill which the Congress now has passed and the President signed if fully implemented would cost a billion dollars on the Treasury - out of Treasury funds and a billion dollars by the states,Premise,"(37139, 37390)",in my judgment we would spend more money in this Administration on aid to education,Claim,"(37736, 37819)",Support
we have a contractual right to be in Berlin coming out of the conversations at Potsdam and of World War II,Premise,"(2518, 2624)",We will meet our commitments to maintain the freedom and independence of West Berlin,Claim,"(3208, 3292)",Support
that isn't good enough,Claim,"(41224, 41246)",I am never satisfied with the economic growth of this country,Claim,"(40714, 40775)",Support
how we can provide the revenues needed to move our country forward,Premise,"(47157, 47223)","I believe we should study this and other allowances; tax expense, dividend expenses and all the rest",Claim,"(46998, 47098)",Support
we've got to have more help from our friends abroad,Premise,"(51168, 51219)",America has been carrying a tremendous load in this respect,Premise,"(50289, 50348)",Support
if we are rising,Premise,"(53915, 53931)",they'll be persuaded to follow our example,Claim,"(54209, 54251)",Support
it would certainly be inappropriate,Claim,"(6102, 6137)","to indicate in advance how we would respond, to indicate the nature of this response would be incorrect",Claim,"(5997, 6100)",Equivalent
It may be necessary for us to begin testing again,Claim,"(11914, 11963)","make one last great effort to provide for control of nuclear testing, control of nuclear weapons, if possible, control of outer space, free from weapons, and also to begin again the subject of general disarmament levels",Claim,"(12071, 12290)",Support
The Senate was right,Claim,"(16853, 16873)","I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955",Claim,"(16576, 16729)",Equivalent
One thing I've noted as I've traveled around the country are the tremendous number of children who come out to see the presidential candidates,Premise,"(21061, 21203)","whoever is president is going to be a man that all the children of America will either look up to, or will look down to",Claim,"(21381, 21500)",Support
I stated over and over again that it was essential during that period that the United States make it clear that we would not tolerate Indochina falling under Communist domination,Premise,"(23286, 23464)","as a result of our taking the strong stand that we did, the civil war there was ended",Premise,"(23471, 23556)",Support
"Mr. Nixon knows very well that in this - in this whole matter that's been involved with the so-called religious discussion in this campaign, I've never suggested, even by the vaguest implication, that he did anything but disapprove it",Premise,"(28610, 28844)","I do not suggest in any way, nor have I ever, that that indicates that Mr. Nixon has the slightest sympathy, involvement, or in any way imply any inferences in regard to the Ku Klux Klan",Claim,"(28339, 28525)",Support
all the things that we do not want,Claim,"(32131, 32165)",I do not believe we should have either compulsory arbitration or seizure,Claim,"(31716, 31788)",Support
which uh - is of course his right,Premise,"(38094, 38127)",Mr. Nixon misstates my figures constantly,Claim,"(38051, 38092)",Attack
I've stated on many occasions that the United States must meet its commitment on Berlin,Premise,"(2774, 2861)",We will meet our commitments to maintain the freedom and independence of West Berlin,Claim,"(3208, 3292)",Support
"We've got to grow enough to maintain the forces that we have abroad and to wage the non-military battle for the war - uh - for the world in Asia, in Africa and Latin America",Premise,"(41407, 41580)",that isn't good enough,Claim,"(41224, 41246)",Support
I believe all of those should be gone over in detail to make sure that no one is getting a tax break,Claim,"(46020, 46120)",it includes everything within the range of taxation,Premise,"(46256, 46307)",Support
I believe that we must be able to compete in the market,Claim,"(52623, 52678)",We have to be sure to maintain that,Claim,"(52826, 52861)",Support
if we are on the mount,Premise,"(53891, 53913)",they'll be persuaded to follow our example,Claim,"(54209, 54251)",Support
it would not be in the best interests of the United States,Claim,"(6139, 6197)",to do what Senator Kennedy has suggested - to suggest that we will surrender these islands or force our Chinese Nationalist allies to surrender them in advance - is not something that would lead to peace,Premise,"(6243, 6446)",Attack
This is extremely serious,Premise,"(11162, 11187)","There are indications, because of new inventions, that ten, fifteen, or twenty nations will have a nuclear capacity - including Red China - by the end of the presidential office in 1964",Premise,"(10975, 11160)",Support
"once you do this - follow this course of action - of indicating that you are not going to defend a particular area, the inevitable result is that it encourages a man who is determined to conquer the world to press you to the point of no return",Claim,"(16169, 16412)","I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955",Claim,"(16576, 16729)",Support
We all have tempers,Premise,"(20867, 20886)","when a man's president of the United States, or a former president, he has an obligation not to lose his temper in public",Claim,"(20938, 21059)",Support
"as a result of our taking the strong stand that we did, the civil war there was ended",Premise,"(23471, 23556)","at least in the south of Indochina, the Communists have moved out",Premise,"(23569, 23634)",Support
"Mr. Nixon knows very well that in this - in this whole matter that's been involved with the so-called religious discussion in this campaign, I've never suggested, even by the vaguest implication, that he did anything but disapprove it",Premise,"(28610, 28844)",I disapprove of the issue,Claim,"(28870, 28895)",Support
would enable him to be more effective than we have been in handling these strikes,Claim,"(32322, 32403)","I believe that in this area, the laws which should be passed uh - as far as the big national emergency strikes are concerned, are ones that will give the president more weapons with which to deal with those strikes",Claim,"(30978, 31192)",Support
the fact of the matter is: here is where I stand and I just want to have it on the public record,Premise,"(38133, 38229)",which uh - is of course his right,Premise,"(38094, 38127)",Attack
It is a commitment that we have to meet if we're going to protect the security of Western Europe,Premise,"(2863, 2959)",We will meet our commitments to maintain the freedom and independence of West Berlin,Claim,"(3208, 3292)",Support
It's going to cost more money,Premise,"(41582, 41611)","We've got to grow enough to maintain the forces that we have abroad and to wage the non-military battle for the war - uh - for the world in Asia, in Africa and Latin America",Premise,"(41407, 41580)",Attack
"this is the stimulation, the incentive for companies to go out and explore for oil, to develop it",Premise,"(47515, 47612)",I favor it,Claim,"(47367, 47377)",Support
America has been carrying a tremendous load in this respect,Premise,"(50289, 50348)",I think we have been right in carrying it,Claim,"(50350, 50391)",Support
He said that many of these countries equate space developments with scientific productivity and scientific advancement,Premise,"(54522, 54640)",There have been several indications that our prestige is not as high as it once was,Claim,"(54253, 54336)",Support
it doesn't satisfy them,Claim,"(7110, 7133)","if you surrender or indicate in advance that you're not going to defend any part of the free world, and you figure that's going to satisfy them",Claim,"(6965, 7108)",Attack
Less than a hundred people have been working throughout the entire federal government on this subject,Premise,"(11610, 11711)","I don't feel a real effort has been made an this very sensitive subject, not only of nuclear controls, but also of general disarmament",Claim,"(11474, 11608)",Support
I don't think it's possible for Mr. Nixon to state the record in distortion of the facts with more precision than he just did,Claim,"(17636, 17761)","I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955",Claim,"(16576, 16729)",Attack
"I see mothers holding their babies up, so that they can see a man who might be president of the United States",Premise,"(21205, 21314)","whoever is president is going to be a man that all the children of America will either look up to, or will look down to",Claim,"(21381, 21500)",Support
"at least in the south of Indochina, the Communists have moved out",Premise,"(23569, 23634)","we do have a strong, free bastion there",Premise,"(23639, 23678)",Support
I disapprove of the issue,Claim,"(28870, 28895)",I would disagree with it,Claim,"(28584, 28608)",Equivalent
"I do believe, however, that we can give to the president of the United States powers, in addition to what he presently has in the fact finding area",Claim,"(32167, 32314)",would enable him to be more effective than we have been in handling these strikes,Claim,"(32322, 32403)",Support
It comes right out of your paycheck,Premise,"(38933, 38968)",This doesn't mean that the people aren't going to be paying the bill,Premise,"(38970, 39038)",Support
I would remind Senator Kennedy of the past fifty years,Premise,"(3726, 3780)",I would ask him to name one Republican president who led this nation into war,Premise,"(3782, 3859)",Support
growth will help us to win that battle,Premise,"(41617, 41655)","when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly",Claim,"(40866, 40995)",Support
if America is going to have the growth that he talks about and that I talk about and that we want,Premise,"(47890, 47987)",the thing to do is not to discourage individual enterprise,Premise,"(47989, 48047)",Support
we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom,Premise,"(50119, 50283)",I think we have been right in carrying it,Claim,"(50350, 50391)",Support
"he said, many of these countries now feel that the Soviet Union, which was once so backward, is now on a par with the United States",Premise,"(54657, 54788)",There have been several indications that our prestige is not as high as it once was,Claim,"(54253, 54336)",Support
they don't want just Formosa,Claim,"(6894, 6922)",they want the world,Claim,"(6924, 6943)",Support
There have been many wars in the history of mankind,Premise,"(11189, 11240)",This is extremely serious,Premise,"(11162, 11187)",Support
Senator Johnson was among those who rejected that position - voted with the seventy against the twelve,Premise,"(16749, 16851)",The Senate was right,Claim,"(16853, 16873)",Support
"when a man's president of the United States, or a former president, he has an obligation not to lose his temper in public",Claim,"(20938, 21059)",I could approach President Eisenhower in maintaining the dignity of the office,Claim,"(21734, 21812)",Support
he was in the minority was one which rejected his position,Premise,"(25122, 25180)",they know as Senator Kennedy will have to know that if you do that you encourage them to more aggression,Claim,"(25424, 25528)",Support
I will not tolerate it,Claim,"(30000, 30022)",we certainly cannot have it in a presidential campaign,Claim,"(30336, 30390)",Support
"We have had less man-hours lost by strikes in these last seven years than we had in the previous seven years, by a great deal",Premise,"(32510, 32635)",The record in handling them has been very good during this Administration,Premise,"(32435, 32508)",Support
"I believe would close up loof- loopholes on dividend withholding, on expense accounts",Claim,"(37042, 37127)",I think it's possible to gain a seven hundred million to a billion dollars through tax changes,Claim,"(36941, 37035)",Support
we haven't been trigger-happy,Claim,"(4306, 4335)",that doesn't indicate that we're trigger-happy,Claim,"(4235, 4281)",Equivalent
We also have to see that all of the people of the United States - the tremendous talents that our people have - are used adequately,Premise,"(42220, 42351)",it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need,Claim,"(42509, 42625)",Support
We want to be sure it's fair and equitable,Premise,"(46309, 46351)",to make sure that no one is getting away from paying the taxes he ought to pay,Claim,"(46122, 46200)",Support
Its growth rate is not what counts,Claim,"(57011, 57045)",the economic growth of the Soviet Union is greater than ours,Claim,"(54800, 54860)",Attack
They don't want just Quemoy and Matsu,Claim,"(6855, 6892)",they want the world,Claim,"(6924, 6943)",Support
"make one last great effort to provide for control of nuclear testing, control of nuclear weapons, if possible, control of outer space, free from weapons, and also to begin again the subject of general disarmament levels",Claim,"(12071, 12290)",I feel that another effort should be made by a new Administration in January of 1961,Claim,"(10634, 10718)",Equivalent
they knew the lesson of history,Premise,"(16882, 16913)",The Senate was right,Claim,"(16853, 16873)",Support
"whoever is president is going to be a man that all the children of America will either look up to, or will look down to",Claim,"(21381, 21500)",I could approach President Eisenhower in maintaining the dignity of the office,Claim,"(21734, 21812)",Support
I think the President was correct in ordering these flights,Claim,"(23804, 23863)","I think the President was correct, certainly, in his decision to continue the flights while the conference was going on",Claim,"(23865, 23984)",Equivalent
that's my view now,Claim,"(28850, 28868)",I disapprove of the issue,Claim,"(28870, 28895)",Equivalent
"Because in this critical year - period of the sixties we've got to move forward, all Americans must move forward together, and we have to get the greatest cooperation possible between labor and management",Premise,"(32716, 32920)","however good the record is, it's got to be better",Claim,"(32665, 32714)",Support
The people pay it,Premise,"(38914, 38931)",It comes right out of your paycheck,Premise,"(38933, 38968)",Support
I don't think that there is any doubt in the mind of any American,Claim,"(2992, 3057)",We will meet our commitments to maintain the freedom and independence of West Berlin,Claim,"(3208, 3292)",Support
We have to move into those areas with programs so that we make adequate use of the resources of those areas,Claim,"(42111, 42218)",we have to move on other areas that are holding back growth,Claim,"(42007, 42066)",Support
the economic growth of the Soviet Union is greater than ours,Claim,"(54800, 54860)",There have been several indications that our prestige is not as high as it once was,Claim,"(54253, 54336)",Support
It only whets their appetite,Claim,"(7135, 7163)",it doesn't satisfy them,Claim,"(7110, 7133)",Support
I believe it's been reflected in our success and failures at Geneva,Claim,"(11717, 11784)","I don't feel a real effort has been made an this very sensitive subject, not only of nuclear controls, but also of general disarmament",Claim,"(11474, 11608)",Support
We must not learn it again,Premise,"(16536, 16562)",they knew the lesson of history,Premise,"(16882, 16913)",Support
"I'm very proud that President Eisenhower restored dignity and decency and, frankly, good language to the conduct of the presidency of the United States",Premise,"(21526, 21677)",I could approach President Eisenhower in maintaining the dignity of the office,Claim,"(21734, 21812)",Support
they know as Senator Kennedy will have to know that if you do that you encourage them to more aggression,Claim,"(25424, 25528)",What I object to here is the constant reference to surrendering these islands,Claim,"(24862, 24939)",Support
I do not suggest that Mr. Nixon does in any way,Claim,"(28897, 28944)",I would disagree with it,Claim,"(28584, 28608)",Equivalent
We cannot afford stoppages of massive effect on the economy when we're in the terrible competition we're in with the Soviets,Premise,"(32922, 33046)","however good the record is, it's got to be better",Claim,"(32665, 32714)",Support
Social Security is a tax,Premise,"(38888, 38912)",The people pay it,Premise,"(38914, 38931)",Support
there isn't any question about the necessity of defending Berlin,Claim,"(4368, 4432)",We will meet our commitments to maintain the freedom and independence of West Berlin,Claim,"(3208, 3292)",Support
it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need,Claim,"(42509, 42625)",We have to move into those areas with programs so that we make adequate use of the resources of those areas,Claim,"(42111, 42218)",Support
"now we find that the countries of Europe for example, that we have aided, and Japan, that we've aided in the Far East; these countries - some our former enemies, have now recovered completely",Premise,"(50485, 50676)",They have got to bear a greater share of this load of economic assistance abroad,Premise,"(50678, 50758)",Support
We tried this with Hitler,Premise,"(6619, 6644)",It didn't work,Claim,"(6646, 6660)",Support
The Soviet Union may not agree to an inspection system,Premise,"(11811, 11865)",we may not succeed,Claim,"(11791, 11809)",Support
"that treaty does not commit the United States to defend anything except Formosa and the Pescadores, and to deal with acts against that treaty area",Claim,"(17972, 18118)",I completely sustained the treaty,Claim,"(18120, 18153)",Support
Guinea and Ghana have both moved within the Soviet sphere of influence in foreign policy; so has Cuba,Premise,"(26838, 26939)","He's indicating that we should fight for these islands come what may because they are, in his words, in the area of freedom",Claim,"(26571, 26694)",Support
not only the injunction,Premise,"(33737, 33760)",the power of the fact-finding commission to make recommendations,Premise,"(33771, 33835)",Attack
"I don't believe we ought to pay our bills through inflation, through a phony interest rate",Premise,"(40037, 40127)",I don't think we should have that kind of a program,Claim,"(39665, 39716)",Support
I hope there is not any doubt in the mind of any member of the community of West Berlin,Claim,"(3059, 3146)",We will meet our commitments to maintain the freedom and independence of West Berlin,Claim,"(3208, 3292)",Support
We have to move into those areas with programs so that we make adequate use of the resources of those areas,Claim,"(42111, 42218)",we have to move on other areas that are holding back growth,Claim,"(42007, 42066)",Support
I have favored our programs abroad for economic assistance and for military assistance,Premise,"(50393, 50479)",I think we have been right in carrying it,Claim,"(50350, 50391)",Support
This is the history of dealing with dictators,Premise,"(6504, 6549)",We tried this with Hitler,Premise,"(6619, 6644)",Support
we may not succeed,Claim,"(11791, 11809)","If we cannot succeed, then we must strengthen ourselves",Claim,"(12312, 12367)",Support
"I stand with the Secretary of State, Mr. Herter, who said these islands were indefensible",Premise,"(18968, 19057)",I stand with them,Claim,"(18949, 18966)",Support
in seeing to it that whenever any mother or father talks to his child,Premise,"(21814, 21883)",he can look at the man in the White House,Premise,"(21885, 21926)",Support
these islands that we're now talking about are not worth the bones of a single American soldier,Premise,"(27134, 27229)","I think, we should make it very clear the disagreement between Mr. Nixon and myself",Claim,"(27343, 27426)",Support
I welcome this opportunity to join Senator Kennedy completely on that statement,Claim,"(28986, 29065)",I disapprove of the issue,Claim,"(28870, 28895)",Support
He can set up a fact-finding committee,Premise,"(34419, 34457)",The fact-finding committee's powers are limited,Premise,"(34459, 34506)",Attack
"which is less than three cents a day per person for medical care, doctors' bills, nurses, hospitals, when they retire",Premise,"(37589, 37706)",It is actuarially sound,Claim,"(37708, 37731)",Support
I'm sure there isn't any doubt in the mind of the Russians,Claim,"(3148, 3206)",We will meet our commitments to maintain the freedom and independence of West Berlin,Claim,"(3208, 3292)",Support
Anybody who says America's been standing still for the last seven and a half years hasn't been traveling around America,Premise,"(42892, 43011)",America has not been standing still,Claim,"(42830, 42865)",Support
it includes everything within the range of taxation,Premise,"(46256, 46307)",It includes oil abroad,Premise,"(46353, 46375)",Support
it doesn't satisfy them,Claim,"(7110, 7133)","I say that those of us who stand against surrender of territory - this or any others - in the face of blackmail, in the s- face of force by the Communists are standing for the course that will lead to peace",Claim,"(7488, 7694)",Support
I think the fate of world and the future of the human race is involved in preventing a nuclear war,Premise,"(12460, 12558)",I would make the effort,Claim,"(12373, 12396)",Support
to press us to the point where war would be inevitable,Premise,"(17263, 17317)",I would trust that Senator Kennedy would change his position on this - change it,Claim,"(16940, 17020)",Support
he can look at the man in the White House,Premise,"(21885, 21926)",there is a man who maintains the kind of standards personally that I would want my child to follow,Premise,"(21991, 22089)",Support
We can't settle for anything but the best,Premise,"(29361, 29402)",I pointed out that it was my position that Americans must choose the best man that either party could produce,Claim,"(29250, 29359)",Support
This is a difficult and sensitive matter,Claim,"(34716, 34756)",The difficulty now is the president's course is quite limited,Claim,"(34356, 34417)",Support
which would be financed under the Social Security taxes,Premise,"(37532, 37587)",It is actuarially sound,Claim,"(37708, 37731)",Support
We've been strong,Premise,"(4283, 4300)",that doesn't indicate that we're trigger-happy,Claim,"(4235, 4281)",Support
"I believe basically that what we have to do is to stimulate that sector of America, the private enterprise sector of the economy, in which there is the greatest possibility for expansion",Premise,"(41695, 41881)",I advocate a program of tax reform which will stimulate more investment in our economy,Claim,"(41898, 41984)",Support
They're moving about eight or nine days in Texas,Premise,"(46552, 46600)",Particularly some of the smaller producers,Premise,"(46508, 46550)",Support
"a Gallup Poll taken in February asked people in ten countries which country they thought would be first in 1970, both scientifically and militarily",Premise,"(55086, 55233)","a majority in every country except Greece, felt that it would be the Soviet Union by l970",Premise,"(55239, 55328)",Support
"it is something that would lead, in my opinion, to war",Claim,"(6448, 6502)","I say that those of us who stand against surrender of territory - this or any others - in the face of blackmail, in the s- face of force by the Communists are standing for the course that will lead to peace",Claim,"(7488, 7694)",Support
I would make the effort,Claim,"(12373, 12396)","If we cannot succeed, then we must strengthen ourselves",Claim,"(12312, 12367)",Support
as long as he as a major presidential candidate continues to suggest that we are going to turn over these islands,Premise,"(17030, 17143)",he is only encouraging the aggressors - the Chinese Communist and the Soviet aggressors - to press the United States,Premise,"(17145, 17261)",Support
there is a man who maintains the kind of standards personally that I would want my child to follow,Premise,"(21991, 22089)",I could approach President Eisenhower in maintaining the dignity of the office,Claim,"(21734, 21812)",Support
