subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"I was just endorsed—and more are coming next week—it will be over 200 admirals, many of them here—admirals and generals endorsed me to lead this country",Claim,"(64681, 64833)",It’s comments like that that really worry people who understand the threats that we face,Claim,"(64460, 64548)",Attack
"you look at some of these countries, you look at North Korea, we’re doing nothing there",Premise,"(83399, 83486)",I can’t take anything off the table,Claim,"(83354, 83389)",Support
They’re untrue,Premise,"(91885, 91899)","she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue",Claim,"(91783, 91883)",Support
"They’re building some of the biggest plants anywhere in the world, some of the most sophisticated, some of the best plants",Premise,"(5131, 5253)","When you look at what’s happening in Mexico, a friend of mine who builds plants said it’s the eighth wonder of the world",Premise,"(5009, 5129)",Support
helping people refinance their—their debt from college at a lower rate,Premise,"(27556, 27626)",Those are the kinds of things that will really boost the economy,Claim,"(27628, 27692)",Support
We have to make sure they respect the communities and the communities respect them,Premise,"(43045, 43127)",We have to work with the police,Claim,"(43012, 43043)",Support
"That just happened, and many more are coming",Claim,"(64835, 64879)","I was just endorsed—and more are coming next week—it will be over 200 admirals, many of them here—admirals and generals endorsed me to lead this country",Claim,"(64681, 64833)",Support
we have to be prepared,Claim,"(83330, 83352)",I can’t take anything off the table,Claim,"(83354, 83389)",Support
they’re misrepresentations,Premise,"(91905, 91931)",I don’t deserve that,Claim,"(91986, 92006)",Support
"With the United States, as he said, not so much",Premise,"(5255, 5302)",Ford is leaving,Premise,"(5307, 5322)",Support
"All talk, no action",Premise,"(27851, 27870)",Typical politician,Claim,"(27831, 27849)",Support
we have to tackle the plague of gun violence,Claim,"(43133, 43177)","So we have to do two things, as I said",Claim,"(42946, 42984)",Support
I was just endorsed by ICE,Premise,"(64920, 64946)","That just happened, and many more are coming",Claim,"(64835, 64879)",Support
The deal with Iran will lead to nuclear problems,Claim,"(84529, 84577)",This is one of the worst deals ever made by any country in history,Claim,"(84461, 84527)",Support
it’s certainly not a nice thing that she’s done,Premise,"(92012, 92059)",I don’t deserve that,Claim,"(91986, 92006)",Support
"Thousands of jobs leaving Michigan, leaving Ohio",Premise,"(5372, 5420)","You see that, their small car division leaving",Premise,"(5324, 5370)",Support
"Sounds good, doesn’t work",Premise,"(27872, 27897)",Typical politician,Claim,"(27831, 27849)",Support
which is a big contributor to a lot of the problems that we’re seeing today,Premise,"(43179, 43254)",we have to tackle the plague of gun violence,Claim,"(43133, 43177)",Support
They’ve never endorsed anybody before on immigration,Premise,"(64948, 65000)",I’m very proud of it,Claim,"(20410, 20430)",Support
"All they have to do is sit back 10 years, and they don’t have to do much",Claim,"(84579, 84651)",The deal with Iran will lead to nuclear problems,Claim,"(84529, 84577)",Support
It’s hundreds of millions of ads,Premise,"(92061, 92093)","she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue",Claim,"(91783, 91883)",Support
we have to stop our jobs from being stolen from us,Claim,"(5720, 5770)",we can’t allow it to happen anymore,Claim,"(5447, 5482)",Support
Never going to happen,Premise,"(27899, 27920)",Typical politician,Claim,"(27831, 27849)",Support
"If we don’t have it, we’re not going to have a country",Claim,"(43471, 43525)",we need law and order,Claim,"(43448, 43469)",Support
look at the mess that we’re in,Premise,"(65332, 65362)",I’ll take the admirals and I’ll take the generals any day over the political hacks that I see that have led our country so brilliantly over the last 10 years with their knowledge,Claim,"(65140, 65318)",Support
they’re going to end up getting nuclear,Claim,"(84699, 84738)","All they have to do is sit back 10 years, and they don’t have to do much",Claim,"(84579, 84651)",Support
"$200 million is spent, and I’m either winning or tied, and I’ve spent practically nothing",Premise,"(92245, 92334)","And the only gratifying thing is, I saw the polls come in today, and with all of that money",Claim,"(92095, 92186)",Support
"We have to stop our companies from leaving the United States and, with it, firing all of their people",Premise,"(5772, 5873)",we have to stop our jobs from being stolen from us,Claim,"(5720, 5770)",Support
we have the worst revival of an economy since the Great Depression,Premise,"(28079, 28145)",Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what’s going on,Claim,"(27922, 28066)",Support
"You walk down the street, you get shot",Premise,"(44156, 44194)","We have a situation where we have our inner cities, African- Americans, Hispanics are living in hell because it’s so dangerous",Premise,"(44028, 44154)",Support
I’ll take the admirals and I’ll take the generals any day over the political hacks that I see that have led our country so brilliantly over the last 10 years with their knowledge,Claim,"(65140, 65318)",50 national security officials who served in Republican information—in administrations have said that Donald is unfit to be the commander- in-chief,Premise,"(64262, 64348)",Attack
he’s not a happy camper,Premise,"(84793, 84816)",The deal with Iran will lead to nuclear problems,Claim,"(84529, 84577)",Support
I never said that,Claim,"(90458, 90475)",someone who has said pregnancy is an inconvenience to employers,Premise,"(90372, 90435)",Attack
"They left—fired 1,400 people",Premise,"(5954, 5982)",All you have to do is take a look at Carrier air conditioning in Indianapolis,Premise,"(5875, 5952)",Support
Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what’s going on,Claim,"(27922, 28066)",We’re in a bubble right now,Claim,"(28163, 28190)",Support
"n Chicago, they’ve had thousands of shootings, thousands since January 1st",Premise,"(44197, 44271)","We have a situation where we have our inner cities, African- Americans, Hispanics are living in hell because it’s so dangerous",Premise,"(44028, 44154)",Support
We should be better than anybody else,Claim,"(65466, 65503)","We need to make it very clear—whether it’s Russia, China, Iran or anybody else—the United States has much greater capacity",Claim,"(63485, 63607)",Support
I met with Bibi Netanyahu the other day,Premise,"(84740, 84779)",The deal with Iran will lead to nuclear problems,Claim,"(84529, 84577)",Support
"Donald, she has a name",Premise,"(90836, 90858)",one of the worst things he said was about a woman in a beauty contest,Claim,"(90595, 90664)",Support
They’re going to Mexico,Premise,"(5984, 6007)",All you have to do is take a look at Carrier air conditioning in Indianapolis,Premise,"(5875, 5952)",Support
"if you raise interest rates even a little bit, that’s going to come crashing down",Claim,"(28252, 28333)",we better be awfully careful,Claim,"(28374, 28402)",Support
"We have a situation where we have our inner cities, African- Americans, Hispanics are living in hell because it’s so dangerous",Premise,"(44028, 44154)",we need law and order in our country,Claim,"(43758, 43794)",Support
"I mean, it could be Russia, but it could also be China",Premise,"(65658, 65712)",I don’t—maybe it was,Claim,"(65636, 65656)",Support
Words matter when you run for president,Claim,"(84950, 84989)",words matter,Claim,"(84936, 84948)",Support
That’s going to be a job creator like we haven’t seen since Ronald Reagan,Claim,"(6216, 6289)","Under my plan, I’ll be reducing taxes tremendously, from 35 percent to 15 percent for companies, small and big businesses",Claim,"(6093, 6214)",Support
"And they are saying, hey, we need to do more to make the contributions we should be making to rebuild the middle class",Premise,"(27258, 27376)","Broad-based, inclusive growth is what we need in America, not more advantages for people at the very top",Premise,"(27694, 27798)",Support
Thousands of shootings,Premise,"(44273, 44295)",we have to stop the violence,Claim,"(44379, 44407)",Support
It could also be lots of other people,Premise,"(65714, 65751)",I don’t—maybe it was,Claim,"(65636, 65656)",Support
It is essential that America’s word be good,Claim,"(85172, 85215)",I want to reassure our allies in Japan and South Korea and elsewhere that we have mutual defense treaties and we will honor them,Claim,"(85042, 85170)",Support
Companies will come,Claim,"(6336, 6355)",It’s going to be a beautiful thing to watch,Claim,"(6291, 6334)",Support
the Fed is not doing their job,Premise,"(28770, 28800)","The day Obama goes off, and he leaves, and goes out to the golf course for the rest of his life to play golf, when they raise interest rates, you’re going to see some very bad things happen",Claim,"(28571, 28760)",Support
"almost 4,000 people in Chicago have been killed",Premise,"(44637, 44684)",We have to bring back law and order,Claim,"(44409, 44444)",Support
It also could be somebody sitting on their bed that weighs 400 pounds,Premise,"(65753, 65822)",I don’t—maybe it was,Claim,"(65636, 65656)",Support
I’ve talked with a number of them,Premise,"(85341, 85374)",I know that this campaign has caused some questioning and some worries on the part of many leaders across the globe,Premise,"(85224, 85339)",Support
They will build,Claim,"(6357, 6372)",It’s going to be a beautiful thing to watch,Claim,"(6291, 6334)",Support
This Janet Yellen of the Fed,Premise,"(28453, 28481)",we have a Fed that’s doing political things,Claim,"(28408, 28451)",Support
It brought the crime rate way down,Premise,"(44868, 44902)","whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York",Premise,"(44728, 44866)",Support
under President Obama we’ve lost control of things that we used to have control over,Premise,"(66212, 66296)","whether that was Russia, whether that was China, whether it was another country, we don’t know",Claim,"(66094, 66188)",Support
the only secret is that he has no plan,Claim,"(86119, 86157)",we need to be more precise in how we talk about these issues,Claim,"(86162, 86222)",Support
They will expand,Claim,"(6374, 6390)",It’s going to be a beautiful thing to watch,Claim,"(6291, 6334)",Support
I don’t mind releasing—I’m under a routine audit,Claim,"(29243, 29291)",it’ll be released,Claim,"(29297, 29314)",Support
"You need a better community, you know, relation",Claim,"(46402, 46449)",you have to have stop-and-frisk,Claim,"(46347, 46378)",Support
"We came in with the Internet, we came up with the Internet, and I think Secretary Clinton and myself would agree very much, when you look at what ISIS is doing with the Internet, they’re beating us at our own game",Premise,"(66298, 66511)",under President Obama we’ve lost control of things that we used to have control over,Premise,"(66212, 66296)",Support
He says it’s a secret plan,Premise,"(86087, 86113)",we need to be more precise in how we talk about these issues,Claim,"(86162, 86222)",Support
New companies will start,Claim,"(6392, 6416)",It’s going to be a beautiful thing to watch,Claim,"(6291, 6334)",Support
that’s being ripped off by every single country in the world,Premise,"(29883, 29943)",When we have a country that’s doing so badly,Premise,"(29837, 29881)",Support
"African-American communities are being decimated by crime, decimated",Premise,"(45336, 45404)",We have to protect our inner cities,Claim,"(45291, 45326)",Support
it is a huge problem,Premise,"(66588, 66608)","we have to get very, very tough on cyber and cyber warfare",Claim,"(66522, 66580)",Support
Donald never tells you what he would do,Premise,"(85765, 85804)",we need to be more precise in how we talk about these issues,Claim,"(86162, 86222)",Support
we have to stop these countries from stealing our companies and our jobs,Claim,"(6510, 6582)",We have to renegotiate our trade deals,Claim,"(6466, 6504)",Support
"we have a trade deficit with all of the countries that we do business with, of almost $800 billion a year",Premise,"(30021, 30126)",When we have a country that’s doing so badly,Premise,"(29837, 29881)",Support
We have gangs roaming the street,Premise,"(44974, 45006)",you take the gun away from criminals that shouldn’t be having it,Claim,"(44908, 44972)",Support
"The security aspect of cyber is very, very tough",Premise,"(66716, 66764)","we have to get very, very tough on cyber and cyber warfare",Claim,"(66522, 66580)",Support
"I intend to be a leader of our country that people can count on, both here at home and around the world, to make decisions that will further peace and prosperity, but also stand up to bullies, whether they’re abroad or at home",Claim,"(86465, 86691)",Are we going to lead the world with strength and in accordance with our values? That’s what I intend to do,Claim,"(86357, 86463)",Support
we have to trade with the other 95 percent,Premise,"(6748, 6790)","we need to have smart, fair trade deals",Claim,"(6796, 6835)",Support
"Almost every lawyer says, you don’t release your returns until the audit’s complete",Premise,"(31303, 31386)","they say, “Don’t do it.”",Premise,"(31200, 31224)",Support
"in many cases, they’re illegally here, illegal immigrants",Premise,"(45012, 45069)",you take the gun away from criminals that shouldn’t be having it,Claim,"(44908, 44972)",Support
maybe it’s hardly doable,Premise,"(66770, 66794)","The security aspect of cyber is very, very tough",Premise,"(66716, 66764)",Support
We cannot let those who would try to destabilize the world to interfere with American interests and security,Claim,"(86693, 86801)","I intend to be a leader of our country that people can count on, both here at home and around the world, to make decisions that will further peace and prosperity, but also stand up to bullies, whether they’re abroad or at home",Claim,"(86465, 86691)",Support
the kind of plan that Donald has put forth would be trickle-down economics all over again,Claim,"(6939, 7028)",That’s going to be a job creator like we haven’t seen since Ronald Reagan,Claim,"(6216, 6289)",Attack
"As soon as she releases them, I will release",Claim,"(31081, 31125)",I will release my tax returns,Claim,"(30963, 30992)",Support
they have guns,Premise,"(45075, 45089)",We have to bring back law and order,Claim,"(44409, 44444)",Support
We have so many things that we have to do better,Claim,"(66916, 66964)",we are not doing the job we should be doing,Claim,"(66812, 66855)",Support
"they’re in more and more places, more and more states, more and more nations",Premise,"(87273, 87349)","Right now, it’s getting tougher and tougher to defeat them",Claim,"(87205, 87263)",Support
My father was a small-businessman,Premise,"(7839, 7872)",I have a different experience,Premise,"(7808, 7837)",Support
"You can go and see nearly, I think, 39, 40 years of our tax returns, but everyone has done it",Premise,"(31951, 32044)","For 40 years, everyone running for president has released their tax returns",Premise,"(31874, 31949)",Support
they shoot people,Premise,"(45095, 45112)",We have to bring back law and order,Claim,"(44409, 44444)",Support
certainly cyber is one of them,Claim,"(66978, 67008)",We have so many things that we have to do better,Claim,"(66916, 66964)",Support
"Right now, it’s getting tougher and tougher to defeat them",Claim,"(87205, 87263)",it’s a big problem,Claim,"(87379, 87397)",Support
He worked really hard,Premise,"(7874, 7895)",I have a different experience,Premise,"(7808, 7837)",Support
maybe he’s not as rich as he says he is,Claim,"(32264, 32303)",I think there may be a couple of reasons,Claim,"(32215, 32255)",Support
"Right now, our police, in many cases, are afraid to do anything",Premise,"(45226, 45289)",we have to be very vigilant,Claim,"(45149, 45176)",Support
that’s true throughout our whole governmental society,Claim,"(66861, 66914)",we are not doing the job we should be doing,Claim,"(66812, 66855)",Support
we are losing billions and billions of dollars,Premise,"(87471, 87517)",We cannot be the policemen of the world,Claim,"(87519, 87558)",Support
"He started his business with $14 million, borrowed from his father",Premise,"(7590, 7656)","You know, Donald was very fortunate in his life, and that’s all to his benefit",Premise,"(7510, 7588)",Support
maybe he’s not as charitable as he claims to be,Claim,"(32313, 32360)",I think there may be a couple of reasons,Claim,"(32215, 32255)",Support
These are felons,Premise,"(46093, 46109)","No, the argument is that we have to take the guns away from these people that have them and that are bad people that shouldn’t have them",Claim,"(45955, 46091)",Support
I think there are a number of issues that we should be addressing,Claim,"(67050, 67115)",We have so many things that we have to do better,Claim,"(66916, 66964)",Support
We cannot be the policemen of the world,Claim,"(87519, 87558)",We cannot protect countries all over the world,Claim,"(87560, 87606)",Support
"You know, Donald was very fortunate in his life, and that’s all to his benefit",Premise,"(7510, 7588)","he really believes that the more you help wealthy people, the better off we’ll be and that everything will work out from there",Premise,"(7662, 7788)",Support
"we don’t know all of his business dealings, but we have been told through investigative reporting that he owes about $650 million to Wall Street and foreign banks",Claim,"(32369, 32531)",I think there may be a couple of reasons,Claim,"(32215, 32255)",Support
"It went before a judge, who was a very against-police judge",Premise,"(45616, 45675)","No, you’re wrong",Claim,"(45598, 45614)",Support
I have put forth a plan to defeat ISIS,Premise,"(67117, 67155)",I think there are a number of issues that we should be addressing,Claim,"(67050, 67115)",Support
they weren’t taken care of,Premise,"(88049, 88075)","if she ever wins this race, they won’t be taken care of",Claim,"(88081, 88136)",Support
I have a different experience,Premise,"(7808, 7837)",I don’t buy that,Claim,"(7790, 7806)",Support
