subj,subj_type,subj_span,obj,obj_type,obj_span,relation
I filed more information than any other candidate for a national office in the history of this country,Claim,"(29897, 29999)","Not only did I agree to file my tax returns, after a little bit of prodding my husband also agreed to file his with the - not only the ethics committee but the FEC.",Claim,"(30001, 30165)",Support
you know it's difficult,Claim,"(38117, 38140)","Terrorism is very, very difficult to slop",Claim,"(37789, 37830)",Support
What Fritz Mondale and I feel about the situation down there is that what you do is you deal first through negotiation,Claim,"(48106, 48224)",what is being done by this administration is an Americanizing of a regional conflict,Claim,"(47254, 47338)",Attack
We didn't think that's the way to deter aggression and keep the peace,Claim,"(56674, 56743)","The Soviets with 1,200 of these things, and the alliance with none",Premise,"(56606, 56672)",Attack
the way you to that position of rnoving away from having to make a decision - armed force or anything else - is by moving toward arms control.,Premise,"(68473, 68615)",I think as a leader that what one has to do is get to the point where you're not put into that position,Claim,"(68364, 68467)",Support
The neighborhoods are safer 'cause crime is going down,Premise,"(74688, 74742)",Your sons and daughters are doing better in school,Premise,"(74744, 74794)",Support
There was despair,Premise,"(2487, 2504)",the leadership of the country told the people that there was a malaise out there,Premise,"(2515, 2595)",Support
we both support nondiscrimination in housing and integration of neighborhoods,Claim,"(11730, 11807)","I think that's been something that's been handled by the courts, and not being handled by Congress and will not be handled by the White House",Claim,"(11583, 11724)",Attack
just as I never faulted Jesse Jackson from taking his message to the black pulpits all across this country,Premise,"(20884, 20990)",I do believe in pluralism.,Claim,"(20649, 20675)",Support
"We have filed the necessary papers, I have asked them to move along",Claim,"(30369, 30436)",I wanted them to move ahead,Claim,"(29608, 29635)",Support
When you see Khomeini wraith his radical Islam resorting to government-sponsored terrorism,Premise,"(38142, 38232)",it's very difficult,Claim,"(38234, 38253)",Support
That force is not a first resort but certainly a last resort in any instance,Claim,"(48226, 48302)",What Fritz Mondale and I feel about the situation down there is that what you do is you deal first through negotiation,Claim,"(48106, 48224)",Support
"The president went, the first thing he did when he came into office was make a proposal on the most destabilizing weapons of all, START",Premise,"(56745, 56880)","when the the strategic weapon and when the Soviets said, well, we don't like that proposal, we said all right, we'll be more flexible",Premise,"(56886, 57019)",Support
the way you to that position of rnoving away from having to make a decision - armed force or anything else - is by moving toward arms control.,Premise,"(68473, 68615)",that's not what's been done over the past four years,Claim,"(68620, 68672)",Attack
Your sons and daughters are doing better in school,Premise,"(74744, 74794)",Test scores are going up,Premise,"(74796, 74820)",Support
Savings was down,Premise,"(2469, 2485)",the leadership of the country told the people that there was a malaise out there,Premise,"(2515, 2595)",Support
The goals we both set forth,Premise,"(11809, 11836)",we both support nondiscrimination in housing and integration of neighborhoods,Claim,"(11730, 11807)",Support
"just as I never objected when the nuclear arms, the nuclear freeze or the antinuclear people - many of those movements were led by priests.",Premise,"(20992, 21131)",I do believe in pluralism.,Claim,"(20649, 20675)",Support
"Not only did I agree to file my tax returns, after a little bit of prodding my husband also agreed to file his with the - not only the ethics committee but the FEC.",Claim,"(30001, 30165)","We have filed the necessary papers, I have asked them to move along",Claim,"(30369, 30436)",Support
it's very difficult,Claim,"(38234, 38253)",you know it's difficult,Claim,"(38117, 38140)",Support
I think what you have to do is work with the government,Claim,"(48634, 48689)",work with that government to achieve a pluralistic society,Claim,"(48753, 48811)",Support
"when the the strategic weapon and when the Soviets said, well, we don't like that proposal, we said all right, we'll be more flexible",Premise,"(56886, 57019)",I at the urging of the president went to Geneva and laid on the table a treaty to ban all chemical weapons,Premise,"(57021, 57127)",Support
that's not what's been done over the past four years,Claim,"(68620, 68672)",I think that if you were to take a look at the failures of this administration that would have to be number one,Claim,"(68674, 68785)",Support
Test scores are going up,Premise,"(74796, 74820)",There's a new opportunity lying out there in the future,Claim,"(74822, 74877)",Support
Productivity was down,Premise,"(2446, 2467)",the leadership of the country told the people that there was a malaise out there,Premise,"(2515, 2595)",Support
"With reference to tuition tax credits, I have represented a district in Queens which is 70 percent Catholic.",Premise,"(11838, 11946)",I represented my district,Claim,"(11947, 11972)",Support
we favor separation of church and state,Claim,"(21329, 21368)",I do believe in separation of church and state,Claim,"(20676, 20722)",Support
I don't know if they will move,Claim,"(30505, 30535)","Unfortunately, the House, I believe, went out of session today",Claim,"(30438, 30500)",Support
it's very difficult,Claim,"(38234, 38253)","Terrorism is very, very difficult to slop",Claim,"(37789, 37830)",Support
I mean they do have elections that are coming up on November 4,Premise,"(48813, 48875)",I think we have to work with them to achieve a peaceful solution to bring about a pluralistic country,Claim,"(48877, 48978)",Support
I at the urging of the president went to Geneva and laid on the table a treaty to ban all chemical weapons,Premise,"(57021, 57127)",We don't want them to have a monopoly,Claim,"(57129, 57166)",Support
I will not put myself in that position as a leader in this country,Claim,"(68787, 68853)",I think that if you were to take a look at the failures of this administration that would have to be number one,Claim,"(68674, 68785)",Attack
"Science, technology and space offering opportunity that, to everybody, all the young ones coming up",Premise,"(74879, 74978)",There's a new opportunity lying out there in the future,Claim,"(74822, 74877)",Support
"When we came into office, why, inflation was 21, 12 1/2 percent interest was wiping out every single American were 21 1/2 percent if you can believe it.",Premise,"(2293, 2445)",the leadership of the country told the people that there was a malaise out there,Premise,"(2515, 2595)",Support
"Let me say as well that I have also been a great supporter of public school education and that is something that Fritz and I feel very, very strongly about for the future of this country.",Claim,"(11974, 12161)",this administration over the past several years has gutted the educational programs available to our young people,Premise,"(12166, 12279)",Attack
We favor pluralism.,Claim,"(21370, 21389)",I do believe in pluralism.,Claim,"(20649, 20675)",Support
"We have filed the necessary papers, I have asked them to move along",Claim,"(30369, 30436)","Unfortunately, the House, I believe, went out of session today",Claim,"(30438, 30500)",Attack
The intelligence business can do a good job,Premise,"(38255, 38298)",I'm always one that defends the Central Intelligence Agency,Claim,"(38304, 38363)",Support
work with that government to achieve a pluralistic society,Claim,"(48753, 48811)",I think we have to work with them to achieve a peaceful solution to bring about a pluralistic country,Claim,"(48877, 48978)",Support
"We said look, let's come together",Premise,"(57168, 57201)",You come over here and see what we're doing,Premise,"(57203, 57246)",Support
I will move immediately toward arms control negotiations,Claim,"(68855, 68911)",I will not put myself in that position as a leader in this country,Claim,"(68787, 68853)",Support
abroad there's new leadership and respect,Premise,"(74984, 75025)",Ronald Reagan is clearly the strong leader of the free world,Claim,"(75031, 75091)",Support
this president turned it around,Claim,"(2601, 2632)",the leadership of the country told the people that there was a malaise out there,Premise,"(2515, 2595)",Attack
"Let me say as well that I have also been a great supporter of public school education and that is something that Fritz and I feel very, very strongly about for the future of this country.",Claim,"(11974, 12161)","It has attempted to knock out Pell Grants, which are monies to young individuals who are poor and who cannot afford to go to college",Premise,"(12281, 12413)",Attack
I do believe in separation of church and state,Claim,"(20676, 20722)","because a Catholic bishop or an evangelist feels strongly on a political issue, people are saying it's merging of church and state",Premise,"(21142, 21272)",Attack
"Not only did I agree to file my tax returns, after a little bit of prodding my husband also agreed to file his with the - not only the ethics committee but the FEC.",Claim,"(30001, 30165)",Bur the action that you're speaking about with the ethics committee was started by a right-wing legal organization - foundation - knowing that I would have to - that there would be an automatic inquiry,Premise,"(30166, 30367)",Attack
The intelligence business can do a good job,Premise,"(38255, 38298)",I believe we still have the best foreign intelligence business in the world,Claim,"(38405, 38480)",Support
I think we have to work with them to achieve a peaceful solution to bring about a pluralistic country,Claim,"(48877, 48978)",I'm not willing to live with a force that could be a danger to our country,Premise,"(48984, 49058)",Attack
You come over here and see what we're doing,Premise,"(57203, 57246)",we'll go over there and see what you're doing,Premise,"(57248, 57293)",Support
I will move immediately toward arms control negotiations,Claim,"(68855, 68911)",the way you to that position of rnoving away from having to make a decision - armed force or anything else - is by moving toward arms control.,Premise,"(68473, 68615)",Support
There's a new opportunity lying out there in the future,Claim,"(74822, 74877)",Ronald Reagan is clearly the strong leader of the free world,Claim,"(75031, 75091)",Support
it's brought America back,Premise,"(2742, 2767)",I would continue those kinds of programs,Claim,"(2693, 2733)",Support
"Let me say as well that I have also been a great supporter of public school education and that is something that Fritz and I feel very, very strongly about for the future of this country.",Claim,"(11974, 12161)",It has reduced by 25 percent the amount of monies going into college education and by a third those going into secondary and primary schools.,Premise,"(12415, 12556)",Attack
we favor separation of church and state,Claim,"(21329, 21368)","because a Catholic bishop or an evangelist feels strongly on a political issue, people are saying it's merging of church and state",Premise,"(21142, 21272)",Attack
I just want it cleared up,Claim,"(30610, 30635)",I would like that to be taken care of anyway,Claim,"(30556, 30600)",Support
I believe we ought to strengthen it,Claim,"(38365, 38400)",I believe we still have the best foreign intelligence business in the world,Claim,"(38405, 38480)",Support
I'm not willing to live with a force that could be a danger to our country,Premise,"(48984, 49058)","I would see that our country would be there putting all kinds of pressure on the neighboring countries of Honduras, of Costa Rica, of El Salvador, to promote the kind of society that we can all live with and security in this country",Premise,"(49071, 49303)",Support
we'll go over there and see what you're doing,Premise,"(57248, 57293)",But let's save the kids of this world from chemical weapons,Premise,"(57295, 57354)",Support
I guess the concern that I have is a concern not only as a vice-presidential candidate but as a citizen in this country,Claim,"(69169, 69288)",we are not doing anything to stop the arms race,Claim,"(69309, 69356)",Support
It's a joy to serve with a president who does not apologize for the United States of America,Premise,"(75122, 75214)","Mr. Mondale, on the other hand, has one idea. Go out and tax the American people",Premise,"(75216, 75296)",Attack
America's better off,Premise,"(2769, 2789)",I would continue those kinds of programs,Claim,"(2693, 2733)",Support
"Let me say as well that I have also been a great supporter of public school education and that is something that Fritz and I feel very, very strongly about for the future of this country.",Claim,"(11974, 12161)",Fritz Mondale and I feel very strongly that if you educate your children that that's an effort and the way that you build up and make a stronger America.,Claim,"(12561, 12714)",Support
Now somebody says you ought to restore prayer in schools,Premise,"(21390, 21446)",You don't think it's right to prohibit a kid from praying in schools,Premise,"(21448, 21516)",Support
I wanted them to move ahead,Claim,"(29608, 29635)",I would like that to be taken care of anyway,Claim,"(30556, 30600)",Support
I'm always one that defends the Central Intelligence Agency,Claim,"(38304, 38363)",I believe we still have the best foreign intelligence business in the world,Claim,"(38405, 38480)",Support
"there are 2,000 Cuban military and 7,500 so-called Cuban advisers in Nicaragua",Premise,"(49859, 49937)",There are 55 American military in El Salvador,Premise,"(49939, 49984)",Support
But let's save the kids of this world from chemical weapons,Premise,"(57295, 57354)",A brilliant proposal to get rid of all of them,Claim,"(57356, 57402)",Support
our Joint Chiefs of Staff have said they'd never exchange our military power for theirs,Premise,"(69504, 69591)","if we keep talking about military inferiority - which we do not have, we are at a comparable level with the Soviet Union",Claim,"(69382, 69502)",Support
We just owe our country too much to go back to that kind of an approach,Claim,"(75497, 75568)","he wants to repeal indexing, to wipe out the one protection that those at the lowest end of the economic scale have protecting them against being rammed into higher and higher tax brackets",Premise,"(75307, 75495)",Attack
People are going back to work.,Premise,"(2791, 2821)",I would continue those kinds of programs,Claim,"(2693, 2733)",Support
"if you take a look, also, at my record in the Congress and Fritz Mondale's record",Premise,"(12787, 12868)",both in the Senate and as vice president,Premise,"(12870, 12910)",Support
You don't think it's right to prohibit a kid from praying in schools,Premise,"(21448, 21516)",For years kids were allowed to pray in schools,Premise,"(21518, 21564)",Support
I hired an accountant who had been with our family for well over forty years,Premise,"(31176, 31252)",He was filling our those ethics form,Premise,"(31254, 31290)",Support
I believe we still have the best foreign intelligence business in the world,Claim,"(38405, 38480)",it is very difficult to get the source information that you need to go after something as shadowy as international terror,Claim,"(38486, 38607)",Attack
There are 55 American military in El Salvador,Premise,"(49939, 49984)","I went down, on the instructions of the president, to speak to the commandants in El Salvador and told them that they had to move with Mr. Magana, then the president of El Salvador, to respect human rights",Premise,"(49986, 50191)",Support
A brilliant proposal to get rid of all of them,Claim,"(57356, 57402)","the Soviets nyet, nyet nyet.",Claim,"(57408, 57436)",Attack
I guess the thing that I'd want is a commitment that pretty soon they're going to do something about making this a safer world for all of us,Claim,"(69593, 69733)",we are not doing anything to stop the arms race,Claim,"(69309, 69356)",Attack
"Mr. Mondale, on the other hand, has one idea. Go out and tax the American people",Premise,"(75216, 75296)","he wants to repeal indexing, to wipe out the one protection that those at the lowest end of the economic scale have protecting them against being rammed into higher and higher tax brackets",Premise,"(75307, 75495)",Support
this president turned it around,Claim,"(2601, 2632)","Mr. Monad can't understand that there's a new enthusiasm in this country, that America is back, there's new strong leadership, I don't know",Premise,"(2830, 2969)",Attack
both in the Senate and as vice president,Premise,"(12870, 12910)",we both have extremely strong civil rights records,Claim,"(12912, 12962)",Support
For years kids were allowed to pray in schools,Premise,"(21518, 21564)","We don't think that's a merger of church and stare to have nonmandatory voluntary, nongovernment-ordered prayer.",Claim,"(21566, 21678)",Support
He was filling our those ethics form,Premise,"(31254, 31290)",I did not spend the time with him - I just gave him my tax information and he did it,Premise,"(31293, 31377)",Support
There was a difference between Iran and what happened in Lebanon,Premise,"(38609, 38673)",In Iran you had a government holding a U.S. embassy,Premise,"(38675, 38726)",Support
"I went down, on the instructions of the president, to speak to the commandants in El Salvador and told them that they had to move with Mr. Magana, then the president of El Salvador, to respect human rights",Premise,"(49986, 50191)",They have done that,Premise,"(50193, 50212)",Support
"Mrs. Ferraro knows that, and how many troops they hav",Claim,"(57552, 57605)","In the mutual balance force reduction to reduce conventional forces, they're not even willing to tell us the base",Claim,"(57437, 57550)",Support
"when we came into office, the American people recognized that we had slipped into positions of inferiority on various things",Premise,"(70227, 70351)",You've got to go back where we were,Premise,"(70181, 70216)",Support
I started a business,Premise,"(75617, 75637)",I know what it is to have a dream and have a job and work hard to employ others and really to participate in the American dream,Premise,"(75639, 75766)",Support
I would continue those kinds of programs,Claim,"(2693, 2733)","Mr. Monad can't understand that there's a new enthusiasm in this country, that America is back, there's new strong leadership, I don't know",Premise,"(2830, 2969)",Attack
we both have extremely strong civil rights records,Claim,"(12912, 12962)",This administration does not.,Claim,"(12964, 12993)",Attack
some are accusing us of injecting religion into politics,Claim,"(21687, 21743)","We don't think that's a merger of church and stare to have nonmandatory voluntary, nongovernment-ordered prayer.",Claim,"(21566, 21678)",Attack
I have to tell you what we have done since I have hired a marvelous accountant.,Claim,"(31379, 31458)",I did not spend the time with him - I just gave him my tax information and he did it,Premise,"(31293, 31377)",Attack
In Iran you had a government holding a U.S. embassy,Premise,"(38675, 38726)",the government sanctioning the takeover of that embassy by those students,Premise,"(38728, 38801)",Support
They have done that,Premise,"(50193, 50212)",They're moving well,Claim,"(50214, 50233)",Support
"In the mutual balance force reduction to reduce conventional forces, they're not even willing to tell us the base",Claim,"(57437, 57550)","the Soviets nyet, nyet nyet.",Claim,"(57408, 57436)",Support
You've got to go back where we were,Premise,"(70181, 70216)",I think his strategy not only was correct but is correct,Claim,"(70123, 70179)",Support
I know what it is to have a dream and have a job and work hard to employ others and really to participate in the American dream,Premise,"(75639, 75766)","we want for you America's greatest gift. And that is opportunity. And then, peace",Claim,"(75886, 75967)",Support
He has one answer to the problem,Claim,"(2971, 3003)",Raise everybody's taxes.,Claim,"(3005, 3029)",Support
It has come in in the Bob Jones on the side of segregated academies,Premise,"(12994, 13061)",This administration does not.,Claim,"(12964, 12993)",Support
I have no problem with what the archbishop does,Claim,"(21745, 21792)",I believe the archbishop has every right to do everything he wants in that direction,Claim,"(20798, 20882)",Support
I've spent a lot of money having him go through all those ethics forms and he will be doing my taxes over the next eight years while we're in the White House so that the American public can be sure it's all been taken care of,Premise,"(31459, 31684)",I have to tell you what we have done since I have hired a marvelous accountant.,Claim,"(31379, 31458)",Support
the government sanctioning the takeover of that embassy by those students,Premise,"(38728, 38801)",the government negotiating with the United States government for their release,Premise,"(38803, 38881)",Support
They're moving well,Claim,"(50214, 50233)",We don't think we're to be required to use force,Claim,"(49787, 49835)",Support
It was flawed,Claim,"(57867, 57880)",it was unverifiable,Claim,"(57882, 57901)",Support
the morale wasn't very good either,Claim,"(70522, 70556)",you had a major problem with the military,Claim,"(70469, 70510)",Support
I did serve in combat,Premise,"(75974, 75995)","I was shot down when I was a young kid, scared to death",Premise,"(75997, 76052)",Support
"He looked right into that lens and he said out there in San Francisco, he said, ""I'm gonna raise your taxes."" Well he's had a lot of experience in that and he's sure gonna go ahead and do it",Premise,"(3030, 3220)",Raise everybody's taxes.,Claim,"(3005, 3029)",Support
"It came in in the Grove City case on the side of discrimination against women, the handicapped, and the elderly",Premise,"(13063, 13174)",This administration does not.,Claim,"(12964, 12993)",Support
I have no problem with what the archbishop does,Claim,"(21745, 21792)",I have no problem with what the evangelists on the right do,Claim,"(21798, 21857)",Support
"they reported federal taxes, state and local taxes - gives people a clearer picture",Premise,"(32150, 32233)",I kind of like the way Mrs. Ferraro and Mr. Zaccaro reported,Claim,"(32079, 32139)",Attack
"In Lebanon, in the terror that happened at the embassy, you have the government there, Mr. Gemayel, that wants to help fight against terrorism",Premise,"(38883, 39025)","because of the melee in the Middle East, it's there today and has been there yesterday and the day before, and everyone that's had experience in that area knows",Premise,"(39031, 39191)",Support
I'm not saying it's perfect,Claim,"(50235, 50262)",They're moving well,Claim,"(50214, 50233)",Attack
it was unverifiable,Claim,"(57882, 57901)",it was not good,Claim,"(57906, 57921)",Support
"Some of our planes, as the president points out, were older than the pilots",Claim,"(70353, 70428)",you had a major problem with the military,Claim,"(70469, 70510)",Support
"I was shot down when I was a young kid, scared to death",Premise,"(75997, 76052)","all that did, saw friends die, but that heightened my convictions about peace",Premise,"(76058, 76135)",Support
Of course I support the president's economic program,Claim,"(3573, 3625)",I support him in everything else,Claim,"(3630, 3662)",Support
in the Congress we just passed overwhelmingly the Civil Rights Bill of 1984,Premise,"(13197, 13272)",we both have extremely strong civil rights records,Claim,"(12912, 12962)",Support
I have no problem with what the evangelists on the right do,Claim,"(21798, 21857)",I have no problem what the priests on the left do,Claim,"(21862, 21911)",Support
"That year I happened to pay a lot of state and local taxes, which as you know are deducted from the other,",Premise,"(32235, 32341)","they reported federal taxes, state and local taxes - gives people a clearer picture",Premise,"(32150, 32233)",Support
"because of the melee in the Middle East, it's there today and has been there yesterday and the day before, and everyone that's had experience in that area knows",Premise,"(39031, 39191)",it is a very different thing,Claim,"(39193, 39221)",Support
the difference between El Salvador and Nicaragua is like the difference between night and day,Premise,"(50268, 50361)",I'm not saying it's perfect,Claim,"(50235, 50262)",Support
"the Democratic Senate, they were a Democratic administration",Premise,"(57746, 57806)",the Democratic Senate wouldn't even ratify that agreement,Premise,"(57808, 57865)",Support
ships that couldn't go out to sea,Claim,"(70430, 70463)",you had a major problem with the military,Claim,"(70469, 70510)",Support
"all that did, saw friends die, but that heightened my convictions about peace",Premise,"(76058, 76135)",It is absolutely essential that we guarantee the young people that they will not know the agony of war,Claim,"(76137, 76239)",Support
"But I remember a statement of Lyndon Johnson's when he was looking around, why his party people weren't supporting him, and he said, ""Hey, they painted their tails white and they ran with the antelopes."" There's a lot of Democratic white tails running with the antelopes",Premise,"(3222, 3492)",Not one single Democrat has introduced the Mondale tax bill into the Congress.,Premise,"(3494, 3572)",Support
"this administration, the Republican-controlled Senate, just killed it in the last week or two in Congress.",Premise,"(13277, 13383)",This administration does not.,Claim,"(12964, 12993)",Support
I have no problem with what the evangelists on the right do,Claim,"(21798, 21857)","that's our position - separation of church and state, pluralism, respect for all",Claim,"(22735, 22815)",Support
"That year I happened to pay a lot of state and local taxes, which as you know are deducted from the other,",Premise,"(32235, 32341)",we had paid - I think it's 42 percent - of our gross income in taxes.,Claim,"(32383, 32452)",Support
it is a very different thing,Claim,"(39193, 39221)",it is very difficult to get the source information that you need to go after something as shadowy as international terror,Claim,"(38486, 38607)",Support
"El Salvador went to the polls, Mr. Duarte was elected by 70 percent of the people in 70 percent voting in a certifiably free election",Premise,"(50363, 50496)","In Nicaragua, you have something very different",Premise,"(50498, 50545)",Support
the Democratic Senate wouldn't even ratify that agreement,Premise,"(57808, 57865)",It was flawed,Claim,"(57867, 57880)",Support
"America is back in terms of military strength, in terms of our ability to deter aggression and keep the peace",Claim,"(70652, 70761)",we have had to strengthen the military and we're well on the way to getting that job done,Claim,"(70561, 70650)",Support
"we want for you America's greatest gift. And that is opportunity. And then, peace",Claim,"(75886, 75967)",It is absolutely essential that we guarantee the young people that they will not know the agony of war,Claim,"(76137, 76239)",Support
"I'm not sure, because of my concept of the vice presidency, that if I didn't, I'd go doing what Mr. Mondale has done with Jimmy Carter; jump away from him",Claim,"(3668, 3822)",Not one single Democrat has introduced the Mondale tax bill into the Congress.,Premise,"(3494, 3572)",Attack
we both have extremely strong civil rights records,Claim,"(12912, 12962)",there is a real difference between how the Mondale-Ferraro administration will address the problems of civil rights and the failure of this administration specifically in that particular area.,Claim,"(13387, 13579)",Support
I have no problem what the priests on the left do,Claim,"(21862, 21911)","that's our position - separation of church and state, pluralism, respect for all",Claim,"(22735, 22815)",Support
I think it was a cheap shot - at me,Claim,"(32516, 32551)",I think he paid about the same percentage as I did in total taxes,Claim,"(32839, 32904)",Attack
the government negotiating with the United States government for their release,Premise,"(38803, 38881)",it is very difficult to get the source information that you need to go after something as shadowy as international terror,Claim,"(38486, 38607)",Attack
"You have a Marxist-Leninist group, the Sandinistas, that came into power talking democracy",Premise,"(50547, 50637)",They have aborted their democracy,Premise,"(50639, 50672)",Support
We have had an agreement with them on the hot line,Claim,"(57631, 57681)","Carter-Monad made an agreement, the Salt II agreement",Premise,"(57687, 57740)",Attack
you had a major problem with the military,Claim,"(70469, 70510)",You've got to go back where we were,Premise,"(70181, 70216)",Support
The world is too complex to go back to vacillation and weakness,Premise,"(76351, 76414)",We must continue to go ahead,Claim,"(76321, 76349)",Support
"I couldn't do that to Ronald Reagan, now, next year or any other time.",Claim,"(3824, 3894)","I'm not sure, because of my concept of the vice presidency, that if I didn't, I'd go doing what Mr. Mondale has done with Jimmy Carter; jump away from him",Claim,"(3668, 3822)",Attack
there is a real difference between how the Mondale-Ferraro administration will address the problems of civil rights and the failure of this administration specifically in that particular area.,Claim,"(13387, 13579)",This administration does not.,Claim,"(12964, 12993)",Attack
