source_unique_id,target_unique_id,source_id,target_id,relation_class,year
2000_a15a2844321377b9366afb88c7745afd,2000_5716f4502a004e8085556c0e293baa0b,T290,T291,Support,2000
2000_2a21df4f3350fd6b8112c162209ddcb5,2000_5716f4502a004e8085556c0e293baa0b,T289,T291,Support,2000
2000_777819af7ae0d1ec7f395e177b2d0214,2000_b18e8fb0b21e6e6ebdb0332c3ef56127,T292,T293,Support,2000
2000_135acf883a574521c0cfe7aea5bd0d70,2000_7cc0f8a3270e688c1a271b5ff9fea863,T287,T286,Support,2000
2000_f453984aee954536baddde355ecb7f8e,2000_7cc0f8a3270e688c1a271b5ff9fea863,T295,T286,Support,2000
2000_b18e8fb0b21e6e6ebdb0332c3ef56127,2000_135acf883a574521c0cfe7aea5bd0d70,T293,T287,Support,2000
2000_d290b8e2214f46a17935ff408b38dc53,2000_135acf883a574521c0cfe7aea5bd0d70,T2,T287,Support,2000
2000_a376d9e7007d701aed4e6ad0b280f0d8,2000_7cc0f8a3270e688c1a271b5ff9fea863,T288,T286,Support,2000
2000_c836d943e6b93123e1ba9f91171ca38c,2000_64f63a063f4cf63455f005c6e0a6d6f7,T303,T302,Support,2000
2000_c1cde431313a19e3112693ff7a45c3b4,2000_64f63a063f4cf63455f005c6e0a6d6f7,T304,T302,Support,2000
2000_2d4bf30e3ea04b5dda457408497d185e,2000_64f63a063f4cf63455f005c6e0a6d6f7,T305,T302,Support,2000
2000_cd5cf08c5d5692e46b07152f78eb188f,2000_fc2aac7555b55495afa8088cd1b2577b,T3,T311,Support,2000
2000_fc2aac7555b55495afa8088cd1b2577b,2000_c3cabf4201a646998f580f2a57c2a55d,T311,T4,Support,2000
2000_fa96e7eb18b256f399aa08acd7786da7,2000_c3cabf4201a646998f580f2a57c2a55d,T312,T4,Support,2000
2000_c3cabf4201a646998f580f2a57c2a55d,2000_9b27716ccc493407c54c6d8ffbe73b85,T4,T300,Support,2000
2000_64f63a063f4cf63455f005c6e0a6d6f7,2000_9b27716ccc493407c54c6d8ffbe73b85,T302,T300,Support,2000
2000_dcb4c9faa2a2c9c512f1682d62bbf66f,2000_64f63a063f4cf63455f005c6e0a6d6f7,T313,T302,Support,2000
2000_0969ce00b3464e6aced88bbf3c41fa06,2000_9b27716ccc493407c54c6d8ffbe73b85,T306,T300,Support,2000
2000_484ae3eec0a7b87cdd03ec08b60b0ab0,2000_0969ce00b3464e6aced88bbf3c41fa06,T307,T306,Support,2000
2000_f2c61d7e506be0c8c79f88f3617f120f,2000_484ae3eec0a7b87cdd03ec08b60b0ab0,T308,T307,Support,2000
2000_ac457ba70aefe93aafa0cd06c3678992,2000_f3bcd760de7cc4fa47d8195a44767377,T310,T309,Support,2000
2000_8d45245d9fac08f3c96651372bc64778,2000_b72cba1e4a065816be6aed4127c1caa1,T809,T807,Support,2000
2000_c234fedf70d50b0b6848ae79eec3d960,2000_903073628ebca4317bdfd29d1136a000,T810,T808,Support,2000
2000_41d8ad664abfb7174473ad8b5807b786,2000_387b6ff9541b9aa0838ae38b560a9950,T806,T805,Support,2000
2000_5b84deb25302218a68998c6ada9d73e3,2000_d0990e660a979e473a4ae8d95394f3dc,T812,T811,Support,2000
2000_7dd5f4dea59d746d9848fb7e10952ff6,2000_41d8ad664abfb7174473ad8b5807b786,T813,T806,Support,2000
2000_d0990e660a979e473a4ae8d95394f3dc,2000_387b6ff9541b9aa0838ae38b560a9950,T811,T805,Attack,2000
2000_01a31eacf8c04e228301ab889680e544,2000_d0990e660a979e473a4ae8d95394f3dc,T814,T811,Support,2000
2000_f55dbbd8eb101f1eb7748bd535ad0a59,2000_4724bde078d3f1a9e1ff4bd2030e748e,T816,T815,Support,2000
2000_4724bde078d3f1a9e1ff4bd2030e748e,2000_387b6ff9541b9aa0838ae38b560a9950,T815,T805,Attack,2000
2000_21f704facbef84db1ae4dd74b9c74951,2000_49efb3cf24eb1bbe0f68ee59a36b2360,T820,T1,Support,2000
2000_ea3e3da26ade6d89317b9bad74821feb,2000_49efb3cf24eb1bbe0f68ee59a36b2360,T821,T1,Support,2000
2000_49efb3cf24eb1bbe0f68ee59a36b2360,2000_e8976f5bbb27e9b75855fc2fb4b1a713,T1,T817,Attack,2000
2000_fdb63569a67db22db18191af8e6f8801,2000_49efb3cf24eb1bbe0f68ee59a36b2360,T823,T1,Support,2000
2000_4cc0ab0cad8f011f844d51cf0b62c3d2,2000_bcea742429b78c3ce9897fa421901d24,T819,T818,Support,2000
2000_49efb3cf24eb1bbe0f68ee59a36b2360,2000_bcea742429b78c3ce9897fa421901d24,T1,T818,Attack,2000
2000_aba89deb57e9b387065813126749d512,2000_bcea742429b78c3ce9897fa421901d24,T824,T818,Attack,2000
2000_e92c26ca8b07b7e29b58281bf5a7604c,2000_aba89deb57e9b387065813126749d512,T825,T824,Support,2000
2000_8aba839d51b21f117f4d722447109205,2000_2b7c0326ecf75a2b60a182319133259d,T827,T826,Attack,2000
2000_aba89deb57e9b387065813126749d512,2000_2b7c0326ecf75a2b60a182319133259d,T824,T826,Attack,2000
2000_8aba839d51b21f117f4d722447109205,2000_e92c26ca8b07b7e29b58281bf5a7604c,T827,T825,Support,2000
2000_f5eeefa8b4303c1461f3cc4ad64a6659,2000_5b0143f81886cdc762f5741e0546d6c9,T834,T835,Support,2000
2000_5b0143f81886cdc762f5741e0546d6c9,2000_e89a1913a96080336b57817fe53b3157,T835,T836,Support,2000
2000_e89a1913a96080336b57817fe53b3157,2000_ecc6eff41ec55cd0bc1d4a2095f66fdd,T836,T829,Support,2000
2000_ecc6eff41ec55cd0bc1d4a2095f66fdd,2000_45549271a5e662228e83f4298147e71d,T829,T830,Support,2000
2000_45549271a5e662228e83f4298147e71d,2000_31e63964f53d659fdf5f5d3fd88451c6,T830,T828,Support,2000
2000_50d19400ff4ec0e941850d8ad3f7e5fd,2000_f5eeefa8b4303c1461f3cc4ad64a6659,T833,T834,Support,2000
2000_5dcb766c7aaae880f707c564e2b2958a,2000_9c0c67959f599b5ed77a6b58c08c4e0e,T831,T832,Support,2000
2000_31e63964f53d659fdf5f5d3fd88451c6,2000_5dcb766c7aaae880f707c564e2b2958a,T828,T831,Support,2000
2000_1572c2957ac333c866a9c34bdf404b13,2000_9bd3eaa82efa68847002a9bdf79c88af,T840,T841,Support,2000
2000_6551fa69aec6f4c9d6eee6868f2031cd,2000_a14513cc7648537f0505592df8ec6f32,T838,T837,Support,2000
2000_895a0c647787cf9ef8e9ffc17ec34f36,2000_6551fa69aec6f4c9d6eee6868f2031cd,T842,T838,Support,2000
2000_6551fa69aec6f4c9d6eee6868f2031cd,2000_f065312a642f6d02f9bb6feebdf2cc29,T838,T843,Support,2000
2000_f065312a642f6d02f9bb6feebdf2cc29,2000_1572c2957ac333c866a9c34bdf404b13,T843,T840,Support,2000
2000_29d4af3900b2e8948e3671e1a7be3cb7,2000_31d458feed2a19fa3b02ee19139b9a93,T848,T845,Support,2000
2000_ea4c6275d95824ce20bf70c366b82c77,2000_31d458feed2a19fa3b02ee19139b9a93,T849,T845,Support,2000
2000_3467cc48247bb9865a964ddf793bf137,2000_0e8d2cfba92347c3d146d447a6402301,T847,T846,Support,2000
2000_3154b5ffd2ed0e0029dd834f31f84c53,2000_5f175f050f172d3373a097e6fee77d6c,T851,T850,Support,2000
2000_134ac3ed00e063ae986bf35daaa0f6c6,2000_5f175f050f172d3373a097e6fee77d6c,T852,T850,Support,2000
2000_5f175f050f172d3373a097e6fee77d6c,2000_0e8d2cfba92347c3d146d447a6402301,T850,T846,Support,2000
2000_021ce1c689f0bf22d3ab26d9ef886529,2000_0e8d2cfba92347c3d146d447a6402301,T853,T846,Support,2000
2000_22f9cb9a0825a0e0ad36489eba6737cb,2000_b19d46f5f4c6cac58f1977f0c879fd9c,T854,T859,Support,2000
2000_420aa0bd240023d0391ebf942b4945c4,2000_dc86e11c4cf6f41f5488989c08fb09ea,T855,T856,Support,2000
2000_dc86e11c4cf6f41f5488989c08fb09ea,2000_22f9cb9a0825a0e0ad36489eba6737cb,T856,T854,Support,2000
2000_7d6390e063da8dc3ea2816582c934569,2000_22f9cb9a0825a0e0ad36489eba6737cb,T857,T854,Attack,2000
2000_3ffc1046902de66d2d75cb406e4436ef,2000_22f9cb9a0825a0e0ad36489eba6737cb,T858,T854,Attack,2000
2000_6ce53b3bc8c0d37a105963cf77a44ac9,2000_e6b50ee910f4233e40ba15a030522bc0,T860,T861,Support,2000
2000_b19d46f5f4c6cac58f1977f0c879fd9c,2000_e6b50ee910f4233e40ba15a030522bc0,T859,T861,Attack,2000
2000_17cc9806708379c1534bddab9436b92d,2000_87d37fdbe64cd9db526531a6cbec2e37,T863,T862,Support,2000
2000_bbfd70671f369d9216cbd967d18e40d2,2000_bc5b49bd4d1187a8e32483d228812d4a,T865,T864,Support,2000
2000_bc5b49bd4d1187a8e32483d228812d4a,2000_87d37fdbe64cd9db526531a6cbec2e37,T864,T862,Support,2000
2000_5f81dcd2b865f746945d9f2aa79d8091,2000_bbfd70671f369d9216cbd967d18e40d2,T866,T865,Support,2000
2000_5f81dcd2b865f746945d9f2aa79d8091,2000_76b683745628011a0b884ff7d6808b69,T866,T867,Support,2000
2000_76b683745628011a0b884ff7d6808b69,2000_87d37fdbe64cd9db526531a6cbec2e37,T867,T862,Support,2000
2000_508bd637c104ea876ff3207813393d6a,2000_b19d46f5f4c6cac58f1977f0c879fd9c,T869,T859,Attack,2000
2000_508bd637c104ea876ff3207813393d6a,2000_eee18d32ed92eb71183d655fd4367367,T869,T868,Support,2000
2000_9f10cc564c37fa7c59db403b1c08b2c7,2000_319b2e53eadf59f743a5d5ef92f0b8e3,T871,T870,Support,2000
2000_cbcda87ad74e4ff7b97a72d9b6ba3a0e,2000_c84c30e78ee7e76acccf8c9bdb3ee9ae,T873,T872,Support,2000
2000_516f5dd76eeea4fd842be0d304b1e9eb,2000_cbcda87ad74e4ff7b97a72d9b6ba3a0e,T874,T873,Support,2000
2000_c84c30e78ee7e76acccf8c9bdb3ee9ae,2000_319b2e53eadf59f743a5d5ef92f0b8e3,T872,T870,Support,2000
2000_319b2e53eadf59f743a5d5ef92f0b8e3,2000_ec397d15efa5c9678345e8fca2aa0fef,T870,T875,Support,2000
2000_6e9416a7eb819e21f62ab391a9119d80,2000_3616a8555b83f7c1b7a58fc33bd1fa11,T876,T877,Support,2000
2000_3616a8555b83f7c1b7a58fc33bd1fa11,2000_ec397d15efa5c9678345e8fca2aa0fef,T877,T875,Support,2000
2000_ed9d559d5bfc5dcea57bc3a44aaeb1ef,2000_ec397d15efa5c9678345e8fca2aa0fef,T878,T875,Attack,2000
2000_95f8ff25562221bf1d27976c36fdc978,2000_ed9d559d5bfc5dcea57bc3a44aaeb1ef,T879,T878,Support,2000
2000_774b59805b88842e4b0a8bd5d959efef,2000_bd977cb2bc10d33026b64546eafcf1cf,T727,T726,Support,2000
2000_ad22308d34e0dcec25c23de25d0b6b5b,2000_57b3b754c265cd648ee9c5b999da0a48,T734,T735,Support,2000
2000_57b3b754c265cd648ee9c5b999da0a48,2000_03866d035b84cc24bdfdae03a2b6b178,T735,T733,Support,2000
2000_5da8334c5650b514feacab5f819bc528,2000_db87804ef22dcdcdd7f6a3baa6f2a8f8,T728,T729,Support,2000
2000_0789638287f312dda30019dda53696c7,2000_f315d4f624d4263a5a5d8711b0896d41,T730,T731,Support,2000
2000_f315d4f624d4263a5a5d8711b0896d41,2000_5a9bad12263612a56aec049d49293371,T731,T3,Attack,2000
2000_c823b0b4cfe6146c7770077c09e009e9,2000_379b14f334fc68cba8a83aa9d4cbfae6,T737,T738,Support,2000
2000_379b14f334fc68cba8a83aa9d4cbfae6,2000_f4f501c4d53dfdbc8ac758c6e34c4ca6,T738,T739,Support,2000
2000_06838552256357ffdd2746417bf87153,2000_eaa398847ff5822ad39d4af42c67f57c,T741,T740,Support,2000
2000_0639c66d2adb224354f8040b2b2eb5c1,2000_06838552256357ffdd2746417bf87153,T742,T741,Support,2000
2000_e31ed8459d3fd9b9e21d2b656888b090,2000_eaa398847ff5822ad39d4af42c67f57c,T743,T740,Attack,2000
2000_e31ed8459d3fd9b9e21d2b656888b090,2000_ac92786612cbd706fba0d5668c004690,T743,T744,Support,2000
2000_d7859e0f373d4bc057c89d11e564f61c,2000_ac92786612cbd706fba0d5668c004690,T736,T744,Support,2000
2000_438921ebc25af094659f508ba74c07ef,2000_379b14f334fc68cba8a83aa9d4cbfae6,T732,T738,Attack,2000
2000_438921ebc25af094659f508ba74c07ef,2000_f4f501c4d53dfdbc8ac758c6e34c4ca6,T732,T739,Attack,2000
2000_ac92786612cbd706fba0d5668c004690,2000_ec656dfa3a4ec1db2cb4998617a718fc,T744,T745,Support,2000
2000_ec656dfa3a4ec1db2cb4998617a718fc,2000_f4f501c4d53dfdbc8ac758c6e34c4ca6,T745,T739,Attack,2000
2000_60ae0928cf607b45bc453c009bcd007a,2000_eac287eb6195a0e3eddc06d26ea9ede9,T747,T746,Support,2000
2000_a172971ba8a18ea2d2902af2cff9773d,2000_03866d035b84cc24bdfdae03a2b6b178,T753,T733,Attack,2000
2000_5ba133998679af7c9504533f01ca37a5,2000_06cc42603ec696f8db837f8684be1c4f,T754,T4,Support,2000
2000_06cc42603ec696f8db837f8684be1c4f,2000_e4dfea17e91466d8ce862f8b093c1ae0,T4,T5,Support,2000
2000_7172a1bf4363ab106eaf19d8e26926a3,2000_1477d30e8115bbed2c0e2e504b05f5c1,T752,T748,Attack,2000
2000_8fd81adff60aeac0f712bbd31eabf6ee,2000_f1873ba972b6f6e5ce87c8aa99ad6630,T749,T750,Support,2000
2000_f1873ba972b6f6e5ce87c8aa99ad6630,2000_f46cfe4b5f541c9f263c869c6ffe587e,T750,T755,Support,2000
2000_f46cfe4b5f541c9f263c869c6ffe587e,2000_772ba190ccb458bedd9a8b61d65e3d91,T755,T756,Support,2000
2000_772ba190ccb458bedd9a8b61d65e3d91,2000_451dc831c6ca03be7a34bfa0d25ec8ed,T756,T758,Support,2000
2000_a39c5c273be0e083d5a3b6a0663ae6b8,2000_451dc831c6ca03be7a34bfa0d25ec8ed,T759,T758,Support,2000
2000_f46cfe4b5f541c9f263c869c6ffe587e,2000_5fd319b710fb53822dbe1d0810fee10e,T755,T757,Attack,2000
2000_451dc831c6ca03be7a34bfa0d25ec8ed,2000_4da22cac553275e2c7cf8fde8f06646a,T758,T751,Support,2000
2000_4da22cac553275e2c7cf8fde8f06646a,2000_e2898e65b234acb3fa04d7b07a335cbc,T751,T760,Support,2000
2000_4da22cac553275e2c7cf8fde8f06646a,2000_6201c2987792b7f5d871bb5ca5298fba,T751,T761,Attack,2000
2000_8fdd043064bf1a93a79b3bfd9b33eb48,2000_09aae524f61fceb4c093d6c831f975b1,T763,T762,Support,2000
2000_e07ec0d18178fcf0a0cf473e23947bd1,2000_09aae524f61fceb4c093d6c831f975b1,T764,T762,Support,2000
2000_e07ec0d18178fcf0a0cf473e23947bd1,2000_4da22cac553275e2c7cf8fde8f06646a,T764,T751,Support,2000
2000_fa8d66192430e70b8df1b1ee114b8564,2000_e07ec0d18178fcf0a0cf473e23947bd1,T767,T764,Support,2000
2000_9a5a9ce81a8ac8ad542311d513fed472,2000_86106bf85312e4b0a690a76e32df3285,T765,T766,Support,2000
2000_86106bf85312e4b0a690a76e32df3285,2000_fa8d66192430e70b8df1b1ee114b8564,T766,T767,Support,2000
2000_a02904ae99e1e966b1eb13ac9dc3e243,2000_4da22cac553275e2c7cf8fde8f06646a,T768,T751,Attack,2000
2000_18b5a894df892715d170306c50aef28a,2000_aa5b8fce3258d1e9fd99092ba749185e,T769,T770,Attack,2000
2000_18b5a894df892715d170306c50aef28a,2000_a02904ae99e1e966b1eb13ac9dc3e243,T769,T768,Support,2000
2000_965fc36572afdacd366cb0de24ee462d,2000_f9b245f0579e66e36b18602a433dc0fd,T771,T772,Support,2000
2000_f9b245f0579e66e36b18602a433dc0fd,2000_aa5b8fce3258d1e9fd99092ba749185e,T772,T770,Support,2000
2000_ea4a04c6757f5c0ec5a561c33408f470,2000_21b09f1b2167b3c43968aed5123f4320,T774,T773,Support,2000
2000_68cf347f51d807a9007588b6c35378c1,2000_334de1eb5a2d1ce0a9892d492f3c1235,T776,T777,Support,2000
2000_21b09f1b2167b3c43968aed5123f4320,2000_c1ef524bd24dcb0ad45ca457096306f1,T773,T775,Support,2000
2000_c1ef524bd24dcb0ad45ca457096306f1,2000_aa5b8fce3258d1e9fd99092ba749185e,T775,T770,Support,2000
2000_334de1eb5a2d1ce0a9892d492f3c1235,2000_aa5b8fce3258d1e9fd99092ba749185e,T777,T770,Support,2000
2000_960187f5fb94535c3998f77e8d4818b1,2000_c1ef524bd24dcb0ad45ca457096306f1,T779,T775,Attack,2000
2000_336c6840f4378afb8d7066a6f3dbef2c,2000_9df8843c97feabcccee8d35ad2f135be,T781,T780,Support,2000
2000_66de46c4214fee3fcd4d296f1041dcb9,2000_18b5a894df892715d170306c50aef28a,T782,T769,Support,2000
2000_192c632a8a12d51db13f568562684714,2000_66de46c4214fee3fcd4d296f1041dcb9,T783,T782,Support,2000
2000_dbc28d5f7382980f90e2d467bdb9ea1b,2000_192c632a8a12d51db13f568562684714,T787,T783,Attack,2000
2000_dbc28d5f7382980f90e2d467bdb9ea1b,2000_5078fc871ee28c81c7f49e8ac48d1611,T787,T788,Support,2000
2000_9c9e01c0ca0078279e2f79466ce0c31b,2000_fb09d51093d39782d1e657553d30dfa5,T789,T790,Support,2000
2000_fb09d51093d39782d1e657553d30dfa5,2000_f2d587a5eb62196bb3d5f00ca8881cae,T790,T791,Support,2000
2000_f2d587a5eb62196bb3d5f00ca8881cae,2000_5078fc871ee28c81c7f49e8ac48d1611,T791,T788,Support,2000
2000_f34714d0acf66bf246e439aa7f3c3a9e,2000_5078fc871ee28c81c7f49e8ac48d1611,T784,T788,Support,2000
2000_e781b436028047781131fcacfb30b3bd,2000_fe04fc4728a392c227d765abd0431ffa,T786,T785,Support,2000
2000_fe04fc4728a392c227d765abd0431ffa,2000_f34714d0acf66bf246e439aa7f3c3a9e,T785,T784,Support,2000
2000_630602e09fa80b6ec8405d2e8a96c04e,2000_50dbb4e2d604ad9dede24d3dc9e319bd,T795,T794,Support,2000
2000_7f93e2aa4a96b83ac9739aea8c9bcb11,2000_50dbb4e2d604ad9dede24d3dc9e319bd,T6,T794,Support,2000
2000_dec888a04c321e674f1d735694ee9d9c,2000_cd8dbc8331ee60c79c3e046a4e3a8688,T793,T792,Support,2000
2000_8616496436faa73173574055b5cb41b8,2000_aa256fb36b6ddac42ebaea5f024f2bee,T2,T802,Attack,2000
2000_59518a9ba887336572ab09a36ad1c6cf,2000_4004d842413dc0cd7b339579f2930692,T797,T803,Attack,2000
2000_bf40c5d48dc0bc1a86d9eee1414fc8a0,2000_491518c6a7bc0b7c306e59dccf244677,T801,T800,Support,2000
2000_491518c6a7bc0b7c306e59dccf244677,2000_e1beb570463d4da658bcf5ae5e1c321e,T800,T799,Support,2000
2000_e1beb570463d4da658bcf5ae5e1c321e,2000_cd8dbc8331ee60c79c3e046a4e3a8688,T799,T792,Attack,2000
2000_e1beb570463d4da658bcf5ae5e1c321e,2000_878707510de2405b179a1b058b86d6fd,T799,T804,Support,2000
2000_f325a883a3dd3484881e96c669355b6f,2000_6d9f59da1d9b96cc9b6456b3d52dfc4b,T326,T325,Support,2000
2000_1865ad913c88e7823a874d3facf667a7,2000_5d16774b6f25f8d6f9d96852ef092803,T328,T329,Support,2000
2000_b50e6ee782a3942f5da7cf9d884b2c98,2000_5d16774b6f25f8d6f9d96852ef092803,T327,T329,Support,2000
2000_4c5ffe86fbe6516ee77edd71a7368a59,2000_b0175665940fe59821cd65f32938eedf,T321,T330,Support,2000
2000_52da668463a12a94a120e328f92807ab,2000_b0175665940fe59821cd65f32938eedf,T322,T330,Support,2000
2000_b0175665940fe59821cd65f32938eedf,2000_b50e6ee782a3942f5da7cf9d884b2c98,T330,T327,Attack,2000
2000_52da668463a12a94a120e328f92807ab,2000_f325a883a3dd3484881e96c669355b6f,T322,T326,Attack,2000
2000_b9d5e9902705cd08995b4aef8f4daf18,2000_5a9f1c7968007865520539691fa7579b,T323,T317,Support,2000
2000_5a9f1c7968007865520539691fa7579b,2000_49230f0791e2620bb36441870bab966a,T317,T315,Support,2000
2000_6d9f59da1d9b96cc9b6456b3d52dfc4b,2000_5d16774b6f25f8d6f9d96852ef092803,T325,T329,Support,2000
2000_b2fab7741fdcabaa2f3b08b73a1e6370,2000_5a9f1c7968007865520539691fa7579b,T318,T317,Support,2000
2000_e834a28d45cead7176b1f5106a8d37da,2000_49230f0791e2620bb36441870bab966a,T319,T315,Support,2000
2000_e8c81eab244f7072578888c356fa355f,2000_1289c97734b9c7d46cab302f0e42def2,T320,T314,Support,2000
2000_1289c97734b9c7d46cab302f0e42def2,2000_49230f0791e2620bb36441870bab966a,T314,T315,Support,2000
2000_8797fcb8aa23a593a4712377580537f5,2000_49230f0791e2620bb36441870bab966a,T316,T315,Support,2000
2000_979028fcd0e3906012d76b31c862e8fb,2000_8ed14d9aa672ad8a9f05d26d89a69112,T331,T332,Support,2000
2000_f926e5c837aa399a582bc8ed05bd9965,2000_8ed14d9aa672ad8a9f05d26d89a69112,T335,T332,Support,2000
2000_d03ef190c8e3b204545a0812b5740ead,2000_8ed14d9aa672ad8a9f05d26d89a69112,T336,T332,Support,2000
2000_a2ac3820133af590387dedea80631bb3,2000_05b87a748fbc0db260c01592410c040e,T339,T338,Support,2000
2000_8cfbae594148edd5b556ce28efd7a847,2000_a2ac3820133af590387dedea80631bb3,T340,T339,Support,2000
2000_cc83e64f8c853ba5c45894c0369ecc09,2000_05b87a748fbc0db260c01592410c040e,T341,T338,Attack,2000
2000_954b2d05633a24a4ab1ca7c0dcac7947,2000_cc83e64f8c853ba5c45894c0369ecc09,T337,T341,Support,2000
