source_unique_id,target_unique_id,source_id,target_id,source_text,target_text,relation_class,year
1976_bdfc9935a02fba9fcbde24bd8f22f8a2,1976_fe60a2754bd910da419935a30213662e,T12,T35,the Soviet Union and the United States can make a mutually beneficial agreement,it's the obligation of the president to do just that,Support,1976
1976_fe60a2754bd910da419935a30213662e,1976_1bace3cc522ae9a06d38759928dc5522,T35,T37,it's the obligation of the president to do just that,I intend to do so,Support,1976
1976_bdfc9935a02fba9fcbde24bd8f22f8a2,1976_cfa84c0cfe45c21f061a58f4c60354cf,T12,T36,the Soviet Union and the United States can make a mutually beneficial agreement,"if we do not and SALT I expires on October three, 1977, you will unleash again an all-out nuclear arms race with the potential of a nuclear holocaust of unbelievable dimensions",Attack,1976
1976_cfa84c0cfe45c21f061a58f4c60354cf,1976_65f0f793b43cce761808e118ce4fbf93,T36,T2,"if we do not and SALT I expires on October three, 1977, you will unleash again an all-out nuclear arms race with the potential of a nuclear holocaust of unbelievable dimensions",Mr. Brezhnev and I met in Vladivostok in December of 1974 for the purpose of trying to take the initial step so we could have a SALT II agreement that would go to l985,Attack,1976
1976_e77ddc86f26713d83212152a7ac6e39d,1976_5bbd609f11861c0cedb641387a59cd89,T33,T34,"They are a new weapons system that has a great potential, both conventional and nuclear armed","I believe that the cruise missiles which we are now developing in research and development across the spectrum from air, from the sea, or from the land, uh - can be uh - included within a SALT II agreement",Support,1976
1976_a25116417f04213edfe83068212c7033,1976_5bbd609f11861c0cedb641387a59cd89,T32,T34,"we have to make certain that the Soviet Union's Backfire, which they claim is not an intercontinental aircraft and which some of our people contend is, must also be included if we are to get the kind of agreement which is in the best interest of both countries","I believe that the cruise missiles which we are now developing in research and development across the spectrum from air, from the sea, or from the land, uh - can be uh - included within a SALT II agreement",Support,1976
1976_5bbd609f11861c0cedb641387a59cd89,1976_c2f43ba9ceead584bd4879a4581d791d,T34,T31,"I believe that the cruise missiles which we are now developing in research and development across the spectrum from air, from the sea, or from the land, uh - can be uh - included within a SALT II agreement","I really believe that it - it's far better for us and for the Soviet Union, and more importantly for the people around the world, that these two superpowers find an answer for a SALT II agreement before October three, 1977",Support,1976
1976_0014986f8894075f334f4887c3a7bd5c,1976_c2f43ba9ceead584bd4879a4581d791d,T30,T31,"I think good will on both parts, hard bargaining by both parties and a reasonable compromise will be in the best interests of all parties","I really believe that it - it's far better for us and for the Soviet Union, and more importantly for the people around the world, that these two superpowers find an answer for a SALT II agreement before October three, 1977",Support,1976
1976_022dbfc2facd960cc4ce575add1486d3,1976_cf0ad60a9940ed64476eab11da96c3a6,T29,T28,Mr. Ford acts like he's uh - running for president for the first time,"He's been in office two years, and there has been absolutely no progress made toward a new SALT agreement",Support,1976
1976_cf0ad60a9940ed64476eab11da96c3a6,1976_65f0f793b43cce761808e118ce4fbf93,T28,T2,"He's been in office two years, and there has been absolutely no progress made toward a new SALT agreement",Mr. Brezhnev and I met in Vladivostok in December of 1974 for the purpose of trying to take the initial step so we could have a SALT II agreement that would go to l985,Attack,1976
1976_19b3406fd345f10b9c98916c32ddda97,1976_cf0ad60a9940ed64476eab11da96c3a6,T27,T28,"He has learned the date of the expiration of SALT I, apparently","He's been in office two years, and there has been absolutely no progress made toward a new SALT agreement",Support,1976
1976_19b3406fd345f10b9c98916c32ddda97,1976_ebcad572cb989df373801dac5d4b97ec,T27,T1,"He has learned the date of the expiration of SALT I, apparently",SALT I expires October third 1977,Attack,1976
1976_ae476d260ca6919d443350073c2accf0,1976_fc4e1b2548cb9418b74077992f267512,T38,T26,"We've seen, in this world, a development of a tremendous threat to us",I know the limitations and capabilities of atomic power,Support,1976
1976_fc4e1b2548cb9418b74077992f267512,1976_63ec73fc4e89b11446f6db1e06503bf9,T26,T25,I know the limitations and capabilities of atomic power,the nonproliferation of atomic weapons is number one,Support,1976
1976_ae476d260ca6919d443350073c2accf0,1976_63ec73fc4e89b11446f6db1e06503bf9,T38,T25,"We've seen, in this world, a development of a tremendous threat to us",the nonproliferation of atomic weapons is number one,Support,1976
1976_7f0721f7bbb8a6c7ebae513f7666a567,1976_c2f43ba9ceead584bd4879a4581d791d,T24,T31,Mr. Ford taken any interest in a nonproliferation movement,"I really believe that it - it's far better for us and for the Soviet Union, and more importantly for the people around the world, that these two superpowers find an answer for a SALT II agreement before October three, 1977",Attack,1976
1976_a1cdea11047bed2c065a79397436e131,1976_4d07278dca5bf3feaa7d6070f5ea9d9f,T22,T23,"I advocated last May in a speech at the United Nations that we move immediately as a nation to declare a complete moratorium on the testing of all nuclear devices, both weapons and peaceful devices",we not ship any more atomic fuel to a country that refuses to comply with strict controls over the waste which can be reprocessed into explosives,Support,1976
1976_a1cdea11047bed2c065a79397436e131,1976_63ec73fc4e89b11446f6db1e06503bf9,T22,T25,"I advocated last May in a speech at the United Nations that we move immediately as a nation to declare a complete moratorium on the testing of all nuclear devices, both weapons and peaceful devices",the nonproliferation of atomic weapons is number one,Support,1976
1976_4d07278dca5bf3feaa7d6070f5ea9d9f,1976_63ec73fc4e89b11446f6db1e06503bf9,T23,T25,we not ship any more atomic fuel to a country that refuses to comply with strict controls over the waste which can be reprocessed into explosives,the nonproliferation of atomic weapons is number one,Support,1976
1976_5754a092756f907d72393b9a77c9b46c,1976_63ec73fc4e89b11446f6db1e06503bf9,T21,T25,I've also advocated that we stop the sale by Germany and France of - processing plants for Pakistan and Brazil,the nonproliferation of atomic weapons is number one,Support,1976
1976_63ec73fc4e89b11446f6db1e06503bf9,1976_a631ce88c4255b3cefe2f905ecd8943c,T25,T20,the nonproliferation of atomic weapons is number one,Mr. Ford hasn't moved on this,Attack,1976
1976_7f0721f7bbb8a6c7ebae513f7666a567,1976_a631ce88c4255b3cefe2f905ecd8943c,T24,T20,Mr. Ford taken any interest in a nonproliferation movement,Mr. Ford hasn't moved on this,Support,1976
1976_64aaf2466cd757c2d4f4b75c862dc7f8,1976_dc88ac8a7f05435f1f3a6e0b2e009fe0,T19,T18,We also need to provide an adequate supply of enriched uranium,"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants",Attack,1976
1976_d9beab89dd58509a952a1172e61925ab,1976_dc88ac8a7f05435f1f3a6e0b2e009fe0,T17,T18,This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world,"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants",Attack,1976
1976_a631ce88c4255b3cefe2f905ecd8943c,1976_dc88ac8a7f05435f1f3a6e0b2e009fe0,T20,T18,Mr. Ford hasn't moved on this,"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants",Support,1976
1976_058302dc8af72eed3021e667ed0b0b25,1976_a2d0006680ebeae12b1109c8d45ba52f,T16,T15,We now have five nations that have atomic bombs that we know about,If we continue under Mr. Ford's policy by 1985 or '90 we'll have twenty nations that have the capability of exploding atomic weapons,Attack,1976
1976_058302dc8af72eed3021e667ed0b0b25,1976_59cdd25ac3534c8e0272b42fdd90fc47,T16,T14,We now have five nations that have atomic bombs that we know about,This has got to be stopped,Support,1976
1976_a631ce88c4255b3cefe2f905ecd8943c,1976_a2d0006680ebeae12b1109c8d45ba52f,T20,T15,Mr. Ford hasn't moved on this,If we continue under Mr. Ford's policy by 1985 or '90 we'll have twenty nations that have the capability of exploding atomic weapons,Support,1976
1976_d9beab89dd58509a952a1172e61925ab,1976_a2d0006680ebeae12b1109c8d45ba52f,T17,T15,This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world,If we continue under Mr. Ford's policy by 1985 or '90 we'll have twenty nations that have the capability of exploding atomic weapons,Support,1976
1976_59cdd25ac3534c8e0272b42fdd90fc47,1976_79baf2c57785a8bb9e5c59149f24419b,T14,T13,This has got to be stopped,That is one of the major challenges and major undertakings that I will assume as the next president,Support,1976
1976_79baf2c57785a8bb9e5c59149f24419b,1976_a2d0006680ebeae12b1109c8d45ba52f,T13,T15,That is one of the major challenges and major undertakings that I will assume as the next president,If we continue under Mr. Ford's policy by 1985 or '90 we'll have twenty nations that have the capability of exploding atomic weapons,Attack,1976
1976_79baf2c57785a8bb9e5c59149f24419b,1976_d9beab89dd58509a952a1172e61925ab,T13,T17,That is one of the major challenges and major undertakings that I will assume as the next president,This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world,Attack,1976
1976_79baf2c57785a8bb9e5c59149f24419b,1976_dc88ac8a7f05435f1f3a6e0b2e009fe0,T13,T18,That is one of the major challenges and major undertakings that I will assume as the next president,"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants",Support,1976
1976_8c932fb98ffe96ea3e181e5d79ae6357,1976_a0e5c4969f4a59fb0b879de83e242de0,T3,T2,I think we got to stay that way and continue to increase our capabilities to meet any potential threat,I think that militarily we are as strong as any nation on earth,Support,1976
1976_df49271a307147a94de4d96e66dd6e3b,1976_f550efc53e3940ace633afc2d3eefa4b,T4,T5,as far as strength derived from commitment to principles,as far as strength derived from the unity within our country,Support,1976
1976_df49271a307147a94de4d96e66dd6e3b,1976_17b3b7727272ee018146be74feeb55cb,T4,T1,as far as strength derived from commitment to principles,it's not just campaign rhetoric,Support,1976
1976_f550efc53e3940ace633afc2d3eefa4b,1976_17b3b7727272ee018146be74feeb55cb,T5,T1,as far as strength derived from the unity within our country,it's not just campaign rhetoric,Support,1976
1976_158edaf1922b2b6281ffbba683c5c298,1976_17b3b7727272ee018146be74feeb55cb,T6,T1,"as far as strength derived from the people, the Congress, the secretary of state, the president, sharing in the evolution and carrying-out of a foreign policy, as far as strength derived from the respect of our own allies and friends, their assurance that we will be staunch in our commitment, that we will not deviate and that we'll give them adequate attention",it's not just campaign rhetoric,Support,1976
1976_aaf4414a117386806cff0c0b58253034,1976_17b3b7727272ee018146be74feeb55cb,T7,T1,"as far as - as strength derived from doing what's right - caring for the poor, providing food, becoming the breadbasket of the world instead of the arms merchant of the world",it's not just campaign rhetoric,Support,1976
1976_b2158f7679887d5b881c0880dcc19cec,1976_17b3b7727272ee018146be74feeb55cb,T8,T1,"in those respects, we're not strong",it's not just campaign rhetoric,Support,1976
1976_aaf4414a117386806cff0c0b58253034,1976_b2158f7679887d5b881c0880dcc19cec,T7,T8,"as far as - as strength derived from doing what's right - caring for the poor, providing food, becoming the breadbasket of the world instead of the arms merchant of the world","in those respects, we're not strong",Support,1976
1976_158edaf1922b2b6281ffbba683c5c298,1976_b2158f7679887d5b881c0880dcc19cec,T6,T8,"as far as strength derived from the people, the Congress, the secretary of state, the president, sharing in the evolution and carrying-out of a foreign policy, as far as strength derived from the respect of our own allies and friends, their assurance that we will be staunch in our commitment, that we will not deviate and that we'll give them adequate attention","in those respects, we're not strong",Support,1976
1976_f550efc53e3940ace633afc2d3eefa4b,1976_b2158f7679887d5b881c0880dcc19cec,T5,T8,as far as strength derived from the unity within our country,"in those respects, we're not strong",Support,1976
1976_df49271a307147a94de4d96e66dd6e3b,1976_b2158f7679887d5b881c0880dcc19cec,T4,T8,as far as strength derived from commitment to principles,"in those respects, we're not strong",Support,1976
1976_17b3b7727272ee018146be74feeb55cb,1976_a0e5c4969f4a59fb0b879de83e242de0,T1,T2,it's not just campaign rhetoric,I think that militarily we are as strong as any nation on earth,Attack,1976
1976_b2158f7679887d5b881c0880dcc19cec,1976_a0e5c4969f4a59fb0b879de83e242de0,T8,T2,"in those respects, we're not strong",I think that militarily we are as strong as any nation on earth,Attack,1976
1976_d9229e3ab675b4c8b67d2320c0eb2a46,1976_1becfd6fc7e0ed490bb84b15b08b0946,T10,T11,with our economy in such terrible disarray and getting worse by the month,We've got five-hundred thousand more Americans unemployed today than we had three months ago,Support,1976
1976_1becfd6fc7e0ed490bb84b15b08b0946,1976_b66394ab4025e8ba58b7328e11fdabad,T11,T12,We've got five-hundred thousand more Americans unemployed today than we had three months ago,We've got two and a half million more Americans out of work now than we had when Mr. Ford took office,Support,1976
1976_b66394ab4025e8ba58b7328e11fdabad,1976_1b21e47bcc2a1ad48a0140a06efe8087,T12,T13,We've got two and a half million more Americans out of work now than we had when Mr. Ford took office,This kind of deterioration in our economic strength is bound to weaken us around the world,Support,1976
1976_1becfd6fc7e0ed490bb84b15b08b0946,1976_1b21e47bcc2a1ad48a0140a06efe8087,T11,T13,We've got five-hundred thousand more Americans unemployed today than we had three months ago,This kind of deterioration in our economic strength is bound to weaken us around the world,Support,1976
1976_d9229e3ab675b4c8b67d2320c0eb2a46,1976_1b21e47bcc2a1ad48a0140a06efe8087,T10,T13,with our economy in such terrible disarray and getting worse by the month,This kind of deterioration in our economic strength is bound to weaken us around the world,Support,1976
1976_1b21e47bcc2a1ad48a0140a06efe8087,1976_e00ede00817dd30a1576eea9d8eb1d31,T13,T14,This kind of deterioration in our economic strength is bound to weaken us around the world,we not only have uh problems at home but we export those problems overseas,Support,1976
1976_dca4cfedd1a1c69c814361fe9c3bda35,1976_e00ede00817dd30a1576eea9d8eb1d31,T9,T14,"we'll never be strong again overseas, unless we're strong at home",we not only have uh problems at home but we export those problems overseas,Support,1976
1976_1b21e47bcc2a1ad48a0140a06efe8087,1976_dca4cfedd1a1c69c814361fe9c3bda35,T13,T9,This kind of deterioration in our economic strength is bound to weaken us around the world,"we'll never be strong again overseas, unless we're strong at home",Support,1976
1976_d4793f6c49872fcae73a969fbbb23b20,1976_ec106a10ce2340d27d40199f72df94ef,T15,T20,as far as the respect of our own people toward our own government,we are weak,Support,1976
1976_2680c068a0eaf809e33cae16f48a20f4,1976_ec106a10ce2340d27d40199f72df94ef,T16,T20,as far as participating in the shaping of uh - concepts and commitments,we are weak,Support,1976
1976_bc9a2accd4830d29b144b13176595e7b,1976_ec106a10ce2340d27d40199f72df94ef,T17,T20,as far as the trust of our country among the nations of the world,we are weak,Support,1976
1976_d37a70cfd549d4bf99ac1d6a628b1c79,1976_ec106a10ce2340d27d40199f72df94ef,T18,T20,as far as dependence of our country in meeting the needs and obligations that we've expressed to our allies,we are weak,Support,1976
1976_544f2907eb7a362776a5e407d77ddd75,1976_ec106a10ce2340d27d40199f72df94ef,T19,T20,as far as the respect of our country - even among our potential adversaries,we are weak,Support,1976
1976_e00ede00817dd30a1576eea9d8eb1d31,1976_ec106a10ce2340d27d40199f72df94ef,T14,T20,we not only have uh problems at home but we export those problems overseas,we are weak,Support,1976
1976_dca4cfedd1a1c69c814361fe9c3bda35,1976_ec106a10ce2340d27d40199f72df94ef,T9,T20,"we'll never be strong again overseas, unless we're strong at home",we are weak,Support,1976
1976_ec106a10ce2340d27d40199f72df94ef,1976_09ba99db0bd088575eb97c050919466f,T20,T21,we are weak,Potentially we're strong,Attack,1976
1976_09ba99db0bd088575eb97c050919466f,1976_384d661f20b4bad57e80c9d1e4ffaea3,T21,T22,Potentially we're strong,Under this administration that strength has not been realized,Support,1976
1976_ec106a10ce2340d27d40199f72df94ef,1976_384d661f20b4bad57e80c9d1e4ffaea3,T20,T22,we are weak,Under this administration that strength has not been realized,Attack,1976
1976_00aa5cd0109ca3e96916e4b69a01bacc,1976_8afd250b1e8926cff97519d639b22ea5,T23,T32,"I must remind him that we're at peace and during the period that he brags about unemployment being low, the United States was at war",brags about the unemployment during Democratic administrations and condemns the unemployment at the present time.,Attack,1976
1976_4649b11fd56d034ac4c2041d96e0c179,1976_dca4cfedd1a1c69c814361fe9c3bda35,T24,T9,"I have recommended to the Congress that we develop the uranium enrichment plant at Portsmouth, Ohio, which is a publicly owned - U.S. government facility and have indicated that the private program which would follow on in Alabama is one that may or may not uhh - be constructed","we'll never be strong again overseas, unless we're strong at home",Support,1976
1976_b89b208d76863bed99140424e77ebb16,1976_4649b11fd56d034ac4c2041d96e0c179,T25,T24,"I am committed to the one at Portsmouth, Ohio","I have recommended to the Congress that we develop the uranium enrichment plant at Portsmouth, Ohio, which is a publicly owned - U.S. government facility and have indicated that the private program which would follow on in Alabama is one that may or may not uhh - be constructed",Support,1976
1976_4649b11fd56d034ac4c2041d96e0c179,1976_a1813ff9002ac70d89f50f68614e3fd1,T24,T26,"I have recommended to the Congress that we develop the uranium enrichment plant at Portsmouth, Ohio, which is a publicly owned - U.S. government facility and have indicated that the private program which would follow on in Alabama is one that may or may not uhh - be constructed",The foreign policy of the United States meets the highest standards of morality,Support,1976
1976_a1813ff9002ac70d89f50f68614e3fd1,1976_384d661f20b4bad57e80c9d1e4ffaea3,T26,T22,The foreign policy of the United States meets the highest standards of morality,Under this administration that strength has not been realized,Support,1976
1976_e4cef5c283296a5d876411a522900583,1976_a1813ff9002ac70d89f50f68614e3fd1,T27,T26,"What is more moral than peace, and the United States is at peace today?",The foreign policy of the United States meets the highest standards of morality,Support,1976
1976_e4df4e25d4ca1266d508c878f36799d9,1976_a1813ff9002ac70d89f50f68614e3fd1,T28,T26,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?,The foreign policy of the United States meets the highest standards of morality,Support,1976
1976_e4df4e25d4ca1266d508c878f36799d9,1976_2ddca3f7473d898f675755c94b381372,T28,T29,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?,The Ford administration wants to eradicate hunger and disease in our underdeveloped countries throughout the world,Support,1976
1976_a1813ff9002ac70d89f50f68614e3fd1,1976_2ddca3f7473d898f675755c94b381372,T26,T29,The foreign policy of the United States meets the highest standards of morality,The Ford administration wants to eradicate hunger and disease in our underdeveloped countries throughout the world,Support,1976
1976_fc1ce8db6546879513c63a67ceaf687c,1976_a1813ff9002ac70d89f50f68614e3fd1,T30,T26,"What is more moral than for the United States under the Ford administration to take the lead in southern Africa, in the Middle East?",The foreign policy of the United States meets the highest standards of morality,Support,1976
1976_6f0e861a19410f143989ba154f7636a3,1976_a1813ff9002ac70d89f50f68614e3fd1,T31,T26,Those are initiatives in foreign policy which are of the highest moral standard and that is indicative of the foreign policy of this country,The foreign policy of the United States meets the highest standards of morality,Support,1976
1976_58f860571603efdf4c6fbcd19f817200,1976_52a0f0226e06660ef03b0fb970d33dbe,T420,T419,"of all the tax - benefits now, 25 percent of 'em go to the 1 percent of the richest people in this country",we have uh such a grossly unbalanced tax system,Support,1976
1976_6b82d0054a42cff9af4bdaa52b2c6ec4,1976_52a0f0226e06660ef03b0fb970d33dbe,T421,T419,Over 50 percent - 53 to be exact - percent of the tax benefits go to the 14 percent richest people in this country,we have uh such a grossly unbalanced tax system,Support,1976
1976_a554cbd913f9cf4e9abda49cb364bb0d,1976_52a0f0226e06660ef03b0fb970d33dbe,T422,T419,we've had a 50 percent increase in payroll deductions since Mr. Nixon went in office eight years ago,we have uh such a grossly unbalanced tax system,Support,1976
1976_5de49efa3d2195f85011a68d80506237,1976_2aed48dc627d555a05dfd79853e9a5c0,T427,T426,When they don't pay their taxes,the average American pays the taxes for them,Support,1976
1976_52a0f0226e06660ef03b0fb970d33dbe,1976_e9b3f9f6d87591a642eae88f956ab759,T419,T423,we have uh such a grossly unbalanced tax system,That's got to be changed,Support,1976
1976_b1d21eac586a32215c0d23b3ec048764,1976_b1606690ea40013acd03b4c7bf895265,T428,T425,we have now a deferral system so that the multinational corporations who invest overseas - if they make a million dollars in profits overseas - they don't have to pay any of their taxes unless they bring their money back into this country,A few things that can be done,Support,1976
1976_552b03b46f6456949c1f01c05a822d59,1976_1e22151c33d6386f5ec964cf1df92870,T430,T429,"instead of coming back with that million dollars and creating a shoe factory, say in New Hampshire or Vermont, if the company takes the money down to Italy and - and builds a shoe factory, they don't have to pay any taxes on the money",it robs this country of jobs,Support,1976
1976_4ced2043a6c02a20b7344dc9b9575597,1976_b68945f802b67697ac80544c433115d9,T440,T439,"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can","Another one that's uh - that's very important is the uh - is the business deductions, uh - jet airplanes, uh - first class travel, the fifty-dollar martini lunch",Support,1976
1976_16fb832357ccb16e3b07a0ea7109a3df,1976_a792b57e6fbd0ffd18d11dc17f5b641e,T437,T436,The average uh American person can't do it,"these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code",Support,1976
1976_934fde7515f4c91e3c21482165393b78,1976_16fb832357ccb16e3b07a0ea7109a3df,T438,T437,You can't hire a lobbyist uh out of unemployment compensation checks,The average uh American person can't do it,Support,1976
1976_15f2da2b751270e9ebf4ba0c103b2fc8,1976_309f21abd8384c1c215ea315a1cffcf3,T1,T435,"when those rich corporations don't pay that tax, the average American taxpayer pays it for 'em",This costs our uh - government about uh - $1.4 billion a year,Support,1976
1976_b1606690ea40013acd03b4c7bf895265,1976_e9b3f9f6d87591a642eae88f956ab759,T425,T423,A few things that can be done,That's got to be changed,Support,1976
1976_45e9d8afe84f8d2f2eb0ad6521598c68,1976_0706ba7560ae98f1601d8d213b8a0555,T434,T433,"This permits a company to create uh - a dummy corporation, to export their products, and then not to pay the full amount of taxes on them","Another thing is a system called DISC which was originally designed, proposed by Mr. Nixon, to encourage exports",Support,1976
1976_309f21abd8384c1c215ea315a1cffcf3,1976_45e9d8afe84f8d2f2eb0ad6521598c68,T435,T434,This costs our uh - government about uh - $1.4 billion a year,"This permits a company to create uh - a dummy corporation, to export their products, and then not to pay the full amount of taxes on them",Support,1976
1976_0706ba7560ae98f1601d8d213b8a0555,1976_b1606690ea40013acd03b4c7bf895265,T433,T425,"Another thing is a system called DISC which was originally designed, proposed by Mr. Nixon, to encourage exports",A few things that can be done,Support,1976
1976_2aed48dc627d555a05dfd79853e9a5c0,1976_e9b3f9f6d87591a642eae88f956ab759,T426,T423,the average American pays the taxes for them,That's got to be changed,Support,1976
1976_1e22151c33d6386f5ec964cf1df92870,1976_e9b3f9f6d87591a642eae88f956ab759,T429,T423,it robs this country of jobs,That's got to be changed,Support,1976
1976_b9c5dd514868453dcd43daef2b5e1bdb,1976_c9202b96ac324f5908bdb3473c0f3890,T443,T442,They put in $30 thousand of their own money and got a hundred and twenty thousand dollars in tax savings,"there was one example, for instance, where uh - somebody uh - produced pornographic movies",Support,1976
1976_c9202b96ac324f5908bdb3473c0f3890,1976_a792b57e6fbd0ffd18d11dc17f5b641e,T442,T436,"there was one example, for instance, where uh - somebody uh - produced pornographic movies","these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code",Support,1976
1976_f78d1eda19893a7231c5a5fbb23942da,1976_a792b57e6fbd0ffd18d11dc17f5b641e,T441,T436,"another system is where uhh - a dentist can invest money in say, raising cattle and uh - can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes a million - and mark off a great amount of uh - of loss uh - through that procedure","these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code",Support,1976
1976_b68945f802b67697ac80544c433115d9,1976_a792b57e6fbd0ffd18d11dc17f5b641e,T439,T436,"Another one that's uh - that's very important is the uh - is the business deductions, uh - jet airplanes, uh - first class travel, the fifty-dollar martini lunch","these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code",Support,1976
1976_ff8e55d3b54ff6edbbde014e39020996,1976_2b0c1ce8860995e974733e7530c37b94,T445,T444,I think that would be a - a very serious mistake,"No, I wouldn't do away with all - uh business deductions",Support,1976
1976_603f7bbb75e65dff7dbfe7221e61554b,1976_f7347fd243dbc4dd585f55daa2593b30,T447,T446,if you could just do away with the ones that are unfair,you could lower taxes for everyone,Support,1976
1976_48a3b40db986b332d564e699205fdc1e,1976_c53db2e8fa961d697492fbf9b0a0b578,T449,T448,"What I wanna do is not to raise taxes, but to eliminate loopholes","I would never do anything that would increase the taxes for those who work for a living, or who are presently required to list all their income",Support,1976
