subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"If the money does not come in there to pay for these programs, we will cut other government spending",Premise,"(80861, 80961)",I will not raise taxes on the middle class to pay for these programs,Claim,"(80791, 80859)",Support
Mine does not grow the government,Claim,"(85790, 85823)",I think I have the best plan of the 3 of us up here to do something about it,Claim,"(85712, 85788)",Support
just cutting taxes on the wealthiest Americans,Claim,"(2511, 2557)",my plan is a departure from trickle-down economics,Claim,"(2459, 2509)",Support
"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down",Premise,"(92014, 92156)",I just believe it's time to change,Claim,"(91875, 91909)",Support
when we know that something has to be done that is in the national interest,Claim,"(46186, 46261)",that is a part of being president,Claim,"(46267, 46300)",Support
that's good and that's helped,Claim,"(49251, 49280)",We've put a cap on the growth of all that spending,Claim,"(49195, 49245)",Support
"How do you get anything done when you've got all of these political action committees, all of these thousands of registered lobbyists -- 40,000 registered lobbyists, 23,000 special interest groups -- and the list goes on and on and on",Premise,"(53426, 53660)",We can't get anything done,Claim,"(53398, 53424)",Support
You don't see Margaret Tutwiler sitting in there with me today,Premise,"(57724, 57786)",I happen to think she's a key person,Claim,"(57913, 57949)",Support
"that's just another one of those little fruit-loopy things they make up to try to, instead of facing issues, to try to redefine a person that's running against them",Claim,"(65398, 65562)","I will do everything I can, if I get up there, to make dirty tricks a thing of the past",Claim,"(65592, 65679)",Support
"All these specific examples I'm giving tonight -- if you had a business like that, they'd be leading you away and boarding up the doors",Premise,"(75332, 75467)",We have a government that doesn't work,Claim,"(75292, 75330)",Support
we will slow down the phase-in of the programs,Premise,"(80965, 81011)",I will not raise taxes on the middle class to pay for these programs,Claim,"(80791, 80859)",Support
"it does not invest, have government invest",Claim,"(85825, 85867)",I think I have the best plan of the 3 of us up here to do something about it,Claim,"(85712, 85788)",Support
getting out of the way,Claim,"(2562, 2584)",my plan is a departure from trickle-down economics,Claim,"(2459, 2509)",Support
We can do better,Claim,"(92158, 92174)",I just believe it's time to change,Claim,"(91875, 91909)",Support
that is a part of being president,Claim,"(46267, 46300)","Yes, I could",Claim,"(46317, 46329)",Support
"I thought the tax compromise, going along with 1 Democratic tax increase, would help the economy",Premise,"(49306, 49402)",I was wrong,Claim,"(49286, 49297)",Support
the average citizen out here is just working hard every day,Premise,"(53666, 53725)",You've got to go to the people,Claim,"(53727, 53757)",Support
Look at our Cabinet,Premise,"(58138, 58157)",I think our Cabinet members are key people,Claim,"(57951, 57993)",Support
"that's just another one of those little fruit-loopy things they make up to try to, instead of facing issues, to try to redefine a person that's running against them",Claim,"(65398, 65562)",They're not correct,Claim,"(64574, 64593)",Support
We have a government that doesn't work,Claim,"(75292, 75330)",We have a government that doesn't work,Claim,"(75292, 75330)",Equivalent
"the president said never, never, never would he raise taxes in New Jersey",Premise,"(81232, 81305)","I think even he has learned that you can't say ""read my lips""",Claim,"(81392, 81453)",Support
we need to do better in terms of stimulating private business,Claim,"(85877, 85938)","it does not invest, have government invest",Claim,"(85825, 85867)",Support
you can't tax and divide an economy that isn't growing,Premise,"(2647, 2701)",It's also a departure from tax-and- spend economics,Claim,"(2586, 2637)",Support
it's not tax and spend economics,Claim,"(92180, 92212)",I offer a new approach. It's not trickle down economics,Claim,"(91911, 91966)",Support
I didn't want to go at the time,Claim,"(45495, 45526)",I was opposed to the war,Claim,"(45412, 45436)",Support
I see no evidence that it has done it,Premise,"(49404, 49441)",I was wrong,Claim,"(49286, 49297)",Support
"The point is, they'll get to decide what to think",Premise,"(53930, 53979)",You've got to go to the people,Claim,"(53727, 53757)",Support
Look at our Cabinet,Premise,"(58138, 58157)",You can look all around and you'll see first-class strong women,Claim,"(58352, 58415)",Support
it's in all the newspapers,Premise,"(66049, 66075)",Ambassador Glaspie did a lot of talking right after July 25,Premise,"(65967, 66026)",Support
It's supposed to come from the people,Premise,"(75509, 75546)",The people need to take their government back,Claim,"(75572, 75617)",Support
"within a day Marlin Fitzwater, his spokesman, said now, that's not a promise",Premise,"(81311, 81387)","I think even he has learned that you can't say ""read my lips""",Claim,"(81392, 81453)",Support
one who thinks the government can do all these things through tax and spend,Premise,"(85999, 86074)",We got a big philosophical difference here tonight,Claim,"(85940, 85990)",Support
It's also a departure from tax-and- spend economics,Claim,"(2586, 2637)",my plan is a departure from trickle-down economics,Claim,"(2459, 2509)",Support
"It's invest and grow, put our people first, control health care costs and provide basic health care to all Americans, have an education system 2nd to none and revitalize the private economy",Claim,"(92214, 92403)",I offer a new approach. It's not trickle down economics,Claim,"(91911, 91966)",Support
I felt very strongly about it,Claim,"(45460, 45489)",I was opposed to the war,Claim,"(45412, 45436)",Support
I was wrong,Claim,"(49286, 49297)",I believe I made a mistake,Claim,"(48837, 48863)",Equivalent
you will lose your right to tell them what to think,Premise,"(53877, 53928)",You've got to go to the people,Claim,"(53727, 53757)",Support
Look at Carla Hills,Premise,"(58191, 58210)",You can look all around and you'll see first-class strong women,Claim,"(58352, 58415)",Support
We gave Ambassador Glaspie written instructions,Premise,"(65791, 65838)","Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October",Claim,"(66238, 66393)",Support
it comes at the people,Claim,"(75548, 75570)",The people need to take their government back,Claim,"(75572, 75617)",Support
you can't know what emergencies might come up,Premise,"(81462, 81507)","I think even he has learned that you can't say ""read my lips""",Claim,"(81392, 81453)",Support
one who thinks it ought to go the other way,Premise,"(86080, 86123)",We got a big philosophical difference here tonight,Claim,"(85940, 85990)",Support
I propose an American version of what works in other countries,Claim,"(2703, 2765)",my plan is a departure from trickle-down economics,Claim,"(2459, 2509)",Support
"I want a country where people who work hard and play by the rules are rewarded, not punished",Claim,"(92602, 92694)",I just believe it's time to change,Claim,"(91875, 91909)",Support
"We've had a lot of other presidents who didn't wear their country's uniform who had to order our young soldiers into battle, including President Wilson and President Roosevelt",Premise,"(45757, 45932)",the answer is I could do that,Claim,"(45937, 45966)",Support
I made a mistake,Claim,"(48847, 48863)",I was wrong,Claim,"(49286, 49297)",Equivalent
"people will listen to a guy with a bad accent and a poor presentation manner talking about flip charts for 30 minutes, because they want the details",Premise,"(54026, 54174)",You've got to go to the people,Claim,"(53727, 53757)",Support
"I think the woman that works with me, Rose Zamaria, is about as tough as a boot out there and makes some discipline and protects the taxpayer",Premise,"(57995, 58136)",You can look all around and you'll see first-class strong women,Claim,"(58352, 58415)",Support
"We've never let the Congress and the Foreign Relations, Senate Intelligence Committees see them",Premise,"(65855, 65950)","Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October",Claim,"(66238, 66393)",Support
We have a government that doesn't work,Claim,"(75292, 75330)",The people need to take their government back,Claim,"(75572, 75617)",Support
I am not gonna raise taxes on the middle class to pay for these programs,Claim,"(81013, 81085)",I'm not gonna raise taxes on middle class Americans to pay for the programs I've recommended,Claim,"(81534, 81626)",Equivalent
I'm getting into focus my agenda for America's renewal,Premise,"(86185, 86239)","I believe the answer is, I'm going to win it",Claim,"(86132, 86176)",Support
invest and grow,Claim,"(2798, 2813)",I think we can do it better,Claim,"(2769, 2796)",Support
I want a country where people are coming together across the lines of race and region and income,Claim,"(92696, 92792)",I just believe it's time to change,Claim,"(91875, 91909)",Support
"Yes, I could",Claim,"(46317, 46329)",your credibility has come into question because of your different responses on the Vietnam draft,Claim,"(44826, 44922)",Attack
I thought it was right,Premise,"(49877, 49899)","I knew we'd have somebody out there yelling ""read my lips"", and I did it",Claim,"(49796, 49868)",Support
"all the folks up there at the top said the attention span of the American people is no more than 5 minutes, they won't watch it",Premise,"(54181, 54308)",They're thirsty for it,Claim,"(54310, 54332)",Support
"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it",Premise,"(58212, 58308)",You can look all around and you'll see first-class strong women,Claim,"(58352, 58415)",Support
Ambassador Glaspie did a lot of talking right after July 25,Premise,"(65967, 66026)","Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October",Claim,"(66238, 66393)",Support
they've got to be servants of the people again,Claim,"(75650, 75696)",You've got to reform Congress,Claim,"(75619, 75648)",Support
I cannot foresee what emergencies might develop in this country,Premise,"(81163, 81226)","I am not gonna tell you ""read my lips"" on anything",Claim,"(81104, 81154)",Support
"I believe the answer is, I'm going to win it",Claim,"(86132, 86176)",I'll win,Claim,"(85700, 85708)",Equivalent
I think we can do it better,Claim,"(2769, 2796)",my plan is a departure from trickle-down economics,Claim,"(2459, 2509)",Support
"we can do much, much better if we have the courage to change",Claim,"(92877, 92937)",I know we can do better,Claim,"(92794, 92817)",Support
young ghetto kids have been drafted and are dying,Premise,"(46655, 46704)",I've expressed my heartfelt difference with Governor Clinton on organizing demonstrations while in a foreign land against your country,Claim,"(46514, 46648)",Support
I made a mistake,Claim,"(48847, 48863)",I made a mistake,Claim,"(48847, 48863)",Equivalent
"people will listen to a guy with a bad accent and a poor presentation manner talking about flip charts for 30 minutes, because they want the details",Premise,"(54026, 54174)",They're thirsty for it,Claim,"(54310, 54332)",Support
"Look at our surgeon general, Dr. Novello",Premise,"(58310, 58350)",You can look all around and you'll see first-class strong women,Claim,"(58352, 58415)",Support
"Saddam Hussein released a tape, as you know, claiming it was a transcript of their meeting, where she said we will not become involved in your border dispute and, in effect, you can take the northern part of the country",Premise,"(66425, 66644)","Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October",Claim,"(66238, 66393)",Support
they've got to be servants of the people again,Claim,"(75650, 75696)",you've got to reform the White House,Claim,"(75698, 75734)",Support
you can't know what emergencies might come up,Premise,"(81462, 81507)",I cannot foresee what emergencies might develop in this country,Premise,"(81163, 81226)",Equivalent
"I do think there's a pattern by Governor Clinton of saying one thing to please one group, and then trying to please another group",Claim,"(86688, 86817)",I think that pattern is a dangerous thing to suggest would work for the Oval Office,Claim,"(86823, 86906)",Support
we not only ask the wealthiest Americans and foreign corporations to pay their share,Premise,"(2896, 2980)",I believe we can increase investment and reduce the deficit at the same time,Claim,"(2815, 2891)",Support
I know we can do better,Claim,"(92794, 92817)",We can do better,Claim,"(92158, 92174)",Equivalent
My argument with him on -- the question was about the draft -- is that there's this same pattern,Premise,"(46706, 46802)","I think it's this pattern that troubles me, more than the draft",Claim,"(47063, 47126)",Support
That wasn't best for me and I knew it in the very beginning,Premise,"(50003, 50062)",That's quite different than taking a position where you know it's best for you,Claim,"(49923, 50001)",Support
They're thirsty for it,Claim,"(54310, 54332)",You've got to go to the people,Claim,"(53727, 53757)",Support
Jim Baker's a man,Premise,"(58417, 58434)",I plead guilty to that,Premise,"(58442, 58464)",Support
"Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October",Claim,"(66238, 66393)",I just object to the fact that we cover up and hide things,Claim,"(66996, 67054)",Support
The people need to take their government back,Claim,"(75572, 75617)",We've got to turn this thing around,Claim,"(75736, 75771)",Support
The person responsible for domestic economic policy in my administration will be Bill Clinto,Claim,"(81967, 82059)",I'm gonna make those decisions,Claim,"(82062, 82092)",Equivalent
I think that pattern is a dangerous thing to suggest would work for the Oval Office,Claim,"(86823, 86906)",It doesn't work that way when you're president,Claim,"(86908, 86954)",Support
"we also provide over $100 billion in tax relief, in terms of incentives for new plants, new small businesses, new technologies, new housing, and for middle class families",Premise,"(2982, 3152)",I believe we can increase investment and reduce the deficit at the same time,Claim,"(2815, 2891)",Support
I know we can do better,Claim,"(92794, 92817)",I just believe it's time to change,Claim,"(91875, 91909)",Support
They have not been forthcoming,Premise,"(46964, 46994)","In New Hampshire Senator Kerrey said you ought to level, you ought to tell the truth about it. On April 17 he said he'd bring out all the records on the draft",Premise,"(46804, 46962)",Support
I thought it would be better for the country than it was,Premise,"(50064, 50120)",That's quite different than taking a position where you know it's best for you,Claim,"(49923, 50001)",Support
You've got to go to the people,Claim,"(53727, 53757)",You want to have a new program in this country,Claim,"(54334, 54380)",Support
We've got a very good record appointing women to high positions and positions of trust,Claim,"(58594, 58680)",I'm not defensive at all about it,Claim,"(58686, 58719)",Support
It was a remarkable event,Claim,"(67460, 67485)",let's give him the credit he deserves for organizing Operation Desert Storm and Desert Shield,Claim,"(67365, 67458)",Support
We have a government that doesn't work,Claim,"(75292, 75330)",We've got to turn this thing around,Claim,"(75736, 75771)",Support
I'm gonna make those decisions,Claim,"(82062, 82092)",I won't raise taxes on the middle class to pay for my programs,Claim,"(82098, 82160)",Support
Truman is right. The buck stops there,Premise,"(86956, 86993)",It doesn't work that way when you're president,Claim,"(86908, 86954)",Support
we have $140 billion of spending cuts,Premise,"(3158, 3195)",I believe we can increase investment and reduce the deficit at the same time,Claim,"(2815, 2891)",Support
I don't believe in larger taxes and larger government spending,Claim,"(93480, 93542)","On jobs -- that's the number one priority, and I believe my program for stimulating investment, encouraging small business, brand-new approach to education, strengthening the American family, and, yes, creating more exports is the way to go",Claim,"(93194, 93434)",Support
He got a notice or he didn't,Premise,"(47029, 47057)",They have not been forthcoming,Premise,"(46964, 46994)",Support
Nobody ever told the American people that we increased spending $1.83 for every dollar of taxes raised,Premise,"(50291, 50393)",That's absolutely unconscionable,Claim,"(50395, 50427)",Support
I think that's going back to where we started,Claim,"(54691, 54736)",that's a whole lot different from these fellows running up and down the halls whispering in their ears now and promising campaign funds for the next election if they do it,Claim,"(54513, 54684)",Support
"as the Labor Dept is doing a first-class job on, to break down discrimination, to break down the glass ceiling",Premise,"(58756, 58866)",What we got to do is keep working,Claim,"(58721, 58754)",Support
the enemy of my enemy maybe is my friend,Premise,"(67686, 67726)","In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran",Claim,"(67546, 67682)",Support
You've got to reform Congress,Claim,"(75619, 75648)",We've got to turn this thing around,Claim,"(75736, 75771)",Support
He's going to do -- and he would do for the US what he's done to Arkansas,Claim,"(82312, 82385)",He would do for the US what he's done to Arkansas,Claim,"(82387, 82436)",Equivalent
you have to make decisions even when it's against your own interest,Premise,"(86999, 87066)",It doesn't work that way when you're president,Claim,"(86908, 86954)",Support
Unemployment is up,Premise,"(3607, 3625)",I don't believe trickle down economics will work,Claim,"(3557, 3605)",Support
don't believe in trickle-down governmen,Claim,"(93438, 93477)","On jobs -- that's the number one priority, and I believe my program for stimulating investment, encouraging small business, brand-new approach to education, strengthening the American family, and, yes, creating more exports is the way to go",Claim,"(93194, 93434)",Support
He got a deferment or he didn't,Premise,"(46996, 47027)",They have not been forthcoming,Premise,"(46964, 46994)",Support
That's absolutely unconscionable,Claim,"(50395, 50427)",Both parties carry a huge blame for that on their shoulders,Claim,"(50429, 50488)",Support
That's having a government from the people,Claim,"(54738, 54780)",that's a whole lot different from these fellows running up and down the halls whispering in their ears now and promising campaign funds for the next election if they do it,Claim,"(54513, 54684)",Support
I am not apologetic at all about our record with women,Claim,"(58872, 58926)",I'm not defensive at all about it,Claim,"(58686, 58719)",Support
"In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran",Claim,"(67546, 67682)",let's look at where I think the real mistake was made,Claim,"(67491, 67544)",Support
you've got to reform the White House,Claim,"(75698, 75734)",We've got to turn this thing around,Claim,"(75736, 75771)",Support
"He said I want to take it from the rich, raise $150 billion from the rich",Premise,"(82593, 82666)","To get it, to get $150 billion in new taxes, you got to go down to the guy that's making $36,600",Claim,"(82668, 82764)",Support
you have to make decisions even when it's against your own interest,Premise,"(86999, 87066)",I've done that,Claim,"(87072, 87086)",Support
Most people are working harder for less money than they were making 10 years ago,Premise,"(3627, 3707)",Unemployment is up,Premise,"(3607, 3625)",Support
"On foreign affairs, some think it's irrelevant. I believe it's not",Claim,"(93544, 93610)",I don't believe in larger taxes and larger government spending,Claim,"(93480, 93542)",Support
"A lot of decent, honorable people felt as he did on the draft",Premise,"(47128, 47189)","I think it's this pattern that troubles me, more than the draft",Claim,"(47063, 47126)",Support
This was not a way to pay down the deficit,Claim,"(50490, 50532)",Both parties carry a huge blame for that on their shoulders,Claim,"(50429, 50488)",Support
rather than cutting deals in dark rooms in Washington,Claim,"(54824, 54877)",I think that's the essence of leadership,Claim,"(54782, 54822)",Support
You got a lot of women running for office,Premise,"(59164, 59205)",I think we're making progress here,Claim,"(59128, 59162)",Support
we know he's threatened to incinerate half of Israel,Premise,"(67808, 67860)","In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran",Claim,"(67546, 67682)",Support
The people need to take their government back,Claim,"(75572, 75617)",very specifically the key thing is to turn the government back to the people,Claim,"(75881, 75957)",Support
We are a rising nation,Claim,"(82525, 82547)",We are not a nation in decline,Claim,"(82482, 82512)",Support
"It's against my political interest to say go ahead and go along with the tax increase, but I did what I thought was right at the time",Claim,"(87088, 87221)",I've done that,Claim,"(87072, 87086)",Support
I don't believe trickle down economics will work,Claim,"(3557, 3605)","as on so many other issues, I have a fundamental difference from the present administration",Claim,"(3464, 3555)",Support
The whole world is having economic difficulties,Premise,"(93653, 93700)",The US is doing better than a lot,Claim,"(93702, 93735)",Support
it's this pattern,Claim,"(47071, 47088)","I think it's this pattern that troubles me, more than the draft",Claim,"(47063, 47126)",Equivalent
This was a trick on the American people,Claim,"(50534, 50573)",This was not a way to pay down the deficit,Claim,"(50490, 50532)",Support
You've got to go to the people,Claim,"(53727, 53757)",I think that's the essence of leadership,Claim,"(54782, 54822)",Support
I think about women in business,Premise,"(58997, 59028)",try to help them with my small business program to build some incentives into the system,Claim,"(59038, 59126)",Support
we know he's dropping mustard gas on his own people,Premise,"(67755, 67806)","In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran",Claim,"(67546, 67682)",Support
Who can give themselves a 23% pay raise anywhere in the world except Congress,Premise,"(76045, 76122)",take it away from the special interests and have people go to Washington to serve,Claim,"(75962, 76043)",Support
"if you want to pay for the rest of his plan, all the other spending programs",Premise,"(82770, 82846)",you're going to sock it to the working man,Claim,"(82848, 82890)",Support
I think people are going to be looking for trust and experience,Claim,"(87226, 87289)",I've done that,Claim,"(87072, 87086)",Support
Invest and grow,Claim,"(3197, 3212)",This will work,Claim,"(3439, 3453)",Support
We're living in an interconnected world,Premise,"(93612, 93651)",The whole world is having economic difficulties,Premise,"(93653, 93700)",Support
you can't be on all these different sides,Claim,"(47319, 47360)",That's my big difference with him on the draf,Claim,"(47477, 47522)",Support
Nobody ever told the American people that we increased spending $1.83 for every dollar of taxes raised,Premise,"(50291, 50393)",That's not leadership,Claim,"(50575, 50596)",Support
they started with my campaign in New Hampshire,Premise,"(54978, 55024)",I believe in the town hall meetings,Claim,"(54941, 54976)",Support
try to help them with my small business program to build some incentives into the system,Claim,"(59038, 59126)",I am not apologetic at all about our record with women,Claim,"(58872, 58926)",Support
Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction,Premise,"(67862, 68024)","In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran",Claim,"(67546, 67682)",Support
Who would have 1200 airplanes worth 2 billion a year just to fly around in,Premise,"(76124, 76198)",take it away from the special interests and have people go to Washington to serve,Claim,"(75962, 76043)",Support
he's coming right after you just like Jimmy Carter did,Premise,"(82991, 83045)",Lock your wallet,Claim,"(82966, 82982)",Support
"I think if there's a crisis, people are going to say, well, George Bush has taken us through some tough crises, and we trust him to do that",Premise,"(87333, 87472)",I think people are going to be looking for trust and experience,Claim,"(87226, 87289)",Support
Raise some more money,Claim,"(3214, 3235)",This will work,Claim,"(3439, 3453)",Support
The US is doing better than a lot,Claim,"(93702, 93735)",we've got to do even better,Claim,"(93741, 93768)",Support
It wasn't failing to serve,Claim,"(47525, 47551)",That's my big difference with him on the draf,Claim,"(47477, 47522)",Support
That's not leadership,Claim,"(50575, 50596)",Both parties carry a huge blame for that on their shoulders,Claim,"(50429, 50488)",Support
I believe in the town hall meetings,Claim,"(54941, 54976)",I think Ross Perot has done a good job in having them,Claim,"(55030, 55083)",Support
they're liberal Democrats,Premise,"(59268, 59293)",I hope a lot of them lose,Claim,"(59234, 59259)",Support
in late '89 the president signed a secret policy saying we were going to continue to try to improve relations with him,Premise,"(68030, 68148)",the responsibility was in coddling Saddam Hussein when there was no reason to do it,Claim,"(68339, 68422)",Support
"I don't have a free reserved parking place at Natl Airport, why should my servants",Premise,"(76200, 76282)",take it away from the special interests and have people go to Washington to serve,Claim,"(75962, 76043)",Support
"when you hear ""tax the rich,"" Mr. and Mrs. America, watch your wallet",Claim,"(82895, 82964)",Lock your wallet,Claim,"(82966, 82982)",Support
I got a philosophical difference,Claim,"(87534, 87566)",We got a big philosophical difference here tonight,Claim,"(85940, 85990)",Equivalent
spend the money on tax incentives to have growth in the private sector,Claim,"(3237, 3307)",This will work,Claim,"(3439, 3453)",Support
the other night on character Governor Clinton said it's not the character of the president but the character of the presidency,Claim,"(93907, 94033)",I couldn't disagree more,Claim,"(94035, 94059)",Support
it's this pattern,Claim,"(47071, 47088)",That's my big difference with him on the draf,Claim,"(47477, 47522)",Support
"If you create Saddam Hussein, over a 10-year period, using billions of dollars of US taxpayer money, step up to the plate and say it was a mistake",Premise,"(50667, 50813)",That's leadership,Claim,"(51247, 51264)",Support
I've done a lot of them,Premise,"(55212, 55235)",I'll continue to do them as president,Claim,"(55241, 55278)",Support
we don't need more of them in the Senate or more of them in the House,Premise,"(59315, 59384)",I hope a lot of them lose,Claim,"(59234, 59259)",Support
we sent him some sort of communication on the eve of his invasion of Kuwait that we still wanted better relations,Premise,"(68154, 68267)",the responsibility was in coddling Saddam Hussein when there was no reason to do it,Claim,"(68339, 68422)",Support
I don't have an indoor gymnasium and an indoor tennis and an indoor every other thing they can think of,Premise,"(76284, 76387)",take it away from the special interests and have people go to Washington to serve,Claim,"(75962, 76043)",Support
"you're going to end up with interest rates at 21%,",Claim,"(83083, 83133)",Lock your wallet,Claim,"(82966, 82982)",Support
We're doing better than a lot of the countries in the world,Claim,"(87682, 87741)",I don't think we're a declining nation,Claim,"(87599, 87637)",Support
take the money from the defense cuts,Claim,"(3309, 3345)",This will work,Claim,"(3439, 3453)",Support
Horace Greeley said the only thing that endures is character,Premise,"(94061, 94121)",I couldn't disagree more,Claim,"(94035, 94059)",Support
I've spent my whole adult life very close to the military,Premise,"(47644, 47701)",I feel very strongly about the people who go into battle for our country,Claim,"(47703, 47775)",Support
"If you create Noriega, using taxpayer money, step up to the plate and say it was a mistake",Premise,"(50815, 50905)",That's leadership,Claim,"(51247, 51264)",Support
"I, as you know, pushed for the debate to include the 209 American citizens who were part of it in Richmond a few days ago",Premise,"(55089, 55210)",I'll continue to do them as president,Claim,"(55241, 55278)",Support
"nevertheless, they're out there",Premise,"(59390, 59421)",You got a lot of women running for office,Premise,"(59164, 59205)",Support
when people at high levels in our government knew he was trying to do things that were outrageous,Premise,"(68427, 68524)",the responsibility was in coddling Saddam Hussein when there was no reason to do it,Claim,"(68339, 68422)",Support
I don't have a place where I can go make free TV to send to my constituents to try to brainwash them to elect me the next time,Premise,"(76389, 76515)",take it away from the special interests and have people go to Washington to serve,Claim,"(75962, 76043)",Support
you're going to have inflation going through the roof,Claim,"(83138, 83191)",Lock your wallet,Claim,"(82966, 82982)",Support
We're doing better than a lot of the countries in the world,Claim,"(87682, 87741)",we're going to lead the way out of this economic recession across this world and economic slowdown here at home,Claim,"(87747, 87858)",Support
reinvest it in new transportation and communications and environmental clean-up systems,Claim,"(3350, 3437)",This will work,Claim,"(3439, 3453)",Support
"it was Justice Black who talked about great nations, like great men, must keep their word",Premise,"(94135, 94224)",I couldn't disagree more,Claim,"(94035, 94059)",Support
I've spent my whole adult life very close to the military,Premise,"(47644, 47701)","I appreciate their idealism, their sacrifices",Claim,"(47777, 47822)",Support
"If you can't get your act together to pick him up one day when a Panamanian major has kidnapped him and a special forces team is 400 yards away and it's a stroll across the park to get him, and if you can't get your act together, at least pick up the Panamanian major, who they then killed, step up to the plate and admit it was a mistake",Premise,"(50907, 51245)",That's leadership,Claim,"(51247, 51264)",Support
I believe in the town hall meetings,Claim,"(54941, 54976)",I'll continue to do them as president,Claim,"(55241, 55278)",Support
we're making dramatic progress,Claim,"(59478, 59508)",I think we're making progress here,Claim,"(59128, 59162)",Equivalent
he did have the 4th largest army,Premise,"(68724, 68756)",We did try to bring Saddam Hussein into the family of nations,Claim,"(68661, 68722)",Support
I'm going to show how much they've increased this little stuff they do for themselves,Claim,"(76710, 76795)",take it away from the special interests and have people go to Washington to serve,Claim,"(75962, 76043)",Support
Lock your wallet,Claim,"(82966, 82982)",We do not want to be the lowest of the low,Claim,"(82438, 82480)",Support
I'll make the appeal on a wide array of issues,Claim,"(87481, 87527)",I'll win,Claim,"(85700, 85708)",Support
invest and grow,Claim,"(2798, 2813)",Invest and grow,Claim,"(3197, 3212)",Equivalent
we've got to do even better,Claim,"(93741, 93768)","who will safeguard this nation, who will safeguard our people and our children? I need your support, I ask for your vote",Claim,"(94250, 94370)",Support
I've spent my whole adult life very close to the military,Premise,"(47644, 47701)",Appreciate the sacrifices their families make,Claim,"(47824, 47869)",Support
