subj,subj_type,subj_span,obj,obj_type,obj_span,relation
We came from 100 different corners of the earth.,Premise,"(51079, 51127)","we built a new breed of human called an American - a proud, an independent., and a most compassionate individual, for the most part",Claim,"(51467, 51598)",Support
"I, first of all, oppose an election year tax cut",Claim,"(3531, 3579)",the printing presses will start to roll,Premise,"(4073, 4112)",Attack
we are only drilling on 2%. have leased only 2% of the possible. possibility for oil of the continental shelf around the United States,Premise,"(12588, 12722)","I think it is the Government, and the Government with its own restrictions and regulations, that is creating the energy crisis",Claim,"(12941, 13067)",Attack
"today, on the average, the average serviceman is at least 15% - and I happen to think that's a very modest estimate - 15% below what has happened to the cost of living over that period of time",Premise,"(20206, 20398)","as a result, the families of some of our young servicemen are on food stamps today",Premise,"(20404, 20486)",Support
New York is being taxed for money that will then go to Detroit,Premise,"(27962, 28024)",Wouldn't it make a lot more sense if the government let them keep their own money there in the first place?,Claim,"(28172, 28279)",Attack
I think my programs are far less inflationary than those of Governor Reagan,Claim,"(36640, 36715)",We haven't gotten either the economies in Government that were promised,Claim,"(36206, 36277)",Attack
I have thought for a long time that too many of our churches have been too reluctant to speak up in behalf of what they believe is proper in Government,Premise,"(45026, 45177)","they have been too too lax in interfering, in recent years, with Government's invasion of the family itself, putting itself between parent and child",Premise,"(45183, 45331)",Support
We spoke a multitude of tongues.,Premise,"(51128, 51160)","we built a new breed of human called an American - a proud, an independent., and a most compassionate individual, for the most part",Claim,"(51467, 51598)",Support
"I, first of all, oppose an election year tax cut",Claim,"(3531, 3579)",once again we will see the monetization of that debt result in a higher rate of inflation.,Claim,"(4114, 4204)",Attack
we are only drilling on 2%. have leased only 2% of the possible. possibility for oil of the continental shelf around the United States,Premise,"(12588, 12722)","we are, indeed, an energy-rich nation",Claim,"(13074, 13111)",Support
"as a result, the families of some of our young servicemen are on food stamps today",Premise,"(20404, 20486)","I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living",Claim,"(19970, 20200)",Support
Seventy-five percent of the people live in the cities,Premise,"(27719, 27772)",I don't know of a city in America that doesn't have the kind of problems you're talking about,Premise,"(27774, 27867)",Support
"His own running mate, when he was running for the Presidency, said that they would cost 30% inflation inside of two years, and he cited his leading economic advisor, a very distinguished economist, Paul Macavoy, as the source of that information",Premise,"(36717, 36962)","He went so far as to call it ""brutal economics.""",Premise,"(36964, 37012)",Support
"they have been too too lax in interfering, in recent years, with Government's invasion of the family itself, putting itself between parent and child",Premise,"(45183, 45331)","I vetoed a number of bills of that kind myself, when I was in California",Premise,"(45333, 45405)",Support
"went out over the mountains and the prairies and the deserts and the far western mountains to the Pacific, building cities and towns and farms, and schools and churches.",Premise,"(51202, 51371)","If wind, water or fire destroyed them, we built them again.",Premise,"(51372, 51431)",Support
"we've seen some hopeful signs, perhaps, in the flash report on the third quarter, that perhaps the economy is coming out of the recession",Claim,"(4217, 4354)",we've also seen the rise in the rate of the prime,Premise,"(4356, 4405)",Attack
"the government has taken over 100 million acres of land out of circulation in Alaska, alone, that is believed by geologists to contain much in the line of minerals and energy sources",Premise,"(12752, 12934)","we are, indeed, an energy-rich nation",Claim,"(13074, 13111)",Support
"I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living",Claim,"(19970, 20200)",I think that's shocking,Claim,"(20492, 20515)",Attack
I don't know of a city in America that doesn't have the kind of problems you're talking about,Premise,"(27774, 27867)",where are we getting the money that the Federal Government is putting out to help them?,Premise,"(27874, 27961)",Support
I think my programs are far less inflationary than those of Governor Reagan,Claim,"(36640, 36715)","His own running mate, when he was running for the Presidency, said that they would cost 30% inflation inside of two years, and he cited his leading economic advisor, a very distinguished economist, Paul Macavoy, as the source of that information",Premise,"(36717, 36962)",Attack
That's what elections are all about,Claim,"(45707, 45742)","I do believe that no one in this country should be denied the right to express themselves, or to even try to persuade others to follow their leader",Claim,"(45558, 45705)",Support
"If wind, water or fire destroyed them, we built them again.",Premise,"(51372, 51431)","we built a new breed of human called an American - a proud, an independent., and a most compassionate individual, for the most part",Claim,"(51467, 51598)",Support
"we've seen some hopeful signs, perhaps, in the flash report on the third quarter, that perhaps the economy is coming out of the recession",Claim,"(4217, 4354)",we have seen mortgage rates back up again,Premise,"(4407, 4448)",Attack
"There are hundreds of millions of acres of land that have been taken out of circulation by the Government for whatever reason they have, that is believed by the most knowledgeable oil geologists to contain probably more oil and natural gas than we have used so far since we drilled that first well 121 years ago",Premise,"(11679, 11990)","we are, indeed, an energy-rich nation",Claim,"(13074, 13111)",Support
"I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living",Claim,"(19970, 20200)",it's shameful,Claim,"(20517, 20530)",Attack
where are we getting the money that the Federal Government is putting out to help them?,Premise,"(27874, 27961)",New York is being taxed for money that will then go to Detroit,Premise,"(27962, 28024)",Support
I think my programs are far less inflationary than those of Governor Reagan,Claim,"(36640, 36715)","He went so far as to call it ""brutal economics.""",Premise,"(36964, 37012)",Attack
"I vetoed a number of bills of that kind myself, when I was in California",Premise,"(45333, 45405)","I do believe that no one in this country should be denied the right to express themselves, or to even try to persuade others to follow their leader",Claim,"(45558, 45705)",Support
we're confronted with the horrendous problems that we've discussed here tonight,Premise,"(51760, 51839)","some people in high positions of leadership, tell us that the answer is to retreat",Premise,"(51845, 51927)",Support
"we've seen some hopeful signs, perhaps, in the flash report on the third quarter, that perhaps the economy is coming out of the recession",Claim,"(4217, 4354)",a sure sign of inflation in the housing industry,Premise,"(4450, 4498)",Attack
"There are hundreds of millions of acres of land that have been taken out of circulation by the Government for whatever reason they have, that is believed by the most knowledgeable oil geologists to contain probably more oil and natural gas than we have used so far since we drilled that first well 121 years ago",Premise,"(11679, 11990)","I think it is the Government, and the Government with its own restrictions and regulations, that is creating the energy crisis",Claim,"(12941, 13067)",Attack
I think that's shocking,Claim,"(20492, 20515)",it's shameful,Claim,"(20517, 20530)",Support
"I have talked of having zones in those cities that are run down, where there is a high percentage of people on welfare, and offer tax incentives",Premise,"(28364, 28508)",there are other things that we can do with the inner cities,Claim,"(28284, 28343)",Support
"I would like to stand here and promise the American people a tax cut, as Governor Reagan has done",Premise,"(37149, 37246)",it's gotten to be about $122 difference,Premise,"(37263, 37302)",Support
certainly the church has the right to take a position on moral issues,Premise,"(46061, 46130)","to try to tell the parishioners of any church, of any denomination, how they should vote, or for whom they should vote, I think violates the principle of separation of church and state",Claim,"(46210, 46394)",Support
"some people in high positions of leadership, tell us that the answer is to retreat",Premise,"(51845, 51927)",That the best is over,Premise,"(51929, 51950)",Support
we have seen mortgage rates back up again,Premise,"(4407, 4448)",a sure sign of inflation in the housing industry,Premise,"(4450, 4498)",Support
"We have a coal supply that is equal to 50% of the world's coal supply, good for centuries, in this country",Premise,"(11992, 12098)","we are, indeed, an energy-rich nation",Claim,"(13074, 13111)",Support
"today, on the average, the average serviceman is at least 15% - and I happen to think that's a very modest estimate - 15% below what has happened to the cost of living over that period of time",Premise,"(20206, 20398)",I think that's shocking,Claim,"(20492, 20515)",Attack
"The government isn't getting a tax now from businesses there because they aren't there, or from individuals who are on welfare rather than working",Premise,"(28510, 28656)","I have talked of having zones in those cities that are run down, where there is a high percentage of people on welfare, and offer tax incentives",Premise,"(28364, 28508)",Support
I have been very careful in saying that what I'm going to do is to bring Federal spending under control first,Claim,"(37038, 37147)","I would like to stand here and promise the American people a tax cut, as Governor Reagan has done",Premise,"(37149, 37246)",Attack
I think that is a moral issue that ought to be left to the freedom of conscience of the individual,Claim,"(46502, 46600)",Governor Reagan is running on a platform that calls for a Constitutional amendment banning abortion,Premise,"(46401, 46500)",Attack
That the best is over,Premise,"(51929, 51950)",That we must cut back.,Premise,"(51952, 51974)",Support
"I would propose, and I proposed it way back in March when I was a candidate in my own state of Illinois, I proposed $11.3 billion, specifically, in cuts in the Federal budget",Premise,"(4505, 4679)",I think we've got to have fiscal restraint,Claim,"(4681, 4723)",Support
"We have nuclear power, which, I believe, with the safest",Premise,"(12226, 12282)","the most stringent of safety requirements, could meet our energy needs for the next couple of decades while we go forward exploring the areas of solar power and other forms of energy that might be renewable and that would not be exhaustible",Claim,"(12284, 12524)",Support
"today, on the average, the average serviceman is at least 15% - and I happen to think that's a very modest estimate - 15% below what has happened to the cost of living over that period of time",Premise,"(20206, 20398)",it's shameful,Claim,"(20517, 20530)",Attack
why don't we offer incentives for business and industry to start up in those zones?,Premise,"(28662, 28745)",there are other things that we can do with the inner cities,Claim,"(28284, 28343)",Support
it's gotten to be about $122 difference,Premise,"(37263, 37302)",Somebody worked it out,Claim,"(37304, 37326)",Support
"for the state to interfere with a Constitutional amendment, and tell a woman that she must carry that pregnancy to term, regardless of her personal belief, that, I think, violates freedom of conscience as much as anything that I can think of",Premise,"(46606, 46847)",I think that is a moral issue that ought to be left to the freedom of conscience of the individual,Claim,"(46502, 46600)",Support
That we must cut back.,Premise,"(51952, 51974)",That we must share in an ever-increasing scarcity.,Premise,"(51975, 52025)",Support
that that simply would be irresponsible,Claim,"(4014, 4053)",I think we've got to have fiscal restraint,Claim,"(4681, 4723)",Support
"the most stringent of safety requirements, could meet our energy needs for the next couple of decades while we go forward exploring the areas of solar power and other forms of energy that might be renewable and that would not be exhaustible",Claim,"(12284, 12524)",All of these things can be done,Claim,"(12526, 12557)",Support
"as a result, the families of some of our young servicemen are on food stamps today",Premise,"(20404, 20486)",I think that's shocking,Claim,"(20492, 20515)",Attack
Give them a tax moratorium for a period if they build and develop there,Premise,"(28746, 28817)",why don't we offer incentives for business and industry to start up in those zones?,Premise,"(28662, 28745)",Support
Somebody worked it out,Claim,"(37304, 37326)","they figured out that between the tax cut that Governor Reagan is promising the American people, and the tax cut that Jimmy Carter is promising in 198I, his is worth about $122 more",Premise,"(37332, 37513)",Support
I believe in freedom of choice,Claim,"(47144, 47174)","he is also running on a platform that suggests a litmus test for the selection of judges - that only judges that hold a certain, quote, ""view,"" on the sanctity of family life, ought to be appointed to the Federal Judiciary, one of the three great independent branches of our Government",Premise,"(46853, 47138)",Attack
That we must share in an ever-increasing scarcity.,Premise,"(51975, 52025)","That we must, in the failure to be able to protect our national security as it is today, we must not be provocative to any possible adversary.",Premise,"(52026, 52168)",Support
"I, first of all, oppose an election year tax cut",Claim,"(3531, 3579)",I think we've got to have fiscal restraint,Claim,"(4681, 4723)",Support
All of these things can be done,Claim,"(12526, 12557)","I think it is the Government, and the Government with its own restrictions and regulations, that is creating the energy crisis",Claim,"(12941, 13067)",Attack
"as a result, the families of some of our young servicemen are on food stamps today",Premise,"(20404, 20486)",it's shameful,Claim,"(20517, 20530)",Attack
The individuals that would then get jobs - give them a break that encourages them to leave the social welfare programs and go to work,Premise,"(28819, 28952)",there are other things that we can do with the inner cities,Claim,"(28284, 28343)",Support
"they figured out that between the tax cut that Governor Reagan is promising the American people, and the tax cut that Jimmy Carter is promising in 198I, his is worth about $122 more",Premise,"(37332, 37513)","you, dear voters, are out there on the auction block, and these two candidates are bidding for your votes",Claim,"(37518, 37623)",Support
I think that is a moral issue that ought to be left to the freedom of conscience of the individual,Claim,"(46502, 46600)",I believe in freedom of choice,Claim,"(47144, 47174)",Support
"we, the living Americans, have gone through four wars",Premise,"(52175, 52228)",We've gone through a Great Depression in our lifetime that literally was worldwide and almost brought us to our knees,Premise,"(52230, 52347)",Support
"we ought to pay those retirement benefits on the basis of once a year, rather than twice a year",Claim,"(5111, 5206)",save $750 billion,Claim,"(5212, 5229)",Support
"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used",Premise,"(11422, 11530)",it would require what is known as secondary or tertiary efforts to bring it out of the ground,Premise,"(11536, 11629)",Support
"to protect the vital interests of this country, if that became impossible; if I could not, despite the very best efforts that I asked the Congress to put forward, to raise those pay and incentives and allowances",Premise,"(20888, 21099)",I would not leave this country go undefended,Claim,"(21112, 21156)",Support
there are other things that we can do with the inner cities,Claim,"(28284, 28343)",We could have an urban homestead act,Claim,"(28954, 28990)",Support
"one is going to give you $122 more if you happen to be in that range of about a $20,000-a-year income",Premise,"(37629, 37730)","you, dear voters, are out there on the auction block, and these two candidates are bidding for your votes",Claim,"(37518, 37623)",Support
I believe in freedom of choice,Claim,"(47144, 47174)",I don't believe in Constitutional Amendments that would interfere with that,Claim,"(47176, 47251)",Attack
We've gone through a Great Depression in our lifetime that literally was worldwide and almost brought us to our knees,Premise,"(52230, 52347)",we came through all of those things and we achieved even new heights and new greatness,Claim,"(52353, 52439)",Support
"that perhaps would save as much as $5 billion to $7 billion, according, to one of the leading members of the House Budget Committee",Premise,"(4790, 4921)","to recalculate the index that is used to determine the cost of living benefits that are paid to civil service retirees, to military retirees",Premise,"(4927, 5067)",Support
it would require what is known as secondary or tertiary efforts to bring it out of the ground,Premise,"(11536, 11629)","this is known oil reserves, known supplies",Premise,"(11635, 11677)",Support
"I outlined a very specific program of increasing pay and allowances, reenlistment bonuses",Claim,"(20659, 20748)","I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living",Claim,"(19970, 20200)",Attack
"We've got thousands and thousands of homes owned by government boarded up, being vandalized, that have been taken in mortgage foreclosures",Premise,"(28992, 29130)","What if we had a homestead act, and said to the people, for $1 we sell you this house",Premise,"(29132, 29217)",Support
I have been very careful in saying that what I'm going to do is to bring Federal spending under control first,Claim,"(37038, 37147)","I'm going to wait until I see that that inflation rate is going down, before I even begin to phase in the business tax cuts that I've talked about",Claim,"(37732, 37878)",Support
I believe in freedom of choice,Claim,"(47144, 47174)",I don't believe in trying to legislate new tests for the selection of the Federal Judiciary,Claim,"(47253, 47344)",Attack
we came through all of those things and we achieved even new heights and new greatness,Claim,"(52353, 52439)","The living Americans today have fought harder, paid a higher price for freedom, and done more to advance the dignity of man than any people who ever lived on this earth",Claim,"(52441, 52609)",Support
"to recalculate the index that is used to determine the cost of living benefits that are paid to civil service retirees, to military retirees",Premise,"(4927, 5067)","we ought to pay those retirement benefits on the basis of once a year, rather than twice a year",Claim,"(5111, 5206)",Support
"this is known oil reserves, known supplies",Premise,"(11635, 11677)","To say that we are limited, and at a dangerous point in this country with regard to energy, I think, is to ignore the fact",Claim,"(11298, 11420)",Attack
"I. too, believe in the voluntary military",Claim,"(21825, 21866)","I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living",Claim,"(19970, 20200)",Support
"What if we had a homestead act, and said to the people, for $1 we sell you this house",Premise,"(29132, 29217)",We could have an urban homestead act,Claim,"(28954, 28990)",Support
"I'm going to wait until I see that that inflation rate is going down, before I even begin to phase in the business tax cuts that I've talked about",Claim,"(37732, 37878)","you, dear voters, are out there on the auction block, and these two candidates are bidding for your votes",Claim,"(37518, 37623)",Attack
I don't believe in trying to legislate new tests for the selection of the Federal Judiciary,Claim,"(47253, 47344)","he is also running on a platform that suggests a litmus test for the selection of judges - that only judges that hold a certain, quote, ""view,"" on the sanctity of family life, ought to be appointed to the Federal Judiciary, one of the three great independent branches of our Government",Premise,"(46853, 47138)",Attack
"we, the living Americans, have gone through four wars",Premise,"(52175, 52228)","That we must, in the failure to be able to protect our national security as it is today, we must not be provocative to any possible adversary.",Premise,"(52026, 52168)",Attack
save $750 billion,Claim,"(5212, 5229)","fiscal restraint, I think is necessary",Claim,"(5282, 5320)",Support
"There are hundreds of millions of acres of land that have been taken out of circulation by the Government for whatever reason they have, that is believed by the most knowledgeable oil geologists to contain probably more oil and natural gas than we have used so far since we drilled that first well 121 years ago",Premise,"(11679, 11990)","To say that we are limited, and at a dangerous point in this country with regard to energy, I think, is to ignore the fact",Claim,"(11298, 11420)",Attack
the two that are here are in more agreement than disagreement on this particular issue,Premise,"(21649, 21735)","I. too, believe in the voluntary military",Claim,"(21825, 21866)",Support
"All have to do is agree to refurbish it, make it habitable, and live in it - just as 100 or more years ago, we did with the open land in this country - urban . or country homesteading",Premise,"(29219, 29402)",We could have an urban homestead act,Claim,"(28954, 28990)",Support
"I'm going to wait until I see that that inflation rate is going down, before I even begin to phase in the business tax cuts that I've talked about",Claim,"(37732, 37878)","I think, by improving productivity, they would be far less inflationary than the consumption-oriented tax cut that Governor Reagan is recommending",Claim,"(37884, 38030)",Support
"for me to try, in this very pluralistic society of ours, to try to frame any definition, whatever, of what that belief should be, is wrong",Claim,"(47670, 47808)","I have said freely, all over this country, that it was a mistake for me or anyone to ever try to put the Judeo-Christian heritage of this country, important as it is, and important as my religious faith is to me - it's a very deeply personal matter",Premise,"(47416, 47664)",Attack
We've gone through a Great Depression in our lifetime that literally was worldwide and almost brought us to our knees,Premise,"(52230, 52347)","That we must, in the failure to be able to protect our national security as it is today, we must not be provocative to any possible adversary.",Premise,"(52026, 52168)",Attack
"fiscal restraint, I think is necessary",Claim,"(5282, 5320)",I think we've got to have fiscal restraint,Claim,"(4681, 4723)",Equivalent
