subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"And that's why I hope people will check on that for themselves so that they can see that, yes, I've spent 30 years, actually maybe a little more, working to help kids and families",Premise,"(90357, 90536)","It's one of the most consequential elections that we've had.And that's why I've tried to put forth specific policies and plans, trying to get it off of the personal and put it on to what it is I want to do as president",Claim,"(90136, 90196)",Support
"But everybody else, the 170 million of us who get health insurance through our employers got big benefits.",Premise,"(25351, 25457)",insurance companies can't deny you coverage because of a pre-existing condition,Premise,"(25470, 25549)",Support
Muslims have to report the problems when they see them,Claim,"(33681, 33735)",They'll never be the same,Premise,"(33654, 33679)",Attack
so that people can see what are the entanglements and the financial relationships that he ha,Premise,"(44484, 44576)",we should demand that Donald release all of his tax returns,Claim,"(44424, 44483)",Support
Why didn't you change it when you were a senator?,Claim,"(47872, 47921)",why didn't she change it?,Claim,"(47846, 47871)",Support
"they've also decided who they want to see become president of the United States, too, and it's not me",Claim,"(59967, 60068)",But I want to emphasize that what is at stake here is the ambitions and the aggressiveness of Russia,Claim,"(59814, 59914)",Support
We lost our money,Claim,"(69553, 69570)",We lost our jobs,Claim,"(69535, 69551)",Support
"I want a Supreme Court that will stick with Roe v. Wade and a woman's right to choose, and I want a Supreme Court that will stick with marriage equality",Claim,"(80676, 80828)",And among the ones that he has suggested are people who would reverse Roe v. Wade and reverse marriage equality,Claim,"(80905, 81016)",Attack
There is a thing called clean coal,Premise,"(85352, 85386)","Coal will last for 1,000 years in this country",Premise,"(85388, 85434)",Support
I agree with everything she said,Claim,"(3820, 3852)",I actually agree with that,Claim,"(3792, 3818)",Support
"It's one of the most consequential elections that we've had.And that's why I've tried to put forth specific policies and plans, trying to get it off of the personal and put it on to what it is I want to do as president",Claim,"(90136, 90196)",I want to take all that experience to the White House and do that every single day.,Claim,"(90542, 90625)",Support
insurance companies can't deny you coverage because of a pre-existing condition,Premise,"(25470, 25549)","no lifetime limits, which is a big deal if you have serious health problems",Premise,"(25563, 25638)",Support
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center",Premise,"(33792, 33961)",Look at that horrible—these are radical Islamic terrorists,Claim,"(33990, 34048)",Support
"our intelligence community just came out and said in the last few days that the Kremlin, meaning Putin and the Russian government, are directing the attacks, the hacking on American accounts to influence our election",Premise,"(43544, 43760)","WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out",Premise,"(43766, 43922)",Support
The reason you didn't is that all your friends take the same advantage that I do.,Claim,"(47922, 48003)",Why didn't you change it when you were a senator?,Claim,"(47872, 47921)",Support
I've stood up to Russia,Claim,"(60070, 60093)","they've also decided who they want to see become president of the United States, too, and it's not me",Claim,"(59967, 60068)",Attack
We lost our plants,Claim,"(69572, 69590)",We lost our money,Claim,"(69553, 69570)",Support
I want a Supreme Court that understands because you're wealthy and you can give more money to something doesn't mean you have any more rights or should have any more rights than anybody else,Claim,"(81162, 81352)",So I have very clear views about what I want to see to kind of change the balance on the Supreme Court.,Claim,"(81354, 81457)",Support
"Coal will last for 1,000 years in this country",Premise,"(85388, 85434)",Now we have natural gas and so many other things because of technology,Premise,"(85436, 85506)",Support
I was so tired of seeing such foolish things happen to our country,Premise,"(3884, 3950)",I began this campaign,Claim,"(3854, 3875)",Support
I consider her statement about my children to be a very nice compliment,Premise,"(90659, 90730)",but it is a great—I'm very proud of my children,Claim,"(90781, 90828)",Support
"no lifetime limits, which is a big deal if you have serious health problems",Premise,"(25563, 25638)","women can't be charged more than men for our health insurance, which is the way it used to be before the Affordable Care Act",Premise,"(25654, 25778)",Support
He won't use the term “radical Islamic terrorism.”,Claim,"(34116, 34166)",she won't even mention the word and nor will President Obama,Claim,"(34054, 34114)",Support
"WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out",Premise,"(43766, 43922)","We have never in the history of our country been in a situation where an adversary, a foreign power, is working so hard to influence the outcome of the election.",Claim,"(43924, 44085)",Support
an I do,Claim,"(7625, 7632)",The reason you didn't is that all your friends take the same advantage that I do.,Claim,"(47922, 48003)",Support
"I've taken on Putin and others, and I would do that as president",Claim,"(60095, 60159)",I've stood up to Russia,Claim,"(60070, 60093)",Support
It is a disastr,Claim,"(28665, 28680)",We lost our plants,Claim,"(69572, 69590)",Support
I want a Supreme Court that doesn't always side with corporate interests,Claim,"(81088, 81160)",So I have very clear views about what I want to see to kind of change the balance on the Supreme Court.,Claim,"(81354, 81457)",Support
Now we have natural gas and so many other things because of technology,Premise,"(85436, 85506)","We have unbelievable—we have found over the last seven years, we have found tremendous wealth right under our feet",Premise,"(85508, 85622)",Support
This is a great country,Premise,"(3952, 3975)",This is a great land,Premise,"(3977, 3997)",Support
"they've done a wonderful job, and they've been wonderful, wonderful kids",Premise,"(90834, 90906)",but it is a great—I'm very proud of my children,Claim,"(90781, 90828)",Support
"women can't be charged more than men for our health insurance, which is the way it used to be before the Affordable Care Act",Premise,"(25654, 25778)","if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before",Premise,"(25793, 25927)",Support
"Now, to solve a problem, you have to be able to state what the problem is or at least say the name",Claim,"(34167, 34265)",she won't even mention the word and nor will President Obama,Claim,"(34054, 34114)",Attack
"We have never in the history of our country been in a situation where an adversary, a foreign power, is working so hard to influence the outcome of the election.",Claim,"(43924, 44085)",They're doing it to try to influence the election for Donald Trum,Claim,"(44142, 44207)",Support
"But you wouldn't change it, because all of these people give you the money so you can take negative ads on Donald Trump",Claim,"(48082, 48201)","You have provisions in the tax code that, frankly, we could change",Premise,"(48014, 48080)",Attack
I did as secretary of state.,Claim,"(60225, 60253)","I think wherever we can cooperate with Russia, that's fine",Claim,"(60161, 60219)",Support
"now she wants to sign TPP, even though she says now she's for it",Premise,"(69614, 69678)",She called it the gold standard,Premise,"(69680, 69711)",Support
"I want a Supreme Court that will stick with Roe v. Wade and a woman's right to choose, and I want a Supreme Court that will stick with marriage equality",Claim,"(80676, 80828)",So I have very clear views about what I want to see to kind of change the balance on the Supreme Court.,Claim,"(81354, 81457)",Support
"We have unbelievable—we have found over the last seven years, we have found tremendous wealth right under our feet",Premise,"(85508, 85622)",so good,Premise,"(31360, 31367)",Support
This is a great land,Premise,"(3977, 3997)",I've gotten to know the people of the country over the last year-and-a-half that I've been doing this as a politician,Premise,"(3999, 4116)",Support
So I consider that a compliment,Premise,"(90908, 90939)",but it is a great—I'm very proud of my children,Claim,"(90781, 90828)",Support
"if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before",Premise,"(25793, 25927)",So I want very much to save what works and is good about the Affordable Care Act,Claim,"(25929, 26009)",Support
She won't say the name and President Obama won't say the name,Claim,"(34267, 34328)",she won't even mention the word and nor will President Obama,Claim,"(34054, 34114)",Support
they're not doing it to get me elected,Claim,"(44102, 44140)","We have never in the history of our country been in a situation where an adversary, a foreign power, is working so hard to influence the outcome of the election.",Claim,"(43924, 44085)",Attack
she's been there for 30 years she's been doing this stuff,Premise,"(48372, 48429)",She never changed.,Claim,"(48431, 48449)",Support
That's how we got a treaty reducing nuclear weapons,Premise,"(60254, 60305)",I did as secretary of state.,Claim,"(60225, 60253)",Support
because it turned out that she did say the gold standard and she said she didn't say it,Premise,"(69759, 69846)",she lied,Claim,"(44994, 45002)",Support
"I think that was a dereliction of duty.I hope that they will see their way to doing it, but if I am so fortunate enough as to be president, I will immediately move to make sure that we fill that, we have nine justices that get to work on behalf of our people",Claim,"(81716, 81755)","I regret deeply that the Senate has not done its job and they have not permitted a vote on the person that President Obama, a highly qualified person, they've not given him a vote to be able to be have the full complement of nine Supreme Court justices",Premise,"(81462, 81714)",Attack
so good,Premise,"(31360, 31367)",Especially when you have $20 trillion in debt,Premise,"(85633, 85678)",Support
I've gotten to know the people of the country over the last year-and-a-half that I've been doing this as a politician,Premise,"(3999, 4116)",my whole concept was to make America great again,Claim,"(4207, 4255)",Support
She doesn't get,Claim,"(70157, 70172)",She doesn't give up,Claim,"(90990, 91009)",Support
So I want very much to save what works and is good about the Affordable Care Act,Claim,"(25929, 26009)",But we've got to get costs down,Premise,"(26011, 26042)",Attack
"before you solve it, you have to say the name",Claim,"(34386, 34431)",She won't say the name and President Obama won't say the name,Claim,"(34267, 34328)",Attack
"maybe because he has praised Putin, maybe because he says he agrees with a lot of what Putin wants to do, maybe because he wants to do business in Moscow, I don't know the reasons.",Premise,"(44215, 44395)",They're doing it to try to influence the election for Donald Trum,Claim,"(44142, 44207)",Support
She never changed.,Claim,"(48431, 48449)",she never will change,Claim,"(48454, 48475)",Support
It's how we got the sanctions on Iran that put a lid on the Iranian nuclear program without firing a single shot,Premise,"(60307, 60419)",I did as secretary of state.,Claim,"(60225, 60253)",Support
she lied,Claim,"(44994, 45002)",She called it the gold standard,Premise,"(69680, 69711)",Attack
I've actually picked 20 of them,Premise,"(82231, 82262)","people would see, highly respected, highly thought of, and actually very beautifully reviewed by just about everybody",Claim,"(82271, 82388)",Support
Especially when you have $20 trillion in debt,Premise,"(85633, 85678)",I will bring our energy companies back,Claim,"(85680, 85718)",Support
"When I watch the deals being made, when I watch what's happening with some horrible things like Obamacare, where your health insurance and health care is going up by numbers that are astronomical, 68 percent, 59 percent, 71 percent,",Premise,"(4257, 4489)","when I look at the Iran deal and how bad a deal it is for us, it's a one-sided transaction where we're giving back $150 billion to a terrorist state, really, the number one terror state, we've made them a strong country from really a very weak country just three years ago.",Premise,"(4490, 4763)",Support
o respect that,Claim,"(89568, 89582)",She doesn't give up,Claim,"(90990, 91009)",Support
We've got to provide some additional help to small businesses so that they can afford to provide health insurance,Premise,"(26044, 26157)",But we've got to get costs down,Premise,"(26011, 26042)",Support
"unfortunately, there's been a lot of very divisive, dark things said about Muslims",Premise,"(34601, 34683)",I've heard this question from a lot of Muslim-Americans across our country,Claim,"(34516, 34590)",Support
e deserve answers,Claim,"(44401, 44418)","maybe because he has praised Putin, maybe because he says he agrees with a lot of what Putin wants to do, maybe because he wants to do business in Moscow, I don't know the reasons.",Premise,"(44215, 44395)",Attack
We're getting rid of carried interest provisions,Claim,"(48500, 48548)","I'm lowering taxes actually, because I think it's so important for corporations, because we have corporations leaving—massive corporations and little ones, little ones can't form",Claim,"(48550, 48728)",Support
we have to work more closely with our partners and allies on the ground,Claim,"(59741, 59812)","We need some leverage with the Russians, because they are not going to come to the negotiating table for a diplomatic resolution, unless there is some leverage over them",Claim,"(59566, 59735)",Support
They actually said that she lied,Premise,"(69848, 69880)",because it turned out that she did say the gold standard and she said she didn't say it,Premise,"(69759, 69846)",Support
"people would see, highly respected, highly thought of, and actually very beautifully reviewed by just about everybody",Claim,"(82271, 82388)",But people that will respect the Constitution of the United State,Claim,"(82390, 82455)",Support
They'll be able to compete,Claim,"(85720, 85746)",I will bring our energy companies back,Claim,"(85680, 85718)",Support
"when I look at the Iran deal and how bad a deal it is for us, it's a one-sided transaction where we're giving back $150 billion to a terrorist state, really, the number one terror state, we've made them a strong country from really a very weak country just three years ago.",Premise,"(4490, 4763)","When I look at all of the things that I see and all of the potential that our country has, we have such tremendous potential, whether it's in business and trade, where we're doing so badly",Premise,"(4764, 4952)",Support
I tell it like it is,Claim,"(91027, 91047)",She doesn't give up,Claim,"(90990, 91009)",Support
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange",Claim,"(26159, 26350)",then we would have to start all over again,Claim,"(26356, 26398)",Support
"even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald",Premise,"(34689, 34843)","unfortunately, there's been a lot of very divisive, dark things said about Muslims",Premise,"(34601, 34683)",Support
we should demand that Donald release all of his tax returns,Claim,"(44424, 44483)",e deserve answers,Claim,"(44401, 44418)",Support
We're getting rid of regulations which goes hand in hand with the lowering of the taxes.But we're bringing the tax rate down from 35 percent to 15 percent.,Claim,"(48730, 48818)","I'm lowering taxes actually, because I think it's so important for corporations, because we have corporations leaving—massive corporations and little ones, little ones can't form",Claim,"(48550, 48728)",Support
"We need some leverage with the Russians, because they are not going to come to the negotiating table for a diplomatic resolution, unless there is some leverage over them",Claim,"(59566, 59735)",But I want to emphasize that what is at stake here is the ambitions and the aggressiveness of Russia,Claim,"(59814, 59914)",Attack
she's lied about a lot of things,Claim,"(69904, 69936)",she lied,Claim,"(44994, 45002)",Support
But people that will respect the Constitution of the United State,Claim,"(82390, 82455)",I am looking to appoint judges very much in the mold of Justice Scalia,Claim,"(82132, 82202)",Support
They'll make money,Claim,"(85748, 85766)",I will bring our energy companies back,Claim,"(85680, 85718)",Support
"When I look at all of the things that I see and all of the potential that our country has, we have such tremendous potential, whether it's in business and trade, where we're doing so badly",Premise,"(4764, 4952)","Last year, we had an almost $800 billion trade deficit",Premise,"(4954, 5008)",Support
She doesn't give up,Claim,"(90990, 91009)",She's a fighter,Claim,"(91049, 91064)",Support
"Right now, we are at 90 percent health insurance coverage",Premise,"(26400, 26457)",That's the highest we've ever been in our country,Claim,"(26459, 26508)",Support
"My vision of America is an America where everyone has a place, if you're willing to work hard, you do your part, you contribute to the community",Premise,"(35046, 35190)",That's what America is,Claim,"(35192, 35214)",Support
"Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things",Premise,"(44853, 44959)",she got caught in a total lie,Claim,"(44822, 44851)",Support
"I will tell you, we are cutting them big league for the middle class.",Claim,"(48933, 49002)",We're cutting taxes for the middle class.,Claim,"(48887, 48928)",Support
"I think wherever we can cooperate with Russia, that's fine",Claim,"(60161, 60219)","I've taken on Putin and others, and I would do that as president",Claim,"(60095, 60159)",Attack
Devastating what's happening to our inner cities,Premise,"(70021, 70069)",She's been talking about it for years,Premise,"(70071, 70108)",Support
I think that this is so important,Claim,"(82462, 82495)",But people that will respect the Constitution of the United State,Claim,"(82390, 82455)",Support
They'll pay off our national debt,Claim,"(85768, 85801)",I will bring our energy companies back,Claim,"(85680, 85718)",Support
"Last year, we had an almost $800 billion trade deficit",Premise,"(4954, 5008)",We had an $800 billion deficit.,Premise,"(5056, 5087)",Support
I disagree with much of what she's fighting for,Claim,"(91066, 91113)",She's a fighter,Claim,"(91049, 91064)",Attack
That's the highest we've ever been in our country,Claim,"(26459, 26508)",then we would have to start all over again,Claim,"(26356, 26398)",Attack
we've had Muslims in America since George Washington,Premise,"(34891, 34943)",we've had many successful Muslims,Premise,"(34949, 34982)",Support
she got caught in a total lie,Claim,"(44822, 44851)",she lied,Claim,"(44994, 45002)",Support
We're cutting taxes for the middle class.,Claim,"(48887, 48928)","Hillary Clinton is raising your taxes, folks",Claim,"(49024, 49068)",Attack
I did as secretary of state.,Claim,"(60225, 60253)",So I would go to the negotiating table with more leverage than we have now,Claim,"(60421, 60495)",Support
She's been talking about it for years,Premise,"(70071, 70108)","As usual, she talks about it, nothing happens",Claim,"(70110, 70155)",Attack
"They'll respect the Second Amendment and what it stands for, what it represents",Premise,"(82586, 82665)",which is totally under siege by people like Hillary Clinton,Claim,"(82525, 82584)",Attack
"They'll pay off our tremendous budget deficits, which are tremendous",Claim,"(85803, 85871)",I will bring our energy companies back,Claim,"(85680, 85718)",Support
We had an $800 billion deficit.,Premise,"(5056, 5087)",It's hard to believe,Claim,"(5088, 5108)",Support
I do disagree with her judgment in many cases,Claim,"(91115, 91160)",I disagree with much of what she's fighting for,Claim,"(91066, 91113)",Support
That's the highest we've ever been in our country,Claim,"(26459, 26508)",I want us to get to 100 percent,Claim,"(26566, 26597)",Support
we've had many successful Muslims,Premise,"(34949, 34982)","My vision of America is an America where everyone has a place, if you're willing to work hard, you do your part, you contribute to the community",Premise,"(35046, 35190)",Support
she lied,Claim,"(44994, 45002)","Now she's blaming the lie on the late, great Abraham Lincoln",Claim,"(45004, 45064)",Support
"Hillary Clinton is raising your taxes, folks",Claim,"(49024, 49068)",She's raising your taxes really high,Claim,"(49090, 49126)",Support
I was gone,Premise,"(60813, 60823)",I wasn't,Claim,"(60803, 60811)",Support
"I would be a president for all of the people, African-Americans, the inner cities",Claim,"(69938, 70019)",Devastating what's happening to our inner cities,Premise,"(70021, 70069)",Attack
"I will have in my race more than $100 million put in—of my money, meaning I'm not taking all of this big money from all of these different corporations like she's doing",Claim,"(82767, 82935)",Pretty much self-funding mine,Claim,"(83055, 83084)",Support
I will bring our energy companies back,Claim,"(85680, 85718)",But we are putting our energy companies out of business,Claim,"(85873, 85928)",Attack
We're going to make great trade deals,Claim,"(5159, 5196)",It's hard to believe,Claim,"(5088, 5108)",Attack
I consider that to be a very good trait,Claim,"(91238, 91277)","But she does fight hard, and she doesn't quit, and she doesn't give up",Claim,"(91162, 91232)",Support
I want us to get to 100 percent,Claim,"(26566, 26597)",get costs down and keep quality up,Premise,"(26603, 26637)",Attack
That's what America is,Claim,"(35192, 35214)",That's what we want America to be for our children and our grandchildren,Claim,"(35216, 35288)",Support
I don't know Putin.,Claim,"(45475, 45494)",But I don't know Putin,Claim,"(45471, 45493)",Support
that's going to do is a disaster for the country,Claim,"(49137, 49185)",She's raising your taxes really high,Claim,"(49090, 49126)",Attack
"You were in total contact with the White House, and perhaps, sadly, Obama probably still listened to you",Claim,"(60995, 61099)",I don't think he would be listening to you very much anymore,Claim,"(61101, 61161)",Support
She doesn't get it done,Claim,"(70157, 70180)","As usual, she talks about it, nothing happens",Claim,"(70110, 70155)",Support
". I ask Hillary, why doesn't—she made $250 million by being in office. She used the power of her office to make a lot of money",Premise,"(83202, 83328)","Why isn't she funding, not for $100 million, but why don't you put $10 million or $20 million or $25 million or $30 million into your own campaign?It's $30 million less for special interests that will tell you exactly what to do and it would really, I think, be a nice sign to the American public.",Premise,"(83330, 83477)",Support
We have to bring back our workers,Claim,"(85930, 85963)","You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies",Claim,"(85965, 86169)",Attack
"Just today, policemen was shot, two killed",Premise,"(5276, 5318)",this is happening on a weekly basis,Premise,"(5324, 5359)",Support
She's a fighter,Claim,"(91049, 91064)","But she does fight hard, and she doesn't quit, and she doesn't give up",Claim,"(91162, 91232)",Support
You know it,Claim,"(26826, 26837)",Obamacare is a disaster,Claim,"(26801, 26824)",Support
We need American Muslims to be part of our eyes and ears on our front lines,Claim,"(35418, 35493)",It's also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims,Claim,"(35290, 35416)",Attack
Maybe there is no hacking,Premise,"(45632, 45657)","But I notice, anytime anything wrong happens, they like to say the Russians are—she doesn't know if it's the Russians doing the hacking",Premise,"(45495, 45630)",Attack
But she is raising your taxes and I'm lowering your taxes,Premise,"(49187, 49244)",We are going to be thriving again,Claim,"(49282, 49315)",Support
Obama draws the line in the sand,Premise,"(61163, 61195)",It was laughed at all over the world what happened,Claim,"(61197, 61247)",Support
"Same with the Latino Americans, the Hispanic Americans",Premise,"(70182, 70236)",She doesn't get it done,Claim,"(70157, 70180)",Attack
Pretty much self-funding mine,Claim,"(83055, 83084)","Why isn't she funding, not for $100 million, but why don't you put $10 million or $20 million or $25 million or $30 million into your own campaign?It's $30 million less for special interests that will tell you exactly what to do and it would really, I think, be a nice sign to the American public.",Premise,"(83330, 83477)",Attack
