subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"You might remember the stock market started to decline dramatically six months before I came to office, and then the bubble of the 1990s popped",Premise,"(46329, 46472)",We have a deficit because this country went into a recession,Premise,"(46267, 46327)",Support
I haven't,Claim,"(2734, 2743)",they try to say I've changed position on are the Patriot Act,Premise,"(2672, 2732)",Attack
"What happens in those forests, because of lousy federal policy, is they grow to be -- they are not -- they're not harvested",Premise,"(57196, 57319)","as a result, they're like tinderboxes",Premise,"(57352, 57389)",Attack
"If you're a company in St. Louis working, trying to make jobs here, there is actually an incentive for you to go away",Premise,"(61844, 61961)","You get more money, you keep more of your taxes by going abroad",Premise,"(61963, 62026)",Support
I really don't think so,Claim,"(67599, 67622)",I really don't think your rights are being watered down,Claim,"(67235, 67290)",Support
"this fellow stood up, and he was quivering",Premise,"(70966, 71008)","His whole body was shaking from the nerve disease, the muscular disease that he had",Premise,"(71010, 71093)",Support
"I wouldn't pick a judge who said that the Pledge of Allegiance couldn't be said in a school because it had the words ""under God"" in it",Premise,"(75065, 75199)",that's an example of a judge allowing personal opinion to enter into the decision-making process as opposed to a strict interpretation of the Constitution,Premise,"(75209, 75363)",Attack
Religion has been a huge part of my life,Premise,"(78324, 78364)",It helped lead me through a war,Premise,"(78366, 78397)",Support
some of them big,Premise,"(82825, 82841)","in a war, there's a lot of -- there's a lot of tactical decisions that historians will look back and say: He shouldn't have done that",Premise,"(82847, 82980)",Support
that's the way Eisenhower and Reagan and Kennedy and others did it,Premise,"(87802, 87868)","I know, as I think you do, that our country is strongest when we lead the world, when we lead strong alliances",Claim,"(87686, 87796)",Support
"After 9/11, we had to recognize that when we saw a threat, we must take it seriously before it comes to hurt us",Claim,"(6427, 6538)",obviously we hope that diplomacy works before you ever use force,Premise,"(6247, 6311)",Attack
There's chaos in Iraq,Premise,"(11600, 11621)",King Abdullah of Jordan said just yesterday or the day before you can't hold elections in Iraq with the chaos that's going on today,Premise,"(11623, 11754)",Support
he stood on principle,Premise,"(16869, 16890)",Somebody called that stubborn,Premise,"(16892, 16921)",Support
it's a huge threat,Claim,"(21884, 21902)","it's a threat that has grown while the president has been preoccupied with Iraq, where there wasn't a threat",Premise,"(21931, 22039)",Attack
"It works when we make sure they've got housing, like we have done in the last military budgets",Premise,"(25547, 25641)",An all-volunteer army is best suited to fight the new wars of the 21st century,Claim,"(25643, 25721)",Support
These people wait,Premise,"(30922, 30939)",They'll plan,Premise,"(30941, 30953)",Support
I've got an obligation to make sure our government does everything we can to protect you,Premise,"(36277, 36365)","When a drug comes in from Canada, I want to make sure it cures you and doesn't kill you",Claim,"(36060, 36147)",Support
that cost us revenue,Premise,"(46478, 46498)","You might remember the stock market started to decline dramatically six months before I came to office, and then the bubble of the 1990s popped",Premise,"(46329, 46472)",Support
I haven't,Claim,"(2734, 2743)",I just don't like the way John Ashcroft has applied it,Premise,"(2759, 2813)",Attack
to protect old stands of trees and at the same time make sure our forests aren't vulnerable to the forest fires that have destroyed acres after acres in the West,Premise,"(57476, 57637)",this is a reasonable policy,Claim,"(57448, 57475)",Support
I'm going to shut that loophole,Claim,"(62028, 62059)","You get more money, you keep more of your taxes by going abroad",Premise,"(61963, 62026)",Attack
I really don't think so,Claim,"(67599, 67622)",the tools now given to the terrorist fighters are the same tools that we've been using against drug dealers and white-collar criminals,Premise,"(67460, 67594)",Attack
"His whole body was shaking from the nerve disease, the muscular disease that he had",Premise,"(71010, 71093)","And he said to me and to the whole hall, he said, ""You know, don't take away my hope, because my hope is what keeps me going.""",Premise,"(71095, 71221)",Support
I would pick somebody who would strictly interpret the Constitution of the United States,Claim,"(74889, 74977)",that's an example of a judge allowing personal opinion to enter into the decision-making process as opposed to a strict interpretation of the Constitution,Premise,"(75209, 75363)",Attack
It helped lead me through a war,Premise,"(78366, 78397)",leads me today,Premise,"(78399, 78413)",Support
He shouldn't have made that decision,Premise,"(82982, 83018)","in a war, there's a lot of -- there's a lot of tactical decisions that historians will look back and say: He shouldn't have done that",Premise,"(82847, 82980)",Support
"I know, as I think you do, that our country is strongest when we lead the world, when we lead strong alliances",Claim,"(87686, 87796)",We are not doing that today,Premise,"(87870, 87897)",Attack
9/11 changed it all,Premise,"(6632, 6651)","In the old days we'd see a threat, and we could deal with it if we felt like it or not",Premise,"(6540, 6626)",Attack
King Abdullah of Jordan said just yesterday or the day before you can't hold elections in Iraq with the chaos that's going on today,Premise,"(11623, 11754)",I have laid out a different plan,Premise,"(11481, 11513)",Support
Somebody called that stubborn,Premise,"(16892, 16921)","He stood on principle standing up to the Soviet Union, and we won that conflict",Premise,"(16923, 17002)",Support
we wouldn't have 10 times the numbers of forces in Iraq that we have in Afghanistan chasing Osama bin Laden,Claim,"(22092, 22199)","it's a threat that has grown while the president has been preoccupied with Iraq, where there wasn't a threat",Premise,"(21931, 22039)",Attack
The all- volunteer army works,Premise,"(25465, 25494)",We're not going to have a draft,Claim,"(25424, 25455)",Attack
They'll plan,Premise,"(30941, 30953)",They plot,Premise,"(30955, 30964)",Support
I've got an obligation to make sure our government does everything we can to protect you,Premise,"(36277, 36365)","what my worry is is that, you know, it looks like it's from Canada, and it might be from a third world",Claim,"(36371, 36473)",Support
That cost us revenue,Premise,"(46500, 46520)",that cost us revenue,Premise,"(46478, 46498)",Support
we're going to change a few things,Claim,"(2819, 2853)",I just don't like the way John Ashcroft has applied it,Premise,"(2759, 2813)",Attack
this is a reasonable policy,Claim,"(57448, 57475)",We proposed and passed a healthy forest bill which was essential to working with -- particularly in Western states -- to make sure that our forests were protected,Claim,"(57032, 57194)",Support
I'm going to shut that loophole,Claim,"(62028, 62059)",I'm going to give the tax benefit to the companies that stay here in America,Claim,"(62065, 62141)",Support
I really don't think so,Claim,"(67599, 67622)",I hope you don't think that,Premise,"(67624, 67651)",Attack
"And he said to me and to the whole hall, he said, ""You know, don't take away my hope, because my hope is what keeps me going.""",Premise,"(71095, 71221)",Chris Reeve is a friend of mine,Premise,"(71222, 71253)",Support
That's a personal opinion,Premise,"(75525, 75550)","Another example would be the Dred Scott case, which is where judges, years ago, said that the Constitution allowed slavery because of personal property rights",Premise,"(75365, 75523)",Support
leads me today,Premise,"(78399, 78413)",I respect the belief about life and when it begins,Claim,"(78217, 78267)",Support
"in a war, there's a lot of -- there's a lot of tactical decisions that historians will look back and say: He shouldn't have done that",Premise,"(82847, 82980)",I'll take responsibility for them,Claim,"(83024, 83057)",Support
We need to,Claim,"(69985, 69995)",We are not doing that today,Premise,"(87870, 87897)",Attack
9/11 changed it all,Premise,"(6632, 6651)","After 9/11, we had to recognize that when we saw a threat, we must take it seriously before it comes to hurt us",Claim,"(6427, 6538)",Support
King Abdullah of Jordan said just yesterday or the day before you can't hold elections in Iraq with the chaos that's going on today,Premise,"(11623, 11754)",the president's plan is not working,Claim,"(11523, 11558)",Attack
"He stood on principle standing up to the Soviet Union, and we won that conflict",Premise,"(16923, 17002)","at the same time, he was very -- we were very unpopular in Europe because of the decisions he made",Premise,"(17008, 17106)",Support
"Meanwhile, while Iran is moving toward nuclear weapons, some 37 tons of what they called yellow cake, the stuff they use to make enriched uranium, while they're doing that, North Korea has moved from one bomb maybe, maybe, to four to seven bombs",Premise,"(22201, 22446)","For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor",Premise,"(22448, 22712)",Support
An all-volunteer army is best suited to fight the new wars of the 21st century,Claim,"(25643, 25721)",We're not going to have a draft,Claim,"(25424, 25455)",Attack
They plot,Premise,"(30955, 30964)",The when I can't tell you,Claim,"(30780, 30805)",Support
"what my worry is is that, you know, it looks like it's from Canada, and it might be from a third world",Claim,"(36371, 36473)","we've just got to make sure, before somebody thinks they're buying a product, that it works",Claim,"(36479, 36570)",Support
more than just $120 billion for Iraq and Afghanistan,Claim,"(46599, 46651)",I'm going to spend what it takes to win the war,Claim,"(46550, 46597)",Support
I voted for it,Claim,"(2958, 2972)",I support it,Claim,"(2974, 2986)",Support
"We've got a good, common-sense policy",Claim,"(57639, 57676)",this is a reasonable policy,Claim,"(57448, 57475)",Support
to help make them more competitive,Premise,"(62142, 62176)",I'm going to give the tax benefit to the companies that stay here in America,Claim,"(62065, 62141)",Support
I hope you don't think that,Premise,"(67624, 67651)","because I think whoever is the president must guard your liberties, must not erode your rights in America.",Claim,"(67666, 67772)",Support
Chris Reeve is a friend of mine,Premise,"(71222, 71253)","Chris Reeve exercises every single day to keep those muscles alive for the day when he believes he can walk again, and I want him to walk again",Premise,"(71255, 71398)",Support
That's not what the Constitution says,Premise,"(75552, 75589)","Another example would be the Dred Scott case, which is where judges, years ago, said that the Constitution allowed slavery because of personal property rights",Premise,"(75365, 75523)",Attack
I can't do that,Claim,"(78599, 78614)","I can't take what is an article of faith for me and legislate it for someone who doesn't share that article of faith, whether they be agnostic, atheist, Jew, Protestant, whatever",Claim,"(78419, 78597)",Support
I'm human,Premise,"(83059, 83068)",I'll take responsibility for them,Claim,"(83024, 83057)",Support
We need to,Claim,"(69985, 69995)",that's the way Eisenhower and Reagan and Kennedy and others did it,Premise,"(87802, 87868)",Support
"After 9/11, we had to recognize that when we saw a threat, we must take it seriously before it comes to hurt us",Claim,"(6427, 6538)","In the old days we'd see a threat, and we could deal with it if we felt like it or not",Premise,"(6540, 6626)",Attack
Those are the Republican chairman's words,Premise,"(11941, 11982)","Senator Richard Lugar, the Republican chairman of the Foreign Relations Committee, said that the handling of the reconstruction aid in Iraq by this administration has been incompetent",Premise,"(11756, 11939)",Support
I recognize that taking Saddam Hussein out was unpopular,Premise,"(17108, 17164)",I made the decision because I thought it was in the right interests of our security,Claim,"(17170, 17253)",Support
We were safer before President Bush came to office,Claim,"(22714, 22764)","For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor",Premise,"(22448, 22712)",Attack
which is to be specialized and to find these people as they hide around the world,Premise,"(25723, 25804)",An all-volunteer army is best suited to fight the new wars of the 21st century,Claim,"(25643, 25721)",Support
I just think I can do that far more effectively,Claim,"(31055, 31102)",we have to go after them and get them wherever they are,Claim,"(30998, 31053)",Attack
"we've just got to make sure, before somebody thinks they're buying a product, that it works",Claim,"(36479, 36570)","When a drug comes in from Canada, I want to make sure it cures you and doesn't kill you",Claim,"(36060, 36147)",Support
We've got to pay our troops more,Claim,"(46653, 46685)",I'm going to spend what it takes to win the war,Claim,"(46550, 46597)",Support
The chairman of the Republican Party thinks we ought to change a few things,Premise,"(2855, 2930)",we're going to change a few things,Claim,"(2819, 2853)",Support
what I really think is going to happen over time is technology is going to change the way we live for the good for the environment,Premise,"(57705, 57835)",I proposed a hydrogen automobile -- hydrogen-generated automobile,Claim,"(57848, 57913)",Support
I'm going to give the tax benefit to the companies that stay here in America,Claim,"(62065, 62141)",this administration has not seized them and embraced them,Claim,"(61722, 61779)",Attack
"because I think whoever is the president must guard your liberties, must not erode your rights in America.",Claim,"(67666, 67772)",The Patriot Act is necessary,Claim,"(67773, 67801)",Support
"Chris Reeve exercises every single day to keep those muscles alive for the day when he believes he can walk again, and I want him to walk again",Premise,"(71255, 71398)",I think we can save lives,Claim,"(71400, 71425)",Support
That's not what the Constitution says,Premise,"(75552, 75589)",That's a personal opinion,Premise,"(75525, 75550)",Attack
I can counsel people,Claim,"(78620, 78640)",I can't do that,Claim,"(78599, 78614)",Support
I think they're right,Claim,"(83266, 83287)","on the big questions, about whether or not we should have gone into Afghanistan, the big question about whether we should have removed somebody in Iraq, I'll stand by those decisions",Claim,"(83074, 83256)",Support
I will not stop in our efforts to hunt down and kill the terrorists,Claim,"(87988, 88055)",I have a plan that will help us go out and kill and find the terrorists,Claim,"(87911, 87982)",Support
I vowed to our countrymen that I would do everything I could to protect the American people,Premise,"(6653, 6744)",That's why we're bringing Al Qaida to justice,Claim,"(6746, 6791)",Support
it's in the zone of dangerous,Premise,"(12081, 12110)","Senator Hagel of Nebraska said that the handling of Iraq is beyond pitiful, beyond embarrassing",Premise,"(11984, 12079)",Support
I wouldn't deal with Arafat,Claim,"(17318, 17345)",I've made some decisions on Israel that's unpopular,Claim,"(17265, 17316)",Support
We were safer before President Bush came to office,Claim,"(22714, 22764)",we wouldn't have 10 times the numbers of forces in Iraq that we have in Afghanistan chasing Osama bin Laden,Claim,"(22092, 22199)",Attack
We don't need mass armies anymore,Claim,"(25806, 25839)",An all-volunteer army is best suited to fight the new wars of the 21st century,Claim,"(25643, 25721)",Support
to have the best intelligence in the world to know who the terrorists are and where they are and what they're plotting,Premise,"(31237, 31355)",You've got to have the best intelligence in the world,Claim,"(31169, 31222)",Support
we're doing just that,Claim,"(36966, 36987)",There are other ways to make sure drugs are cheaper,Claim,"(36716, 36767)",Support
I'm going to spend what it takes to win the war,Claim,"(46550, 46597)",we're at war,Claim,"(46532, 46544)",Support
No Child Left Behind Act,Premise,"(2932, 2956)",I voted for it,Claim,"(2958, 2972)",Support
We're spending $1 billion to come up with the technologies to do that,Premise,"(57915, 57984)",I proposed a hydrogen automobile -- hydrogen-generated automobile,Claim,"(57848, 57913)",Support
I'm going to give the tax benefit to the companies that stay here in America,Claim,"(62065, 62141)",there are a lot of ways to be competitive,Claim,"(61646, 61687)",Support
The intelligence-gathering and the law-enforcement arms of the FBI just couldn't share intelligence under the old law,Premise,"(67870, 67987)",parts of the FBI couldn't talk to each other,Premise,"(67824, 67868)",Support
These weren't taken from abortion or something like that,Premise,"(71590, 71646)","We have 100,000 to 200,000 embryos that are frozen in nitrogen today from fertility clinics",Premise,"(71497, 71588)",Support
"The Constitution of the United States says we're all -- you know, it doesn't say that",Premise,"(75591, 75676)",That's not what the Constitution says,Premise,"(75552, 75589)",Support
I respect the belief about life and when it begins,Claim,"(78217, 78267)","I can't take what is an article of faith for me and legislate it for someone who doesn't share that article of faith, whether they be agnostic, atheist, Jew, Protestant, whatever",Claim,"(78419, 78597)",Attack
"on the big questions, about whether or not we should have gone into Afghanistan, the big question about whether we should have removed somebody in Iraq, I'll stand by those decisions",Claim,"(83074, 83256)","in a war, there's a lot of -- there's a lot of tactical decisions that historians will look back and say: He shouldn't have done that",Premise,"(82847, 82980)",Attack
training the Iraqi forces more rapidly,Premise,"(88128, 88166)",I'll also have a better plan of how we're going to deal with Iraq,Claim,"(88061, 88126)",Support
Seventy five percent of them have been brought to justice,Premise,"(6793, 6850)",That's why we're bringing Al Qaida to justice,Claim,"(6746, 6791)",Support
"Senator Hagel of Nebraska said that the handling of Iraq is beyond pitiful, beyond embarrassing",Premise,"(11984, 12079)","Senator Richard Lugar, the Republican chairman of the Foreign Relations Committee, said that the handling of the reconstruction aid in Iraq by this administration has been incompetent",Premise,"(11756, 11939)",Support
I felt like he had let the former president down,Premise,"(17355, 17403)",I wouldn't deal with Arafat,Claim,"(17318, 17345)",Support
Now they have the bombs,Premise,"(22766, 22789)",we're less safe,Claim,"(22794, 22809)",Support
we're moving troops out of Korea and replacing them with more effective weapons,Premise,"(25954, 26033)",One of the things we've done is we've taken the -- we're beginning to transform our military,Claim,"(25841, 25933)",Support
You've got to have the best intelligence in the world,Claim,"(31169, 31222)",you've got to have the best cooperation you've ever had in the world,Claim,"(31357, 31425)",Support
"One is to speed up generic drugs to the marketplace, quicker",Premise,"(36769, 36829)",There are other ways to make sure drugs are cheaper,Claim,"(36716, 36767)",Support
I just told this lady over here we spent -- went from $10 billion to $30 billion to protect the homeland,Premise,"(46776, 46880)",We've increased money for ammunition and weapons and pay and homeland security,Premise,"(46696, 46774)",Support
I support it,Claim,"(2974, 2986)",I support the goals,Claim,"(2988, 3007)",Support
to make sure we can use coal but in a clean way,Premise,"(58043, 58090)",I'm a big proponent of clean coal technology,Claim,"(57997, 58041)",Support
we're going to create a manufacturing jobs credit and a new jobs credit for people to be able to help hire and be more competitive here in America,Claim,"(62188, 62334)",there are a lot of ways to be competitive,Claim,"(61646, 61687)",Support
parts of the FBI couldn't talk to each other,Premise,"(67824, 67868)",The Patriot Act is necessary,Claim,"(67773, 67801)",Support
"We have 100,000 to 200,000 embryos that are frozen in nitrogen today from fertility clinics",Premise,"(71497, 71588)",They're from a fertility clinic,Premise,"(71648, 71679)",Support
It doesn't speak to the equality of America,Premise,"(75678, 75721)",That's not what the Constitution says,Premise,"(75552, 75589)",Support
Religion has been a huge part of my life,Premise,"(78324, 78364)","I can't take what is an article of faith for me and legislate it for someone who doesn't share that article of faith, whether they be agnostic, atheist, Jew, Protestant, whatever",Claim,"(78419, 78597)",Attack
It was the right decision,Claim,"(83489, 83514)",", ""Did you make a mistake going into Iraq?"" And the answer is, ""Absolutely not.""",Premise,"(83408, 83488)",Support
"getting our allies back to the table with a fresh start, with new credibility, with a president whose judgment the rest of the world trusts",Premise,"(88168, 88307)",I'll also have a better plan of how we're going to deal with Iraq,Claim,"(88061, 88126)",Support
Al Qaida no longer has a place to plan,Premise,"(6996, 7034)",That's why we're bringing Al Qaida to justice,Claim,"(6746, 6791)",Support
"Senator Richard Lugar, the Republican chairman of the Foreign Relations Committee, said that the handling of the reconstruction aid in Iraq by this administration has been incompetent",Premise,"(11756, 11939)",the president's plan is not working,Claim,"(11523, 11558)",Attack
I don't think he's the kind of person that can lead toward a Palestinian state,Claim,"(17409, 17487)",I wouldn't deal with Arafat,Claim,"(17318, 17345)",Support
we're less safe,Claim,"(22794, 22809)",We were safer before President Bush came to office,Claim,"(22714, 22764)",Support
One of the things we've done is we've taken the -- we're beginning to transform our military,Claim,"(25841, 25933)",We don't need mass armies anymore,Claim,"(25806, 25839)",Support
we're not getting the best cooperation in the world today,Claim,"(31468, 31525)",you've got to have the best cooperation you've ever had in the world,Claim,"(31357, 31425)",Attack
"Pharmaceuticals were using loopholes to keep brand -- brand drugs in place, and generics are much less expensive than brand drugs",Premise,"(36831, 36960)","One is to speed up generic drugs to the marketplace, quicker",Premise,"(36769, 36829)",Support
We've increased money for ammunition and weapons and pay and homeland security,Premise,"(46696, 46774)",I think we have an obligation to spend that kind of money,Claim,"(46882, 46939)",Support
I support the goals,Claim,"(2988, 3007)",the president has underfunded it by $28 billion,Premise,"(3013, 3060)",Attack
I'm a big proponent of clean coal technology,Claim,"(57997, 58041)",We're spending $1 billion to come up with the technologies to do that,Premise,"(57915, 57984)",Support
what's really hurting American business more than anything else is the cost of health care,Claim,"(62343, 62433)","you didn't hear any plan from the president, because he doesn't have a plan to lower the cost of health care",Claim,"(62440, 62548)",Attack
that didn't make any sense,Premise,"(67993, 68019)",parts of the FBI couldn't talk to each other,Premise,"(67824, 67868)",Attack
They're from a fertility clinic,Premise,"(71648, 71679)",they're either going to be destroyed or left frozen,Premise,"(71685, 71736)",Support
I would pick people that would be strict constructionists,Claim,"(75731, 75788)",It doesn't speak to the equality of America,Premise,"(75678, 75721)",Attack
I can talk reasonably about life and about responsibility,Premise,"(78642, 78699)","I can talk to people, as my wife Teresa does, about making other choices, and about abstinence, and about all these other things that we ought to do as a responsible society",Premise,"(78701, 78874)",Support
", ""Did you make a mistake going into Iraq?"" And the answer is, ""Absolutely not.""",Premise,"(83408, 83488)","on the big questions, about whether or not we should have gone into Afghanistan, the big question about whether we should have removed somebody in Iraq, I'll stand by those decisions",Claim,"(83074, 83256)",Support
I have a plan to provide health care to all Americans,Claim,"(88459, 88512)","I believe we have a crisis here at home, a crisis of the middle class that is increasingly squeezed, health-care costs going up",Claim,"(88330, 88457)",Attack
the Taliban is no longer in power,Premise,"(6957, 6990)",That's why we're bringing Al Qaida to justice,Claim,"(6746, 6791)",Support
"Those are the words of two Republicans, respected, both on the Foreign Relations Committee",Premise,"(12112, 12202)","Senator Hagel of Nebraska said that the handling of Iraq is beyond pitiful, beyond embarrassing",Premise,"(11984, 12079)",Support
people in Europe didn't like that decision,Premise,"(17493, 17535)",I've made some decisions on Israel that's unpopular,Claim,"(17265, 17316)",Support
We've got to lead the world now to crack down on proliferation as a whole,Claim,"(22941, 23014)","the president's been slow to do that, even in Russia",Premise,"(23020, 23072)",Attack
We don't need as much manpower on the Korean Peninsula to keep a deterrent,Premise,"(26035, 26109)",we're moving troops out of Korea and replacing them with more effective weapons,Premise,"(25954, 26033)",Support
We've got a whole bunch of countries that pay a price for dealing with the United States of America now,Premise,"(31527, 31630)",we're not getting the best cooperation in the world today,Claim,"(31468, 31525)",Support
"it may very well be here in December you'll hear me say, I think there's a safe way to do it",Claim,"(36622, 36714)","we've just got to make sure, before somebody thinks they're buying a product, that it works",Claim,"(36479, 36570)",Support
We've increased money for ammunition and weapons and pay and homeland security,Premise,"(46696, 46774)",I'm going to spend what it takes to win the war,Claim,"(46550, 46597)",Support
"Right here in St. Louis, you've laid off 350 teachers",Premise,"(3062, 3115)",the president has underfunded it by $28 billion,Premise,"(3013, 3060)",Support
I'm a big proponent of clean coal technology,Claim,"(57997, 58041)",I'm a good steward of the land,Claim,"(58110, 58140)",Support
Five million Americans have lost their health care,Premise,"(62550, 62600)","620,000 Missourians have no health care at all",Premise,"(62602, 62648)",Support
I really don't think your rights are being watered down,Claim,"(67235, 67290)",I don't think the Patriot Act abridges your rights at all,Claim,"(68194, 68251)",Support
"I believe if we have the option, which scientists tell us we do, of curing Parkinson's, curing diabetes, curing, you know, some kind of a, you know, paraplegic or quadriplegic or, you know, a spinal cord injury, anything, that's the nature of the human spirit",Claim,"(71742, 72001)",I think it is respecting life to reach for that cure,Claim,"(72003, 72055)",Support
I would pick people that would be strict constructionists,Claim,"(75731, 75788)",I would pick somebody who would strictly interpret the Constitution of the United States,Claim,"(74889, 74977)",Support
"as a president, I have to represent all the people in the nation",Premise,"(78880, 78944)","I can talk to people, as my wife Teresa does, about making other choices, and about abstinence, and about all these other things that we ought to do as a responsible society",Premise,"(78701, 78874)",Attack
what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program,Premise,"(83574, 83681)",The Duelfer report confirmed that decision today,Premise,"(83516, 83564)",Support
I'm an optimist,Premise,"(88872, 88887)",I believe America's best days are ahead of us,Claim,"(88825, 88870)",Support
we thought he had weapons of mass destruction,Premise,"(7109, 7154)","I saw a unique threat in Saddam Hussein, as did my opponent",Claim,"(7040, 7099)",Support
I have laid out a different plan,Premise,"(11481, 11513)","Now, I have to tell you, I would do something different.",Claim,"(12204, 12260)",Support
that was unpopular,Premise,"(17541, 17559)",people in Europe didn't like that decision,Premise,"(17493, 17535)",Support
"At his pace, it's going to take 13 years to reduce and get ahold of all the loose nuclear material in the former Soviet Union",Claim,"(23074, 23199)","the president's been slow to do that, even in Russia",Premise,"(23020, 23072)",Attack
those days are over with,Claim,"(26216, 26240)","In Europe, we have massed troops as if the Soviet Union existed and was going to invade into Europe",Premise,"(26111, 26210)",Attack
I'm going to change that,Claim,"(31632, 31656)",We've got a whole bunch of countries that pay a price for dealing with the United States of America now,Premise,"(31527, 31630)",Attack
