subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"so much of it is, gets into a whole other phase of things",Premise,"(45416, 45473)","The neighborhood, the kind of environment people are growing up in, and that leads me to the programs I'm talking about in terms of education",Premise,"(45475, 45616)",Support
whether or not you're in a position to provide leadership to make those forces of change work for us and not against us,Claim,"(52628, 52747)",It's not the length of your resume,Premise,"(52432, 52466)",Attack
I'm encouraged with what I see when I talk to Mr. -- what I hear when I talk to Mr. Gorbachev and Mr. Shevardnadz,Premise,"(60444, 60557)",can they pull it off,Premise,"(60564, 60584)",Attack
we've seen a deterioration in values,Claim,"(1388, 1424)",I think for a while as a nation we condoned those things we should have condemned,Claim,"(1146, 1227)",Support
"you cannot make concessions to terrorists, ever, ever",Claim,"(68074, 68127)",we want to do everything we can to bring them back,Claim,"(67967, 68017)",Attack
I am putting my confidence in a whole generation of people that are in their 30's and 40's,Claim,"(74830, 74920)",Dan Quayle is one of them and I am one of them,Claim,"(75424, 75470)",Support
I also believe we need an agricultural policy which doesn't cost us 15 to 20 to 25 billion dollars a year,Claim,"(80899, 81004)",it's been costing us over the course of the past three or four years under this administration,Claim,"(81010, 81104)",Attack
I am the change,Claim,"(84284, 84299)",I don't want to go back to malaise and misery index,Claim,"(84301, 84352)",Support
I think those are the kinds of tough choices you have to make,Claim,"(10924, 10985)","First, I've suggested that there are certain weapons systems which we don't need and we can't afford",Claim,"(10775, 10875)",Support
What I will do is permit people to buy into Medicaid,Claim,"(18408, 18460)",I am proud to have been part of an administration that past the first catastrophic health bill,Claim,"(18491, 18585)",Support
"last year in the primary, he expressed his passion",Claim,"(26569, 26619)",He is very passionate,Claim,"(26800, 26821)",Support
"My campaign chairman, Secretary Jim Baker's wife",Premise,"(32043, 32091)",This isn't government,Premise,"(32093, 32114)",Support
I'm also very tough on violent crime,Claim,"(39120, 39156)",the kind of thing I want to do as president of the United States,Claim,"(39506, 39570)",Support
"The neighborhood, the kind of environment people are growing up in, and that leads me to the programs I'm talking about in terms of education",Premise,"(45475, 45616)",I think that part of it is the crime infested neighborhoods,Claim,"(45618, 45677)",Support
It's your strength,Premise,"(52468, 52486)",whether or not you're in a position to provide leadership to make those forces of change work for us and not against us,Claim,"(52628, 52747)",Support
"when they have a --they a --deals that are good for us, as China started to do--the changes in China since Barbara and I lived there is absolutely amazing, in terms of incentive, in partnership and things of this nature.",Premise,"(60590, 60810)","Yes, I think it's fine to do business with them",Claim,"(60386, 60433)",Support
one of the things that I think we should do about it in terms of cause is to instill values into the young people in our schools,Claim,"(1430, 1558)",we've seen a deterioration in values,Claim,"(1388, 1424)",Attack
"As a matter of fact, Mr. Bush was the Chairman of a task force on international terrorism which issued a report shortly before that decision was made and said, and rightly",Premise,"(68281, 68452)",we never ever can make concessions to terrorists and hostage takers,Claim,"(68462, 68529)",Support
I see a man that took the leadership in the Job Training Partnership Act and that retrains people in this highly competitive changing society we're in,Premise,"(74922, 75072)",if a person loses his hob he is retrained for a benefit-for a-work that will be productive and he won't have to go on one of these many programs that the liberal-talking about,Claim,"(75077, 75252)",Support
"I think it's going to require good, solid credit policies",Claim,"(81106, 81163)",I also believe we need an agricultural policy which doesn't cost us 15 to 20 to 25 billion dollars a year,Claim,"(80899, 81004)",Support
"so, opportunity",Premise,"(84359, 84374)",Keep America at work,Claim,"(84376, 84396)",Support
I've outlined those in detail,Claim,"(11069, 11098)",I've also suggested that there are weapons systems that we should proceed on,Claim,"(10987, 11063)",Support
in that there are some Medicaid provisions that will be very helpful to the very kind of people we're talking about here,Premise,"(18591, 18711)",I am proud to have been part of an administration that past the first catastrophic health bill,Claim,"(18491, 18585)",Support
"He said, ""I am a strong liberal Democrat"" - August, '87",Premise,"(26621, 26676)","Then he said, ""I am a card-carrying member of the ACLU.""",Premise,"(26678, 26734)",Support
These are people that care,Premise,"(32116, 32142)",that are trying to give of themselves,Claim,"(32144, 32181)",Support
I'm opposed to the death penalty,Claim,"(39056, 39088)","the vice president says he wants to impose the death penalty on drug traffickers, and yet his administration has a federal furlough program which is one of the most permissive in the country, which gave last year 7,000 furloughs to drug traffickers and drug pushers, the same people that he says he now wants to execute.",Premise,"(39582, 39902)",Attack
that's why I'm a strong believer in trying to control crimes in the neighborhood,Claim,"(45683, 45763)",I think that part of it is the crime infested neighborhoods,Claim,"(45618, 45677)",Support
it's your values,Premise,"(52488, 52504)",whether or not you're in a position to provide leadership to make those forces of change work for us and not against us,Claim,"(52628, 52747)",Support
"Yes, I think it's fine to do business with them",Claim,"(60386, 60433)",the Soviet Union seems to be walking down that same path,Claim,"(60819, 60875)",Support
one of the things that I think we should do about it in terms of cause is to instill values into the young people in our schools,Claim,"(1430, 1558)",I think we've seen a deterioration of values,Claim,"(1100, 1144)",Attack
we never ever can make concessions to terrorists and hostage takers,Claim,"(68462, 68529)","you cannot make concessions to terrorists, ever, ever",Claim,"(68074, 68127)",Support
if a person loses his hob he is retrained for a benefit-for a-work that will be productive and he won't have to go on one of these many programs that the liberal-talking about,Claim,"(75077, 75252)",Dan Quayle is one of them and I am one of them,Claim,"(75424, 75470)",Support
I think it's going to require a combination of supply management and reasonable price supports to make sure that our farmers get a decent price,Claim,"(81312, 81455)","I think it also is going to require an administration that understand that there are tremendous opportunities out there for the development of new uses for agricultural products, new uses which can help us to clean up our environment at the same time",Claim,"(81460, 81710)",Support
Opportunity and peace,Claim,"(84181, 84202)",Keep America at work,Claim,"(84376, 84396)",Support
let me lay out for you my own strategy for bring that deficit down,Claim,"(10576, 10642)",I've also suggested that there are weapons systems that we should proceed on,Claim,"(10987, 11063)",Support
we've got to keep going forward without killing off the engine and throwing people out of work,Claim,"(18717, 18811)",I want to keep this economic recovery going,Claim,"(18268, 18311)",Support
"Then he said, ""I am a card-carrying member of the ACLU.""",Premise,"(26678, 26734)",He is out there on out of the mainstream,Claim,"(26758, 26798)",Support
that are trying to give of themselves,Claim,"(32144, 32181)",I believe that that would help in terms of shelter,Claim,"(31769, 31819)",Support
I think that we all have to wrestle with,Premise,"(39961, 40001)",The issue of abortion is a very difficult issue,Claim,"(39903, 39950)",Support
why I was so pleased to be endorsed by the policemen on the beat,Premise,"(45765, 45829)",I think that part of it is the crime infested neighborhoods,Claim,"(45618, 45677)",Support
it's the quality of the people you pick,Premise,"(52506, 52545)",whether or not you're in a position to provide leadership to make those forces of change work for us and not against us,Claim,"(52628, 52747)",Support
"when they have a --they a --deals that are good for us, as China started to do--the changes in China since Barbara and I lived there is absolutely amazing, in terms of incentive, in partnership and things of this nature.",Premise,"(60590, 60810)",the Soviet Union seems to be walking down that same path,Claim,"(60819, 60875)",Support
I don't believe that at all,Claim,"(1644, 1671)",we got into this feeling that value- free education was the thing,Premise,"(1573, 1638)",Attack
"after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages",Premise,"(68541, 68680)",we never ever can make concessions to terrorists and hostage takers,Claim,"(68462, 68529)",Attack
he'll have the confidence of people that are in their 30's and 40's and more,Claim,"(75819, 75895)",judge the man on his record not on the-lot of rumors and innuendo and trying to fool around with his name,Claim,"(75901, 76006)",Support
"I think it's going to require good, solid credit policies",Claim,"(81106, 81163)","I think it also is going to require an administration that understand that there are tremendous opportunities out there for the development of new uses for agricultural products, new uses which can help us to clean up our environment at the same time",Claim,"(81460, 81710)",Support
The best poverty program is a job with dignity in the private sector,Claim,"(84398, 84466)",Keep America at work,Claim,"(84376, 84396)",Support
let me lay out for you my own strategy for bring that deficit down,Claim,"(10576, 10642)",we've got to invest in economic growth in this country,Claim,"(11110, 11164)",Support
we've got to keep going forward without killing off the engine and throwing people out of work,Claim,"(18717, 18811)","it seems to me, in full enforcement of the catastrophic program",Claim,"(18834, 18897)",Support
He is out there on out of the mainstream,Claim,"(26758, 26798)",He is very passionate,Claim,"(26800, 26821)",Support
The government has a role,Premise,"(32183, 32208)",It is to fully fund the McKinney Act,Claim,"(32210, 32246)",Support
we have to come to terms with,Premise,"(40003, 40032)",The issue of abortion is a very difficult issue,Claim,"(39903, 39950)",Support
I think they understand my commitment to helping them in the neighborhoods,Premise,"(45875, 45949)",I think that part of it is the crime infested neighborhoods,Claim,"(45618, 45677)",Support
It's your understanding of the forces of change that are sweeping the world,Premise,"(52547, 52622)",whether or not you're in a position to provide leadership to make those forces of change work for us and not against us,Claim,"(52628, 52747)",Support
We should encourage that,Premise,"(60877, 60901)",the Soviet Union seems to be walking down that same path,Claim,"(60819, 60875)",Support
I don't believe that at all,Claim,"(1644, 1671)",I do believe there are fundamental rights and wrongs as far as use,Claim,"(1672, 1738)",Support
"after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages",Premise,"(68541, 68680)","you cannot make concessions to terrorists, ever, ever",Claim,"(68074, 68127)",Attack
he has my full confidence,Claim,"(75789, 75814)",judge the man on his record not on the-lot of rumors and innuendo and trying to fool around with his name,Claim,"(75901, 76006)",Support
"Bio-degradable plastics-plastic-gasohol, which the Vice President has been involved in, road de-icers made from corn products",Premise,"(81712, 81837)","I think it also is going to require an administration that understand that there are tremendous opportunities out there for the development of new uses for agricultural products, new uses which can help us to clean up our environment at the same time",Claim,"(81460, 81710)",Support
We've achieved an arms control agreement that our critics thought was never possible,Claim,"(84518, 84602)","in terms of peace, we are on the right track",Claim,"(84472, 84516)",Support
in every part of this country,Claim,"(11166, 11195)",we've got to invest in economic growth in this country,Claim,"(11110, 11164)",Support
I am proud to have been part of an administration that past the first catastrophic health bill,Claim,"(18491, 18585)","it seems to me, in full enforcement of the catastrophic program",Claim,"(18834, 18897)",Support
that in my view it's misguided passion,Claim,"(26479, 26517)",He is very passionate,Claim,"(26800, 26821)",Attack
It is to fully fund the McKinney Act,Claim,"(32210, 32246)",I want to see the McKinney Act fully funded,Claim,"(31724, 31767)",Support
The issue of abortion is a very difficult issue,Claim,"(39903, 39950)",I don't favor abortion,Claim,"(40034, 40056)",Support
I think that part of it is the crime infested neighborhoods,Claim,"(45618, 45677)",it's a combination of these things,Claim,"(45958, 45992)",Support
The vice president has a long resume,Premise,"(52749, 52785)",it didn't stop him from endorsing the sale of arms to the Ayatollah,Claim,"(52791, 52858)",Support
We ought to say this is good,Premise,"(60903, 60931)",We should encourage that,Premise,"(60877, 60901)",Support
one of the things that I think we should do about it in terms of cause is to instill values into the young people in our schools,Claim,"(1430, 1558)",we got into this feeling that value- free education was the thing,Premise,"(1573, 1638)",Attack
"after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages",Premise,"(68541, 68680)","one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know",Claim,"(68682, 68852)",Support
he will do very very well,Claim,"(75758, 75783)",judge the man on his record not on the-lot of rumors and innuendo and trying to fool around with his name,Claim,"(75901, 76006)",Support
"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers",Claim,"(81839, 81952)","I think it also is going to require an administration that understand that there are tremendous opportunities out there for the development of new uses for agricultural products, new uses which can help us to clean up our environment at the same time",Claim,"(81460, 81710)",Support
I want to build on it,Claim,"(84607, 84628)","in terms of peace, we are on the right track",Claim,"(84472, 84516)",Support
Building that kind of growth expands revenues and helps to bring down that deficit,Claim,"(11197, 11279)",we've got to invest in economic growth in this country,Claim,"(11110, 11164)",Support
It lies to me in flexibility in Medicaid,Claim,"(18899, 18939)","it seems to me, in full enforcement of the catastrophic program",Claim,"(18834, 18897)",Support
My argument with the governor is,Premise,"(26823, 26855)",do we want this country to go that far left,Claim,"(26857, 26900)",Attack
There are certain army bases that the act calls for that can be used in certain cases to shelter people when it's rough,Premise,"(32248, 32367)",I think that we're on the right track,Claim,"(32376, 32413)",Support
I don't think it's a good thing,Claim,"(40058, 40089)",I don't favor abortion,Claim,"(40034, 40056)",Support
"The neighborhood, the kind of environment people are growing up in, and that leads me to the programs I'm talking about in terms of education",Premise,"(45475, 45616)",it's a combination of these things,Claim,"(45958, 45992)",Support
we now know that he was not out of the loop,Premise,"(52864, 52907)",it didn't stop him from endorsing the sale of arms to the Ayatollah,Claim,"(52791, 52858)",Support
We ought to say this is good,Premise,"(60903, 60931)",the Soviet Union seems to be walking down that same path,Claim,"(60819, 60875)",Support
I do believe there are fundamental rights and wrongs as far as use,Claim,"(1672, 1738)","yes, we can do better on interdiction",Claim,"(1793, 1830)",Support
"one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know",Claim,"(68682, 68852)",we never ever can make concessions to terrorists and hostage takers,Claim,"(68462, 68529)",Attack
he's kept his head up,Claim,"(75731, 75752)",judge the man on his record not on the-lot of rumors and innuendo and trying to fool around with his name,Claim,"(75901, 76006)",Support
"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers",Claim,"(81839, 81952)",I don't think there's anything mutually exclusive or contradictory about building a strong farm economy in this country and assisting our family farms and providing a good strong future for rural communities and for rural America and at the same time working on Third World debt,Claim,"(81958, 82236)",Support
I want to see us finalize that START agreement,Claim,"(84630, 84676)",I want it to be the one to finally lead the world to banishing chemical and biological weapons,Claim,"(84681, 84775)",Support
let me lay out for you my own strategy for bring that deficit down,Claim,"(10576, 10642)",we have to bring interest rates down,Claim,"(11290, 11326)",Support
people at the lowest end can buy in there and get their needs covered,Premise,"(18943, 19012)",It lies to me in flexibility in Medicaid,Claim,"(18899, 18939)",Support
do we want this country to go that far left,Claim,"(26857, 26900)",He is very passionate,Claim,"(26800, 26821)",Attack
we're on the track on this one,Claim,"(32721, 32751)",I think that we're on the right track,Claim,"(32376, 32413)",Support
I don't think it's a good thing,Claim,"(40058, 40089)",I don't think most people do,Claim,"(40091, 40119)",Support
"so much of it is, gets into a whole other phase of things",Premise,"(45416, 45473)",it's a combination of these things,Claim,"(45958, 45992)",Support
"he was in meeting after meeting listening to Secretary Shultz and Secretary Weinberger opposing that, and yet he supported it",Premise,"(52909, 53034)",it didn't stop him from endorsing the sale of arms to the Ayatollah,Claim,"(52791, 52858)",Support
I'm not going to do that,Claim,"(61094, 61118)",I think the jury is still out on the Soviet experiment,Claim,"(61128, 61182)",Support
"yes, we can do better on interdiction",Claim,"(1793, 1830)",We have to change this whole culture,Claim,"(1976, 2012)",Support
"one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know",Claim,"(68682, 68852)","you cannot make concessions to terrorists, ever, ever",Claim,"(68074, 68127)",Attack
judge the man on his record not on the-lot of rumors and innuendo and trying to fool around with his name,Claim,"(75901, 76006)",he took a tremendous pounding and everybody now knows that he took a very unfair pounding,Premise,"(75519, 75608)",Attack
"As a matter of fact, Mexico, itself, is one of our biggest agricultural customers",Premise,"(82238, 82319)",I don't think there's anything mutually exclusive or contradictory about building a strong farm economy in this country and assisting our family farms and providing a good strong future for rural communities and for rural America and at the same time working on Third World debt,Claim,"(81958, 82236)",Support
I want it to be the one to finally lead the world to banishing chemical and biological weapons,Claim,"(84681, 84775)","in terms of peace, we are on the right track",Claim,"(84472, 84516)",Support
"we will as we come up with a good, solid plan with the Congress for bringing that deficit down",Claim,"(11332, 11426)",we have to bring interest rates down,Claim,"(11290, 11326)",Support
we've got to keep going forward without killing off the engine and throwing people out of work,Claim,"(18717, 18811)",I do not want to see us mandate across the board that every company has to do this,Claim,"(19032, 19114)",Attack
I salute him for his passion,Claim,"(26948, 26976)",He is very passionate,Claim,"(26800, 26821)",Support
"I don't see this, incidentally, as a Democrat or a Republican or a liberal or conservative idea",Premise,"(32415, 32510)",I see an involvement by a thousand points of light,Premise,"(32512, 32562)",Support
I don't think most people do,Claim,"(40091, 40119)",I don't favor abortion,Claim,"(40034, 40056)",Support
maybe we're going to have to enforce more on the states in terms of Medicaid taking care of these,Claim,"(45305, 45402)",it's a combination of these things,Claim,"(45958, 45992)",Support
we now know that he was not out of the loop,Premise,"(52864, 52907)","he was in meeting after meeting listening to Secretary Shultz and Secretary Weinberger opposing that, and yet he supported it",Premise,"(52909, 53034)",Support
where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority,Claim,"(60937, 61092)",I think the jury is still out on the Soviet experiment,Claim,"(61128, 61182)",Support
we've got to do a lot better on education,Claim,"(1836, 1877)",We have to change this whole culture,Claim,"(1976, 2012)",Support
if we do it's an open invitation to others to do the same,Premise,"(68919, 68976)",there can be no concessions under any circumstances,Claim,"(68858, 68909)",Support
Dan Quayle is one of them and I am one of them,Claim,"(75424, 75470)",judge the man on his record not on the-lot of rumors and innuendo and trying to fool around with his name,Claim,"(75901, 76006)",Support
in the sense that we can work to help Mexico rebuild and expand and deal with these very serious economic problems we help our farmers at the same time,Claim,"(82324, 82475)",I don't think there's anything mutually exclusive or contradictory about building a strong farm economy in this country and assisting our family farms and providing a good strong future for rural communities and for rural America and at the same time working on Third World debt,Claim,"(81958, 82236)",Support
I want to see asymmetrical reductions in conventional forces,Claim,"(84777, 84837)","in terms of peace, we are on the right track",Claim,"(84472, 84516)",Support
Building that kind of growth expands revenues and helps to bring down that deficit,Claim,"(11197, 11279)","we will as we come up with a good, solid plan with the Congress for bringing that deficit down",Claim,"(11332, 11426)",Support
"I really think that marginal operators are going to go say, ""We can't make it.""",Premise,"(19124, 19203)",I think then you're going to see that people are put out of work,Claim,"(19208, 19272)",Support
We just have a big difference on where this country should be led,Premise,"(26978, 27043)",in what direction it ought to go,Claim,"(27049, 27081)",Support
I see an involvement by a thousand points of light,Premise,"(32512, 32562)",when I talked at our convention about a thousand points of light,Premise,"(31837, 31901)",Support
I don't favor abortion,Claim,"(40034, 40056)",The question is who makes the decision,Premise,"(40121, 40159)",Support
do not erode out of the system the thousand points of light,Premise,"(45998, 46057)",it's a combination of these things,Claim,"(45958, 45992)",Attack
which has in fact increased Cuban and Soviet influence in that region,Premise,"(53430, 53499)",he continues to support a failed policy in Central America which is getting worse and worse,Claim,"(53333, 53424)",Support
I think the jury is still out on the Soviet experiment,Claim,"(61128, 61182)",the Soviet Union seems to be walking down that same path,Claim,"(60819, 60875)",Attack
be tougher on those who commit crimes,Claim,"(1898, 1935)",We have to change this whole culture,Claim,"(1976, 2012)",Support
We've got to be tough on international terrorism,Claim,"(68978, 69026)",there can be no concessions under any circumstances,Claim,"(68858, 68909)",Support
he took a tremendous pounding and everybody now knows that he took a very unfair pounding,Premise,"(75519, 75608)",I'd like each person to say did I jump to conclusions running down rumors that were so outrageous and so brutal,Claim,"(75614, 75725)",Attack
"As a matter of fact, Mexico, itself, is one of our biggest agricultural customers",Premise,"(82238, 82319)",in the sense that we can work to help Mexico rebuild and expand and deal with these very serious economic problems we help our farmers at the same time,Claim,"(82324, 82475)",Support
on tough sentencing of drug king pins and this kind of thing,Premise,"(84979, 85039)",I do favor the death penalty,Claim,"(85045, 85073)",Support
