source_unique_id,target_unique_id,source_id,target_id,source_text,target_text,relation_class,year
2016_79b12ee9c8828b00567ff77b9a642efa,2016_fd55173d2d1b26bcfc0f34f0a02a273f,T101,T102,"I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we'll grow",That's the kind of economy I want us to see again,Support,2016
2016_be69720d7bd7c3b44aa33974980ef61a,2016_0ed0a00bd60eb36eca5c085dce747cd2,T104,T103,"my father gave me a very small loan in 1975, and I built it into a company that's worth many, many billions of dollars, with some of the greatest assets in the world",that's the kind of thinking that our country needs,Support,2016
2016_a7aa942aef3ca7c8474ee715ec8b5bda,2016_0ed0a00bd60eb36eca5c085dce747cd2,T109,T103,Our country's in deep trouble,that's the kind of thinking that our country needs,Support,2016
2016_36e755b944c4df5c77364019ef8e2e91,2016_a7aa942aef3ca7c8474ee715ec8b5bda,T108,T109,"We don't know what we're doing when it comes to devaluations and all of these countries all over the world, especially China",Our country's in deep trouble,Support,2016
2016_d95e86a369313942114ba572deb1f44c,2016_8ec214ded027ea9a4ff4e603493701d6,T18,T17,We have to renegotiate our trade deals,So we have to do that,Support,2016
2016_7fc75467ec1bbe3bd35147a756570ba4,2016_31f5d3f99160c0b995129ff2aa14b85a,T106,T107,"What they're doing to us is a very, very sad thing","They're the best, the best ever at it",Support,2016
2016_31f5d3f99160c0b995129ff2aa14b85a,2016_8ec214ded027ea9a4ff4e603493701d6,T107,T17,"They're the best, the best ever at it",So we have to do that,Support,2016
2016_a34667b6bf42b991763b44e4f48a1d78,2016_14d335f8e934666901d3cf9f6a4544cc,T114,T115,They have a VAT tax,Let me give you the example of Mexico,Support,2016
2016_969d7628022d5e75f2ac62e0ef8ffa8b,2016_be056243948acb91d4bb78744ec22909,T118,T113,"When we sell into Mexico, there's a tax",We're on a different system,Support,2016
2016_44209c84d669153cacbc18a0d3cf59e8,2016_be056243948acb91d4bb78744ec22909,T116,T113,"When they sell into us, there's no tax",We're on a different system,Support,2016
2016_be056243948acb91d4bb78744ec22909,2016_eb14e9545f29d6636ffc4393e440eb09,T113,T119,We're on a different system,It's a defective agreement,Support,2016
2016_c0bc5d90fa1402a54b9ddf5ee371a5bb,2016_eb14e9545f29d6636ffc4393e440eb09,T121,T119,"It's been defective for a long time, many years, but the politicians haven't done anything about it",It's a defective agreement,Support,2016
2016_7e7ed42e9577c43085037522efb0e5d1,2016_2388c38844f3b7e0282ff93a9dbda8f6,T112,T111,they're giving incentives,"they're doing things that, frankly, we don't do",Support,2016
2016_caf400322e7e436d3b359d32c47edcdd,2016_2388c38844f3b7e0282ff93a9dbda8f6,T110,T111,they're taking our jobs,"they're doing things that, frankly, we don't do",Support,2016
2016_2388c38844f3b7e0282ff93a9dbda8f6,2016_d95e86a369313942114ba572deb1f44c,T111,T18,"they're doing things that, frankly, we don't do",We have to renegotiate our trade deals,Support,2016
2016_79f0cc472d7c0edb38e28f7856fba879,2016_44bd30b54509830974fa2383f776d7d6,T127,T126,we owe $20 trillion,We cannot do it any longer,Support,2016
2016_3eccc3f597424e7455576db115278597,2016_44bd30b54509830974fa2383f776d7d6,T123,T126,She's been doing this for 30 years,We cannot do it any longer,Support,2016
2016_e1b16b122a7c0cf1712d7403fbadccef,2016_ec0eb7e42f38516e1dbef61ab70c0e63,T129,T128,The companies are leaving,the first thing you do is don't let the jobs leave,Support,2016
2016_d22f5c58a989b660aa28fa9222a6925b,2016_e1b16b122a7c0cf1712d7403fbadccef,T130,T129,"I could name, I mean, there are thousands of them",The companies are leaving,Support,2016
2016_4c7a13c7b8ce12c985c8279837525272,2016_ed53b4024c13938f6c8dc3639d810e61,T136,T137,the special interests want those companies to leave,they have special interests,Support,2016
2016_ba52eba091066928f10a80013b356de8,2016_4c7a13c7b8ce12c985c8279837525272,T135,T136,"in many cases, they own the companies",the special interests want those companies to leave,Support,2016
2016_0ed7488ea27675032aeb99a27db64506,2016_7ccc6c321f254df53e1197d3d1e8492f,T131,T132,they're leaving in bigger numbers than ever,They're leaving,Support,2016
2016_511e64f6e5ca04d1eab1005e7e2e81df,2016_2623b0c388dc18c05e157eb6f107f42f,T138,T134,"if you think you're going to make your air conditioners or your cars or your cookies or whatever you make and bring them into our country without a tax, you're wrong",We have to stop them from leaving,Support,2016
2016_e3277d286d4c85248b440a7d94543d49,2016_427d623570be77c30918d4fe82bb469e,T147,T148,"We had the worst financial crisis, the Great Recession, the worst since the 1930s",let's stop for a second and remember where we were eight years ago,Support,2016
2016_c425a9701027efe9ce3535eedd5fe665,2016_e3277d286d4c85248b440a7d94543d49,T146,T147,"That was in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm","We had the worst financial crisis, the Great Recession, the worst since the 1930s",Support,2016
2016_8822375cbd981597e7d44f995b2152e2,2016_9dac4f71d6054d516025c267c251192d,T153,T152,$13 trillion in family wealth was wiped out,we have come back from that abyss,Support,2016
2016_513c9dc4372dd4ad34c2dae087989194,2016_9dac4f71d6054d516025c267c251192d,T154,T152,Five million people lost their homes,we have come back from that abyss,Support,2016
2016_31bd109550288c7e8d033a209a9dc802,2016_9dac4f71d6054d516025c267c251192d,T19,T152,Nine million people — nine million people lost their jobs,we have come back from that abyss,Support,2016
2016_48a38916e27af69f4e07dfb68bb3ef10,2016_eaf3e3684cc64f417a38b00a4569470a,T150,T145,we're now on the precipice of having a potentially much better economy,the last thing we need to do is to go back to the policies that failed us in the first place,Support,2016
2016_160635a64ef572e55c9a4c4d9bc5f2d3,2016_eaf3e3684cc64f417a38b00a4569470a,T151,T145,it has not been easy,the last thing we need to do is to go back to the policies that failed us in the first place,Support,2016
2016_3b5a1be21543838c12c0c6e6c9fb71e5,2016_eaf3e3684cc64f417a38b00a4569470a,T155,T145,"Independent experts have looked at what I've proposed and looked at what Donald's proposed, and basically they've said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession",the last thing we need to do is to go back to the policies that failed us in the first place,Support,2016
2016_3afa89569842d91bff73bd3f09c5e844,2016_71ebef4ca988b22c7e0a5d8ec64df8c7,T161,T165,I think science is real,I think it's real,Support,2016
2016_8e567532cec621227cf9d291f628ab7b,2016_84a609dec4ba5e2f798aeabb90078aff,T2,T1,They lost plenty of money on that one,That was a disaster,Support,2016
2016_97426467cc134cd936f788d3dea9b5ce,2016_c0c379092c9b95e50be337feb464f19d,T173,T172,"Our country is losing so much in terms of energy, in terms of paying off our debt",Our energy policies are a disaster,Support,2016
2016_db64e01c752210509eb45ba3d03dc7f8,2016_c0c379092c9b95e50be337feb464f19d,T4,T172,we're putting a lot of people out of work,Our energy policies are a disaster,Support,2016
2016_ecfd6d7787cc370506c41c4f959a8b90,2016_3521fe353763bca02436e2c1b2e08e05,T167,T21,We can deploy a half a billion more solar panels,here's what we can do,Support,2016
2016_1480d4c688211cf989044a2aba36a5d9,2016_3521fe353763bca02436e2c1b2e08e05,T166,T21,We can have enough clean energy to power every home,here's what we can do,Support,2016
2016_9463d3bfa7b08f482eba607034dced61,2016_3521fe353763bca02436e2c1b2e08e05,T168,T21,We can build a new modern electric grid,here's what we can do,Support,2016
2016_33c5c8052c0ae27a4f39ea5f700efbef,2016_3521fe353763bca02436e2c1b2e08e05,T176,T21,You can't do what you're looking to do with $20 trillion in debt,here's what we can do,Attack,2016
2016_d978e6441281d614258add1843842f55,2016_afdc39286e78c872c8299ea5157ae8b1,T179,T177,"He's doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact","The Obama administration, from the time they've come in, is over 230 years' worth of debt, and he's topped it",Support,2016
2016_c23373c0fcfe8afc5c2a62f9905aa986,2016_9abbc8807dc45c851f68af47f3062d58,T175,T174,they're not doing it,we have to do a much better job at giving companies incentives to build new companies or to expand,Support,2016
2016_6e4dbacd3b2d5eee0950eb336dcb3ba8,2016_aee9dd7100fc2a08bc59b53944826605,T182,T183,"For 30 years, you've been doing it, and now you're just starting to think of solutions",You can't bring back jobs,Support,2016
2016_c5a28b25b92a2b1917a00380871db782,2016_87d35f33527bc9e466362f26c1e4a64e,T189,T185,Incomes went up for everybody,I think my husband did a pretty good job in the 1990s,Support,2016
2016_2b2cd7888c0b74bf68140bc703bfa756,2016_87d35f33527bc9e466362f26c1e4a64e,T188,T185,"He approved NAFTA, which is the single worst trade deal ever approved in this country",I think my husband did a pretty good job in the 1990s,Attack,2016
2016_0216d7d41ae7adc93bd3fd3ef5dba7f5,2016_87d35f33527bc9e466362f26c1e4a64e,T190,T185,"Manufacturing jobs went up also in the 1990s, if we're actually going to look at the facts",I think my husband did a pretty good job in the 1990s,Support,2016
2016_b335e4f911eb46c259637642115c8bf1,2016_824bff81def15b2ef6ae9ca3848e3965,T197,T195,We're going to enforce the trade deals we have,I'm going to have a special prosecutor,Support,2016
2016_b879699c83a4b063c3109417e300054c,2016_824bff81def15b2ef6ae9ca3848e3965,T196,T195,we're going to hold people accountable,I'm going to have a special prosecutor,Support,2016
2016_5551c4d7d339fc500646f314f524ba12,2016_a4e027f3d1cb3f146b5990b294afd521,T5,T6,"When I was secretary of state, we actually increased American exports globally 30 percent. We increased them to China 50 percent",I know how to really work to get new jobs and to get exports that helped to create more new jobs,Support,2016
2016_048363c83c28a71e258026c96419d8d7,2016_a4e027f3d1cb3f146b5990b294afd521,T198,T6,you haven't done it in 30 years or 26 years or any number you want to,I know how to really work to get new jobs and to get exports that helped to create more new jobs,Attack,2016
2016_f0231ea325dd120191e6f17c7b1f3fb7,2016_048363c83c28a71e258026c96419d8d7,T203,T198,I've been a senator,you haven't done it in 30 years or 26 years or any number you want to,Attack,2016
2016_ed6cc23ba4676c9202164e362230c74a,2016_07758983979f044b475b47221242c9ff,T8,T7,"You go to New England, you go to Ohio, Pennsylvania, you go anywhere you want, Secretary Clinton, and you will see devastation where manufacture is down 30, 40, sometimes 50 percent","Your husband signed NAFTA, which was one of the worst things that ever happened to the manufacturing industry",Support,2016
2016_0dd85becc5dccc62e82a24e6c27e842a,2016_962e21c22b1ee751f7a3c818f92f543f,T207,T208,You were totally in favor of it,now you want to approve Trans-Pacific Partnership,Support,2016
2016_ff4e8135c75539711b067c7d641286be,2016_07758983979f044b475b47221242c9ff,T9,T7,"NAFTA is the worst trade deal maybe ever signed anywhere, but certainly ever signed in this country","Your husband signed NAFTA, which was one of the worst things that ever happened to the manufacturing industry",Support,2016
2016_63ab91e3e9bdeff7633ec92f3a01404c,2016_ff4e8135c75539711b067c7d641286be,T210,T9,Nothing will ever top NAFTA,"NAFTA is the worst trade deal maybe ever signed anywhere, but certainly ever signed in this country",Support,2016
2016_c004d5b3bbd6bb44a7973b1282b8a875,2016_57985f0302574bb340b1cdf82a211a79,T215,T211,You called it the gold standard of trade deals,You called it the gold standard,Support,2016
2016_e97f778bf1471c28b36f5c552e7b0d3f,2016_c004d5b3bbd6bb44a7973b1282b8a875,T214,T215,You said it's the finest deal you've ever seen,You called it the gold standard of trade deals,Support,2016
2016_9577b4e294d5a929b519ca4e42592b16,2016_80756afa3fb4307f8e71e435df051be1,T218,T216,I did say I hoped it would be a good deal,that is not the facts,Support,2016
2016_80756afa3fb4307f8e71e435df051be1,2016_d47ee3f1dcb60197b9cd710af5324711,T216,T217,that is not the facts,you live in your own reality,Support,2016
2016_9577b4e294d5a929b519ca4e42592b16,2016_7103fa98771119dff6ea9314293f6108,T218,T212,I did say I hoped it would be a good deal,"then you heard what I said about it, and all of a sudden you were against it",Attack,2016
2016_8150826a98328c8842d49a428ae6411b,2016_e3fa1a70f70c67c98c2ed9545f3ead8c,T229,T228,"It's called ""Stronger Together.""",I have written a book about it,Support,2016
2016_950237a85651efb4148b546d2b3b8d55,2016_76210552d6d6f9f2591255fbf16b7149,T233,T232,"people have looked at both of our plans, have concluded that mine would create 10 million jobs and yours would lose us 3.5 million jobs, and explode the debt which would have a recession",we have a very robust set of plans,Support,2016
2016_e34cd32abf2350301a870bd1c7de3650,2016_76210552d6d6f9f2591255fbf16b7149,T231,T232,We also have to look at how we help families balance the responsibilities at home and the responsibilities at business,we have a very robust set of plans,Support,2016
2016_cff80890ecc4ee39fa08e35f12c6a81e,2016_76210552d6d6f9f2591255fbf16b7149,T230,T232,"we need to have strong growth, fair growth, sustained growth",we have a very robust set of plans,Support,2016
2016_ae1bb65956412f5f07b6105c938b3d2b,2016_76210552d6d6f9f2591255fbf16b7149,T10,T232,You are going to approve one of the biggest tax cuts in history,we have a very robust set of plans,Attack,2016
2016_75df78e957a280b305513c252a7e13d4,2016_76210552d6d6f9f2591255fbf16b7149,T11,T232,You are going to approve one of the biggest tax increases in history,we have a very robust set of plans,Attack,2016
2016_a80d2dec98a71abef4ab3e2e40b6282e,2016_76210552d6d6f9f2591255fbf16b7149,T12,T232,You are going to drive business out,we have a very robust set of plans,Attack,2016
2016_463d2d6a79735fa1513a92227998e028,2016_5b7bc1a7559c67f6e0911e03afecf511,T14,T13,you're going to increase regulations all over the place,Your regulations are a disaster,Support,2016
2016_728d083f0b2a27c54d55b12bb94f5608,2016_e7833cc86a3a91f212ab35870cd32fa4,T234,T22,It will create tremendous numbers of new jobs,I'm very proud of it,Support,2016
2016_f9913e40636cc9b4cfb0d60d5283145f,2016_5aeb9188f536c3e5d9f5e31f8b5cfcfc,T23,T237,the things that business as in people like the most is the fact that I'm cutting regulation,I'm going to cut regulations,Support,2016
2016_08fdc753d63d8c2d2780d30aa3b6a1bb,2016_d8ad05437605b8cc7df6b5bdb6ede6f0,T243,T236,"You have regulations on top of regulations, and new companies cannot form and old companies are going out of business",you are going to regulate these businesses out of existence,Support,2016
2016_ceb81f5eb5dac3e4c319606b5129a5c9,2016_5b7bc1a7559c67f6e0911e03afecf511,T240,T13,you want to increase the regulations and make them even worse,Your regulations are a disaster,Support,2016
2016_d9eac1a6cb2a1831d7a271d70388b1d0,2016_79125f6f3a857e93ba4feec6442c6d9a,T247,T249,I kind of assumed that there would be a lot of these charges and claims,"we have taken the home page of my website, HillaryClinton.com, and we've turned it into a fact-checker",Support,2016
2016_79125f6f3a857e93ba4feec6442c6d9a,2016_030073b69dd590ee8d818b98ca23ad49,T249,T248,"we have taken the home page of my website, HillaryClinton.com, and we've turned it into a fact-checker","if you want to see in real-time what the facts are, please go and take a look",Support,2016
2016_dfeb5f55bfbce459009f38fda29cf040,2016_5b7bc1a7559c67f6e0911e03afecf511,T246,T13,What I have proposed would cut regulations and streamline them for small businesses,Your regulations are a disaster,Attack,2016
2016_49b085fe192108f8671d03e5cf8b14ee,2016_ea41d7850ec23ef17dc4ad36dd6b3aa4,T251,T250,they have made all the gains in the economy,What I have proposed would be paid for by raising taxes on the wealthy,Support,2016
2016_4c78d2304eeba7cc9267aca43e1cc0d1,2016_ea41d7850ec23ef17dc4ad36dd6b3aa4,T252,T250,I think it's time that the wealthy and corporations paid their fair share to support this country,What I have proposed would be paid for by raising taxes on the wealthy,Support,2016
2016_632d8f85a344a91d598b5da7c122331e,2016_004159e2b6838650c20fa6236edd3a40,T254,T24,you're telling the enemy everything you want to do,"Well, at least I have a plan to fight ISIS",Attack,2016
2016_1dafec421b9c1ccb4d4886b34a37ddae,2016_037ae4f0b20d9512e1c5aa4c30ae9eb2,T29,T30,"we need new jobs, good jobs, with rising incomes","we have to build an economy that works for everyone, not just those at the top",Support,2016
2016_72ccbd54228331514c7fb9ff58fb9b28,2016_c2f47a5a42eb4a5de88c29146234364b,T42,T40,"let's have paid family leave, earned sick days",I want us to do more to support people who are struggling to balance family and work,Support,2016
2016_71eb4170f061b6a42906026400730885,2016_72ccbd54228331514c7fb9ff58fb9b28,T41,T42,I've heard from so many of you about the difficult choices you face and the stresses that you're under,"let's have paid family leave, earned sick days",Support,2016
2016_3f7024cbd0ea4be89132a7f600e33c2e,2016_c2f47a5a42eb4a5de88c29146234364b,T43,T40,Let's be sure we have affordable child care and debt-free college,I want us to do more to support people who are struggling to balance family and work,Support,2016
2016_2fe67edb8b872bf50b57e4398e24d922,2016_ce2dc3043d57ef4c3b535cb0987c6032,T48,T45,You look at what China is doing to our country in terms of making our product,Our jobs are fleeing the country,Support,2016
2016_e8175ef17d4d3efdf6b323b02b16e4d3,2016_e75df5f6aba2a3ed943cbf64da2ba0e3,T51,T50,we have a very good fight,there's nobody in our government to fight them,Attack,2016
2016_969dcf451e2efd38dd1bfbc6071413bc,2016_e8175ef17d4d3efdf6b323b02b16e4d3,T52,T51,we have a winning fight,we have a very good fight,Support,2016
2016_6132cd228eddccdec4a25bcf1785d71c,2016_969dcf451e2efd38dd1bfbc6071413bc,T53,T52,they're using our country as a piggy bank to rebuild China,we have a winning fight,Support,2016
2016_10b02424f647750700a661c7ca3f190b,2016_f6a1434fa50910b0c67a3942aa10dff1,T54,T55,many other countries are doing the same thing,"we're losing our good jobs, so many of them",Support,2016
2016_d31b6f9cde2cec36652042862ec5e404,2016_f6a1434fa50910b0c67a3942aa10dff1,T56,T55,"When you look at what's happening in Mexico, a friend of mine who builds plants said it's the eighth wonder of the world","we're losing our good jobs, so many of them",Support,2016
2016_e1abd48175dc3e3d21ddb914d90f89e5,2016_f6a1434fa50910b0c67a3942aa10dff1,T59,T55,Ford is leaving,"we're losing our good jobs, so many of them",Support,2016
2016_01623f1e5e26466a6785c7c4a341e7d2,2016_f6a1434fa50910b0c67a3942aa10dff1,T58,T55,"You see that, their small car division leaving","we're losing our good jobs, so many of them",Support,2016
2016_be0c3d7401019e55f0614880985f3612,2016_f6a1434fa50910b0c67a3942aa10dff1,T62,T55,They're all leaving,"we're losing our good jobs, so many of them",Support,2016
2016_fb3ace143fa118d0cfd06bdddf6f1e68,2016_b71de5c07b0af1646f9f2a1862b7617b,T65,T63,we have to stop our jobs from being stolen from us,we can't allow it to happen anymore,Support,2016
2016_dc554d9025331b4c5964e665e1d53cb0,2016_fb3ace143fa118d0cfd06bdddf6f1e68,T69,T65,All you have to do is take a look at Carrier air conditioning in Indianapolis,we have to stop our jobs from being stolen from us,Support,2016
2016_21323fff934b2c35eece19f3cc2b7e6b,2016_fb3ace143fa118d0cfd06bdddf6f1e68,T71,T65,So many hundreds and hundreds of companies are doing this,we have to stop our jobs from being stolen from us,Support,2016
2016_a8d78eef3df0d6f3b3a5cfdda0064f9f,2016_a2e751f0dbcc3c1feba1304353da2468,T73,T70,"Under my plan, I'll be reducing taxes tremendously, from 35 percent to 15 percent for companies, small and big businesses",We cannot let it happen,Support,2016
2016_a5cf3c7172eb5ec502db5c9ec1dfac49,2016_a2e751f0dbcc3c1feba1304353da2468,T79,T70,We have to renegotiate our trade deals,We cannot let it happen,Support,2016
2016_bba9485c5c1870831c6babcf830e0a08,2016_5c4c1788dfa952ae085823d1c6347578,T81,T84,I think that trade is an important issue,"we need to have smart, fair trade deals",Support,2016
2016_f1e74457b1fca0e4edb4ae0544dfc7de,2016_5c4c1788dfa952ae085823d1c6347578,T82,T84,"Of course, we are 5 percent of the world's population","we need to have smart, fair trade deals",Support,2016
2016_2df24ffc1dc0adc76b03cd85f88ed1d6,2016_8c956dd14e315f932bd876bfa226954f,T87,T86,it would be the most extreme version,the kind of plan that Donald has put forth would be trickle-down economics all over again,Support,2016
2016_31070931d6cf04697c83fd877798a3a7,2016_43e045299b59d3161c63fad9b864c7f8,T89,T88,I call it trumped-up trickle-down,the biggest tax cuts for the top percent of the people in this country than we've ever had,Support,2016
2016_f7cc6a908e734b8f654a13366dbcab60,2016_31070931d6cf04697c83fd877798a3a7,T90,T89,that's exactly what it would be,I call it trumped-up trickle-down,Support,2016
2016_1a9a4d38bd7786ec277c61ad45be6ed1,2016_8c956dd14e315f932bd876bfa226954f,T91,T86,That is not how we grow the economy,the kind of plan that Donald has put forth would be trickle-down economics all over again,Support,2016
2016_8d6b0faed7e8e112beff6957e3e63d80,2016_fbb3aec9f7ec9a461b977e8b3b3df40f,T98,T96,"You know, Donald was very fortunate in his life, and that's all to his benefit",I think we come at it from somewhat different perspectives,Support,2016
2016_2c61510080df643f928790ab5db8ccfc,2016_fbb3aec9f7ec9a461b977e8b3b3df40f,T92,T96,I don't buy that,I think we come at it from somewhat different perspectives,Support,2016
2016_2c61510080df643f928790ab5db8ccfc,2016_02067fd2bad460ec76da500ec257ac40,T92,T97,I don't buy that,"he really believes that the more you help wealthy people, the better off we'll be and that everything will work out from there",Attack,2016
2016_79b12ee9c8828b00567ff77b9a642efa,2016_fbb3aec9f7ec9a461b977e8b3b3df40f,T101,T96,"I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we'll grow",I think we come at it from somewhat different perspectives,Support,2016
2016_be69720d7bd7c3b44aa33974980ef61a,2016_5fabd4bab0ba2cb0b5f23be8579612f9,T104,T99,"my father gave me a very small loan in 1975, and I built it into a company that's worth many, many billions of dollars, with some of the greatest assets in the world","He started his business with $14 million, borrowed from his father",Attack,2016
2016_14d335f8e934666901d3cf9f6a4544cc,2016_2388c38844f3b7e0282ff93a9dbda8f6,T115,T111,Let me give you the example of Mexico,"they're doing things that, frankly, we don't do",Support,2016
2016_be056243948acb91d4bb78744ec22909,2016_2388c38844f3b7e0282ff93a9dbda8f6,T113,T111,We're on a different system,"they're doing things that, frankly, we don't do",Support,2016
