subj,subj_type,subj_span,obj,obj_type,obj_span,relation
The farmer plants in the spring and harvests in the fall.,Premise,"(21825, 21882)",they're not able to control their market very well.,Premise,"(21944, 21995)",Support
There are no guarantees that uh - if you take uh - one road or another that you will be a successful president.,Claim,"(29300, 29411)",There's no certain road to the presidency.,Claim,"(29257, 29299)",Support
"I think you have heavy obligations which affect our security,",Claim,"(30642, 30703)","I don't believe that you're going to be able to reduce the federal debt very much in nineteen sixty-one, two, or three.",Claim,"(30522, 30641)",Support
we want higher teachers' salaries.,Claim,"(36791, 36825)",We need higher teachers' salaries.,Claim,"(36826, 36860)",Equivalent
the House failed by eleven votes.,Premise,"(41168, 41201)",the House did not pass it,Premise,"(41138, 41163)",Support
"if the country will have voted for the candidate for the presidency and for the proposals that he has made,",Premise,"(45844, 45951)","Whenever a majority of the people are for a program, the House and the Senate responds to it.",Premise,"(45666, 45759)",Support
I'm not satisfied to have fifty percent of our steel-mill capacity unused,Claim,"(2987, 3060)",I am not satisfied as an American with the progress that we're making,Claim,"(2767, 2836)",Support
"We should sustain uh - the Department of Justice in its efforts and the F.B.I.,",Claim,"(48959, 49038)",I think it's a matter that we should continue to uh - give uh - great care and attention to.,Claim,"(48726, 48818)",Support
"I think that's the big assignment, the big task, the big function of the federal government.",Claim,"(53498, 53590)","I think what we have to do, however, is have the president and the leadership set before our country exactly what we must do in the next decade,",Claim,"(52877, 53021)",Support
It provides a choice of having either government insurance or private insurance.,Premise,"(55821, 55901)","Our health program - the one that Senator Javits and other Republican Senators, as well as I supported - is one that provides for all people over sixty-five who want health insurance, the opportunity to have it if they want it.",Premise,"(55593, 55820)",Support
"I've been there now for fourteen years, the same period of time that he has,",Premise,"(16371, 16447)",our experience in uh - government is comparable.,Claim,"(16456, 16504)",Support
"First, after each of my foreign trips I have made recommendations that have been adopted",Premise,"(17963, 18051)",It would be rather difficult to cover them in eight and- in two and a half minutes,Claim,"(17822, 17904)",Support
There are hundreds of thousands of them.,Premise,"(21883, 21923)",they're not able to control their market very well.,Premise,"(21944, 21995)",Support
Mine has been in the executive branch.,Premise,"(28556, 28594)",His experience has been different from mine,Claim,"(28511, 28554)",Support
I did not advocate reducing the federal debt,Premise,"(30469, 30513)","I don't believe that you're going to be able to reduce the federal debt very much in nineteen sixty-one, two, or three.",Claim,"(30522, 30641)",Support
we want higher teachers' salaries.,Claim,"(36791, 36825)",I favor higher salaries for teachers.,Claim,"(37232, 37269)",Equivalent
All the president needs to sustain his veto of any bill is one-third plus one in either the House or the Senate.,Premise,"(41617, 41729)",it's extremely difficult with the great power that the president does to pass any bill when the president is opposed to it.,Claim,"(41493, 41616)",Support
You must always remember that a president can't stop anything unless he has the people behind him.,Claim,"(46274, 46372)","a president will be able to lead - a president will be able to get his program through - to the effect that he has the support of the country, the support of the people.",Claim,"(45307, 45476)",Support
Mr. Khrushchev is in New York,Premise,"(1718, 1747)",he maintains the Communist offensive throughout the world because of the productive power of the Soviet Union itself,Premise,"(1753, 1869)",Support
we should be continually alert.,Claim,"(49043, 49074)",I think it's a matter that we should continue to uh - give uh - great care and attention to.,Claim,"(48726, 48818)",Support
"if we're going to maintain our security in education, in economic growth, in development of natural resources.",Premise,"(53022, 53132)","I think what we have to do, however, is have the president and the leadership set before our country exactly what we must do in the next decade,",Claim,"(52877, 53021)",Support
it compels nobody to have insurance who does not want it.,Premise,"(55906, 55963)","Our health program - the one that Senator Javits and other Republican Senators, as well as I supported - is one that provides for all people over sixty-five who want health insurance, the opportunity to have it if they want it.",Premise,"(55593, 55820)",Support
our experience in uh - government is comparable.,Claim,"(16456, 16504)",the Vice President in his campaign has said that you were naive and at times immature.,Premise,"(16036, 16122)",Attack
I have made other recommendations after each of the other trips,Premise,"(18561, 18624)","First, after each of my foreign trips I have made recommendations that have been adopted",Premise,"(17963, 18051)",Equivalent
I think the experience of the twenties has shown what a free market could do to agriculture.,Claim,"(22280, 22372)",the economy of the rest of the United States sooner or later will collapse.,Claim,"(22421, 22496)",Support
I do not say that I have made the decisions,Premise,"(27972, 28015)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Attack
I did not advocate reducing the federal debt,Premise,"(30469, 30513)",you also call for reducing the federal debt.,Premise,"(30267, 30311)",Attack
I think this would be bad for the country;,Claim,"(37092, 37134)",we also want our education to be free of federal control.,Claim,"(36865, 36922)",Support
it is a fact in the August session that the four members of the Rules Committee who were Republicans joining with two Democrats voted against sending the aid to education bill to the floor of the House.,Premise,"(41903, 42105)",It was killed in the Rules Committee.,Premise,"(41861, 41898)",Support
"the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",Premise,"(46377, 46631)","Whenever a majority of the people are for a program, the House and the Senate responds to it.",Premise,"(45666, 45759)",Support
there is a hungry world,Premise,"(3458, 3481)",I'm not satisfied when we have over nine billion dollars worth of food - some of it rotting,Claim,"(3352, 3443)",Support
The question of Communism within the United States has been one that has worried us in the past.,Premise,"(49359, 49455)","Well, I think they're serious.",Claim,"(48695, 48725)",Support
this Administration has encouraged individual enterprise;,Premise,"(52124, 52181)",the Eisenhower Administration has moved,Claim,"(51920, 51959)",Support
it would not cover several million people who are not covered by Social Security at all.,Premise,"(56116, 56204)",I think that our program does a better job than his.,Claim,"(56229, 56281)",Support
which supported and sustained these programs which I've discussed tonight.,Premise,"(16754, 16828)",I hope he would grant me the same.,Claim,"(17187, 17221)",Support
"for example, after my trip abroad to Hungary I made some recommendations with regard to the Hungarian refugee situation which were adopted, not only by the President but some of them were enacted into law by the Congress",Premise,"(18626, 18846)",I have made other recommendations after each of the other trips,Premise,"(18561, 18624)",Support
I think you would have a recession in the rest of the country.,Claim,"(22736, 22798)",I think the case for the government intervention is a good one.,Claim,"(22802, 22865)",Support
"I would say that no president should ever allow anybody else to make the major decisions, The president only makes the decisions",Premise,"(28021, 28149)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
"Medical care for the aged, I would put under social security.",Premise,"(31583, 31644)","the kind of programs that I've talked about, in my judgment, are uh - fiscally sound.",Claim,"(31497, 31582)",Support
I think it would be bad for the teaching profession.,Claim,"(37135, 37187)",we also want our education to be free of federal control.,Claim,"(36865, 36922)",Support
It was killed in the Rules Committee.,Premise,"(41861, 41898)",It failed to came to the floor of the House of Representatives.,Claim,"(41797, 41860)",Support
One was a bill for a dollar twenty-five cents an hour for anyone who works in a store or company that has a million dollars a year business.,Premise,"(46752, 46892)","the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",Premise,"(46377, 46631)",Support
"four million Americans wait every month for a food package from the government, which averages five cents a day per individual",Premise,"(3499, 3625)",I'm not satisfied when we have over nine billion dollars worth of food - some of it rotting,Claim,"(3352, 3443)",Support
"if the United States is maintaining a strong society here in the United States,",Premise,"(49083, 49162)",I think that we can meet any internal threat.,Claim,"(49163, 49208)",Support
"that we've had the funds, for example, locally to build the schools, and the hospitals, and the highways",Claim,"(51972, 52076)",the Eisenhower Administration has moved,Claim,"(51920, 51959)",Support
We found the people who could least afford it - people on retired incomes uh - people on fixed incomes - we found them unable to meet their bills at the end of the month.,Premise,"(56600, 56770)",this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,Claim,"(56325, 56599)",Support
Mr. Nixon comes out of the Republican party.,Premise,"(16829, 16873)",I think Mr. Nixon is an effective leader of his party.,Claim,"(17132, 17186)",Support
"Within the Administration, as a chairman of the President's Committee on Price Stability and Economic Growth, I have had the opportunity to make recommendations which have been adopted within the Administration and which I think have been reasonably effective",Premise,"(18848, 19107)",It would be rather difficult to cover them in eight and- in two and a half minutes,Claim,"(17822, 17904)",Support
"They bring their crops in or their livestock in, many of them about the same time.",Premise,"(21996, 22078)",therefore the farmer is not in a position to bargain very effectively in the market place.,Claim,"(22189, 22279)",Support
All that his advisers do is to give counsel when he asks for it,Premise,"(28151, 28214)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
would have been paid for through the Social Security System and the Social Security tax.,Premise,"(32040, 32128)","the kind of programs that I've talked about, in my judgment, are uh - fiscally sound.",Claim,"(31497, 31582)",Support
all of the local school districts in the various states then have money which is freed to raise the standards for teachers' salaries.,Premise,"(37456, 37589)","the way that you get higher salaries for teachers is to support school construction,",Premise,"(37354, 37438)",Support
Every Republican on the Rules Committee voted against sending that bill to be considered by the members of the House of Representatives.,Premise,"(42135, 42271)",it is a fact in the August session that the four members of the Rules Committee who were Republicans joining with two Democrats voted against sending the aid to education bill to the floor of the House.,Premise,"(41903, 42105)",Support
yet nearly two-thirds to three-fourths of the Republicans in the House of Representatives voted against that proposal.,Premise,"(46934, 47052)",I don't think that's extreme at all;,Claim,"(46893, 46929)",Attack
The Chinese Communists have always had a large population,Premise,"(1871, 1928)",they are important and dangerous now,Claim,"(1934, 1970)",Attack
"We have to remember that the cold war that Mr. Khrushchev is waging and his colleagues are waging, is waged all over the world and it's waged right here in the United States.",Premise,"(49520, 49694)",The question of Communism within the United States has been one that has worried us in the past.,Premise,"(49359, 49455)",Support
"I must say that the reason that the schools have been constructed is because the local school districts were willing to increase the property taxes to a tremendously high figure - in my opinion, almost to the point of diminishing returns in order to sustain these schools.",Claim,"(52517, 52789)",this Administration has encouraged individual enterprise;,Premise,"(52124, 52181)",Attack
"if you feel that we have to move again in the sixties,",Premise,"(58780, 58834)",I agree. I think you should vote for Mr. Nixon,Claim,"(58728, 58774)",Attack
He was nominated by it.,Premise,"(16874, 16897)",I think Mr. Nixon is an effective leader of his party.,Claim,"(17132, 17186)",Support
I would only suggest that while we do not take the credit for it - I would not presume to - that since that committee has been formed the price line has been held very well within the United States,Premise,"(19236, 19433)",I know Senator Kennedy suggested in his speech at Cleveland yesterday that that committee had not been particularly effective,Claim,"(19109, 19234)",Attack
They have only a few purchasers that buy their milk or their hogs,Premise,"(22079, 22144)",therefore the farmer is not in a position to bargain very effectively in the market place.,Claim,"(22189, 22279)",Support
Sometimes it has not.,Premise,"(27950, 27971)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Attack
I think we're going to have to do it.,Claim,"(32248, 32285)",I think that's a good investment.,Claim,"(32214, 32247)",Support
your local communities and your states are not going to meet the responsibility as much as they should.,Claim,"(37722, 37825)",we also want our education to be free of federal control.,Claim,"(36865, 36922)",Support
We offered an amendment to do so.,Premise,"(42437, 42470)",We wanted to tie it to Social Security.,Claim,"(42397, 42436)",Support
It was not an extreme bill,Claim,"(47342, 47368)",I don't think that's extreme at all;,Claim,"(46893, 46929)",Equivalent
I think it could be a greater country,Claim,"(2867, 2904)",I am not satisfied as an American with the progress that we're making,Claim,"(2767, 2836)",Support
It is one that will continue to be a problem for years to come.,Premise,"(49456, 49519)",That's why we have to continue to be alert.,Claim,"(49695, 49738)",Support
I stand for programs that will mean growth and progress.,Claim,"(56895, 56951)",I think that our program does a better job than his.,Claim,"(56229, 56281)",Support
I think Mr. Nixon is an effective leader of his party.,Claim,"(17132, 17186)",I hope he would grant me the same.,Claim,"(17187, 17221)",Support
it's rather difficult to use an overall figure taking those seven and a half years and comparing them to the last eight years,Claim,"(19883, 20008)","I would say in the latter that the - and that's what I found uh - somewhat unsatisfactory about the figures uh - Mr. Nixon, that you used in your previous speech, when you talked about the Truman Administration",Claim,"(19450, 19660)",Support
we now have the highest uh - surpluses - nine billion dollars worth.,Premise,"(23082, 23150)","The dropping of the support price in order to limit production does not work,",Premise,"(23000, 23077)",Support
Sometimes my advice has been taken.,Premise,"(27914, 27949)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
"The program which I advocated, which failed by five votes in the United States Senate, would have put medical care for the aged in Social Security,",Premise,"(31888, 32035)",The Vice President and I disagree on this.,Claim,"(31645, 31687)",Support
Teachers' salaries very fortunately have gone up fifty percent in the last eight years as against only a thirty-four percent rise for other salaries.,Premise,"(37945, 38094)","I believe, in other words, that we have seen the local communities and the state assuming more of that responsibility.",Claim,"(37826, 37944)",Support
"Forty-four Democrats voted for it,",Premise,"(42471, 42505)",We wanted to tie it to Social Security.,Claim,"(42397, 42436)",Support
I don't say the Democrats are united in their support of the program.,Claim,"(47590, 47659)",I do say a majority are.,Claim,"(47664, 47688)",Attack
I think it could be a more powerful country,Claim,"(2942, 2985)",I am not satisfied as an American with the progress that we're making,Claim,"(2767, 2836)",Support
That's why we have to continue to be alert.,Claim,"(49695, 49738)",I agree with Senator Kennedy's appraisal generally in this respect.,Claim,"(49291, 49358)",Support
the function of the president is to set before the people the unfinished business of our society as Franklin Roosevelt did in the thirties,Premise,"(58840, 58978)",I agree. I think you should vote for Mr. Nixon,Claim,"(58728, 58774)",Attack
"I come out of the Democratic party, which in this century has produced Woodrow Wilson and Franklin Roosevelt and Harry Truman,",Premise,"(16623, 16749)",I hope he would grant me the same.,Claim,"(17187, 17221)",Support
"Mr. Truman came to office in nineteen uh - forty-four and at the end of the war, and uh - difficulties that were facing the United States during that period of transition - 1946 when price controls were lifted",Premise,"(19668, 19877)",it's rather difficult to use an overall figure taking those seven and a half years and comparing them to the last eight years,Claim,"(19883, 20008)",Support
"The dropping of the support price in order to limit production does not work,",Premise,"(23000, 23077)",there are no effective controls to bring supply and demand into better balance.,Claim,"(22920, 22999)",Support
Through the years I have sat in the National Security Council.,Premise,"(27606, 27668)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
"The program - the Javits-Nixon or the Nixon- Javits program - would have cost, if fully used uh - six hundred million dollars by the government per year, and six hundred million dollars by the state.",Premise,"(31688, 31887)",The Vice President and I disagree on this.,Claim,"(31645, 31687)",Support
I do not believe that the way to get more salaries for teachers is to have the federal government get in with a massive program.,Claim,"(38138, 38266)",we also want our education to be free of federal control.,Claim,"(36865, 36922)",Equivalent
The reason why these particular bills in these various fields that have been mentioned were not passed was not because the President was against them;,Claim,"(44187, 44337)",Well obviously my views are a little different.,Claim,"(43067, 43114)",Support
I think four of the eight Democrats voted to send it to the floor of the House - not one Republican - and they joined with those Democrats who were opposed to it.,Premise,"(47427, 47589)",I say a majority of the Republicans are opposed to it.,Claim,"(47693, 47747)",Support
I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world,Claim,"(3062, 3200)",I am not satisfied as an American with the progress that we're making,Claim,"(2767, 2836)",Support
fair because by being fair we uphold the very freedoms that the Communists would destroy.,Premise,"(49792, 49881)",It is also essential in being alert that we be fair;,Claim,"(49739, 49791)",Support
I must say that forty-four percent and that Soviet country is causing us a good deal of trouble tonight.,Claim,"(57208, 57312)","I don't want to see the day when it's sixty percent of ours, and seventy and seventy-five and eighty and ninety percent of ours, with all the force and power that it could bring to bear in order to cause our destruction.",Claim,"(57369, 57589)",Support
I prefer to take the overall percentage record of the last twenty years of the Democrats and the eight years of the Republicans to show an overall period of growth,Premise,"(20010, 20173)","I would say in the latter that the - and that's what I found uh - somewhat unsatisfactory about the figures uh - Mr. Nixon, that you used in your previous speech, when you talked about the Truman Administration",Claim,"(19450, 19660)",Support
We've had a uh - higher tax load from the Treasury for the farmer in the last few years with the lowest farm income in many years.,Premise,"(23151, 23281)",there are no effective controls to bring supply and demand into better balance.,Claim,"(22920, 22999)",Support
I have been in the cabinet.,Premise,"(27669, 27696)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
would have been paid for through the Social Security System and the Social Security tax.,Premise,"(32040, 32128)","The program which I advocated, which failed by five votes in the United States Senate, would have put medical care for the aged in Social Security,",Premise,"(31888, 32035)",Equivalent
"My objection here is the potential cost in controls and eventual freedom for the American people by giving the federal government power over education,",Premise,"(38313, 38464)",I think this would be bad for the country;,Claim,"(37092, 37134)",Support
it was because the people were against them.,Claim,"(44338, 44382)",The reason why these particular bills in these various fields that have been mentioned were not passed was not because the President was against them;,Claim,"(44187, 44337)",Support
One party is ready to move in these programs.,Claim,"(48249, 48294)",I think it shows the difference between the two parties.,Claim,"(48192, 48248)",Support
economic growth means strength and vitality,Premise,"(3210, 3253)",I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world,Claim,"(3062, 3200)",Support
We uphold the standards of conduct which they would never follow.,Premise,"(49882, 49947)",fair because by being fair we uphold the very freedoms that the Communists would destroy.,Premise,"(49792, 49881)",Support
The Kerr bill provided assistance to all those who were not on Social Security.,Premise,"(57703, 57782)",Our program was an amendment to the Kerr bill.,Premise,"(57656, 57702)",Support
"I would say in the latter that the - and that's what I found uh - somewhat unsatisfactory about the figures uh - Mr. Nixon, that you used in your previous speech, when you talked about the Truman Administration",Claim,"(19450, 19660)",I know Senator Kennedy suggested in his speech at Cleveland yesterday that that committee had not been particularly effective,Claim,"(19109, 19234)",Support
there are no effective controls to bring supply and demand into better balance.,Claim,"(22920, 22999)",I think that this farm policy has failed.,Claim,"(23282, 23323)",Support
I have met with the legislative leaders.,Premise,"(27697, 27737)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
I support federal aid to education and federal aid for teachers' salaries.,Claim,"(32139, 32213)","the kind of programs that I've talked about, in my judgment, are uh - fiscally sound.",Claim,"(31497, 31582)",Support
I voted in favor of that proposal and supported it strongly,Premise,"(38996, 39055)",I don't want the federal government paying teachers' salaries directly.,Claim,"(39310, 39381)",Support
it is very difficult to blame the four Republicans for the eight Democrats' not getting a something through that particular committee.,Claim,"(43493, 43627)",Well obviously my views are a little different.,Claim,"(43067, 43114)",Support
"Mr. Rockefeller rejected it in New York, said he didn't agree with the financing at all, said it ought to be on Social Security.",Premise,"(48009, 48137)",One party is ready to move in these programs.,Claim,"(48249, 48294)",Support
it means we're able to sustain our defenses,Premise,"(3255, 3298)",I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world,Claim,"(3062, 3200)",Support
Our program was an amendment to the Kerr bill.,Premise,"(57656, 57702)",it would not cover several million people who are not covered by Social Security at all.,Premise,"(56116, 56204)",Attack
In regard to uh - price stability uh - I'm not aware that that committee did produce recommendations that ever were certainly before the Congress from the point of view of legislation in regard to controlling prices,Premise,"(20175, 20390)","Within the Administration, as a chairman of the President's Committee on Price Stability and Economic Growth, I have had the opportunity to make recommendations which have been adopted within the Administration and which I think have been reasonably effective",Premise,"(18848, 19107)",Attack
"if the farmers' economy continues to decline as sharply as it has in recent years,",Premise,"(22648, 22730)",I think you would have a recession in the rest of the country.,Claim,"(22736, 22798)",Support
"I have met with the President when he made the great decisions with regard to Lebanon, Quemoy and Matsu, other matters.",Premise,"(27738, 27857)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
which helped bring the recession of fifty-four;,Premise,"(31295, 31342)","In my judgment, the hard money, tight money policy, fiscal policy of this Administration has contributed to the slow-down in our economy,",Claim,"(31157, 31294)",Support
therefore I think that was a sound proposal,Claim,"(39624, 39667)",I think that that provided assistance to our teachers for their salaries without any chance of federal control,Claim,"(39065, 39175)",Support
to blame the President in his veto power for the inability of the Senator and his colleagues to get action in this special session uh - misses the mark.,Claim,"(43653, 43805)",Well obviously my views are a little different.,Claim,"(43067, 43114)",Support
It isn't really that.,Claim,"(45644, 45665)",we get the opinion that in getting programs through the House or the Senate it's purely a question of legislative finagling and all that sort of thing,Claim,"(45492, 45642)",Attack
it means we're able to meet our commitments abroad,Premise,"(3300, 3350)",I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world,Claim,"(3062, 3200)",Support
Our program was an amendment to the Kerr bill.,Premise,"(57656, 57702)",I think it's a very clear contrast.,Claim,"(57783, 57818)",Support
"In regard to the exchange of students and labor unions, I am chairman of the subcommittee on Africa",Premise,"(20392, 20491)",I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had,Claim,"(20496, 20630)",Support
The farmers are the number one market for the automobile industry of the United States.,Premise,"(22497, 22584)",the economy of the rest of the United States sooner or later will collapse.,Claim,"(22421, 22496)",Support
The President has asked for my advice.,Premise,"(27858, 27896)",I can only say that my experience is there for the people to consider;,Claim,"(28324, 28394)",Support
"which made the recession of fifty-eight rather intense,",Premise,"(31343, 31398)","In my judgment, the hard money, tight money policy, fiscal policy of this Administration has contributed to the slow-down in our economy,",Claim,"(31157, 31294)",Support
"I do not believe the federal government should pay directly teachers' salaries,",Claim,"(38620, 38699)",I do not believe that the way to get more salaries for teachers is to have the federal government get in with a massive program.,Claim,"(38138, 38266)",Support
"he has to have the people upo- behind him, not just a third of the Congress.",Premise,"(43851, 43927)",to blame the President in his veto power for the inability of the Senator and his colleagues to get action in this special session uh - misses the mark.,Claim,"(43653, 43805)",Support
we get the opinion that in getting programs through the House or the Senate it's purely a question of legislative finagling and all that sort of thing,Claim,"(45492, 45642)","a president will be able to lead - a president will be able to get his program through - to the effect that he has the support of the country, the support of the people.",Claim,"(45307, 45476)",Attack
"I saw cases in West Virginia, here in the United States, where children took home part of their school lunch in order to feed their families",Premise,"(3627, 3767)",I don't think we're meeting our obligations toward these Americans,Claim,"(3776, 3842)",Support
"In August of 1960, when we tried to get it again, but this time for medical care, we received the support of one Republican in the Senate on this occasion.",Premise,"(57968, 58123)",I think it's a very clear contrast.,Claim,"(57783, 57818)",Support
I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had,Claim,"(20496, 20630)","For example, after my first trip abroad - abroad, I strongly recommended that we increase our exchange programs particularly as they related to exchange of persons of leaders in the labor field and in the information field",Premise,"(18053, 18275)",Attack
I don't think it provides effective governmental controls.,Claim,"(24033, 24091)",I don't believe that it's very much different from Mr. Benson's.,Claim,"(23968, 24032)",Support
we came to the Congress in the same year,Premise,"(28469, 28509)",Senator Kennedy's is there for the people to consider.,Claim,"(28395, 28449)",Support
"which has slowed, somewhat, our economic activity in 1960.",Premise,"(31403, 31461)","In my judgment, the hard money, tight money policy, fiscal policy of this Administration has contributed to the slow-down in our economy,",Claim,"(31157, 31294)",Support
"I do not believe the federal government should pay directly teachers' salaries,",Claim,"(38620, 38699)",I don't want the federal government paying teachers' salaries directly.,Claim,"(39310, 39381)",Equivalent
"I believe that you will find that the president, if it were a Republican, as it would be in my case, would be able to get his program through that Congress.",Claim,"(45952, 46108)","a president will be able to lead - a president will be able to get his program through - to the effect that he has the support of the country, the support of the people.",Claim,"(45307, 45476)",Support
I don't think we're meeting our obligations toward these Americans,Claim,"(3776, 3842)",I do not think we're doing enough,Claim,"(2727, 2760)",Support
"In 1935, when the Social Security Act was written, ninety-four out of ninety-five Republicans voted against it.",Premise,"(57819, 57930)",I think it's a very clear contrast.,Claim,"(57783, 57818)",Support
We did come forward with a program of students for the Congo of over three hundred which was more than the federal government had for all of Africa the previous year,Premise,"(20673, 20838)",I don't think that uh - we have moved at least in those two areas with sufficient vigor,Claim,"(20848, 20935)",Support
"I think the support prices are tied to the average market price of the last three years,",Claim,"(24092, 24180)",I don't believe that it's very much different from Mr. Benson's.,Claim,"(23968, 24032)",Support
His experience has been different from mine,Claim,"(28511, 28554)",Senator Kennedy's is there for the people to consider.,Claim,"(28395, 28449)",Support
There is no greater return to an economy or to a society than an educational system second to none.,Premise,"(32563, 32662)","I think to heap the burden further on the property tax, which is already strained in many of our communities, will provide, will make sh- insure, in my opinion, that many of our children will not be adequately educated, and many of our teachers not adequately compensated.",Claim,"(32290, 32562)",Support
that is why I supported it,Premise,"(39672, 39698)",I don't want the federal government paying teachers' salaries directly.,Claim,"(39310, 39381)",Support
"they will accomplish the end uh - without too great cost in dollars or in freedom,",Premise,"(44622, 44704)","they are not extreme,",Premise,"(44592, 44613)",Support
"yet we could not get one Republican to join,",Premise,"(47373, 47417)",It was not an extreme bill,Claim,"(47342, 47368)",Attack
I'm not satisfied when the Soviet Union is turning out twice as many scientists and engineers as we are,Claim,"(3844, 3947)",I do not think we're doing enough,Claim,"(2727, 2760)",Support
the agenda for our people - what we must do as a society to meet our needs in this country and protect our security and help the cause of freedom.,Claim,"(58980, 59126)",The means are at issue.,Claim,"(58326, 58349)",Support
I think it's true of Latin America also,Claim,"(20632, 20671)","After my trip to South America, I made recommendations that a separate inter-American lending agency be set up which the South American nations would like much better than a lend- than to participate in the lending agencies which treated all the countries of the world the same",Premise,"(18277, 18554)",Attack
a suggestion that would also mean raising prices,Premise,"(24601, 24649)",I think this is the wrong direction.,Claim,"(24790, 24826)",Support
I have been in the Congress for fourteen years.,Premise,"(29412, 29459)",Senator Kennedy's is there for the people to consider.,Claim,"(28395, 28449)",Attack
the only conditions under which I would unbalance the budget would be if there was a grave national emergency or a serious recession.,Premise,"(32944, 33077)",I believe in the balanced budget.,Claim,"(32906, 32939)",Support
I think that that provided assistance to our teachers for their salaries without any chance of federal control,Claim,"(39065, 39175)",I don't want the federal government paying teachers' salaries directly.,Claim,"(39310, 39381)",Support
We were threatened by a veto if we passed a dollar and a quarter,Premise,"(41426, 41490)",it's extremely difficult with the great power that the president does to pass any bill when the president is opposed to it.,Claim,"(41493, 41616)",Support
