subj,subj_type,subj_span,obj,obj_type,obj_span,relation
I wish I knew the law,Claim,"(18494, 18515)",I wish I knew the law that said all of us would be good parents,Claim,"(18551, 18614)",Support
More than 90% of America's children go to public schools,Premise,"(26273, 26329)",we've got the largest generation of students in public schools ever,Claim,"(26204, 26271)",Support
I've got a strategy for the Middle East,Claim,"(36328, 36367)",I've been a person who has to set a clear vision and convince people to follow,Claim,"(36248, 36326)",Support
"I suspended campaigning for two days, or parts of two days, to go back and participate in the meetings that charted the President's summit meeting that he just returned from earlier today",Premise,"(40434, 40621)",our country's team over there did a great job,Claim,"(40642, 40687)",Support
That wasn't my ad,Claim,"(45109, 45126)",I don't think I ran the ad,Claim,"(45004, 45030)",Support
know what the bad news is that follows on that.,Premise,"(48993, 49040)",The prices are low,Premise,"(49041, 49059)",Support
He was a fantastic governor of Missouri,Claim,"(3460, 3499)",I would just like to say that this debate in a way is a living tribute to Mel Carnahan,Claim,"(3305, 3391)",Support
Parents are teaching their children right from wrong,Premise,"(55058, 55110)",Government ought to stand on the side of parents,Claim,"(55008, 55056)",Support
thank goodness we've always had enough people who have been willing in every generation to push past the fear of a broken heart and become deeply involved in forming a more perfect union,Claim,"(59907, 60093)","if they invest their hopes and allow themselves to believe, then they're gonna be let down and disappointed",Claim,"(59794, 59901)",Attack
I'm going to find people that want to serve their country,Claim,"(63765, 63822)",I want a diverse administration,Claim,"(63828, 63859)",Support
help with tuition if you want to get a new skill or training,Claim,"(69148, 69208)",You'll get an access to life-long learning and education,Claim,"(69090, 69146)",Support
"if you think I was proud of it, I think you misread me",Claim,"(72352, 72406)",I'm not proud of that,Claim,"(72195, 72216)",Attack
"22 million new jobs, very low unemployment nationally",Premise,"(75455, 75508)","Instead of high unemployment, we now have the lowest African-American unemployment, the lowest Latino unemployment ever measured",Claim,"(75325, 75453)",Support
we need campaign finance reform,Claim,"(80711, 80742)",I believe that a lot of people are skeptical about people in politics today,Claim,"(80461, 80536)",Support
I think step one to make sure prescription drugs is more affordable for seniors,Claim,"(9650, 9729)","those are the folks who really rely upon prescription drugs a lot these days, is to reform the Medicare system, is to have prescription drugs as an integral part of Medicare once and for all",Claim,"(9735, 9925)",Support
"We've spent 65 years now on the development of a hybrid system, partly private, partly public",Premise,"(13829, 13922)","85% of our people have health insurance, 15% don't",Premise,"(13928, 13978)",Support
I wish I knew the law that said all of us would be good parents,Claim,"(18551, 18614)",it's hard to make people love one another,Claim,"(18451, 18492)",Support
we've got the largest generation of students in public schools ever,Claim,"(26204, 26271)",it's the largest number ever this year and they'll break the record next year and every year for ten years running,Claim,"(26335, 26449)",Support
I applaud the president for working hard to diffuse tensions,Premise,"(36462, 36522)",our nation now needs to speak with one voice during this time,Claim,"(36395, 36456)",Support
The United States has to be strong in order to make sure that we can help promote peace and security and stability,Claim,"(40717, 40831)",It's a difficult situation,Claim,"(40689, 40715)",Attack
I think somebody who doesn't want me to be president might have run that ad,Claim,"(45032, 45107)",That wasn't my ad,Claim,"(45109, 45126)",Attack
that's the good news,Claim,"(48967, 48987)",The prices are low,Premise,"(49041, 49059)",Attack
This state became one of the top five in the nation for health care coverage for children under his leadership,Claim,"(3501, 3611)",He was a fantastic governor of Missouri,Claim,"(3460, 3499)",Support
We can work with the entertainment industry to provide family hour,Claim,"(55226, 55292)",there's things that government can do.,Claim,"(55187, 55225)",Support
we believe in our future,Claim,"(60114, 60138)",we know we have the ability to shape our future,Claim,"(60143, 60190)",Support
my administration is better off for it in Texas,Claim,"(63716, 63763)",I want a diverse administration,Claim,"(63828, 63859)",Support
"If you make less than $60,000 a year and you decide to invest $1,000 in a savings account, you'll get a tax credit",Claim,"(68663, 68777)","If you make less than $30,000 a year and you put $500 in a savings account, the federal government will match it with $1500",Claim,"(68874, 68997)",Support
I said I did if administered fairly and justly,Premise,"(72546, 72592)",During the course of the campaign in 1994 I was asked do you support the death penalty,Premise,"(72458, 72544)",Support
We have gone from the biggest deficits eight years ago to the biggest surpluses in history today,Claim,"(75227, 75323)",I am a person who keeps promises,Claim,"(74979, 75011)",Support
I volunteered for the Army,Premise,"(80865, 80891)",I served in Vietnam,Premise,"(80893, 80912)",Support
"those are the folks who really rely upon prescription drugs a lot these days, is to reform the Medicare system, is to have prescription drugs as an integral part of Medicare once and for all",Claim,"(9735, 9925)","The problem we have today is like the patient's bill of rights, particularly with health care, there's a lot of bickering in Washington, D.C",Claim,"(9927, 10067)",Attack
"85% of our people have health insurance, 15% don't",Premise,"(13928, 13978)",That adds up to 44 million people,Premise,"(13980, 14013)",Support
"I happened to believe strong accountability encourages parental involvement, though",Premise,"(18819, 18902)","I think when you measure and post results on the Internet or in the town newspapers, most parents say wait a minute, my child's school isn't doing what I want it to do and, therefore, become involved in education",Claim,"(18904, 19116)",Support
We've got to do something about this,Claim,"(26451, 26487)",it's the largest number ever this year and they'll break the record next year and every year for ten years running,Claim,"(26335, 26449)",Attack
our nation now needs to speak with one voice during this time,Claim,"(36395, 36456)","When we say we're somebody's friend, everybody has got to believe it",Claim,"(36568, 36636)",Support
that means keeping our military strong,Premise,"(40837, 40875)",The United States has to be strong in order to make sure that we can help promote peace and security and stability,Claim,"(40717, 40831)",Support
That wasn't my ad,Claim,"(45109, 45126)",I think it might have been one of my opponent's ads,Claim,"(45128, 45179)",Attack
I want to change many of its provisions,Claim,"(49162, 49201)","In the last several years, the so-called Freedom To Farm Law has, in my view, been mostly a failure",Claim,"(49061, 49160)",Attack
One of the best in advancing all kinds of benefits for children to grow up healthy and strong,Claim,"(3613, 3706)",He was a fantastic governor of Missouri,Claim,"(3460, 3499)",Support
We can have filters on Internets where public money is spent,Claim,"(55294, 55354)",there's things that government can do.,Claim,"(55187, 55225)",Support
we've got to address one of the biggest threats to our democracy,Claim,"(60197, 60261)",that is the current campaign financing system,Premise,"(60267, 60312)",Attack
I want a diverse administration,Claim,"(63828, 63859)","I've worked hard in the State of Texas to make sure our institutions reflect the state with good, smart policy",Claim,"(63885, 63995)",Support
"If you make less than $30,000 a year and you put $500 in a savings account, the federal government will match it with $1500",Claim,"(68874, 68997)","If you make more than $60,000 and up to 100 you'll still get a match",Claim,"(68999, 69067)",Support
I believe it saves lives,Claim,"(72602, 72626)",I said I did if administered fairly and justly,Premise,"(72546, 72592)",Support
"Instead of high unemployment, we now have the lowest African-American unemployment, the lowest Latino unemployment ever measured",Claim,"(75325, 75453)",I am a person who keeps promises,Claim,"(74979, 75011)",Support
I served in Vietnam,Premise,"(80893, 80912)",I've kept the faith with my country,Claim,"(80828, 80863)",Support
It's kind of like a political issue as opposed to a people issue,Premise,"(10069, 10133)","The problem we have today is like the patient's bill of rights, particularly with health care, there's a lot of bickering in Washington, D.C",Claim,"(9927, 10067)",Support
We have got to get health coverage for those who do not have it,Claim,"(14043, 14106)",We have got to deal with long-term care,Claim,"(14388, 14427)",Support
"I think when you measure and post results on the Internet or in the town newspapers, most parents say wait a minute, my child's school isn't doing what I want it to do and, therefore, become involved in education",Claim,"(18904, 19116)",I recognize there are some who just don't seem to care,Claim,"(19118, 19172)",Attack
"Traditionally, if you've been involved in a campaign like that, you know that the parents with kids in school are the ones that turn out and vote",Premise,"(25851, 25996)",there is now a smaller percentage of the voters made up of parents with children than ever in American history because of the aging of our population,Premise,"(26032, 26181)",Support
Israel is our friend,Premise,"(36638, 36658)",we'll stand by Israel,Claim,"(36663, 36684)",Support
we need to continue improving readiness and making sure that our military personnel are adequately paid and that the combination of their pay and their benefits and their retirement as veterans is comparable to the stiff competition that's coming in this strong economy from the private sector,Claim,"(40937, 41230)",that means keeping our military strong,Premise,"(40837, 40875)",Support
I believe law-abiding citizens ought to be allowed to protect themselves and their families,Claim,"(45210, 45301)",That's why I'm for instant background checks at gun shows,Claim,"(45393, 45450)",Support
the rest of us wouldn't eat except for them,Premise,"(49377, 49420)",the 2% of the country that is involved in farming is important,Claim,"(49306, 49368)",Support
"of course, this debate also takes place at a time when the tragedy of the USS Cole is on our minds and hearts and insofar as the memorial service is tomorrow",Premise,"(3712, 3869)","I would like to also extend sympathy to the families of those who have died and those who are still missing, and the injured",Claim,"(3871, 3995)",Support
There ought to be filters in public libraries and filters in public schools,Claim,"(55356, 55431)",there's things that government can do.,Claim,"(55187, 55225)",Support
I will make the McCain-Feingold Campaign Finance Reform bill the very first measure that I send to the Congress as president,Claim,"(60451, 60575)",Governor Bush opposes it,Premise,"(60577, 60601)",Attack
"I've worked hard in the State of Texas to make sure our institutions reflect the state with good, smart policy",Claim,"(63885, 63995)",Policy that rejects quotas,Premise,"(63997, 64023)",Attack
"If you want to purchase health insurance, you will get help with that",Claim,"(69210, 69279)","If you want to participate in some of the dynamic changes that are going on in our country, you will get specific help in doing that",Claim,"(69281, 69413)",Support
I said I did if administered fairly and justly,Premise,"(72546, 72592)","If it's administered swiftly, justly and fairly, it saves lives",Claim,"(72639, 72702)",Support
"Instead of ballooning the debt and multiplying it four times over, we have seen the debt actually begun to be paid down",Claim,"(75510, 75629)",I am a person who keeps promises,Claim,"(74979, 75011)",Support
Tipper and I have been married for 30 years.,Premise,"(80947, 80991)",We have devoted ourselves to our children and now our nearly one-and-a-half-year-old grandson,Premise,"(80992, 81085)",Support
"I want to call upon Republicans and Democrats to forget all the arguing and finger pointing, and come together and take care of our seniors' prescription drug program, that says we'll pay for the poor seniors, we'll help all seniors with prescription drugs",Claim,"(10159, 10415)","The problem we have today is like the patient's bill of rights, particularly with health care, there's a lot of bickering in Washington, D.C",Claim,"(9927, 10067)",Attack
that's been left out,Premise,"(14366, 14386)",we have got to fill in the gaps in coverage by finally bringing parity for the treatment of mental illness,Claim,"(14250, 14356)",Support
there are a lot of parents who feel like everything is going well in their child's school,Premise,"(19178, 19267)","all of a sudden they wake up and realize that wait a minute, standards aren't being met",Premise,"(19273, 19360)",Support
there is now a smaller percentage of the voters made up of parents with children than ever in American history because of the aging of our population,Premise,"(26032, 26181)",we've got the largest generation of students in public schools ever,Claim,"(26204, 26271)",Support
we'll stand by Israel,Claim,"(36663, 36684)","When we say we're somebody's friend, everybody has got to believe it",Claim,"(36568, 36636)",Support
I have supported the largest pay raise in many a year,Claim,"(41236, 41289)",I support another one now,Claim,"(41295, 41320)",Support
I believe that we ought to keep guns out of the hands of people that shouldn't have them,Claim,"(45303, 45391)",That's why I'm for instant background checks at gun shows,Claim,"(45393, 45450)",Support
I want to fight for you,Claim,"(11833, 11856)",you guys have been having a hard time,Premise,"(49426, 49463)",Support
I think we ought to have a patient's bill of rights to take the medical decisions away from the HMOs and give them back to the doctors and nurses,Claim,"(2750, 2895)","Mr. Hankins, I don't feel good about it",Claim,"(2705, 2744)",Attack
"if kids get on the Internet, there is not going to be pornography or violence coming in",Claim,"(55435, 55522)",There ought to be filters in public libraries and filters in public schools,Claim,"(55356, 55431)",Support
I wish that he would consider changing his mind on that,Premise,"(60603, 60658)",Governor Bush opposes it,Premise,"(60577, 60601)",Support
Policy that rejects quotas,Premise,"(63997, 64023)",I don't like quotas,Claim,"(64025, 64044)",Support
"If you are part of the -- of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit",Claim,"(69415, 69536)","If you want to participate in some of the dynamic changes that are going on in our country, you will get specific help in doing that",Claim,"(69281, 69413)",Support
I believe it saves lives,Claim,"(72602, 72626)","If it's administered swiftly, justly and fairly, it saves lives",Claim,"(72639, 72702)",Support
I will balance the budget every year,Claim,"(75681, 75717)",I will pay down the debt every year,Claim,"(75719, 75754)",Support
We have devoted ourselves to our children and now our nearly one-and-a-half-year-old grandson,Premise,"(80992, 81085)",I kept the faith with my family,Claim,"(80914, 80945)",Support
"I think it's important to have what's called Immediate Helping Hand, which is direct money to states",Claim,"(10434, 10534)","seniors, poor seniors, don't have to choose between food and medicine",Claim,"(10543, 10612)",Support
we have got to fill in the gaps in coverage by finally bringing parity for the treatment of mental illness,Claim,"(14250, 14356)",We have got to deal with long-term care,Claim,"(14388, 14427)",Support
That's why I'm so strong for accountability,Claim,"(19362, 19405)","all of a sudden they wake up and realize that wait a minute, standards aren't being met",Premise,"(19273, 19360)",Attack
it's not enough to leave it up to the local school districts,Claim,"(26502, 26562)",We've got to do something about this,Claim,"(26451, 26487)",Support
"When we say we're somebody's friend, everybody has got to believe it",Claim,"(36568, 36636)",I've been a person who has to set a clear vision and convince people to follow,Claim,"(36248, 36326)",Support
I support another one now,Claim,"(41295, 41320)",that means keeping our military strong,Premise,"(40837, 40875)",Support
I'm for trigger locks,Claim,"(45452, 45473)",That's why I'm for instant background checks at gun shows,Claim,"(45393, 45450)",Support
you guys have been having a hard time,Premise,"(49426, 49463)",I want to change many of its provisions,Claim,"(49162, 49201)",Support
"Mr. Hankins, I don't feel good about it",Claim,"(2705, 2744)","Mr. Hankins, I think that the situation that you describe has gotten completely out of hand",Claim,"(4002, 4093)",Support
I think we ought to have character education in our schools,Claim,"(55524, 55583)",there's things that government can do.,Claim,"(55187, 55225)",Support
I think that the special interests have too much power,Claim,"(60668, 60722)",we need to give our democracy back to the American people,Claim,"(60728, 60785)",Support
I don't like quotas,Claim,"(64025, 64044)",Quotas are bad for America,Claim,"(64102, 64128)",Support
"If you make less than $60,000 a year and you decide to invest $1,000 in a savings account, you'll get a tax credit",Claim,"(68663, 68777)","Now, the tax relief that I propose is directed specifically at middle-income individuals and families",Claim,"(69538, 69639)",Support
I take my job seriously,Claim,"(72323, 72346)","One of the things that happens when you're a governor, at least oftentimes you have to make tough decisions",Claim,"(72704, 72811)",Support
I will balance the budget every year,Claim,"(75681, 75717)",I promise you I will keep mine,Claim,"(75955, 75985)",Support
Nine times I have raised my hand to take an oath to the Constitution,Premise,"(81127, 81195)",I have never violated that oath,Claim,"(81201, 81232)",Support
That's part of an overall overhaul,Premise,"(10614, 10648)","I think it's important to have what's called Immediate Helping Hand, which is direct money to states",Claim,"(10434, 10534)",Support
"we've got to improve the quality for those who do with a patient's bill of rights that's real and that works, the Dingle-Norwood bill",Claim,"(14111, 14244)",We have got to deal with long-term care,Claim,"(14388, 14427)",Support
We do so in my state of Texas,Premise,"(19489, 19518)","I believe we ought to measure a lot, three, four, five, six, seven, eighth grade",Claim,"(19407, 19487)",Support
They're not able to do it,Claim,"(26564, 26589)",it's not enough to leave it up to the local school districts,Claim,"(26502, 26562)",Support
We need to reach out to moderate Arab nations as well to build coalitions to keep the peace,Claim,"(36686, 36777)",I've been a person who has to set a clear vision and convince people to follow,Claim,"(36248, 36326)",Support
I also support modernization of our strategic and tactical weaponry,Claim,"(41322, 41389)",that means keeping our military strong,Premise,"(40837, 40875)",Support
I think that makes sense,Claim,"(45475, 45499)",I'm for trigger locks,Claim,"(45452, 45473)",Support
I want to change those provisions,Claim,"(49494, 49527)",I want to change many of its provisions,Claim,"(49162, 49201)",Support
"Doctors are giving prescriptions, they're recommending treatments, and then their recommendations are being overruled by HMOs and insurance companies",Premise,"(4095, 4244)","Mr. Hankins, I think that the situation that you describe has gotten completely out of hand",Claim,"(4002, 4093)",Support
it does reinforce the values you're teaching,Claim,"(55640, 55684)",I know that doesn't directly talk about Hollywood,Premise,"(55585, 55634)",Attack
I will make the McCain-Feingold Campaign Finance Reform bill the very first measure that I send to the Congress as president,Claim,"(60451, 60575)",we need to give our democracy back to the American people,Claim,"(60728, 60785)",Support
Quotas are bad for America,Claim,"(64102, 64128)",Quotas tend to pit one group of people against another,Premise,"(64046, 64100)",Attack
"If you make less than $30,000 a year and you put $500 in a savings account, the federal government will match it with $1500",Claim,"(68874, 68997)","Now, the tax relief that I propose is directed specifically at middle-income individuals and families",Claim,"(69538, 69639)",Support
the job is to enforce the law,Premise,"(72863, 72892)",You can't let public persuasion sway you,Claim,"(72813, 72853)",Support
I will pay down the debt every year,Claim,"(75719, 75754)",I promise you I will keep mine,Claim,"(75955, 75985)",Support
I have never violated that oath,Claim,"(81201, 81232)",I have kept the faith with our country,Claim,"(81087, 81125)",Support
"I think it's important to have what's called Immediate Helping Hand, which is direct money to states",Claim,"(10434, 10534)","I want to call upon Republicans and Democrats to forget all the arguing and finger pointing, and come together and take care of our seniors' prescription drug program, that says we'll pay for the poor seniors, we'll help all seniors with prescription drugs",Claim,"(10159, 10415)",Support
We have got to deal with long-term care,Claim,"(14388, 14427)",That is a national outrage,Claim,"(14015, 14041)",Support
"I believe we ought to measure a lot, three, four, five, six, seven, eighth grade",Claim,"(19407, 19487)",That's why I'm so strong for accountability,Claim,"(19362, 19405)",Support
our future depends upon it,Claim,"(26594, 26620)",They're not able to do it,Claim,"(26564, 26589)",Attack
we'll stand by Israel,Claim,"(36663, 36684)",I've got a strategy for the Middle East,Claim,"(36328, 36367)",Support
I also support modernization of our strategic and tactical weaponry,Claim,"(41322, 41389)",The governor has proposed skipping a generation of technology,Premise,"(41391, 41452)",Attack
I think that makes sense,Claim,"(45475, 45499)",That's why I'm for instant background checks at gun shows,Claim,"(45393, 45450)",Support
I want to restore a meaningful safety net,Claim,"(49529, 49570)",I want to change those provisions,Claim,"(49494, 49527)",Support
That is unacceptable,Claim,"(4246, 4266)","Mr. Hankins, I think that the situation that you describe has gotten completely out of hand",Claim,"(4002, 4093)",Support
Greatly expand character education funding,Premise,"(55686, 55728)",I think we ought to have character education in our schools,Claim,"(55524, 55583)",Support
I don't believe that's a fair measure,Claim,"(60373, 60410)",I know they say it doesn't rank anywhere on the polls,Premise,"(60318, 60371)",Attack
It's not the way America is all about,Claim,"(64130, 64167)",Quotas are bad for America,Claim,"(64102, 64128)",Attack
"If you make more than $60,000 and up to 100 you'll still get a match",Claim,"(68999, 69067)","Now, the tax relief that I propose is directed specifically at middle-income individuals and families",Claim,"(69538, 69639)",Support
"One of the things that happens when you're a governor, at least oftentimes you have to make tough decisions",Claim,"(72704, 72811)",You can't let public persuasion sway you,Claim,"(72813, 72853)",Attack
"I will give middle-class Americans tax cuts, meaningful ones",Claim,"(75756, 75816)",I promise you I will keep mine,Claim,"(75955, 75985)",Support
I have spent the last quarter century fighting for middle-class working men and women in the United States of America,Claim,"(81307, 81424)",I have not spent the last quarter century in pursuit of personal wealth,Claim,"(81234, 81305)",Attack
I think price controls would hurt our ability to continue important research and development,Claim,"(10705, 10797)",I'm against price controls,Claim,"(10677, 10703)",Support
then we'll fill other gaps by covering the parents of those children when the family is poor or up to two and a half times the poverty rate,Claim,"(14632, 14771)",I will make a commitment to bring health care coverage of high quality that is affordable to every single child in America within four years,Claim,"(14486, 14626)",Support
it's hard to make people love one another,Claim,"(18451, 18492)","One of the things the next president must do is to remind people that if we are going to have a responsible period in America, that each of us must love our children with all our heart and all our soul",Claim,"(18616, 18817)",Support
our future depends upon it,Claim,"(26594, 26620)",Our economic future depends upon whether or not our children are going to get the kind of education that lets them go on to college,Claim,"(26657, 26788)",Support
We need to reach out to moderate Arab nations as well to build coalitions to keep the peace,Claim,"(36686, 36777)",I've got a strategy for the Middle East,Claim,"(36328, 36367)",Support
I think that would be a mistake,Claim,"(41454, 41485)",The governor has proposed skipping a generation of technology,Premise,"(41391, 41452)",Attack
we distributed free trigger locks in the State of Texas,Premise,"(45517, 45572)",I'm for trigger locks,Claim,"(45452, 45473)",Support
farmers are the first environmentalists,Claim,"(49786, 49825)","when you say there are multiple things accomplished by farmers, you're specifically including conservation and protection of the environment",Premise,"(49635, 49775)",Support
I think we ought to have a patient's bill of rights to take the medical decisions away from the HMOs and give them back to the doctors and nurses,Claim,"(2750, 2895)",I support a strong national patient's bill of rights,Claim,"(4268, 4320)",Support
I think we ought to have character education in our schools,Claim,"(55524, 55583)","public schools will teach children values, values which have stood the test of time",Claim,"(55737, 55820)",Support
I will make the McCain-Feingold Campaign Finance Reform bill the very first measure that I send to the Congress as president,Claim,"(60451, 60575)",that is the current campaign financing system,Premise,"(60267, 60312)",Attack
policies that give people a helping hand,Premise,"(64173, 64213)",they can help themselves,Claim,"(64217, 64241)",Support
"If you are part of the -- of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit",Claim,"(69415, 69536)","Now, the tax relief that I propose is directed specifically at middle-income individuals and families",Claim,"(69538, 69639)",Support
that's what I did,Claim,"(72898, 72915)",the job is to enforce the law,Premise,"(72863, 72892)",Support
"I will invest in education, health care, protecting the environment and retirement security",Claim,"(75822, 75913)",I promise you I will keep mine,Claim,"(75955, 75985)",Support
I have spent the last quarter century fighting for middle-class working men and women in the United States of America,Claim,"(81307, 81424)",I believe very deeply that you have to be willing to stand up and fight no matter what powerful forces might be on the other side,Claim,"(81426, 81555)",Support
Drug therapies are replacing a lot of medicines as we used to know it,Premise,"(10799, 10868)",I think price controls would hurt our ability to continue important research and development,Claim,"(10705, 10797)",Support
"I want to give small business employers a tax credit, 25%, to encourage the providing of health insurance for the employees in small businesses",Claim,"(14856, 14999)",I want to give a tax credit for the purchase of individual health insurance plans,Claim,"(14773, 14854)",Support
you can't cure unless you know,Claim,"(19604, 19634)",One of the good things we've gone in Texas is we have strong accountability,Claim,"(19520, 19595)",Support
Our economic future depends upon whether or not our children are going to get the kind of education that lets them go on to college,Claim,"(26657, 26788)",I want to make it possible for all middle-class families to send their kids to college and more Pell grants for those who are in the lower income groups also,Claim,"(26801, 26958)",Support
the next leader needs to be patient,Claim,"(36794, 36829)",We can't put the Middle East peace process on our timetable,Claim,"(36831, 36890)",Support
I think one of the ways we've been able to be so successful in Kosovo and Bosnia and Haiti and in other places is by having the technological edge,Claim,"(41495, 41641)",I think that would be a mistake,Claim,"(41454, 41485)",Support
we distributed free trigger locks in the State of Texas,Premise,"(45517, 45572)",people can get them and put them on their guns to make their guns more safe,Claim,"(45581, 45656)",Support
"when they decide not to plow a field that is vulnerable to soil erosion, that may cost them a little money",Premise,"(49831, 49937)",it helps the environment,Claim,"(49943, 49967)",Support
It is actually a disagreement between us,Claim,"(4322, 4362)","a national law that is pending on this, the Dingle-Norwood bill, a bipartisan bill, is one that I support and that the governor does not",Claim,"(4364, 4500)",Support
There's afterschool money available,Premise,"(55822, 55857)",I think that afterschool money ought to be available for faith-based programs and charitable programs that exist,Claim,"(55859, 55971)",Support
they shouldn't have a big megaphone that drowns out the American people,Claim,"(61222, 61293)",They ought to have their voices heard,Claim,"(61179, 61216)",Attack
"For example, in our State of Texas I worked with the legislature, both Republicans and Democrats, to pass a law that said if you come in the top 10% of your high school class, you're automatically admitted to one of our higher institutions of learning, college",Premise,"(64243, 64503)","as a result, our universities are now more diverse",Premise,"(64509, 64559)",Support
"if you have an elderly parent or grandparent who needs long-term care, then you will get help with that",Claim,"(69662, 69765)","If you want to participate in some of the dynamic changes that are going on in our country, you will get specific help in doing that",Claim,"(69281, 69413)",Support
that's what I did,Claim,"(72898, 72915)","One of the things that happens when you're a governor, at least oftentimes you have to make tough decisions",Claim,"(72704, 72811)",Support
Let me tell you about one of the governor's,Premise,"(75987, 76030)",He has promised a trillion dollars out of the Social Security Trust Fund for young working adults to invest and save on their own,Premise,"(76032, 76161)",Support
I believe very deeply that you have to be willing to stand up and fight no matter what powerful forces might be on the other side,Claim,"(81426, 81555)","If you want somebody who is willing to fight for you, I am asking for your support and your vote and, yes, your confidence and your willingness to believe that we can do the right thing in America, and be the better for it",Claim,"(81557, 81779)",Support
One of the most important things is to continue the research and development component,Claim,"(10870, 10956)",I think price controls would hurt our ability to continue important research and development,Claim,"(10705, 10797)",Support
I don't like that term,Claim,"(15057, 15079)","I want to give seniors who are, well, the near elderly",Claim,"(15001, 15055)",Attack
That's why I'm so strong for accountability,Claim,"(19362, 19405)",One of the good things we've gone in Texas is we have strong accountability,Claim,"(19520, 19595)",Support
I want to make sure that we have job training on top of that and lifelong learning,Claim,"(26969, 27051)",I want to make it possible for all middle-class families to send their kids to college and more Pell grants for those who are in the lower income groups also,Claim,"(26801, 26958)",Support
We can't put the Middle East peace process on our timetable,Claim,"(36831, 36890)",It's got to be on the timetable of the people that we're trying to bring to the peace table,Claim,"(36892, 36983)",Attack
