subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"we see in Syria, 30,000 civilians having been killed by the military there",Premise,"(2873, 2947)","we've seen in nation after nation, a number of disturbing events",Claim,"(2797, 2861)",Support
we are helping the opposition organize,Premise,"(15205, 15243)","What we've done is organize the international community, saying Assad has to go",Claim,"(14986, 15065)",Support
we want to promote those principles around the world,Claim,"(28743, 28795)",They don't vote for war,Premise,"(28715, 28738)",Attack
it's not affordable,Claim,"(39853, 39872)",I get rid of is Obamacare,Claim,"(39704, 39729)",Support
I will stand with Israel if they are attacked,Claim,"(46625, 46670)","if Israel is attacked, America will stand with Israel",Claim,"(46434, 46487)",Support
The surge has been successful and the training program is proceeding apace,Premise,"(65491, 65565)",We've seen progress over the past several years,Premise,"(65442, 65489)",Support
Americans had seen jobs being shipped overseas,Premise,"(75822, 75868)",businesses and workers not getting a level playing field when it came to trade,Premise,"(75870, 75948)",Support
I want to build on our strengths,Claim,"(92124, 92156)",I've got a different vision for America,Claim,"(92083, 92122)",Support
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead",Premise,"(2949, 3098)","we've seen in nation after nation, a number of disturbing events",Claim,"(2797, 2861)",Support
we're particularly interested in making sure that we're mobilizing the moderate forces inside of Syria,Premise,"(15249, 15351)","What we've done is organize the international community, saying Assad has to go",Claim,"(14986, 15065)",Support
We want to end those conflicts to the extent humanly possible,Claim,"(28858, 28919)",We recognize that there are places of conflict in the world,Premise,"(28797, 28856)",Attack
"There are a number of things that sound good, but frankly, we just can't afford them",Premise,"(39731, 39815)",You look at how we get to a balanced budget within eight to 10 years. We do it by getting -- by reducing spending in a whole series of programs,Claim,"(39536, 39679)",Support
"In fact, this week we'll be carrying out the largest military exercise with Israel in history, this very week",Premise,"(46827, 46936)","working with Israel, we have created the strongest military and intelligence cooperation between our two countries in history",Premise,"(46700, 46825)",Support
"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security",Premise,"(65567, 65676)",The surge has been successful and the training program is proceeding apace,Premise,"(65491, 65565)",Support
businesses and workers not getting a level playing field when it came to trade,Premise,"(75870, 75948)",I set up a trade task force to go after cheaters when it came to international trade,Premise,"(75976, 76060)",Support
"by rewarding companies and small businesses that are investing here, not overseas",Premise,"(92257, 92338)",I've put forward a plan to make sure that we're bringing manufacturing jobs back to our shores,Claim,"(92162, 92256)",Support
"Mali has been taken over, the northern part of Mali by al-Qaeda type individuals",Premise,"(3144, 3224)","we've seen in nation after nation, a number of disturbing events",Claim,"(2797, 2861)",Support
"ultimately, Syrians are going to have to determine their own future",Claim,"(15357, 15424)","What we've done is organize the international community, saying Assad has to go",Claim,"(14986, 15065)",Attack
in order to be able to fulfill our role in the world,Premise,"(28925, 28977)",America must be strong,Claim,"(28979, 29001)",Support
"To the extent humanly possible, we get that out.",Premise,"(39915, 39963)",I'd get rid of that one from day one,Claim,"(39877, 39913)",Support
"working with Israel, we have created the strongest military and intelligence cooperation between our two countries in history",Premise,"(46700, 46825)",I will stand with Israel if they are attacked,Claim,"(46625, 46670)",Support
"when I'm president, we'll make sure we bring our troops out by the end of 2014",Claim,"(65301, 65379)",we're going to be able to make that transition by the end of 2014,Claim,"(65681, 65746)",Support
I set up a trade task force to go after cheaters when it came to international trade,Premise,"(75976, 76060)",we have brought more cases against China for violating trade rules than the other -- the previous administration had done in two terms,Premise,"(76084, 76218)",Support
I've put forward a plan to make sure that we're bringing manufacturing jobs back to our shores,Claim,"(92162, 92256)",I've got a different vision for America,Claim,"(92083, 92122)",Support
"We have in -- in Egypt, a Muslim Brotherhood president",Premise,"(3226, 3280)","we've seen in nation after nation, a number of disturbing events",Claim,"(2797, 2861)",Support
"everything we're doing, we're doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria",Premise,"(15433, 15602)","ultimately, Syrians are going to have to determine their own future",Claim,"(15357, 15424)",Support
for that to happen,Premise,"(29026, 29044)",we have to strengthen our economy here at home,Claim,"(29046, 29092)",Support
I'd get rid of that one from day one,Claim,"(39877, 39913)",it's not affordable,Claim,"(39853, 39872)",Support
I made that clear when I came into office,Premise,"(47046, 47087)",as long as I'm president of the United States Iran will not get a nuclear weapon,Claim,"(46964, 47044)",Support
our troops will come home at that point,Claim,"(65751, 65790)",we're going to be able to make that transition by the end of 2014,Claim,"(65681, 65746)",Support
we have brought more cases against China for violating trade rules than the other -- the previous administration had done in two terms,Premise,"(76084, 76218)","we've won just about every case that we've filed, that has been decided",Premise,"(76224, 76295)",Support
I want to make sure we've got the best education system in the world,Claim,"(92340, 92408)",I've got a different vision for America,Claim,"(92083, 92122)",Support
four years closer to a nuclear weapon,Premise,"(3428, 3465)",the greatest threat of all is Iran,Claim,"(3392, 3426)",Support
coordinating with Turkey and other countries in the region that have a great interest in this,Premise,"(15604, 15697)","ultimately, Syrians are going to have to determine their own future",Claim,"(15357, 15424)",Support
America must be strong,Claim,"(28979, 29001)",we have to strengthen our economy here at home,Claim,"(29046, 29092)",Support
states run these programs more efficiently,Claim,"(40258, 40300)","we take some programs that we are doing to keep, like Medicaid, which is a program for the poor; we'll take that healthcare program for the poor and we give it to the states to run",Claim,"(40069, 40249)",Support
We then organized the strongest coalition and the strongest sanctions against Iran in history,Premise,"(47096, 47189)",it is crippling their economy,Claim,"(47195, 47224)",Support
a lot of people that feel like we should just brush our hands and walk away,Premise,"(66035, 66110)","I don't mean you, Mr. President, but some people in the -- in our nation feel that Pakistan is being nice to us, and that we should walk away fro mthem",Premise,"(66116, 66267)",Support
We had a tire case in which they were flooding us with cheap domestic tires -- or -- or cheap Chinese tires,Premise,"(76465, 76572)",we put a stop to it,Premise,"(76578, 76597)",Support
And we're retaining our workers for the jobs of tomorrow,Claim,"(92410, 92466)",I've got a different vision for America,Claim,"(92083, 92122)",Support
"we've seen in nation after nation, a number of disturbing events",Claim,"(2797, 2861)",what we're seeing is a pretty dramatic reversal in the kind of hopes we had for that region,Claim,"(3289, 3380)",Support
what we're seeing taking place in Syria is heartbreaking,Premise,"(15707, 15763)",we are going to do everything we can to make sure that we are helping the opposition,Claim,"(15780, 15864)",Support
America must lead,Claim,"(29003, 29020)",we have to strengthen our economy here at home,Claim,"(29046, 29092)",Support
I can run this more efficiently than the federal government,Premise,"(40357, 40416)","As a governor, I thought please, give me this program",Premise,"(40302, 40355)",Support
Their currency has dropped 80 percent,Premise,"(47226, 47263)",it is crippling their economy,Claim,"(47195, 47224)",Support
Pakistan has 100 nuclear warheads and they're rushing to build a lot more,Premise,"(66342, 66415)","Pakistan is important to the region, to the world and to us",Claim,"(66273, 66332)",Support
we put a stop to it,Premise,"(76578, 76597)",saved jobs throughout America,Claim,"(76619, 76648)",Support
I want to control our own energy by developing oil and natural gas but also the energy sources of the future,Claim,"(92468, 92576)",I've got a different vision for America,Claim,"(92083, 92122)",Support
I congratulate him on -- on taking out Osama bin Laden and going after the leadership in al-Qaeda,Premise,"(3557, 3654)",we have to do as the president has done,Claim,"(3516, 3555)",Support
for us to get more entangled militarily in Syria is a serious step,Premise,"(15912, 15978)",we have to do so making absolutely certain that we know who we are helping,Claim,"(15984, 16058)",Support
we have to strengthen our economy here at home,Claim,"(29046, 29092)",23 million people struggling to get a job,Premise,"(29109, 29150)",Attack
"states, by the way, are proving it",Premise,"(40421, 40455)",I can run this more efficiently than the federal government,Premise,"(40357, 40416)",Support
Their oil production has plunged to the lowest level since they were fighting a war with Iraq 20 years ago,Premise,"(47265, 47371)",it is crippling their economy,Claim,"(47195, 47224)",Support
They'll have more than Great Britain sometime in the -- in the relatively near future,Premise,"(66417, 66502)",Pakistan has 100 nuclear warheads and they're rushing to build a lot more,Premise,"(66342, 66415)",Support
"In fact, just recently steelworkers in Ohio and throughout the Midwest -- Pennsylvania -- are in a position now to sell steel to China because we won that case",Premise,"(76304, 76463)","we've won just about every case that we've filed, that has been decided",Premise,"(76224, 76295)",Support
I want to reduce our deficit by cutting spending that we don't need but also by asking the wealthy to do a little bit more,Claim,"(92583, 92705)",I've got a different vision for America,Claim,"(92083, 92122)",Support
we can't kill our way out of this mess,Premise,"(3660, 3698)",we have to do as the president has done,Claim,"(3516, 3555)",Attack
we have to do so making absolutely certain that we know who we are helping,Claim,"(15984, 16058)",that we're not putting arms in the hands of folks who eventually could turn them against us or allies in the region,Claim,"(16060, 16175)",Attack
an economy that over the last three years keeps slowing down its growth rate,Premise,"(29167, 29243)",23 million people struggling to get a job,Premise,"(29109, 29150)",Support
"As a governor, I thought please, give me this program",Premise,"(40302, 40355)",states run these programs more efficiently,Claim,"(40258, 40300)",Support
it is crippling their economy,Claim,"(47195, 47224)",their economy is in a shambles,Claim,"(47376, 47406)",Support
They also have the Haqqani Network and the Taliban existent within their country,Premise,"(66504, 66584)","Pakistan is important to the region, to the world and to us",Claim,"(66273, 66332)",Support
"we've won just about every case that we've filed, that has been decided",Premise,"(76224, 76295)",saved jobs throughout America,Claim,"(76619, 76648)",Support
so that we can invest in things like research and technology that are the key to a 21st century economy,Premise,"(92706, 92809)",I've got a different vision for America,Claim,"(92083, 92122)",Support
"We're going to have to put in place a very comprehensive and robust strategy to help the -- the world of Islam and other parts of the world, reject this radical violent extremism",Claim,"(3700, 3878)",we can't kill our way out of this mess,Premise,"(3660, 3698)",Attack
we are going to do everything we can to make sure that we are helping the opposition,Claim,"(15780, 15864)",we have to do so making absolutely certain that we know who we are helping,Claim,"(15984, 16058)",Support
"kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree",Premise,"(29260, 29379)",23 million people struggling to get a job,Premise,"(29109, 29150)",Support
"We take program after program that we don't absolutely have to have, and we get rid of them",Claim,"(39964, 40055)",You look at how we get to a balanced budget within eight to 10 years. We do it by getting -- by reducing spending in a whole series of programs,Claim,"(39536, 39679)",Support
We cannot afford to have a nuclear arms race in the most volatile region of the world,Premise,"(47549, 47634)","a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security",Claim,"(47446, 47547)",Support
"Pakistan is important to the region, to the world and to us",Claim,"(66273, 66332)","a Pakistan that falls apart, becomes a failed state, would be of extraordinary danger to Afghanistan and to us",Claim,"(66593, 66703)",Support
those workers don't feel that way,Premise,"(76838, 76871)",I have to say that Governor Romney criticized me for being too tough in that tire case; said this wouldn't be good for American workers and that it would be protectionist,Premise,"(76650, 76820)",Attack
keep faith with our troops,Claim,"(92887, 92913)","As Commander in Chief, I will maintain the strongest military in the world",Claim,"(92811, 92885)",Support
it's certainly not on the run,Claim,"(3892, 3921)",It's certainly not hiding,Claim,"(3931, 3956)",Support
we have to do so making absolutely certain that we know who we are helping,Claim,"(15984, 16058)",I am confident that Assad's days are numbered,Claim,"(16181, 16226)",Support
we have to strengthen our economy here at home,Claim,"(29046, 29092)",We have to get our economy going,Claim,"(29381, 29413)",Support
have shown they can run these programs more cost-effectively,Premise,"(40535, 40595)","States like Arizona, Rhode Island have taken these -- these Medicaid dollars",Premise,"(40457, 40533)",Support
Iran is a state sponsor of terrorism,Premise,"(47636, 47672)","a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security",Claim,"(47446, 47547)",Support
"we will make sure that we look at what's happening in Pakistan, and recognize that what's happening in Pakistan is going to have a major impact on the success in Afghanistan",Claim,"(65830, 66003)",we're going to be able to make that transition by the end of 2014,Claim,"(65681, 65746)",Attack
They feel as if they had finally an administration who was going to take this issue seriously,Premise,"(76873, 76966)",those workers don't feel that way,Premise,"(76838, 76871)",Support
go after those who would do us harm,Claim,"(92918, 92953)","As Commander in Chief, I will maintain the strongest military in the world",Claim,"(92811, 92885)",Support
This is a group that is now involved in 10 or 12 countries,Premise,"(3958, 4016)",It's certainly not hiding,Claim,"(3931, 3956)",Support
I am confident that Assad's days are numbered,Claim,"(16181, 16226)","what we can't do is to simply suggest that, as Governor Romney at times has suggested, that giving heavy weapons, for example, to the Syrian opposition is a simple proposition that would lead us to be safer over the long term",Claim,"(16232, 16457)",Attack
We don't know what the world is going to throw at us down the road,Premise,"(29481, 29547)",we've got to strengthen our military long-term,Claim,"(29433, 29479)",Support
"States like Arizona, Rhode Island have taken these -- these Medicaid dollars",Premise,"(40457, 40533)","states, by the way, are proving it",Premise,"(40421, 40455)",Support
"a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security",Claim,"(47446, 47547)","for them to be able to provide nuclear technology to non-state actors, that's unacceptable",Claim,"(47678, 47768)",Support
"I don't mean you, Mr. President, but some people in the -- in our nation feel that Pakistan is being nice to us, and that we should walk away fro mthem",Premise,"(66116, 66267)","we will make sure that we look at what's happening in Pakistan, and recognize that what's happening in Pakistan is going to have a major impact on the success in Afghanistan",Claim,"(65830, 66003)",Support
saved jobs throughout America,Claim,"(76619, 76648)","Over the long term, in order for us to compete with China, we've also got to make sure, though, that we're taking -- taking care of business here at home",Claim,"(76968, 77121)",Support
after a decade of war,Premise,"(68328, 68349)",we've got to do some nation building here at home,Claim,"(93007, 93056)",Support
"We're going to have to put in place a very comprehensive and robust strategy to help the -- the world of Islam and other parts of the world, reject this radical violent extremism",Claim,"(3700, 3878)","it presents an enormous threat to our friends, to the world, to America, long term",Premise,"(4022, 4104)",Attack
"Syria plays an important role in the Middle East, particularly right now",Premise,"(16714, 16786)",Syria is an opportunity for us,Claim,"(16675, 16705)",Support
we make decisions today in the military that -- that will confront challenges we can't imagine,Claim,"(29555, 29649)",we've got to strengthen our military long-term,Claim,"(29433, 29479)",Support
I want to do those two things and get this -- get this to a balanced budget with eight -- eight to 10 years,Claim,"(40597, 40704)",You look at how we get to a balanced budget within eight to 10 years. We do it by getting -- by reducing spending in a whole series of programs,Claim,"(39536, 39679)",Support
they have said that they want to see Israel wiped off the map,Premise,"(47774, 47835)","for them to be able to provide nuclear technology to non-state actors, that's unacceptable",Claim,"(47678, 47768)",Support
"a Pakistan that falls apart, becomes a failed state, would be of extraordinary danger to Afghanistan and to us",Claim,"(66593, 66703)",we're going to have to remain helpful in encouraging Pakistan to move towards a more stable government and rebuild the relationship with u,Claim,"(66712, 66850)",Support
"If we don't have the best education system in the world, if we don't continue to put money into research and technology that will allow us to create great businesses here in the United States, that's how we lose the competition",Claim,"(77123, 77350)","Over the long term, in order for us to compete with China, we've also got to make sure, though, that we're taking -- taking care of business here at home",Claim,"(76968, 77121)",Support
"rebuilding our roads, our bridges",Claim,"(68521, 68554)",we've got to do some nation building here at home,Claim,"(93007, 93056)",Support
"We're going to have to put in place a very comprehensive and robust strategy to help the -- the world of Islam and other parts of the world, reject this radical violent extremism",Claim,"(3700, 3878)",we must have a comprehensive strategy to help reject this kind of extremism,Claim,"(4110, 4185)",Support
Syria is Iran's only ally in the Arab world,Premise,"(16796, 16839)",It's their route to the sea,Premise,"(16841, 16868)",Support
"In the 2000 debates, there was no mention of terrorism, for instance",Premise,"(29651, 29719)","a year later, 9/11 happened",Premise,"(29725, 29752)",Support
the math doesn't work,Claim,"(41007, 41028)",Governor Romney's called for $5 trillion of tax cuts that he says he's going to pay for by closing deductions,Premise,"(40891, 41000)",Attack
the work that we've done with respect to sanctions now offers Iran a choice,Premise,"(47840, 47915)","They can take the diplomatic route and end their nuclear program or they will have to face a united world and a United States president, me, who said we're not going to take any options off the table",Claim,"(47917, 48116)",Support
we're going to have to remain helpful in encouraging Pakistan to move towards a more stable government and rebuild the relationship with u,Claim,"(66712, 66850)",our aid that we provide to Pakistan is going to have to be conditioned upon certain benchmarks being met,Claim,"(66873, 66977)",Support
"Over the long term, in order for us to compete with China, we've also got to make sure, though, that we're taking -- taking care of business here at home",Claim,"(76968, 77121)",Governor Romney's budget and his proposals would not allow us to make those investments,Claim,"(77372, 77459)",Attack
especially caring for our Veterans who sacrificed so much for our freedom,Claim,"(93096, 93169)",we've got to do some nation building here at home,Claim,"(93007, 93056)",Support
we must have a comprehensive strategy to help reject this kind of extremism,Claim,"(4110, 4185)","it presents an enormous threat to our friends, to the world, to America, long term",Premise,"(4022, 4104)",Attack
It's their route to the sea,Premise,"(16841, 16868)","It's the route for them to arm Hezbollah in Lebanon, which threatens, of course, our ally, Israel",Premise,"(16870, 16967)",Support
"a year later, 9/11 happened",Premise,"(29725, 29752)",we make decisions today in the military that -- that will confront challenges we can't imagine,Claim,"(29555, 29649)",Support
he continues to claim that he's going to do it,Premise,"(41034, 41080)",the math doesn't work,Claim,"(41007, 41028)",Support
I think that would be a mistake,Claim,"(48274, 48305)","The disagreement I have with Governor Romney is that, during the course of this campaign, he's often talked as if we should take premature military action",Premise,"(48118, 48272)",Attack
our aid that we provide to Pakistan is going to have to be conditioned upon certain benchmarks being met,Claim,"(66873, 66977)",they will be ready by the end of 2014,Claim,"(67119, 67156)",Support
it's not government that makes business successful,Claim,"(77521, 77571)",It's not government investments that makes businesses grow and hire people,Claim,"(77573, 77647)",Support
we always bounce back,Claim,"(93210, 93231)",we've been through tough times,Premise,"(93175, 93205)",Attack
"my first job as commander in chief, Bob, is to keep the American people safe",Premise,"(4226, 4302)",that's what we've done over the last four years,Claim,"(4308, 4355)",Support
"It's the route for them to arm Hezbollah in Lebanon, which threatens, of course, our ally, Israel",Premise,"(16870, 16967)",seeing Syria remove Assad is a very high priority for us,Claim,"(16976, 17032)",Support
we have to make decisions based upon uncertainty,Claim,"(29758, 29806)",that means a strong military,Claim,"(29812, 29840)",Support
keep in mind that our military spending has gone up every single year that I've been in office,Premise,"(41188, 41282)","We spend more on our military than the next 10 countries combined; China, Russia, France, the United Kingdom, you name it",Premise,"(41284, 41405)",Support
"when I've sent young men and women into harm's way, I always understand that that is the last resort, not the first resort",Premise,"(48315, 48437)",I think that would be a mistake,Claim,"(48274, 48305)",Support
"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade",Premise,"(67191, 67296)","We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops",Premise,"(67298, 67400)",Support
It's not government investments that makes businesses grow and hire people,Claim,"(77573, 77647)",Governor Romney's budget and his proposals would not allow us to make those investments,Claim,"(77372, 77459)",Attack
because of our character,Premise,"(93232, 93256)",we always bounce back,Claim,"(93210, 93231)",Support
We ended the war in Iraq,Premise,"(4357, 4381)",that's what we've done over the last four years,Claim,"(4308, 4355)",Support
Syria is an opportunity for us,Claim,"(16675, 16705)",seeing Syria remove Assad is a very high priority for us,Claim,"(16976, 17032)",Support
we've got to strengthen our military long-term,Claim,"(29433, 29479)",that means a strong military,Claim,"(29812, 29840)",Support
"We spend more on our military than the next 10 countries combined; China, Russia, France, the United Kingdom, you name it",Premise,"(41284, 41405)",The next 10,Premise,"(41407, 41418)",Support
"if I'm President of the United States, when I'm President of the United States, we will stand with Israel",Claim,"(48562, 48667)",I will stand with Israel if they are attacked,Claim,"(46625, 46670)",Support
"We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops",Premise,"(67298, 67400)",That was facilitated in part because we had ended the war in Iraq,Premise,"(67402, 67467)",Support
They don't want war,Claim,"(77897, 77916)",that is they want a stable world,Claim,"(77863, 77895)",Support
we pull together,Premise,"(93266, 93282)",we always bounce back,Claim,"(93210, 93231)",Support
refocused our attention on those who actually killed us on 9/11,Premise,"(4383, 4446)",that's what we've done over the last four years,Claim,"(4308, 4355)",Support
We don't want to get drawn into a military conflict,Premise,"(17191, 17242)",we don't want to have military involvement there,Premise,"(17141, 17189)",Support
I will not cut our military budget,Claim,"(29842, 29876)",that means a strong military,Claim,"(29812, 29840)",Support
The next 10,Premise,"(41407, 41418)","what I did was work with our joint chiefs of staff to think about, what are we going to need in the future to make sure that we are safe",Premise,"(41424, 41560)",Support
"if I'm President of the United States, when I'm President of the United States, we will stand with Israel",Claim,"(48562, 48667)","if Israel is attacked, we have their back, not just diplomatically, not just culturally, but militarily",Claim,"(48673, 48776)",Support
That was facilitated in part because we had ended the war in Iraq,Premise,"(67402, 67467)",we are now in a position where we have met many of the objectives that got us there in the first place,Claim,"(67473, 67575)",Support
They don't want to see protectionism,Claim,"(77918, 77954)",that is they want a stable world,Claim,"(77863, 77895)",Support
I will fight for your families,Claim,"(93410, 93440)",I will work every single day to make sure that America continues to be the greatest nation on earth,Claim,"(93445, 93544)",Support
"as a consequence, Al Qaeda's core leadership has been decimated",Premise,"(4452, 4515)",that's what we've done over the last four years,Claim,"(4308, 4355)",Support
we don't want to have military involvement there,Premise,"(17141, 17189)","the right course for us, is working through our partners and with our own resources, to identify responsible parties within Syria, organize them, bring them together in a -- in a form of -- if not government, a form of -- of -- of council that can take the lead in Syria",Claim,"(17251, 17521)",Support
We have to also stand by our allies,Claim,"(29878, 29913)","when the students took to the streets in Tehran and the people there protested, the Green Revolution occurred, for the president to be silent I thought was an enormous mistake",Claim,"(30285, 30460)",Attack
"what I did was work with our joint chiefs of staff to think about, what are we going to need in the future to make sure that we are safe",Premise,"(41424, 41560)",that's the budget that we've put forward,Premise,"(41566, 41606)",Support
"a nuclear Iran, a nuclear-capable Iran is unacceptable to America",Claim,"(48883, 48948)","a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security",Claim,"(47446, 47547)",Support
we are now in a position where we have met many of the objectives that got us there in the first place,Claim,"(67473, 67575)",Part of what had happened is we'd forgotten why we had gone,Claim,"(67577, 67636)",Attack
They don't want to see the world break out into -- into various forms of chaos,Claim,"(77956, 78034)",that is they want a stable world,Claim,"(77863, 77895)",Support
"if I have the privilege of being your president for another four years, I promise you I will always listen to your voices",Claim,"(93287, 93408)",I will work every single day to make sure that America continues to be the greatest nation on earth,Claim,"(93445, 93544)",Support
"as a consequence, Al Qaeda's core leadership has been decimated",Premise,"(4452, 4515)",refocused our attention on those who actually killed us on 9/11,Premise,"(4383, 4446)",Support
seeing a -- a replacement government being responsible people is critical for us,Claim,"(17046, 17126)","the right course for us, is working through our partners and with our own resources, to identify responsible parties within Syria, organize them, bring them together in a -- in a form of -- if not government, a form of -- of -- of council that can take the lead in Syria",Claim,"(17251, 17521)",Support
"pulling our missile defense program out of Poland in the way we did was also unfortunate in terms of, if you will, disrupting the relationship in some ways that existed between us",Premise,"(30030, 30209)","when the students took to the streets in Tehran and the people there protested, the Green Revolution occurred, for the president to be silent I thought was an enormous mistake",Claim,"(30285, 30460)",Support
that's the budget that we've put forward,Premise,"(41566, 41606)","what you can't do is spend $2 trillion in additional military spending that the military is not asking for, $5 trillion on tax cuts",Claim,"(41613, 41744)",Attack
"It presents a threat not only to our friends but ultimately a threat to us to have Iran have nuclear material, nuclear weapons that could be used against us or used to be threatening to us",Premise,"(48950, 49138)","a nuclear Iran, a nuclear-capable Iran is unacceptable to America",Claim,"(48883, 48948)",Support
we decimated Al Qaida's core leadership in the border regions between Afghanistan and Pakistan,Premise,"(67727, 67821)",We then started to build up Afghan forces,Premise,"(67823, 67864)",Support
"they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs",Premise,"(78060, 78242)",They don't want to see the world break out into -- into various forms of chaos,Claim,"(77956, 78034)",Support
we always bounce back,Claim,"(93210, 93231)","if I have the privilege of being your president for another four years, I promise you I will always listen to your voices",Claim,"(93287, 93408)",Support
"In addition, we're now able to transition out of Afghanistan in a responsible way, making sure that Afghans take responsibility for their own security",Premise,"(4517, 4667)",that's what we've done over the last four years,Claim,"(4308, 4355)",Support
seeing Syria remove Assad is a very high priority for us,Claim,"(16976, 17032)","the right course for us, is working through our partners and with our own resources, to identify responsible parties within Syria, organize them, bring them together in a -- in a form of -- if not government, a form of -- of -- of council that can take the lead in Syria",Claim,"(17251, 17521)",Support
the tension that existed between Israel and the United States was very unfortunate,Premise,"(29928, 30010)","when the students took to the streets in Tehran and the people there protested, the Green Revolution occurred, for the president to be silent I thought was an enormous mistake",Claim,"(30285, 30460)",Support
"what you can't do is spend $2 trillion in additional military spending that the military is not asking for, $5 trillion on tax cuts",Claim,"(41613, 41744)",He then wants to spend another $2 trillion on military spending that our military is not asking for,Premise,"(41082, 41181)",Attack
