subj,subj_type,subj_span,obj,obj_type,obj_span,relation
The Soviet Union does understand strength,Premise,"(38921, 38962)",I believe the next president in January and February should go to work in building the strength of the United States,Claim,"(38803, 38919)",Support
"if India does not succeed - with her four hundred and fifty million people, if she can't make freedom work - then people around the world are going to determine - particularly in the underdeveloped world - that the only way that they can develop their resources is through the Communist system",Premise,"(41996, 42289)",I believe that India represents a great area for affirmative action by the free world,Claim,"(41729, 41814)",Support
"Of course, he voted for the resolution - it was virtually unanimous",Premise,"(47828, 47895)","It isn't enough for him to say ""I support the President's position, that I voted for the resolution.""",Claim,"(47726, 47827)",Support
We had a recession in fifty-four,Premise,"(51495, 51527)","My judgment is that the Republican party has stood still here in the United States, and it's also stood still around the world",Claim,"(51266, 51392)",Support
we have avoided surrender of principle or territory at the conference table,Premise,"(3339, 3414)","In the past seven years, in President Eisenhower's Administration, this situation has been reversed",Premise,"(3150, 3249)",Support
We quarantined Mr. Arbenz,Premise,"(19306, 19331)","By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro",Claim,"(19781, 19952)",Support
"I run for the presidency with full knowledge that his great responsibility, really, given to him by the Constitution and by the force of events, is in the field of foreign affairs",Premise,"(23751, 23930)","The president bears the constitutional responsibility, not the secretary of state, for the conduct of foreign affairs",Premise,"(23464, 23581)",Support
they may be ahead in one area or another,Premise,"(27619, 27659)",we're second in science,Claim,"(27587, 27610)",Support
"If we fail, it's been a great serious failure for everyone - for the human race",Claim,"(33117, 33196)",I believe the effort should be made once more by who's ever elected president of the United States,Claim,"(33017, 33115)",Support
"We arm to parley, Winston Churchill said ten years ago",Premise,"(38964, 39018)",I believe the next president in January and February should go to work in building the strength of the United States,Claim,"(38803, 38919)",Support
India under a free society has been making some progress,Premise,"(41934, 41990)",I believe that India represents a great area for affirmative action by the free world,Claim,"(41729, 41814)",Support
"Either he's for the President and he's against the position that those who opposed the President in fifty-five and fifty-nine - and the Senator's position itself, stated the other day in our debate - either he is for the President and against that position or we simply have a disagreement here that must continue to be debated",Premise,"(46594, 46921)",Senator Kennedy has got to be consistent here,Claim,"(46547, 46592)",Support
We're not moving ahead in education the way we should,Premise,"(51529, 51582)","My judgment is that the Republican party has stood still here in the United States, and it's also stood still around the world",Claim,"(51266, 51392)",Support
"In the first place, they made a fatal error in misjudging the Communists",Claim,"(3519, 3591)",I think there're several reasons,Claim,"(3485, 3517)",Support
The result was that the Guatemalan people themselves eventually rose up and they threw him out,Premise,"(19333, 19427)","By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro",Claim,"(19781, 19952)",Support
I've not made a judgment,Premise,"(24022, 24046)",I've made no judgment about who should be secretary of state,Premise,"(23110, 23170)",Equivalent
overall we're way ahead of the Soviet Union and all other countries in science,Claim,"(27666, 27744)",we're second in science,Claim,"(27587, 27610)",Attack
"China may have it by 1963, Egypt",Premise,"(33930, 33962)",I'm most concerned about the whole problem of the spread of atomic weapons,Premise,"(33854, 33928)",Support
"until we're strong here, until we're moving here, I believe a summit could not be successful",Claim,"(39422, 39514)",I believe the next president in January and February should go to work in building the strength of the United States,Claim,"(38803, 38919)",Support
This has expressed itself in the revolts in Eastern Europe,Premise,"(42427, 42485)","in Africa, Asia, Latin America, Eastern Europe, the great force on our side is the desire of people to be free",Claim,"(42315, 42425)",Support
He can say now that he no longer believes that a line should be drawn leaving these islands out of the perimeter of defense,Premise,"(48102, 48225)",It's very simple for him to clear it up,Premise,"(48061, 48100)",Support
We didn't make a judgment in fifty-seven and fifty-six and fifty-five and fifty-four that outer space would be important,Premise,"(51584, 51704)","My judgment is that the Republican party has stood still here in the United States, and it's also stood still around the world",Claim,"(51266, 51392)",Support
in trying to apply to them the same rules of conduct that you would apply to the leaders of the free world,Premise,"(3593, 3699)","In the first place, they made a fatal error in misjudging the Communists",Claim,"(3519, 3591)",Support
There was a Communist dictator that we inherited from the previous Administration,Premise,"(19223, 19304)",we can do what we did with Guatemala,Claim,"(19185, 19221)",Support
"I have consistently answered all questions with regard to who will be in the next cabinet by saying that that is the responsibility of the next president, and it would be inappropriate to make any decisions on that or to announce any prior to the time that I had the right to do so",Claim,"(24240, 24521)","I don't think it's a wise idea for presidential candidates to appoint the members of his cabinet prospectively, or to suggest four people - indicate that one of them surely will be appointed",Claim,"(22589, 22779)",Support
"when he makes statements like this, what does this do to American prestige",Claim,"(27935, 28009)","I would say this with regard to this report, with regard to Gallup Polls of prestige abroad and everything else that we've been hearing about ""what about American prestige abroad"": America's prestige abroad will be just as high as the spokesmen for America allow it to be",Claim,"(26904, 27175)",Support
there's been a moratorium on testing as a result of the fact that we have been negotiating,Premise,"(34430, 34520)",the Soviet Union is actually filibustering,Claim,"(34555, 34597)",Support
"until we're strong here, until we're moving here, I believe a summit could not be successful",Claim,"(39422, 39514)","so far as the summit conference is concerned, it should only be entered in upon, it should only be agreed upon, if the negotiations have reached the point that we have some reasonable assurance that something is going to come out of it, other than some phony spirit - a spirit of Geneva, or Camp David, or whatever it is",Claim,"(37363, 37683)",Support
It's expressed itself in the desire of the people of Africa to be independent of Western Europe,Premise,"(42487, 42582)","in Africa, Asia, Latin America, Eastern Europe, the great force on our side is the desire of people to be free",Claim,"(42315, 42425)",Support
Chiang Kai-shek would not withdraw,Premise,"(48778, 48812)",The President was unsuccessful,Premise,"(48746, 48776)",Support
America is not standing still,Claim,"(55372, 55401)","Senator Kennedy has said tonight again what he has said several times in the course of this - these debates and in the campaign, that American is standing still",Premise,"(55210, 55370)",Attack
I know Mr. Khrushchev,Premise,"(2496, 2517)","I believe there are certain principles we must find in dealing with him and his colleagues - principles, if followed, that will keep the peace and that also can extend freedom",Claim,"(2612, 2787)",Support
There isn't any doubt about that,Premise,"(20369, 20401)","He surely must be aware that most of the equipment and arms and resources for Castro came from the United States, flowed out of Florida and other parts of the United States to Castro in the mountains",Premise,"(20168, 20367)",Support
Let me point out again that his Congress - the Democratic Congress - has cut eighty million dollars off of the Voice of America appropriations,Premise,"(25522, 25664)",Senator Kennedy complains very appropriately about our inadequate ra- radio broadcasts for Latin America,Claim,"(25416, 25520)",Support
it can only have the effect certainly of reducing it,Claim,"(28017, 28069)","when he makes statements like this, what does this do to American prestige",Claim,"(27935, 28009)",Support
"War has been the constant companion of mankind, so to have these weapons disseminated around the world, I believe means that we're going to move through a period of hazard in the next few years",Premise,"(33964, 34157)",We ought to make one last effort,Claim,"(34159, 34191)",Support
"If we are strong, particularly as we face a crisis over Berlin - which we may in the spring, or in the winter - it's important that we maintain our determination here; that we indicate that we're building our strength; that we are determined to protect our position; that we're determined to protect our commitment",Premise,"(39020, 39334)",I believe we should indicate our desire to live at peace with the world,Claim,"(39345, 39416)",Support
They want to be free,Premise,"(42584, 42604)","I believe if we identify ourselves with that force, if we identify ourselves with it as Lincoln, as Wilson did, as Franklin Roosevelt did, if we become known as the friend of freedom, sustaining freedom, helping freedom, helping these people in the fight against poverty and ignorance and disease, helping them build their lives, I believe in Latin America, Africa, and Asia, eventually in the Eastern Europe and the Middle East, certainly in Western Europe, we can strengthen freedom",Claim,"(42793, 43277)",Support
"The resolution commits the president in the United States, which I supported, to defend uh - Formosa, the Pescadores, and if it was his military judgment, these islands",Premise,"(48377, 48545)",he voted for the resolution in 1955 which gave the president the power to use the forces of the United States to defend Formosa and the offshore islands,Premise,"(45998, 46150)",Support
we are first in education,Premise,"(58318, 58343)",we're going to move even further ahead with the kind of leadership that we can provide in these years ahead,Claim,"(58349, 58456)",Support
I also have had the opportunity of knowing and meeting other Communist leaders in the world,Premise,"(2519, 2610)","I believe there are certain principles we must find in dealing with him and his colleagues - principles, if followed, that will keep the peace and that also can extend freedom",Claim,"(2612, 2787)",Support
I believe that if any economic sanctions against Latin America are going to be successful they have to be multilateral,Claim,"(20427, 20545)",Mr. Nixon uh - shows himself i- misinformed,Claim,"(20123, 20166)",Support
"I would like to point out that when we look at our programs in Latin America, we find that we have appropriated five times as much for Latin America as was appropriated by the previous Administration",Premise,"(24799, 24998)",We have moved in Latin America very effectively,Claim,"(25330, 25377)",Support
he has contributed to any lack of prestige,Claim,"(28344, 28386)","Senator Kennedy has a responsibility to criticize those things that are wrong, but he has also a responsibility to be right in his criticism",Claim,"(28105, 28245)",Support
there's been a moratorium on testing as a result of the fact that we have been negotiating,Premise,"(34430, 34520)","we must have in mind the fact that we have been negotiating to get tests inspected and uh - to get an agreement for many, many months",Premise,"(34274, 34407)",Support
"We can, in other words, negotiate many of these items of difference between us without going to the summit",Premise,"(37082, 37188)","I don't believe we should go to a summit conference unless we have such an agenda, unless we have some reasonable insur- assurance from Mr. Khrushchev that he intends seriously to negotiate on those points",Claim,"(36494, 36699)",Support
my judgment is that they don't want to give their freedom up to become Communists,Claim,"(42610, 42691)","I believe if we identify ourselves with that force, if we identify ourselves with it as Lincoln, as Wilson did, as Franklin Roosevelt did, if we become known as the friend of freedom, sustaining freedom, helping freedom, helping these people in the fight against poverty and ignorance and disease, helping them build their lives, I believe in Latin America, Africa, and Asia, eventually in the Eastern Europe and the Middle East, certainly in Western Europe, we can strengthen freedom",Claim,"(42793, 43277)",Support
Chiang Kai-shek will not withdraw,Premise,"(49282, 49315)",Chiang Kai-shek would not withdraw,Premise,"(48778, 48812)",Equivalent
"if we fail, the cause of freedom fails",Claim,"(51944, 51982)","I believe it incumbent upon the next president of the United States to get this country moving again, to get our economy moving ahead, to set before the American people its goals, its unfinished business",Claim,"(51984, 52187)",Support
One of the major errors they made was the one that led to the Korean War,Claim,"(3701, 3773)",I think there're several reasons,Claim,"(3485, 3517)",Support
Mr. Nixon uh - shows himself i- misinformed,Claim,"(20123, 20166)",we can do what we did with Guatemala,Claim,"(19185, 19221)",Attack
we have two billion dollars more for the Export-Import Bank,Premise,"(25013, 25072)",We have moved in Latin America very effectively,Claim,"(25330, 25377)",Support
Let's look at the reaction eh - reaction to Khrushchev and Eisenhower at the last U.N. session. Did Khrushchev gain because he took his shoe off and pounded the table and shouted and insulted? Not at all,Premise,"(28718, 28921)",The President gained,Claim,"(28923, 28943)",Support
we should not allow this Soviet filibuster to continue,Claim,"(35236, 35290)",I don't think we can wait until the next president is inaugurated and then uh - select a new team and then all the months of negotiating that will take place before we reach a decision,Claim,"(34702, 34886)",Support
"If we build up the hopes of the world by having a summit conference that is not adequately prepared, and then, if Mr. Khrushchev finds some excuse for breaking it up - as he did this one - because he isn't going to get his way - we'd set back the cause of peace",Claim,"(36800, 37061)","I think we have to make a greater effort than we have been making at the secretary of state level, at the ambassadorial level, to work out the differences that we have",Claim,"(37190, 37357)",Support
"with regard to Poland, when I talked to Mr. Gomulka, the present leader of Poland, for six hours in Warsaw last year, I learned something about their problems and particularly his",Premise,"(43398, 43577)","Right under the Soviet gun, with Soviet troops there, he is in a very difficult position in taking anything independent, a position which would be independent of the Soviet Union",Premise,"(43579, 43757)",Support
he will not withdraw,Premise,"(49325, 49345)",we are in a very difficult position,Claim,"(49443, 49478)",Support
"If we stand still here, if we appoint people to ambassadorships and positions in Washington who have a status quo outlook, who don't recognize that this is a revolutionary time, then the United States does not maintain its influence",Claim,"(51706, 51938)","I believe it incumbent upon the next president of the United States to get this country moving again, to get our economy moving ahead, to set before the American people its goals, its unfinished business",Claim,"(51984, 52187)",Support
"In ruling out the defense of Korea, they invited aggression in that area",Premise,"(3775, 3847)",One of the major errors they made was the one that led to the Korean War,Claim,"(3701, 3773)",Support
Mr. Nixon uh - shows himself i- misinformed,Claim,"(20123, 20166)",I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign,Claim,"(17652, 17872)",Attack
we have a new bank for Latin America alone of a billion dollars,Premise,"(25074, 25137)",We have moved in Latin America very effectively,Claim,"(25330, 25377)",Support
the facts simply aren't as stated,Claim,"(26595, 26628)","I would say this with regard to this report, with regard to Gallup Polls of prestige abroad and everything else that we've been hearing about ""what about American prestige abroad"": America's prestige abroad will be just as high as the spokesmen for America allow it to be",Claim,"(26904, 27175)",Support
I think it's time for them to fish or cut bait,Claim,"(35292, 35338)",we should not allow this Soviet filibuster to continue,Claim,"(35236, 35290)",Support
"his may seem like a rigid, inflexible position",Claim,"(36706, 36752)","I don't believe we should go to a summit conference unless we have such an agenda, unless we have some reasonable insur- assurance from Mr. Khrushchev that he intends seriously to negotiate on those points",Claim,"(36494, 36699)",Attack
"Right under the Soviet gun, with Soviet troops there, he is in a very difficult position in taking anything independent, a position which would be independent of the Soviet Union",Premise,"(43579, 43757)",it can be stepped up to give them hope and to keep alive the hope for freedom that I can testify they have so deeply within them,Claim,"(43954, 44082)",Support
he's committed to these islands,Premise,"(49355, 49386)",we are in a very difficult position,Claim,"(49443, 49478)",Support
let them see what kind of a country we have,Premise,"(52411, 52454)",Bring students here,Premise,"(52390, 52409)",Support
They thought they were going to have peace - it brought war,Premise,"(3849, 3908)",One of the major errors they made was the one that led to the Korean War,Claim,"(3701, 3773)",Support
"He surely must be aware that most of the equipment and arms and resources for Castro came from the United States, flowed out of Florida and other parts of the United States to Castro in the mountains",Premise,"(20168, 20367)",Mr. Nixon uh - shows himself i- misinformed,Claim,"(20123, 20166)",Support
"we have the new program which was submitted at the Bogota Conference - this new program that President Eisenhower submitted, approved by the last Congress - for five hundred million dollars",Premise,"(25139, 25328)",We have moved in Latin America very effectively,Claim,"(25330, 25377)",Support
Every one of these items that I have mentioned he's been wrong - dead wrong,Claim,"(28247, 28322)",he has contributed to any lack of prestige,Claim,"(28344, 28386)",Support
"I think that the next president immediately after his election should sit down with the President, work out a timetable, and - get a decision on this before January of next year",Claim,"(35340, 35517)","I think that immediately after this election we should set a timetable - the next president, working with the present President, President Eisenhower - a timetable to break the Soviet filibuster",Claim,"(34888, 35082)",Equivalent
"If we build up the hopes of the world by having a summit conference that is not adequately prepared, and then, if Mr. Khrushchev finds some excuse for breaking it up - as he did this one - because he isn't going to get his way - we'd set back the cause of peace",Claim,"(36800, 37061)","his may seem like a rigid, inflexible position",Claim,"(36706, 36752)",Attack
it can be stepped up to give them hope and to keep alive the hope for freedom that I can testify they have so deeply within them,Claim,"(43954, 44082)",This should continue,Claim,"(43929, 43949)",Support
we've been unable to persuade him to withdraw,Premise,"(49396, 49441)",we are in a very difficult position,Claim,"(49443, 49478)",Support
"It opposed all of the programs of President Roosevelt and others - the minimum wage and for housing and economic growth and development of our natural resources, the Tennessee Valley and all the rest",Premise,"(52990, 53189)",I believe that this party - Republican party - has stood still really for twenty-five years - its leadership has,Claim,"(52876, 52988)",Support
"in our seven years, we find that we have been firm in our diplomacy",Premise,"(3950, 4017)",We learned from their mistakes,Claim,"(3910, 3940)",Support
They have to include the other countries of Latin America,Claim,"(20547, 20604)",I believe that if any economic sanctions against Latin America are going to be successful they have to be multilateral,Claim,"(20427, 20545)",Support
There are a good many able men who could be secretary of state,Premise,"(23046, 23108)",I've made no judgment about who should be secretary of state,Premise,"(23110, 23170)",Support
I've served this country for fourteen years in the Congress and before that in the service,Premise,"(29290, 29380)","I've just as high a devotion, just as high an opinion",Premise,"(29382, 29435)",Support
I believe the effort should be made once more by who's ever elected president of the United States,Claim,"(33017, 33115)",one more effort should be made,Claim,"(32763, 32793)",Equivalent
"I hope that before we do meet, there will be preliminary agreements on those four questions, or at least two of them, or even one of them, which would warrant such a meeting",Premise,"(39516, 39689)","I think if we had stuck by that position last winter, we would have been in a better position in May",Claim,"(39691, 39791)",Support
we care for them,Premise,"(44888, 44904)",we want to help them,Claim,"(44747, 44767)",Support
Mr. Herter has said these islands are indefensible,Premise,"(49230, 49280)",we are in a very difficult position,Claim,"(49443, 49478)",Support
"that people will believe that we practice what we preach, and then around the world, particularly to try to reestablish the atmosphere which existed in Latin America at the time of Franklin Roosevelt",Premise,"(53453, 53652)","I believe that if we can get a party which believes in movement, which believes in going ahead, then we can reestablish our position in the world - strong defense, strong in economic growth, justice for our people, co- guarantee of constitutional rights",Claim,"(53195, 53448)",Support
we have never made concessions without getting concessions in return,Premise,"(4019, 4087)","in our seven years, we find that we have been firm in our diplomacy",Premise,"(3950, 4017)",Support
"The very minute effect of the action which has been taken this week on Cuba's economy - I believe Castro can replace those markets very easily through Latin America, through Europe, and through Eastern Europe",Premise,"(20606, 20814)",They have to include the other countries of Latin America,Claim,"(20547, 20604)",Support
I've been a member of the Senate Foreign Relations Committee,Premise,"(23689, 23749)","I run for the presidency with full knowledge that his great responsibility, really, given to him by the Constitution and by the force of events, is in the field of foreign affairs",Premise,"(23751, 23930)",Support
