subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"that we are, in fact, going to be supportive and in solidarity with them in their efforts",Claim,"(71524, 71613)",we also have to affirm all the fledgling democracies in that region,Claim,"(71376, 71443)",Support
I have worked across the aisle,Premise,"(80777, 80807)",we got that legislation passed,Claim,"(81237, 81267)",Support
how's it going to affect me,Premise,"(2169, 2196)",we have to move swiftly,Claim,"(2362, 2385)",Support
we are winning in Iraq,Claim,"(36415, 36437)",we will come home with victory and with honor,Claim,"(36443, 36488)",Support
where nobody had anything to do with 9/11 before we went in,Premise,"(47716, 47775)",we have four times the number of troops in Iraq,Claim,"(47667, 47714)",Support
even though they have significant oil revenues,Premise,"(59997, 60043)",their economy is lousy,Claim,"(59973, 59995)",Support
"It is absolutely important that we have a unified alliance and that we explain to the Russians that you cannot be a 21st-century superpower, or power, and act like a 20th-century dictatorship",Claim,"(71179, 71370)",it is absolutely critical for the next president to make clear that we have to follow through on our six-party -- or the six-point cease-fire,Claim,"(70972, 71113)",Support
"I have a long record on that, on a long series of reforms",Premise,"(80809, 80866)",we got that legislation passed,Claim,"(81237, 81267)",Support
I've put forward a series of proposals that make sure that we protect taxpayers as we engage in this important rescue effort,Premise,"(2419, 2543)",we have to move swiftly,Claim,"(2362, 2385)",Support
we came up with a great general and a strategy that has succeeded,Claim,"(36315, 36380)",we will come home with victory and with honor,Claim,"(36443, 36488)",Support
"where, in fact, there was no Al Qaida before we went in",Premise,"(47777, 47832)",we have four times the number of troops in Iraq,Claim,"(47667, 47714)",Support
their economy is lousy,Claim,"(59973, 59995)","We could impose significant meaningful, painful sanctions on the Iranians",Claim,"(59803, 59876)",Support
They have to remove themselves from South Ossetia and Abkhazia,Claim,"(71115, 71177)",it is absolutely critical for the next president to make clear that we have to follow through on our six-party -- or the six-point cease-fire,Claim,"(70972, 71113)",Support
"9/11, Senator Joe Lieberman and I decided that we needed a commission",Premise,"(80878, 80947)",we got that legislation passed,Claim,"(81237, 81267)",Support
"$700 billion, potentially, is a lot of money",Claim,"(2630, 2674)",we've got to make sure that we've got oversight over this whole process,Claim,"(2557, 2628)",Support
that withdrawal is the result of every counterinsurgency that succeeds,Premise,"(36494, 36564)","we will succeed and our troops will come home, and not in defeat",Claim,"(36611, 36675)",Support
we have four times the number of troops in Iraq,Claim,"(47667, 47714)",that is a strategic mistake,Claim,"(47906, 47933)",Support
"we can, with the French, with the British, with the Germans and other countries, democracies around the world",Premise,"(60078, 60187)",we can affect Iranian behavior,Claim,"(60189, 60219)",Support
They are members of NATO,Premise,"(71615, 71639)","the Estonians, the Lithuanians, the Latvians, the Poles, the Czechs",Premise,"(71455, 71522)",Support
we've gotten written into law most of those reforms recommended by that commission,Claim,"(81366, 81448)","there were a series of recommendations, as I recall, more than 40",Claim,"(81273, 81338)",Support
if the market -- and when the market returns,Claim,"(2829, 2873)","we've got to make sure that taxpayers, when they are putting their money at risk, have the possibility of getting that money back and gains",Claim,"(2688, 2827)",Support
It would have been increase in sectarian violence,Claim,"(36821, 36870)",The consequences of defeat would have been increased Iranian influence,Claim,"(36749, 36819)",Support
every intelligence agency will acknowledge that Al Qaida is the greatest threat against the United States,Premise,"(47943, 48048)",that is a strategic mistake,Claim,"(47906, 47933)",Support
"We could impose significant meaningful, painful sanctions on the Iranians",Claim,"(59803, 59876)",we can affect Iranian behavior,Claim,"(60189, 60219)",Support
countries like Georgia and the Ukraine,Premise,"(71648, 71686)",I think we have to insist that they are free to join NATO if they meet the requirements,Claim,"(71688, 71775)",Support
"there were a series of recommendations, as I recall, more than 40",Claim,"(81273, 81338)",we got that legislation passed,Claim,"(81237, 81267)",Support
the root problem here has to do with the foreclosures that are taking place all across the country,Premise,"(3083, 3181)",we've got to make sure that we're helping homeowners,Claim,"(3021, 3073)",Support
we will come home as we have when we have won other wars and not in defeat,Premise,"(37165, 37239)",we will come home,Premise,"(36443, 36460)",Support
that the place where we have to deal with these folks is going to be in Afghanistan and in Pakistan,Premise,"(48119, 48218)",that is a strategic mistake,Claim,"(47906, 47933)",Support
it is a threat not only in this region,Premise,"(60361, 60399)",around the world,Claim,"(37742, 37758)",Support
they should have a membership action plan immediately to start bringing them in,Claim,"(71781, 71860)",I think we have to insist that they are free to join NATO if they meet the requirements,Claim,"(71688, 71775)",Support
We have to do a better job in human intelligence,Claim,"(81627, 81675)",we have a long way to go in our intelligence services,Claim,"(81572, 81625)",Support
"a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down",Claim,"(3340, 3500)","we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain",Claim,"(3188, 3338)",Support
we are winning in Iraq,Premise,"(36415, 36437)",we are winning in Iraq,Claim,"(36415, 36437)",Support
that Secretary of Defense Gates acknowledged the central front,Premise,"(48053, 48115)",that is a strategic mistake,Claim,"(47906, 47933)",Support
around the world,Claim,"(37742, 37758)",the Iranians continue on the path to the acquisition of a nuclear weapon as we speak tonight,Claim,"(60263, 60355)",Support
we recognize there are going to be some areas of common interest,Premise,"(71954, 72018)",One is nuclear proliferation,Claim,"(72020, 72048)",Support
we've got to -- to make sure that we have people who are trained interrogators so that we don't ever torture a prisoner ever again,Claim,"(81681, 81811)",we have a long way to go in our intelligence services,Claim,"(81572, 81625)",Support
I think that the fundamentals of the economy have to be measured by whether or not the middle class is getting a fair shake,Claim,"(3524, 3647)","a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down",Claim,"(3340, 3500)",Attack
we will come home,Premise,"(36443, 36460)",we are winning in Iraq,Claim,"(36415, 36437)",Support
We have to press the Afghan government to make certain that they are actually working for their people,Claim,"(48301, 48403)",It's not just more troops,Claim,"(48274, 48299)",Support
there are special groups in Iran coming into Iraq and are being trained in Iran,Claim,"(60545, 60624)",the Iranians are putting the most lethal IEDs into Iraq which are killing young Americans,Claim,"(60454, 60543)",Support
"They have not only 15,000 nuclear warheads",Premise,"(72050, 72092)",One is nuclear proliferation,Claim,"(72020, 72048)",Support
I know our allies,Premise,"(81945, 81962)",I can work much more closely with them,Claim,"(81968, 82006)",Support
have no doubt about the magnitude of this crisis,Claim,"(4504, 4552)","we are seeing, for the first time in a long time, Republicans and Democrats together, sitting down, trying to work out a solution to this fiscal crisis that we're in",Claim,"(4333, 4498)",Support
this is an area where Senator McCain and I have a fundamental difference,Premise,"(37323, 37395)",I think the first question is whether we should have gone into the war in the first place,Claim,"(37404, 37493)",Support
I've said this to President Karzai,Premise,"(48409, 48443)",We have to press the Afghan government to make certain that they are actually working for their people,Claim,"(48301, 48403)",Support
Senator Kyl had an amendment in order to declare them a sponsor of terror,Premise,"(60671, 60744)",There is the Republican Guard in Iran,Claim,"(60626, 60663)",Support
"they've got enough to make another 40,000",Claim,"(72098, 72139)",One is nuclear proliferation,Claim,"(72020, 72048)",Support
I can work much more closely with them,Claim,"(81968, 82006)",We have to work more closely with our allies,Claim,"(81899, 81943)",Support
"We're talking about failures on Main Street, and people who will lose their jobs, and their credits, and their homes",Premise,"(4622, 4738)",we're not talking about failure of institutions on Wall Street,Premise,"(4558, 4620)",Support
I said that not only did we not know how much it was going to cost,Premise,"(37603, 37669)","Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Support
"Al Qaida and the Taliban have safe havens in Pakistan, across the border in the northwest regions",Premise,"(48604, 48701)",we've got to deal with Pakistan,Claim,"(48563, 48594)",Support
Senator Obama said that would be provocative,Premise,"(60746, 60790)",There is the Republican Guard in Iran,Claim,"(60626, 60663)",Support
some of those loose nukes could fall into the hands of Al Qaida,Premise,"(72145, 72208)","they've got enough to make another 40,000",Claim,"(72098, 72139)",Support
We have to make sure that our technological and intelligence capabilities are better,Claim,"(81813, 81897)",we have a long way to go in our intelligence services,Claim,"(81572, 81625)",Support
we're not talking about failure of institutions on Wall Street,Premise,"(4558, 4620)","if we don't fix the greatest fiscal crisis, probably in -- certainly in our time, and I've been around a little while",Premise,"(4740, 4857)",Support
what our exit strategy might be,Premise,"(37671, 37702)","Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Support
they have not done what needs to be done to get rid of those safe havens,Claim,"(48844, 48916)","under George Bush, with the support of Senator McCain, we've been giving them $10 billion over the last seven years",Claim,"(48727, 48842)",Support
There is the Republican Guard in Iran,Claim,"(60626, 60663)",this is a serious threat,Claim,"(60795, 60819)",Support
"This is an area where I've led on in the Senate, working with a Republican ranking member of the Senate Foreign Relations Committee, Dick Lugar, to deal with the proliferation of loose nuclear weapons",Premise,"(72210, 72410)",One is nuclear proliferation,Claim,"(72020, 72048)",Support
We have to work more closely with our allies,Claim,"(81899, 81943)",we have a long way to go in our intelligence services,Claim,"(81572, 81625)",Support
"if we don't fix the greatest fiscal crisis, probably in -- certainly in our time, and I've been around a little while",Premise,"(4740, 4857)",have no doubt about the magnitude of this crisis,Claim,"(4504, 4552)",Support
how it would affect our relationships around the world,Premise,"(37704, 37758)","Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Support
"under George Bush, with the support of Senator McCain, we've been giving them $10 billion over the last seven years",Claim,"(48727, 48842)",we've got to deal with Pakistan,Claim,"(48563, 48594)",Support
have no doubt about the ultimate result of them acquiring nuclear weapons,Claim,"(60991, 61064)",This is a serious threat to security in the world,Claim,"(60821, 60870)",Support
One is nuclear proliferation,Claim,"(72020, 72048)",That's an area where we're going to have to work with Russia,Claim,"(72412, 72472)",Support
we have a long way to go in our intelligence services,Claim,"(81572, 81625)",that doesn't mean that we don't have a long way to go,Claim,"(82088, 82141)",Support
This package has transparency in it,Premise,"(5008, 5043)",we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package,Claim,"(4893, 5006)",Support
whether our intelligence was sound,Premise,"(37764, 37798)","Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Support
we've got to deal with Pakistan,Claim,"(48563, 48594)",Americans here at home are not going to be safe,Claim,"(48935, 48982)",Support
This is a serious threat to security in the world,Claim,"(60821, 60870)",I believe we can act and we can act with our friends and allies and reduce that threat as quickly as possible,Claim,"(60876, 60985)",Support
we have to have a president who is clear that you don't deal with Russia based on staring into his eyes and seeing his soul,Claim,"(72478, 72601)",That's an area where we're going to have to work with Russia,Claim,"(72412, 72472)",Support
"that means doing a better job along our borders, as well",Premise,"(82473, 82529)",we still have a long way to go before we can declare America safe,Claim,"(82402, 82467)",Support
It has to have accountability and oversight,Claim,"(5045, 5088)",we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package,Claim,"(4893, 5006)",Support
we hadn't finished the job in Afghanistan,Premise,"(37817, 37858)","Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Support
We have to press the Afghan government to make certain that they are actually working for their people,Claim,"(48301, 48403)",Americans here at home are not going to be safe,Claim,"(48935, 48982)",Support
To deal with Iran,Premise,"(61373, 61390)",What Senator McCain refers to is a measure in the Senate that would try to broaden the mandate inside of Iraq,Premise,"(61262, 61371)",Support
"His first statement was, ""Both sides ought to show restraint",Premise,"(73015, 73075)",a little bit of naivete there,Claim,"(73085, 73114)",Support
I think that those men and women in those agencies are doing a great job,Claim,"(82324, 82396)",we've probably had the largest reorganization of government since we established the Defense Department,Claim,"(82215, 82318)",Support
"It has to have options for loans to failing businesses, rather than the government taking over those loans",Claim,"(5090, 5196)",we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package,Claim,"(4893, 5006)",Support
We hadn't caught bin Laden,Premise,"(37860, 37886)","Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Support
we've got to deal with a growing poppy trade that has exploded over the last several years,Claim,"(48457, 48547)",Americans here at home are not going to be safe,Claim,"(48935, 48982)",Support
Iraq was Iran's mortal enemy,Claim,"(61506, 61534)",the single thing that has strengthened Iran over the last several years has been the war in Iraq,Claim,"(61408, 61504)",Support
a little bit of naivete there,Claim,"(73085, 73114)",He doesn't understand that Russia committed serious aggression against Georgia,Claim,"(73116, 73194)",Support
I think that we are safer in some ways,Claim,"(82594, 82632)",I think America is safer today than it was on 9/11,Claim,"(82032, 82082)",Support
"they weren't part of the negotiations, and I understand that",Premise,"(5390, 5450)","yes, I went back to Washington, and I met with my Republicans in the House of Representatives",Premise,"(5291, 5384)",Support
We hadn't put al Qaeda to rest,Premise,"(37888, 37918)","Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Support
"we were able to help the Afghan freedom fighters and drive the Russians out of Afghanistan, we basically washed our hands of the region",Premise,"(49115, 49250)",I won't repeat the mistake that I regret enormously,Claim,"(49043, 49094)",Support
They have funded Hezbollah,Premise,"(61633, 61659)",we've seen over the last several years is Iran's influence grow,Claim,"(61568, 61631)",Support
their aggression in Georgia is not acceptable behavior,Claim,"(73393, 73447)",He doesn't understand that Russia committed serious aggression against Georgia,Claim,"(73116, 73194)",Support
"Obviously, we've poured billions of dollars into airport security",Premise,"(82634, 82699)",I think that we are safer in some ways,Claim,"(82594, 82632)",Support
This is the end of the beginning,Claim,"(5667, 5699)",This isn't the beginning of the end of this crisis,Claim,"(5615, 5665)",Support
"Now six years ago, I stood up and opposed this war at a time when it was politically risky to do so",Claim,"(37495, 37594)",Senator McCain and President Bush had a very different judgment,Claim,"(37995, 38058)",Support
we can't ignore those lessons of history,Premise,"(49358, 49398)",I won't repeat the mistake that I regret enormously,Claim,"(49043, 49094)",Support
they have funded Hamas,Premise,"(61661, 61683)",we've seen over the last several years is Iran's influence grow,Claim,"(61568, 61631)",Support
I don't believe we're going to go back to the Cold War,Premise,"(73449, 73503)",I am sure that that will not happen,Claim,"(73505, 73540)",Support
We have done some work in terms of securing potential targets,Premise,"(82701, 82762)",I think that we are safer in some ways,Claim,"(82594, 82632)",Support
if we come out with a package that will keep these institutions stable,Claim,"(5701, 5771)",This is the end of the beginning,Claim,"(5667, 5699)",Support
Senator McCain and President Bush had a very different judgment,Claim,"(37995, 38058)","I wish I had been wrong for the sake of the country and they had been right, but that's not the case",Claim,"(38064, 38164)",Support
"the result over time was the Taliban, Al Qaida, and a lot of the difficulties we are facing today",Claim,"(49256, 49353)",I won't repeat the mistake that I regret enormously,Claim,"(49043, 49094)",Support
"they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon",Premise,"(61685, 61770)",we've seen over the last several years is Iran's influence grow,Claim,"(61568, 61631)",Support
that wasn't just about a problem between Georgia and Russia,Premise,"(73611, 73670)",I do believe that we need to bolster our friends and allies,Claim,"(73546, 73605)",Support
we still have a long way to go,Claim,"(82402, 82432)",that doesn't mean that we don't have a long way to go,Claim,"(82088, 82141)",Support
we've got a lot of work to do,Claim,"(5777, 5806)",This isn't the beginning of the end of this crisis,Claim,"(5615, 5665)",Support
"We've spent over $600 billion so far, soon to be $1 trillion",Premise,"(38166, 38226)","I wish I had been wrong for the sake of the country and they had been right, but that's not the case",Claim,"(38064, 38164)",Support
"if you're going to aim a gun at somebody, George Shultz, our great secretary of state, told me once, you'd better be prepared to pull the trigger",Premise,"(49439, 49584)",I'm not prepared at this time to cut off aid to Pakistan,Claim,"(49586, 49642)",Support
we've seen over the last several years is Iran's influence grow,Claim,"(61568, 61631)",our policy over the last eight years has not worked,Claim,"(61786, 61837)",Support
It had everything to do with energy,Claim,"(73672, 73707)",I do believe that we need to bolster our friends and allies,Claim,"(73546, 73605)",Support
We've got to make sure that we're hardening our chemical sites,Claim,"(82800, 82862)",we still have a long way to go,Claim,"(82402, 82432)",Support
we've got to create jobs,Claim,"(5812, 5836)",This isn't the beginning of the end of this crisis,Claim,"(5615, 5665)",Support
"We have lost over 4,000 lives",Premise,"(38228, 38257)","I wish I had been wrong for the sake of the country and they had been right, but that's not the case",Claim,"(38064, 38164)",Support
he has said that he would announce military strikes into Pakistan,Claim,"(49724, 49789)","I'm not prepared to threaten it, as Senator Obama apparently wants to do",Claim,"(49647, 49719)",Support
Senator McCain is absolutely right,Premise,"(13642, 13676)",we cannot tolerate a nuclear Iran,Claim,"(61875, 61908)",Support
There's a pipeline that runs from the Caspian through Georgia through Turkey,Claim,"(73709, 73785)",It had everything to do with energy,Claim,"(73672, 73707)",Support
We haven't done enough in terms of transit,Premise,"(82864, 82906)",We've got to make sure that we're hardening our chemical sites,Claim,"(82800, 82862)",Support
"one of the areas, of course, is to eliminate our dependence on foreign oil",Claim,"(5842, 5916)",This isn't the beginning of the end of this crisis,Claim,"(5615, 5665)",Support
"We have seen 30,000 wounded",Premise,"(38259, 38286)","I wish I had been wrong for the sake of the country and they had been right, but that's not the case",Claim,"(38064, 38164)",Support
We've got to get the support of the people of -- of Pakistan,Premise,"(49791, 49851)",I'm not prepared at this time to cut off aid to Pakistan,Claim,"(49586, 49642)",Support
we cannot tolerate a nuclear Iran,Claim,"(61875, 61908)",have no doubt about the ultimate result of them acquiring nuclear weapons,Claim,"(60991, 61064)",Support
which they have used from time to time,Premise,"(73874, 73912)",we know that the Russians control other sources of energy into Europe,Claim,"(73803, 73872)",Support
we haven't done enough in terms of ports,Premise,"(82908, 82948)",We've got to make sure that we're hardening our chemical sites,Claim,"(82800, 82862)",Support
I do think that there's constructive work being done out there,Claim,"(6277, 6339)",I am optimistic about the capacity of us to come together with a plan,Claim,"(6379, 6448)",Support
"al Qaeda is resurgent, stronger now than at any time since 2001",Premise,"(38358, 38421)","I wish I had been wrong for the sake of the country and they had been right, but that's not the case",Claim,"(38064, 38164)",Support
He said that he would launch military strikes into Pakistan,Premise,"(49853, 49912)","I'm not prepared to threaten it, as Senator Obama apparently wants to do",Claim,"(49647, 49719)",Support
have extensive trade with Iran,Premise,"(62405, 62435)",have an interest in making sure Iran doesn't have a nuclear weapon,Claim,"(62452, 62518)",Support
they showed solidarity with them,Premise,"(74146, 74178)","It's not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi",Premise,"(73914, 74037)",Support
This is why the issue of nuclear proliferation is so important,Premise,"(83064, 83126)",It's in a suitcase,Claim,"(83044, 83062)",Support
"Two years ago, I warned that, because of the subprime lending mess",Premise,"(6562, 6628)","The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place",Premise,"(6450, 6560)",Support
we should never hesitate to use military force,Claim,"(38836, 38882)","I will not, as president, in order to keep the American people safe",Claim,"(38888, 38955)",Support
"the new president of Pakistan, Kardari (sic), has got his hands full",Premise,"(50065, 50133)","If you have to do things, you have to do things, and you work with the Pakistani government",Claim,"(49967, 50058)",Support
I do not agree with Senator McCain that we're going to be able to execute the kind of sanctions we need without some cooperation with countries like Russia and China,Premise,"(62172, 62337)","I have proposed a league of democracies, a group of people - a group of countries that share common interests, common values, common ideals",Claim,"(59607, 59746)",Attack
"It's not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi",Premise,"(73914, 74037)",they are very concerned about the Russian threats to regain their status of the old Russian to regain their status of the old Russian empire,Claim,"(74191, 74331)",Support
It's in a suitcase,Claim,"(83044, 83062)",the biggest threat that we face right now is not a nuclear missile coming over the skies,Claim,"(82954, 83042)",Support
"because of the lax regulation, that we were potentially going to have a problem and tried to stop some of the abuses in mortgages that were taking place at the time",Premise,"(6630, 6794)","The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place",Premise,"(6450, 6560)",Support
we did not use our military wisely in Iraq,Claim,"(39001, 39043)",we have to use our military wisely,Claim,"(38961, 38995)",Support
I can see how tough that terrain is,Premise,"(50249, 50284)",I've been to Waziristan,Premise,"(50224, 50247)",Support
this is a major difference I have with Senator McCain,Premise,"(62612, 62665)",this notion that by not talking to people we are punishing them has not worked,Claim,"(62667, 62745)",Support
They have stationed additional troops in Abkhazia and South Ossetia,Premise,"(74625, 74692)",We also ought to make it very clear that the Russians are in violation of their cease-fire agreement,Claim,"(74523, 74623)",Support
the biggest threat that we face right now is not a nuclear missile coming over the skies,Claim,"(82954, 83042)",we still have a long way to go,Claim,"(82402, 82432)",Support
"Last year, I wrote to the secretary of the Treasury to make sure that he understood the magnitude of this problem and to call on him to bring all the stakeholders together to try to deal with it",Premise,"(6796, 6990)","The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place",Premise,"(6450, 6560)",Support
"The next president of the United States is going to have to decide how we leave, when we leave, and what we leave behind",Claim,"(39227, 39347)",The next president of the United States is not going to have to address the issue as to whether we went into Iraq or not,Claim,"(39105, 39225)",Support
It's ruled by a handful of tribes,Premise,"(50286, 50319)",I've been to Waziristan,Premise,"(50224, 50247)",Support
this notion that by not talking to people we are punishing them has not worked,Claim,"(62667, 62745)","we are also going to have to, I believe, engage in tough direct diplomacy with Iran",Claim,"(62524, 62607)",Support
"there was a huge poster of Vladimir Putin, and it said, ""Vladimir Putin, our president",Premise,"(74834, 74920)","It was very clear, the Russian intentions towards Georgia",Claim,"(74923, 74980)",Support
we need missile defense,Claim,"(83330, 83353)",we are spending billions of dollars on missile defense,Claim,"(83246, 83300)",Support
"The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place",Premise,"(6450, 6560)","I think, that we've got to ask ourselves is, yes, we've got to solve this problem short term",Claim,"(7015, 7107)",Support
That's the decision of the next president of the United States,Premise,"(39349, 39411)","The next president of the United States is going to have to decide how we leave, when we leave, and what we leave behind",Claim,"(39227, 39347)",Support
Senator Obama calls for more troops,Premise,"(50331, 50366)","what he doesn't understand, it's got to be a new strategy, the same strategy that he condemned in Iraq",Claim,"(50372, 50474)",Support
It has not worked in Iran,Premise,"(62747, 62772)",this notion that by not talking to people we are punishing them has not worked,Claim,"(62667, 62745)",Support
They were just waiting to seize the opportunity,Claim,"(74982, 75029)","It was very clear, the Russian intentions towards Georgia",Claim,"(74923, 74980)",Support
the biggest threat to the United States is a terrorist getting their hands on nuclear weapons,Claim,"(83141, 83234)",we are spending billions of dollars on missile defense,Claim,"(83246, 83300)",Support
we are going to have to intervene,Claim,"(7113, 7146)","I think, that we've got to ask ourselves is, yes, we've got to solve this problem short term",Claim,"(7015, 7107)",Support
Senator Obama said the surge could not work,Premise,"(39413, 39456)","after conceding that, he still says that he would oppose the surge if he had to decide that again today",Claim,"(39619, 39722)",Support
we're going to have to help the Pakistanis go into these areas and obtain the allegiance of the people,Claim,"(50530, 50632)","what he doesn't understand, it's got to be a new strategy, the same strategy that he condemned in Iraq",Claim,"(50372, 50474)",Support
it has not worked in North Korea,Premise,"(62774, 62806)",this notion that by not talking to people we are punishing them has not worked,Claim,"(62667, 62745)",Support
"It was very clear, the Russian intentions towards Georgia",Claim,"(74923, 74980)",this is a very difficult situation,Claim,"(75035, 75069)",Support
we are spending billions of dollars on missile defense,Claim,"(83246, 83300)",we still have a long way to go,Claim,"(82402, 82432)",Support
how is it that we shredded so many regulations,Premise,"(7218, 7264)",we're also going to have to look at,Claim,"(7181, 7216)",Support
