subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"We don't need a massive, $2 trillion Green New Deal that would impose all new mandates on American businesses and American families, Joe Biden wants us to retrofit 4 million",Claim,"(41344, 41517)",It will cost jobs,Claim,"(41628, 41645)",Support
You lost that trade war.,Claim,"(42096, 42120)",You lost it.,Claim,"(42121, 42133)",Equivalent
You lost that trade war.,Claim,"(42096, 42120)","America lost 300,000 manufacturing jobs",Premise,"(42207, 42246)",Support
You lost that trade war.,Claim,"(42096, 42120)",Farmers have experienced bankruptcy,Claim,"(42248, 42283)",Support
You lost that trade war.,Claim,"(42096, 42120)",We are in a manufacturing recession,Claim,"(42300, 42335)",Support
the American people know what I'm talking about,Claim,"(42591, 42638)",you're entitled to your opinion,Claim,"(43576, 43607)",Attack
Joe Biden never fought it.,Claim,"(43425, 43451)",Joe Biden has been a cheerleader for Communist China through over the last several decades,Claim,"(43452, 43542)",Support
you're entitled to your opinion,Claim,"(43576, 43607)",you're not entitled to your own facts,Claim,"(43609, 43646)",Support
let's set the record straight,Claim,"(44658, 44687)",Joe Biden is responsible for saving America's auto industry and you voted against it.,Claim,"(44569, 44654)",Support
It was a huge win for American auto workers.,Claim,"(45725, 45769)",American people deserve to know Senator Kamala Harris was one of only 10 members of the Senate to vote against the USMCA.,Premise,"(45603, 45724)",Support
"It was a huge win for American farmers, especially dairy in the upper Midwest.",Claim,"(45770, 45848)",American people deserve to know Senator Kamala Harris was one of only 10 members of the Senate to vote against the USMCA.,Premise,"(45603, 45724)",Support
I think the American people deserve to know that.,Claim,"(46027, 46076)","it didn't go far enough on climate change, that you put your, your radical environmental agenda ahead of American auto workers and ahead of American jobs",Premise,"(45872, 46025)",Support
He's made that very clear.,Claim,"(46454, 46480)",He made it clear again today.,Claim,"(46481, 46510)",Equivalent
you gotta keep your word to your friends,Claim,"(50118, 50158)",Got to be loyal to your friends,Claim,"(50160, 50191)",Equivalent
Got to be loyal to your friends,Claim,"(50160, 50191)","People who have stood with you, got to stand with them.",Claim,"(50193, 50248)",Support
Got to be loyal to your friends,Claim,"(50160, 50191)",America's intelligence community told us Russia interfered in the election of the President of the United States in 2016 and is playing in 2020,Claim,"(50544, 50687)",Attack
Got to be loyal to your friends,Claim,"(50160, 50191)","Christopher Wray, the director of the FBI, said the same, but Donald Trump, the commander in chief of the United States of America prefers to take the word of Vladimir Putin over the word of the American intelligence community",Claim,"(50689, 50915)",Attack
Got to be loyal to your friends,Claim,"(50160, 50191)",He has walked away from agreements,Claim,"(50950, 50984)",Attack
we had an opportunity to save Kayla Mueller,Claim,"(53045, 53088)",when Joe Biden was vice president,Premise,"(53311, 53344)",Support
Joe Biden would never do that.,Claim,"(55841, 55871)","Donald Trump had talked at least six times to Vladmir Putin, and never brought up the subject.",Premise,"(55746, 55840)",Attack
It's really inexplicable,Claim,"(58594, 58618)",history records that Joe Biden actually opposed the raid against Osama bin Laden.,Premise,"(58675, 58756)",Support
I will always fight for a woman's right to make a decision about her own body,Claim,"(61631, 61708)","It should be her decision and not that of Donald Trump, and the Vice President, Michael Pence.",Claim,"(61710, 61804)",Support
This means that over 20 million people will lose your coverage.,Claim,"(62350, 62413)",you can't stay on your parents coverage anymore,Claim,"(62459, 62506)",Support
you can't stay on your parents coverage anymore,Claim,"(62459, 62506)",if you're under the age of 26,Premise,"(62428, 62457)",Support
That's true leadership.,Claim,"(62795, 62818)",Joe Biden is saying let's expand coverage,Claim,"(62621, 62662)",Support
That's true leadership.,Claim,"(62795, 62818)",let's bring down premiums,Claim,"(62728, 62753)",Support
I'm pro-life.,Claim,"(63771, 63784)",I don't apologize for it.,Claim,"(63785, 63810)",Support
"you gave a non-answer, Joe Biden gave a non-answer",Claim,"(66469, 66519)",The people deserve a straight answer.,Claim,"(66566, 66603)",Support
I know what I'm talking about.,Claim,"(69905, 69935)",Bad cops are bad for good cops.,Claim,"(69936, 69967)",Support
We need reform of our policing in America and our criminal justice system,Claim,"(69968, 70041)",Joe and I will immediately ban chokeholds and carotid holds.,Claim,"(70056, 70116)",Support
I trust our justice system,Claim,"(70840, 70866)",a grand jury that reviews the evidence,Premise,"(70868, 70906)",Support
the President of the United States took a debate stage in front of 70 million Americans and refused to condemn white supremacists,Claim,"(73373, 73502)",He didn't do it,Claim,"(73577, 73592)",Support
the President of the United States took a debate stage in front of 70 million Americans and refused to condemn white supremacists,Claim,"(73373, 73502)",he doubled down,Claim,"(73603, 73618)",Support
He didn't do it,Claim,"(73577, 73592)",he doubled down,Claim,"(73603, 73618)",Support
I think we're gonna win this election,Claim,"(80400, 80437)",I think we're gonna win this election,Claim,"(80400, 80437)",Equivalent
we believe in a free and open exchange of debate.,Claim,"(83885, 83934)",it's how we've created literally the freest and most prosperous nation in the history of the world.,Premise,"(83962, 84061)",Support
we come together as Americans,Claim,"(84730, 84759)",when the debate is over,Premise,"(84705, 84728)",Support
that's what he's going to do as President.,Claim,"(86119, 86161)",Joe Biden has a history of lifting people up and fighting for their dignity.,Claim,"(86162, 86238)",Support
