unique_id,id,year,text,label
2000_777819af7ae0d1ec7f395e177b2d0214,T292,2000,"these two peoples have come in some senses, generations forward, centuries forward, in the last seven years",Premise
2000_b18e8fb0b21e6e6ebdb0332c3ef56127,T293,2000,They are so close to a final peace agreement,Claim
2000_21e1b1396055ad8460e3adf713b62d00,T294,2000,I hope and pray that the death and unrest in the last week will not create the kinds of scars that make it hard for them to go back to the peace table with American assistance and achieve,Premise
2000_f453984aee954536baddde355ecb7f8e,T295,2000,I'm convinced the great majority of the Israeli and Palestinian people want,Claim
2000_e1092c13f07c2586f67ce97ea6ead41e,T296,2000,I think it's very important that we have an administration where we have a president with firm leadership who has the kind of track record of dealing straight with people,Claim
2000_7706d14e9c3dc36d3d43e276b0966d3a,T297,2000,of keeping his word so friends and allies both respect us and our adversaries fear us,Claim
2000_b7894786be81af95c83c896f6d3885ae,T298,2000,I think Barak has tried to same thing,Claim
2000_5e85d743bf95fe999b7ef1351c711c22,T299,2000,the next administration is going to be the one that is going to have to come to grips with the current state of affairs there,Claim
2000_9b27716ccc493407c54c6d8ffbe73b85,T300,2000,"We were able to, I think, reassure both Arabs and Israelis would play a major role there",Claim
2000_8c18510a059113187829332828683376,T301,2000,I think also a lot of credit goes to some great men like Yitzak Rabin,Claim
2000_64f63a063f4cf63455f005c6e0a6d6f7,T302,2000,"We made significant breakthroughs, I think, at the end of the Bush administration",Claim
2000_c836d943e6b93123e1ba9f91171ca38c,T303,2000,the Gulf War,Premise
2000_c1cde431313a19e3112693ff7a45c3b4,T304,2000,Numerous administrations going back certainly to World War II have had to wrestle with the problem of what should happen to the Middle East,Premise
2000_2d4bf30e3ea04b5dda457408497d185e,T305,2000,we had joined together with Arab allies and done enormous damage to the Iraqi armed forces,Premise
2000_0969ce00b3464e6aced88bbf3c41fa06,T306,2000,"We have the ability and the will to deploy forces if we had to, to engage in military operations to help our friends and oppose our foes",Claim
2000_484ae3eec0a7b87cdd03ec08b60b0ab0,T307,2000,We were able to convene them in a conference,Premise
2000_f2c61d7e506be0c8c79f88f3617f120f,T308,2000,The first time Arab and Israelis sat down face-to-face and began this process of trying to move the peace process forward,Premise
2000_f3bcd760de7cc4fa47d8195a44767377,T309,2000,"His tragic passing was of great consequence, a great tragedy for everybody who cares about peace in the Middle East",Claim
2000_ac457ba70aefe93aafa0cd06c3678992,T310,2000,He was a man who had the military stature to be able to confidently persuade the Israelis to take risks for peace,Premise
2000_fc2aac7555b55495afa8088cd1b2577b,T311,2000,the Soviets were no longer a factor,Premise
2000_fa96e7eb18b256f399aa08acd7786da7,T312,2000,They used to fish in troubled waters whenever they had the opportunity in the Middle East,Premise
2000_dcb4c9faa2a2c9c512f1682d62bbf66f,T313,2000,Iraq was the biggest military threat to Israel,Claim
2000_49efb3cf24eb1bbe0f68ee59a36b2360,T1,2000,It's time for a fresh star,Claim
2000_0850d852ec1f53f18c95e1dd81ebbb63,T2,2000,No,Claim
2000_387b6ff9541b9aa0838ae38b560a9950,T805,2000,"I think the thing that discouraged me about the vice president was uttering those famous words, ""No controlling legal authority.""",Claim
2000_41d8ad664abfb7174473ad8b5807b786,T806,2000,I felt like there needed to be a better sense of responsibility of what was going on in the White House,Premise
2000_b72cba1e4a065816be6aed4127c1caa1,T807,2000,The man loves his wife and I appreciate that a lot,Claim
2000_903073628ebca4317bdfd29d1136a000,T808,2000,"The man loves his family a lot, and I appreciate that",Claim
2000_8d45245d9fac08f3c96651372bc64778,T809,2000,I love mine,Premise
2000_c234fedf70d50b0b6848ae79eec3d960,T810,2000,I love my family,Premise
2000_d0990e660a979e473a4ae8d95394f3dc,T811,2000,It's not good for the country,Claim
2000_5b84deb25302218a68998c6ada9d73e3,T812,2000,it's not right,Claim
2000_7dd5f4dea59d746d9848fb7e10952ff6,T813,2000,"they've moved that sign, ""The buck stops here"" from the Oval Office desk to ""The buck stops here"" on the Lincoln bedroom",Premise
2000_01a31eacf8c04e228301ab889680e544,T814,2000,We need to have a new look about how we conduct ourselves in office,Claim
2000_4724bde078d3f1a9e1ff4bd2030e748e,T815,2000,There's a huge trust,Claim
2000_f55dbbd8eb101f1eb7748bd535ad0a59,T816,2000,"I see it all the time when people come up to me and say, I don't want you to let me down again",Premise
2000_e8976f5bbb27e9b75855fc2fb4b1a713,T817,2000,we can do better than the past administration has done,Claim
2000_bcea742429b78c3ce9897fa421901d24,T818,2000,I've been disappointed about how he and his administration have conducted the fundraising affairs,Claim
2000_4cc0ab0cad8f011f844d51cf0b62c3d2,T819,2000,going to a Buddhist temple and then claiming it wasn't a fundraiser isn't my view of responsibility,Premise
2000_21f704facbef84db1ae4dd74b9c74951,T820,2000,It's time for a fresh start,Claim
2000_ea3e3da26ade6d89317b9bad74821feb,T821,2000,It's time for a new look,Claim
2000_fdb63569a67db22db18191af8e6f8801,T823,2000,after a season of cynicism,Premise
2000_aba89deb57e9b387065813126749d512,T824,2000,"I think we ought to attack our country's problems, not attack each other",Claim
2000_e92c26ca8b07b7e29b58281bf5a7604c,T825,2000,"I want to spend my time making this country even better than it is, not trying to make you out to be a bad person",Claim
2000_2b7c0326ecf75a2b60a182319133259d,T826,2000,You may want to focus on scandal,Premise
2000_8aba839d51b21f117f4d722447109205,T827,2000,I want to focus on results,Premise
2000_31e63964f53d659fdf5f5d3fd88451c6,T828,2000,"I may not be the most exciting politician, but I will work hard for you every day",Claim
2000_ecc6eff41ec55cd0bc1d4a2095f66fdd,T829,2000,I have devoted 24 years of my life to public service,Premise
2000_45549271a5e662228e83f4298147e71d,T830,2000,if you entrust me with the presidency,Premise
2000_5dcb766c7aaae880f707c564e2b2958a,T831,2000,I will fight for middle-class families and working men and women,Claim
2000_9c0c67959f599b5ed77a6b58c08c4e0e,T832,2000,I will never let you down,Claim
2000_50d19400ff4ec0e941850d8ad3f7e5fd,T833,2000,I stand here as my own man and I want you to see me for who I really am,Premise
2000_f5eeefa8b4303c1461f3cc4ad64a6659,T834,2000,Tipper and I have been married for 30 years,Premise
2000_5b0143f81886cdc762f5741e0546d6c9,T835,2000,We became grandparents a year-and-a-half ago,Premise
2000_e89a1913a96080336b57817fe53b3157,T836,2000,We've got four children,Premise
2000_a14513cc7648537f0505592df8ec6f32,T837,2000,They ought to factor in it when they go to the voting booth,Claim
2000_6551fa69aec6f4c9d6eee6868f2031cd,T838,2000,I think people need to be held responsible for the actions they take in life,Claim
2000_90905669e8bb00b65e1f1f6e3bd31075,T839,2000,I think that's part of the need for a cultural change,Claim
2000_1572c2957ac333c866a9c34bdf404b13,T840,2000,that's the way I've conducted myself as Governor of Texas,Premise
2000_9bd3eaa82efa68847002a9bdf79c88af,T841,2000,that's the way I'll conduct myself as President of the United States,Claim
2000_895a0c647787cf9ef8e9ffc17ec34f36,T842,2000,We need to say we each need to be responsible for what we do,Claim
2000_f065312a642f6d02f9bb6feebdf2cc29,T843,2000,People in the highest office of the land must be responsible for decisions they make in life,Premise
2000_31d458feed2a19fa3b02ee19139b9a93,T845,2000,"I think the American people should take into account who we are as individuals, what our experience is, what our positions are on the issues and proposals are",Claim
2000_0e8d2cfba92347c3d146d447a6402301,T846,2000,"if I'm president, the very first bill that Joe Lieberman and I will send to the United States Congress is the McCain-Feingold campaign finance reform bill",Claim
2000_3467cc48247bb9865a964ddf793bf137,T847,2000,This current campaign financing system has not reflected credit on anybody in either party,Premise
2000_29d4af3900b2e8948e3671e1a7be3cb7,T848,2000,I'm asking you to see me for who I really am,Premise
2000_ea4c6275d95824ce20bf70c366b82c77,T849,2000,"I'm offering you my own vision, my own experience, my own proposals",Premise
2000_5f175f050f172d3373a097e6fee77d6c,T850,2000,all these other proposals are going to be a lot easier to get passed for the American people,Claim
2000_3154b5ffd2ed0e0029dd834f31f84c53,T851,2000,if we limit the influence of special interest money,Premise
2000_134ac3ed00e063ae986bf35daaa0f6c6,T852,2000,give democracy back to the American people,Premise
2000_021ce1c689f0bf22d3ab26d9ef886529,T853,2000,"all of the other issues, whether prescription drugs for all seniors that are opposed by the drug companies or the patient's bill of rights to take the decisions away from the HMOs and give them to the doctors and nurses, opposed by the HMOs and insurance companies",Premise
2000_22f9cb9a0825a0e0ad36489eba6737cb,T854,2000,this man has no credibility on the issue,Claim
2000_420aa0bd240023d0391ebf942b4945c4,T855,2000,"I read in the ""New York Times"" where he said he co-sponsored the McCain-Feingold Campaign Fundraising Bill",Premise
2000_dc86e11c4cf6f41f5488989c08fb09ea,T856,2000,But he wasn't in the Senate with Senator Feingold,Premise
2000_7d6390e063da8dc3ea2816582c934569,T857,2000,I will uphold the law,Claim
2000_3ffc1046902de66d2d75cb406e4436ef,T858,2000,I'm going to have an attorney general that enforces the law,Claim
2000_b19d46f5f4c6cac58f1977f0c879fd9c,T859,2000,I am not going to lay down my arms in the middle of the campaign for somebody who has got no credibility on the issue,Claim
2000_6ce53b3bc8c0d37a105963cf77a44ac9,T860,2000,The time for campaign funding reform is after the election,Premise
2000_e6b50ee910f4233e40ba15a030522bc0,T861,2000,This man has outspent me and the special interests are outspending me,Premise
2000_87d37fdbe64cd9db526531a6cbec2e37,T862,2000,I would support an effort to ban corporate soft money and labor union soft money so long as there was dues check-off,Claim
2000_17cc9806708379c1534bddab9436b92d,T863,2000,I've campaigned on this since the primaries,Premise
2000_bc5b49bd4d1187a8e32483d228812d4a,T864,2000,I believe there needs to be instant disclosure on the Internet as to who has given to who,Claim
2000_bbfd70671f369d9216cbd967d18e40d2,T865,2000,I think we need to fully enforce the law,Claim
2000_5f81dcd2b865f746945d9f2aa79d8091,T866,2000,"I think we need to have an attorney general that says if a law is broken, we'll enforce it",Claim
2000_76b683745628011a0b884ff7d6808b69,T867,2000,Be strict and firm about it,Claim
2000_eee18d32ed92eb71183d655fd4367367,T868,2000,I think we ought to focus on the problems and not attack each other,Claim
2000_508bd637c104ea876ff3207813393d6a,T869,2000,"Governor Bush, you have attacked my character and credibility and I am not going to respond in kind",Premise
2000_319b2e53eadf59f743a5d5ef92f0b8e3,T870,2000,"One of the serious problems, hear me well, is that our system of government is being undermined by too much influence coming from special interest money",Claim
2000_9f10cc564c37fa7c59db403b1c08b2c7,T871,2000,We have to get a handle on it,Premise
2000_c84c30e78ee7e76acccf8c9bdb3ee9ae,T872,2000,"like John McCain, I have learned from experience",Premise
2000_cbcda87ad74e4ff7b97a72d9b6ba3a0e,T873,2000,it's not a new position for me,Premise
2000_516f5dd76eeea4fd842be0d304b1e9eb,T874,2000,24 years ago I supported full public financing of all federal elections,Premise
2000_ec397d15efa5c9678345e8fca2aa0fef,T875,2000,it will be the first bill I send to the Congress,Claim
2000_6e9416a7eb819e21f62ab391a9119d80,T876,2000,I care passionately about this,Claim
2000_3616a8555b83f7c1b7a58fc33bd1fa11,T877,2000,I will fight until it becomes law,Claim
2000_ed9d559d5bfc5dcea57bc3a44aaeb1ef,T878,2000,"I'm absolutely, adamently opposed to that",Claim
2000_95f8ff25562221bf1d27976c36fdc978,T879,2000,I don't want the government financing congressional elections,Claim
2000_73fb8148388a6ae0310d09fb1fe8a8f2,T1,2000,No,Claim
2000_8616496436faa73173574055b5cb41b8,T2,2000,It's not,Claim
2000_5a9bad12263612a56aec049d49293371,T3,2000,And you talk about cutting benefits,Premise
2000_06cc42603ec696f8db837f8684be1c4f,T4,2000,"For those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear",Premise
2000_e4dfea17e91466d8ce862f8b093c1ae0,T5,2000,A promise made will be a promise kept,Claim
2000_7f93e2aa4a96b83ac9739aea8c9bcb11,T6,2000,"If you don't have trust in that, I do",Claim
2000_bd977cb2bc10d33026b64546eafcf1cf,T726,2000,I do disagree,Claim
2000_774b59805b88842e4b0a8bd5d959efef,T727,2000,"if we can keep our prosperity going, if we can continue balancing the budget and paying down the debt, then the strong economy keeps generating surpluses",Premise
2000_5da8334c5650b514feacab5f819bc528,T728,2000,"I think that it's very important to understand that cutting benefits under Social Security means that people like Winifred Skinner from Des Moines, Iowa, who is here, would really have a much harder time",Claim
2000_db87804ef22dcdcdd7f6a3baa6f2a8f8,T729,2000,there are millions of seniors who are living almost hand to mouth,Premise
2000_0789638287f312dda30019dda53696c7,T730,2000,I don't go along with it,Claim
2000_f315d4f624d4263a5a5d8711b0896d41,T731,2000,I am opposed to it,Claim
2000_438921ebc25af094659f508ba74c07ef,T732,2000,I'm also opposed to a plan that diverts 1 out of every $6 away from the Social Security Trust Fund,Claim
2000_03866d035b84cc24bdfdae03a2b6b178,T733,2000,I will keep Social Security in a lockbox and that pays down the national debt,Claim
2000_ad22308d34e0dcec25c23de25d0b6b5b,T734,2000,the interest savings I would put right back into Social Security,Claim
2000_57b3b754c265cd648ee9c5b999da0a48,T735,2000,That extends the life of Social Security for 55 years,Claim
2000_d7859e0f373d4bc057c89d11e564f61c,T736,2000,Social Security is a trust fund that pays the checks this year with the money that is paid into Social Security this year,Premise
2000_c823b0b4cfe6146c7770077c09e009e9,T737,2000,The governor wants to divert 1 out of every $6 off into the stock market,Premise
2000_379b14f334fc68cba8a83aa9d4cbfae6,T738,2000,he would drain a trillion dollars out of the Social Security Trust Fund in this generation over the next ten years,Claim
2000_f4f501c4d53dfdbc8ac758c6e34c4ca6,T739,2000,Social Security under that approach would go bankrupt within this generation,Claim
2000_eaa398847ff5822ad39d4af42c67f57c,T740,2000,"His leading advisor on this plan actually said that would be okay, because then the Social Security Trust Fund could start borrowing",Premise
2000_06838552256357ffdd2746417bf87153,T741,2000,It would borrow up to $3 trillion,Premise
2000_0639c66d2adb224354f8040b2b2eb5c1,T742,2000,Social Security has never done that,Premise
2000_e31ed8459d3fd9b9e21d2b656888b090,T743,2000,I don't think it should do that,Claim
2000_ac92786612cbd706fba0d5668c004690,T744,2000,I think it should stay in a lockbox,Claim
2000_ec656dfa3a4ec1db2cb4998617a718fc,T745,2000,I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security,Claim
2000_eac287eb6195a0e3eddc06d26ea9ede9,T746,2000,he doesn't want you to know what he's doing is loading up IOUs for future generations,Claim
2000_60ae0928cf607b45bc453c009bcd007a,T747,2000,on the two minutes he spent about a million-and-a-half on my plan,Premise
2000_1477d30e8115bbed2c0e2e504b05f5c1,T748,2000,The vice president thinks it's the government's money,Claim
2000_8fd81adff60aeac0f712bbd31eabf6ee,T749,2000,The payroll taxes are your money,Premise
2000_f1873ba972b6f6e5ce87c8aa99ad6630,T750,2000,"You ought to put it in prudent, safe investments so that $1 trillion over the next ten years grows to be $3 trillion",Premise
2000_4da22cac553275e2c7cf8fde8f06646a,T751,2000,I want you to have your own asset that you can call your own,Claim
2000_7172a1bf4363ab106eaf19d8e26926a3,T752,2000,we want to allow younger workers to take some of their own money,Claim
2000_a172971ba8a18ea2d2902af2cff9773d,T753,2000,He puts no real assets into the Social Security system,Premise
2000_5ba133998679af7c9504533f01ca37a5,T754,2000,The revenues exceed the expenses in Social Security until the year 2015 which means all retirees are going to get the promises made,Premise
2000_f46cfe4b5f541c9f263c869c6ffe587e,T755,2000,The money stays within the Social Security system,Premise
2000_772ba190ccb458bedd9a8b61d65e3d91,T756,2000,It's a part of the Social Security system,Premise
2000_5fd319b710fb53822dbe1d0810fee10e,T757,2000,He claims it will be out of Social Security,Premise
2000_451dc831c6ca03be7a34bfa0d25ec8ed,T758,2000,It's your money,Claim
2000_a39c5c273be0e083d5a3b6a0663ae6b8,T759,2000,it's a part of your retirement benefit,Premise
2000_e2898e65b234acb3fa04d7b07a335cbc,T760,2000,That you can pass on from one generation to the next,Claim
2000_6201c2987792b7f5d871bb5ca5298fba,T761,2000,I want to get a better rate of return for your own money than the paltry 2% that the current Social Security Trust gets today,Claim
2000_09aae524f61fceb4c093d6c831f975b1,T762,2000,there's a third way,Claim
2000_8fdd043064bf1a93a79b3bfd9b33eb48,T763,2000,that is to get a better rate of return on the Social Security monies coming into the trust,Premise
2000_e07ec0d18178fcf0a0cf473e23947bd1,T764,2000,There is $2.3 trillion of surplus that we can use to make sure that younger workers have a Social Security plan in the future,Premise
2000_9a5a9ce81a8ac8ad542311d513fed472,T765,2000,If we're smart,Premise
2000_86106bf85312e4b0a690a76e32df3285,T766,2000,if we trust workers,Premise
2000_fa8d66192430e70b8df1b1ee114b8564,T767,2000,if we understand the power of the compounding rate of interest,Premise
2000_a02904ae99e1e966b1eb13ac9dc3e243,T768,2000,"I give a new incentive for younger workers to save their own money and invest their own money, but not at the expense of Social Security, on top of Social Security",Claim
2000_18b5a894df892715d170306c50aef28a,T769,2000,My plan is Social Security plus,Claim
2000_aa5b8fce3258d1e9fd99092ba749185e,T770,2000,The governor's plan is Social Security minus,Claim
2000_965fc36572afdacd366cb0de24ee462d,T771,2000,Your future benefits would be cut by the amount that's diverted into the stock market,Premise
2000_f9b245f0579e66e36b18602a433dc0fd,T772,2000,"If you make bad investments, that's too bad",Premise
2000_21b09f1b2167b3c43968aed5123f4320,T773,2000,even before then the problem hits because the money contributed to Social Security this year is an entitlement,Premise
2000_ea4a04c6757f5c0ec5a561c33408f470,T774,2000,That's how it works,Premise
2000_c1ef524bd24dcb0ad45ca457096306f1,T775,2000,the money is used to pay the benefits for seniors this year,Premise
2000_68cf347f51d807a9007588b6c35378c1,T776,2000,If you cut the amount going in 1 out of every $6,Premise
2000_334de1eb5a2d1ce0a9892d492f3c1235,T777,2000,you have to cut the value of each check by 1 out of every $6 unless you come up with the money from somewhere else,Claim
2000_960187f5fb94535c3998f77e8d4818b1,T779,2000,There's enough money to pay seniors today in the current affairs of Social Security,Premise
2000_9df8843c97feabcccee8d35ad2f135be,T780,2000,The trillion comes from the surplus,Claim
2000_336c6840f4378afb8d7066a6f3dbef2c,T781,2000,Surplus is money -- more money than needed,Premise
2000_66de46c4214fee3fcd4d296f1041dcb9,T782,2000,"Let me tell you what your plan is. It's not Social Security plus, it's Social Security plus huge debt",Claim
2000_192c632a8a12d51db13f568562684714,T783,2000,You leave future generations with tremendous IOUs,Claim
2000_f34714d0acf66bf246e439aa7f3c3a9e,T784,2000,the issue is changing,Claim
2000_fe04fc4728a392c227d765abd0431ffa,T785,2000,"Seniors now understand that the promise made will be a promise kept, but younger workers now understand we better have a government that trusts them",Claim
2000_e781b436028047781131fcacfb30b3bd,T786,2000,that's exactly what I'm going to do,Claim
2000_dbc28d5f7382980f90e2d467bdb9ea1b,T787,2000,It's time to have a leader that doesn't put off tomorrow what we should do today,Claim
2000_5078fc871ee28c81c7f49e8ac48d1611,T788,2000,"It's time to have somebody to step up and say look, let's let younger workers take some of their own money and under certain guidelines invest it in the private markets",Claim
2000_9c9e01c0ca0078279e2f79466ce0c31b,T789,2000,The safest of federal investments yields 4%,Premise
2000_fb09d51093d39782d1e657553d30dfa5,T790,2000,That's twice the amount of rate of return than the current Social Security Trust,Premise
2000_f2d587a5eb62196bb3d5f00ca8881cae,T791,2000,Younger worker after younger worker hears my call that says I trust you,Premise
2000_cd8dbc8331ee60c79c3e046a4e3a8688,T792,2000,the trust fund goes bankrupt in this generation within 20 years,Claim
2000_dec888a04c321e674f1d735694ee9d9c,T793,2000,If you take it out of the surplus in the trust fund,Premise
2000_50dbb4e2d604ad9dede24d3dc9e319bd,T794,2000,"When FDR established Social Security, they didn't call them IOUs",Premise
2000_630602e09fa80b6ec8405d2e8a96c04e,T795,2000,they called it the full faith and credit of the United States,Premise
2000_59518a9ba887336572ab09a36ad1c6cf,T797,2000,We need to think differently about the issue,Claim
2000_22f2bc0ce13a72878c8e36315646c617,T798,2000,We need to make sure our seniors get the promise made,Claim
2000_e1beb570463d4da658bcf5ae5e1c321e,T799,2000,it will be impossible to bridge the gap without it,Claim
2000_491518c6a7bc0b7c306e59dccf244677,T800,2000,If we don't trust younger workers to manage some of their own money with the Social Security surplus,Premise
2000_bf40c5d48dc0bc1a86d9eee1414fc8a0,T801,2000,to grow from $1 trillion to $3 trillion,Premise
2000_aa256fb36b6ddac42ebaea5f024f2bee,T802,2000,This is a government that thinks a 2% rate of return on your money is satisfactory,Premise
2000_4004d842413dc0cd7b339579f2930692,T803,2000,This is a government that says younger workers can't possibly have their own assets,Premise
2000_878707510de2405b179a1b058b86d6fd,T804,2000,What Mr. Gore's plan will do causing huge payroll taxes or major benefit reductions,Claim
2000_95a9275bf337d483be72ce52a5875bff,T1,2000,"If Iraq's president Saddam Hussein were found to be developing weapons of mass destruction, Governor Bush has said he would, quote, ""Take him out."" Would you agree with such a deadly policy?",Question
2000_a6cc6e278877be6f5bc3f771753b0919,T2,2000,"We are supporting them in their efforts and will continue to support them until the Iraqi people rise up and do what the people of Serbia have done in the last few days, get rid of a despot",Claim
2000_1289c97734b9c7d46cab302f0e42def2,T314,2000,I don't think you can afford to have a man like Saddam Hussein with nuclear weapons in the Middle East,Claim
