unique_id,id,year,text,label
1984_7bde1828de7e1a6681dfe29e63564770,T44,1984,People are going back to work; 6 million of them.,Premise
1984_6c98ef5c1840907526bcea3d731ba01d,T45,1984,"300,000 jobs a month being created.",Premise
1984_1bc3d0ede438efb6d46e5f0c2da049ce,T46,1984,That's why there was that deathly silence out there in that plant,Claim
1984_aa11374e164dfda08edd43fce934fa8f,T47,1984,They delivered the wrong thing.,Claim
1984_268e55ce82980921d63992dbeba3f9dd,T48,1984,I think what I'm going to have to do is I'm going to start correcting the vice-president's statistics,Claim
1984_d26942d2e7edea927b43b07175c06a7c,T49,1984,I'll become a one-woman truth squad and we'll start tonight.,Claim
1984_b810c812e48a3bb847c80a0faeabeb40,T50,1984,There are 6 million more people who have jobs and that's supposed to happen in a growing economy.,Premise
1984_ffc2a11765088549cdb5a70bf6e7075f,T51,1984,I just don't agree on the same direction he does on how to achieve it.,Claim
1984_84967278b1616b07fdf3a1e72a3692cf,T52,1984,that is nondiscrimination,Claim
1984_775ca6a74fd08f42f46e100388f61254,T53,1984,"I think that's been something that's been handled by the courts, and not being handled by Congress and will not be handled by the White House",Claim
1984_c6130f02353f594bebed4b36b3fafbde,T54,1984,we both support nondiscrimination in housing and integration of neighborhoods,Claim
1984_b09ab11f06d4b1e98fa619e7488ff1b9,T55,1984,"With reference to tuition tax credits, I have represented a district in Queens which is 70 percent Catholic.",Claim
1984_6df05ecd81d8c4a20cb2dc2f20f5dae6,T56,1984,I represented my district,Claim
1984_ae06e261e59b7ac6cc97c4c00697a248,T57,1984,"Let me say as well that I have also been a great supporter of public school education and that is something that Fritz and I feel very, very strongly about for the future of this country.",Claim
1984_306e7cf66651f8f455440504b98bbed1,T58,1984,this administration over the past several years has gutted the educational programs available to our young people,Premise
1984_5a9a89732233d873c5751e41d7b6773a,T59,1984,"It has attempted to knock out Pell Grants, which are monies to young individuals who are poor and who cannot afford to go to college",Premise
1984_521c84df5bb2ca1e11b4ce3a1301481d,T60,1984,It has reduced by 25 percent the amount of monies going into college education and by a third those going into secondary and primary schools.,Premise
1984_4c47c1ff8d772ea96f342664f85bff52,T61,1984,Fritz Mondale and I feel very strongly that if you educate your children that that's an effort and the way that you build up and make a stronger America.,Claim
1984_e583ddc7fe9081b774500d03bee41e35,T62,1984,we both have extremely strong civil rights records,Claim
1984_df2a0c6d828fb1d3cfd765f569036bc3,T63,1984,This administration does not.,Claim
1984_3524774410e5c58384fac9b8948e4e08,T64,1984,I do not support the use of quotas,Claim
1984_d96a6983be872ef8467efd5db1fef85d,T65,1984,Both Mr. Mondale and I feel very strongly about affirmative action to correct inequities,Claim
1984_d350195d94fd175b00f2b5a1a8ff15ab,T66,1984,"we believe that steps should be taken both through government - for instance, the Small Business Administration",Claim
1984_4225263129715cbda154623d22abb571,T67,1984,We have supported set-asides for minority and women's businesses,Claim
1984_004673ea4ce258598a6f70a72fadbc5c,T68,1984,That's a positive thing,Claim
1984_181fca75db07d0a368356935ba342ae6,T69,1984,We don't feel that you're in any way hurting anybody else by reaching out with affirmative action to help those who've been disenfranchised,Claim
1984_3aea677e2b7493337def80c6958a37f8,T70,1984,affirmative action is a very positive way to deal with the problems of discrimination.,Claim
1984_87eb718b81027421b136061b83b7677b,T71,1984,I think our record on civil rights is a good record.,Claim
1984_628310a278387ee46e8bba6be2aa2a0a,T72,1984,I think our record deserves better.,Claim
1984_738f501d7a896e157a06bacfa3dd7351,T73,1984,we have some problems in attracting the black vote,Claim
1984_f3148b2f87bb3a46498d361d6986c88e,T74,1984,We have done more for black colleges than any previous administration.,Claim
1984_35b300985984de3f136bb05c3dfe4e1d,T75,1984,I don't know,Claim
1984_fbfbfb8889a71ef79fbc74920845f06b,T76,1984,"why Mr. Monad can't understand that there's a new enthusiasm in this country, that America is back, there's new strong leadership",Premise
1984_ffc94d968c2166e307ff61a909d0126b,T77,1984,"I couldn't do that to Ronald Reagan, now, next year or any other time.",Claim
1984_72bbbdf6906b09dab3b4b0a9a1db2e27,T78,1984,I understood it when she changed her position on tuition tax credits,Claim
1984_2fe03999445d7f89d24c7ef9646bdd8e,T79,1984,They're different on busing;,Premise
1984_9006b29bb484284c56ad4be8cdfe131c,T80,1984,she voted to extend the grain embargo,Premise
1984_0505adb2eacecd5564283f3b153d6155,T81,1984,he now says that he was against it,Premise
1984_4f085090301e8ed5a574206fe28643a7,T82,1984,I wasn't born at the age of forty-three when I entered Congress,Claim
1984_3637c3fead85e3311486b05f31f0b8c4,T83,1984,I did have a life before that as well.,Premise
1984_798eea689767d248f9dab1d171ae78a9,T84,1984,I was a prosecutor for almost five years in the district attorney's office in Queens County and I was a teacher.,Premise
1984_16397efe701f8531c03bd8b8938fbb25,T85,1984,"In fact in the prior administration, with all their problems, they created 10 million jobs",Premise
1984_0326ef30fa4d14625100535e866fa914,T86,1984,"The housing interest rates during this administration, for housing for middle-class Americans, was 14.5 percent.",Premise
1984_401650be8a50d4b4a269f978ef76e0c8,T87,1984,"Under the prior administration, with all their problems, the average rate was 10.6 percent.",Premise
1984_45a8d01918625b198293b5ed30e5f30e,T88,1984,"6 million people, 500,000 people knocked off disability rolls",Claim
1984_003c67067294364ca479b9bd993493bb,T89,1984,If you take a look at the number of people living in poverty as a result of this administration,Premise
1984_03eb9d9bd4ad632200d07099f8aa3371,T90,1984,I expect they expect the American people to believe that.,Claim
1984_1573be527f083c8c0ce61d6d90be599c,T91,1984,you can walk around saying things are great,Premise
1984_c74c8ba7cc4c2922c10a2f84d78366ac,T92,1984,we've been hearing that on those commercials for the past couple of months,Premise
1984_edc80426e85e9d381405f5f0454c4f8c,T93,1984,there is a real difference between how the Mondale-Ferraro administration will address the problems of civil rights and the failure of this administration specifically in that particular area.,Claim
1984_67e552ae31ae18935b1bf7b953c60a76,T94,1984,it's been blocked by Tip O'Neill and that House of Representatives,Premise
1984_46739598cb2bb6a78b295c25e37a4a6f,T95,1984,those liberals in that House blocked a new idea to bring jobs into the black communities across the country,Premise
1984_3c8be4383de1bf330d048dbfb499392c,T96,1984,"it's not an old handout, special federal spending program",Premise
1984_1ffe1b3a686a3aa260543c9c0f0b471a,T97,1984,it's blocked there,Claim
1984_c57afcf9db30717f884ed8246987d15b,T98,1984,We've brought more civil rights cases in the Justice Department than the previous administration by far.,Claim
1984_2b83a49d11522bfaf64a4b573b5af9b8,T99,1984,"yes, they're willing to work for slightly less than the minimum wage.",Claim
1984_8e53d0ec7fe27e9c2894a66e12f27c58,T100,1984,"We believe in trying something new to help these black teenage kids; the minimum wage differential that says, ""Look,"" to an employer, ""hire these guys.",Claim
1984_470b4e59c46885ec5542820e96d3edd8,T101,1984,"We threw out that old CETA that didn't train people for jobs that existed, simply rammed them onto the government payroll",Claim
1984_81c6d23a91b7260f830d5738cc6e3c56,T102,1984,we put in a thing called the Job Training Partnership Act,Claim
1984_6eacc0b20b3be26d2b14487c2eca90c8,T103,1984,Wonderful new legislation that's helping blacks more and more.,Claim
1984_e7fcaf0a4d8cc118e029a390bd562e7e,T104,1984,We think of civil rights as something like crime in your neighborhoods.,Claim
1984_0cb1fe75150650d78df4fdaa344bdc40,T105,1984,"we think of it in terms of quality of life, and that means interest rates",Claim
1984_4f305611d8571a3fc78098684a2fdb04,T106,1984,Is it a civil right to have the going right off the chart,Premise
1984_ba01afb0b8fea69c89deb2a92f53d660,T107,1984,we've got a good record.,Claim
1984_d681bdc163711d819cbc0b30dfc4a376,T108,1984,The interest rates when we left office were 21% percent.,Claim
1984_38179c5a6cdd1a30fb8f38075147591e,T109,1984,"you're busting every American family, those who can afford it the least",Claim
1984_9542274a8bda9268517c04ba678e6d38,T110,1984,I'm not suggesting there's no poverty,Claim
1984_acdc519681534d3e2ef650a7c9e3106b,T111,1984,I am suggesting the way to work out of poverty is through real opportunity,Claim
1984_41506a22590a9e8f905a063448911361,T112,1984,"he did not support it while it was in the Congress, in the Senate, it was passed despite his opposition",Claim
1984_5461303ad696a5eafb6a6dda36587f5c,T113,1984,The vice-president indicates that the President signed the Voting Rights Act.,Premise
1984_436447f69181fb0e4ce98279ea35091b,T114,1984,he did sign it,Claim
1984_ead0ebd07b3c8ffbc2e3f67ea07c1053,T115,1984,I'm delighted that the administration is following the law,Claim
1984_fc74acd6a8857984f9b2ebefbf0b1146,T116,1984,the reason they enforced them because under the law they're required to do that,Claim
1984_d605ba3bf37691dfe9499acf0f2c2ae9,T117,1984,"In the civil rights cases that he mentioned, the great number of cases that they have enforced",Premise
1984_32fbc84749c818e36a1e84bf03d7f590,T118,1984,"we were able to restore some of those terribly, terribly unfair cuts to the poor people of this country",Claim
1984_1ae60898e6518abe2fcf179690b4682f,T119,1984,"If you take AFDC, if you take food stamps, if you take - oh, go down the line on poor people's programs, those are the programs that suffered considerably under this administration's first budget cuts and those are the ones that in the second part of their part of their term",Premise
1984_0cc107a3db2c196d7d39a931522a1b5e,T120,1984,I'm not going to be found wrong on that.,Claim
1984_5ae236b305558d44088937fba2f60b26,T121,1984,"Spending for food stamps is way, way up under the Reagan administration, AFDC is up under the Reagan administration",Premise
1984_afbf0ec60f8b248938fa00ab42e8780b,T122,1984,we favor separation of church and state,Claim
1984_2380ac1573f6a247604bd09ec53c3898,T123,1984,"I am sure of my facts,",Claim
1984_3f1009feaaf9c26272a012a6db1e0c7c,T124,1984,we are trying to help and I think we're doing a reasonable job,Claim
1984_28f23eeffc14eb5f7e0cbf77f51d1324,T125,1984,"we are not going to rest until every single American that wants a job and until this prosperity and this recovery that's benefiting many Americans, benefits all Americans.",Claim
1984_04cc8063a4e634bda1bbeffba62221d6,T126,1984,I believe the archbishop has every right to do everything he wants in that direction,Claim
1984_9527443206b3a2d430a823dab37f07e1,T127,1984,just as I never faulted Jesse Jackson from taking his message to the black pulpits all across this country,Premise
1984_3fd44f4f7efa6a1875ad63a9f2f53bbc,T128,1984,"just as I never objected when the nuclear arms, the nuclear freeze or the antinuclear people - many of those movements were led by priests.",Premise
1984_ac4f99d3ebb0d2fecf96bc0094639d6b,T129,1984,I do believe in pluralism.,Claim
1984_419081ababd108a2898e4cf908e2253c,T130,1984,I do believe in separation of church and state,Claim
1984_fc94d67e62c10535d779bb883c71c9f1,T131,1984,I don't consider abortion a religious issue.,Claim
1984_b14297198831311274c67d82b4fad082,T132,1984,I consider it a moral issue,Claim
1984_15f9e621bde2fa438c602da492e922f8,T133,1984,We favor pluralism.,Claim
1984_6b6a9ccc35b81b8afa9cdd86e2a05492,T134,1984,"because a Catholic bishop or an evangelist feels strongly on a political issue, people are saying it's merging of church and state",Premise
1984_495f89232d1c004f29a3ea497bc09453,T135,1984,"We don't think that's a merger of church and stare to have nonmandatory voluntary, nongovernment-ordered prayer.",Claim
1984_5cd6091bbb9b65ecb7f3a5ade08a9aa9,T136,1984,I have no problem with what the archbishop does,Claim
1984_fe198b638548905d35459d761ffc178b,T137,1984,I have no problem with what the evangelists on the right do,Claim
1984_b854ddb19670d1932b5db935fbcff3cb,T138,1984,I think there's been too much said about religion and politics.,Claim
1984_c610b19814df523f1dd6a6426da047a0,T139,1984,"it didn't bother me when during the Vietnam War much of the opposition to the government - Democrat and Republican governments - was led by priests, encouraging people to break the law and the adage of the - you know - the civil disobedience thing",Claim
1984_403d2ae160dc8e10b4cc3fad86cf6074,T140,1984,We don't believe in denominationally moving in.,Claim
1984_cc5894d9277731694b9142d39c90f875,T141,1984,I don't take that lightly,Claim
1984_2c6828b2468bd253221bf79a0d44c4fd,T142,1984,"There's been 15 million abortions since 1973,",Premise
1984_7260310996a8d5edb1aa25a5e31429bc,T143,1984,There's been a million and a half this year,Premise
1984_af7810b75dbdaed41767477872512c23,T144,1984,The president and I do favor a human rights amendment,Claim
1984_82fa3bcb7b570ce75de2d16ea00138c7,T145,1984,I'd like to see the American who faced with 15 million abortions isn't rethinking his or her position and I'll just stand with the answer.,Claim
1984_569140825cb5f7eb6c3a1c18755fe34f,T146,1984,I support the president's position - and comfortably - from a moral standpoint.,Claim
1984_09f113f4354ee12c009e5c1f8f14082c,T147,1984,"I believe very, very sincerely in the separation of church and state",Claim
1984_79493cea1c699b5c911a56f004846056,T148,1984,I'm not going to let you lay on me the intrusion of state politics into religion or religion into politics by my comments with reference to the president's policies,Claim
1984_0b1985f95b5c8617cbe683678ea793d9,T149,1984,"it started in 1980 when this administration was running for office and the Reverend Jerry Falwell became very, very involved in the campaign",Premise
1984_d3277113ce9c0e0d0e3fed6414aeb28d,T150,1984,Our country is founded on the principle that our government should be neutral as far as religion is concerned.,Premise
1984_028793045f3e8bdd4adb9ac5cf182cb1,T151,1984,What has happened over the past four years has been I think a real fudging of that line with the separation of church and state,Claim
1984_f952a4f83d6c229e9a57c64be285e4b1,T152,1984,"I have no problem with it, no more than I did a priest who marched at the time of Vietnam and no more than I did at the time when Martin Luther King marched at the time of the civil rights marches",Claim
1984_c1e49a3ab4d470fa692fc5d9c9b7a42e,T153,1984,I feel that they have not only a right but a responsibility to speak up,Claim
1984_25cf472e96a297a25793ea89e6dad05d,T154,1984,I think they have an obligation as well as a right,Claim
1984_5e56cf011d5a71218de3954036caaa79,T155,1984,l feel they do have the responsibility to do so,Claim
1984_644a076be66dab60f8ae2d311a5854fb,T156,1984,I have absolutely no problem with them speaking up,Claim
1984_6916138ffcdd724191f78b4b8de9d8e8,T157,1984,I do have a problem with is when the president of the United States gets up in Dallas and addresses a group of individuals and said to them that anybody who doesn't support his constitutional amendment for prayer in the schools is intolerant of religion,Claim
1984_29c7b63cff4ca6eab8e2a12b3260677c,T158,1984,"there are numerous groups who don't support that prayer in the school, numerous religious groups",Claim
1984_ba16ab3930a4a5aebd6b92db0fee4b23,T159,1984,"I also object, when I am told, that the Reverend Falwell has been told that he would pick two of our Supreme Court justices.",Claim
1984_18e0ae307e2d2443430996076cd93bc4,T160,1984,I think that it's in violation of our Constitution,Claim
1984_ce2e87900dbee197aabd6b07c1c2ed9d,T161,1984,it is more than a fudging at the line,Premise
1984_65f032d59b8aa5a578b7b5830772dff4,T162,1984,it is a total intrusion,Premise
1984_7a394c36584888a8dc4898ad8e67be95,T163,1984,I did not come to my position on abortion very lightly.,Claim
1984_2c8ac59a87b15bf476ad8b52e8852280,T164,1984,"I truly take an oath as a public official to represent all the people in my district, not only the Catholics",Claim
1984_2318e95ab103d3355aba665071d3ceaa,T165,1984,I will accept the teaching of the church,Claim
1984_1fd05d5b448fedf87e23ccfefba78dcb,T166,1984,I cannot impose my religious views on someone else,Claim
1984_2799da630843495433b918188b390e4a,T167,1984,I will resign my job,Claim
1984_1827db4d4ac4c0eeb575dc3b60f2d7b7,T168,1984,If there comes a time where I cannot practice my religion and do my job properly,Premise
1984_3e3d1519068fa4ec7a843e636aad585d,T169,1984,That's my religious view,Claim
1984_ea4be74a9427b6e1171c2dda42ac401a,T170,1984,"I respect that statement, I really and truly do",Claim
1984_97be9032700ab32f0754055f4d8a33f4,T171,1984,I don't know where this canard could have come from about Mr. Falwell picking the Supreme Court justices,Claim
1984_5f3a40d7ec030efc322cc08c9b91b01b,T172,1984,I hope this lays to rest this slander against the president,Claim
1984_1a06bf550f70c9407ec7daae48696075,T173,1984,I still find it very difficult to believe,Claim
1984_85021a431657b1034b042e3ebc74afa7,T174,1984,"in the platform, which this Republican party passed in Dallas - one of the things they was they said that this position on abortion would be a litmus test, not only for Supreme Court justices but for other federal justices.",Premise
1984_536ec1ed561ceaf047203c8d2c523423,T175,1984,I believe that they were satisfied.,Claim
1984_753d83fc48690df15bf38d45fb5f2924,T176,1984,"I spent about an hour and 45 minutes speaking to 200 reporters on August 21, which is the day after I was required to file my financial statement",Premise
1984_2e1363e40f079ef42a1e0da3f1141ac2,T177,1984,I sat for as long as they had questions on the issue,Premise
1984_c39367bca41e491d6a6a9f4f23afcf9b,T178,1984,I filed more information than any other candidate for a national office in the history of this country,Claim
1984_d5534fc6a1dddb96d69d757c178dbc00,T179,1984,I would like that to be taken care of anyway,Claim
1984_875c92cbd82c3c71ad622de653bc6166,T180,1984,I just want it cleared up,Claim
1984_c04e237837e6e190c0441872e6ba684f,T181,1984,"Unfortunately, the House, I believe, went out of session today",Claim
1984_a94060f288b41eb1655eceb79fd95535,T182,1984,I don't know if they will move,Claim
1984_3c558cf3d468d6f169e13cdc8e82895d,T183,1984,"Not only did I agree to file my tax returns, after a little bit of prodding my husband also agreed to file his with the - not only the ethics committee but the FEC.",Claim
1984_eb9527ac7ec7a24e0adcab945b6f7262,T184,1984,I've spent a lot of money having him go through all those ethics forms and he will be doing my taxes over the next eight years while we're in the White House so that the American public can be sure it's all been taken care of,Premise
1984_a5dcbc525851597b8a3e0e371757981d,T185,1984,I have to tell you what we have done since I have hired a marvelous accountant.,Claim
1984_8b7d0d053d6703a7a878b3dd7cf845c8,T186,1984,I was sure glad to see that I had paid 42 percent of my gross income in taxes,Claim
1984_b4ea0ef8381480f610073004f0934a22,T187,1984,I think they're doing pretty well,Claim
1984_df866829ecc1a9a89739a00548cebb24,T188,1984,I know Barbara and I are doing well,Claim
1984_5cdc8f6abc037d2eb0a6fb4371901e2d,T189,1984,the big question isn't whether Mrs. Ferraro is doing well,Claim
1984_466bef0a5fc5b7f14b52ff8e66539353,T190,1984,I think that was a cheap shot - telling the American people to try to divide class - rich and poor,Claim
1984_7dbc03f765ec1c7c7c9c4929fe1eb332,T191,1984,I kind of like the way Mrs. Ferraro and Mr. Zaccaro reported,Claim
1984_615bb42be6e38c82b0ee223ddec1704d,T192,1984,"they reported federal taxes, state and local taxes - gives people a clearer picture",Premise
1984_03053ed7901cf87401fa2b196d25f5e4,T193,1984,both Fritz Mondale and I agree on the same goal,Claim
1984_0cf5d59ff272e226a00e5670162556f4,T194,1984,I think I've paid too much in the way of taxes,Claim
1984_6b7fd64f1fa19532c02c478b3be1ad73,T195,1984,I've got problems,Claim
1984_8e03967d1f13e9cf838964210a09d4f8,T196,1984,that's not fair,Claim
1984_afae5317d0ce83ba4dfad858b657ca48,T197,1984,I think I've paid too much,Claim
1984_e6a9f097c2196e7fa2bcb4a6cb750939,T198,1984,I got problems with the IRS,Claim
1984_532715bc12d4a72b9f370f456f6e35b3,T199,1984,so do a lot of people out there,Claim
1984_5684f1a885fcb863d087bb85f3d02953,T200,1984,"The tax cuts that Vice-President Bush and I got last, three years ago, that this president gave out",Premise
1984_0f9e0748038b98e8c4bde79d20fafa3f,T201,1984,"I think the question is whether or not the tax cuts and the tax system that's currently in our government, that our government uses, is fair",Claim
1984_78ac0199f629426523e0b2b3ad8910ca,T202,1984,I think the tax system is unfair,Claim
1984_454a4f7c5284e87642eb8b669a9f1a5f,T203,1984,it's not something that we can address in the short term,Claim
1984_34ed7ecbe942b8bd531ba265066e10eb,T204,1984,"If you earn $200,000 a year, you got a $25,000 tax cut",Claim
1984_63c5bc96e6b2c29dbb44a23a721a3f53,T205,1984,That's not fair,Claim
1984_508a308e3d94e0ea736ded3e3aa6cec3,T206,1984,"If you earned between $20,000 and $40,000, you may have gotten about $1,000 between ten and twenty, close to a hundred dollars",Claim
1984_15c73a12df660eb062a0496d21323af5,T207,1984,That's basically unfair and not only is it unfair,Claim
1984_da7bfe80a394477079830257550e626c,T208,1984,economically it has darn near destroyed this country,Claim
1984_d118883a8b7e821ae2ae04c4fd978c6c,T209,1984,That's one of the reasons we're facing these enormous deficits that we have today,Claim
1984_adee80724bda71d65d33036db2dcb86e,T210,1984,There's a $750 billion tax cut over a five-year period of time,Premise
1984_1f09486799bc9b5a4be8343fe2dfdd93,T211,1984,We didn't have any private corporations,Claim
1984_561404db274521474df20353f54d12bd,T212,1984,I led the fight for disclosure,Claim
1984_9f71b25cd177bf45a429b724f9e92675,T213,1984,I led the fight,Claim
1984_c201382ca6be97348460a60186645b37,T214,1984,I believe in the blind trust,Claim
1984_3e7f58f26b488884839ca35efaf5e14f,T215,1984,"I believe a public official in this kind of job ought not to know whether he's gonna benefit, directly or indirectly, by some holding he might have or something of that nature",Claim
1984_f4b227fa3a61946c3952e4d19d5f68e1,T216,1984,"Before I went into this job, I disclosed everything we had",Claim
1984_523c6b2035bf377746eb4ef5bb4bb425,T217,1984,I believe in it,Claim
1984_6d534c469eab1ee19319ee37407be130,T218,1984,"He also made a reference that troubled me very much, Mr. Boyd",Claim
1984_ef505ba56600cfc48fdc919c80d1866f,T219,1984,now they've done a beautiful job for Barbara and mine,Claim
1984_86665c23b537f4354a00c9597571395f,T220,1984,they protected his life for four years,Premise
1984_ad09f0c6065eeb87f006318da8302a2a,T221,1984,I think it was a cheap shot - at me,Claim
1984_e5159bf97d9ae969e1985e302197e1a7,T222,1984,They saved the life of the president of the United States,Claim
1984_6d47d7aad8d07727952bb2f2631c8f9a,T223,1984,the question really is is the tax cut fair,Claim
1984_424fb4de5fcbd5925faeafd2ad69759a,T224,1984,I think he paid about the same percentage as I did in total taxes,Claim
1984_924b8ca9e8034f81052ae174377a9937,T225,1984,"we did find estimates that his income for those three years is a million, four hundred thousand dollars",Premise
1984_c063a3c88d684beae8c7f36f9b0fcd8a,T226,1984,"yes, I favor disclosure",Claim
1984_0b994eb10ff67d3bc126b0eda1df88c3,T227,1984,I didn't even sign my tax return,Claim
1984_53318a4918fad2f89dd3373fd8290ef7,T228,1984,He started talking about my chauffeur,Premise
1984_9e525cd34289a6a80caf64321c1eff09,T229,1984,This year I had my taxes and everything I own in a blind trust - so blind - blinder than the president's,Premise
1984_af05e80ce4d5507c1b07adcfda441ba2,T230,1984,"it's darn sure that Mr. Mondale is doing well, with a million four in income",Claim
1984_d3d861c2c61ad2c7a56f0605a4de03b9,T231,1984,Arthur Andersen made out an assets and liabilities statement that I believe went further than any other one,Claim
1984_a79436b8d16e6597fffe59e23f1f0416,T232,1984,I disclosed absolutely everything,Claim
1984_5c5c1a1c194fb952681d7e51df7e31ca,T233,1984,I support full disclosure,Claim
1984_3da97d051d2865d7a669413b901c1364,T234,1984,I think everybody knows that,Claim
1984_594988cfa4e9b1c332d37e0df7c604d5,T235,1984,"Terrorism is very, very difficult to slop",Claim
1984_0a6171188ed9604f4ad4d585d22a9e69,T236,1984,I believe we ought to strengthen it,Claim
1984_87de719b27fc9ed467f791928c449e37,T237,1984,I believe we still have the best foreign intelligence business in the world,Claim
1984_0c8f85e21ada66b0ab1b82faaa0124c6,T238,1984,it is very difficult to get the source information that you need to go after something as shadowy as international terror,Claim
1984_5560d9bce6bb75ab64282481e57f8ff0,T239,1984,what we've got to do is use absolutely the best security possible,Claim
1984_efe51b4c40bd2810c42ab3851f032b90,T240,1984,I don't think you can go assigning blame,Claim
1984_805632ddbe9ae417236e704a60dc8ef3,T241,1984,I think fair-minded people that really understand international terror know that it's very hard to guard against,Claim
1984_c5f226eb5b6ddd5a44809e9c2ca6c536,T242,1984,"The president, of course, is the best I've ever seen at accepting that",Claim
1984_0f5bf1b7a456973eff531a2efcaf21fc,T243,1984,He's been wonderful about it in absolutely everything that happens,Premise
