unique_id,id,year,text,label
1980_ac196bf762b2e38c4455ac340d4fa94c,T206,1980,"With regard to the great progress that has been made with this Government spending, the rate of black unemployment in Detroit, Michigan, is 56%",Premise
1980_6ff9ecbf450e737985f1a3f96bfacf28,T207,1980,"there is no doubt in my mind that the commitment to unemployment compensation, the minimum wage, welfare, national health insurance, those kinds of commitments that have typified the Democratic party since ancient history in this country's political life are a very important element of the future",Claim
1980_ed10a9f9bccd076885991cb82b237a06,T208,1980,It's obvious that we still have a long way to go in fully incorporating the minority groups into the mainstream of American life,Premise
1980_cebafe7b3255157e03a7d88d0279cfca,T209,1980,"In all those elements, Governor Reagan has repeatedly spoken out against them",Premise
1980_ec3c9704ae81314db83314a4e560ad61,T210,1980,"which, to me, shows a very great insensitivity to giving deprived families a better chance in life",Claim
1980_828082d2f99d27386e5dc4128cbcb20e,T211,1980,"This, to me, is a very important difference between him and me in this election",Claim
1980_5a45ef3b47899becb927a6da155385af,T212,1980,this will give us an additional opportunity for jobs which will pay rich dividends,Claim
1980_bc639a3431f38e5d5a3d94aa46d06791,T213,1980,"in the downtown central cities, with the, with the new commitment on an energy policy",Premise
1980_b8916e7a214db9bd642e7900ccc07224,T214,1980,with a chance to revitalize homes and to make them more fuel efficient,Premise
1980_40b7c9eceab43dc97dbf8f7f4bd92e28,T215,1980,"with a chance for our synthetic fuels program, solar power",Premise
1980_8bd61b73d34d77847891e66d0666e175,T1,1980,"when you were elected in 1976, the Consumer Price Index stood at 4.8%",Premise
1980_09c220ffd6a39c48eb64cd438005d008,T2,1980,It now stands at more than 12%,Premise
1980_810ed4ca4b46e93847ff450361dbaddc,T3,1980,"the nation's broader, underlying inflation rate has gone up from 7% to 9%",Premise
1980_191ed0b9d50dfc6d9f4e9dceede0b7ba,T4,1980,"a part of that was due to external factors beyond U.S. control, notably the more than doubling. of oil prices by OPEC last year",Claim
1980_6a4473cf1ce68d91a7de5516cb07ad58,T5,1980,the United States remains vulnerable to such external shocks,Claim
1980_4b6408f43c1e594a69d11ad02dd6a9de,T6,1980,"In 1974, we had a so-called oil shock, wherein the price of OPEC oil was raised to an extraordinary degree",Premise
1980_a7f09fc1504556372503a75c855aa206,T7,1980,We had an even worse oil shock in 1979,Premise
1980_98c287325bb0d11c106ec10a67c3cf64,T8,1980,"In 1974, we had the worst recession, the deepest and most penetrating recession since the Second World War",Premise
1980_01a9d8539fda3baa2c38d43eb6240380,T9,1980,The recession that resulted this time was the briefest since the Second World War,Claim
1980_e89218da20d62dbc1699b5d0376806cf,T10,1980,we've brought down inflation,Claim
1980_e72e59cb9cbc3dc729e732aece989443,T11,1980,"Earlier this year, in the first quarter, we did have a very severe inflation pressure brought about by the OPEC price increase",Premise
1980_752a2050c3947b314894f236f6bbe3eb,T12,1980,It averaged about 18% in the first quarter of this year,Premise
1980_2ccdc91d1ac3eb6c908ae01ac271f56f,T13,1980,"In the second quarter, we had dropped it down to about 13%",Premise
1980_1681d1f8604afb12d7a96a2a843067d4,T14,1980,"The most recent figures, the last three months, on the third quarter of this year, the inflation rate is 7% - still too high",Premise
1980_a40b78176136ff6df5aa062c336106f0,T15,1980,providing an enormous number of jobs,Claim
1980_e006b759dada6ea6fd0314f56c4e58b0,T16,1980,nine million new jobs in the last three and a half years,Premise
1980_2b5c8832c6b296971935987b21b227c1,T17,1980,the inflationary threat is still urgent on us,Claim
1980_ae28636ab4f7f6c8e96bdae93b7653c9,T18,1980,"I notice that Governor Reagan recently mentioned the Reagan-Kemp-Roth proposal. which his own running mate, George Bush, described as voodoo economics, and said that it would result in a 30% inflation rate",Premise
1980_90cce831d523c938b71dc032e7cfc8ff,T19,1980,"Business Week, which is not a Democratic publication, said that this Reagan-Kemp-Roth proposal - and I quote them, I think - was completely irresponsible and would result in inflationary pressures which would destroy this nation",Premise
1980_cc5a14e354c76fb78dde1d706f6a9b1f,T20,1980,our proposals are very sound,Claim
1980_f48a8e37738c1bee93e5a35909b4c8d3,T21,1980,very carefully considered to stimulate jobs,Claim
1980_2f84352a5c04f39be1b4d98a1158308f,T22,1980,to improve the industrial complex of this country,Claim
1980_45b6120f504667e8c2c011dc3f973723,T23,1980,to create tools for American workers,Claim
1980_d201cd7faeffc22871af9007a6a91eeb,T24,1980,at the same time would be anti-inflationary in nature,Claim
1980_528b48b857388713e200eed2cc38494d,T25,1980,"to add nine million new jobs, to control inflation, and to plan for the future with an energy policy now intact as a foundation is our plan for the years ahead",Claim
1980_701600069264a0fc5f94eb1040601a05,T26,1980,Yes,Claim
1980_2be38661fd87ae3c80ec125a288199a3,T27,1980,since the United States remains vulnerable to such external shocks,Claim
1980_4672f54b9fa5b438217217e4c4553009,T28,1980,In California he had the three largest tax increases in the history of that state under his administration,Premise
1980_fe14f5da5a77f1fe7c115edd65f6a3a2,T29,1980,it's important to put the situation in perspective,Claim
1980_1e8d37e13c08e1bf217f3066dba56298,T30,1980,"the unemployment rate still hangs high, as does the inflation rate",Claim
1980_f61eceb92eb7841c450b546fc7a3d05c,T31,1980,you have mentioned the creation of nine million new jobs,Claim
1980_e8e4bb320a70ccbf991c99b4ca3d9f2b,T32,1980,"One is conservation, which requires sacrifice",Claim
1980_cb2ecf165cb5b827c812b7cf6be5e017,T33,1980,We have demanded that the American people sacrifice,Claim
1980_7dd89ddcff88c6fdaa39d8bba7721bcb,T34,1980,he has then accused the people of living too well,Premise
1980_b128865ab652093c8e675d44e3b0f898,T35,1980,"that we must share in scarcity, we must sacrifice and get used to doing with less",Premise
1980_d38565dc19d142362ea76f9a6071ce83,T100,1980,they have done very well,Claim
1980_7f95664ffe211ad475fb571e641caa48,T101,1980,we're importing today about one-third less oil from overseas than we did just a year ago,Premise
1980_6a39c70e719b090a2155827d82696612,T102,1980,We've had a 25% reduction since the first year I was in office,Premise
1980_a2910c9a7446b873d51226fb5225ec36,T103,1980,we have added about nine million net new jobs in that period of time - a record never before achieved,Premise
1980_b994053f409dc3c9a8c98447526cfe69,T104,1980,"increase in production of American energy, which is going along very well",Claim
1980_d22c52c1e1d3e8e917620cb5a1453f3e,T105,1980,more coal this year than ever before in American history,Premise
1980_47c891004595c0f8a49e779fc8e2bed4,T106,1980,more oil and gas wells drilled this year than ever before in history,Premise
1980_3b8f6551360667051c2d22dbba515c75,T107,1980,"The new economic revitalization program that we have in mind, which will be implemented next year, would result in tax credits",Claim
1980_a85bc1efb8e9efed0f1bff53191c6bd6,T108,1980,which would let business invest in new tools and new factories to create even more new jobs - about one million in the next two years,Claim
1980_ffd92671f74ac628ce4ded2531d5c851,T109,1980,"we also have planned a youth employment program which would encompass 600,000 jobs for young people",Claim
1980_cfb926950aaed34479cdd99c6bbde3a0,T110,1980,"during the past four years, the Consumer Price Index has risen from 4.8% to currently over 12%",Premise
1980_1ce76e51b27627e49ce14738f65a044e,T111,1980,"perhaps more significantly, the nation's broader, underlying rate of inflation has gone up from 7% to 9%",Premise
1980_0c8b823a1440390df43b6f24b0d0db13,T112,1980,"a part of that has been due to external factors beyond U.S. control, notably the more than doubling of OPEC oil prices last year",Claim
1980_b6600449c331d511f634e1431e769cc6,T114,1980,he has blamed the people for inflation,Premise
1980_e8e4d5d8839802ea68dbad8641929c4f,T115,1980,"OPEC, he has blamed the Federal Reserve system",Premise
1980_e141c77420bdbc9b1979adcc51344063,T116,1980,he has blamed the lack of productivity of the American people,Premise
1980_a440d23fb48b62d6923fbf80beb2ae3c,T118,1980,We don't have inflation because the people are living too well,Claim
1980_f4faeeafdc1349ab41525012fc74c82f,T119,1980,We have inflation because the Government is living too well,Claim
1980_5a5ee29ce48a11f6afec569e6b9872b8,T120,1980,we will have a very poor nation and a very unsound economy,Claim
1980_cea6fa20d7fef6b5b6ec50c3d2f36182,T121,1980,if we follow that path,Premise
1980_2aebbb5dcb5040a5c4e6be294b3c41c5,T122,1980,"I think this idea that has been spawned here in our country that inflation somehow came upon us like a plague and therefore it's uncontrollable and no one can do anything about it, is entirely spurious and it's dangerous to say this to the people",Claim
1980_3270fa0b206af291e8ae482ba0354484,T123,1980,"When Mr. Carter became President, inflation was 4.8%, as you said",Premise
1980_4f32a8e257aa54de2ba8375e807ec09c,T124,1980,It had been cut in two by President Gerald Ford,Premise
1980_b90eaad69f54e7d92cd1f6f3a4a21e56,T125,1980,It is now running at 12.7%,Premise
1980_e8c4ad03f473bb52f8a9ee0cbf9cdc5a,T126,1980,President Carter also has spoken of the new jobs created,Premise
1980_c7efde7fd2851915e76030f8f2787aeb,T127,1980,"we always, with the normal growth in our country and increase in population, increase the number of jobs",Premise
1980_d8431101a12ce397fd93bf5d84b518d2,T128,1980,"that can't hide the fact that there are eight million men and women out of work in America today, and two million of those lost their jobs in just the last few months",Premise
1980_47eeeb244241c8bc090bce77d3192660,T129,1980,Mr. Carter had also promised that he would not use unemployment as a tool to fight against inflation,Claim
1980_5686af75a1cb5c1bb0eff858262f4f2e,T130,1980,"his 1980 economic message stated that we would reduce productivity and gross national product and increase unemployment in order to get a handle on inflation, because in January, at the beginning of the year, it was more than 18%",Premise
1980_216d706e4f9b827beb014ce2da7323bd,T131,1980,my economic plan calls for that,Claim
1980_11e1c120e66088706e4dce186fe885bc,T132,1980,you can lick inflation,Claim
1980_d3bae0a1fbebda1fd1e52f4845439a7c,T133,1980,by increasing productivity,Premise
1980_4008803a77ea50932bec861f1504c538,T134,1980,"by decreasing the cost of government to the place that we have balanced budgets, and are no longer grinding out printing press money, flooding the market with it because the Government is spending more than it takes in",Premise
1980_0ca98f2154f658313fbb32e09050deb1,T135,1980,The President's economic plan calls for increasing the taxes to the point that we finally take so much money away from the people that we can balance the budget in that way,Premise
1980_e9c712c46c57ad48e5f73e19341385a6,T136,1980,I believe that there is enough extravagance and fat in government,Claim
1980_624eb4abfadef9e62429088beab13389,T137,1980,one of the secretaries of HEW under Mr. Carter testified that he thought there was $7 billion worth of fraud and waste in welfare and in the medical programs associated with it,Premise
1980_c37a6decf3482929d6e3a7b6cbb6e292,T138,1980,"Office estimate that there is probably tens of billions of dollars that is lost in fraud alone, and they have added that waste adds even more to that",Premise
1980_522337137fc418d14cb20973c55987d0,T139,1980,We have a program for a gradual reduction of Government spending based on these theories,Premise
1980_944f918116351529900e26c8af277836,T140,1980,I have a task force now that has been working on where those cuts could be made,Premise
1980_2ecd92f8733794aba8be521b79fc81d8,T141,1980,I'm confident that it can be done and that it will reduce inflation,Claim
1980_74973881c77be87d36e08e2aa71f6c35,T142,1980,I did it in California,Premise
1980_c31a32e7fd0335951d14fd3e08452d90,T143,1980,inflation went down below the national average in California when we returned the money to the people and reduced Government spending,Premise
1980_49872ab93fa1f6e8d4c6de875c322c9e,T144,1980,"Governor Reagan's proposal, the Reagan-Kemp-Roth proposal, is one of the most highly inflationary ideas that ever has been presented to the American public",Claim
1980_4c771e54c5e540496299a94a5f5b5747,T145,1980,He would actually have to cut Government spending by at least $130 billion in order to balance the budget under this ridiculous proposal,Premise
1980_912765f2aecced807d3514e81a0915f1,T146,1980,I notice that his task force that is working for his future plans had some of their ideas revealed in The Wall Street Journal this week,Premise
1980_af0eeb802a191df2cfb98791c363329c,T147,1980,One of those ideas was to repeal the minimum wage,Premise
1980_c31e4529a7ea903822b76fda523b570a,T148,1980,"several times this year, Governor Reagan has said that the major cause of unemployment is the minimum wage",Premise
1980_5c5e1a7556a2e42af3314fccc5603712,T149,1980,This is a heartless kind of approach to the working families of our country,Claim
1980_f6d26c7d7f327f873bdd13def2c34eb1,T150,1980,He more than doubled state spending while he was Governor,Claim
1980_2ba0c5105ae9e72b5b1434b32a8b0901,T151,1980,122% increase - and had between a 20% and 30% increase in the number of employees,Premise
1980_6ab6a9a6256e7d68fa0a9f8a5199ffce,T152,1980,In California he had the three largest tax increases in the history of that state under his administration,Premise
