unique_id,id,year,text,label
2016_072265ff0c925bf17a7467d0d62e8a17,T33,2016,I want us to invest in your future,Claim
2016_d3be69c2fd17a18e746ff1d72b25ef8c,T34,2016,"That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business",Claim
2016_d07d3220c1d1ad31053dc4fc242dbb8d,T35,2016,most of the new jobs will come from small business,Premise
2016_c547c143ddfa48fe4a017f2f644812c3,T36,2016,We also have to make the economy fairer,Claim
2016_d0edc47ddfc5170d074238a5aa60c612,T37,2016,"That starts with raising the national minimum wage and also guarantee, finally, equal pay for women's work",Claim
2016_824bcd95a1ac55cd2c02f6193059c8f3,T38,2016,I also want to see more companies do profit-sharing,Claim
2016_097acb5fa8537d08ea44dfb1670d20cd,T39,2016,"If you help create the profits, you should be able to share in them, not just the executives at the top",Premise
2016_c2f47a5a42eb4a5de88c29146234364b,T40,2016,I want us to do more to support people who are struggling to balance family and work,Claim
2016_71eb4170f061b6a42906026400730885,T41,2016,I've heard from so many of you about the difficult choices you face and the stresses that you're under,Premise
2016_72ccbd54228331514c7fb9ff58fb9b28,T42,2016,"let's have paid family leave, earned sick days",Claim
2016_3f7024cbd0ea4be89132a7f600e33c2e,T43,2016,Let's be sure we have affordable child care and debt-free college,Claim
2016_7ba57ebbfade3f948f86747c2a122579,T44,2016,We're going to do it by having the wealthy pay their fair share and close the corporate loopholes,Claim
2016_ce2dc3043d57ef4c3b535cb0987c6032,T45,2016,Our jobs are fleeing the country,Claim
2016_a938ed6df6ca32664b856123154b53e6,T46,2016,They're going to many other countries,Premise
2016_8da70257783f3c8eeda6330d66dd2698,T47,2016,They're going to Mexico,Premise
2016_2fe67edb8b872bf50b57e4398e24d922,T48,2016,You look at what China is doing to our country in terms of making our product,Premise
2016_81df72081ecb18c2b6296ce4b25e065a,T49,2016,They're devaluing their currency,Premise
2016_e75df5f6aba2a3ed943cbf64da2ba0e3,T50,2016,there's nobody in our government to fight them,Claim
2016_e8175ef17d4d3efdf6b323b02b16e4d3,T51,2016,we have a very good fight,Claim
2016_969dcf451e2efd38dd1bfbc6071413bc,T52,2016,we have a winning fight,Claim
2016_6132cd228eddccdec4a25bcf1785d71c,T53,2016,they're using our country as a piggy bank to rebuild China,Claim
2016_10b02424f647750700a661c7ca3f190b,T54,2016,many other countries are doing the same thing,Claim
2016_f6a1434fa50910b0c67a3942aa10dff1,T55,2016,"we're losing our good jobs, so many of them",Claim
2016_d31b6f9cde2cec36652042862ec5e404,T56,2016,"When you look at what's happening in Mexico, a friend of mine who builds plants said it's the eighth wonder of the world",Premise
2016_0688e3fc08a12c3aa9672fc8508f252c,T57,2016,"Thousands of jobs leaving Michigan, leaving Ohio",Premise
2016_01623f1e5e26466a6785c7c4a341e7d2,T58,2016,"You see that, their small car division leaving",Premise
2016_e1abd48175dc3e3d21ddb914d90f89e5,T59,2016,Ford is leaving,Premise
2016_ba0ef1ceef431676012deae1a20c08d1,T60,2016,"With the United States, as he said, not so much",Premise
2016_82e077595c2188043a0faf8f60def40c,T61,2016,"They're building some of the biggest plants anywhere in the world, some of the most sophisticated, some of the best plants",Premise
2016_be0c3d7401019e55f0614880985f3612,T62,2016,They're all leaving,Premise
2016_b71de5c07b0af1646f9f2a1862b7617b,T63,2016,we can't allow it to happen anymore,Claim
2016_33e505f11d68e2600a3434a8d19d94ff,T64,2016,"As far as child care is concerned and so many other things, I think Hillary and I agree on that",Claim
2016_fb3ace143fa118d0cfd06bdddf6f1e68,T65,2016,we have to stop our jobs from being stolen from us,Claim
2016_ba3fb0c39c49b112e141a984aeea7680,T66,2016,"We have to stop our companies from leaving the United States and, with it, firing all of their people",Premise
2016_cd28fe5838739de6cd614b275bf95063,T67,2016,"She talks about solar panels. We invested in a solar company, our country",Premise
2016_ee93cc92b44e2a2c2445030b0337ca2d,T68,2016,"million new jobs, a balanced budget",Premise
2016_dc554d9025331b4c5964e665e1d53cb0,T69,2016,All you have to do is take a look at Carrier air conditioning in Indianapolis,Premise
2016_a2e751f0dbcc3c1feba1304353da2468,T70,2016,We cannot let it happen,Claim
2016_21323fff934b2c35eece19f3cc2b7e6b,T71,2016,So many hundreds and hundreds of companies are doing this,Premise
2016_570990d456538067b9d37c61107e75bb,T72,2016,That's going to be a job creator like we haven't seen since Ronald Reagan,Claim
2016_a8d78eef3df0d6f3b3a5cfdda0064f9f,T73,2016,"Under my plan, I'll be reducing taxes tremendously, from 35 percent to 15 percent for companies, small and big businesses",Claim
2016_e320cc8c9233fc48214c5e9e941916da,T74,2016,It's going to be a beautiful thing to watch,Claim
2016_e9c65770f1f6e199d6b1ab2c8d38ff23,T75,2016,New companies will start,Claim
2016_01a8c82e23b4fd8667a71d32b49211a1,T76,2016,They will expand,Claim
2016_21340034b26a1f3eb61c6d1d310832ec,T77,2016,They will build,Claim
2016_474ae1620c2d942da950e6587e5b2298,T78,2016,Companies will come,Claim
2016_a5cf3c7172eb5ec502db5c9ec1dfac49,T79,2016,We have to renegotiate our trade deals,Claim
2016_71ce50bfc50c35ed0d53cfa10b70479d,T80,2016,we have to stop these countries from stealing our companies and our jobs,Claim
2016_bba9485c5c1870831c6babcf830e0a08,T81,2016,I think that trade is an important issue,Claim
2016_f1e74457b1fca0e4edb4ae0544dfc7de,T82,2016,"Of course, we are 5 percent of the world's population",Premise
2016_54744421ee95000646e50045ac9d505c,T83,2016,we have to trade with the other 95 percent,Premise
2016_5c4c1788dfa952ae085823d1c6347578,T84,2016,"we need to have smart, fair trade deals",Claim
2016_60f677b4f0f7792c0b065360887cab55,T85,2016,"We also, though, need to have a tax system that rewards work and not just financial transactions",Claim
2016_8c956dd14e315f932bd876bfa226954f,T86,2016,the kind of plan that Donald has put forth would be trickle-down economics all over again,Claim
2016_2df24ffc1dc0adc76b03cd85f88ed1d6,T87,2016,it would be the most extreme version,Claim
2016_43e045299b59d3161c63fad9b864c7f8,T88,2016,the biggest tax cuts for the top percent of the people in this country than we've ever had,Premise
2016_31070931d6cf04697c83fd877798a3a7,T89,2016,I call it trumped-up trickle-down,Premise
2016_f7cc6a908e734b8f654a13366dbcab60,T90,2016,that's exactly what it would be,Premise
2016_1a9a4d38bd7786ec277c61ad45be6ed1,T91,2016,That is not how we grow the economy,Claim
2016_2c61510080df643f928790ab5db8ccfc,T92,2016,I don't buy that,Claim
2016_7ec1084c63143e320712c3e9a615a012,T93,2016,He worked really hard,Premise
2016_d19a4257cca25f168749af3e7adbb85c,T94,2016,My father was a small-businessman,Premise
2016_769eec6e45d27e3d4960452c4b208da8,T95,2016,I have a different experience,Premise
2016_fbb3aec9f7ec9a461b977e8b3b3df40f,T96,2016,I think we come at it from somewhat different perspectives,Claim
2016_02067fd2bad460ec76da500ec257ac40,T97,2016,"he really believes that the more you help wealthy people, the better off we'll be and that everything will work out from there",Premise
2016_8d6b0faed7e8e112beff6957e3e63d80,T98,2016,"You know, Donald was very fortunate in his life, and that's all to his benefit",Premise
2016_5fabd4bab0ba2cb0b5f23be8579612f9,T99,2016,"He started his business with $14 million, borrowed from his father",Premise
2016_6b89cd8352582411da6bd6f7ac409293,T100,2016,"He printed drapery fabrics on long tables, where he pulled out those fabrics and he went down with a silkscreen and dumped the paint in and took the squeegee and kept going",Premise
2016_79b12ee9c8828b00567ff77b9a642efa,T101,2016,"I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we'll grow",Claim
2016_fd55173d2d1b26bcfc0f34f0a02a273f,T102,2016,That's the kind of economy I want us to see again,Claim
2016_0ed0a00bd60eb36eca5c085dce747cd2,T103,2016,that's the kind of thinking that our country needs,Claim
2016_be69720d7bd7c3b44aa33974980ef61a,T104,2016,"my father gave me a very small loan in 1975, and I built it into a company that's worth many, many billions of dollars, with some of the greatest assets in the world",Premise
2016_4fcfaa6315104fd17694afcd0a6709e2,T105,2016,You haven't done it,Claim
2016_7fc75467ec1bbe3bd35147a756570ba4,T106,2016,"What they're doing to us is a very, very sad thing",Premise
2016_31f5d3f99160c0b995129ff2aa14b85a,T107,2016,"They're the best, the best ever at it",Premise
2016_36e755b944c4df5c77364019ef8e2e91,T108,2016,"We don't know what we're doing when it comes to devaluations and all of these countries all over the world, especially China",Premise
2016_a7aa942aef3ca7c8474ee715ec8b5bda,T109,2016,Our country's in deep trouble,Premise
2016_caf400322e7e436d3b359d32c47edcdd,T110,2016,they're taking our jobs,Claim
2016_2388c38844f3b7e0282ff93a9dbda8f6,T111,2016,"they're doing things that, frankly, we don't do",Claim
2016_7e7ed42e9577c43085037522efb0e5d1,T112,2016,they're giving incentives,Claim
2016_be056243948acb91d4bb78744ec22909,T113,2016,We're on a different system,Premise
2016_a34667b6bf42b991763b44e4f48a1d78,T114,2016,They have a VAT tax,Premise
2016_14d335f8e934666901d3cf9f6a4544cc,T115,2016,Let me give you the example of Mexico,Premise
2016_44209c84d669153cacbc18a0d3cf59e8,T116,2016,"When they sell into us, there's no tax",Premise
2016_72024d9cdda420a55bc7dbb95bd64f07,T117,2016,that's your opinion,Claim
2016_969d7628022d5e75f2ac62e0ef8ffa8b,T118,2016,"When we sell into Mexico, there's a tax",Premise
2016_eb14e9545f29d6636ffc4393e440eb09,T119,2016,It's a defective agreement,Claim
2016_b6500d849604f15f7ee5cca867540a9d,T120,2016,The NAFTA agreement is defective,Claim
2016_c0bc5d90fa1402a54b9ddf5ee371a5bb,T121,2016,"It's been defective for a long time, many years, but the politicians haven't done anything about it",Claim
2016_843961348b1cf7f0f5371ba251aa89bb,T122,2016,"in all fairness to Secretary Clinton, when she started talking about this, it was really very recently",Premise
2016_3eccc3f597424e7455576db115278597,T123,2016,She's been doing this for 30 years,Premise
2016_d7541b924b3928ebb463397f3c207edb,T124,2016,"Secretary Clinton and others, politicians, should have been doing this for years, not right now, because of the fact that we've created a movement",Claim
2016_5d7ffadea87f1b81eaada68c66e8528c,T125,2016,They should have been doing this for years,Claim
2016_44bd30b54509830974fa2383f776d7d6,T126,2016,We cannot do it any longer,Claim
2016_79f0cc472d7c0edb38e28f7856fba879,T127,2016,we owe $20 trillion,Premise
2016_ec0eb7e42f38516e1dbef61ab70c0e63,T128,2016,the first thing you do is don't let the jobs leave,Claim
2016_e1b16b122a7c0cf1712d7403fbadccef,T129,2016,The companies are leaving,Claim
2016_d22f5c58a989b660aa28fa9222a6925b,T130,2016,"I could name, I mean, there are thousands of them",Premise
2016_0ed7488ea27675032aeb99a27db64506,T131,2016,they're leaving in bigger numbers than ever,Claim
2016_7ccc6c321f254df53e1197d3d1e8492f,T132,2016,They're leaving,Claim
2016_1258b1b6197b315237e63cdbb3006404,T133,2016,we can stop them from leaving,Claim
2016_2623b0c388dc18c05e157eb6f107f42f,T134,2016,We have to stop them from leaving,Claim
2016_ba52eba091066928f10a80013b356de8,T135,2016,"in many cases, they own the companies",Premise
2016_4c7a13c7b8ce12c985c8279837525272,T136,2016,the special interests want those companies to leave,Claim
2016_ed53b4024c13938f6c8dc3639d810e61,T137,2016,they have special interests,Claim
2016_511e64f6e5ca04d1eab1005e7e2e81df,T138,2016,"if you think you're going to make your air conditioners or your cars or your cookies or whatever you make and bring them into our country without a tax, you're wrong",Premise
2016_512f658fd69325bf5876a36521f315a6,T139,2016,We wish you a lot of luck,Premise
2016_8d2c653795e8f9ba81b69419ad295b89,T140,2016,"what you do is you say, fine, you want to go to Mexico or some other country, good luck",Premise
2016_6e5f39d97bf42bfccffc2a0fcf5da590,T141,2016,our politicians never do this,Premise
2016_4a461dab915fe21e74e32a9ac84415ca,T142,2016,Donald was one of the people who rooted for the housing crisis,Claim
2016_53641713e9f808a60b8633219e257c9f,T143,2016,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""",Premise
2016_b4d98e78f2a919ef3b4ce63ca3af993a,T144,2016,That's called business,Premise
2016_eaf3e3684cc64f417a38b00a4569470a,T145,2016,the last thing we need to do is to go back to the policies that failed us in the first place,Claim
2016_c425a9701027efe9ce3535eedd5fe665,T146,2016,"That was in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm",Premise
2016_e3277d286d4c85248b440a7d94543d49,T147,2016,"We had the worst financial crisis, the Great Recession, the worst since the 1930s",Premise
2016_427d623570be77c30918d4fe82bb469e,T148,2016,let's stop for a second and remember where we were eight years ago,Premise
2016_12842b3b5c1c5082068ffc8bfcafe6d7,T149,2016,That is your opinion,Claim
2016_48a38916e27af69f4e07dfb68bb3ef10,T150,2016,we're now on the precipice of having a potentially much better economy,Premise
2016_160635a64ef572e55c9a4c4d9bc5f2d3,T151,2016,it has not been easy,Premise
2016_9dac4f71d6054d516025c267c251192d,T152,2016,we have come back from that abyss,Claim
2016_8822375cbd981597e7d44f995b2152e2,T153,2016,$13 trillion in family wealth was wiped out,Premise
2016_513c9dc4372dd4ad34c2dae087989194,T154,2016,Five million people lost their homes,Premise
2016_3b5a1be21543838c12c0c6e6c9fb71e5,T155,2016,"Independent experts have looked at what I've proposed and looked at what Donald's proposed, and basically they've said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession",Premise
2016_d5941a822cf1f35c7cda8ac9ca5e5606,T156,2016,I intend to get it done,Claim
2016_03ee919b120ff2064758b3801d503649,T157,2016,No wonder you've been fighting — no wonder you've been fighting ISIS your entire adult life,Claim
2016_02bc10caae6823786781bd94389dd95f,T158,2016,Donald thinks that climate change is a hoax perpetrated by the Chinese,Claim
2016_2d59fea1ccf8c714ce2b46969d4a57c1,T159,2016,"I think it's important that we grip this and deal with it, both at home and abroad",Claim
2016_35d16ba59e3c0c453ed96da7904dbd91,T160,2016,I do not say that,Claim
2016_3afa89569842d91bff73bd3f09c5e844,T161,2016,I think science is real,Claim
2016_52551d528389f4f0e02ef4de6a1c84b8,T162,2016,you're telling the enemy everything you want to do,Claim
2016_18ddf35a112476d33c124e51b58d929a,T163,2016,I did not,Claim
2016_71ebef4ca988b22c7e0a5d8ec64df8c7,T165,2016,I think it's real,Claim
2016_1480d4c688211cf989044a2aba36a5d9,T166,2016,We can have enough clean energy to power every home,Claim
2016_ecfd6d7787cc370506c41c4f959a8b90,T167,2016,We can deploy a half a billion more solar panels,Claim
2016_9463d3bfa7b08f482eba607034dced61,T168,2016,We can build a new modern electric grid,Claim
2016_4541f4ecc0a5fcbacd5ca8480ba2192d,T169,2016,That's a lot of jobs,Premise
2016_8ed2d428b1b2befd1b3f9dae3a73ea4c,T170,2016,that's a lot of new economic activity,Premise
2016_4145ac765bdf1827640712f7cfa305e7,T171,2016,"I am determined that we're going to get the economy really moving again, building on the progress we've made over the last eight years, but never going back to what got us in trouble in the first place",Claim
2016_c0c379092c9b95e50be337feb464f19d,T172,2016,Our energy policies are a disaster,Claim
2016_97426467cc134cd936f788d3dea9b5ce,T173,2016,"Our country is losing so much in terms of energy, in terms of paying off our debt",Premise
2016_9abbc8807dc45c851f68af47f3062d58,T174,2016,we have to do a much better job at giving companies incentives to build new companies or to expand,Claim
2016_c23373c0fcfe8afc5c2a62f9905aa986,T175,2016,they're not doing it,Premise
2016_33c5c8052c0ae27a4f39ea5f700efbef,T176,2016,You can't do what you're looking to do with $20 trillion in debt,Claim
2016_afdc39286e78c872c8299ea5157ae8b1,T177,2016,"The Obama administration, from the time they've come in, is over 230 years' worth of debt, and he's topped it",Premise
2016_9099b802f297f6c6334d697072cd272f,T178,2016,We have to do a much better job at keeping our jobs,Claim
2016_d978e6441281d614258add1843842f55,T179,2016,"He's doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact",Premise
2016_a6314274ca38044167d2123c1e81201e,T180,2016,"all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they're gone",Premise
2016_b661bcf374a4db42a16abb4fc74e97c1,T181,2016,You've been doing this for 30 years,Premise
2016_6e4dbacd3b2d5eee0950eb336dcb3ba8,T182,2016,"For 30 years, you've been doing it, and now you're just starting to think of solutions",Premise
2016_aee9dd7100fc2a08bc59b53944826605,T183,2016,You can't bring back jobs,Claim
2016_a4a8b7ab87a7360c0cd1056dceb72a92,T184,2016,I will bring back jobs,Claim
2016_87d35f33527bc9e466362f26c1e4a64e,T185,2016,I think my husband did a pretty good job in the 1990s,Claim
2016_d1c5d320c8a0b2f1543d465caf337bb0,T186,2016,I have thought about this quite a bit,Claim
2016_2b2cd7888c0b74bf68140bc703bfa756,T188,2016,"He approved NAFTA, which is the single worst trade deal ever approved in this country",Claim
2016_c5a28b25b92a2b1917a00380871db782,T189,2016,Incomes went up for everybody,Premise
2016_0216d7d41ae7adc93bd3fd3ef5dba7f5,T190,2016,"Manufacturing jobs went up also in the 1990s, if we're actually going to look at the facts",Premise
2016_b10adac44a2b928e795d03a0d6f023f0,T191,2016,I hold the same standards as I look at all of these trade deals,Claim
2016_cf566a941957019c4667d073a15feb82,T192,2016,"The biggest one, a multinational one known as CAFTA, I voted against",Premise
2016_069fec10881cc870bff954153786e787,T193,2016,Some of them I voted for,Premise
2016_f21f7d0c552efd57932f533c31ea6c9b,T194,2016,"When I was in the Senate, I had a number of trade deals that came before me, and I held them all to the same test",Premise
2016_824bff81def15b2ef6ae9ca3848e3965,T195,2016,I'm going to have a special prosecutor,Claim
2016_b879699c83a4b063c3109417e300054c,T196,2016,we're going to hold people accountable,Claim
2016_b335e4f911eb46c259637642115c8bf1,T197,2016,We're going to enforce the trade deals we have,Claim
2016_048363c83c28a71e258026c96419d8d7,T198,2016,you haven't done it in 30 years or 26 years or any number you want to,Claim
2016_8adb5db271085619b7777cbe707cf883,T199,2016,You haven't done it,Claim
2016_058d252ee45715e5dc16b9ee68cc355f,T200,2016,I have done a lot,Claim
2016_74e1b3b159d79bd3c6587897d1ea216c,T201,2016,I have been a secretary of state,Premise
2016_f0231ea325dd120191e6f17c7b1f3fb7,T203,2016,I've been a senator,Premise
2016_6e8a3db10afe68fbdab8b4e5be3b6101,T204,2016,that is just not accurate,Claim
2016_38d38523090fb6645971a45f600b2ba7,T205,2016,I was against it once it was finally negotiated and the terms were laid out,Premise
2016_a4d241e560ce8a9aa36727cf82a8919d,T206,2016,"Then you heard what I was saying, how bad it is, and you said, I can't win that debate",Claim
2016_0dd85becc5dccc62e82a24e6c27e842a,T207,2016,You were totally in favor of it,Claim
2016_962e21c22b1ee751f7a3c818f92f543f,T208,2016,now you want to approve Trans-Pacific Partnership,Claim
2016_b912310ce606e4ab566b27d861564408,T209,2016,"if you did win, you would approve that, and that will be almost as bad as NAFTA",Claim
2016_63ab91e3e9bdeff7633ec92f3a01404c,T210,2016,Nothing will ever top NAFTA,Claim
2016_57985f0302574bb340b1cdf82a211a79,T211,2016,You called it the gold standard,Claim
2016_7103fa98771119dff6ea9314293f6108,T212,2016,"then you heard what I said about it, and all of a sudden you were against it",Claim
2016_e97f778bf1471c28b36f5c552e7b0d3f,T214,2016,You said it's the finest deal you've ever seen,Claim
2016_c004d5b3bbd6bb44a7973b1282b8a875,T215,2016,You called it the gold standard of trade deals,Claim
2016_80756afa3fb4307f8e71e435df051be1,T216,2016,that is not the facts,Claim
2016_d47ee3f1dcb60197b9cd710af5324711,T217,2016,you live in your own reality,Claim
2016_9577b4e294d5a929b519ca4e42592b16,T218,2016,I did say I hoped it would be a good deal,Claim
2016_ab750d399245f8d732b9b24596a4f22f,T222,2016,it's important to look at what we need to do to get the economy going again,Premise
2016_07ef281760d5e565404c3cece5ce6223,T223,2016,"new jobs with rising incomes, investments, not in more tax cuts",Claim
2016_2f9ffdbd3b012c64b5d91db01733ed3e,T224,2016,hat would add $5 trillion to the debt,Premise
2016_1c0b7ac73408d44c31676d3f3af6f0f0,T225,2016,you have no plan,Claim
2016_e3fa1a70f70c67c98c2ed9545f3ead8c,T228,2016,I have written a book about it,Premise
2016_8150826a98328c8842d49a428ae6411b,T229,2016,"It's called ""Stronger Together.""",Premise
2016_cff80890ecc4ee39fa08e35f12c6a81e,T230,2016,"we need to have strong growth, fair growth, sustained growth",Claim
2016_e34cd32abf2350301a870bd1c7de3650,T231,2016,We also have to look at how we help families balance the responsibilities at home and the responsibilities at business,Claim
2016_76210552d6d6f9f2591255fbf16b7149,T232,2016,we have a very robust set of plans,Claim
2016_950237a85651efb4148b546d2b3b8d55,T233,2016,"people have looked at both of our plans, have concluded that mine would create 10 million jobs and yours would lose us 3.5 million jobs, and explode the debt which would have a recession",Premise
2016_728d083f0b2a27c54d55b12bb94f5608,T234,2016,It will create tremendous numbers of new jobs,Claim
2016_561baedba20ce1864233ec76e77bf263,T235,2016,my tax cut is the biggest since Ronald Reagan,Premise
2016_d8ad05437605b8cc7df6b5bdb6ede6f0,T236,2016,you are going to regulate these businesses out of existence,Claim
2016_5aeb9188f536c3e5d9f5e31f8b5cfcfc,T237,2016,I'm going to cut regulations,Claim
2016_a6c3b3e6396e68706a6327100a576520,T238,2016,I'm going to cut taxes big league,Claim
2016_6aa745dec78bc5cb5b78ad5afd41947d,T239,2016,you're going to raise taxes big league,Claim
2016_ceb81f5eb5dac3e4c319606b5129a5c9,T240,2016,you want to increase the regulations and make them even worse,Claim
2016_08fdc753d63d8c2d2780d30aa3b6a1bb,T243,2016,"You have regulations on top of regulations, and new companies cannot form and old companies are going out of business",Premise
2016_ec0c200646d9b7fe990451e4943fe035,T245,2016,your plans would add $5 trillion to the debt,Claim
2016_dfeb5f55bfbce459009f38fda29cf040,T246,2016,What I have proposed would cut regulations and streamline them for small businesses,Claim
2016_d9eac1a6cb2a1831d7a271d70388b1d0,T247,2016,I kind of assumed that there would be a lot of these charges and claims,Premise
2016_030073b69dd590ee8d818b98ca23ad49,T248,2016,"if you want to see in real-time what the facts are, please go and take a look",Premise
2016_79125f6f3a857e93ba4feec6442c6d9a,T249,2016,"we have taken the home page of my website, HillaryClinton.com, and we've turned it into a fact-checker",Premise
2016_ea41d7850ec23ef17dc4ad36dd6b3aa4,T250,2016,What I have proposed would be paid for by raising taxes on the wealthy,Claim
2016_49b085fe192108f8671d03e5cf8b14ee,T251,2016,they have made all the gains in the economy,Premise
2016_4c78d2304eeba7cc9267aca43e1cc0d1,T252,2016,I think it's time that the wealthy and corporations paid their fair share to support this country,Claim
2016_62d6e0f98dbb6a4ee7cf866916bf8c6b,T253,2016,She's going to raise taxes $1.3 trillion,Claim
2016_632d8f85a344a91d598b5da7c122331e,T254,2016,you're telling the enemy everything you want to do,Claim
2016_6d25c5288555aa3d95489131e7de88a9,T256,2016,"No, we're not",Claim
2016_19b9aa25e08c778904633d8fbd6c0c3e,T258,2016,She tells you how to fight ISIS on her website,Premise
2016_f2737e882f7915df77dccd48fecff30c,T259,2016,Just go to her website,Premise
2016_da1f8cbf00dfc75dcb08f4f0b6fb1b7c,T260,2016,She's telling us how to fight ISIS,Premise
2016_29ee04a2538564e3ea1a905b80fe9a08,T261,2016,I don't think General Douglas MacArthur would like that too much,Claim
2016_2831e47f9a8585d6580737e5859cd914,T1,2016,She’s a United States—she was a United States senator,Premise
2016_2f2bf4bed7c726be0573565b3812c3b1,T2,2016,She complains that Donald Trump took advantage of the tax code,Premise
2016_982949667dea965d76960e63463563c3,T3,2016,why didn’t she change it?,Claim
2016_fb144df054f4916fae5d8a19601305ce,T4,2016,Why didn’t you change it when you were a senator?,Claim
2016_353d6467b865a4ebf5c2e2d81ea6b21d,T5,2016,The reason you didn’t is that all your friends take the same advantage that I do.,Claim
2016_bbff099f1e2fc7a641ae2a921ab1bd28,T6,2016,And I do,Claim
2016_a7131964488b92302e50edc48ff32acc,T7,2016,"You have provisions in the tax code that, frankly, we could change",Premise
2016_dd0c386f1c9bf78c4eef6c34d329404f,T8,2016,"But you wouldn’t change it, because all of these people give you the money so you can take negative ads on Donald Trump",Claim
2016_5db4deb06c5e2ef4dc9e25f445c85f81,T9,2016,"the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families",Claim
2016_2cda1246e0185733064f0fc522011f12,T10,2016,she’s been there for 30 years she’s been doing this stuff,Premise
2016_57614b6aa0366941523bf61645495f66,T11,2016,She never changed.,Claim
2016_7900b350029683c185e01824e5b4824f,T12,2016,she never will change,Claim
2016_a44c496da33153367abb353222290e4c,T13,2016,She never will change,Claim
